Time,B5408_18A,B7057_18A,B6181_18A,B5397_18A,B7036_18A,B7048_18A,B4546_18A,B7040_18A,B7050_18A,B7052_18A,B7038_18A,B7049_18A,B7033_18A,B7034_18A,B7053_18A,B7041_18A,A2149,B7044_18A,B7058_18A,B7047_18A,B4541_18A,B4526_18A,B7061_18A,B6876_18B,IW4-0624-0-CHAN-1,IW4-0624-0-CHAN-2,B5411_18A,IW4-0624-0-CHAN-4,B7045_18A,B7051_18A,B7043_18A,B7054_18A,B5398_18A,B4535_18A,A2148,A2147,A2146_18A,B5404_18A,B7055_18A,B5384_18A
0.01,-0.003584534,-0.004614561,0.003040343,0.058752861,0.053257964,-0.025221497,-0.002601682,0.039361269,-0.028797586,0.045265038,-0.033968278,0.059474217,-0.006887113,0.023869441,-0.011579426,-0.008003352,6.47776E-05,0.005305632,-0.000294227,-0.013645143,-0.008696585,0.035662102,0.019242605,0.020854141,-0.001349487,-0.000953801,0.03862485,-0.000866448,-0.006414865,-0.000597888,0.036143529,0.036673742,0.032956672,0.046491912,-0.000108092,7.52983E-05,6.44149E-05,-0.003524694,0.033603321,0.035806367
0.02,0.017869323,-0.031378477,-0.035655946,0.02675518,0.030497573,-0.026411683,-0.005104123,0.01264313,0.008472006,0.000535805,-0.037660905,0.00056194,-0.021627103,0.049076961,-0.024839313,0.017051579,8.1791E-05,-0.0325972,-0.01613285,-0.040431947,0.011750192,0.013445305,0.059609731,-0.004933213,-0.001358489,-0.00096056,0.017094699,-0.000856687,-0.034841989,0.023404187,0.011912572,-0.012131494,0.055509163,0.041395476,-6.82906E-05,8.09886E-05,1.52895E-05,0.006504146,0.022723805,-0.008627227
0.03,-0.007368714,-0.014349668,-0.031658143,0.015707817,-0.021014192,-0.008162171,0.022422732,0.013856204,0.016887228,0.007789452,0.018972091,-0.012938274,0.028787936,0.034672664,-0.003156574,0.027824284,-1.65082E-05,-0.024052278,0.005809289,0.011913329,-0.00485137,0.05055468,0.031464895,-0.008595322,-0.001357739,-0.00095305,-0.03357974,-0.000859691,0.023248221,0.021008557,0.020396458,-0.030434412,0.010404182,-0.017503449,9.0919E-05,-3.66355E-05,-4.32869E-05,0.070449916,-0.009930004,0.003488252
0.04,-0.03010431,-0.000960081,0.019046813,0.027991142,0.007737182,0.030869812,0.026145877,0.057587893,-0.011967142,0.027131874,0.031285934,0.042290913,0.016489352,0.02148907,0.018526165,0.025413396,-0.000105355,-0.002049104,0.05695675,0.003383666,0.013031931,0.044329094,0.02169164,-0.006153916,-0.001351738,-0.000948544,-0.015849027,-0.000873956,0.070214774,0.013806409,0.033702122,-0.009697718,0.016690803,-0.014939973,2.45828E-05,-7.07853E-05,5.30789E-05,0.066688624,0.005786549,0.012918183
0.05,-0.007368714,0.00268677,0.03105548,-0.012597237,0.002945922,0.0332807,0.014915408,0.044221194,-0.022793253,0.006580193,0.030049972,0.047200429,-0.013021146,0.032292293,0.024553387,0.028983952,-2.40697E-05,-0.005680696,0.030131799,-0.03069684,-0.001006155,0.007219719,0.024140676,-0.045445298,-0.001360739,-0.000950046,-0.020914945,-0.000862694,0.034371878,0.013806409,0.016734349,6.79074E-05,0.019162727,0.02219992,-0.00017822,-6.88891E-05,8.51983E-05,0.015281764,0.027560841,-0.012686065
0.06,-0.004866272,0.018494875,-0.00764081,-0.019967232,-0.041377046,0.000413269,0.011131228,-0.010443418,-0.016773661,-0.010343712,0.015271835,-0.012938274,0.026316012,0.023869441,0.024553387,0.014701726,3.07508E-05,0.039576873,-0.006367225,0.026523619,-0.049529105,0.031999993,0.029023488,-0.061390732,-0.001374242,-0.000947793,-0.042460355,-0.000851432,-0.010122751,0.001797742,0.010691868,-0.013352198,-0.013399529,0.008100799,-0.000191488,-9.16543E-05,1.71782E-05,-0.004775914,-0.02080952,0.002114961
0.07,-0.001051575,0.016061099,-0.042324037,-0.000283394,-0.035389878,-0.015455872,-0.025123654,0.010209353,-0.019184549,-0.000673454,0.016515426,-0.017847789,0.015238131,-5.63401E-05,-0.001935871,0.000327947,-2.40697E-05,0.075068816,0.02772091,0.067897826,-0.013762503,0.029558586,0.037591298,-1.98827E-05,-0.001374992,-0.000952299,-0.000651273,-0.000860441,-0.002706979,-0.013812,0.023997533,-0.035317224,-0.013399529,0.009382537,-0.000104303,-6.50949E-05,-4.70644E-05,-0.01856986,-0.007503856,0.027719209
0.08,0.03807196,-0.020430296,-0.011638612,-0.023675118,-0.027003266,-0.014265687,-0.050087033,0.036935122,-0.004757364,-0.01276223,0.063291244,0.030018078,-0.015462553,0.003544734,-0.009168537,0.002708318,-5.62059E-05,0.038356169,0.054484826,0.035030394,0.029633493,0.00355761,0.008225759,0.028224136,-0.00136524,-0.000952299,0.03862485,-0.000861943,-0.012594674,-0.017397815,-0.013539089,-0.053620142,0.005399299,0.03114157,-6.07077E-05,1.0793E-05,-7.72988E-05,-0.002269658,0.075915943,0.010202119
0.09,0.055741638,-0.030165403,0.041721373,-0.023675118,-0.015025117,-0.016707093,-0.021339475,0.001702578,0.024097006,-0.024851005,0.069448165,0.0287907,0.037363375,0.001164363,0.03660783,0.008689763,-4.67548E-05,0.022456511,0.01310299,0.015560179,0.023285837,0.044329094,-0.018690745,0.001216079,-0.001355488,-0.000940282,0.023442355,-0.000857438,-0.029898141,-0.022204334,-0.038990749,-0.040200037,0.010404182,0.024763396,-3.228E-05,3.54563E-05,-2.43923E-05,0.034092036,0.075915943,0.003488252
0.1,0.024186462,-0.022864072,0.027042418,-0.017510567,0.002945922,-0.022780091,0.007408084,-0.012869566,0.034923117,0.006580193,0.014051132,0.020200001,0.029978121,-0.026362492,0.020952313,0.003929021,3.64225E-05,0.032222136,-0.028278846,0.01920703,0.004120798,0.043108391,0.009454091,0.001216079,-0.001353988,-0.000946291,-0.022181424,-0.000866448,-0.028662179,-0.030611926,0.01307224,-0.003594202,0.010404182,0.065717986,9.42086E-06,5.63254E-05,-3.60887E-06,0.036598292,0.026340138,0.014260957
