Time,A2147,A2149,B7055_18A,B7038_18A,B7040_18A,B4541_18A,B4526_18A,B7044_18A,A2148,A2146_18A,B7050_18A,B7053_18A,B7046_18A,B6178_18A,B7029_18A,B4546_18A,B5398_18A,B5384_18A,B7058_18A,B5411_18A,B5408_18A,B7037_18A,B4524_18A,B7041_18A,B5412_18A,B7057_18A,B4523_18A,B7034_18A,B7045_18A,IW4-0638-0-CHAN-2,IW4-0638-0-CHAN-3,IW4-0638-0-CHAN-4,B4535_18A,B7036_18A,B7043_18A,B7061_18A,B7056_18A,B7062_18A,B7047_18A,B7059_18A
0.11,-0.000148402,-0.000222972,0.012564157,-0.000932999,-0.048567211,-0.0557032,0.03106736,-0.019488153,-0.000409705,-0.00027862,-0.051906207,0.00413187,-0.055730281,-0.039565341,-0.015416036,-0.010136029,-0.030528993,-0.02317612,-0.039399882,0.071772335,0.03626292,0.040079219,-0.011647232,-0.007802716,-0.028050546,0.014925309,0.062575712,0.021324565,-0.007507382,-0.001964838,-0.001836548,-0.000966707,0.004501112,-0.001183423,0.003900701,0.004231886,-0.060744892,0.064190489,-0.001710429,-0.031960343
0.12,-0.000140818,-0.000187053,-0.018792655,-0.012041398,-0.012068188,-0.058266676,0.004944314,-0.02922326,-0.000250706,-0.000203134,-0.035014728,-0.012774868,-0.002332149,-0.034423129,-0.013005147,-0.027531049,-0.007945985,-0.039258884,-0.014913341,0.051501034,0.031212261,0.040079219,-0.03334523,0.007761249,-0.011723642,-0.014402084,0.037551297,0.019005229,0.00985712,-0.001957339,-0.001834298,-0.000973462,0.023635633,-0.043226632,0.013574774,0.018910842,-0.016875874,0.035565001,-0.002934947,-0.039360856
0.13,-0.000106693,-9.44215E-05,-0.050134207,-0.002168961,-0.012068188,-0.034035719,-0.032165061,-0.021929559,6.91827E-05,-4.46141E-05,-0.060344317,-0.007937832,-0.007184444,-0.038283603,-0.003422628,-0.031254193,-0.060588808,-0.004346775,-0.008794566,0.024897335,0.002174785,-0.00753011,-0.074238784,-0.013845196,-0.020512705,-0.019284896,-0.008560763,0.029747417,-0.003788052,-0.001970838,-0.001826045,-0.000964455,0.031295545,-0.014397058,0.025659735,0.005467848,0.001419414,-0.00551166,-0.04448463,-0.017151688
0.14,-5.92939E-05,-0.000117107,-0.030847098,0.01633995,-0.019369518,-0.045479811,0.002502907,-0.024370965,7.10751E-05,3.84198E-05,-0.038631061,0.000515537,-0.037518916,-0.011290805,0.022975077,-0.031254193,-0.060588808,0.023881985,-0.021039744,0.008433102,-0.03064687,-0.02706136,-0.012898452,-0.009084454,-0.005437021,-0.011960678,-0.030960665,0.029747417,-0.023635922,-0.001974588,-0.001817793,-0.000948694,-0.004410021,0.010829059,0.012384588,-0.018961473,-0.010772358,0.004437071,-0.060369029,-0.007286881
0.15,4.30845E-05,-2.44748E-05,-0.011559989,0.010175399,-0.020582592,-0.041665114,0.050842751,-0.048723993,0.000175182,0.000174294,0.005985639,-0.020022793,-0.021748958,0.019547208,-0.005802999,-0.01630058,-0.021739931,0.003740383,0.00222228,0.000826595,-0.020545552,0.015665156,0.038187973,0.048471698,0.039774771,-0.003415756,-0.021774874,0.04055064,-0.031074582,-0.001962589,-0.001813292,-0.000956199,-0.035019152,-0.002384576,-0.022680109,-0.018961473,0.013595928,0.033062559,-0.012708202,0.01122966
0.16,0.00010565,0.000126761,-0.030847098,0.011411361,-0.031538403,-0.03528694,0.036072243,-0.046313104,0.000610533,0.000346024,0.00961723,-0.046603603,-0.004765926,0.015686734,-0.031010519,0.014766315,-0.031780214,-0.0191478,0.01324294,-0.000439884,0.000908306,0.041299922,0.008799546,0.053232441,0.032236929,0.014925309,0.001967801,0.036949565,-0.001304684,-0.001961839,-0.001814792,-0.000971961,-0.006973498,0.04086074,-0.025121515,0.018910842,0.017258037,-0.003009218,0.014177785,-0.003578995
0.17,0.000215613,0.000168351,-0.029641654,0.020047836,-0.020582592,-0.011025465,-0.004943382,-0.041430291,0.000589714,0.00029507,-0.015712359,-0.021228237,-0.010823665,0.002823575,-0.005802999,-0.00268974,-0.030528993,0.011797024,0.018141011,0.01349902,-0.007926533,0.026651484,0.015177719,0.01014162,-0.014241342,0.047899552,-0.013870822,0.003380229,0.022258701,-0.001969338,-0.001818543,-0.000961453,-0.000595324,0.064885226,0.00026911,0.015233473,-0.025405537,-0.037860292,-0.009046092,-0.015923356
0.18,0.000238364,0.000172132,-0.016381766,-0.026842423,0.009835804,0.033652269,-0.008727561,-0.017046746,0.000112718,5.54043E-05,-0.024165729,-0.011569424,-0.008405147,-0.00102164,0.003779521,-0.007633588,-0.022960634,0.003740383,0.005895833,0.048968075,-0.006660054,0.009561641,0.017741196,-0.019826642,-0.030568247,0.061327286,-0.021774874,-0.011024067,0.008617343,-0.001967838,-0.001823044,-0.000946442,-0.012069933,-0.00959197,0.009943182,-0.047083421,0.005066265,-0.029132265,-0.005380168,0.030966903
0.19,7.72119E-05,0.000145666,-0.005517508,-0.028078385,0.012269581,-0.000832594,-0.002379905,0.01096839,-0.000263955,-0.000210682,-4.15831E-05,-0.017611904,0.006159367,-0.019011752,-0.005802999,0.013484576,-0.038066835,-0.070203708,-0.043073436,0.080637692,0.014793804,0.022989375,-0.007832534,-0.038991681,-0.019261484,0.022234269,0.024367704,-0.033790181,0.012336673,-0.001973088,-0.001825295,-0.000952447,0.018539198,-0.066049966,-0.020269221,-0.038523241,0.058700908,-0.034137148,0.021505818,0.030966903
0.2,-2.89598E-05,-6.98456E-05,0.01618049,0.041028671,-0.018156445,-0.037850416,-0.004943382,-0.013384637,-0.000481633,-0.000433364,0.013233563,0.015011387,0.001307073,-0.044707553,0.002558817,-0.007633588,-0.021739931,-0.056745456,-0.035726329,0.040102718,0.003441265,0.030313594,0.01642894,-0.029409161,-0.031819467,-0.002195053,0.026992215,-0.043433735,0.023502292,-0.001988087,-0.001832797,-0.000966707,0.021102674,-0.036019239,-0.057744806,0.022572951,-0.009566914,-0.03285541,-0.002934947,-0.019623612
0.21,-0.000144611,-0.000353413,0.000494455,0.005231552,-0.036398327,0.006827318,0.006287087,-0.026781854,-0.000458918,-0.000410719,-0.027782062,0.002941685,-0.030240474,-0.044707553,0.018183817,-0.025028607,0.010913878,-0.016431736,-0.000222941,-0.027035953,-0.015494893,0.018106562,0.027964585,-0.018666974,-0.058201914,-0.003415756,-0.027023898,-0.007422993,0.012336673,-0.001985837,-0.001836548,-0.00097046,-0.001846545,-0.026409062,-0.02872259,0.009129958,-0.099761616,-0.017962831,-0.031041637,-0.027024125
0.22,-0.00026974,-0.000345851,-0.03687432,-0.049043961,-0.03396455,-0.011025465,0.008728493,-0.01460534,-0.000214742,-0.000199359,-0.033809283,-0.015185757,-0.067861018,-0.045989291,0.007380595,-0.003910443,0.004627257,-0.021802829,-0.025934001,0.003367184,-0.009177754,0.021768672,-0.000111587,-0.026967755,-0.045628671,-0.008313827,-0.029678927,-0.000220845,-0.03355795,-0.001968588,-0.001823795,-0.000958451,-0.000595324,-0.036019239,0.005121404,-0.036066575,-0.092452656,-0.010455507,-0.021268382,0.003821517
0.23,-0.000192008,-6.98456E-05,-0.051339652,0.005231552,-0.046133434,-0.048073805,-0.04339553,-0.026781854,9.94693E-05,5.16297E-05,-4.15831E-05,-0.009158535,-0.049664912,-0.049849765,-0.016636739,-0.007633588,-0.007945985,-0.001661228,-0.033281108,0.028704403,-0.005408833,0.027872187,-0.006520279,-0.012624493,-0.00293458,0.005144425,0.000625028,-0.013465474,-0.059604703,-0.001955839,-0.001820044,-0.000953197,0.001968153,-0.003585729,-0.016637629,-0.040964647,-0.051009785,0.013165098,-0.015157237,-0.001107071
0.24,-1.37923E-05,0.00016268,-0.035668875,-0.008333512,-0.040052807,-0.007210768,-0.073180686,-0.028002557,0.000383394,0.000313942,-0.019328692,-0.062304897,0.007380071,-0.043425815,-0.02380837,-0.034977338,-0.019206972,0.006395413,0.014467458,-0.018170597,-0.010444233,0.016885859,-0.029530532,0.004160175,-0.018010263,0.012468644,0.017775907,0.008202007,-0.009986935,-0.001962589,-0.001831297,-0.000953948,0.00578285,0.016835299,-0.006963556,-0.011637254,-0.022964131,0.035565001,-0.020043864,-0.057877396
0.25,0.000109442,0.00028934,0.000494455,-0.076204606,-0.018156445,-0.031472243,-0.017394554,-0.020708856,0.000324715,0.000283748,-0.03019295,-0.096133633,-0.003545222,-0.040847079,-0.033421407,-0.051151654,-0.058116884,-0.004346775,0.019361714,-0.019437076,-0.016761372,0.005897624,-0.032094009,-0.016225567,-0.087086801,0.018587418,0.017775907,0.005760601,-6.49077E-05,-0.001973088,-0.001829046,-0.000948694,-0.006973498,-0.004786882,0.019617254,0.02989717,-0.014434468,0.008221251,-0.027379527,-0.050469254
0.26,0.000130297,0.000270435,0.010153268,-0.045351334,-0.00598756,-0.067238844,-0.006164085,-0.035326776,-6.5209E-05,-1.6307E-05,0.005985639,-0.047809048,-0.039952693,-0.00744559,-0.059788595,-0.066044232,-0.05186078,0.011797024,-0.027158519,0.003367184,-0.020545552,0.002237422,0.012614243,-0.037832013,-0.069508676,0.025896378,-0.013870822,-0.029029439,-0.01742941,-0.001967838,-0.001824545,-0.0009577,-0.029892199,-0.019201669,-0.013006037,0.037221388,-0.014434468,-0.026690859,-0.033483043,0.019866134
0.27,5.25645E-05,7.76094E-05,-0.013970877,-0.012041398,0.002542103,-0.027627028,-0.048278343,-0.026781854,-0.000298028,-0.000172939,0.022877118,-0.029681606,-0.021748958,0.014389737,-0.041813741,-0.03003349,-0.007945985,0.007768704,-0.041848918,0.005892513,-0.010444233,-0.012412923,-0.012898452,-0.007802716,-0.021779184,0.023454972,-0.017807589,-0.019385884,0.022258701,-0.001968588,-0.001828296,-0.00097046,-0.000595324,0.001219836,-0.038396662,0.010350661,0.009949077,-0.016681093,-0.020043864,0.043311264
0.28,-3.0856E-05,-0.000134121,-0.012750174,-0.016969987,-0.021795666,-0.013588942,-0.024840843,1.25798E-05,-0.000231778,-0.000142745,-0.016917804,-0.058673305,-0.021748958,-0.011290805,-0.001011739,0.025935748,-0.01545331,-0.036603855,-0.011243602,0.041369198,0.019859722,-0.017295735,-0.053792007,0.004160175,-0.055684213,0.021013566,0.02302493,-0.008643696,0.017299594,-0.001977587,-0.001830547,-0.000958451,0.023635633,-0.005987557,-0.006963556,-0.004313035,0.019699443,0.004437071,0.021505818,0.037139083
0.29,-7.25653E-05,-0.00017193,0.030645822,-0.014513322,-0.029104626,-0.000832594,-0.01605178,-0.010973748,0.00014679,9.12598E-05,-0.051906207,-0.024859829,-0.056935725,-0.033141391,-0.003422628,0.014766315,-0.01545331,-0.028547214,0.01324294,0.054041622,0.028679302,-0.006309407,-0.032094009,-0.041372052,-0.072026377,0.011247941,0.013808622,-0.025428364,-0.021152554,-0.001972338,-0.001826796,-0.000956199,0.008346326,-0.00718871,0.00026911,-0.020197435,0.006286968,0.01188336,0.044722066,0.039603378
0.3,6.7732E-05,0.000166461,0.028234933,-0.01944191,-0.010847485,0.000449144,-0.037169944,-0.037768182,0.000644606,0.000487559,-0.038631061,0.021053867,-0.036313472,-0.056258456,-0.001011739,0.019710162,0.019672423,0.010423733,0.025484303,0.026163815,-0.007926533,-0.008750814,-0.020558365,-0.022207013,-0.026799326,0.005144425,-0.005936251,-0.018226216,-0.031074582,-0.001970838,-0.001825295,-0.000965957,0.00578285,0.037256804,-0.01422674,-0.028742357,0.02944981,0.008221251,0.010508046,0.034674789
0.31,0.000310409,0.000504851,-0.015161063,-0.004625626,-0.027883923,-0.011025465,-0.024840843,-0.032885369,0.000525356,0.000472462,-0.009685138,-0.024859829,-0.013257442,-0.060134189,0.027796854,0.025935748,-0.000408143,-0.009717868,0.015691976,0.028704403,-0.019279072,-0.013633626,-0.035908706,0.061655292,0.013392325,-0.013181381,0.02302493,-0.014625142,-0.006267605,-0.001970088,-0.001833548,-0.00095695,-0.009506457,0.020439711,0.009943182,-0.017756029,0.023346294,0.003216368,-0.029820933,0.000121261
0.32,0.00028197,0.000298792,-0.016381766,0.012647323,-0.04127351,0.013205492,-0.033507835,-0.004870233,-0.000148493,-3.14042E-05,0.037357709,-0.058673305,-0.066647945,-0.015151279,0.019374003,-0.026310346,-0.045574159,-0.033918308,-0.03205659,0.022372006,-0.03443105,-0.005086797,-0.035908706,0.066477069,0.003336783,-0.047391586,0.009871854,-0.009864399,0.014820041,-0.001958839,-0.001834298,-0.000956199,-0.014602892,-0.00959197,0.018427069,-0.012873216,-0.042464863,-0.009234804,-0.033483043,-0.039360856
0.33,0.000107546,-0.000103874,0.007742379,0.007703475,-0.048567211,-0.030190504,-0.011168968,0.023144904,-0.000617917,-0.000414494,0.040974042,-0.034518642,-0.063008723,0.018250211,-0.015416036,-0.034977338,-0.036754579,-0.027173923,-0.029607554,-0.014371159,-0.058433125,-0.002647298,-0.011647232,0.004160175,-0.016759043,-0.036405258,-0.036240206,-0.005042622,-0.01371008,-0.001967088,-0.001829046,-0.000962954,0.008346326,-0.001183423,0.013574774,0.018910842,-0.0339352,-0.01546039,-0.010266795,-0.046768998
0.34,-5.36063E-05,-0.000272124,0.028234933,-0.014513322,-0.049787914,-0.074868239,0.017395485,0.026837531,-0.000684166,-0.000484318,0.00117912,-0.006732387,0.002520146,-0.006163852,-0.037022481,-0.04364433,-0.000408143,-0.02317612,0.01324294,0.003367184,-0.000342915,-0.023399251,-0.001423843,-0.007802716,-0.009221201,0.023454972,-0.025711642,-0.026588032,0.003654422,-0.001983587,-0.001835048,-0.000948694,0.023635633,-0.024006757,0.035333807,0.036000685,0.006286968,-0.000506777,0.012953267,-0.031960343
0.35,-0.000246989,-0.000391222,0.019812082,-0.056459733,-0.027883923,-0.032753981,-0.009826194,0.0146305,-0.000443777,-0.000335233,0.018055341,0.047634678,-0.008405147,-0.016433017,-0.046605001,-0.048649213,0.018421202,-0.043317722,0.020590047,0.033770321,0.038795879,-0.03072347,-0.025715835,0.041330585,-0.020512705,0.032015153,0.005904569,-0.024268696,0.01357645,-0.001975338,-0.001824545,-0.000941188,0.010879285,-0.030012998,0.032922918,0.001805739,-0.014434468,-0.036639589,0.041059956,-0.007286881
0.36,-0.000246989,-0.00046684,-0.004327323,-0.042894669,-0.024229443,-0.013588942,0.019836892,0.008526984,-0.000106852,-9.55672E-05,0.022877118,0.062130528,-0.039952693,-0.008727328,-0.016636739,0.02843819,0.015888243,-0.037946628,0.023039083,0.008433102,0.007240703,-0.005086797,-0.041005142,0.037668476,-0.050664072,-0.030286483,0.008529081,-0.014625142,-0.044719754,-0.001964089,-0.00180954,-0.000963705,-0.024826281,-0.010793122,0.011163885,-0.015299364,-0.014434468,-0.080157656,0.04228066,0.016165878
0.37,-5.73987E-05,-0.000258891,0.012564157,0.031140975,-0.029104626,-0.031472243,0.03472947,-0.00364953,0.000169503,9.69208E-05,-0.037425616,0.017422276,-0.041165767,-0.012587802,0.015803446,0.063228229,0.047260314,-0.008375095,-0.000222941,0.016031979,0.005974224,0.001016719,-0.019307144,-0.060537091,-0.050664072,-0.037625961,0.000625028,-0.03140981,-0.014953671,-0.001961839,-0.001821544,-0.000977215,-0.018448107,-0.038421544,-0.011785334,-0.018961473,-0.007125508,-0.051532167,-0.002934947,0.026030685
0.38,0.00010565,0.000111638,0.017401193,0.029905013,-0.026670849,-0.02256111,-0.035949241,-0.004870233,0.000432607,0.000317716,-0.085673907,0.001720982,-0.025388179,0.034958585,-0.001011739,0.017207721,0.077381163,-0.02583115,-0.033281108,0.03630328,0.03499644,-0.003866094,-0.011647232,-0.120473614,-0.036854868,-0.011960678,-0.016495333,-0.033790181,0.011096897,-0.001965588,-0.001824545,-0.000959202,-0.017166369,-0.06364766,-0.039586847,0.003011183,-0.031493794,0.008221251,-0.024930492,0.021102096
0.39,0.000219404,0.000349834,0.002920602,-0.047823258,-0.013281262,-0.02256111,-0.034606468,-0.00364953,0.000457215,0.000366782,-0.08085213,-0.011569424,-0.003545222,0.049103482,0.000178446,-0.001408002,0.034748107,-0.021802829,-0.016141673,0.007166622,0.027428081,0.010782344,-0.039753921,-0.08574461,-0.073262338,-0.02906578,-0.0494238,-0.008643696,-0.036037503,-0.001976837,-0.001814792,-0.000951696,-0.042648547,-0.034818086,-0.02872259,0.031117873,-0.029052388,0.023113829,-0.007821574,-0.002350663
0.4,0.000283866,0.000329039,-0.001916434,-0.055223771,-0.009626782,-0.040413893,-0.018493186,-0.002428826,0.000118396,8.74852E-05,-0.049495318,-0.007937832,-0.030240474,-0.002303378,0.007380595,0.006038287,0.010913878,-0.004346775,0.007120351,0.005892513,-0.011710713,0.01200114,-0.051228531,-0.052175274,-0.103428964,-0.021741561,-0.024399386,0.019005229,-0.01742941,-0.001979837,-0.001817043,-0.000959952,0.009628065,-0.02520791,-0.013006037,0.001805739,0.008728374,-0.009234804,0.027616963,-0.007286881
0.41,0.000149256,0.000109747,-0.038079764,-0.028078385,-0.031538403,-0.025063551,-0.045836936,0.001233283,-0.000248816,-0.000208795,-0.066371539,0.022274571,-0.050877986,-0.022856967,-0.002232442,-0.006412885,0.028461485,-0.02317612,0.003450612,0.027437924,-0.025596211,-0.012412923,-0.0385027,-0.049794903,-0.046895151,-0.005872421,0.032271756,0.026146343,-0.019912778,-0.001965588,-0.001814792,-0.000962954,0.014693983,-0.044427785,-0.027532404,-0.009211107,0.006286968,-0.020465273,0.039835439,-0.015923356
0.42,-0.000210967,-0.000226753,-0.056161429,-0.01944191,-0.020582592,-0.025063551,0.004944314,1.25798E-05,-0.000483527,-0.000422042,-0.084468463,0.000515537,-0.021748958,-0.011290805,0.034999003,-0.027531049,0.008380919,-0.007032322,-0.023484965,-0.001698734,0.002174785,-0.035606282,-0.014210708,-0.035390606,-0.006703501,-0.027845077,0.02567996,0.005760601,-0.048442898,-0.001958839,-0.001818543,-0.000960703,-0.056686633,-0.020402345,-0.006963556,-0.004313035,-0.014434468,0.001995665,-0.00415565,-0.038132523
0.43,-0.000425205,-0.000419579,-0.024819876,0.004010848,-0.004766857,-0.034035719,0.017395485,0.02558631,-0.000375634,-0.000348443,-0.031398395,-0.023639126,-0.00961822,0.00540231,0.037379374,-0.026310346,-0.035533876,0.023881985,-0.023484965,-0.030843021,0.024910381,-0.029502767,0.039439194,0.012521991,-0.009221201,-0.025403671,0.007247342,-0.011024067,0.011096897,-0.001970088,-0.001838049,-0.000955449,-0.023544543,0.03845748,0.032922918,-0.031183763,0.02944981,0.038067442,-0.013932719,-0.030724381
0.44,-0.000248885,-0.000207848,-0.0091491,-0.010805436,-0.010847485,-0.004708326,-0.023498069,0.013409797,0.000249002,0.000185617,0.037357709,-0.013980312,-0.002332149,-0.01386954,-0.003422628,-0.011356732,-0.036754579,0.021196438,0.026708821,-0.009305241,0.000908306,-0.011190313,0.049662583,0.041330585,0.017161246,-0.011960678,-0.017807589,0.004600933,0.040866794,-0.001975338,-0.001836548,-0.000965206,0.019820936,0.055275527,0.040155584,-0.020197435,0.047729839,0.067974669,0.000730977,-0.025788163
0.45,9.42747E-05,0.000192927,-0.000695731,-0.025606461,-0.015715039,-0.019997633,0.022400368,-0.025591668,0.000544284,0.000417734,0.074741742,-0.01034872,0.034075322,-0.030577914,-0.007023702,0.002315143,0.00963214,0.018510891,0.037725667,0.003367184,-0.028113911,0.003458125,0.012614243,0.043649921,0.007120962,-0.014402084,-0.020432101,-0.001441548,0.023502292,-0.001975338,-0.001827546,-0.000979466,-0.009506457,0.015634623,0.029291326,0.001805739,0.001419414,0.034283262,-0.054261699,-0.017151688
0.46,0.000270595,0.000262873,0.012564157,-0.002168961,-0.025450146,-0.049355543,0.048401345,-0.004870233,6.91827E-05,6.48396E-05,0.043384931,0.006558018,0.028002324,-0.016433017,-0.007023702,0.004817584,0.003345519,0.018510891,0.016916493,0.009699581,-0.000342915,-0.001426595,0.04075145,0.083261737,-0.018010263,-0.011960678,0.015151395,-0.042213032,0.014820041,-0.001982087,-0.001832797,-0.000968208,-0.004410021,0.004822818,0.028070623,0.005467848,-0.001021992,-0.025409121,-0.068925395,-0.023323868
0.47,0.000200445,-1.6913E-05,0.007742379,-0.023149796,-0.023016369,0.000449144,0.047180642,0.003644172,-0.000252599,-0.000105002,0.016849896,0.013805943,-0.020535884,-0.021575229,-0.009434591,-0.015079877,-0.044322938,0.013139798,-0.007570048,0.041369198,0.043846538,-0.014854329,0.047099106,0.091623554,0.020930166,0.005144425,0.019088163,-0.019385884,-0.036037503,-0.001981337,-0.001834298,-0.00095695,-0.001846545,0.020439711,0.025659735,0.036000685,0.000183452,-0.037860292,-0.012708202,-0.045533036
0.48,7.34196E-05,-4.52697E-05,0.011358712,-0.024370499,0.017137134,0.038718187,0.043518532,0.008526984,-0.000110637,-3.32916E-05,0.069919965,-0.012774868,-0.004765926,-0.024153964,-0.004612813,-0.034977338,-0.024242372,0.021196438,-0.029607554,0.033770321,0.056465557,-0.002647298,-0.0385027,-0.000661602,0.039774771,0.041796036,0.021743192,0.051353862,-0.048442898,-0.001973838,-0.001830547,-0.000962204,-0.001846545,-0.002384576,0.007532293,0.01767488,-0.018096577,-0.030352968,-0.053037181,-0.001107071
0.49,-1.18961E-05,0.000111638,0.036688302,0.021283798,0.036607349,0.010642015,-0.022277366,0.037793341,6.91827E-05,-1.44197E-05,0.013233563,-0.023639126,0.040133061,-0.019011752,-0.004612813,-0.013859174,0.020954161,0.009111477,0.018141011,0.003367184,0.03499644,-0.028282064,-0.079365738,-0.083364239,0.03097045,0.007585831,0.013808622,0.022606304,-0.01742941,-0.001969338,-0.001821544,-0.000964455,0.037643201,-0.037220391,-0.015416926,-0.037302537,-0.011993061,-0.030352968,-0.106809154,0.022330429
