Time,B5408_18A,B7057_18A,B6181_18A,B5397_18A,B7036_18A,B7048_18A,B4546_18A,B7040_18A,B7050_18A,B7052_18A,B7038_18A,B7049_18A,B7033_18A,B7034_18A,B7053_18A,B7041_18A,A2149,B7044_18A,B7058_18A,B7047_18A,B4541_18A,B4526_18A,B7061_18A,B6876_18B,IW4-0624-0-CHAN-1,IW4-0624-0-CHAN-2,B5411_18A,IW4-0624-0-CHAN-4,B7045_18A,B7051_18A,B7043_18A,B7054_18A,B5398_18A,B4535_18A,A2148,A2147,A2146_18A,B5404_18A,B7055_18A,B5384_18A
0.01,0.015619683,-0.002759009,-0.036896446,0.033573035,-0.000338955,-0.00203699,-0.029807986,0.031093394,0.026952801,-0.018847913,-0.015328147,0.024993384,0.053245313,0.034371116,0.006772475,0.026011149,3.93684E-05,-0.00159963,0.005830707,0.04870513,-0.041992188,0.084216494,0.025472294,0.037858558,-0.001355488,-0.000949295,-0.013410379,-0.000857438,-0.008699606,-0.012948073,0.015839788,-0.064012076,0.002293211,-0.016374993,4.3393E-05,7.74582E-06,0.000110892,0.010573734,0.025607369,0.024836916
0.02,0.028223442,-0.003972082,-0.043564536,0.017597083,0.029610233,-0.01061243,0.02518469,0.018947397,0.043783246,-0.044234724,0.025298379,0.031129324,0.031120069,0.059578635,-0.010088487,-0.006215413,2.04644E-05,-0.010175069,0.037477435,0.010977774,-0.002441406,0.080432314,0.021794926,0.030488563,-0.001354738,-0.000938029,-0.019742776,-0.000853684,0.040754129,0.003867113,0.030366155,-0.051812674,-0.014003176,0.018201423,5.28702E-05,7.74582E-06,-8.14642E-06,0.009318699,0.008685372,0.03020801
0.03,0.020655083,0.02522561,0.008467934,0.007755164,0.003256397,-0.000846805,-0.007286014,-0.024784292,0.012525616,0.022253542,0.059760354,-0.00691799,-0.016792529,0.057137229,0.02485414,-0.001454671,-3.43561E-05,0.013079325,0.043550434,0.004889517,0.003967285,0.119983095,0.023023259,0.002275062,-0.001350987,-0.000941033,-0.005811502,-0.00084092,0.030851175,0.01827141,0.026765081,-0.072556998,-0.052852053,-0.012529778,4.3393E-05,-6.24498E-05,-6.48267E-05,0.0256189,0.030444405,0.028834719
0.04,-0.028600288,-0.012486487,-0.003540733,0.010211829,-0.020703716,-0.03618616,-0.0235824,-0.029644216,0.013723431,0.042805224,0.011748574,-0.010600126,-0.040138476,0.034371116,0.021237807,0.011667887,-2.21985E-06,-0.007703145,0.024080219,0.017066031,0.01159668,0.102771181,0.020574223,-0.019834923,-0.001359989,-0.000962062,-0.008344461,-0.000844674,0.039518167,0.002661669,0.014619085,-0.018868949,-0.022792238,-0.045793938,1.30654E-05,-7.00382E-05,5.60962E-05,-0.009491574,-0.005825736,0.031550783
0.05,-0.037419868,-0.08060935,-0.046234824,0.050800208,0.003256397,-0.027671756,0.021461545,0.025020396,0.00050169,0.016211062,-0.025185325,-0.017963446,-0.016792529,0.043953635,-0.020937486,-0.024159749,6.20526E-05,-0.017499288,0.008241596,0.006102591,0.032043457,0.068103212,0.029134404,0.010850502,-0.00136599,-0.000953801,-0.029889871,-0.000874707,0.020978738,-0.012948073,0.023102971,0.037260507,0.007267576,-0.015093254,-1.72603E-05,-3.58885E-05,6.36548E-05,-0.028298031,-0.020336845,0.040980715
0.06,-0.01849897,-0.047772436,-0.02221749,0.04712284,0.020027714,0.044288693,0.020179807,0.015300547,0.025747357,0.014999895,0.00436332,-0.014281309,0.0176313,0.028389671,0.000745253,-0.009816488,5.34156E-06,-0.00159963,-0.028257428,0.001242667,0.034606934,0.072986025,0.032811772,0.002275062,-0.001358489,-0.000935025,-0.028623392,-0.00087771,-0.0296957,-0.00454048,0.017060491,0.012854074,-0.012782473,0.011792732,-4.18994E-05,-2.07117E-05,-8.37251E-05,0.003047336,0.018359444,0.019435305
0.07,-0.01471479,-0.02100852,-0.026215293,-0.016857263,-0.0039324,0.021125852,-0.007286014,-0.035717214,0.049802838,0.045223742,0.024054787,0.023766005,0.02254463,0.000862815,0.051343398,0.063090007,-6.83829E-05,-0.006482442,-0.056272565,0.00245574,-0.002441406,0.051989931,0.012006413,-0.034559654,-0.001355488,-0.00094554,0.025865744,-0.000852182,-0.013628195,0.005072557,0.003693792,-0.010331656,-0.021541017,0.028424812,-5.51651E-05,-3.77847E-05,-0.000113956,0.009318699,0.00505378,-0.010166746
0.08,-0.008367134,-0.023434668,-0.039551475,-0.008236047,-0.023101253,-0.009361209,-0.011070193,-0.011425222,0.005308209,0.05126813,0.025298379,0.018856489,-0.015571825,0.011666038,0.046536879,0.026011149,-3.05749E-05,-0.007703145,-0.023405133,-0.002419443,-0.012634277,0.027209658,0.01934589,-0.01370089,-0.00136674,-0.000965066,0.056261252,-0.000860441,0.01478367,0.002661669,0.030366155,-0.00789025,0.007267576,0.041242195,-2.00333E-07,-3.96827E-05,3.34241E-05,-0.006981503,-0.009457328,0.011348146
0.09,-0.010900093,0.02157876,0.028472207,0.044650916,-0.020703716,0.027229367,-0.001060428,0.028659617,0.020940838,0.008957415,0.02036216,0.023766005,-0.036476366,0.004463889,-0.004061265,-0.038503011,2.42455E-05,0.013079325,0.011903705,-0.017022104,0.016723633,0.012317079,0.042600285,0.010850502,-0.001376492,-0.000966568,-0.002012064,-0.000879212,0.011091043,0.002661669,0.041291448,0.001867746,0.047367674,-0.004839348,3.20197E-05,-9.32718E-06,0.000110892,-0.003220211,0.014727853,0.000575441
0.1,-0.008367134,0.041041345,0.036483071,0.007755164,-0.002734585,0.035743772,-0.004783572,0.038379465,0.032964764,0.013792544,-0.007942893,0.027448141,0.021293409,0.00684426,-0.007677598,0.006907145,5.34156E-06,0.014300028,-0.008787213,-0.032837839,0.0078125,0.001208681,0.031583439,0.031724525,-0.001374242,-0.000965066,-0.021024515,-0.000859691,0.011091043,-0.005745924,0.029145452,-0.000566031,0.008549315,-0.033007073,-1.15736E-05,5.70743E-05,6.36548E-05,0.009318699,-0.008251884,-0.019596678
