Time,B5408_18A,B7057_18A,B6181_18A,B5397_18A,B7036_18A,B7048_18A,B4546_18A,B7040_18A,B7050_18A,B7052_18A,B7038_18A,B7049_18A,B7033_18A,B7034_18A,B7053_18A,B7041_18A,A2149,B7044_18A,B7058_18A,B7047_18A,B4541_18A,B4526_18A,B7061_18A,B6876_18B,IW4-0624-0-CHAN-1,IW4-0624-0-CHAN-2,B5411_18A,IW4-0624-0-CHAN-4,B7045_18A,B7051_18A,B7043_18A,B7054_18A,B5398_18A,B4535_18A,A2148,A2147,A2146_18A,B5404_18A,B7055_18A,B5384_18A
0.01,-0.031535374,-0.013636291,0.008008884,0.034751601,0.028959953,-0.023541075,-0.001545299,0.011450045,-0.020624681,-0.025487654,-0.016025428,0.02335634,-0.031090939,0.014125015,-0.316994869,0.27183787,8.56584E-05,0.019452277,-0.01513369,0.044050959,-0.030290211,0.062705935,-0.05396562,0.016398423,-0.001368991,-0.000944789,0.020917488,-0.000847677,0.056723739,-0.000585383,-0.005775683,-0.015583559,-0.021566911,0.023330457,-7.69337E-05,-1.08654E-09,-2.74092E-05,0.003809264,0.04537016,0.026627743
0.02,0.007618678,0.02895099,0.020002292,0.072868056,0.020573341,-0.017437559,0.012187611,0.023596041,-0.014605089,0.003525026,0.03075039,0.009856127,-0.011437618,0.002162124,-0.290505612,0.25987498,0.000123466,0.010907355,0.032382179,0.020933894,-0.013688648,0.02938074,-0.084551862,-0.024113662,-0.00136749,-0.000949295,-0.001879143,-0.000848428,-0.00754628,0.030618841,-0.009498827,0.013698058,-0.007772966,-0.026626818,-3.71327E-05,2.65602E-05,9.3279E-07,-0.002462098,0.034490643,0.038743221
0.03,0.008869899,0.041112245,0.012006687,0.07533998,0.031355583,-0.032055479,0.038493763,0.045461886,0.007031874,0.019241579,0.018436547,0.011083505,-0.017571652,0.022547866,-0.30375024,0.275408427,3.46182E-05,-0.014788446,0.017764259,-0.008271428,0.034773266,-0.005287229,-0.128596357,-0.011830337,-0.00136449,-0.000944789,-0.024691033,-0.000849179,0.007285263,0.024622137,-0.015480273,-0.00094275,0.004769759,0.01560951,-3.33404E-05,7.20926E-05,-8.51827E-06,0.00631552,0.018758832,0.03334161
0.04,-0.007548558,0.010701478,0.014676975,0.04459352,0.044533455,-0.040600401,0.015971791,0.026029818,0.031079726,-0.01460623,0.001201745,3.70958E-05,-0.050744259,0.046534683,-0.33387109,0.274248759,4.02899E-05,-0.034380731,0.004367042,-0.014359685,0.047590649,-0.002723752,-0.102900556,0.029902451,-0.001372741,-0.000952299,-0.047487664,-0.000855936,0.033240463,-0.011403864,0.002647169,-0.020466371,0.000985579,0.064285047,-9.96785E-05,7.77848E-05,8.59551E-05,-0.004968354,0.012716351,0.018540585
0.05,-0.00248264,-0.001467406,0.001325535,0.032279677,-0.000987327,-0.041821104,0.015971791,-0.020135648,0.011838393,-0.031532042,-0.009876136,-0.020827868,-0.059350216,0.026148941,-0.339898312,0.24437205,-1.29829E-06,-0.014788446,0.023837257,0.001463679,-0.003495777,0.023155154,-0.095561078,0.036036484,-0.001372741,-0.000958307,-0.00947802,-0.000859691,-0.000130509,0.006616766,-0.008217089,-0.044872804,-0.006521745,0.020736463,-6.93509E-05,7.39906E-05,0.000153975,0.008825591,0.012716351,0.013169491
0.06,0.0139053,0.011914552,-0.010667874,0.008918471,-0.039323128,-0.021099669,0.040996205,-0.024995573,-0.026636644,-0.019441359,-0.051730994,-0.00487242,-0.047051632,0.024928237,-0.326638424,0.23958079,-0.000127954,0.036603156,-0.012692284,0.025809077,-0.00862273,0.035484256,-0.098002485,-0.009388931,-0.001356989,-0.00095305,0.027249885,-0.000858189,-0.022377823,0.004205877,-0.023964159,-0.039989992,0.039834456,-0.013809435,3.67864E-05,5.12235E-05,6.89529E-05,0.022615722,0.019964276,0.049515926
0.07,0.021504176,-0.017283141,0.005338596,0.011359877,-0.029740608,0.009387392,0.008464466,0.015089266,-0.027834459,-0.002517455,-0.039424781,0.020901582,-0.040917599,0.017726089,-0.2929165,0.227648417,-5.04488E-05,0.008465949,-0.032162499,-0.003411504,0.027143872,0.013267459,-0.072321943,-0.052327163,-0.001347987,-0.000950797,-0.005678581,-0.000855186,-0.028572892,-0.058217829,-0.005775683,0.013698058,0.052346663,0.016891248,1.21473E-05,3.79498E-06,3.30522E-05,-0.014997193,0.024801312,0.069718563
0.08,-0.003764378,-0.014849364,0.009336399,0.032279677,-0.014167107,-0.006481749,0.000957142,0.023596041,-0.019419237,-0.001310103,0.025829431,0.00617399,-0.036004269,-0.030186509,-0.296532833,0.233599345,9.51104E-05,-0.031939325,0.026248146,-0.047227117,0.018171704,0.009483279,-0.058856061,-0.035145767,-0.001355488,-0.000944789,-0.00947802,-0.000857438,-0.026085709,-0.041402643,0.009971387,0.021022276,0.00348802,0.030990369,-5.03985E-05,-2.27663E-05,2.54936E-05,-0.027536103,0.009084759,0.0117962
0.09,-0.027720677,0.031377137,-0.005342556,-0.013237291,-0.020156181,-0.045452696,0.018474232,-0.01406265,-0.021822496,0.004734285,0.025829431,-0.012236216,-0.043389523,-0.009800766,-0.309777462,0.256304423,8.94395E-05,0.002331916,0.061587501,0.006323603,-0.013688648,0.050376834,-0.044184736,-0.0228777,-0.001353238,-0.000942535,0.025998665,-0.000864196,-0.002602433,0.007806951,0.028098829,0.000277953,-0.030325456,0.016891248,-1.24936E-05,2.84583E-05,1.7935E-05,0.013838103,0.004247723,-0.036665714
0.1,-0.040354954,0.043538392,-0.013338162,-0.009544664,-0.00697831,-0.029614073,-0.011555065,-0.020135648,0.013043837,0.011987932,0.007358667,-0.020827868,-0.047051632,0.044093277,-0.239907467,0.245531718,6.67544E-05,0.015790168,0.046969581,0.053786067,-0.040544117,0.020713748,-0.049082807,-0.035145767,-0.001344236,-0.000950046,0.003186775,-0.000859691,0.010993148,0.015024359,0.028098829,0.02589746,-0.021566911,0.043807752,6.52178E-05,9.86539E-05,6.89529E-05,0.028883269,0.018758832,0.001054012
