Time,A2147,A2149,B7055_18A,B7038_18A,B7040_18A,B4541_18A,B4526_18A,B7044_18A,A2148,A2146_18A,B7050_18A,B7053_18A,B7046_18A,B6178_18A,B7029_18A,B4546_18A,B5398_18A,B5384_18A,B7058_18A,B5411_18A,B5408_18A,B7037_18A,B4524_18A,B7041_18A,B5412_18A,B7057_18A,B4523_18A,B7034_18A,B7045_18A,IW4-0638-0-CHAN-2,IW4-0638-0-CHAN-3,IW4-0638-0-CHAN-4,B4535_18A,B7036_18A,B7043_18A,B7061_18A,B7056_18A,B7062_18A,B7047_18A,B7059_18A,IW4-0631-0-CHAN-1,IW4-0631-0-CHAN-2,IW4-0631-0-CHAN-3,IW4-0631-0-CHAN-4
0.01,-7.40404E-05,-2.61656E-05,0.031986699,0.005463109,0.055041342,-0.084800027,0.10692712,0.024953669,2.31731E-05,-8.90102E-05,0.222365061,0.020116055,0.082504793,0.005073894,-0.031941732,0.037953232,-0.021484837,0.136879892,0.036867489,0.005237984,0.004873727,0.044421626,0.20269589,0.208123826,0.229631944,0.099497708,0.00491518,0.082288337,0.116298676,-0.001959589,-0.001826796,-0.00097046,0.084385559,0.049040613,0.096895538,0.091910091,0.10872678,0.073969709,0.042970643,0.13541017,-0.002782491,-0.003335795,-0.003502781,-0.003071331
0.02,-3.23311E-05,7.86252E-06,0.00424622,0.001770482,0.041659384,-0.072104714,0.126702511,0.012777155,1.74958E-05,1.47829E-05,0.180143992,0.005612576,0.087364717,0.032066692,0.016062419,0.055409287,-0.016479955,0.123452158,0.039316524,-0.012492729,-0.010262992,0.083485079,0.18227963,0.229730271,0.205767198,0.092158231,-0.006925641,0.069165779,0.178318024,-0.001961839,-0.001832047,-0.0009577,0.044865295,0.07426673,0.117433868,0.091910091,0.084343235,0.066462385,0.022195802,0.053970198,-0.002780992,-0.003333545,-0.00350353,-0.003072081
0.03,6.43607E-05,3.62193E-05,0.005459294,0.00053452,0.051394491,-0.04909446,0.073479855,0.044454401,-4.68605E-05,0.000144995,0.175322215,0.008038723,0.086144014,0.061622966,-0.027150472,0.023121689,0.014861598,0.091225595,0.047884334,0.003971504,-0.003961112,0.109120798,0.120939298,0.259637498,0.204500719,0.12392703,0.016786518,0.079907966,0.205608368,-0.00194909,-0.001834298,-0.000940438,0.047428772,0.103096781,0.10656961,0.046705928,0.058738987,0.060297834,0.007532106,0.012016157,-0.002769751,-0.003347794,-0.003493036,-0.003057081
0.04,2.26505E-05,-1.10419E-05,0.00424622,0.006699071,0.06112197,-0.079734109,0.077141964,0.034688776,9.92227E-06,6.95093E-05,0.184965769,0.006825649,0.046104951,0.034630169,-0.04393514,0.011891221,0.016143336,0.067025156,0.040541042,0.030575203,0.013708566,0.094472361,0.12734799,0.257196092,0.212053819,0.163020047,0.047090473,0.083509041,0.160953522,-0.001940841,-0.001828296,-0.00092993,0.06143634,0.077870188,0.118654571,0.036932674,0.096535007,0.070185529,0.012430177,0.086051802,-0.002767503,-0.003349294,-0.003489288,-0.00305258
0.05,-8.92079E-05,-1.5897E-06,-0.017459407,-0.003173366,0.031924277,-0.096335671,0.065911495,0.023763483,0.000178385,2.23313E-05,0.156019847,0.000790798,0.033974214,0.012794841,0.022043864,0.069081162,0.021148219,0.089852304,0.020950664,0.003971504,0.033911203,0.085926485,0.17712216,0.2117249,0.17436461,0.153239163,0.020723285,0.094312263,0.167156219,-0.00195134,-0.001829046,-0.000938186,0.057621643,0.062254248,0.14160379,0.047926631,0.130668919,0.087641584,0.000207887,0.104560713,-0.002766004,-0.003342545,-0.003501281,-0.003068331
0.06,-0.000130918,-1.5897E-06,-0.000575557,-0.017974391,0.027056723,-0.097617409,0.031243527,0.054189509,0.000220029,9.0268E-05,0.158430735,0.018902981,0.08493857,0.03977238,0.037638346,0.088978623,-0.00393723,0.065682382,0.035642971,-0.009967399,0.044012521,0.055408907,0.157987638,0.196160935,0.156786485,0.103159818,-0.000333844,0.089551521,0.213050842,-0.001953589,-0.001819293,-0.000947193,0.053806945,0.067059336,0.098116241,0.061361995,0.103859226,0.059016095,0.019754396,0.06137071,-0.002769751,-0.003347044,-0.00350428,-0.003075081
0.07,-0.000104375,4.08165E-06,0.042828069,-0.005630031,0.052607565,-0.116782449,0.101922238,0.021291559,0.000168921,5.81867E-05,0.168089549,0.037038052,0.082504793,0.047478069,0.006449382,0.067860459,-0.06164597,0.022652597,0.055231441,0.005237984,0.016241525,0.037097407,0.120939298,0.232049607,0.188204332,0.077509793,0.027315082,0.066724373,0.232894897,-0.001952839,-0.001814042,-0.00094344,0.058903381,0.098291693,0.04974588,0.078467098,0.098976414,0.030390607,0.042970643,0.078651289,-0.002780243,-0.003353794,-0.003493786,-0.003064581
0.08,-8.35203E-05,4.37811E-05,0.052471623,0.017807469,0.058695822,-0.109092019,0.150262081,0.009145563,0.000134852,-3.05092E-05,0.157225291,0.027371609,0.048531099,0.010231365,-0.019948324,0.069081162,-0.017731175,0.045510263,0.017279018,-0.037829948,-0.003961112,0.052967501,0.149045988,0.218866013,0.199480577,0.088496121,0.023378314,0.059522224,0.204368591,-0.00195059,-0.001822294,-0.000942689,0.074192688,0.117511568,0.077577911,0.068693843,0.084343235,0.054011213,0.027093873,0.108264784,-0.002778744,-0.003348544,-0.003493786,-0.00305258
0.09,-5.88738E-05,2.6767E-05,0.025951848,0.020279393,0.040438681,-0.083579324,0.11058923,0.044454401,4.58862E-05,4.30895E-05,0.194624583,0.003201687,0.049744173,-0.007758747,-0.024739583,0.062855576,0.043761745,0.073708505,0.007484783,-0.060634208,-0.003961112,0.046863032,0.155424162,0.190118455,0.203264757,0.086054715,0.020723285,0.079907966,0.118778229,-0.00194759,-0.001821544,-0.000936685,0.066532775,0.083876906,0.107790313,0.050368038,0.051430027,0.040339338,0.009981141,0.070011,-0.002773498,-0.003340295,-0.003502781,-0.003057081
0.1,-1.99697E-06,-9.15152E-06,0.04041718,0.032608495,0.035578757,-0.07845237,0.105706417,0.018880671,-2.22549E-05,0.000105365,0.22477595,0.028569424,0.065514131,-0.011619221,0.007639567,0.026844834,0.003600612,0.067025156,0.066250194,-0.013759208,-0.01658013,0.029773188,0.129911466,0.206903123,0.204500719,0.084849271,0.036561908,0.094312263,0.10017395,-0.001955089,-0.001824545,-0.000932932,0.032108947,0.047839461,0.099336944,0.076018062,0.079475681,-0.000737323,-0.008344664,0.035461287,-0.002776496,-0.003343295,-0.003502781,-0.003062331
