Time,B7030_18A,B4520_18A,B7037_18A,P-0463-0-CHAN-4,B7060_18A,B4524_18A,B5410_18A,B4531_18A,B7039_18A,B7056_18A,B5406_18A,B5395_18A,B6192_18A,B6190_18A,B7035_18A,B7059_18A,B7046_18A,B7032_18A,B5382_18A,B6191_18A,B6182_18A,B5401_18A,B7062_18A,B7029_18A,B7031_18A,B5412_18A,B7042_18A,B4523_18A,B6178_18A,B5381_18A,IW4-0627-0-CHAN-3,IW4-0627-0-CHAN-4
0.01,-0.012929552,0.010573991,-0.032579189,-0.002534564,0.026600146,-0.033600086,-0.013394188,0.02387919,-0.022358319,-0.025415785,0.002617348,0.007068168,0.016260706,-0.016690706,0.001543375,-0.01982088,0.036138881,-0.023909641,-0.008380774,-0.001828671,-0.016909388,-0.010068355,0.049155199,0.026587566,-0.003217061,0.034114895,0.013075395,-0.022093802,-0.037914392,-0.014032133,-0.003073245,-0.002323082
0.02,-0.019078844,-0.006027571,-0.039935833,-0.002523286,0.016804004,0.012359386,-0.02471621,-0.013535361,-0.001743695,0.016103381,0.01015519,0.027541648,0.036097132,0.007570769,-0.011769919,-0.001380634,0.014250148,0.020073818,0.017498132,-0.017070293,0.007140371,-0.025067744,0.015646898,0.0349799,0.01478831,0.022777615,-0.023061232,0.024048776,-0.000652429,-0.006456144,-0.003063486,-0.00232008
0.03,-0.03136217,-0.064804427,-0.035031086,-0.002522534,-0.008891797,0.03536964,0.036929298,-0.023850303,-0.021137616,0.025869006,0.020210732,0.017306816,0.03486117,0.00352719,0.01848826,-0.001380634,-0.024659764,0.056925701,0.013805505,-0.01199007,0.037518712,0.026186528,0.011923754,0.013403973,0.009989421,0.007671414,-0.024259047,0.08599946,0.025043372,0.004904025,-0.003067239,-0.002326084
0.04,-0.04610216,-0.068649641,-0.014188534,-0.002538323,-0.01868794,0.007262951,0.014269996,0.029006143,-0.016285321,-0.005869276,-0.011207115,-0.014679421,0.008829676,-0.01399753,0.034212442,-0.027206134,-0.036817204,0.042660641,-0.026874427,-0.005638599,-0.000454692,0.038683476,0.064047777,0.002616009,0.015986125,0.010189114,-0.015828566,0.03332612,-0.001934167,-0.00014282,-0.003071743,-0.002326084
0.05,-0.027669543,-0.045639388,0.0005238,-0.002536068,0.005787158,0.009826427,-0.042324852,0.059950967,-0.017506024,0.025869006,-0.028800498,0.031379234,0.021219813,-0.039609407,0.011225077,-0.022285175,-0.025872837,0.030772137,-0.013309363,0.000711918,0.000811788,0.034945073,0.024374925,0.024191936,0.019587199,0.031604825,-0.038720564,-0.039183646,-0.022472497,-0.00266815,-0.003071743,-0.002321581
0.06,-0.019078844,-0.045639388,0.0005238,-0.002521782,0.025409961,0.060912853,0.020571876,0.044509072,-0.034489057,0.001454943,-0.002410423,0.056968223,0.055918299,-0.015344118,-0.010549215,-0.023513507,0.003305782,0.035529064,0.023662683,-0.005638599,0.053975316,0.026186528,-0.045144118,0.037390789,0.002779643,0.049221097,-0.012216048,-0.000975638,-0.021190759,0.00364136,-0.003081502,-0.002332089
0.07,-0.03136217,-0.003464095,-0.003153568,-0.002527797,0.010700488,0.043029552,0.045733619,0.017409463,-0.015079877,-0.009531385,0.008903969,0.003234397,0.006357752,0.052053953,-0.006917624,-0.030883502,0.005739559,0.034338879,-0.00099552,-0.004368305,0.040051671,0.011187138,0.005698168,0.015799602,-0.005620321,0.032848416,0.004644914,0.080750436,-0.005779382,0.004904025,-0.003086757,-0.002338844
0.08,-0.016606921,0.029677995,-0.01664043,-0.002530804,0.024189257,0.012359386,-0.002072167,0.01228251,-0.006580731,0.025869006,-0.006179344,0.009631645,-0.041951574,0.031836058,-0.002080588,0.003532696,-0.025872837,0.015318798,-0.008380774,0.038816929,-0.004252223,0.004931035,0.040488207,0.000220379,-0.000821431,0.026561795,-0.024259047,0.049134226,0.043048743,-0.024125822,-0.003070992,-0.002326835
0.09,-0.004338854,-0.007370345,-0.021545177,-0.002523286,0.037678027,0.031524425,0.005465675,0.032851357,-0.013859174,-0.007089979,-0.004920494,0.032660972,0.002649867,-0.022084688,-0.010549215,0.034263898,-0.024659764,-0.016778064,0.038448449,0.052788258,-0.033365992,-0.023816524,0.01070305,-0.003373066,0.007586161,0.012706814,-0.02667375,-0.035277396,0.053333167,-0.027913816,-0.003069491,-0.002317077
0.1,-0.01169359,0.006667741,-0.003153568,-0.002519526,0.0155833,0.027709728,0.009249855,0.026442666,0.009166339,-0.009531385,-0.004920494,-0.009563912,0.021219813,-0.023435091,-0.023862509,0.025650311,0.02154385,-0.025099827,0.045848962,0.035006046,-0.034630564,-0.035062251,0.031760179,-0.018967548,0.006388346,-0.032627048,0.004644914,-0.033934622,0.017352942,-0.011506803,-0.003077748,-0.002311072
