Time,B7030_18A,B4520_18A,B7037_18A,P-0463-0-CHAN-4,B7060_18A,B4524_18A,B5410_18A,B4531_18A,B7039_18A,B7056_18A,B5406_18A,B5395_18A,B6192_18A,B6190_18A,B7035_18A,B7059_18A,B7046_18A,B7032_18A,B5382_18A,B6191_18A,B6182_18A,B5401_18A,B7062_18A,B7029_18A,B7031_18A,B5412_18A,B7042_18A,B4523_18A,B6178_18A,B5381_18A,IW4-0627-0-CHAN-3,IW4-0627-0-CHAN-4
0.01,0.009901207,-0.008770892,0.033852129,-0.002517271,0.016142168,0.033549534,-0.010106443,0.064400476,-0.005262302,0.022003174,0.008533274,0.037896804,-0.011952076,0.013126188,0.009398673,0.026458666,0.008949065,0.015168556,0.020112461,0.0215831,0.045221402,0.025860735,0.067766262,0.020134496,-0.029715296,-0.0088378,-0.031552728,0.010810055,0.008217783,0.003367829,-0.003061234,-0.002340345
0.02,-0.012208778,0.030840925,-0.00292942,-0.002536819,-0.007142744,0.051402318,-0.007588743,0.069527429,-0.030713962,0.052536011,0.014827524,0.016149215,0.040080395,0.029300505,0.021491264,0.001869128,0.015029692,0.006846794,-0.005766446,0.038095256,0.062942578,0.039593646,0.037981106,-0.009833765,0.017113928,-0.060473542,-0.009869988,0.049018063,0.005654306,0.043757843,-0.003061234,-0.002338844
0.03,-0.020814735,0.058917097,0.027721911,-0.002550353,-0.01941081,0.039927708,0.01883185,0.03864364,-0.05619614,0.080612183,0.021098887,-0.012007065,0.032649364,0.015823179,0.040862296,-0.023933485,-0.004425264,-0.003853432,0.020112461,0.03428485,0.056612088,0.012097308,0.020586087,0.006943273,0.001508001,-0.049136261,0.032290046,0.045050778,0.031350107,0.048808502,-0.003077748,-0.0023456
0.04,0.004987877,0.039813093,0.04856494,-0.00253306,0.005094805,0.028422581,0.015062929,0.029610437,-0.054975437,0.065963745,0.008533274,-0.000490494,-0.002049122,-0.040794558,0.050528739,-0.014106825,0.02718904,-0.010985009,0.023820346,-0.001279573,0.023702694,-0.006655744,0.024309231,0.029724645,-0.016504999,-0.0088378,0.003378455,0.025275387,0.00309083,0.000842499,-0.003071743,-0.002349353
0.05,0.020963829,0.062823347,0.028948098,-0.002530804,-0.003480635,0.064189183,-0.013875364,0.033455652,-0.042859958,0.050094604,0.018596445,0.011026077,0.012828197,-0.027313418,0.034804557,-0.001808241,0.053939604,0.00922335,-0.014387661,0.017772694,-0.007942127,0.033352801,0.009477688,0.034523534,0.024316076,-0.002551178,-0.009869988,0.030585446,-0.035483389,0.012202667,-0.003055228,-0.00233359
0.06,0.043058556,0.074297956,0.0387564,-0.002535316,-0.025544844,0.057811009,-0.037778257,0.041207117,-0.025861667,0.039093018,0.022357737,0.021264724,0.022731151,0.022563749,0.009398673,0.011703417,0.01016786,0.01873339,-0.037809903,0.027934094,0.002183987,0.043347308,-0.004194187,0.02852683,0.02552152,-0.02269278,0.009398048,0.058295407,-0.011069327,0.045020508,-0.003067239,-0.002321581
0.07,0.062727135,0.019366315,0.062051564,-0.002531556,0.003874102,0.045054661,0.011286379,0.030892176,-0.013776706,0.070846558,0.031162058,0.035337142,0.027690258,0.027953916,-0.011170174,0.052268908,0.017461562,-0.008606545,-0.016859585,0.019042988,0.014841153,0.007092425,0.021867825,0.005745458,-0.020106074,-0.01765738,-0.007462914,0.060858883,0.017220468,0.033664154,-0.003081502,-0.002335842
0.08,0.039381187,-0.041912982,0.039982586,-0.002535316,0.021024981,0.088450658,0.032671572,0.027046961,-0.010114597,0.07572937,0.052524363,0.037896804,0.016551342,0.031997495,-0.017212655,0.055953905,0.02718904,-0.024061791,0.005326694,0.030474444,0.013574673,0.004605242,0.051652981,0.024925756,-0.026110407,-0.023959259,-0.029145654,0.001593746,0.040352792,0.031142639,-0.003072494,-0.002337343
0.09,0.028318565,-0.036847064,0.030174046,-0.002539075,-0.014466963,0.080790745,-0.008847593,0.04633407,-0.019819187,0.032989502,0.033672129,0.02893608,-0.004521046,0.0117796,-0.008751656,-0.023933485,-0.0178015,-0.020493142,-0.027952725,0.003800889,0.012310101,0.028347918,0.078935696,0.056099462,-0.010496851,-0.02269278,-0.032754357,-0.057732426,0.039071054,0.023566651,-0.003064987,-0.00233359
0.1,0.020963829,0.019366315,0.059599429,-0.002536068,-0.050019941,0.006724583,0.010019899,0.027046961,-0.008924411,0.042755127,0.022357737,0.002072982,0.019008007,-0.003048128,-0.020859505,-0.053436353,0.007734084,-0.009796731,-0.020552212,0.005071183,0.014841153,0.044613787,0.108720852,0.015335607,-0.026110407,0.037754913,-0.013482507,0.00684277,0.010781259,-0.000420166,-0.003070242,-0.002349353
