Time,A2147,A2149,B7055_18A,B7038_18A,B7040_18A,B4541_18A,B4526_18A,B7044_18A,A2148,A2146_18A,B7050_18A,B7053_18A,B7046_18A,B6178_18A,B7029_18A,B4546_18A,B5398_18A,B5384_18A,B7058_18A,B5411_18A,B5408_18A,B7037_18A,B4524_18A,B7041_18A,B5412_18A,B7057_18A,B4523_18A,B7034_18A,B7045_18A,IW4-0638-0-CHAN-2,IW4-0638-0-CHAN-3,IW4-0638-0-CHAN-4,B4535_18A,B7036_18A,B7043_18A,B7061_18A,B7056_18A,B7062_18A,B7047_18A,B7059_18A
0.11,-7.60824E-05,1.43443E-05,0.006294192,-0.004470825,0.028586759,-0.023409778,0.02791776,-0.027336062,-0.000138322,-9.15333E-05,-0.040498573,-0.001209172,-0.00330925,0.004924427,0.030078541,0.024728486,-0.106447176,-0.00101966,-0.032324405,-0.18499884,-0.020503535,0.007536585,-0.001305089,0.004359852,-0.043552311,0.045093798,-0.006433618,-0.033280467,-0.023079785,-0.00194384,-0.001818543,-0.000960703,-0.022953843,-0.038002682,0.062372612,-0.026503476,-0.023428946,0.009214921,-0.007749269,0.020090219
0.12,-0.000138648,-0.000125549,0.031623782,0.017730713,-0.009132968,-0.041262561,0.019250768,-0.023673953,-0.000223501,-0.000125502,-0.050157387,-0.030200871,0.029459,0.038325917,0.03728069,-0.026174834,-0.139100985,-0.023877326,-0.032324405,-0.18499884,-0.024302974,-0.010773962,0.014045253,0.017543446,-0.022205265,-0.01842854,-0.010370386,0.003889943,-0.003231916,-0.001956589,-0.001823044,-0.000962204,-0.016575669,-0.039203835,0.046656059,-0.016737851,-0.039282828,0.025389238,-0.015081117,0.015154
0.13,-6.09149E-05,-0.000117987,-0.004554807,0.007858276,-0.032250033,-0.050234729,0.004236119,-0.015129031,-7.77509E-05,-6.70004E-05,-0.033265907,-0.031421574,0.045236588,0.011348378,7.97619E-05,-0.047354033,-0.135347323,0.016466912,0.01297131,-0.181207031,-0.005366817,-0.00222904,0.011481776,-0.020786632,-0.024722966,-0.004985547,-0.022241723,0.000288869,-0.014397534,-0.001972338,-0.001832047,-0.000965957,-0.012760972,0.005241679,0.010401177,-0.003294858,-0.025870352,-0.009461836,-0.017526338,0.005281564
0.14,3.5776E-05,9.75241E-05,-0.028678952,-0.000778198,0.024939908,-0.033633167,0.015466588,-0.018821658,0.000138033,3.3018E-05,-0.009141762,-0.027789982,-0.00330925,-0.014347423,-0.02030598,-0.047354033,-0.130281405,0.042010125,0.033784298,-0.188805908,0.028736577,-0.020539587,-0.00255631,-0.02560841,-0.012164982,0.015781665,0.002813208,-0.035660838,-0.037960919,-0.001964089,-0.001845551,-0.000964455,0.007655288,0.002839374,0.007990288,0.004044619,-0.00270751,-0.020692305,0.002031615,0.006517526
0.15,3.00884E-05,0.000118319,-0.00817114,0.002914429,0.012771024,-0.022097522,0.032800573,-0.012718142,7.55671E-05,0.000112277,0.010160606,-0.025379094,-0.027585983,-0.007923473,-0.023937572,-0.042410186,-0.149141268,0.058092889,-0.002943607,-0.229340881,0.028736577,-0.026643103,-0.008965001,0.000758778,0.007930843,-0.017207837,0.030492652,-0.026078319,-0.026799115,-0.001955089,-0.001843301,-0.000955449,0.029322769,0.01124792,0.005548882,-0.010619077,0.025322885,0.009214921,0.016695312,-0.002118949
0.16,2.6297E-05,8.61814E-05,-0.01421362,0.005386353,-0.038330661,-0.03106969,0.022912877,-0.012718142,-1.45656E-07,7.83092E-05,-0.001909096,-0.020542057,0.007616043,-0.006641735,0.013293873,-0.003835967,-0.125307039,0.052752313,-0.018858524,-0.193871826,-0.016719356,-0.04129154,0.020453944,0.012721669,0.007930843,0.004780078,-0.005090845,-0.002091502,-0.03052226,-0.001960339,-0.001826045,-0.000962954,0.008906509,0.038876342,-0.025884224,-0.013060483,0.061898203,0.012877031,-0.00407953,-0.008291129
0.17,5.66311E-05,0.00012021,-0.026268064,0.032531738,-0.023727999,-0.037447864,0.001794713,-0.061454715,7.74615E-05,1.60335E-05,-0.033265907,-0.036243351,0.035524368,0.003642689,0.030078541,0.023507783,-0.103944735,0.004381951,-0.017637821,-0.122926086,-0.034389033,-0.03030712,0.037024989,0.035487782,0.015468685,0.023105883,-0.044641626,0.035078908,-0.021840009,-0.001967088,-0.001825295,-0.000977965,-4.62388E-06,0.006442832,-0.023442817,-0.022841367,0.041176767,0.0029283,-0.001638123,-0.000890616
0.18,-5.93331E-06,8.051E-05,-0.009376584,0.038696289,-0.022514926,-0.05148595,-0.011877162,-0.054130496,5.47484E-05,-3.30323E-05,-0.009141762,-0.041080387,0.050081253,-0.014347423,-0.011913646,0.040902802,-0.139100985,-0.003705207,-0.012739749,-0.16093573,-0.011668697,0.029511148,-0.021751866,0.028346669,0.017986385,0.010883593,0.004125464,0.057906056,0.021575061,-0.001968588,-0.001830547,-0.000963705,0.011469985,-0.006770802,-0.012548042,-0.027724179,-0.036826163,0.010435625,0.03013449,0.006517526
0.19,-5.14359E-05,8.61814E-05,-0.012992917,0.001678467,-0.040772067,-0.038699085,0.016687291,0.000679074,-6.45019E-05,-7.07751E-05,0.023420494,-0.015705021,0.042802811,-0.0297588,-0.032299389,0.016061494,-0.155427889,0.042010125,-0.000494571,-0.220475524,-0.019252315,0.044159586,-0.061333165,0.001918446,0.012966243,0.046314502,0.01993357,0.017134572,0.016615954,-0.001961839,-0.001829796,-0.00095695,-4.62388E-06,0.016053008,-0.029485298,-0.008177671,-0.053900748,0.0029283,0.003248504,0.00898182
0.2,3.00884E-05,7.29483E-05,-0.05037695,-0.00201416,-0.033463107,-0.032320911,0.035364049,-0.010246219,-0.000136428,6.59782E-06,0.004133385,0.001201717,-0.011800766,0.008784901,-0.037121166,-0.032461455,-0.125307039,0.020495233,0.000729947,-0.186272949,-0.026805415,0.006315882,-0.034538731,0.00918163,0.019252864,0.018223071,-0.041986596,-0.003312206,-0.025559339,-0.001961089,-0.001826796,-0.000972711,-0.010228013,-0.015179349,-0.027074409,-0.020399961,-0.005148917,-0.03814836,-0.028520295,0.001581308
0.21,8.50699E-05,-3.48074E-05,-0.05037695,-0.018066406,-0.028603182,-0.047671253,-0.003088099,-0.010246219,-0.000134536,6.69862E-05,0.004133385,-0.022952946,-0.031225204,0.011348378,-0.061107982,-0.010061553,-0.115266756,-0.011761847,0.001954465,-0.145737976,-0.002833858,-0.018098181,-0.026817784,0.006740223,-0.025974186,-0.047755933,-0.024866235,0.032698537,-0.025559339,-0.001969338,-0.001827546,-0.000972711,-0.012760972,-0.030795289,-0.037969185,-0.02406207,0.004616708,-0.071717696,-0.005304048,-0.015691642
0.22,2.6297E-05,-4.23692E-05,-0.005760251,-0.050140381,-0.044418917,-0.006808215,-0.014318568,0.038490354,-4.93586E-05,-1.60478E-05,0.011366051,-0.042285832,0.01974678,-0.010502208,-0.039501537,-0.003835967,-0.111513094,0.000323114,-0.001719089,-0.181207031,-0.030604854,0.008757288,-0.031975255,-0.023228038,-0.066165837,-0.013545728,0.030492652,0.015913869,-0.00695506,-0.001965588,-0.0018418,-0.000966707,-0.019108628,0.032870101,-0.040380073,0.011368838,-0.036826163,-0.066773848,-0.006528565,-0.009527091
0.23,-3.43722E-05,-5.18214E-05,0.002677859,-0.014358521,-0.049286471,0.016171521,0.029138463,0.031166135,-7.58585E-05,-7.64361E-05,-0.021211464,-0.061618718,0.044015884,0.010066639,0.001300465,-0.028677276,-0.103944735,0.009722528,-0.00661716,-0.18373999,-0.029338374,0.009979898,-0.006401524,-0.029209484,-0.009647282,0.001133227,0.004125464,-0.024857616,-0.026799115,-0.001955839,-0.001847802,-0.000969709,0.002528335,0.072511005,0.023676323,0.011368838,-0.047812491,-0.018189864,-0.01630182,0.023790475
0.24,-0.000114,-0.000102864,-0.015403806,0.017730713,-0.028603182,-0.009371692,0.057580846,-0.017570437,-0.000189428,-5.37905E-05,-0.007936318,-0.070072087,0.029459,0.012630116,0.002460133,-0.000112823,-0.113985018,0.011065301,0.022763638,-0.127992004,0.029987798,-0.024201697,0.044715419,0.000758778,0.004177181,-0.022105909,-0.034082544,0.00871172,-0.031762036,-0.001957339,-0.001826045,-0.000971961,0.025477554,0.048486518,0.049066948,-0.008177671,-0.040488272,0.029112382,-0.017526338,0.017618295
0.25,-0.000114,-5.37118E-05,-0.023857175,0.000457764,-0.028603182,-0.017031604,0.062585729,-0.018821658,-0.000138322,-9.50546E-07,0.018598717,-0.028995427,0.007616043,0.015208851,0.018085133,0.02228708,-0.085145907,-0.0090763,0.03868237,-0.126733154,0.002216801,0.001433069,0.068976894,0.017543446,-0.012164982,-0.012325025,-0.032770288,0.027876759,-0.011914167,-0.001957339,-0.001816292,-0.000973462,0.010188247,0.030467796,-0.002904487,-0.009398374,-0.057562857,0.012877031,-0.041967103,-0.029271964
0.26,1.30256E-05,3.00159E-06,-0.039527951,-0.019287109,-0.061455355,-0.028475696,0.039026158,-0.011497439,-6.82849E-05,4.7105E-06,-0.017579872,-0.004825505,-0.014234543,0.030620228,0.028857838,0.013559052,-0.056276278,-0.015790168,0.005624203,-0.127992004,-0.025554195,0.008757288,0.020453944,-0.033970226,0.028026668,-0.023326612,-0.022241723,-0.01283369,-0.018116864,-0.001956589,-0.001833548,-0.000978716,-0.012760972,0.025662708,0.005548882,-0.013060483,-0.049033194,-0.003297286,-0.027303407,-0.047780875
0.27,-6.09149E-05,2.19061E-05,-0.037117063,-0.006958008,-0.041985141,-0.04001134,-0.02298556,-0.033439578,-4.74662E-05,-6.70004E-05,0.001722496,-0.026569279,-0.008161545,-0.001499523,-0.02509724,-0.002554229,-0.093904452,-0.00504798,-0.00661716,-0.106461853,0.017368779,0.000212366,-0.024315343,-0.068760265,0.007930843,-0.026988721,-0.026178491,-0.010514354,-0.005715283,-0.001969338,-0.001838049,-0.00098397,0.005091812,0.029266643,0.064783501,-0.008177671,-0.01001647,0.0029283,0.026464751,-0.009527091
0.28,-0.00012348,-2.34647E-05,-0.017814694,0.012786865,0.015204801,-0.046358997,-0.030431849,-0.012718142,6.04276E-05,-4.62422E-05,0.028242271,-0.051959904,0.014894485,-0.014347423,-0.076702465,-0.016287139,-0.111513094,0.001665887,-0.000494571,-0.116593688,0.00853394,0.050263101,-0.006401524,-0.004001964,-0.025974186,-8.7476E-05,-0.027490747,-0.004471874,0.029017535,-0.001976837,-0.001827546,-0.000976464,0.049708511,0.048486518,0.033350395,-0.003294858,0.000954599,-0.011964278,0.044798186,0.015154
0.29,1.49218E-05,-6.12736E-05,-0.026268064,-0.019287109,0.003035917,-0.05148595,0.001794713,0.02140051,7.74615E-05,6.3212E-05,-0.029649574,-0.010867985,0.01974678,0.015208851,-0.022716869,-0.024954131,-0.124025301,-0.010419074,0.008073239,-0.117860168,-0.016719356,0.049042398,0.022956386,0.028346669,0.016735164,-8.7476E-05,-0.007715356,-0.015275096,0.019091693,-0.001977587,-0.001824545,-0.000965206,0.048426773,0.023260402,-0.005345894,-0.02406207,-0.027075796,-0.004517989,0.00568991,0.018854257
0.3,2.25046E-05,4.6482E-05,-0.055198728,-0.05506897,-0.007919894,-0.028475696,-0.010534388,0.004371701,-9.60789E-06,6.50989E-05,-0.026033241,0.055568782,0.008821487,0.003642689,0.049274098,-0.012563994,-0.169221834,-0.022534552,0.025212674,-0.111527771,0.00980042,0.000212366,0.035743251,-0.004001964,0.031810848,-0.020869947,-0.016962182,0.029158498,-0.013153943,-0.001973088,-0.001829796,-0.000965206,-0.001286362,-0.023587895,0.023676323,-0.039946469,-0.039282828,-0.00702043,-0.040742585,0.045999643
0.31,-2.1419E-06,3.32488E-05,-0.057609616,-0.03163147,0.041976346,-0.025973254,0.004236119,-0.013938846,-5.31454E-05,-1.60478E-05,-0.004319984,0.007244197,0.003976822,0.013911854,-0.002331127,0.024728486,-0.127778963,-0.002362433,-0.001719089,-0.121659606,0.028736577,0.022185022,0.025519862,0.011562001,0.017986385,-0.046519971,-0.049890649,0.039900685,0.004210559,-0.001960339,-0.001838049,-0.000968959,0.010188247,0.005241679,0.03216021,-0.028960141,0.004616708,-0.028199629,-0.030965516,0.03242695
0.32,-2.2997E-05,-0.000110425,-0.003349362,-0.006958008,0.055358304,-0.018282825,0.006799596,-0.00783533,-0.000111822,-1.79351E-05,-0.039293129,-0.055576237,0.014894485,0.04218639,-0.032299389,0.032174775,-0.051271395,-0.007733527,0.000729947,-0.127992004,0.021152959,0.044159586,-0.00255631,0.029506337,0.017986385,-0.040416455,-0.038019311,0.011153126,0.031497088,-0.001959589,-0.00184255,-0.000968959,0.058650161,0.047285365,0.022486138,-0.009398374,0.036309213,-0.00702043,-0.017526338,-0.000890616
0.33,-9.31461E-05,-7.79235E-07,0.025581302,-0.020523071,0.035895719,0.031491345,-0.029211146,-0.011497439,-0.000128858,4.43406E-05,0.018598717,-0.0096778,0.023386002,0.003642689,0.019275318,0.027230927,-0.062532381,-0.0090763,0.04725018,-0.130532592,0.013569341,-0.009553259,-0.008965001,0.019923817,0.005428402,-0.01842854,0.008062232,0.053145314,0.019091693,-0.001964838,-0.001833548,-0.000962204,0.014002944,0.010046767,0.015222954,-0.008177671,0.003396005,0.001707597,-0.011415193,0.013918039
0.34,-3.81636E-05,0.00012399,-0.035911618,-0.026702881,-0.009132968,0.003415173,-0.010534388,-0.012718142,-7.96452E-05,6.50989E-05,0.064436119,0.009670345,-0.004514694,-0.007923473,0.004871022,0.033456513,-0.093904452,-0.002362433,-0.004168125,-0.126733154,0.00474976,-0.040070837,-0.016624913,0.017543446,-0.00085822,-0.030635572,0.026525366,0.04954424,0.020335284,-0.001960339,-0.001824545,-0.000963705,-0.028050278,-0.022386742,0.01162188,-0.000853452,-0.040488272,-0.003297286,0.026464751,0.03242695
0.35,9.23327E-06,3.70297E-05,-0.061225949,0.000457764,-0.039551364,-0.032320911,0.011804479,0.012886106,-3.61077E-05,7.64219E-05,-0.016374428,-0.025379094,-0.019079208,0.043468129,-0.026317943,0.006112763,-0.078859286,-0.034619513,-0.053141208,-0.139397949,-0.015452876,-0.018098181,-0.016624913,-0.029209484,-0.008380803,-0.022105909,0.00543772,-0.050065135,0.04514226,-0.001955089,-0.001823795,-0.000975714,0.011469985,-0.018782807,0.016443657,0.010148135,-0.047812491,0.001707597,0.022802642,0.025026437
0.36,7.3371E-06,1.05634E-05,-0.012992917,0.002914429,0.020072355,0.008542126,0.014245885,0.032386838,4.14975E-05,8.20834E-05,-0.041704018,-0.00362006,0.007616043,0.043468129,0.003680836,-0.016287139,-0.068819002,-0.013104621,0.000729947,-0.144463867,-0.028071895,-0.007111853,0.010230556,-0.065159191,-0.008380803,0.001133227,-0.038019311,-0.068070506,0.024058429,-0.001961089,-0.001814792,-0.000975714,0.044612075,-0.031996442,0.007990288,-0.010619077,-0.0282965,0.001707597,0.004473022,0.015154
0.37,0.000113508,8.99623E-05,0.007514895,-0.020523071,0.039542569,0.003415173,0.021692174,0.029945432,8.31407E-05,5.56636E-05,0.011366051,0.006038753,0.008821487,-0.013065685,0.020496022,-0.00884085,-0.091432528,0.02318078,0.023991971,-0.092522949,-0.011668697,0.011200601,0.0089183,0.003139149,0.025524227,-0.014766431,-0.053857934,-0.004471874,-0.01067439,-0.001966338,-0.001814792,-0.000966707,0.036952163,-0.02118559,-0.010137153,0.008912173,-0.022208243,0.001707597,0.021578124,0.016389962
0.38,6.04225E-05,4.6482E-05,-0.028678952,-0.006958008,-0.010346041,-0.011874133,-0.016759974,0.031166135,9.32031E-06,8.58576E-05,-0.00311454,-0.020542057,0.007616043,-0.013065685,-0.001110424,-0.011343291,-0.090150789,0.00300866,0.014195828,-0.051987976,-0.011668697,0.01852482,-0.014091954,0.061916005,0.034313289,-0.004985547,-0.016962182,0.006331349,0.000487414,-0.001963339,-0.001830547,-0.000965957,-0.001286362,-0.010374261,-0.036748482,0.023575869,-0.01732543,-0.030641036,-0.023637483,-0.010755423
0.39,-0.000108313,-1.96837E-05,-0.05037695,-0.003250122,0.003035917,-0.006808215,-0.005529506,0.023841916,-1.33947E-05,9.34064E-05,-0.050157387,0.00242242,0.014894485,0.034480702,0.00728191,-0.026174834,-0.063783602,-0.00504798,0.010522275,-0.08998999,-0.016719356,-0.0254224,-0.016624913,0.016322743,0.016735164,0.028003955,-0.003778589,-0.01283369,-0.004471692,-0.001964089,-0.001823044,-0.000965206,-0.034428452,-0.016380502,-0.028295112,-0.017958554,-0.012457876,-0.070435957,-0.049295136,-0.028036002
0.4,-4.76435E-05,6.72769E-05,0.006294192,-0.032852173,0.009124173,-0.047671253,0.040368932,-0.005393924,2.25712E-05,-1.2274E-05,-0.041704018,0.044704525,0.008821487,0.026775013,0.02769817,-0.04613333,-0.077638582,0.001665887,-0.015188785,-0.110261291,-0.006618037,-0.040070837,0.001258388,-0.041172374,0.03934869,0.031650805,-0.02883352,0.003889943,-0.016877088,-0.001962589,-0.001818543,-0.000954698,-0.021702622,0.006442832,0.016443657,0.002808658,-0.018546133,-0.039369063,-0.00041742,-0.000890616
0.41,6.04225E-05,-1.59029E-05,0.012336673,-0.032852173,-0.033463107,-0.054049426,-0.008092982,0.005592404,-5.69284E-05,-7.64361E-05,-0.030855019,0.032619564,0.027025223,-0.007923473,0.014484059,-0.011343291,-0.082612948,0.0272091,-0.015188785,-0.060853332,-0.034389033,-0.008332556,0.002509608,-0.024387706,0.043102352,0.014560962,-0.024866235,0.020674611,-0.003231916,-0.001958839,-0.001829796,-0.000951696,-0.010228013,-0.00436802,0.015222954,0.029694644,-0.024649649,0.007933183,-0.007749269,-0.016927604
0.42,3.5776E-05,-0.000119878,-0.039527951,-0.019287109,-0.026161776,-0.011874133,0.014245885,0.05188757,-0.000113715,2.82317E-06,-0.03688224,-0.008457096,0.037950516,-0.001499523,0.013293873,0.039682099,-0.056276278,0.037981805,0.006848721,-0.048188537,-0.034389033,-0.011994665,-0.001305089,-0.012424816,-0.017185124,-0.017207837,0.013341773,0.011153126,-0.013153943,-0.001961089,-0.001829046,-0.0009577,-0.025517319,-0.015179349,0.015222954,0.002808658,-0.022208243,-0.029420332,-0.04685373,-0.047780875
0.43,-5.33311E-05,5.21534E-05,-0.003349362,-0.009414673,0.023726835,-0.004244739,0.060144323,0.040901242,-1.45656E-07,6.88735E-05,-0.009141762,-0.00362006,0.027025223,0.025478016,0.010882985,0.013559052,-0.067598299,0.009722528,0.005624203,-0.084924072,0.024952397,-0.026643103,0.001258388,-0.038792003,-0.056110295,-0.014766431,0.025213111,-0.026078319,0.010409442,-0.001968588,-0.001830547,-0.000960703,-0.012760972,0.017254161,0.039392876,0.000367251,0.014367075,-0.076722579,-0.037076661,-0.007055167
0.44,-5.52273E-05,5.97151E-05,0.01111597,0.015258789,0.028586759,-0.009371692,-0.016759974,0.010444699,7.36766E-05,6.3212E-05,-0.024827797,0.010875789,0.030672073,0.025478016,-0.026317943,0.00855417,-0.070070223,-0.002362433,0.0044035,-0.077325195,0.003483281,-0.015656775,0.001258388,-0.023228038,-0.028476628,0.023105883,0.000188696,-0.056107616,0.03274068,-0.001975338,-0.001830547,-0.000963705,0.020411636,0.010046767,0.028528618,0.011368838,0.002160043,-0.00702043,-0.021192262,0.00281727
0.45,8.12776E-05,-6.6945E-05,-0.028678952,0.027603149,0.009124173,-0.013186389,-0.032873256,0.010444699,4.71767E-05,0.000106616,-0.048951943,-0.0096778,0.028238297,0.010066639,-0.019115795,0.038400361,-0.047517733,-0.010419074,0.010522275,-0.053254455,-0.063426509,-0.018098181,0.005103603,-0.001621593,0.028026668,0.014560962,0.01993357,-0.024857616,-0.01067439,-0.001967838,-0.001823044,-0.000968208,0.024226333,0.01124792,0.015222954,-0.010619077,-0.057562857,0.049009843,-0.013856599,-0.05641735
0.46,9.26537E-05,4.45915E-05,0.003883304,0.014022827,0.034675016,-0.027224475,0.013025182,0.022621213,0.000109641,7.07608E-05,0.02221505,0.004833309,0.036729813,0.011348378,0.020496022,0.030954072,-0.038698153,-0.022534552,-0.000494571,-0.077325195,-0.026805415,-0.027863806,-0.017906651,-0.030369152,0.021755306,-8.7476E-05,0.026525366,0.015913869,-0.039204511,-0.001957339,-0.001827546,-0.000962204,0.015284683,0.044882583,-0.000493599,-0.049727353,-0.034400015,-0.015687422,0.013025573,-0.045308951
0.47,-4.03807E-06,0.000169361,0.034034671,0.001678467,0.048064603,-0.010622913,0.020349401,0.031166135,0.000107748,-5.37905E-05,0.043928307,0.026577083,0.01974678,0.003642689,0.006091725,0.00855417,-0.021150545,-0.030591193,0.0044035,-0.078591674,0.013569341,-0.016877478,-0.04476212,-0.031589855,-0.032260807,0.012104297,-0.038019311,0.037520314,-0.046646985,-0.001964838,-0.001831297,-0.000950946,0.011469985,0.022059249,-0.028295112,-0.032622251,0.002160043,-0.026917891,0.027689269,0.023790475
0.48,3.5776E-05,4.6482E-05,-0.004554807,0.007858276,0.000609769,-0.005556995,0.003137487,-0.029746951,-0.000108036,-6.51135E-05,-0.010347206,-0.007251652,-0.028791428,-0.007923473,-0.017925609,-0.012563994,-0.055025057,-0.013104621,0.025212674,-0.060853332,-0.005366817,-0.024201697,-0.025566563,0.011562001,-0.009647282,0.037754321,-0.018274438,0.026717091,-0.004471692,-0.001971588,-0.001827546,-0.000953197,-0.015293931,-0.001965714,-0.01862104,0.023575869,0.009484262,0.040281816,-0.026078889,0.03859913
