Time,B5408_18A,B7057_18A,B6181_18A,B5397_18A,B7036_18A,B7048_18A,B4546_18A,B7040_18A,B7050_18A,B7052_18A,B7038_18A,B7049_18A,B7033_18A,B7034_18A,B7053_18A,B7041_18A,A2149,B7044_18A,B7058_18A,B7047_18A,B4541_18A,B4526_18A,B7061_18A,B6876_18B,IW4-0624-0-CHAN-1,IW4-0624-0-CHAN-2,B5411_18A,IW4-0624-0-CHAN-4,B7045_18A,B7051_18A,B7043_18A,B7054_18A,B5398_18A,B4535_18A,A2148,A2147,A2146_18A,B5404_18A,B7055_18A,B5384_18A
0.01,0.021366032,-0.0363893,0.025552298,0.01599622,0.031340577,0.005697702,-0.015351973,-0.009386194,0.020645025,-0.033942084,0.020080858,-0.018737717,0.016994564,0.028817446,0.051361317,0.011940294,-2.86878E-05,0.029607642,0.021758101,0.044436273,-0.037527769,0.091967401,-0.015984513,0.007157071,-0.001355488,-0.000953801,-0.006042131,-0.000862694,0.013129726,-0.005828511,0.059384433,-0.040578264,-0.026212056,-0.003822327,-6.49436E-05,-4.13503E-05,-7.33149E-05,-0.00772351,0.039305709,-0.009600224
0.02,-0.020290462,-0.021794268,0.00020745,-0.008600948,0.000189759,-0.000405814,0.013395586,-0.026392114,-0.041877863,0.001116891,0.041008287,-0.022419853,-0.001468571,0.028817446,0.04653954,0.00959044,-0.000102412,-0.0119573,0.037596724,0.052958306,-0.01836273,0.114306268,0.004805587,0.047653897,-0.001359239,-0.000956805,0.024353377,-0.000855936,-0.005409703,0.002579082,0.033932773,-0.084508318,0.012606303,-0.002540588,-2.70388E-05,9.87431E-06,-7.52036E-05,0.0048154,0.013915084,0.010602412
0.03,-0.021541683,-0.037610003,-0.070501779,-0.011042355,0.010973909,-0.010171439,-0.005342207,-0.00817312,-0.046692011,-0.006136756,0.017624193,-0.031011028,0.016994564,0.015633852,0.036895985,0.02030211,-5.89335E-05,0.007604468,0.041258834,0.044436273,0.004647524,0.026537713,-0.002533891,0.040283902,-0.001373491,-0.000950797,0.016769759,-0.00084993,-0.004189,-0.016631733,0.003659335,-0.108907122,0.035189311,-0.042243958,-7.25264E-05,2.69473E-05,-3.55218E-05,0.026128114,-0.02598665,-0.001543584
0.04,-0.007656185,-0.014500567,-0.073172067,0.017232181,0.033732392,-0.027230765,-0.021577558,0.010053504,0.020645025,-0.025479178,0.010238939,-0.000327988,0.025600521,0.051583559,0.0248568,0.019111924,5.63792E-05,0.014959204,0.025420211,0.038348016,0.005929263,0.006640252,-0.017212846,0.012055142,-0.001375742,-0.000947793,-0.027587541,-0.000865697,0.008185878,-0.019027363,0.053341952,-0.105245012,-0.026212056,-0.035835266,-3.84084E-05,-5.84252E-05,5.13892E-05,0.011082948,-0.030823686,-0.019030156
0.05,0.007511052,-0.019360491,-0.006460641,-0.022120236,-0.006995223,-0.021127249,-0.006623945,-0.005739343,0.009826544,0.002324243,0.023773485,0.011945801,0.010830013,0.071908266,0.061004872,0.027473741,5.33896E-06,-0.025446069,-0.018403031,0.020090875,0.03016022,0.062304315,0.020720504,0.020661099,-0.00136299,-0.000959058,-0.037719377,-0.000875458,0.019294276,0.013382305,0.03875455,-0.1003622,-0.057523092,-7.62939E-06,2.79279E-05,5.35086E-05,7.97313E-05,0.027383149,-0.016327836,0.006543574
0.06,0.003696354,-0.046124407,0.034890677,-0.024592159,-0.027361892,0.003256295,-0.012849531,-0.022752893,-0.019035456,0.036173959,0.004074388,-0.02610199,-0.002689274,0.040780337,0.058593983,0.019111924,-0.000111864,-0.029108179,-0.031800248,0.004267511,0.013558657,0.011645135,0.021933577,0.031708463,-0.001358489,-0.000962813,-0.03138698,-0.000863445,0.016822353,0.01457249,-0.042361173,-0.11623134,-0.008664449,-0.019203186,-3.84084E-05,7.05835E-05,2.11585E-05,0.011082948,0.017531417,0.03886169
0.07,-0.012722103,-0.014500567,0.009545829,0.038136722,0.000189759,-0.016274955,-0.029145918,-0.015459192,0.002601507,0.014414926,-0.02669496,-0.008919639,-0.003909977,0.031197817,0.005569691,0.03705626,-7.02761E-05,-0.004633081,0.032744429,0.00062066,-0.020926206,-0.034131232,-0.017212846,0.025559171,-0.001359239,-0.000956805,0.002823225,-0.000859691,0.020530238,-0.022643696,-0.035097989,-0.091824907,0.020144145,-0.024299622,-8.76884E-05,-3.56581E-05,-0.000107327,0.013593019,0.012694381,0.029431758
0.08,-0.050594417,0.006182722,0.001534964,0.038136722,-0.004599593,-0.043099906,-0.01034709,0.046499121,-0.00701153,-0.020642142,0.013931566,0.022991734,0.001003353,0.028817446,-0.008880382,0.080055528,3.18044E-05,-0.01687063,0.041258834,-0.007893744,0.003365786,0.017748651,0.006033919,0.005921109,-0.001359989,-0.000955303,0.033233992,-0.000861192,0.030417934,-0.014236103,0.006100741,-0.025937456,0.001345317,-0.00894928,-4.22007E-05,2.12569E-05,-0.000126218,0.071267426,0.0066519,0.014630733
0.09,-0.04174432,-0.00476546,-0.006460641,0.002476932,-0.010590575,-0.029702689,-0.015351973,0.068357337,-0.026252863,-0.038777213,0.044700914,0.020536976,-0.006351384,0.021615298,-0.007659679,0.041817003,3.18044E-05,-0.021753442,-0.024506547,0.00062066,0.004647524,0.045092401,0.003592513,-0.013716952,-0.001360739,-0.000956805,0.025635115,-0.000865697,0.003226771,0.004974712,0.016964999,-0.033261675,-0.002408346,0.001274109,-1.18731E-05,7.43777E-05,3.24946E-05,0.042428315,0.056242965,0.0213446
0.1,-0.006374446,-0.003544756,-0.025152658,-0.006129025,0.030140855,-0.019937064,-0.02408,0.00884043,-0.002205011,-0.029105048,-0.00577516,0.020536976,-0.053073796,0.045541079,-0.011276012,-0.016715712,-6.00269E-06,0.014959204,-0.015961625,-0.006680671,-0.026053159,0.051195916,-0.023323991,-0.000212924,-0.00136674,-0.000956805,0.021820418,-0.000864196,-0.001717076,-0.025039326,0.032712069,-0.057660479,0.016359965,0.002555847,-2.39785E-06,1.55665E-05,6.46177E-05,-0.003962218,0.059859298,0.010602412
