Time,B7030_18A,B4520_18A,B7037_18A,P-0463-0-CHAN-4,B7060_18A,B4524_18A,B5410_18A,B4531_18A,B7039_18A,B7056_18A,B5406_18A,B5395_18A,B6192_18A,B6190_18A,B7035_18A,B7059_18A,B7046_18A,B7032_18A,B5382_18A,B6191_18A,B6182_18A,B5401_18A,B7062_18A,B7029_18A,B7031_18A,B5412_18A,B7042_18A,B4523_18A,B6178_18A,B5381_18A,IW4-0627-0-CHAN-3,IW4-0627-0-CHAN-4
0.01,-0.006279632,0.012665494,0.011586675,-0.002539075,-0.009725323,-0.022199092,-0.009008218,-0.002296506,7.90683E-05,-0.031386173,0.033701059,2.53157E-05,0.029267952,0.004637818,-0.008028116,0.014946382,0.005418344,0.004431291,-0.041493849,-0.014895342,0.031096,9.41153E-05,0.059690985,0.001235904,-0.091686942,-0.047808387,-0.047100443,0.052082409,-0.033701579,-0.010737361,-0.003071743,-0.002353105
0.02,-0.024696991,-0.021819369,0.016490945,-0.002540579,0.051523456,0.002062383,-0.003980447,0.002891482,-0.020550815,0.004014217,0.046266671,0.021780534,0.080049202,-0.037148376,0.012540732,-0.019462187,-0.032278494,-0.021722273,-0.027944045,-0.006004236,0.038689155,0.007586181,0.077024969,-0.00955969,-0.044857719,-0.006258704,-0.001331705,0.05080067,0.017690023,-0.030936183,-0.003073995,-0.002341847
0.03,-0.035744354,0.003693326,0.021395216,-0.002534564,0.018442401,0.023760381,0.047601889,0.013206424,-0.070263949,0.032120907,0.039972421,0.021780534,0.030488655,-0.030411621,-0.023752298,-0.029296476,-0.014038519,-0.040744261,0.005350633,0.023209193,0.003246802,0.045107543,0.013792548,-0.00715643,0.006770394,-0.002466895,-0.000126261,0.032307018,0.027974447,-0.008215846,-0.003062735,-0.002328336
0.04,-0.025932953,0.050995572,-0.004352084,-0.00252103,-0.02690672,0.016100469,0.05262966,0.002891482,-0.039959994,0.018677914,0.017358896,-0.011487441,-0.009153679,0.014075379,-0.033441629,0.00880472,0.027303262,0.004431291,-0.021779494,0.035911181,-0.043588143,0.033846557,-0.022218195,-0.005958615,-0.001637199,-0.059130409,-0.033855814,0.012592662,-0.005442301,0.028393803,-0.003049223,-0.002329837
0.05,-0.043129608,0.067597134,-0.022742978,-0.002519526,-0.034261456,0.011004033,-0.040464212,-0.016456662,-0.004773227,0.015015804,-0.002752188,-0.042191939,0.009446785,0.015421967,0.012540732,0.012489717,0.004199548,0.017508073,-0.016835646,0.034640887,-0.035993081,-0.001157105,-0.014771906,3.80887E-05,0.00316932,-0.033953407,-0.045898813,-0.01383556,-0.031138102,0.039753972,-0.003057481,-0.002340345
0.06,-0.019783661,0.068878873,-0.019064656,-0.002536819,-0.034261456,-0.026044307,-0.056814004,-0.004859983,-0.037549106,0.019898617,-0.020353202,-0.020440535,-0.014082268,-0.01423349,0.00890914,-0.031753141,-0.057814078,-0.019345717,0.039850755,0.001616576,-0.039790612,0.017595946,0.0088487,0.013229312,0.025977395,0.029011986,-0.023014444,-0.028300892,-0.00672404,0.022080479,-0.003078499,-0.002347851
0.07,0.035483673,0.004975064,-0.015386572,-0.00254509,-0.002370587,-0.018353877,-0.002721597,0.0157699,-0.070263949,-0.032606876,0.007303354,0.011541887,-0.025251702,0.005988221,-0.03947648,-0.045280058,-0.042004065,-0.015777068,0.013971849,0.00288687,-0.028398019,0.036348998,-0.007325617,0.012023868,0.022376321,-0.011294105,-0.021809,-0.029643666,0.000996908,0.01324564,-0.003078499,-0.0023456
0.08,0.008475617,-0.029509799,0.006682405,-0.002528549,0.017221698,0.069719853,0.018671225,0.022239627,-0.075116244,-0.038725651,0.043748971,0.00898604,0.004487678,0.030249695,-0.032220926,-0.037902433,0.027303262,0.006807847,-0.009450392,0.035911181,0.004511375,0.002596557,-0.023438898,0.006034793,0.001963876,-0.023874976,-0.018192667,-0.021709095,-0.02726237,0.020817814,-0.003058982,-0.002338844
0.09,-0.036980316,0.030548795,0.016490945,-0.002524789,-0.028127423,0.090166631,0.001054953,0.032493533,-0.059338656,0.007691586,0.026155587,-0.001248793,0.003236457,-0.008843322,0.021016989,-0.028068144,0.023656412,-0.003890471,0.021372362,0.011777975,0.034891624,-0.009900392,0.02245954,0.007232608,-0.008839347,0.005078576,0.017940146,0.024433483,0.008717855,0.005669652,-0.003052976,-0.002338844
0.1,-0.038216278,0.030548795,-0.043585768,-0.002551857,-0.029317608,0.018633428,-0.01781254,0.014488162,-0.020550815,-0.027724064,0.017358896,2.53157E-05,-0.01658471,-0.047932525,0.031904135,-0.013320524,-0.014038519,-0.043120818,-0.00204988,-0.01743593,0.046284217,0.005098998,0.0088487,0.010826053,-0.017243125,-0.016329505,0.023963553,0.019184459,0.016408285,-0.013262691,-0.003063486,-0.002348602
0.11,-0.038216278,-0.035857455,-0.068106881,-0.002547346,0.015970478,0.018633428,0.001054953,-0.022926389,-0.01569852,-0.014296329,0.026155587,-0.01276155,-0.01658471,-0.023667236,-0.010446634,-0.009627897,-0.00917478,-0.06570764,-0.021779494,-0.009815119,0.008308906,-0.009900392,-0.01849505,0.008430423,-0.024452903,-0.042772987,-0.008556742,-0.015117298,-0.022135417,0.01955515,-0.003070242,-0.0023456
0.12,-0.018547699,-0.011626498,0.010360727,-0.002524038,0.013559589,0.036547246,0.028734396,-0.002296506,-0.035107699,0.057755673,0.016092416,-0.034520583,0.020585701,-0.01018991,-0.03947648,-0.021918852,-0.007959799,-0.020532088,0.005350633,-0.023786924,0.005777854,-0.007413209,0.0088487,-0.005958615,-0.002838828,-0.067957618,-0.016994852,-0.007182728,-0.023447673,0.063740788,-0.003073995,-0.002339595
0.13,0.013388947,0.076508267,0.017716894,-0.002533812,-0.004842511,-0.022199092,0.018671225,0.033775271,-0.013287631,0.03334161,0.014841195,-0.016606764,0.045365974,-0.015580078,-0.023752298,-0.052650053,-0.003094153,0.013941331,0.010279222,-0.025056741,0.042486686,0.018847167,-0.006104913,-0.019149839,-0.018444755,-0.054095008,-0.006149668,-0.015117298,-0.038828532,0.034707127,-0.00306874,-0.002341847
0.14,0.006003693,0.048432095,-0.04726409,-0.002536819,-0.02690672,-0.001782832,-0.027875711,0.035118045,-0.018139926,-0.004530704,0.001024362,0.029455705,-0.000471428,-0.019627471,-0.005609598,-0.053878386,0.010280176,-0.011022048,0.006571336,0.018128493,0.014639396,0.012591064,-0.00854632,-0.014350949,-0.056862571,-0.013804176,-0.006149668,-0.011150013,-0.031138102,-0.000643672,-0.00305673,-0.00233284
0.15,-0.007500335,-0.016692416,-0.028873196,-0.002532308,-0.069783917,0.069719853,-0.048009683,0.013206424,-0.0424014,-0.003310001,-0.015317801,0.015383287,-0.051252678,-0.062760253,-0.000772562,-0.030524809,-0.026197867,-0.016967253,0.012735887,0.040991881,-0.018271905,-0.009900392,0.023680243,3.80887E-05,-0.010040977,-0.002466895,-0.009762186,0.009907116,0.003560384,0.024605809,-0.003055979,-0.002327585
0.16,0.002326325,0.045868619,0.001778135,-0.002539075,-0.06609129,0.045488896,-0.025358011,-0.03324133,-0.01569852,-0.005751408,-0.01029003,-0.03707643,-0.032682732,-0.060067077,-0.018922891,-0.032989103,-0.039572196,-0.003890471,-0.005757765,0.015588381,0.005777854,-0.011151612,-0.003602472,3.80887E-05,0.024775765,4.31754E-05,-0.001331705,0.00593983,-0.011850993,0.042279301,-0.003057481,-0.002338844
0.17,0.010917023,0.080353482,-0.004352084,-0.002538323,0.006174335,-0.015820918,-0.02158909,-0.013893186,-0.019330111,0.011353695,0.001024362,-0.035794692,0.009446785,-0.003453155,-0.031015482,-0.041587431,0.013927026,0.003241106,-0.014378981,-0.009815119,0.004511375,0.001345336,-0.019715753,-0.027542172,-0.007641532,-0.026400306,0.027572256,-0.01774181,-0.01957194,0.038491307,-0.00306799,-0.002336592
0.18,-0.00013034,0.004975064,-0.023968926,-0.002542082,0.04050661,-0.01453918,-0.009008218,0.035118045,-0.056927768,0.008912289,0.012323495,-0.008927779,0.025544807,0.011378388,-0.017702188,-0.034209807,0.026086374,-0.005078749,0.013971849,-0.02759733,-0.010676843,0.003847777,0.028685126,-0.029937802,-0.013642051,-0.047808387,0.013118368,-0.044108998,0.021565755,0.038491307,-0.003080751,-0.002329837
0.19,0.002326325,-0.037200229,-0.058298579,-0.002545842,-0.006032696,0.019915166,-0.006490518,0.002891482,-0.031476108,-0.011839664,-0.006521109,0.001307054,0.021836921,0.004637818,-0.032220926,-0.004714567,-0.001879172,-0.019345717,0.011499925,-0.044109724,0.009575385,0.031344115,0.018736395,0.003639163,-0.011242606,-0.004992225,-0.05192222,-0.050700795,0.03825887,0.030919133,-0.003070242,-0.002338094
0.2,0.047766999,-0.021819369,-0.043585768,-0.002539075,-0.015859356,0.008440556,-0.046743204,-0.026771604,0.008562955,0.004014217,-0.00903881,0.019220872,0.003236457,0.001940827,-0.035852518,0.007576387,0.000552698,0.000864549,-0.006978468,-0.00219383,0.020967979,0.048845946,-0.043275324,0.009628238,-0.000439384,0.018941186,-0.045898813,-0.038859974,0.008717855,0.014508305,-0.00306874,-0.002335842
0.21,0.053916291,-0.023101108,-0.01170825,-0.002533812,-0.015859356,-0.008161006,-0.022840311,-0.003517209,0.011004361,0.010132992,0.016092416,0.047369523,-0.011625603,0.015421967,-0.00923356,-0.002250273,0.004199548,0.013941331,-0.005757765,0.060044386,0.007044334,0.012591064,-0.028443781,0.012023868,0.022376321,0.016415856,0.022758108,-0.008525502,-0.002848307,0.01324564,-0.003076998,-0.002326084
0.22,-0.006279632,-0.015471713,-0.008030167,-0.002526293,-0.050191632,-0.00559753,0.013643454,0.004173221,-0.001141635,0.005234921,0.002275583,0.065283342,-0.02401574,0.018115143,-0.020128336,-0.010863859,-0.018900351,0.011562868,-0.024236159,0.056233504,-0.00434826,0.020098388,0.021177801,0.006034793,-0.01604531,0.018941186,0.027572256,0.007343639,0.004842122,0.01324564,-0.003060483,-0.00233359
0.23,-0.012413666,0.010102017,0.001778135,-0.002524789,-0.009725323,-0.031140742,-0.024099161,-0.001014768,-0.029034701,0.016236508,-0.00777233,0.074236436,-0.030195549,-0.031758209,-0.02738389,-0.028068144,-0.026197867,0.025829835,-0.023015456,0.006697275,0.000715751,0.038851439,0.011290106,-0.015548764,-0.044857719,0.013905785,-0.025425333,-0.015117298,0.016408285,-0.023360195,-0.003048472,-0.002344849
