Time,A2147,A2149,B7055_18A,B7038_18A,B7040_18A,B4541_18A,B4526_18A,B7044_18A,A2148,A2146_18A,B7050_18A,B7053_18A,B7046_18A,B6178_18A,B7029_18A,B4546_18A,B5398_18A,B5384_18A,B7058_18A,B5411_18A,B5408_18A,B7037_18A,B4524_18A,B7041_18A,B5412_18A,B7057_18A,B4523_18A,B7034_18A,B7045_18A,IW4-0638-0-CHAN-2,IW4-0638-0-CHAN-3,IW4-0638-0-CHAN-4,B4535_18A,B7036_18A,B7043_18A,B7061_18A,B7056_18A,B7062_18A,B7047_18A,B7059_18A,IW4-0631-0-CHAN-1,IW4-0631-0-CHAN-2,IW4-0631-0-CHAN-3,IW4-0631-0-CHAN-4
0.11,-0.000273685,-0.000566267,1.039648324,0.185024233,1.273356741,0.884186469,0.110517036,0.389607069,-0.000825485,-0.000539375,3.488889806,-0.093099931,1.59497665,0.000994065,-0.227474437,2.137665692,-1.104366527,-0.33083523,-0.196251224,-1.586523224,-0.366387648,-0.084670137,2.122283936,2.261911729,2.504138834,-0.037702112,0.071074991,0.102081299,-0.019232404,-0.001975338,-0.001823795,-0.000958451,-0.182827194,0.226768162,-0.082032154,-0.159209414,-4.431172495,0.186939502,0.038636011,-4.211836982,,,,
0.12,0.000803192,0.000458357,0.967306406,0.002407046,0.908313101,0.766693793,-0.259111871,0.454182265,-0.000458273,0.000515535,1.55663883,-0.071356156,0.496748195,0.026689866,-0.287471996,1.29104704,-0.485775218,-0.989374049,-0.676163028,-0.329847504,-0.211098951,-0.055373262,0.618621826,-0.073720595,0.434116251,0.03434989,0.048675088,0.066009521,-0.068846356,-0.001983587,-0.001827546,-0.000981718,-0.465877731,-0.647736881,-0.111054371,-0.118910952,-3.785130625,0.113514209,-0.049346167,-3.188891578,,,,
0.13,0.001899028,0.001889427,0.603147775,-0.304813413,0.672244376,0.697785102,-0.411699761,0.500477431,0.001540561,0.001778031,-1.06433285,-0.117254594,-0.425508275,0.025408128,-0.264644847,0.066437665,0.563052907,-1.266199,-0.894085239,0.790010284,-0.060860914,-0.179887842,-1.31048584,-3.275807998,-2.021556966,-0.003507165,-0.004028769,-0.002349854,-0.104818952,-0.001979087,-0.001844051,-0.000986972,-0.617611129,-1.319232319,-0.019196461,0.000824766,-2.38335145,0.007740283,0.006867212,-1.962344337,,,,
0.14,0.001292337,0.001231551,0.119619638,-0.509632139,-0.054196054,-0.026030816,-0.458818902,0.26408827,0.001671168,0.001081677,-4.211183436,-0.203039506,-0.533509984,0.031832078,0.046085133,-0.369963702,1.606937184,-1.243371851,-0.848785709,1.562776397,0.081808763,-0.166460107,-2.824371338,-5.846425674,-3.982296102,-0.047482995,-0.03564498,-0.055145264,-0.008066785,-0.001967088,-0.0018403,-0.000960703,-0.54363652,-1.569090222,0.170592357,0.109558897,-0.40868104,-0.074413037,0.050858301,-0.393992591,,,,
0.15,-0.000129596,-0.000428264,-0.450738638,-0.568866758,-0.891377145,-0.927275933,-0.293779839,-0.313548448,-0.000331455,-0.000665813,-5.675462611,-0.228414872,-0.725244298,-0.037549636,0.131290211,-1.251372393,1.815189137,-1.442285426,-0.984678577,1.926355194,0.30525847,-0.017530511,-3.085021973,-6.228688857,-4.367931478,0.00625846,-0.048798056,-0.022735596,0.098607409,-0.001975338,-0.001829796,-0.000953948,-0.390651901,-1.685611103,0.188719799,0.09855731,1.956065054,-0.093089795,0.034973902,1.585274529,,,,
0.16,-0.001049113,-0.001114497,-1.156137198,-0.769977598,-1.246685678,-1.280913628,-0.006060113,-0.774150255,-0.00120216,-0.001262148,-5.184556849,-0.17766414,-1.174241795,-0.105649612,0.010104909,-2.504546222,1.500308766,-1.762140162,-1.093637775,2.040361236,0.364599901,0.049611021,-2.714508057,-5.280812881,-4.061443441,0.02704093,-0.071228476,-0.064788818,0.117211688,-0.001983587,-0.001835798,-0.000966707,-0.258053024,-1.606329296,0.073882152,0.036255674,3.52970397,-0.108043409,0.005646509,2.906834435,,,,
0.17,-0.001299373,-0.00112773,-1.631227225,-0.973560362,-1.496143991,-1.403472222,-0.019731988,-0.885051134,-0.00043556,-0.000645055,-4.389711268,-0.111212113,-1.328363194,-0.033704421,0.068881764,-2.562956866,1.354739918,-1.592798121,-0.846336673,1.794603179,0.262335497,-0.019971918,-2.460266113,-4.655202529,-3.791378133,-0.037702112,-0.143677207,-0.205108643,0.088685382,-0.001976087,-0.001844051,-0.000965957,-0.200710494,-1.166673992,0.027983715,-0.022383852,3.78689086,-0.176463819,-0.023680884,2.975933861,,,,
0.18,-0.000195953,-0.000197629,-1.722863883,-0.888431577,-1.490055734,-1.298796929,-0.283892144,-0.757121446,0.00067932,0.000460808,-4.050767786,-0.166784623,-1.264047398,0.020265916,0.071292653,-1.916533526,1.186588063,-1.099573023,-0.595362018,1.080118011,0.348181444,-0.033400606,-1.983764648,-3.907399795,-2.974910848,-0.076810388,-0.141052695,-0.194366455,0.102326739,-0.001974588,-0.001844051,-0.000954698,-0.176479537,-0.525210713,-0.04214568,-0.076140566,3.672312613,-0.175243116,-0.051795202,2.584770989,,,,
0.19,0.001214605,0.001070863,-1.391267508,-0.698413877,-0.792812997,-0.680938043,-0.314898003,-0.392741564,0.000736105,0.000768412,-2.816865809,-0.190954545,-0.891496434,-0.034986159,-0.108669505,-1.368254718,0.482791676,-0.967859156,-0.542721103,0.34790213,0.345663744,0.108206679,-0.827545166,-1.785024306,-1.384716146,-0.05360177,-0.038269492,-0.052764893,0.057675708,-0.001976837,-0.0018403,-0.000954698,0.013522904,0.406954433,-0.11346526,-0.079802676,3.217661734,-0.030833936,-0.144667822,2.223225426,,,,
0.2,0.000575683,0.000558551,-0.496553153,-0.460285215,0.011508292,-0.014556207,-0.149981011,0.013020155,-0.000696772,-0.000318579,-0.422654993,-0.03148494,0.062315212,-0.036267898,-0.208248363,-0.246855792,-0.292598949,-0.928888209,-0.442327808,-0.099279572,0.004782396,0.050831725,0.573913574,0.459543565,0.720508463,-0.018170862,0.015716104,0.070831299,-0.196608197,-0.001973838,-0.001829796,-0.0009577,0.286350052,1.369150307,-0.057831715,-0.037047549,1.630610342,0.047535205,-0.265647131,1.147221398,,,,
0.21,-0.001204577,-0.00104077,0.331838876,-0.155521421,0.48607189,0.396515571,-0.086626519,0.193379042,-0.001043161,-0.001043241,0.935468786,0.038598678,0.934828029,0.042101243,-0.235866771,1.165436689,-0.478267894,-0.400751002,-0.231756519,-0.494535614,-0.295678419,-0.281209062,1.654724121,1.553720811,2.831989176,-0.007169275,0.071074991,0.159637451,-0.429804456,-0.001970838,-0.001817793,-0.0009577,0.410037797,1.724718716,-0.060273121,-0.056594057,-0.444035654,0.037586474,-0.214316565,-0.740729499,,,,
0.22,-0.001363834,-0.00116932,0.581442148,0.046825381,0.97523815,0.83566352,-0.009844293,0.275044081,0.000238289,-0.000378967,1.388975256,-0.073767045,1.169035182,0.066515305,-0.335445628,1.777069989,-0.691585765,0.288671606,0.055947949,-1.043066193,-0.453484816,-0.354453157,2.630767822,2.964243272,4.305377848,-0.016950159,0.117187051,0.158416748,-0.334292066,-0.001970838,-0.001823795,-0.000959952,0.466098588,1.677869465,-0.130371998,-0.112792178,-1.740971689,0.114734912,-0.042014319,-2.141265083,,,,
0.23,9.98096E-05,5.00199E-05,0.887716562,0.298534365,1.54593212,1.302826606,0.2331977,0.471241591,0.000429465,0.000264546,3.230772131,-0.093099931,1.257620082,-0.002866408,-0.471035228,1.671418134,-1.509578929,0.557500951,0.322837521,-1.790487458,-0.481271071,-0.139603685,3.669433594,5.251962998,5.116809733,-0.018170862,0.0512996,0.081634521,-0.076288831,-0.001970838,-0.001833548,-0.000961453,0.573215287,1.634625103,-0.07843108,-0.040724917,-2.229771738,0.208057666,0.087525171,-2.417670417,,,,
0.24,0.001106538,0.000768391,1.344724924,0.553951235,1.698031729,1.343720161,0.41300727,0.577259657,-0.000147849,0.000272095,5.685300939,-0.001272538,1.471197353,-0.049115798,-0.473415599,1.530976239,-2.310055003,0.482214086,0.429347683,-2.674719025,-0.235070509,0.049611021,4.239196777,6.727182725,5.359241373,-0.004727868,-0.034302207,0.008453369,0.068837512,-0.001968588,-0.001835798,-0.000963705,0.671390336,1.268246319,0.0291739,0.058243589,-2.569859628,0.15709331,0.169396204,-2.195559669,,,,
0.25,0.000740628,0.000741924,1.087881357,0.454006167,1.149241751,0.810089789,0.315106879,0.305500624,8.4969E-05,0.000374,6.767210119,0.005975387,1.331640468,-0.009290359,-0.252651439,1.463837567,-2.582332835,0.441900365,0.48688667,-3.2093107,-0.006570143,0.247369696,4.048828125,6.736765244,4.776416666,-0.007169275,-0.090973349,-0.070709229,0.111012805,-0.001963339,-0.0018403,-0.000960703,0.629306595,0.469419147,0.096861889,0.03869708,-2.824620371,-0.03834126,0.165726465,-1.748870063,,,,
0.26,6.18908E-05,0.000615264,0.230551034,0.202297182,0.415499991,0.259918891,0.163861762,-0.108806017,0.000122825,0.00047968,6.510313146,-0.009725907,0.541654811,-0.018277785,-0.099086986,0.724091474,-2.352718578,0.363958471,0.501580883,-2.87614267,-0.070962233,0.30230229,3.215881348,5.546762803,3.385913737,-0.015729455,-0.118652793,-0.163116455,0.122174609,-0.001960339,-0.001838799,-0.000959952,0.329685013,-0.280156468,0.10894685,0.043579893,-2.450398569,-0.21009419,0.146179956,-0.914717842,,,,
0.27,0.000232523,0.000422438,-0.409730643,0.033260317,0.063838309,0.027558051,0.173627387,-0.30622423,-0.000197065,0.000190948,4.861494177,0.007180831,-0.292024388,-0.101804397,-0.172268138,-0.694426593,-1.495784984,0.135473364,0.384050061,-1.806951691,-0.129021925,0.113088538,1.643188477,2.807199815,1.255588419,-0.035260705,-0.121277304,-0.185943604,0.076279986,-0.001964089,-0.001834298,-0.000968208,-0.14330693,-0.764257763,0.081145336,0.107102232,-1.36432374,-0.156566358,0.180390161,-0.194087196,,,,
0.28,5.99947E-05,-0.000256233,-0.63280651,-0.133304624,-0.242809946,-0.331145562,0.212201606,-0.404948595,-3.2387E-05,-0.000231771,1.597654455,-0.054434159,-0.423089757,-0.124921462,-0.113491283,-1.364531573,-0.169613109,-0.02980984,0.202857663,-0.419790436,-0.005303663,-0.00532348,-0.537536621,-1.086415908,-1.389736288,-0.064588098,-0.134460898,-0.092376709,-0.010550153,-0.001967838,-0.001833548,-0.000960703,-0.523250778,-1.153460835,0.060607006,0.097336607,-0.319707041,0.008960986,0.164505762,-0.073161293,,,,
0.29,-0.00066993,-0.000683475,-0.712396353,-0.227085142,-0.807415658,-0.927275933,0.124188911,-0.575541857,-0.000136492,-0.000378967,-2.136598475,-0.15712581,-0.333284154,-0.04783406,0.106082692,-1.159392413,1.100040211,-0.248865015,-0.138710331,1.085191558,0.096945482,-0.026075433,-2.521575928,-4.701955459,-3.609249227,-0.013288049,-0.080444785,0.028839111,-0.057680738,-0.001977587,-0.001838049,-0.000962204,-0.731075485,-1.549870823,-0.025208424,-0.002837344,0.373881216,0.048755908,0.064301294,-0.047248054,,,,
0.3,-0.000156138,-7.66402E-05,-0.777505606,-0.317157774,-1.014279062,-1.05496148,-0.089189996,-0.529246691,-0.000503703,-0.00022611,-5.247270472,-0.143835404,-0.808984532,0.002275804,0.108493581,-1.301116046,2.09375359,-0.673547633,-0.576998065,2.496423553,0.125982958,-0.137162279,-3.734008789,-7.161061904,-4.980892294,0.062441321,0.005187539,0.058807373,-0.082491529,-0.001983587,-0.001844051,-0.000977215,-0.857296188,-1.734861706,-0.150910328,-0.131117983,1.100367422,0.047535205,-0.083564001,0.38093264,,,,
0.31,0.000772858,0.000274983,-0.640039176,-0.443012266,-0.730755502,-0.586455621,-0.3918023,-0.100291612,-0.000306848,-0.000127978,-7.37733639,-0.065298417,-1.387826695,-0.009290359,-0.016292796,-1.485076007,2.726077809,-0.895288355,-0.693302463,3.350251983,0.167654711,-0.255574297,-4.343414307,-8.397817275,-5.754650228,0.011141272,-0.002716513,0.025238037,-0.139547956,-0.001972338,-0.001833548,-0.000962204,-0.840725143,-1.369684551,-0.159394215,-0.151885195,1.779307242,0.078663134,-0.171553808,0.80911715,,,,
0.32,0.000116872,-0.000375331,-0.286744803,-0.383777647,-0.554318124,-0.287749566,-0.639849175,0.259205458,0.000444609,-9.02354E-05,-8.196321375,-0.085836747,-1.256761327,0.039537766,0.035281911,-0.9045096,2.791324391,-0.738061793,-0.540272068,3.274240325,0.247198778,-0.238483499,-4.211791992,-8.114980361,-5.312511556,-0.086591272,0.011809854,0.045623779,-0.1197039,-0.001969338,-0.001820044,-0.000952447,-0.558956344,-0.596083973,-0.084443043,-0.061492129,2.190089102,0.046314502,-0.172766882,0.97569735,,,,
0.33,-0.000851938,-0.000568157,-0.008195609,-0.230793028,-0.393688852,-0.281340875,-0.597734918,0.268940565,0.000910246,0.000136221,-7.108369715,-0.131750443,-0.606324925,0.063951829,0.066470875,-0.269255694,2.108829274,-0.532464869,-0.463140796,2.425477813,0.267386156,-0.12983806,-2.787322998,-5.606740615,-3.154537313,-0.064588098,0.077666788,0.07925415,-0.051481854,-0.001975338,-0.001830547,-0.000961453,-0.040065963,0.133071091,-0.007080982,-0.010176821,2.392435904,-0.00721333,-0.200881201,1.318737816,,,,
0.34,-0.000332458,-1.02228E-06,0.128057748,-0.143177061,-0.037167245,-0.125579156,-0.204546441,0.154408095,0.000285609,0.000153205,-3.867433436,-0.056845048,-0.017770543,-0.009290359,-0.071499095,-0.108855304,0.831607594,-0.283807642,-0.303985904,1.186532806,0.098211962,-0.072463106,-0.464752197,-1.433950088,-0.188900106,0.011141272,0.067138223,0.050445557,-0.122183454,-0.001966338,-0.001834298,-0.000949444,0.489078324,0.754113819,0.070250561,0.031357603,2.224223013,-0.032115674,-0.163001257,1.685219597,,,,
0.35,0.000408843,0.000188023,0.205236703,0.001171084,0.207423514,0.114350043,0.213422309,-0.014994982,-3.99586E-05,5.50742E-05,0.118909948,0.067605636,0.354772792,-0.011853835,-0.118282543,0.085053388,-0.475765453,0.189245336,0.12328117,-0.347585846,-0.122720045,-0.074905466,1.754364014,2.578317979,2.632266886,-0.009610681,0.02496293,0.001190186,-0.140787732,-0.001960339,-0.001826045,-0.00094344,0.823093217,1.257434513,0.083556225,0.08267291,1.612315054,-0.073192334,-0.031020361,1.419922661,,,,
0.36,0.000175645,2.75872E-06,0.018331796,0.166515322,0.27677471,0.219086372,0.341107856,-0.253825548,0.000370788,9.09296E-05,3.572126501,0.117135665,0.604757533,0.042101243,-0.058284984,0.502839032,-1.619991527,0.659643285,0.587279965,-2.029913117,-0.180794996,0.011767317,3.675811768,5.963816026,4.899509318,-0.029172449,0.003905801,-0.038360596,0.106049884,-0.001964838,-0.001830547,-0.00095695,0.942966263,1.476061012,0.044890453,0.05458148,0.755411978,-0.053233838,0.043526453,0.699292015,,,,
0.37,-7.4615E-05,-6.34071E-05,-0.268655509,0.240550967,0.40819866,0.298187934,0.411908637,-0.328166368,3.00768E-05,9.47038E-05,6.980711095,0.137673995,0.857160793,0.007418015,-0.105068431,0.813630048,-2.759212718,0.815496557,0.819890667,-3.357534577,-0.130288405,0.227838446,5.137298584,8.877085069,6.13675297,0.023378821,-0.071228476,-0.082733154,0.292107928,-0.001961839,-0.001823044,-0.000955449,0.84988765,1.472457554,0.015868236,0.019150571,-0.308720712,0.026417041,0.144951624,0.034191918,,,,
0.38,0.000619288,0.000496166,-0.052812308,0.278789492,0.653994864,0.469269477,0.537030707,-0.151469591,-0.000388242,0.000464583,9.536543005,0.158212325,1.101072536,-0.06068196,-0.193874584,0.874543134,-3.416622386,0.815496557,0.845597912,-3.955473114,-0.110085768,0.352352072,5.353240967,9.671640733,6.056369669,0.025820227,-0.108124228,-0.09475708,0.153184283,-0.001962589,-0.001811791,-0.000942689,0.631870072,1.269446995,0.000182201,0.011826353,-1.610554819,-0.004771924,0.208496851,-0.682738472,,,,
0.39,0.000979512,0.001012259,0.352346689,0.346660586,0.757426566,0.581574164,0.445355903,0.045948622,-0.000339027,0.000608005,9.104749792,0.102639815,1.097433315,-0.034986159,-0.181850658,0.996369306,-2.933651195,0.962011449,0.855394055,-3.670431305,-0.178277296,0.199761321,4.26473999,7.47736583,4.849262125,-0.029172449,-0.034302207,-0.058746338,-0.053961408,-0.001973838,-0.001826796,-0.000947943,0.384525101,0.86462846,-0.01315398,-0.016280337,-2.839238291,-0.061961866,0.078964991,-1.635344673,,,,
0.4,-0.000455693,-1.99267E-05,0.392126352,0.425624819,0.657641715,0.558624946,0.222089301,0.092243788,-0.000626738,-0.000397839,6.140012853,0.034982345,0.784353481,0.040834763,-0.143459544,1.159211103,-1.658870921,1.007696264,0.699910809,-2.399824311,-0.327233595,-0.051710199,2.624359131,4.087107041,3.055576212,-0.026731042,0.022338418,-0.00112915,-0.1197039,-0.001973088,-0.001835798,-0.0009577,-0.011989791,0.340885784,-0.049408863,-0.026061221,-3.388981943,0.020191455,0.005646509,-2.474436927,,,,
0.41,-0.001615989,-0.001248719,0.40298298,0.389842959,0.623568839,0.525482856,0.095502387,0.126392958,-0.000691095,-0.001037579,2.601179235,0.049462936,0.485830531,0.018984178,-0.136257396,0.886933271,-0.370357738,0.64484226,0.279988934,-0.541402985,-0.376488966,-0.151810716,0.746368408,0.648935655,0.90640629,0.030687781,0.031554727,0.060028076,-0.127146375,-0.001968588,-0.001822294,-0.000966707,-0.511776168,-0.308986042,-0.075989674,-0.021163149,-3.037922983,0.147083545,0.085076136,-2.729865242,,,,
0.42,-0.000379856,-0.000409359,0.560941965,0.228206606,0.526225394,0.373505317,0.023725043,0.239704725,9.25618E-06,-6.00415E-05,-0.92320431,0.043435714,0.313513027,-0.04141011,-0.078701244,0.382233564,0.771365895,0.185217016,-0.094639133,1.076310943,-0.183312697,-0.146928857,-1.373077393,-3.010976455,-1.697475546,0.047792883,0.043395547,0.106842041,-0.133345258,-0.001968588,-0.001817793,-0.000973462,-0.748928268,-0.97927985,-0.06268401,-0.063933535,-2.154194956,0.173206591,0.092407984,-2.364615608,,,,
0.43,0.000714085,0.000709787,0.570593149,0.102352114,0.061396903,-0.029876031,-0.077959527,0.206776259,0.000287502,0.000398532,-4.190675623,-0.088262895,-0.054178014,0.003557542,0.06048943,0.077668134,1.77130486,-0.044610865,-0.27950127,2.051767181,0.095694261,-0.155473779,-3.08883667,-5.972280166,-3.991100423,0.024599524,0.023650674,0.104400635,-0.04775871,-0.001969338,-0.001835798,-0.000961453,-0.66094609,-1.480198239,-0.04818816,-0.112792178,-0.971821909,0.108509326,-0.020018774,-1.425578285,,,,
0.44,-0.00023008,-6.7188E-05,0.287222177,-0.004978208,-0.45331257,-0.417937554,-0.29011773,0.054463026,-9.67432E-05,-0.000348774,-6.207368739,-0.187338212,-0.753160252,0.057527879,0.168460622,-0.43954378,2.260562672,-0.220636256,-0.344387363,2.495149444,0.232031542,-0.117631029,-3.630523682,-6.865041396,-4.852779501,-0.001081018,-0.065948935,-0.005950928,0.144502032,-0.001974588,-0.001846301,-0.000953948,-0.510524948,-1.66879401,-0.009522389,-0.062697573,0.60303771,0.042591357,-0.089675146,0.237793755,,,,
0.45,-0.000673723,-0.00062298,-0.21318981,-0.212268858,-0.674778635,-0.599211968,-0.487261285,0.017902968,0.000225038,-0.000211013,-6.203752406,-0.088262895,-1.389032139,0.015123704,0.151675954,-1.302336749,2.015933766,-0.432977564,-0.335817646,2.496423553,0.269903856,-0.004102777,-3.244659424,-5.876393935,-4.484752767,-0.003507165,-0.12258956,-0.1199646,0.200318683,-0.001973088,-0.001831297,-0.000968959,-0.386837203,-1.444160793,0.054564525,0.059464292,2.258356924,-0.03834126,-0.055457312,2.045536827,,,,
0.46,-8.2573E-06,-4.63931E-05,-0.658136099,-0.367740659,-0.887722665,-0.783049859,-0.380571832,-0.138041857,0.000588464,0.000249449,-4.83839596,0.008401534,-1.447290196,-0.018277785,0.13849236,-1.743681964,1.483951344,-0.389978297,-0.215841602,2.003625701,0.372183519,0.070362975,-2.593139648,-4.410756728,-3.674556844,-0.001081018,-0.068573447,-0.087554932,0.099847186,-0.001971588,-0.001820794,-0.000971961,-0.217251022,-0.877174709,0.076293041,0.1107796,3.29444396,-0.164073682,-0.043242651,2.977173638,,,,
0.47,0.000272337,0.000191804,-0.916185111,-0.343067197,-1.15543049,-1.012847222,-0.081743707,-0.524363878,0.000149325,0.000207932,-3.337922938,-0.027853349,-0.947320714,0.020265916,0.218875661,-1.50002962,1.004703297,-0.087610133,0.005750348,1.094049285,0.394888597,0.100881506,-1.647766113,-2.772573134,-2.284069173,-0.026731042,-0.00930831,-0.044342041,0.070077289,-0.001976087,-0.001826796,-0.000961453,0.106571,-0.23330817,0.069060375,0.077790098,3.547983999,-0.186473584,-0.05056687,3.019127678,,,,
0.48,0.000613601,0.000524523,-0.974054068,-0.243122129,-1.015492136,-0.96688775,0.160077582,-0.6657213,2.81844E-05,0.000432502,-1.516633875,-5.1835E-05,-0.370904698,0.029268601,0.194858327,-1.071135577,0.303348317,0.122045629,0.162456204,0.202211212,0.158819872,0.109425475,-0.18371582,-0.24150624,-0.191417806,-0.023068933,-0.019836875,-0.089935303,0.061395038,-0.001973838,-0.001822294,-0.000961453,0.413852494,0.375722553,0.055754711,0.041138487,3.209132071,-0.057018018,-0.035903174,2.646473717,,,,
