Time,A2147,B5401_18A,B7049_18A,B6182_18A,P-0463-0-CHAN-1,B7048_18A,B7052_18A,B6181_18A,B6876_18B,B7030_18A,B4531_18A,B5397_18A,A2148,A2149,B7033_18A,B6191_18A,IW4-0624-0-CHAN-1,B4520_18A,B7060_18A,B6190_18A,B7035_18A,B7042_18A,B5395_18A,B7051_18A,B7039_18A,B5410_18A,B7032_18A,B5382_18A,IW4-0634-0-CHAN-1,B5406_18A,B7054_18A,B5381_18A,A2146_18A,B7031_18A,B6192_18A,B5404_18A
0.01,-5.39557E-06,0.022274148,0.079765378,0.024717957,-0.00207145,-0.056065683,0.010789245,0.00260174,-0.014615823,0.051132086,0.022903559,0.018022959,0.000106317,-6.74234E-05,0.031466855,0.004582005,-0.001565525,0.030508959,0.026303357,0.005216642,0.00208099,0.001995756,0.00616193,0.018013758,0.004196283,0.051657728,0.021280769,0.021157534,-0.003203849,0.043289534,0.006546603,-0.007934337,4.35344E-05,0.014760221,0.033140296,-0.012666746
0.02,4.76628E-05,0.052343023,0.008613645,0.046263367,-0.002063939,-0.051182871,0.01803717,0.013275263,0.007478903,0.035140875,0.022903559,0.029081767,2.08329E-06,-9.76974E-05,-0.001686679,-0.020842953,-0.001567776,0.01134392,0.021397656,0.016008421,0.014234616,-0.004031465,-0.004084347,-0.013205725,0.00297558,0.041628889,0.03676844,0.011300356,-0.00319185,0.003006331,0.012650119,0.042587513,1.16138E-07,-0.022493874,0.028161699,0.016117052
0.03,4.00828E-05,0.032297265,-0.049064578,0.022184998,-0.002069948,-0.037694101,0.008370727,0.001266596,-0.004789163,0.036392095,0.039688227,0.026625102,-2.82368E-05,-4.85022E-05,-0.043434725,-0.03228323,-0.001564025,0.013876879,-0.008059436,-0.010961489,-0.019803928,-0.01607065,0.008717777,-0.03002091,0.016357538,-0.009762713,0.037958626,0.006356509,-0.003199349,-0.02597011,-0.015395536,0.018585438,-0.00012071,-0.004467522,0.008247072,0.029882387
0.04,-9.44575E-05,0.036055696,0.011055051,0.006971985,-0.002062437,-0.029149179,0.004746765,0.018615839,-0.022001077,0.013015631,-0.009200933,0.035223429,-1.30786E-05,-5.03937E-05,0.010589017,-0.006858272,-0.001566275,0.062399828,-0.004374439,0.001173063,-0.000352787,-0.023303316,0.039464237,-0.001197058,0.029724238,-0.036080309,0.037958626,0.015023501,-0.003221098,0.000488631,0.011429415,-0.024368053,-9.23865E-05,-0.010476385,0.030650967,0.03488727
0.05,-0.000119092,0.01099838,0.042961179,0.031050354,-0.00206469,-0.036473398,-0.017019898,0.014610407,0.008699606,0.00685108,-0.010421636,0.009424632,2.67186E-05,5.36728E-05,0.019187345,-0.014487667,-0.001561024,0.036887132,-0.016650134,0.014661833,0.061639859,-0.022097872,0.033055546,0.003601831,0.01028454,-0.011010119,0.026041511,-0.005942075,-0.003223348,0.003006331,0.061447726,-0.025619274,4.54231E-05,-0.044124876,0.023183042,0.033636049
0.06,5.14526E-05,-0.020323145,0.002479611,0.048811585,-0.002081214,-0.032811289,-0.026686341,-0.012084844,0.04318447,-0.004226801,0.039688227,-0.020059163,2.08329E-06,-1.25517E-05,-0.02133237,-0.01829855,-0.001552773,0.01134392,-0.02892583,-0.001523928,-0.012506412,-0.01607065,-0.029703854,-0.016806799,0.001754877,0.021575025,0.026041511,0.000222475,-0.003210599,-0.02218593,0.046799288,-0.013000255,5.86367E-05,-0.01768664,-0.007933503,-0.000152632
0.07,0.000110196,-0.036610472,-0.004890384,0.033598572,-0.002081214,-0.034031992,-8.26421E-05,-0.024093511,0.034578513,-0.014053461,0.039688227,0.029081767,-5.47684E-05,-0.000137432,-0.010281192,0.024914341,-0.001561024,0.01134392,-0.025240833,0.007913633,-0.033170627,0.004406645,0.004880192,-0.036025244,0.032165644,-0.024796435,0.035578255,0.029824526,-0.003200099,-0.005813249,0.046799288,0.014801258,-7.43875E-06,0.030382837,-0.001710242,-0.006410642
0.08,5.14526E-05,-0.019070494,0.013526975,0.024717957,-0.002075205,-0.047520761,0.019250244,-0.013419989,0.024690817,0.024062994,0.070510981,0.038908427,1.34566E-05,-2.20126E-05,0.019187345,0.035084324,-0.001568526,-0.018013991,-0.01909917,-0.000173525,0.042188717,0.015255644,0.098386051,-0.033621985,0.054046747,-0.036080309,0.022486214,0.01377228,-0.003195599,0.038254134,0.058975802,0.038803334,-3.76434E-05,0.039996828,0.011981064,0.022373156
0.09,3.8188E-05,0.00473417,0.025779782,0.036131531,-0.002072201,-0.027928476,0.016839355,-0.0107497,0.03335781,0.040084722,0.101272699,-0.010232503,1.87118E-07,-3.90413E-05,0.026553525,-0.005587978,-0.001566275,-0.014199293,-0.014193469,-0.025800661,-0.000352787,-0.002826021,0.062520267,0.001198572,0.05892956,0.03411012,-0.003728386,0.01377228,-0.003203099,0.039520613,0.010208712,0.017334217,-3.19772E-05,0.02677771,0.009491736,0.014863924
0.1,-9.18535E-06,-0.001530039,0.019645749,0.024717957,-0.002065441,0.0136975,-8.26421E-05,-0.025428655,0.027193259,0.00685108,0.015274164,0.005739634,-4.90873E-05,-6.1747E-05,0.010589017,-0.009402675,-0.001564025,0.025382006,-0.006831104,0.01331143,-0.062345432,-0.008853243,-0.000246761,0.024010462,0.022445795,0.02031999,-0.014455315,0.040902407,-0.003211349,0.020630232,-0.006850614,-0.002883678,3.22095E-05,0.02677771,-0.021624809,-0.02518086
0.11,-2.81347E-05,0.014757287,0.00615698,0.032316834,-0.002066192,0.01735961,-0.01460138,-0.029434088,0.017366599,-0.010360834,-0.048995855,0.026625102,-3.7714E-05,4.61044E-05,-0.011509524,0.024914341,-0.001561024,0.034323656,0.010350293,0.025449796,-0.033170627,-0.010058687,0.020245792,-0.002402502,-0.029861334,-0.041092822,0.005793098,0.035958559,-0.003208349,0.011825911,0.012650119,0.012283558,-3.66131E-06,0.044803823,-0.047762728,-0.016422315
0.12,-9.18535E-06,0.019768846,0.007377683,0.041197449,-0.002066192,-0.007115488,-0.00250879,-7.61775E-05,-0.013456155,-0.005478022,-0.00016773,0.006967967,9.66426E-06,-2.57961E-05,-0.022560702,0.028729038,-0.001556524,0.004965746,0.031216687,-0.035238222,-0.023446964,-0.01367502,0.008717777,-0.01200791,-0.005538824,-0.02605147,0.040354256,0.022408755,-0.003204599,-0.004562028,0.000443087,0.00091576,-0.000107489,0.032786573,-0.020380145,0.026126818
0.13,-7.74031E-05,0.003481519,-0.001197757,0.001906067,-0.002054926,-0.003453378,-0.003721863,0.027954218,-0.035550882,-0.009170649,0.04090893,0.015566294,0.000104421,-4.85022E-05,-0.020104037,0.007118778,-0.001567025,-0.019265211,0.018940991,-0.028497652,-0.046544956,-0.000415132,-0.029703854,0.001198572,0.02729809,0.002772382,0.042734627,0.016244204,-0.003201599,-0.000777849,-0.004439725,0.00721764,-6.59593E-05,-0.008072649,0.005757743,0.026126818
0.14,-4.32941E-05,-0.007794726,0.002479611,0.004423768,-0.002056428,0.005091543,-0.01460138,-0.024093511,-0.010953714,-0.006698725,0.034500239,0.029081767,7.03083E-05,-2.20126E-05,-0.015190707,0.005852299,-0.001578277,-0.015450514,-0.0240125,0.002523466,-0.038034366,0.017666533,0.001034977,-0.006003576,-0.001876715,-0.00224013,0.011759285,0.003915102,-0.003199349,-0.005813249,0.033402072,0.047638172,-5.65232E-05,0.017163719,-0.014156824,-0.013917967
0.15,6.6612E-05,-0.007794726,-0.006111087,0.066557557,-0.002067694,-0.004674082,0.002328247,-0.073486212,0.0062582,-0.010360834,0.007583735,0.014337962,3.0511E-05,-0.000146893,0.003222837,-0.006858272,-0.001563275,0.015189134,-0.016650134,-0.021753267,-0.019803928,0.036938383,0.025372745,-0.01200791,-0.004318121,-0.004750201,-0.000157829,0.002694399,-0.003202349,-0.015899309,0.051682101,0.037536854,-0.000109378,0.043601955,-0.02784813,-0.02518086
