Time,B5408_18A,B7057_18A,B6181_18A,B5397_18A,B7036_18A,B7048_18A,B4546_18A,B7040_18A,B7050_18A,B7052_18A,B7038_18A,B7049_18A,B7033_18A,B7034_18A,B7053_18A,B7041_18A,A2149,B7044_18A,B7058_18A,B7047_18A,B4541_18A,B4526_18A,B7061_18A,B6876_18B,IW4-0624-0-CHAN-1,IW4-0624-0-CHAN-2,B5411_18A,IW4-0624-0-CHAN-4,B7045_18A,B7051_18A,B7043_18A,B7054_18A,B5398_18A,B4535_18A,A2148,A2147,A2146_18A,B5404_18A,B7055_18A,B5384_18A
0.01,-0.053727478,0.004542693,-0.021842199,0.045147262,0.008851568,-0.039700341,-0.03835151,0.015292219,0.032964517,-0.033507806,-0.038045636,0.021295566,0.006423834,0.005398583,0.022951665,0.016541459,9.46903E-05,-0.026678374,0.035778624,-0.02438944,-0.006551728,0.081805746,0.027070082,0.009280372,-0.001350237,-0.000935776,0.048559058,-0.000856687,0.044756225,-0.023495992,0.017147642,-0.005992427,0.036087851,0.012693682,-2.85458E-05,-5.62496E-05,7.13146E-05,0.008908908,0.017969074,0.024728717
0.02,-0.017136901,0.03860794,0.008827967,0.009487472,-0.018700083,-0.03844912,-0.029623483,0.027438215,0.084661294,0.008804816,-0.030660382,0.049524325,-0.014480707,0.024563622,0.00247437,0.047608354,8.52383E-05,-0.047491363,0.039440733,0.042543238,-0.030782685,0.064471762,-0.01574608,0.003115821,-0.001350237,-0.000948544,-0.007196557,-0.000855936,0.02250891,-0.000684102,0.041317564,-0.001109615,-0.000228066,-0.003968916,-0.000136579,-3.72785E-05,1.65193E-05,-0.046259244,0.00466341,-0.014303265
0.03,0.023237854,-0.006405488,-0.016516882,0.009487472,-0.017502268,-0.015286278,-0.014608835,0.026225141,0.065427591,0.065620917,-0.010953656,-0.019206029,-0.009567377,0.00417788,0.01330811,0.017701127,4.55407E-05,-0.053594878,0.050396544,0.023073023,0.024148956,0.092914145,0.007493056,0.01295774,-0.001344236,-0.00094554,-0.003397119,-0.000855936,0.016313842,0.023317973,0.000118834,-0.009646907,-0.01151957,0.02291707,-0.000129,4.43016E-05,-2.88287E-05,-0.039987882,0.009500446,0.003183307
0.04,0.015669495,-0.031956331,-0.027198034,0.058697067,-0.003126581,-0.0238312,-0.014608835,-0.033299395,-0.028360556,0.006386298,0.012438068,-0.040071469,0.019943121,-0.01144712,0.027773442,-0.01812651,-9.27973E-06,-0.026678374,0.044323546,-0.037794287,0.03946878,0.100360434,0.000153578,0.005587745,-0.001346487,-0.000935776,-0.010995996,-0.000861192,-0.033109376,0.031740824,-0.007083315,-0.026729121,0.03358541,0.043424883,-3.23381E-05,1.58441E-05,-4.96121E-05,-0.001119932,0.026422443,0.046304645
0.05,-0.005784362,-0.005192414,0.030175012,0.037792526,-0.001928766,-0.028714013,-0.018331979,-0.052731463,-0.036775778,-0.041970712,0.019823322,0.024977702,0.003982427,0.02572329,-0.003552852,-0.000182174,-2.25129E-05,0.011254975,0.012676817,-0.014654333,-0.024373994,0.059588949,-0.004736864,0.025225807,-0.001347987,-0.000939531,-0.049005639,-0.000858189,-0.047956178,0.008928935,0.00256024,0.003773198,-0.006514688,0.033170977,2.45229E-05,-4.10727E-05,-1.18227E-05,-0.016165098,-0.009847699,0.008584918
0.06,0.019484192,-0.022221223,0.027519983,-0.007724442,-0.003126581,0.000521827,-0.013327096,-0.021153399,0.024541666,0.034189719,-0.006032696,0.015159625,-0.00462353,0.010159325,-0.019208369,0.004578569,7.01155E-05,0.002679536,0.004131895,0.02916128,-0.020589814,0.032245199,0.033196486,0.03135984,-0.001345737,-0.000950046,-0.04773916,-0.000855186,-0.008405396,-0.004285177,-0.007083315,0.000111089,-0.060408731,0.029325762,2.45229E-05,-3.12877E-06,4.10839E-05,-0.012403806,-0.021947919,-0.018362103
0.07,0.021986634,-0.045338289,0.004814905,0.009487472,0.010049383,0.002993751,-0.005880807,0.012858442,0.020932962,0.037817496,-0.036802044,-0.010615331,0.029769781,-0.030551124,0.006090703,-0.010954879,2.66377E-05,-0.019354156,0.013867003,0.030374354,0.008829131,0.018695395,0.011170424,0.019091774,-0.001352488,-0.000950046,-0.018594873,-0.000856687,-0.025693604,0.03532664,-0.003482241,-0.029170528,-0.030287881,0.033170977,2.26286E-05,3.1021E-05,4.48613E-05,0.007653872,0.013116779,-0.008932171
0.08,0.004316956,-0.011273042,0.006157679,0.032863937,0.013644735,-0.0238312,0.007913138,0.029871992,0.02574711,-0.003283959,-0.040494671,0.01638605,0.045730474,0.010159325,0.012117925,0.004578569,-0.000101908,-0.013220122,0.022411924,0.024286097,-0.030782685,0.003802816,-0.004736864,0.022784401,-0.001353238,-0.000941784,-0.000848901,-0.000855186,-0.026944825,0.036532084,-0.015628237,0.026951299,-0.025313516,-0.01034709,-9.59149E-06,2.72268E-05,2.02967E-05,0.001386325,0.021585407,0.011270465
0.09,0.032087952,-0.000324861,-0.032523352,0.031627975,-0.015106638,-0.034817528,0.016702201,-0.0077867,0.048589517,0.026936072,-0.017110577,0.011477489,0.010116461,0.054470848,0.016924443,0.024872758,-7.35522E-05,-0.011999419,0.012676817,-0.003706152,-0.044820771,-0.007305582,0.007493056,0.01661985,-0.001344986,-0.000939531,0.02194773,-0.000857438,0.012605956,0.00772349,-0.014346498,0.048916325,-0.040328164,-0.027009687,-3.42306E-05,5.56842E-05,1.65193E-05,0.011418978,0.025216998,0.013956012
0.1,0.030836731,-0.039257661,-0.041861731,0.007030807,-0.035471399,-0.0238312,-0.012106393,-0.030873248,0.001699258,0.057158012,0.003809223,-0.003251058,-0.021835444,0.041287255,0.012117925,0.027283647,6.25541E-05,-0.015661529,0.00294171,-0.006147558,-0.009054169,0.015033285,0.003830946,-0.011593651,-0.001352488,-0.000941784,0.053624976,-0.000857438,0.001497558,0.006518046,0.003780943,0.001331792,0.031082969,0.049803057,-1.71725E-05,-2.77921E-05,2.40779E-05,0.006402651,0.036111774,-0.015646039
