Time,A2147,B5401_18A,B7049_18A,B6182_18A,P-0463-0-CHAN-1,B7048_18A,B7052_18A,B6181_18A,B6876_18B,B7030_18A,B4531_18A,B5397_18A,A2148,A2149,B7033_18A,B6191_18A,IW4-0624-0-CHAN-1,B4520_18A,B7060_18A,B6190_18A,B7035_18A,B7042_18A,B5395_18A,B7051_18A,B7039_18A,B5410_18A,B7032_18A,B5382_18A,IW4-0634-0-CHAN-1,B5406_18A,B7054_18A,B5381_18A,A2146_18A,B7031_18A,B6192_18A,B5404_18A
0.11,1.35068E-05,0.062586899,-0.040733968,-0.258919164,-0.002057179,-0.29969094,0.07405992,-0.482405923,0.088298913,0.211969549,0.261301676,-0.036900347,-4.70805E-05,-0.00012649,-0.299710687,-0.089219791,-0.00159553,0.415858448,-0.433324771,0.30905616,0.145501406,0.083347699,-0.326283229,0.155670457,-0.760017797,-0.382328923,-0.244836105,-0.687237503,-0.003237597,-1.326264237,-0.364246484,-1.664546967,-5.38397E-05,0.001653463,0.116923359,0.154857062
0.12,3.2456E-05,0.041288491,-0.032158529,-0.262733861,-0.002062437,-0.272774436,0.077683882,-0.495757363,0.069866296,0.246423895,0.305002848,-0.050415819,-6.79272E-05,-6.405E-05,-0.319352563,-0.095573169,-0.00159553,0.400569141,-0.39528461,0.252415535,0.173463137,0.111072919,-0.313473476,0.137657457,-0.717461034,-0.367287571,-0.210290206,-0.646557571,-0.003230098,-1.333817337,-0.376453515,-1.635494232,-0.000135018,0.035302431,0.065892246,0.202412985
0.13,-3.57617E-05,0.067598458,-0.04688326,-0.253853246,-0.002060184,-0.253243186,0.093400435,-0.459716103,0.137493249,0.293176824,0.330698649,-0.054097002,-1.59843E-06,3.62325E-05,-0.327947076,-0.048545581,-0.00159328,0.377589405,-0.386693911,0.269944069,0.166169436,0.112278363,-0.232784999,0.128052049,-0.711372777,-0.37731641,-0.211480392,-0.655194046,-0.003234598,-1.350205277,-0.381336328,-1.663280487,-3.68487E-05,0.022083075,0.064647701,0.166119956
0.14,-7.55551E-05,0.118966217,-0.0370566,-0.225960179,-0.00206469,-0.276497581,0.083733992,-0.44904258,0.132610437,0.283319647,0.244639079,-0.057785814,6.47304E-05,-5.26967E-05,-0.293569024,-0.079051715,-0.00159253,0.386500538,-0.396512942,0.317147133,0.132134707,0.096607587,-0.226383937,0.117241197,-0.763664647,-0.397370274,-0.238885177,-0.679852249,-0.003240597,-1.370346879,-0.381336328,-1.694850922,-8.78218E-05,0.042512686,0.055934933,0.113561057
0.15,4.19308E-05,0.125230427,-0.023552572,-0.231056615,-0.002060935,-0.296089866,0.077683882,-0.48508384,0.045269128,0.23287409,0.213816325,-0.066384142,-5.39077E-06,6.8399E-05,-0.281289513,-0.089219791,-0.00159553,0.382716358,-0.441915469,0.268597481,0.116330416,0.12794914,-0.25584103,0.128052049,-0.786766454,-0.393612797,-0.27224089,-0.705700638,-0.003228598,-1.384201859,-0.378864404,-1.706218719,-7.83782E-05,0.024486334,0.011127141,0.123570822
0.16,8.17244E-05,0.088897343,-0.070183431,-0.255119725,-0.002057179,-0.266670921,0.077683882,-0.513106606,0.018230554,0.210718328,0.253611247,-0.098324602,-4.89767E-05,-9.17833E-06,-0.307076867,-0.023126346,-0.001607532,0.330317677,-0.504514651,0.207909462,0.149152071,0.115894696,-0.282742275,0.08242064,-0.773399755,-0.4236955,-0.292489303,-0.737774612,-0.003220348,-1.439606522,-0.40083706,-1.723903656,0.000104738,-0.044012754,0.007393029,0.129828833
0.17,4.19308E-05,0.078874226,-0.088585531,-0.248787328,-0.002068445,-0.307076194,0.11879106,-0.535804055,0.015728112,0.193475897,0.186777751,-0.130265063,4.09009E-06,-4.51288E-05,-0.303395684,-0.049817783,-0.001614284,0.299708546,-0.510648684,0.238926766,0.158875735,0.078525922,-0.307072414,0.058403306,-0.780693456,-0.463799412,-0.30083586,-0.750103714,-0.003228598,-1.478638504,-0.413013574,-1.720119476,5.75427E-05,-0.017574041,0.031041649,0.112309836
0.18,0.000100674,0.082632656,-0.066506063,-0.258919164,-0.002069196,-0.375557639,0.121209578,-0.534461282,0.028057214,0.155359442,0.154673258,-0.11921007,7.42075E-05,8.54277E-05,-0.282521661,-0.096843463,-0.001612033,0.279231251,-0.487333255,0.238926766,0.133347781,0.082142255,-0.308354152,0.130447679,-0.791634008,-0.4587869,-0.296059859,-0.710644485,-0.003233098,-1.471085404,-0.417896386,-1.74792099,-1.79689E-05,-0.006758898,0.017350343,0.111058615
0.19,7.98294E-05,0.083885784,-0.066506063,-0.266533299,-0.002063188,-0.314400413,0.061974959,-0.523787759,0.069866296,0.156549627,0.200937907,-0.125347918,6.09417E-05,2.82041E-07,-0.32303756,-0.047275287,-0.001614284,0.225642384,-0.494687991,0.170147774,0.12970093,0.048389813,-0.296826137,0.120849901,-0.798927709,-0.465050633,-0.292489303,-0.668743851,-0.003224848,-1.467316483,-0.44960415,-1.773174286,-2.86657E-06,-0.046416014,0.003659037,0.113561057
0.2,-7.36603E-05,0.10518467,-0.082466756,-0.247520848,-0.002066943,-0.24097512,0.076470809,-0.527793191,0.063701745,0.149194891,0.168833415,-0.152378863,-1.10756E-05,1.92037E-05,-0.340226586,-0.028211337,-0.001614284,0.21926421,-0.535192447,0.163407204,0.149152071,0.031528851,-0.285298122,0.047600084,-0.815956517,-0.510178501,-0.329415572,-0.700787308,-0.003229348,-1.472351883,-0.495960351,-1.760540009,-5.00623E-05,-0.012767046,0.033530977,0.09228649
0.21,-3.38667E-05,0.100173111,-0.072640096,-0.238640233,-0.002063939,-0.28015969,0.10669847,-0.545142434,0.010784265,0.113519842,0.135447184,-0.125347918,1.92483E-05,-2.99915E-05,-0.287431176,-0.054898959,-0.001616534,0.253749073,-0.559736209,0.167450783,0.190480502,0.068882367,-0.312191738,0.051201158,-0.847572728,-0.520203526,-0.3484738,-0.751324417,-0.003248097,-1.502579545,-0.51424038,-1.811061859,-4.81735E-05,-0.028390139,0.017350343,0.068509482
0.22,8.55144E-05,0.097667332,-0.050560629,-0.234840795,-0.002060935,-0.330330589,0.090989546,-0.567832253,-0.014972571,0.128259832,0.146982829,-0.12903673,8.36809E-05,-2.99915E-05,-0.304620202,-0.065068942,-0.001627786,0.202662647,-0.573232608,0.106762764,0.189263613,0.058033368,-0.371113551,0.033195787,-0.873115941,-0.515191014,-0.35086943,-0.767346146,-0.003242847,-1.522736405,-0.493518945,-1.85779953,-2.17463E-05,-0.068047255,-0.038659427,0.079772376
0.23,9.71683E-06,0.130241986,-0.077553426,-0.239906713,-0.002063188,-0.307076194,0.088563399,-0.58652427,-0.001483802,0.150415594,0.123850505,-0.201515978,3.63027E-05,4.00169E-05,-0.338998254,-0.081592304,-0.001618034,0.163050831,-0.606374698,0.126995918,0.147935183,0.036350629,-0.390324367,-0.002830214,-0.868248387,-0.556553776,-0.398507369,-0.773510696,-0.003223348,-1.500046586,-0.492298242,-1.865383148,-5.00623E-05,-0.028390139,-0.013766143,0.082274817
0.24,-7.33755E-06,0.122724648,-0.113136923,-0.275413915,-0.00206469,-0.278877952,0.089776473,-0.634574197,-0.02241886,0.139337713,0.10071818,-0.213799303,-4.32919E-05,-0.000105676,-0.332860406,-0.094304782,-0.001601532,0.184748829,-0.617414431,0.182286141,0.150365145,0.031528851,-0.360867275,0.028389268,-0.892570897,-0.609200413,-0.439019454,-0.790783646,-0.003229348,-1.525254105,-0.554493066,-1.919704437,-6.51646E-05,-0.030793398,0.027307656,0.071011923
0.25,1.16118E-05,0.062586899,-0.105766927,-0.294426366,-0.002068445,-0.288704612,0.088563399,-0.678618691,-0.055621985,0.133173162,0.094370524,-0.162205523,-8.11967E-05,8.16438E-05,-0.348824914,-0.098115665,-0.001619535,0.146449268,-0.627241092,0.135083077,0.174676211,0.023090741,-0.330128444,0.02358275,-0.964317723,-0.626740391,-0.456887496,-0.806805374,-0.003238347,-1.624726151,-0.60081875,-1.986644745,-5.38397E-05,-0.066845625,0.001169828,0.084777258
0.26,-7.93451E-05,0.057575817,-0.095955526,-0.260185643,-0.002069948,-0.29969094,0.100655989,-0.654593728,-0.069110755,0.130731756,0.077646891,-0.163433855,-2.62338E-05,7.21834E-05,-0.351277764,-0.093030673,-0.001627036,0.123469532,-0.650556521,0.082489845,0.161305697,0.064075849,-0.321156276,0.006775194,-0.999580785,-0.62548917,-0.481896651,-0.796948196,-0.003227098,-1.654953812,-0.613025781,-2.046031952,-1.98576E-05,-0.058433264,-0.002564284,0.05974903
0.27,-9.23256E-06,0.120218869,-0.07877413,-0.252586766,-0.002061686,-0.331551292,0.120004134,-0.647918008,-0.097431067,0.111047918,0.084055583,-0.21011812,7.61037E-05,-0.000139735,-0.36110061,-0.082864505,-0.001609033,0.119654835,-0.641965823,0.037983772,0.115113528,0.071293256,-0.342930568,0.034393602,-1.003242894,-0.639275486,-0.498574508,-0.774761917,-0.003228598,-1.642365311,-0.644764062,-2.06243515,0.000121729,-0.078862875,0.024818447,0.042228125
0.28,0.000166997,0.128989334,-0.062828695,-0.296974584,-0.002054926,-0.346199729,0.11274858,-0.714659951,-0.114642981,0.072900945,0.080210368,-0.207657641,7.04189E-05,9.48886E-05,-0.397935326,-0.10828374,-0.001609783,0.072383106,-0.671415286,-0.007868889,0.109036715,-0.00222359,-0.385205043,0.00077086,-1.021492406,-0.658078129,-0.51644255,-0.794476272,-0.003233848,-1.690216874,-0.628894922,-2.046031952,7.83112E-05,-0.116116732,0.001169828,0.071011923
0.29,0.000191631,0.093908425,-0.079994833,-0.312187596,-0.002058681,-0.320503928,0.087365584,-0.732009194,-0.113422278,0.039667303,0.028818766,-0.208885973,7.87871E-06,-2.05312E-05,-0.428632195,-0.132432681,-0.001609783,0.080073536,-0.730321841,0.001572487,0.127270968,-0.045604327,-0.409542812,-0.061668105,-1.038505956,-0.64804929,-0.552178634,-0.852429153,-0.003228598,-1.734284256,-0.617908593,-2.064968109,-2.74125E-05,-0.0848715,-0.037414762,0.040976904
0.3,0.000112044,0.068851586,-0.110680257,-0.309639379,-0.002065441,-0.357247093,0.095818953,-0.691970132,-0.141681556,0.012598211,0.01087443,-0.264168566,-8.30854E-05,-9.4324E-05,-0.437226708,-0.142602664,-0.001596281,0.071131885,-0.724187808,0.001572487,0.10052994,-0.045604327,-0.431317104,-0.066474623,-1.07134287,-0.649304325,-0.58196379,-0.888165237,-0.003242847,-1.778366898,-0.658161279,-2.097805023,6.32089E-05,-0.046416014,-0.034925315,0.017199896
0.31,8.93044E-05,0.056322689,-0.13030306,-0.308372899,-0.002066192,-0.38172219,0.111535506,-0.728011391,-0.194599036,-0.024328058,0.03016154,-0.291195696,-0.000128571,-3.56679E-05,-0.424947198,-0.134975177,-0.001599281,0.017481983,-0.745054202,-0.011916282,0.083508761,-0.035960773,-0.432598842,-0.041251845,-1.096886083,-0.700695927,-0.577203048,-0.922680618,-0.003244347,-1.81488118,-0.682544824,-2.154659271,-8.78218E-05,-0.057231634,-0.032436106,0.019702338
0.32,7.98294E-05,0.063840027,-0.137673055,-0.291908666,-0.002052673,-0.314400413,0.100655989,-0.793410561,-0.220416907,-0.050176447,0.009531657,-0.282593554,-3.57146E-05,-0.000152979,-0.433541711,-0.087949497,-0.001609783,0.035365284,-0.789236026,-0.029448631,0.099313052,-0.056453326,-0.408261073,-0.054465956,-1.087150975,-0.733284886,-0.596246017,-0.933789017,-0.003230848,-1.822434281,-0.747181054,-2.203914642,-0.000170888,-0.093283861,-0.046127292,-0.009079553
0.33,4.95106E-05,0.06634533,-0.121727621,-0.298241063,-0.002046664,-0.297249534,0.072854476,-0.788069985,-0.219196204,-0.066167658,-0.025136312,-0.273995226,7.23151E-05,0.000106241,-0.46669143,-0.101928455,-0.001602282,0.023860157,-0.772054629,-0.055071953,0.102959902,-0.078151324,-0.421070827,-0.101291365,-1.105400487,-0.760861332,-0.665353072,-0.915295364,-0.003230848,-1.869049881,-0.784992334,-2.235485077,-3.87374E-05,-0.132941454,-0.037414762,0.003434561
0.34,7.41448E-05,0.086391564,-0.088585531,-0.333748265,-0.002065441,-0.340096214,0.065591292,-0.813430093,-0.235187415,-0.066167658,-0.027699788,-0.271538561,9.50542E-05,-3.37755E-05,-0.488797601,-0.155313236,-0.00159478,-0.015660107,-0.80518909,-0.032145622,0.077431948,-0.044398883,-0.454373134,-0.092891402,-1.171074315,-0.821022923,-0.696313155,-0.939953567,-0.003227098,-1.889191483,-0.777668115,-2.283504486,-6.32759E-05,-0.138949602,-0.008787486,0.023456
0.35,4.76156E-05,0.122724648,-0.088585531,-0.370491429,-0.002074454,-0.340096214,0.097032027,-0.869490884,-0.259784583,-0.026769465,-0.039235433,-0.308392351,1.5456E-05,-0.000105676,-0.477746423,-0.134975177,-0.001607532,-0.032292187,-0.884962039,-0.051024559,0.04704407,-0.061275104,-0.467175258,-0.076080031,-1.192955419,-0.829796727,-0.664147628,-0.931317093,-0.003227848,-1.880371903,-0.827686425,-2.256969452,-9.77847E-07,-0.138949602,-0.023723456,-0.009079553
0.36,1.16118E-05,0.072610016,-0.131539022,-0.40979807,-0.00206469,-0.307076194,0.099442915,-0.842803261,-0.241351966,-0.04157049,-0.082936605,-0.346474474,-2.62338E-05,0.000121378,-0.477746423,-0.117181522,-0.001609033,-0.069310009,-0.89478107,-0.125197532,0.071355135,-0.109477618,-0.463337673,-0.113300032,-1.20755808,-0.795952732,-0.665353072,-0.922680618,-0.003235348,-1.916901444,-0.830097314,-2.202648163,1.22358E-05,-0.165387838,-0.049861285,-0.044119455
0.37,1.91916E-05,0.017483826,-0.15853182,-0.433891698,-0.002062437,-0.318062522,0.060761885,-0.858809731,-0.230243567,-0.090764826,-0.127919515,-0.348931139,-1.67566E-05,-0.000200282,-0.513348992,-0.134975177,-0.001598531,-0.060398876,-0.882505374,-0.114409569,0.128487856,-0.090190509,-0.463337673,-0.104900069,-1.274437352,-0.817261631,-0.730859054,-0.971997024,-0.003239097,-1.958451127,-0.811817285,-2.272136688,-6.70533E-05,-0.173800676,-0.031191561,-0.042868234
0.38,-2.24972E-05,0.083885784,-0.132774984,-0.400932714,-0.002057179,-0.362129905,0.069230513,-0.924216531,-0.269611243,-0.072332209,-0.140736898,-0.357533281,-8.11967E-05,4.06647E-06,-0.525628503,-0.114639026,-0.001603032,-0.0578354,-0.870229678,-0.087435844,0.151582034,-0.091395953,-0.474865688,-0.079681105,-1.275642797,-0.87492078,-0.759454024,-0.971997024,-0.003244347,-1.971039628,-0.865467187,-2.354228973,-1.04215E-05,-0.147361963,-0.054839942,-0.006577112
0.39,7.82205E-06,0.088897343,-0.099632894,-0.333748265,-0.002051922,-0.356026389,0.110337691,-0.878829262,-0.272113684,-0.055089777,-0.1240743,-0.361218279,-6.98234E-05,0.000183818,-0.530541833,-0.10447095,-0.001605282,-0.098667919,-0.864095645,-0.131941917,0.119977267,-0.133571246,-0.485111965,-0.136119551,-1.254982396,-0.872414524,-0.752297652,-0.95844722,-0.003242097,-1.988678788,-0.892322656,-2.380764008,-3.87374E-05,-0.142554968,-0.103381845,-0.021593668
0.4,7.60398E-05,0.021242256,-0.113136923,-0.32738535,-0.00205793,-0.316902854,0.087365584,-0.880172036,-0.238910559,-0.044011896,-0.115041097,-0.334191149,-4.89767E-05,9.74288E-06,-0.557553704,-0.128619891,-0.001611283,-0.110173046,-0.941419558,-0.175097587,0.090806277,-0.134791949,-0.488957179,-0.164935774,-1.312126561,-0.862385685,-0.810677779,-0.974468948,-0.003232348,-2.064240311,-0.889850732,-2.414867401,1.0347E-05,-0.185817926,-0.080977771,-0.069149591
0.41,8.36194E-05,0.052564259,-0.160988485,-0.384437963,-0.002065441,-0.333992698,0.040200667,-0.968268655,-0.24507511,-0.073552912,-0.120229085,-0.339104479,-8.49816E-05,0.000164897,-0.571057732,-0.138791782,-0.001612784,-0.133152782,-1.015050845,-0.198023918,0.10052994,-0.120326617,-0.491513027,-0.102492995,-1.319435521,-0.902497227,-0.865472091,-1.005291702,-0.003235348,-2.128464554,-0.921589013,-2.409816742,0.00010285,-0.205045431,-0.068531248,-0.027851678
0.42,7.22498E-05,0.05381691,-0.191658651,-0.404732152,-0.002067694,-0.38172219,0.048669295,-0.95358207,-0.307758216,-0.156011408,-0.125295003,-0.377186602,-2.62338E-05,-0.000117029,-0.555097039,-0.137517673,-0.001606032,-0.176609814,-0.961049991,-0.22634423,0.093236239,-0.134791949,-0.50432278,-0.118106551,-1.326729222,-0.922551091,-0.873818648,-1.060772659,-0.003245097,-2.112091874,-0.975238916,-2.431285858,3.67742E-05,-0.18341419,-0.103381845,-0.006577112
0.43,-9.23256E-06,-0.020102386,-0.201470052,-0.412331029,-0.00206469,-0.3853843,0.072854476,-0.916213296,-0.370502356,-0.14490301,-0.167714437,-0.378414934,-4.51843E-05,5.32617E-05,-0.542821343,-0.122266513,-0.001610533,-0.189335644,-0.934057193,-0.193976524,0.089589388,-0.157680133,-0.524815334,-0.175738997,-1.413063451,-0.95765012,-0.904778731,-1.064465286,-0.003243597,-2.118393754,-1.006916162,-2.494441986,-2.86657E-06,-0.156975954,-0.073509905,-0.046623804
0.44,-3.76563E-05,0.001196499,-0.199013387,-0.436409398,-0.002058681,-0.396370628,0.065591292,-0.969596169,-0.336078528,-0.123998469,-0.220387777,-0.402985399,-0.000107724,0.000233013,-0.564919885,-0.131162387,-0.001612784,-0.180424511,-1.000326114,-0.150820854,0.117547305,-0.157680133,-0.529942287,-0.110900588,-1.41672556,-0.999005253,-0.942895187,-1.052136185,-0.003239097,-2.198990677,-0.993518945,-2.493190765,-8.59331E-05,-0.126932829,-0.043638083,-0.015337564
0.45,3.6246E-05,0.082632656,-0.200249349,-0.413612767,-0.002055677,-0.415962913,0.069230513,-1.02565696,-0.306598548,-0.149846857,-0.22551473,-0.437382525,9.77116E-06,-0.000134058,-0.580880578,-0.150228244,-0.001606032,-0.184239208,-0.997869449,-0.204764488,0.126057894,-0.127544025,-0.549153102,-0.08328218,-1.39240305,-0.996498997,-0.959588302,-1.070629837,-0.003237597,-2.268250321,-0.986225244,-2.519710541,2.7996E-06,-0.143756598,-0.099647853,0.035972022
0.46,-1.65276E-06,0.051311131,-0.207619344,-0.408546849,-0.002066943,-0.375557639,0.078896956,-1.029662392,-0.358173255,-0.120305842,-0.229359945,-0.418957537,0.000102631,0.000210308,-0.582112725,-0.134975177,-0.001606032,-0.203404247,-0.973325686,-0.243876579,0.105393679,-0.135997394,-0.601673854,-0.174541182,-1.431312963,-1.005272801,-0.954812301,-1.078015091,-0.003227098,-2.298477982,-1.016712304,-2.579082489,7.45338E-05,-0.175002306,-0.114583704,0.033467673
0.47,-1.49171E-05,-0.027619724,-0.18184725,-0.447838231,-0.00207896,-0.390267112,0.026910262,-1.06837394,-0.38154972,-0.121526545,-0.210072835,-0.43001253,6.66265E-05,-4.13444E-05,-0.605439599,-0.169294101,-0.001612033,-0.223820507,-1.037137942,-0.235785606,0.099313052,-0.187816241,-0.610638393,-0.216567702,-1.439827367,-1.031598027,-0.961968673,-1.091595413,-0.003221848,-2.334992264,-1.025226709,-2.594234467,-6.8942E-05,-0.175002306,-0.097158524,-0.03035412
0.48,0.000100674,0.017483826,-0.191658651,-0.466850682,-0.00206469,-0.456368186,-0.022657915,-1.108413003,-0.37788761,-0.170781916,-0.179311117,-0.437382525,7.98923E-05,-0.000236233,-0.614030297,-0.202340824,-0.001615784,-0.24936372,-1.070280032,-0.265456322,0.119977267,-0.18178902,-0.590145839,-0.18534822,-1.467796727,-1.081734593,-1.027489913,-1.124859573,-0.003230848,-2.385361527,-1.055713769,-2.652339935,-1.60802E-05,-0.208650797,-0.108360502,-0.082914926
0.49,1.35068E-05,0.073863144,-0.234596883,-0.4693989,-0.002051171,-0.44410012,0.000306563,-1.069709084,-0.385272864,-0.160924738,-0.228078206,-0.42263872,4.95722E-05,0.000155437,-0.631223138,-0.143872959,-0.001602282,-0.262120068,-1.062910037,-0.26680291,0.132134707,-0.176967242,-0.624722255,-0.173339553,-1.512794896,-1.130619938,-1.087044967,-1.150768997,-0.003239097,-2.433228348,-1.121570703,-2.726863861,-1.04215E-05,-0.235089033,-0.088445875,-0.034107782
0.5,-0.000153247,0.046299572,-0.219872152,-0.478248998,-0.002060935,-0.426949241,-0.014189287,-1.073714516,-0.384052161,-0.125219172,-0.280751546,-0.450894182,-8.49816E-05,-0.000211635,-0.693845208,-0.120996219,-0.00159253,-0.287663281,-1.100957827,-0.27354348,0.13821152,-0.233607867,-0.604229701,-0.190150923,-1.526161595,-1.115578587,-1.116830123,-1.170483353,-0.003241347,-2.46974263,-1.125232812,-2.738231659,-1.79689E-05,-0.207449167,-0.077244016,-0.03035412
0.51,-6.60805E-05,0.032518025,-0.208840048,-0.499809667,-0.00207145,-0.418404319,-0.026281877,-1.121764443,-0.400043372,-0.168309992,-0.297475179,-0.454582995,-7.17196E-05,3.24485E-05,-0.692613061,-0.1680219,-0.001605282,-0.316990673,-1.121824222,-0.327490928,0.133347781,-0.221553424,-0.550434841,-0.199756331,-1.571175023,-1.114323551,-1.148980392,-1.172924759,-0.003236098,-2.516342972,-1.127674218,-2.740764618,-2.17463E-05,-0.178607195,-0.117073151,-0.077910043
0.52,1.54016E-05,0.027506466,-0.211296713,-0.498543187,-0.002068445,-0.429390647,0.009988265,-1.136443398,-0.464008216,-0.207677668,-0.294850667,-0.448437517,5.14683E-05,-3.50146E-06,-0.627541955,-0.165479404,-0.001615034,-0.288945019,-1.123052554,-0.342326286,0.0883725,-0.184199908,-0.595265163,-0.204559035,-1.608879491,-1.163205082,-1.157326949,-1.158154251,-0.003227848,-2.561676835,-1.176441308,-2.795085907,-2.93012E-05,-0.162984579,-0.130764338,-0.054131128
0.53,-3.54753E-06,0.031265374,-0.226021444,-0.457970067,-0.002057179,-0.473519065,0.01118608,-1.155135415,-0.494769934,-0.172002619,-0.267873128,-0.479149645,0.000114005,-0.000213528,-0.627541955,-0.156581622,-0.001612033,-0.276158154,-1.145139651,-0.349066856,0.066491396,-0.202266315,-0.642658962,-0.186549849,-1.616157933,-1.192032749,-1.178765548,-1.169232132,-0.003224098,-2.576783036,-1.226459619,-2.860759735,2.92268E-05,-0.177405565,-0.097158524,-0.06289158
