Time,A2147,A2149,B7055_18A,B7038_18A,B7040_18A,B4541_18A,B4526_18A,B7044_18A,A2148,A2146_18A,B7050_18A,B7053_18A,B7046_18A,B6178_18A,B7029_18A,B4546_18A,B5398_18A,B5384_18A,B7058_18A,B5411_18A,B5408_18A,B7037_18A,B4524_18A,B7041_18A,B5412_18A,B7057_18A,B4523_18A,B7034_18A,B7045_18A,IW4-0638-0-CHAN-2,IW4-0638-0-CHAN-3,IW4-0638-0-CHAN-4,B4535_18A,B7036_18A,B7043_18A,B7061_18A,B7056_18A,B7062_18A,B7047_18A,B7059_18A
0.11,-5.57267E-06,3.97567E-05,0.073990446,0.080757372,-0.069033674,0.046140714,0.016896022,-0.00766131,-2.79889E-05,0.000107596,-0.046679548,-0.016905515,-0.006460652,0.05745986,0.024396723,0.010320952,-0.017883534,0.110265834,0.120680744,-0.127533017,-0.022952918,-0.003699303,-0.060955857,0.044383656,-0.065104282,0.017759843,0.030661612,0.037000252,0.032931437,-0.001976837,-0.001829046,-0.000963705,-0.009446938,-0.012599268,0.007946684,0.016999572,0.105568857,0.016505848,-0.027551246,-0.000197411
0.12,-8.70969E-05,0.000151293,0.030586821,0.08570122,-0.081202558,0.03082089,-0.005442845,-0.024690118,-0.000126415,5.69005E-06,-0.038241437,-0.053152769,0.00081779,0.047175436,0.041181391,0.010320952,-0.011596913,0.07932101,0.167200977,-0.128799497,-0.025470618,0.037804604,-0.117199753,0.0012318,-0.041239536,0.021421953,0.059653311,0.002210212,-0.001797567,-0.001983587,-0.001835798,-0.000959202,-0.01835807,-0.051039496,0.027264311,0.049989074,0.048287363,0.014003407,0.009107994,-0.024878502
0.13,-0.000104161,7.75657E-05,0.012497526,0.079536669,-0.033747724,0.020628019,-0.023997533,-0.014955011,-0.000120736,-5.46983E-05,-0.065981916,-0.083357542,0.019021526,0.021479636,0.037580317,-0.029473969,-0.040436024,0.112920863,0.167200977,-0.179473935,0.030071374,0.024376869,-0.078900193,-0.049061168,-0.022394932,-0.016450362,0.06621459,0.01899488,-0.001797567,-0.001983587,-0.001829796,-0.000961453,0.022413414,0.001815519,0.050244047,-0.001326233,0.042199106,0.002772938,0.026216912,-0.024878502
0.14,-5.29705E-05,4.9209E-05,0.026962858,0.077064745,-0.039828351,0.019346281,0.021900905,0.017942938,-7.53094E-05,3.21098E-05,-0.065981916,-0.057982175,0.042077556,0.03818801,0.009992426,-0.020745942,-0.050476307,0.146520717,0.169650012,-0.14400488,0.043972131,0.007287025,-0.043103074,-0.053882946,-0.022394932,-0.026231246,0.031973868,0.004651619,0.027972331,-0.001982837,-0.001823795,-0.000953948,0.059400719,0.001815519,0.030895903,-0.013533265,0.075112314,0.004054676,-0.026326729,0.022011757
0.15,-4.15953E-05,0.00013806,0.042641264,0.041267626,-0.053210309,0.014219328,0.054127467,0.00695661,-3.17738E-05,5.66427E-05,-0.028582624,-0.02415344,0.04329063,0.04461196,0.000409907,0.000372222,0.02478004,0.143865687,0.180666858,-0.066726743,0.008617517,0.023158073,-0.055889939,-0.035877575,-0.001047886,-0.007890181,0.07680419,-0.032579827,0.000681986,-0.001976837,-0.001829796,-0.000941939,0.032636803,-0.043831625,0.027264311,0.031663269,0.039742441,0.023952137,0.00544207,-0.005129814
0.16,-1.50526E-05,7.75657E-05,0.036606413,0.033867114,-0.02157884,-0.016420321,0.049122585,-0.023499933,7.23332E-05,-1.88429E-05,-0.057543806,-0.02415344,0.034799113,0.012492209,-0.004381353,-0.018243501,0.033538585,0.150549037,0.203928882,-0.126266538,0.018718835,0.073208809,-0.053295945,-0.016712536,0.014027798,0.003080888,0.11498168,-0.007372307,-0.014202962,-0.001970838,-0.001832047,-0.000953948,-0.00563224,-0.025812903,0.029705717,0.042649597,0.03609559,0.042628895,0.04577105,-0.056956291
0.17,-1.12603E-05,2.84141E-05,0.006470305,0.074592822,-0.022791913,-0.044496493,0.066456569,-0.01861712,9.12595E-05,-8.30049E-05,-0.065981916,-0.031408994,0.019021526,-0.004216165,-0.022417242,-0.004632661,-0.065551991,0.127721888,0.211272174,-0.187072812,0.049007531,0.06099987,-0.049481247,0.002452504,0.005238735,-0.011567549,0.053061514,0.016614509,0.008124461,-0.001974588,-0.001836548,-0.000979466,0.002027672,-0.006593027,0.034527495,0.018220275,0.058037729,0.035182606,0.006666588,0.004738808
0.18,-4.15953E-05,6.6223E-05,0.016113859,0.041267626,-0.02523332,0.011655851,0.100025905,-0.003968683,-3.36662E-05,-9.05542E-05,-0.021349958,8.85243E-06,-0.007673726,0.002207785,-0.015215093,0.007818511,-0.071838612,0.11560641,0.211272174,-0.151603757,0.021251794,0.042689323,-0.058453415,-0.005909313,0.027852261,0.006758256,0.020133047,0.008252693,-0.003041158,-0.001979837,-0.001847052,-0.000969709,0.010969322,-0.027014055,0.052654936,-0.014769227,0.049508066,0.010280262,0.003000664,0.066437721
0.19,-1.78125E-06,9.45798E-05,0.061936003,0.00795769,-0.010630659,0.043577238,0.080128444,-0.001557794,-7.53094E-05,-4.52621E-05,-0.002062849,0.021752627,0.020234599,0.017634421,0.009992426,0.006597808,-0.022888417,0.162664515,0.23330968,-0.140197812,0.017452356,0.090296745,-0.067364548,-0.0322765,0.042912686,0.058058305,0.025382071,0.011853767,-0.011723409,-0.001973838,-0.001838049,-0.000944941,0.005842369,-0.030617991,0.023632719,-9.02715E-05,0.056817026,-0.02206837,0.015219139,0.054097176
0.2,3.9929E-05,0.000134279,0.089668852,0.038810961,-0.020358137,-0.024049715,0.028004421,0.020384344,-2.04172E-05,-1.69555E-05,-0.028582624,-0.013281553,0.067567363,0.04461196,0.0135935,0.027715972,-0.034210438,0.137121302,0.214949542,-0.126266538,0.05532467,0.075648308,-0.027783249,-0.0479015,0.012776577,0.049528642,0.002982168,0.011853767,-0.00055779,-0.001969338,-0.001832797,-0.000958451,0.030073326,0.016230783,-0.008990572,0.010896057,0.038536997,-0.029575695,-0.004334999,0.018311501
0.21,-3.40115E-05,4.16472E-05,0.094498259,0.041267626,-0.01792436,-0.031740145,0.019337428,0.025267157,-7.15226E-05,-1.1294E-05,-0.055117658,-0.016905515,0.03358604,0.034327536,0.007612055,0.005377105,-0.031677479,0.055151088,0.175768787,-0.108528195,0.05659115,0.039025307,0.000353958,-0.053882946,-0.022394932,0.017759843,-0.000954599,-0.00859301,-0.016682516,-0.001978337,-0.001837299,-0.000965957,0.030073326,0.043859205,-0.007769869,-0.017195374,0.02878663,-0.010898937,-0.017774177,0.00350666
0.22,-8.14093E-05,-4.3423E-05,0.067970854,0.016594164,0.000325152,0.006589933,0.030567897,0.010649237,-9.80225E-05,-4.71495E-05,-0.016528181,0.015717776,-0.025877461,-0.015782327,0.003980463,0.00165396,0.003417736,0.077978236,0.152506763,-0.11993414,0.065425988,0.054896355,-0.043103074,-0.051502575,-0.013605869,0.021421953,0.031973868,0.006970955,-0.021645437,-0.001984337,-0.001829796,-0.000944941,-0.011979897,0.003016672,0.021221831,0.013337463,0.064125986,-0.020847667,-0.011663032,0.019547462
0.23,-1.69478E-05,5.48803E-05,0.039017302,-0.010535963,0.041699359,-0.00622745,0.026783717,0.014280829,-6.39528E-05,-0.000132071,-0.009280256,-0.025358884,0.011743083,-0.018345804,-0.003191168,0.007818511,-0.00280785,0.103521449,0.118231708,-0.118667661,0.086895105,0.051234245,-0.041821335,-0.044300426,0.007741177,0.039747758,0.024069815,0.03461988,0.010604014,-0.001979837,-0.001828296,-0.000949444,-0.009446938,-0.027014055,0.029705717,0.035325378,0.039742441,-0.01211964,-0.000669075,-0.000197411
0.24,-4.91791E-05,1.89618E-05,0.053490263,-0.009300001,0.06360335,0.011655851,-0.002879368,0.016722235,-0.000133986,-7.16824E-05,-0.058733991,-0.032606809,0.040864482,0.008646994,-0.004381353,-0.036920258,-0.021637196,0.055151088,0.098643237,-0.11993414,0.073009607,0.051234245,-0.007336472,-0.037098278,-0.01737479,0.02020125,0.004324942,0.022595955,0.013083567,-0.001973088,-0.001829796,-0.000960703,0.007124107,-0.045032778,-0.008990572,0.003571838,-0.010230093,0.009059559,-0.003110481,-0.019942284
0.25,-9.08883E-05,-8.50129E-05,0.035408598,-0.001899488,0.028309771,0.035947843,-0.010447728,0.004545721,-0.000103702,5.69005E-06,-0.040652326,0.041085513,-0.012526021,-0.02090928,0.006391352,-0.009576508,-0.00280785,0.052465541,0.093745166,-0.089523374,0.045223352,0.078089714,-0.05714116,-0.055042614,-0.01989249,-0.027451949,0.026724844,0.023816658,0.016806712,-0.001970838,-0.001822294,-0.000954698,-0.036210854,-0.047435083,0.000683501,-0.001326233,0.017815561,-0.027073253,0.020105767,0.001034737
0.26,2.097E-05,-4.90944E-05,-0.015227693,-0.01547981,0.034390399,0.007810636,0.036671413,-0.005189386,1.93335E-05,-3.96011E-05,-0.005679182,0.03141907,-0.005255208,-0.035054178,-0.000810797,0.051336577,-0.015381092,0.086065394,0.10598653,-0.055320798,0.025035974,0.074427605,-0.113385056,-0.094593395,-0.002299106,0.003080888,-0.002297373,0.021375252,0.021765818,-0.001973088,-0.001829046,-0.000952447,-0.056627113,0.025840483,0.01517935,0.00845465,0.069008798,-0.035801281,0.042105126,0.00350666
0.27,3.045E-05,-3.96422E-05,0.000435453,-0.006843336,0.046559283,0.011655851,0.00444485,0.015501532,-9.05883E-06,3.39971E-05,-0.016528181,-0.019316404,0.027513042,0.002207785,-0.000810797,0.017767242,-0.061798329,0.076635463,0.153735095,-0.093330442,0.018718835,0.070765495,-0.068676804,-0.097034801,-0.01737479,0.047071977,-0.043129892,-0.017015862,-0.039009939,-0.001970838,-0.001838049,-0.000955449,-0.027299721,0.049865446,-0.01140146,-0.00376764,0.061699838,0.017787587,0.004225182,0.001034737
0.28,-4.91791E-05,3.97567E-05,0.02455197,0.00795769,0.028309771,0.037229582,-0.071238743,0.015501532,-4.31303E-05,8.49503E-05,-0.038241437,-0.009649961,0.004457011,-0.006779642,0.035199946,-0.023248383,-0.041717762,0.059179408,0.164751941,-0.127533017,0.019985315,0.093960762,-0.050732468,-0.058643688,-0.024912632,0.003080888,-0.036538095,-0.026598381,-0.052655111,-0.001977587,-0.001832047,-0.000960703,-0.027299721,-0.027014055,-0.007769869,-0.036757142,0.048287363,0.048854481,-0.016549659,0.019547462
0.29,2.66576E-05,0.000115375,0.001648527,0.003029101,0.068470904,0.018064543,-0.041453587,-0.00766131,5.90823E-05,2.83361E-05,-0.039446882,-0.013281553,-0.013746724,-0.024769754,0.037580317,-0.018243501,-0.004089588,0.08737765,0.153735095,-0.094596921,0.021251794,0.074427605,-0.103161667,-0.037098278,-0.047510898,-0.03965898,-0.012825937,-0.022997307,-0.001797567,-0.001989587,-0.001827546,-0.00097121,-0.023454506,-0.046233931,0.001904204,-0.039198548,0.051949472,0.01900829,0.018888878,0.041760445
0.3,7.0264E-05,7.61903E-06,-0.017646212,0.006736987,0.115925738,0.002744718,-0.021556126,-0.014955011,0.000108297,7.36272E-05,-0.035830549,-0.045897214,-0.023443684,-0.009343118,0.012403315,-0.010858247,-0.029175038,0.084722621,0.201479846,-0.052787839,0.038921472,0.062220573,-0.095501755,-0.056263317,-0.071390903,0.000639482,0.046500235,-0.00859301,-0.006760488,-0.001980587,-0.001825295,-0.000967458,-0.013261635,0.013828001,-0.001727388,0.004777282,0.061699838,-0.005894054,0.05799334,0.034352303
0.31,3.80328E-05,2.46331E-05,0.004059416,0.02648186,0.126873919,0.018064543,-0.043894993,-0.021058527,8.36897E-05,3.77718E-05,-0.065981916,-0.042273252,-0.02223824,-0.019642801,0.002820795,-0.000848481,-0.040436024,0.033636195,0.225966388,-0.066726743,0.074276086,0.098843575,-0.075054978,-0.076649059,-0.075144565,0.065397783,0.047781973,0.032239509,-0.010479818,-0.001966338,-0.001832047,-0.000953197,-0.01835807,0.049865446,-0.007769869,0.019440979,0.097039194,0.009059559,0.054327416,0.010910988
0.32,7.21592E-05,0.000128608,0.035408598,0.043754809,0.118351885,0.021848722,-0.026561009,0.005766425,4.39409E-05,-4.52621E-05,-0.056323102,-0.013281553,-0.014952168,-0.017064066,-0.016374761,-0.014520356,-0.007843251,0.073949916,0.208823139,-0.046455442,0.083095666,0.08419323,-0.094189499,-0.069446911,-0.067621982,0.034849687,-0.029946298,0.015393806,0.039134135,-0.001972338,-0.001839549,-0.000958451,-0.009446938,0.003016672,0.000683501,-0.011107117,0.112893076,-0.009617199,0.012777733,0.009675026
0.33,2.28653E-05,2.84141E-05,0.010079008,0.064720385,0.100102374,0.037229582,-0.035228001,0.024046454,-6.20585E-05,4.90943E-05,-0.016528181,-0.018118589,-0.005255208,0.013773947,-0.037981207,-0.034478852,0.009704357,0.142492396,0.208823139,-0.012252866,0.070476648,0.056117058,-0.095501755,-0.046680797,-0.013605869,-0.011567549,-0.033883066,0.002210212,0.065184702,-0.001985837,-0.001826796,-0.000965957,-0.020921547,-0.058246889,0.016400053,-0.02821222,0.067788095,-0.020847667,-0.000669075,-0.015002251
0.34,-4.34905E-05,-7.50448E-06,0.001648527,0.094337695,0.10619063,0.051267668,-0.052561986,-0.010072199,-3.55587E-05,9.06113E-05,-0.020144514,-0.028982847,0.037225261,0.009913473,-0.028398687,0.006597808,-0.005340809,0.11157809,0.158633167,-0.090789853,0.073009607,0.059779167,-0.075054978,-0.021473278,0.011510098,0.029966875,0.014853506,0.043042732,0.030451884,-0.001983587,-0.001818543,-0.000952447,-0.022172768,-0.031819143,0.011547758,-0.026976258,0.022683115,0.011500965,0.013994622,-0.035979271
0.35,6.45764E-05,9.83607E-05,0.057114225,0.101738207,0.125660845,0.025754972,-0.041453587,-0.027162042,7.61162E-05,7.57737E-06,0.003979632,-0.014494627,0.048150554,0.020197897,-0.01878565,0.045110992,-0.026642079,0.064550502,0.102316791,-0.109794675,0.05532467,0.037804604,-0.036694382,0.014415394,-0.007319248,0.02751021,-0.008858652,0.051404548,-0.012963186,-0.001969338,-0.001825295,-0.000954698,-0.01710685,-0.013800421,-0.002948091,-0.019652039,0.032433481,0.022731434,0.020105767,0.02077961
0.36,0.000170747,-7.50448E-06,0.060738188,0.07335686,0.139042803,0.026975675,-0.067454564,-0.021058527,-1.47399E-05,1.70135E-05,0.040158221,-0.018118589,0.017816081,0.043330221,-0.045183355,0.021490386,-0.031677479,0.068578822,0.135371143,-0.022384702,0.050274011,0.043910027,-0.052044724,0.039561879,0.031605923,0.000639482,-0.058937998,0.024976326,0.009364237,-0.001975338,-0.001832797,-0.000974213,-0.003068764,-0.077466765,-0.016253755,0.013337463,0.050728769,0.016505848,0.020105767,0.060265541
0.37,0.000102494,-0.000143617,0.039017302,0.062248461,0.147564837,0.046140714,-0.084910618,-0.005189386,-0.000124522,4.15455E-05,0.023266741,-0.030195921,0.00081779,-0.004216165,-0.042802984,0.004095367,-0.024170155,0.088750941,0.156184131,-0.032524167,0.057857629,0.056117058,-0.067364548,0.012035023,0.031605923,0.021421953,-0.035225839,0.008252693,0.045336833,-0.001989587,-0.00184105,-0.000966707,0.055586021,-0.05704526,-0.008990572,0.0438703,0.025124521,0.010280262,0.001776146,0.013375282
0.38,8.16392E-05,-2.6409E-05,0.04987393,0.098030322,0.163380572,0.029539152,-0.055125462,0.024046454,-9.80225E-05,-4.14884E-05,-0.002062849,-0.009649961,-0.028311238,-0.04019639,0.001600092,0.016485503,-0.030456776,0.112920863,0.120680744,-0.061660825,0.022503015,0.023158073,-0.008587693,-0.025135387,-0.009836948,0.017759843,-0.015450449,0.01899488,0.025488963,-0.001973088,-0.001838799,-0.000949444,0.032636803,0.025840483,-0.006579683,0.023103088,0.006844492,-0.000889171,-0.021443916,0.026947975
0.39,0.000123349,5.73341E-08,0.039017302,0.094337695,0.149998614,0.046140714,-0.032664525,0.002104315,-8.09867E-05,-4.52621E-05,-0.022555402,0.006051333,-0.028311238,0.013773947,0.005201166,0.031439117,-0.035461659,0.133092982,0.130473071,-0.054054318,0.031337854,0.014613152,-0.048230027,-0.011890758,0.031605923,0.015318437,-0.057625742,0.031018806,0.015566935,-0.001959589,-0.001828296,-0.000953948,-0.034929115,-0.013800421,-0.034381197,0.004777282,0.026345224,-0.01211964,-0.001885963,0.055329323
0.4,9.59485E-06,-0.000105808,0.048668486,0.070884936,0.094021746,0.058897062,-0.034007298,-0.045411554,-2.98795E-05,-3.39396E-05,-0.029803327,-0.007239072,0.002030864,0.045893698,-0.012804205,0.031439117,0.005950695,0.127721888,0.168425494,-0.059120236,0.069210168,0.032921791,-0.117199753,-0.001148571,0.039143765,0.042189165,-0.043129892,0.028638435,0.026732554,-0.001971588,-0.001823795,-0.000967458,-0.01835807,-0.061850348,-0.033160494,0.018220275,0.045845957,-0.041965831,0.004225182,0.004738808
0.41,-7.19294E-05,-8.31225E-05,0.078812223,0.090629809,0.092808672,0.029539152,-0.0463364,-0.027162042,3.069E-05,-0.000137732,-0.018939069,-0.036238401,-0.019804463,-0.001652689,-0.01878565,0.017767242,0.007232433,0.096807582,0.167200977,-0.02492529,0.040187951,0.01705265,-0.064831589,-0.025135387,0.026585781,0.060499711,0.017478018,0.038220955,0.001921763,-0.001976087,-0.001825295,-0.000972711,-0.01835807,-0.02461175,0.004315092,0.004777282,0.017815561,-0.069370617,-0.023885322,0.014615059
0.42,-4.34905E-05,-4.3423E-05,0.063149077,0.088173144,0.146344134,0.028257414,-0.057566868,-0.010072199,-5.0702E-05,-4.71495E-05,-0.011706403,-0.043486326,-0.021025166,-0.063313455,-0.031999761,-0.009576508,-0.039215321,0.056493861,0.148837024,-0.040115415,0.025035974,-0.0024786,-0.062268113,-0.043079723,0.057988369,0.017759843,-0.000954599,0.03461988,-0.003041158,-0.001976087,-0.001834298,-0.000959952,-0.019639809,-0.018605509,0.020031645,-0.001326233,-0.037039786,-0.020847667,-0.01288755,0.042992592
0.43,-3.40115E-05,-2.26281E-05,0.032997709,0.072120898,0.149998614,0.018064543,-0.045115697,-0.02227923,-9.04527E-05,9.43855E-05,0.010006854,-0.008452146,0.039643779,-0.050465555,-0.022417242,-0.026971528,-0.026642079,0.028265101,0.110884601,-0.092063962,0.035122033,0.02071476,-0.121014451,-0.035877575,0.040410244,-0.020112471,-0.04441163,0.015393806,0.020526042,-0.001974588,-0.00184105,-0.000948694,0.026258629,-0.031819143,-0.004138277,0.018220275,-0.007788687,0.030177723,0.003000664,0.019547462
0.44,-9.36501E-06,1.32904E-05,0.028175932,0.105446093,0.100102374,-0.004884676,-0.014109837,0.002104315,1.36543E-05,2.90025E-08,0.025692889,0.013299258,0.057847514,0.017634421,-0.009203131,0.000372222,-0.034210438,0.024236781,0.072932178,-0.052787839,0.022503015,0.023158073,-0.109539841,0.009654652,0.005238735,0.005537553,-0.04441163,0.040601326,0.008124461,-0.001973088,-0.001831297,-0.000959202,0.035169762,-0.033020296,-0.029528902,-0.004988343,0.044625253,0.009059559,0.00544207,0.002274513
0.45,-1.12603E-05,2.08523E-05,0.023354155,0.123955004,0.086720416,0.00915341,0.036671413,0.004545721,4.20466E-05,-3.39396E-05,0.022076556,0.012093813,0.034799113,-0.005497904,-0.01399439,0.031439117,-0.073089833,0.025579554,0.066813403,-0.045188962,0.036388513,0.00118351,-0.036694382,0.033580433,-0.006068027,0.00431685,-0.040474863,0.063428474,0.004401316,-0.001980587,-0.001826796,-0.000967458,0.010969322,-0.04022769,-0.035571382,-0.02821222,0.015374155,0.006557118,0.029882836,-0.011305809
0.46,-3.40115E-05,3.21949E-05,0.031784636,0.07335686,0.136609026,-0.001100496,0.08256985,-0.012513605,1.36543E-05,3.58845E-05,0.034130999,8.85243E-06,0.028726115,-0.04662034,-0.016374761,0.012762359,-0.045471424,0.002721888,0.074156696,-0.079391538,0.023769494,-0.024451256,0.011828567,-0.014332164,0.015279019,-0.035981612,-0.022042246,0.008252693,0.004401316,-0.001977587,-0.001836548,-0.000965957,-0.026017983,-0.011398115,-0.050097749,-0.004988343,0.012932749,0.016505848,0.013994622,0.009675026
0.47,-1.8844E-05,1.70714E-05,0.064346891,0.028938525,0.120785662,-0.035524325,0.05913235,0.026457342,2.50108E-05,5.853E-05,0.043774554,-0.009649961,0.020234599,-0.006779642,-0.021196539,-0.01207895,-0.009094471,-0.036249059,0.096194202,-0.02745062,-0.012836341,-0.054970741,-0.011181687,-0.017933239,0.050450527,-0.043321089,-0.039162607,-0.055406975,-0.036530385,-0.001976087,-0.001834298,-0.000968208,-0.041307289,0.015029154,-0.038012788,0.034104675,0.031212778,-0.004612316,-0.011663032,0.023251534
0.48,3.23452E-05,-7.50448E-06,0.060738188,0.019066088,0.058728167,-0.016420321,0.022999538,0.045958075,4.19017E-06,0.000100047,0.028103777,0.016930849,-0.004034505,0.011195212,-0.000810797,0.012762359,-0.021637196,-0.029535192,0.128024036,0.016883792,0.022503015,-0.029334068,-0.025219773,0.023997914,0.014027798,-0.016450362,-0.070778818,-0.038622307,-0.035286794,-0.001982837,-0.001828296,-0.000965206,-0.02983268,-0.019806662,0.001904204,0.038987487,0.014153452,-0.007114757,0.006666588,0.007210732
0.49,7.9743E-05,1.89618E-05,0.06675778,-0.013007886,0.107403704,0.025754972,0.014332546,0.027678046,4.19017E-06,7.74019E-05,0.022076556,0.032632143,-0.006460652,0.007349997,0.042402094,0.04639273,-0.016601795,-0.028192418,0.131697589,-0.023651181,0.069210168,-3.71933E-05,-0.004772995,0.023997914,-0.01485709,-0.016450362,-0.037850351,0.020215584,0.027972331,-0.001979087,-0.001833548,-0.000958451,-0.004350502,-0.035423079,-0.008990572,0.004777282,0.021462412,0.00527538,0.010332512,0.051629066
