Time,B7030_18A,B4520_18A,B7037_18A,P-0463-0-CHAN-4,B7060_18A,B4524_18A,B5410_18A,B4531_18A,B7039_18A,B7056_18A,B5406_18A,B5395_18A,B6192_18A,B6190_18A,B7035_18A,B7059_18A,B7046_18A,B7032_18A,B5382_18A,B6191_18A,B6182_18A,B5401_18A,B7062_18A,B7029_18A,B7031_18A,B5412_18A,B7042_18A,B4523_18A,B6178_18A,B5381_18A,IW4-0627-0-CHAN-3,IW4-0627-0-CHAN-4
0.01,0.011069558,-0.007726958,0.029787273,-0.002538323,0.01077941,-0.033181162,0.011073315,-0.015016498,-0.021858215,0.000766639,-0.044430068,-0.005109874,-0.019898246,-0.014799623,-0.005261365,-0.020948354,0.016498248,0.02047952,0.002486258,0.035699375,0.040476562,-0.044914418,0.013664532,0.034734683,0.014880816,0.000353322,-0.007252173,-0.001690951,0.019185615,-0.018187725,-0.003058231,-0.002348602
0.02,0.022116921,-0.016638091,-0.021706848,-0.002537571,-0.011284799,-0.003853769,0.001010143,0.021055279,-0.0364151,0.037402991,-0.033123305,-0.024297801,-0.019898246,-0.021536378,0.006838855,0.012247142,0.003123919,0.003835996,-0.028336496,0.038239009,0.010098221,-0.037422352,0.014885236,0.062314944,0.036494891,-0.008458629,-0.002438025,0.02601901,-0.001352715,-0.053538525,-0.003059732,-0.002341096
0.03,0.031943581,0.021630952,-0.026611119,-0.002532308,-0.00762269,0.003836661,0.011073315,0.015928326,-0.048545837,0.036182288,-0.015529922,-0.015344706,0.02098005,0.013509245,0.018946704,0.028223094,0.015281359,-0.003295581,-0.07516572,-0.015106671,-0.031674622,-0.023674183,5.36926E-05,0.039533572,0.04249541,0.007906422,-0.007252173,-0.017499057,0.023061348,-0.056063854,-0.003060483,-0.002348602
0.04,0.038092873,-0.003881743,0.011396618,-0.002536819,0.01077941,-0.010201425,0.036235058,-0.036928119,-0.037635803,-0.008998986,0.007091233,-0.006383983,0.034606148,0.016206236,0.027407702,-0.001279775,0.014068286,0.032368024,-0.051743478,-0.027808659,-0.012686966,-0.021171742,-0.028510761,0.017957644,0.031688372,-0.013501659,-0.01207395,-0.001690951,-0.018076348,-0.025763714,-0.003055979,-0.002351604
0.05,0.017203591,0.002526948,-0.022932797,-0.002536068,0.019324332,0.017874747,0.009814465,-0.023988666,-0.009742737,-0.002895471,0.023433396,-0.019182292,-7.70793E-05,-0.010752229,0.016520556,-0.016027394,-0.028492292,0.032368024,-0.023407907,0.030619152,0.027819397,-0.026176625,0.01860838,-0.008417173,-0.006729444,-0.021054759,-0.002438025,-0.009625522,-0.023233818,-0.020713055,-0.003064987,-0.002344849
0.06,-0.006142356,0.012719819,-0.01557663,-0.002532308,0.008338003,0.048514395,-0.017857349,0.023679791,0.007240295,0.017871741,0.002063462,-0.052446452,-0.002564262,0.021600218,0.010462817,-0.019704763,-0.047947248,0.012157758,-0.016007395,0.024267681,0.016426803,-0.007423573,0.083183575,-0.016809507,-0.015133222,0.020502553,-0.016888098,-0.031964389,0.030751777,-0.000514233,-0.003071743,-0.002347851
0.07,0.002463601,0.005029389,0.039595813,-0.002540579,-0.017418832,0.045981436,0.003527844,0.009519635,-0.012153625,0.001987342,-0.010502151,-0.010229197,0.018492867,0.029687377,-0.011311475,-0.045530263,-0.012684186,0.003835996,0.008650809,-0.017648213,-0.011420487,-0.006157093,0.021110821,-0.001222653,0.004077593,0.026796803,-0.0433888,0.028643521,0.019185615,0.020943439,-0.003061234,-0.002353856
0.08,0.027030251,0.034448335,0.008944721,-0.002542834,-0.021080942,0.028067618,0.027430737,0.008176861,-0.02671051,-0.015102502,-0.004215529,0.033277425,0.004882027,-0.01344922,-0.040348951,-0.014791433,0.012847582,0.003835996,0.03698638,-0.001135342,-0.040534256,-0.042411976,-0.026008319,0.00716968,0.006473223,0.039385304,-0.003643469,0.040484342,-0.010385918,-0.018187725,-0.003058982,-0.002350103
0.09,0.007376931,0.03060312,-0.02538517,-0.002532308,-0.016167612,0.001273184,0.019885265,0.015928326,-0.041267395,0.004428748,0.014629075,-0.034540263,0.007353951,0.037774535,-0.035504285,0.025766429,0.028659503,0.000271161,0.030837088,-0.011296742,-0.07977414,-0.046165638,0.016166974,0.001172976,0.008880297,0.035608754,0.022853418,-0.005658236,0.016622139,-0.009352886,-0.00306874,-0.002342597
0.1,-0.014733054,0.008874604,-0.021706848,-0.002526293,-0.008812875,-0.002541513,0.029948437,0.00176817,-0.034004211,0.004428748,0.004573533,-0.014062968,0.017241646,0.07147357,-0.004055921,0.00118452,0.045680682,-0.000919024,-0.013535471,-0.041780941,-0.069648026,-0.019920521,0.007499982,-0.028802915,-0.001930555,-0.04498817,-0.038570838,-0.021466342,0.025624824,0.043667591,-0.003077748,-0.002339595
