Time,B7030_18A,B4520_18A,B7037_18A,P-0463-0-CHAN-4,B7060_18A,B4524_18A,B5410_18A,B4531_18A,B7039_18A,B7056_18A,B5406_18A,B5395_18A,B6192_18A,B6190_18A,B7035_18A,B7059_18A,B7046_18A,B7032_18A,B5382_18A,B6191_18A,B6182_18A,B5401_18A,B7062_18A,B7029_18A,B7031_18A,B5412_18A,B7042_18A,B4523_18A,B6178_18A,B5381_18A,IW4-0627-0-CHAN-3,IW4-0627-0-CHAN-4
0.01,-0.010408241,0.018798828,0.025326015,-0.002546594,0.011336465,0.04160734,-0.021434871,0.036177075,-0.024799027,0.035339123,0.001677943,-0.008251423,-0.010064161,0.047148668,0.013130188,0.029817654,0.032623495,0.022013934,0.036449636,-0.010723645,0.00992169,-0.04315209,0.040230619,-0.01277906,0.022226581,0.048000074,0.035528052,0.052870889,0.002826632,0.030703325,-0.00307925,-0.002357609
0.02,0.017851036,-0.002868652,-0.017585932,-0.002548097,-0.019272666,0.060772379,0.025112065,-0.053971851,-0.021167435,-0.011062855,-0.015915441,-0.01464867,0.00604912,0.017493212,-0.002593994,0.028596951,0.003444875,-0.000570982,-0.001758372,0.042623465,-0.004001955,-0.019394156,0.04639517,-0.006789985,0.059446582,0.056812024,0.043958533,0.018569131,0.020832003,0.040804643,-0.003089759,-0.002348602
0.03,0.011717003,0.021362305,-0.013907789,-0.002552609,0.004012246,0.014812906,0.003726872,-0.055314625,-0.022388138,-0.029388661,0.019263697,-0.006977314,-0.010064161,0.009406053,0.003456116,-0.026723789,-0.036681925,-0.02434799,-0.006702219,0.032462065,-0.0179256,0.023116831,0.071236478,-0.031959358,0.059446582,0.031627393,-0.009039056,-0.017014365,0.018268527,-0.00842784,-0.003086006,-0.00234635
0.04,0.032591026,0.055908203,-0.004099308,-0.00254509,0.04075541,-0.022235434,-0.035274593,0.046492016,-0.029651322,-0.017166371,0.03812356,-0.004413838,-0.002633131,0.076804125,0.032493591,-0.036558078,0.038707937,0.006560595,-0.005466257,-0.000562722,-0.020456652,0.003097299,0.019112455,-0.043952766,0.022226581,0.034137464,-0.022283685,0.022536416,-0.010021268,0.010508317,-0.003069491,-0.002349353
0.05,0.065763634,0.040527344,-0.017585932,-0.002539075,0.027297158,0.010967691,0.016307743,0.049055493,-0.046634354,-0.022049183,-0.024712133,-0.032562489,0.018439257,0.079501116,0.034912109,0.006464077,0.063026632,-0.000570982,-0.032581126,0.001978343,0.013719221,-0.048156973,-0.013114108,-0.027168098,0.040235767,0.024066663,-0.034330499,0.056838174,0.019550265,0.055952806,-0.003069491,-0.002347851
0.06,0.012937706,0.011169434,-0.004099308,-0.002548849,0.017470498,0.016064127,0.020076664,-0.023088062,-0.033298172,-0.030594105,-0.019684362,-0.008251423,0.012228929,0.030974352,-0.00138855,0.018762661,-0.029388224,-0.040989606,0.001934255,-0.029776151,0.021314284,-0.021896597,0.050179349,-0.023567024,0.053438434,-0.013706469,-0.039152276,0.029128213,0.028522433,-0.01095317,-0.00307925,-0.002350103
0.07,-0.036195595,-0.000305176,0.010613324,-0.002554864,0.004012246,-0.003070395,-0.020168392,-0.008927906,0.012783371,-0.018387074,0.044410181,0.012218242,0.04321953,0.029623949,0.002243042,-0.016897129,-0.033035074,-0.012459486,0.033977712,-0.060259874,-0.000204424,0.025619272,0.045174467,0.001602349,-0.012590161,-0.021267199,-0.004217279,-0.00120626,-0.010021268,-0.050088149,-0.003069491,-0.002343348
0.08,-0.005494911,-0.000305176,-0.004099308,-0.00254509,-0.005783896,0.045452555,-4.2049E-05,-0.007646168,-0.011462845,-0.013504261,0.050689173,-0.022327656,0.05808159,0.002665483,0.036125183,-0.020574497,0.038707937,0.020825655,0.027813162,-0.038667257,-0.001468996,0.025619272,0.006722318,0.021980462,-0.040204754,0.002658582,0.016260016,0.018569131,-0.004863798,0.024393815,-0.003059732,-0.002331338
0.09,0.017851036,-0.000305176,-0.005325376,-0.002538323,-0.005783896,0.030102213,-0.005077449,-0.030839527,-0.045413651,-0.011062855,0.029326868,0.000701671,0.004797899,-0.001378096,0.030075073,0.011377407,0.011955465,0.019637377,0.038906301,-0.019614274,0.023845335,0.020614389,0.027840482,-0.009185615,0.00661684,0.024066663,0.011438239,0.033095498,0.015674532,0.045851487,-0.003076247,-0.002335091
0.1,0.016615074,-0.018188477,-0.012681721,-0.002535316,-0.044998984,-0.006915609,-0.025211422,0.001387036,-0.005389847,-0.004959339,0.024299097,0.019897228,-0.013772047,0.057932817,0.032493591,0.011377407,-0.017226969,0.006560595,0.00439092,0.02357096,0.013719221,0.003097299,0.022835599,-0.011581245,0.009016285,0.015254712,0.012643683,0.044936318,0.024707736,0.011770982,-0.003088258,-0.002338094
0.11,-0.003022987,-0.005432129,-0.010229586,-0.002536819,-0.03761373,0.054363688,0.001201542,0.009077465,0.012783371,-0.002517933,0.025557948,-0.035125965,0.015936815,0.047148668,0.027648926,-0.005819248,0.027763571,-0.00175926,-0.033817087,0.041353171,-0.054634432,-0.024399038,0.021614896,0.013588128,-0.022199383,-0.022526049,0.013845313,0.048903604,0.010547579,0.005457658,-0.003073245,-0.002338094
0.12,-0.032518227,0.034179688,0.031456353,-0.002551105,0.038314004,0.063305338,0.025112065,-0.015336597,0.007931076,-7.65269E-05,0.011733485,-0.053035969,0.003546678,-0.010815657,0.032493591,-0.009511875,0.003444875,0.044602663,-0.019016062,-0.003102834,-0.043241838,0.004363779,0.050179349,-0.009185615,-0.014997235,-0.0263026,-0.012655389,0.002761025,-0.025432645,0.016821641,-0.003071743,-0.002340345
0.13,-0.030046303,0.021362305,0.025326015,-0.002547346,0.039565225,-0.01585726,0.043979557,-0.008927906,0.020046554,-0.011062855,0.03687234,-0.040241474,-0.024910963,-0.028336561,0.05305481,0.001543118,-0.029388224,0.067187579,0.005626882,0.024840777,0.023845335,0.029357675,0.031563627,-0.000793281,0.009016285,0.015254712,-0.01144613,0.001479287,-0.035717069,0.014296312,-0.003083754,-0.002338094
0.14,-0.032518227,-0.029724121,-0.022490202,-0.002528549,-0.00825582,-0.051593344,0.054050358,-0.003800953,0.003078781,-0.026947254,0.062003565,-0.02744698,0.003546678,-0.021599806,0.001037598,0.019990994,0.009521688,0.007748873,0.033977712,0.03881306,-0.004001955,-0.000641104,0.012947904,0.041168389,-0.001786938,0.024066663,0.027097571,0.034377236,-0.006145536,-0.013478499,-0.003076998,-0.002341096
0.15,-0.027589638,-0.01184082,0.00203097,-0.002537571,-0.00825582,-0.027331869,0.011272343,-0.007646168,-0.023608841,-0.008621449,0.018012476,0.000701671,0.038260424,-0.013512648,-0.025588989,0.006464077,-0.011146342,-0.004137724,0.022884573,-0.039937551,-0.019192079,0.005599741,-0.009451998,0.011192498,-0.011396161,0.003917432,0.037935126,0.019911904,0.034961642,-0.014741164,-0.003074746,-0.002350854
0.16,-0.011628944,0.053344727,0.057203413,-0.002547346,0.024825234,-0.013293783,-0.054142086,0.010420239,-0.013904251,0.026794201,-0.003349828,-0.022327656,0.028326952,-0.004075087,0.026443481,-0.003370212,-0.043979441,0.024392397,-0.000537668,-0.034857328,0.023845335,0.019363169,-0.025504244,0.000404534,0.02942873,0.006442762,0.029504645,0.012038369,0.027240694,0.005457658,-0.003081502,-0.002344098
0.17,-0.04847892,0.011169434,0.057203413,-0.002536068,0.028548379,-0.01585726,-0.042820064,0.010420239,-0.019946732,0.012145763,0.03687234,-0.050476307,0.011008226,-0.016205824,0.013130188,0.02735336,-0.002635752,0.017260821,0.009319509,0.027380889,0.006124159,0.009353403,0.001778471,0.026779351,0.040235767,0.003917432,0.007821906,0.012038369,-0.00873953,0.004194993,-0.003078499,-0.00233284
0.18,-0.04356559,-0.057800293,0.046168925,-0.002530804,-0.022934775,-0.02479891,0.004985722,-0.007646168,-0.015094437,-0.031814808,0.054458094,-0.032562489,-0.012551344,-0.03642372,-0.032852173,0.010156704,0.033840383,0.014882357,-0.001758372,0.015949672,-0.006533007,0.044357065,-0.000723971,0.007599053,0.00541521,0.002658582,0.01986872,0.000136514,-0.044719755,0.016821641,-0.003075497,-0.002339595
0.19,0.008024376,-0.038635254,0.038812698,-0.002533812,-0.041336875,-0.019671957,0.008762272,-0.011491382,0.020046554,-0.050140614,0.025557948,-0.010811085,-0.024910963,-0.029686964,-0.038887024,-0.027952121,0.019249166,0.011317522,-0.027652537,-0.006913717,0.021314284,0.059371713,0.004280912,0.011192498,0.00781847,0.017780042,0.04878031,0.001479287,-0.092266141,0.02313115,-0.003073995,-0.002343348
0.2,0.004347008,-0.024597168,0.02287388,-0.002539075,-0.014328818,0.009685953,0.006244572,-0.033403003,-0.01631514,-0.013504261,0.006698084,0.017333751,0.00604912,-0.020249403,-0.029220581,-0.010740207,-0.013580118,-0.02077934,-0.027652537,-0.005642946,-0.000204424,0.026855234,0.029061185,0.005203423,0.013818988,0.000148511,0.006620276,-0.010422568,-0.061443388,-0.002118331,-0.00306799,-0.002335842
0.21,0.016615074,-0.019470215,0.02777809,-0.002543586,-0.016800742,0.002026041,0.018817814,-0.053971851,-0.067248978,0.046325451,0.026809168,0.019897228,0.024619066,-0.024296797,-0.021957397,-0.019346164,-0.006282603,-0.02910301,-0.000537668,-0.006913717,-0.007799486,0.009353403,0.030342924,-0.025970283,-0.007787457,-0.030071521,-0.009039056,-0.014328818,0.006702364,-0.002118331,-0.00306799,-0.002340345
0.22,0.024000328,-0.001586914,0.016743602,-0.002543586,-0.036423545,-0.056720297,0.012531193,-0.034684742,-0.053897537,0.001144176,0.030578089,-0.021045918,0.009757006,-0.010815657,-0.021957397,-0.037786411,0.011955465,0.005372317,0.003170217,0.000708049,0.022578856,0.000594858,0.037789213,0.003997979,-0.025800457,-0.013706469,0.021074164,0.041030068,-0.012584745,0.013033647,-0.003077748,-0.002342597
0.23,-0.027589638,-0.013122559,-0.009003578,-0.002539827,-0.027878623,-0.063067953,0.008762272,0.006575024,-0.036929764,-0.067230458,0.002929163,-0.037677998,0.00730034,0.021536791,0.001037598,0.001543118,0.004657949,-0.00175926,-0.007938181,0.005788272,0.006124159,0.010619882,0.021614896,0.011192498,-0.017396679,0.040439344,-0.003015649,0.042311807,-0.012584745,0.002932328,-0.003083754,-0.00233359
0.24,-0.032518227,-0.002868652,-0.006551443,-0.002530053,0.013808389,-0.001819174,0.008762272,0.021955883,-0.039355911,-0.036712879,-0.009636449,-0.028724903,0.00604912,0.016142809,0.019187927,0.02735336,0.010742391,-0.023159711,0.011791433,0.02865166,-0.01665912,0.023116831,-0.004447115,-0.023567024,0.019827137,0.039188123,0.003007758,-0.003769736,0.047809542,-0.007165175,-0.00307925,-0.002340345
0.25,0.010481041,0.023925781,0.006935181,-0.002532308,0.017470498,-0.005633871,-0.005077449,0.01682893,-0.040561356,0.001144176,-0.01214652,-0.013366932,-0.0373011,-0.012162245,-0.002593994,0.015070034,0.025329794,0.023204119,0.009319509,0.062945788,0.00992169,0.010619882,-0.005667819,-0.021171394,-0.006589642,-0.031338,0.03914057,0.016005654,0.025958956,0.013033647,-0.003070992,-0.002348602
0.26,0.014173668,-0.019470215,0.02287388,-0.002545842,-0.024155478,-0.032458822,-0.001300899,0.021955883,-0.021167435,0.023132091,-0.01214652,0.007098919,-0.049691237,0.002665483,0.004669189,0.032274319,0.032623495,0.038657458,-0.006702219,-0.008183057,0.026378294,0.003097299,-0.018057955,-0.006789985,-0.03780531,-0.012455249,0.01866709,0.029128213,-0.021587431,0.031965989,-0.003067239,-0.002338844
0.27,-0.011628944,-0.02331543,0.015517534,-0.002533812,-0.016800742,0.017345865,-0.005077449,0.000105297,-0.01631514,0.023132091,-0.000832128,-0.006977314,-0.012551344,0.049845659,0.028869629,0.028596951,0.030193533,-0.008892744,0.03274175,-0.089473779,0.003593107,0.008102182,-0.023062838,0.025581536,0.011419544,0.075710035,0.007821906,0.026503701,0.018268527,-0.003377181,-0.003069491,-0.002341096
0.28,-0.006700356,0.045654297,0.00203097,-0.002514263,0.004012246,0.009685953,-0.025211422,-0.005021656,-0.012683548,-0.004959339,0.010474635,-0.003132099,-0.013772047,0.044451677,0.007087708,-0.052534031,0.007091726,-0.02434799,0.036449636,-0.025965268,-0.028051714,0.010619882,-0.003226412,0.038772759,0.00781847,0.064372754,0.011438239,0.009352822,0.038806857,-0.026101332,-0.003077748,-0.002349353
0.29,0.016615074,0.046936035,0.035134436,-0.002522534,-0.000870566,-0.035022299,-0.022693721,0.037458813,0.018856369,0.003585582,-0.000832128,0.003265148,-0.007592238,-0.029686964,-0.00743866,-0.051313327,-0.011146342,-0.016026228,-0.01286677,0.03881306,-0.038179735,0.006850962,0.002999174,-0.0079878,-0.008989087,0.031627393,-0.007833612,-0.027573447,0.016956271,-0.000855666,-0.003084505,-0.002341096
0.3,-0.003022987,0.003540039,0.047394992,-0.002536819,0.011336465,0.008404215,-0.018909542,0.058088696,0.01519426,0.024352794,-0.017166662,-0.032562489,0.008521044,-0.035080946,0.026443481,0.03843124,0.013172353,-0.023159711,-0.005466257,-0.009453828,0.002326628,0.000594858,0.005501615,-0.011581245,0.017420063,0.042964673,0.024690497,0.008071084,0.001544894,0.007982988,-0.003078499,-0.00233284
0.31,-0.01899894,0.012451172,0.019195737,-0.002542834,-0.005783896,0.025005777,0.006244572,0.067121899,-0.004199661,0.024352794,0.009215784,-0.01464867,-0.013772047,0.044451677,0.033699036,0.022440029,0.025329794,-0.004137724,0.025341238,-0.045017774,0.025111815,-0.000641104,0.00922476,0.023185906,-0.007787457,0.006442762,0.06082331,0.03181376,-0.011303007,0.014296312,-0.003070992,-0.002337343
0.32,-0.006700356,0.039306641,-0.018811999,-0.002542834,-0.016800742,-0.001819174,0.022594365,0.043867504,0.004299484,0.008468395,0.009215784,0.014777904,-0.026162184,0.033667528,0.007087708,-0.034093784,-0.019660746,0.027959139,0.035198416,-0.00183254,0.002326628,0.006850962,-0.004447115,0.005203423,-0.006589642,-0.028827929,0.016260016,-0.007737021,0.013111056,0.006720323,-0.003069491,-0.002347851
0.33,-0.017762978,0.037963867,-0.015133797,-0.002536068,0.015029092,-0.01710848,-0.022693721,0.011701977,-0.012683548,-0.030594105,-0.029732275,-0.003132099,-0.015023268,-0.018902815,-0.009849548,-0.013204502,-0.036681925,-0.008892744,0.042598928,0.012139266,-0.000204424,-0.01190209,-0.006949557,-0.031959358,0.035433063,-0.022526049,-0.009039056,-0.039414268,0.024707736,-0.04125331,-0.003067239,-0.00235836
0.34,-0.016542275,0.041870117,0.02777809,-0.002535316,0.032210488,-0.046496908,-0.032756893,0.043867504,-0.01631514,-0.024490589,-0.020935583,-0.018490071,0.003546678,0.001318895,-0.027999878,0.006464077,-0.01236323,-0.027912824,0.0265772,-0.028506334,0.00485768,-0.02690148,0.025338041,-0.037956062,-0.000585309,-0.028827929,0.006620276,-0.044663291,-0.015148222,-0.039990645,-0.003072494,-0.002359861
0.35,0.008024376,0.016235352,0.005709113,-0.00254509,0.029738565,-0.009448568,0.002468022,0.052900707,0.037044845,0.021911388,-0.005867529,-0.017212147,0.009757006,0.029623949,-0.011070251,-0.007062839,-0.011146342,0.036278994,0.022884573,-0.034857328,0.018781325,-0.001892325,0.017891752,-0.027168098,-0.042611828,-0.012455249,0.004213202,0.002761025,-0.035717069,0.015558976,-0.003080001,-0.002340345
0.36,-0.000566322,-0.010559082,-0.031072556,-0.002545842,0.023604531,0.032665689,0.016307743,0.010420239,0.049145065,0.043899303,-0.004601049,-0.009533161,0.025870287,0.024229967,0.014350891,-0.003370212,-0.006282603,0.055299075,0.030269827,-0.017074163,0.035237929,-0.005645987,-0.016837252,-0.030761543,-0.005388012,-0.001117968,0.010236609,0.027846475,-0.012584745,0.045851487,-0.003073245,-0.002326084
0.37,-0.009172279,0.046936035,-0.006551443,-0.002534564,0.023604531,-0.00816683,0.017566594,-0.014054859,0.018856369,0.046325451,0.002929163,-0.015930409,0.032050096,0.009406053,-0.015907288,0.019990994,0.028976644,0.020825655,-0.000537668,-0.020885045,0.012454649,-0.029403921,0.001778471,-0.025970283,0.015020618,-0.0237849,0.016260016,-0.017014365,0.032398165,0.039541978,-0.003072494,-0.002340345
0.38,0.017851036,0.037963867,0.00203097,-0.002539075,0.018752236,-0.01585726,0.017566594,-0.006303394,0.010341965,0.014571911,-0.013397741,-0.003132099,-0.008812941,0.009406053,-0.027999878,0.022440029,0.052082266,0.027959139,-0.03012446,-0.009453828,-0.005268434,-0.015640494,0.031563627,-0.00559217,0.000612506,-0.02756145,-0.005422723,-0.014328818,0.032398165,-0.00842784,-0.003076998,-0.002343348
0.39,0.026441734,-0.016906738,-0.024942277,-0.002543586,-0.009476523,-0.01585726,0.021335514,0.029768383,0.005504928,0.004806286,-0.004601049,0.022453075,-0.019982374,0.020190203,-0.023162842,-0.016897129,0.035061086,0.019637377,-0.023944651,0.02357096,-0.020456652,-0.014404532,0.021614896,0.001602349,0.009016285,-0.02000072,-0.01144613,0.009352822,-0.022869169,-0.036202651,-0.003072494,-0.00233284
0.4,0.019086998,0.000976563,-0.013907789,-0.002537571,-0.01191793,-0.046496908,0.006244572,0.038740551,0.01519426,0.035339123,0.03560586,-0.012092823,-0.011300123,0.008055651,-0.014701843,-0.034093784,0.003444875,-0.026724546,-0.016559397,0.014679854,-0.025520662,-0.04190087,-0.014334811,0.008796868,-0.013795605,-0.003628039,-0.000608575,-0.047348838,-0.010021268,0.011770982,-0.003074746,-0.002332089
0.41,-0.000566322,-0.01184082,0.008161248,-0.002542082,0.012618203,0.002026041,-0.012622921,-0.001176441,0.022487961,0.034118419,0.040641261,-0.021045918,-0.012551344,-0.020249403,0.020393372,0.005235745,-0.01236323,-0.007704465,-0.033817087,-0.022155339,0.012454649,-0.023147818,-0.035452975,0.006401238,-0.043805829,0.001407361,0.004213202,-0.077622275,0.043964327,0.02944066,-0.003083003,-0.002338094
0.42,-0.041108925,0.012451172,-0.016359924,-0.002539827,0.002791543,0.068432291,-4.2049E-05,-0.032121265,0.003078781,-0.007400746,0.016761256,0.030132061,0.017188036,-0.004075087,0.007087708,0.016298367,0.0083048,0.039845736,-0.015323435,-0.028506334,0.031440397,0.026855234,-0.024283541,-0.019973579,-0.012590161,0.000148511,0.01986872,-0.023545127,0.027240694,0.033228654,-0.003088258,-0.002356858
0.43,-0.026368935,0.045654297,-0.018811999,-0.002529301,-0.015610557,0.063305338,0.012531193,-0.038590992,0.014004074,-0.050140614,0.004195643,0.037811046,0.018439257,0.040408098,-0.008644104,-0.018117832,0.047218527,0.019637377,0.041378225,0.000708049,0.03776898,0.005599741,-0.000723971,-0.036758247,0.00541521,0.019031263,0.021074164,0.012038369,-0.006145536,0.0597408,-0.003081502,-0.00235836
0.44,0.022764366,-0.014343262,0.008161248,-0.002534564,0.00648417,0.031383951,0.030139836,-0.025712574,0.001873337,-0.042816395,0.029326868,0.004539257,-0.003869093,0.022887194,-0.006225586,-0.018117832,0.04478475,-0.04336807,0.01548406,0.036272948,0.028909346,-0.030655142,0.012947904,-0.021171394,-0.005388012,-0.001117968,-0.02108587,-0.02098165,-0.013866483,-0.00842784,-0.003070242,-0.002336592
0.45,0.000654381,-0.015625,0.015517534,-0.00253306,0.004012246,0.021160563,0.033916386,-0.001176441,-0.027240433,0.003585582,0.03560586,-0.018490071,0.009757006,-0.045861281,-0.03163147,0.000322415,0.026546682,-0.055254667,-0.025195872,0.02357096,-0.019192079,-0.009399649,0.022835599,-0.003188911,0.00781847,-0.028827929,-0.033128869,-0.031540732,-0.002300321,-0.061448317,-0.003080001,-0.002338094
0.46,-0.020234901,0.021362305,0.009387256,-0.00252103,-0.015610557,0.037792643,-0.007602779,0.006575024,0.030971847,0.020690685,0.012992335,0.00198341,0.004797899,-0.071473158,-0.01348114,-0.008283542,0.030193533,-0.005326002,0.020412649,-0.025965268,-0.015394548,0.006850962,0.048897611,-0.004386726,0.011419544,0.001407361,0.027097571,0.014601846,0.016956271,0.009245652,-0.003089759,-0.002347101
0.47,0.02523629,0.023925781,-0.024942277,-0.002526293,0.00648417,0.016064127,-0.011364071,-0.003800953,0.04795488,0.004806286,0.019263697,0.016055828,0.00604912,-0.031033552,0.001037598,-0.027952121,0.014389242,-0.010082929,0.070949758,-0.018344934,0.025111815,0.018111948,0.043953764,-0.003188911,-0.016191235,0.008952832,0.051187384,0.006728311,-0.004863798,0.019343156,-0.003076998,-0.002348602
0.48,0.022764366,-0.009277344,-0.02862048,-0.002536819,-0.002121787,-0.005633871,-0.008861629,-0.032121265,-0.028445877,-0.026947254,0.025557948,-0.003132099,0.018439257,-0.001378096,-0.002593994,-0.011976169,-0.007499491,-0.021969526,0.069713796,0.022300666,0.023845335,0.003097299,0.000496732,0.019584832,-0.034204236,-0.02756145,-0.007833612,-0.034104209,-0.030590116,-0.037465316,-0.003071743,-0.00235836
0.49,-0.02391227,-0.076965332,0.003256978,-0.002533812,-0.019272666,0.01224943,-0.065456478,-0.023088062,-0.033298172,-0.040374989,0.016761256,-0.012092823,-0.011300123,-0.021599806,0.019187927,0.013841702,0.011955465,0.023204119,0.006862844,0.014679854,0.007390638,-0.016891714,-0.019339694,0.03157824,-0.001786938,-0.03259685,-0.024698388,0.012038369,0.006702364,-0.007165175,-0.003072494,-0.002353105
0.5,-0.03373893,-0.04888916,-0.021264134,-0.002527045,0.007674356,-0.01710848,-0.067974178,0.027143872,0.016414963,0.004806286,-0.022202062,-0.022327656,-0.007592238,-0.021599806,-0.014701843,-0.031644748,0.039921011,0.005372317,-0.037509714,0.009598677,-0.010332445,0.018111948,0.004280912,0.023185906,0.033029804,-0.00866344,0.001798499,0.050185342,0.033679903,0.014296312,-0.00306874,-0.002342597
0.51,-0.022676308,0.031616211,-0.04946339,-0.002531556,0.010146279,-0.033740561,0.010013493,0.046492016,0.026119552,0.026794201,-0.061157751,-0.000580067,0.00604912,-0.001378096,-0.038887024,-0.066060947,0.038707937,-0.042179792,-0.004230295,0.019760554,-0.019192079,0.024352793,0.011727201,0.023185906,0.018625507,0.000148511,-0.015062463,-0.002487998,-0.012584745,-0.019791823,-0.003071743,-0.002355357
0.52,-0.009172279,0.012451172,-0.029846488,-0.002539075,-0.020462851,-0.020953695,0.0565528,0.024580395,0.037044845,-7.65269E-05,-0.015915441,0.062114483,-0.006341017,-0.010815657,-0.005020142,-0.018117832,0.032623495,-0.03861305,0.013012136,-0.027235563,-0.002735475,-0.005645987,-0.020560397,-0.009185615,0.00541521,-0.03511455,-0.02108587,-0.052597861,-0.038280546,0.009245652,-0.003070992,-0.002360611
0.53,-0.003022987,-0.04498291,0.004483046,-0.002542834,-0.03761373,-0.035022299,0.012531193,0.009077465,0.039455734,-0.014740223,0.040641261,0.065955883,-0.00138191,-0.017552412,-0.019538879,0.001543118,0.009521688,-0.023159711,-0.001758372,-0.061530168,-0.001468996,-0.001892325,-0.029288424,-0.034354988,-0.000585309,-0.079189563,0.013845313,-0.063156943,-0.011303007,0.02944066,-0.003064237,-0.002350854
0.54,-0.015321571,-0.05267334,0.035134436,-0.002544338,-0.018051963,0.036510904,-0.034015743,0.023298657,0.026119552,-0.039154286,-0.00836997,0.032691723,-0.019982374,0.020190203,-0.043739319,-0.024259494,-0.045192515,0.025580676,-0.027652537,-0.019614274,-0.02425609,0.021850351,-0.010672701,-0.001991096,-0.027002087,-0.05023601,0.027097571,-0.036789756,-0.012584745,-0.032414656,-0.003065738,-0.002347101
0.55,-0.032518227,-0.036071777,0.019195737,-0.00253306,0.000350137,0.092693766,-0.018909542,0.014265454,0.034603439,-0.042816395,-0.058640051,0.03524757,-0.027413405,0.033667528,0.001037598,-0.025487827,-0.02452067,0.049355776,-0.03012446,-0.003102834,-0.025520662,0.010619882,-0.009451998,0.005203423,-0.028199902,0.000148511,-0.004217279,-0.014328818,-0.038280546,-0.053876143,-0.003075497,-0.002350103
0.56,-0.020234901,-0.056518555,-0.000421165,-0.002523286,0.00648417,0.01224943,-0.008861629,-0.001176441,0.034603439,-7.65269E-05,-0.029732275,0.012218242,0.012228929,0.002665483,0.042167664,0.001543118,0.037491049,0.007748873,0.008098806,-0.032316262,-0.000204424,-0.02690148,-0.014334811,-0.022369209,0.000612506,-0.013706469,-0.033128869,-0.038071494,-0.040844022,-0.018529158,-0.00307925,-0.002352355
0.57,0.009260338,-0.037353516,0.026552142,-0.002527797,0.001540322,-0.032458822,-0.030239193,0.001387036,0.032192551,0.012145763,-0.00836997,-0.02744698,0.035757982,-3.15077E-05,-0.005020142,0.026132656,0.004657949,-0.004137724,-0.001758372,-0.000562722,0.022578856,-0.030655142,0.011727201,-0.01517469,0.004217395,-0.04393413,-0.024698388,-0.007737021,-0.019023954,0.014296312,-0.003077748,-0.002347851
0.58,0.000654381,0.040527344,0.030230225,-0.002523286,-0.013138633,-0.018390219,-0.01010522,-0.019242847,0.046734177,-0.004959339,-0.01088767,-0.000580067,0.015936815,0.0188398,-0.019538879,0.010156704,-0.034251963,0.008937151,-0.056003367,0.031191771,0.01625218,0.008102182,0.029061185,0.011192498,-0.008989087,-0.0237849,-0.012655389,0.054213662,0.001544894,0.013033647,-0.003075497,-0.002338094
0.59,-0.009172279,0.034179688,0.010613324,-0.002527045,-0.029068809,-0.013293783,0.015048893,-0.011491382,0.035824142,-7.65269E-05,-0.002098608,0.025012737,-0.00138191,0.009406053,0.037330627,-0.008283542,-0.006282603,0.005372317,-0.053531443,-0.018344934,0.008655211,0.020614389,0.010445463,0.007599053,0.00541521,0.024066663,-0.030721795,0.033095498,-0.003582059,-0.028626662,-0.003075497,-0.002334341
0.6,0.022764366,-0.01184082,-0.022490202,-0.002547346,-0.047440391,-0.006915609,-0.0164071,0.003950512,-0.018756546,0.01092506,0.000419093,-0.015930409,0.01965996,-0.02563957,-0.012275696,-0.009511875,0.004657949,0.016070635,-0.005466257,-0.033586557,0.002326628,-0.008148428,-0.003226412,0.003997979,0.011419544,0.032886243,-0.029516351,-0.011704307,0.007984103,-0.04377864,-0.003080001,-0.002344849
0.61,0.019086998,-0.018188477,-0.071532427,-0.002548097,-0.033951621,-0.006915609,-0.018909542,0.021955883,-0.045413651,0.007247692,-0.020935583,-0.054310078,0.024619066,-0.039120711,-0.061882019,-0.007062839,-0.01236323,0.019637377,0.005626882,-0.004372651,-0.012861589,-0.021896597,-0.013114108,0.007599053,0.004217395,0.008952832,-0.005422723,-0.014328818,0.020832003,-0.034939986,-0.003070992,-0.00234635
0.62,-0.04356559,-0.033508301,-0.050689457,-0.002537571,-0.014328818,-0.009448568,0.023853215,0.055525219,-0.015094437,0.013366466,-0.015915441,-0.019767994,0.001090013,-0.018902815,0.003456116,-0.000905918,-0.017226969,-0.011271207,-0.007938181,-0.009453828,0.00992169,-0.003143545,-0.001944674,-0.004386726,0.018625507,-0.017490649,0.001798499,-0.018296103,-0.010021268,-0.021054488,-0.003061984,-0.002337343
