Time,B5408_18A,B7057_18A,B6181_18A,B5397_18A,B7036_18A,B7048_18A,B4546_18A,B7040_18A,B7050_18A,B7052_18A,B7038_18A,B7049_18A,B7033_18A,B7034_18A,B7053_18A,B7041_18A,A2149,B7044_18A,B7058_18A,B7047_18A,B4541_18A,B4526_18A,B7061_18A,B6876_18B,IW4-0624-0-CHAN-1,IW4-0624-0-CHAN-2,B5411_18A,IW4-0624-0-CHAN-4,B7045_18A,B7051_18A,B7043_18A,B7054_18A,B5398_18A,B4535_18A,A2148,A2147,A2146_18A,B5404_18A,B7055_18A,B5384_18A
0.01,0.03103892,0.039597367,0.005638123,0.032150269,0.030573151,0.000849868,-0.085304491,-0.016795014,-0.0539482,0.00860824,-0.00849955,0.020845959,0.022042708,0.046134255,0.00692749,0.005741235,7.18055E-05,-0.035697706,0.042815006,0.019759207,-0.004239631,0.09794293,-0.010403373,0.026201884,-0.001347987,-0.000943286,-0.01463734,-0.000849179,-0.015440613,-0.025722591,0.013502281,-0.023501622,0.005059676,0.069088791,8.57219E-05,7.42344E-05,-7.21282E-05,-0.016366467,0.015739325,0.015685804
0.02,0.028505961,0.00187764,-0.009040833,0.053070068,0.052137635,-0.028447007,-0.064064257,0.012364532,-0.040726459,-0.038537603,-0.045433449,0.04784734,0.014657454,0.068900368,0.034637451,-0.007381324,1.32039E-05,-0.002647169,0.012388981,0.029494314,0.02774279,0.075726133,0.017726205,0.00041453,-0.001357739,-0.00094554,-0.01463734,-0.00086795,-0.03892389,-0.01250848,0.051038902,-0.036921727,-0.040045305,-0.008975173,1.74895E-05,8.18246E-05,-8.15755E-05,-0.032666669,0.030265693,0.003570325
0.03,0.028505961,-0.055297042,-0.026390076,0.048141479,-0.000571944,-0.025975083,0.002219923,0.039082672,0.015784466,-0.02403031,-0.010963845,0.033119747,-0.01604323,0.05577781,0.023773193,-0.012142066,-3.97269E-05,-0.027152784,0.013609684,0.025847464,0.025179314,0.069500547,0.016513131,-0.011853536,-0.001360739,-0.000950046,-0.034901012,-0.000863445,-0.03892389,-0.020916072,0.065565269,-0.06498264,-0.003698869,-0.099856521,-1.85229E-05,8.56189E-05,-9.10228E-05,-0.020127759,0.038719062,0.018401868
0.04,0.003237406,-0.039481308,-0.022377014,0.001403809,-0.007758834,-0.000401352,0.025962598,0.022076751,0.006163799,0.002563852,0.034583641,0.015936443,-0.002523942,0.042533181,0.000900269,0.020084497,7.18055E-05,-0.061393507,-0.007081234,0.002722769,-0.008023811,0.084393126,-0.007961967,0.005327861,-0.00136299,-0.000943286,0.000575672,-0.000846176,0.009293884,0.028293522,-0.014390785,-0.029597508,0.007592635,0.01278386,9.90665E-06,8.18246E-05,-9.10228E-05,0.023756519,0.021797065,-0.003143542
0.05,-0.016934713,0.015259598,-0.042396545,-0.03427124,0.01499965,-0.010166977,0.034751661,-0.002215241,-0.016678608,0.013445276,0.02841909,0.024528095,-0.019735856,0.043753884,0.00932312,0.027286645,2.83276E-05,-0.017356641,-0.014374935,0.002722769,-0.018277717,0.068279844,-0.014080741,0.004091899,-0.001369741,-0.000943286,0.020839344,-0.000848428,0.014237731,0.063114079,-0.032518227,0.014324916,-0.021246477,0.051174973,4.97095E-05,-2.25226E-05,-4.18974E-05,0.046324268,0.019370917,-0.02874779
0.06,-0.003049215,0.027428483,-0.05304718,-0.03918457,-0.001771667,-0.049168442,0.007224805,0.005070831,-0.008263386,0.035204309,0.021033836,0.017163822,-0.013571306,0.033011697,0.000900269,0.028446313,-6.99725E-05,-0.008781202,0.020933903,0.007590323,0.021334099,0.029827696,-0.007961967,0.00041453,-0.001358489,-0.000954552,-0.005771984,-0.000859691,0.00064215,-0.011318294,0.021986168,-0.034480321,-0.02750258,-0.061465408,-5.64296E-05,-7.94376E-05,2.42339E-05,0.022501483,0.019370917,-0.013946764
0.07,-0.008115133,-0.013938095,-0.023704529,-0.021957397,-0.018542983,-0.029637192,-0.017799609,0.028149749,-0.033509052,0.017071146,0.032111717,-0.006154945,0.033120589,0.027030251,-0.008743286,0.039219018,-0.000111561,-0.02959419,0.028227604,-0.011887521,0.00985949,0.032391172,0.007937691,-0.005719503,-0.001346487,-0.000950046,-0.01463734,-0.000857438,0.006806701,-0.029323665,0.008619469,-0.06498264,-0.033789201,-0.06018367,-0.000128452,-7.3439E-06,1.28979E-05,0.001188769,0.025413398,-0.000488512
0.08,-0.02578481,-0.035834457,-0.03037262,-0.019515991,-0.008956649,0.009364273,0.003440626,0.013577606,-0.028702534,0.006191629,0.022269798,0.002435753,0.044167952,0.011466286,0.012939453,0.018924829,-0.000162601,0.00467705,0.008726871,0.005148917,-0.009305549,0.024944883,0.006724618,-0.037640889,-0.001348737,-0.000947042,-0.022236217,-0.000852933,0.014237731,0.018695744,-0.013170082,-0.013735997,-0.00495009,0.025570725,-2.42096E-05,7.61324E-05,-5.89034E-05,0.004950061,0.031455878,-0.009918444
0.09,-0.011899312,0.018914078,-0.022377014,-0.018280029,0.001823685,-0.015019272,0.011008985,-0.01558194,0.00376054,0.048502344,0.00749929,0.036801884,0.033120589,0.001822732,0.01776123,0.011753198,-4.35071E-05,0.021797411,0.01605109,0.039229422,0.018770622,0.026165587,-0.015301444,-0.00941213,-0.001344236,-0.000954552,-0.038700451,-0.000860441,0.033997863,0.012683781,-0.004686195,0.013104213,0.032647566,0.053768967,5.91867E-05,0.000102692,-2.48915E-05,0.022501483,0.00244892,0.01031471
0.1,0.018404643,0.043244217,0.028327942,-0.029342651,0.004219315,-0.021122788,0.01473213,-0.022868012,-0.002243793,0.042457956,0.000114036,0.030664989,0.035561995,0.038993142,0.002090454,0.008152124,0.000122846,-0.017356641,0.028227604,0.011237173,0.013704705,0.067059141,-0.031208732,0.026201884,-0.001338235,-0.000950046,-0.03618275,-0.000866448,0.030305236,-0.001720516,-0.002244789,0.01188351,0.001306014,0.024288987,1.93856E-05,8.37208E-05,5.25759E-05,0.023756519,0.006080512,0.017028577
0.11,0.024691264,-0.029753829,0.000297546,-0.049026489,0.0030215,0.022761489,0.022239454,-0.020441864,-0.014275349,-0.007106405,0.002578331,-0.004927567,0.031869368,0.029410622,0.014144897,-0.040859107,0.000117175,-0.041831739,0.008726871,-0.010674448,-0.008023811,0.029827696,-0.032429435,-0.020459493,-0.001347237,-0.000947042,-0.019703258,-0.000862694,-0.008024842,0.010288151,0.011060875,0.026531947,-0.02750258,0.01278386,-3.36848E-05,8.7515E-05,5.44646E-05,-0.018872723,0.024223212,-0.019317858
0.12,0.001986186,-0.052863266,-0.065071106,-0.009674072,-0.016145446,-0.002812241,-0.000282519,-0.018015717,-0.035912311,0.000147242,0.014884544,-0.003700188,0.006082015,-0.026924827,0.01776123,-0.038448218,7.74763E-05,-0.003898389,-0.016846859,-0.000931711,-0.000394417,-0.029498476,-0.005512931,-0.04746755,-0.001355488,-0.000959809,-0.01463734,-0.000861192,-0.022856385,-0.011318294,0.044996422,0.022862209,-0.016211076,0.033261155,3.83381E-05,8.37208E-05,3.74587E-05,-0.032666669,-0.036247369,-0.027405016
