Time,B7030_18A,B4520_18A,B7037_18A,P-0463-0-CHAN-4,B7060_18A,B4524_18A,B5410_18A,B4531_18A,B7039_18A,B7056_18A,B5406_18A,B5395_18A,B6192_18A,B6190_18A,B7035_18A,B7059_18A,B7046_18A,B7032_18A,B5382_18A,B6191_18A,B6182_18A,B5401_18A,B7062_18A,B7029_18A,B7031_18A,B5412_18A,B7042_18A,B4523_18A,B6178_18A,B5381_18A,IW4-0627-0-CHAN-3,IW4-0627-0-CHAN-4
0.01,0.023932614,0.015365828,-0.006496236,-0.002549601,0.019641565,0.023764829,-0.001210248,-0.00789162,-0.033606748,-0.005029184,-0.015104619,-0.025152249,-0.04470612,0.074248538,-0.031474787,-0.008549634,0.041207603,-0.018536674,-0.044818454,0.004120883,0.04294293,0.032763011,0.016496345,0.008176035,0.052701892,0.03190081,-0.020403573,0.015200066,-0.017220931,-0.014556567,-0.003066489,-0.002344098
0.02,0.023932614,0.05882286,-0.023660943,-0.002526293,-0.018322302,-0.001778384,-0.023854291,0.01139549,-0.045737486,0.003530997,-0.040243474,-0.018755001,-0.038495793,0.063464389,-0.058093744,-0.007321302,0.018101982,-0.056576835,-0.047275119,-0.008581105,0.01509564,0.026506908,0.007890388,-0.001414114,-0.002527295,0.036936211,0.010911277,0.024416374,-0.014657454,0.013214429,-0.003064987,-0.002335091
0.03,-0.036263309,0.113693465,0.015572742,-0.002534564,-0.008526159,0.031424741,0.008852923,0.047467267,-0.021476011,-0.034326059,0.013795528,0.015790897,0.028383479,-0.006630673,-0.014537531,0.047999438,0.00716143,-0.031611549,-0.04234653,-0.028902951,-0.008956027,-0.013501637,0.010331794,0.008176035,0.004674854,0.03820269,0.016934684,0.034975456,0.00847487,0.027103742,-0.003067239,-0.002339595
0.04,-0.030114017,0.065170516,0.02170296,-0.002552609,0.030658411,0.04164813,0.007594073,0.012677228,-0.022681455,-0.069741708,0.045213374,-0.013635678,0.032106624,-0.024155392,-0.00244494,0.029559192,0.002297691,0.004050149,0.016811795,0.013011989,0.008765149,0.000261791,0.007890388,0.024960703,0.028688373,0.002947258,-0.02642698,0.031008171,0.013601823,0.029629072,-0.003072494,-0.002353856
0.05,0.004279293,-0.034438859,-0.015078589,-0.002555616,0.01845138,0.060782652,-0.022595441,-0.004046405,-0.023902158,-0.020898324,0.016305599,-0.013635678,0.02220367,-0.003933682,-0.021793085,-0.023297254,0.001080803,0.025448693,0.011867947,0.032064494,0.010031629,0.007753856,0.032670662,-0.018198782,0.025087299,-0.008390022,-0.02642698,0.031008171,0.021322771,0.000595411,-0.003070242,-0.002344849
0.06,-0.003090702,-0.001235734,0.011894658,-0.002553361,-0.002422644,0.078665952,0.002558673,0.029461896,0.008843203,0.012075919,0.020082149,0.02602573,0.024675594,0.014937625,0.014499945,0.001284655,-0.013510414,0.03258027,-0.039889865,0.004120883,0.004967618,0.01400996,0.046281501,-0.025385672,0.039491596,-0.000844551,-0.003542611,0.019106316,0.027731462,-0.044852893,-0.003064987,-0.002329087
0.07,0.019034542,0.05491661,0.035189584,-0.002540579,0.019641565,0.035239439,0.017664874,0.041058576,0.010048647,0.008413809,-0.001280156,0.024743991,0.019716487,-0.009327664,0.03144483,0.017260608,-0.048773476,0.015938653,-0.054675632,-0.003499928,0.01382916,0.029009349,0.015275642,-0.012202078,0.040693225,-0.029798103,0.015733054,0.023073601,-0.003091292,-0.024654071,-0.003071743,-0.002334341
0.08,0.066931881,0.010238875,0.002086118,-0.002532308,0.036792444,-0.028603335,0.002558673,0.010174787,-0.053000669,-0.000131113,-0.045271245,-0.005964322,0.044496761,-0.030892148,-0.001224237,-0.00608534,-0.034182259,0.001673592,-0.014010959,-0.00095934,-0.003892016,0.005251415,0.00660865,-0.036181265,0.02028078,-0.008390022,0.041024497,0.036257195,-0.035226302,0.020790418,-0.003073245,-0.002341847
0.09,0.046057858,-0.020400773,-0.001591965,-0.002536819,0.006183313,-0.011971255,0.015139544,0.007550275,-0.078467588,0.020620841,-0.036474553,-0.030267758,0.038316951,-0.016068234,-1.8793E-05,-0.002407972,-0.009863564,0.001673592,0.038998074,-0.01112074,-0.008956027,0.001513011,0.037614509,-0.019396597,-0.00012785,0.050798821,0.015733054,0.025759148,-0.018502669,0.033413251,-0.003060483,-0.002339595
0.1,-0.015374027,-0.006362687,0.030285314,-0.002534564,-0.019573522,0.044181089,0.035273517,0.038495099,-0.042090635,0.052374381,-0.031446782,-0.028993649,0.012285457,0.020327792,0.014499945,0.007426318,-0.009863564,0.001673592,0.005718655,0.000310001,0.022688794,0.026506908,0.053788826,0.003384775,-0.033742962,0.02308886,-0.002333352,0.050783562,0.027731462,0.027103742,-0.003064237,-0.002334341
0.11,-0.016609989,-0.013992082,0.031511501,-0.002533812,0.00371139,0.012259702,0.044077838,0.014020001,-0.021476011,0.027945059,-0.032705632,-0.013635678,0.019716487,0.037852512,0.007244391,5.63229E-05,0.009595207,-0.013781654,-0.052203708,-0.00095934,0.031552244,0.024019725,0.027726814,-0.014597708,-0.025339184,-0.026029182,0.024163535,0.070558953,0.043173356,0.019527753,-0.003080001,-0.00233359
0.12,0.014121212,-0.029372941,0.010668472,-0.002545842,0.002490686,-0.029854555,0.034014667,-0.04530617,-0.048163633,0.016958731,-0.020140019,-0.014917416,0.013536678,0.000109897,0.026592535,-0.004857007,-0.006216713,-0.01615821,-0.038653904,-0.013661328,0.011298108,-0.002240651,0.022721931,-0.022990042,0.022687854,-0.002095772,0.041024497,0.025759148,0.032888933,0.037201246,-0.003073995,-0.002344849
0.13,0.028845944,-0.005080949,0.015572742,-0.002553361,-0.028118444,-0.009438296,-0.003727948,-0.014361346,-0.049369077,0.025503653,-0.017622319,-0.013635678,0.032106624,0.004153476,0.06168775,0.00374895,-0.02080793,0.004050149,0.006939358,0.002850589,-0.010220599,-0.022244923,0.037614509,-0.013399893,0.014280261,0.018053459,0.024163535,-0.021726204,0.013601823,0.051090558,-0.003066489,-0.002352355
0.14,0.02762524,0.015365828,0.01679869,-0.002552609,-0.010967565,0.012259702,-0.038945233,0.053936994,0.023384829,-0.005029184,-0.026419011,0.019628482,0.059343562,0.037852512,0.025387091,0.032008227,-0.000136086,0.011183633,0.029125637,-0.006040517,-0.039334368,-0.020993702,-0.01695092,-0.015795523,-0.006128369,0.00922625,-0.002333352,-0.012509895,0.003317399,0.025841077,-0.003075497,-0.00234635
0.15,0.011649288,0.020431746,-0.011400506,-0.002549601,0.026996302,0.014823179,-0.028882062,0.029461896,0.05613019,-0.014794809,-0.028929082,0.020910221,0.038316951,0.025721774,-0.018169123,0.001284655,-0.030531594,0.001673592,0.014339871,-0.040334645,-0.021613192,-0.03223943,-0.070295647,-0.013399893,0.038293781,0.02686541,0.00488787,0.024416374,0.047049089,0.024578412,-0.003069491,-0.002341847
0.16,0.001822628,0.056259383,-0.019982859,-0.002548849,0.00862472,-0.001778384,0.008852923,-0.004046405,0.016121645,-0.008676034,0.006257686,-0.02387814,0.020952449,0.021674381,0.03144483,-0.049107495,-0.037829109,-0.001893149,-0.010318332,-0.020011845,0.056866575,-0.030988209,-0.051679924,-0.006205374,0.057504596,0.02686541,0.016934684,0.009951042,0.057302995,0.04351457,-0.003062735,-0.002341847
0.17,-0.004311405,0.062607039,0.018024877,-0.002550353,-0.034252478,-0.008156557,-0.004986798,0.01139549,-0.004508237,0.003530997,0.016305599,-0.005964322,0.013536678,0.018981204,0.045963568,-0.009777967,0.020535759,-0.013781654,-0.015231662,0.033334789,0.059399534,0.002764232,-0.004560784,-0.012202078,0.013078632,0.013018059,0.026570609,-0.009824348,0.013601823,0.025841077,-0.003073995,-0.002341847
0.18,0.011649288,0.040878524,0.038867906,-0.002542082,-0.024456335,0.023764829,-0.032658612,0.014020001,-0.036032896,0.010855216,-0.02265009,0.015790897,0.012285457,0.018981204,-0.007274347,0.022173938,0.029046348,-0.032801734,-0.001681858,0.014282283,0.007500577,0.021517284,0.024003669,0.000981516,-0.020540295,0.013018059,0.026570609,0.016481804,0.005911394,0.03846391,-0.003076247,-0.002347101
0.19,0.044821896,0.034530867,0.015572742,-0.002530804,0.015979456,0.054404478,0.023943866,-0.004046405,-0.082114439,-0.00747059,-0.030187932,-0.020032925,0.019716487,0.037852512,0.010868353,0.016032275,-0.006216713,-0.02091323,0.010647244,-0.026362363,0.023955274,0.029009349,0.030229255,0.030957407,-0.015737591,-0.009656502,-0.005949685,0.044191765,-0.010812239,0.066238721,-0.003067239,-0.002356858
0.2,0.02762524,-0.002517472,0.018024877,-0.002533812,0.001300501,0.051841001,0.044077838,-0.033648456,-0.074835996,-0.001351816,-0.02265009,-0.031549496,0.024675594,0.040545688,0.03749494,0.032008227,-0.011080452,-0.001893149,-0.004138523,0.005391177,0.026488233,0.022753246,0.015275642,0.029751963,0.007074298,-0.022252632,-0.008356759,0.036257195,0.00847487,0.04351457,-0.003070242,-0.002355357
0.21,-0.003090702,0.008957137,0.025381282,-0.002539827,-0.05387528,0.031424741,-0.033925092,-0.043963397,-0.029959898,0.003530997,-0.02139124,-0.004682583,0.0296347,0.051329837,0.009662909,0.024638232,-0.007429787,0.011183633,0.016811795,0.044766483,-0.010220599,0.002764232,-0.012007073,0.018963999,0.032289447,-0.013425422,0.028977683,0.028322624,0.05345778,0.020790418,-0.003078499,-0.002349353
0.22,0.011649288,0.012802352,-0.005270287,-0.002536068,-0.034252478,0.018637876,-0.037686383,-0.036272967,-0.003287534,-0.023324472,-0.006315556,0.02218433,0.019716487,0.017634616,0.018131537,-0.012242261,0.005944542,0.014750375,0.058712429,0.052387294,-0.01275165,-0.014737599,-0.005781487,-0.001414114,0.057504596,0.001680779,0.031388572,0.046816277,0.011038347,0.008167585,-0.00306799,-0.002347851
0.23,0.038672604,-0.049819719,0.004538253,-0.002542834,0.035571741,0.021201353,0.026469195,-0.037554706,-0.01178668,-0.005029184,-0.016363469,0.013231235,0.019716487,-0.064594998,0.054424566,-0.014691297,-0.00499601,-0.000704871,0.031597561,0.021903095,-9.44849E-05,-0.002240651,0.038835212,-0.005007559,0.026288928,0.01930468,7.37219E-05,0.028322624,-0.003091292,0.008167585,-0.003054478,-0.002340345
0.24,0.032538571,-0.028091203,0.052354291,-0.002547346,0.033130335,0.023764829,0.023943866,-0.011736834,-0.03723834,0.034063834,-0.025160161,-0.000844998,0.024675594,-0.069985165,0.045963568,0.004969653,-0.0536334,0.008807076,0.01926846,-0.032713834,-0.006423068,0.056505687,0.040116951,0.026158518,-0.026540814,0.00922625,-0.009566018,-0.001950813,0.023886247,0.004383405,-0.003061234,-0.002341847
0.25,0.00797192,0.011520613,0.049902395,-0.002525541,-0.023235632,-0.006874819,-0.007504499,-0.00020119,-0.049369077,0.002310294,-0.006315556,0.013231235,0.013536678,-0.020107999,0.014499945,0.002505359,-0.037829109,0.017126931,0.022976345,-0.02128214,-0.021613192,0.054003246,-0.009565667,0.010571665,-0.003728924,0.01175158,0.001279166,0.004640984,0.012320085,0.015739759,-0.00306799,-0.002353105
0.26,0.02762524,-0.02296425,0.019250825,-0.002520278,-0.019573522,-0.010720034,-0.01379112,-0.031084979,-0.01178668,-0.025781137,-0.016363469,0.031145053,0.011034236,-0.003933682,-0.00244494,0.012339648,0.003510765,0.000483407,-0.017703586,-0.014931622,-0.003892016,-0.023496144,-0.004560784,0.000981516,0.016679706,0.01552813,0.018140128,0.027040886,0.026449724,0.053612073,-0.003067239,-0.0023456
0.27,0.047278561,-0.019119035,-0.011400506,-0.002546594,0.015979456,0.013541441,-0.036427533,-0.013079608,0.028237124,0.0047517,-2.89352E-05,0.056730228,-0.003827824,-0.009327664,-0.010905939,0.036921557,0.001080803,0.009995355,-0.033725315,-0.022552434,0.006234098,-0.027234547,0.001664802,0.017766184,-0.010931073,-0.022252632,0.050660422,0.054689812,0.009756608,0.011951764,-0.003069491,-0.002334341
0.28,0.021475949,0.00639366,-0.033469483,-0.002554112,-0.026928259,-0.008156557,-0.042729413,0.01139549,0.018547793,0.001089591,0.033906612,0.038824039,-0.019925847,-0.016068234,-0.001224237,0.014803943,0.031480125,0.024260415,-0.012774997,0.02952486,0.006234098,0.027773387,-0.046736077,-0.009806448,-0.013330517,-0.012181831,0.054276755,0.027040886,-0.06864305,-0.010768572,-0.003060483,-0.002338844
0.29,0.009192623,-0.010207902,-0.006496236,-0.002539075,-0.066143347,-0.005623598,0.001307452,-0.010516131,0.000344057,-0.013574106,0.016305599,-0.02387814,-0.010007634,-0.024155392,0.014499945,0.004969653,0.046071342,0.030203713,0.011867947,0.024443683,0.061930585,0.031511791,-0.019453362,-0.011004263,0.004674854,0.025598931,0.037408164,-0.012509895,-0.041634993,0.039726575,-0.003048472,-0.002342597
