Time,B7030_18A,B4520_18A,B7037_18A,P-0463-0-CHAN-4,B7060_18A,B4524_18A,B5410_18A,B4531_18A,B7039_18A,B7056_18A,B5406_18A,B5395_18A,B6192_18A,B6190_18A,B7035_18A,B7059_18A,B7046_18A,B7032_18A,B5382_18A,B6191_18A,B6182_18A,B5401_18A,B7062_18A,B7029_18A,B7031_18A,B5412_18A,B7042_18A,B4523_18A,B6178_18A,B5381_18A,IW4-0627-0-CHAN-3,IW4-0627-0-CHAN-4
0.01,0.003210519,0.013569839,0.019139503,-0.002536819,0.019265608,-0.006968643,-0.03621506,0.013866078,-0.006913156,0.005514896,0.008107561,-0.018623121,-0.000486537,-0.029405567,-0.040910557,-0.000999778,-1.7501E-05,0.005135835,0.033928209,-0.025296936,0.028528719,0.029155962,0.022131255,0.03012189,-0.005237494,-0.026242213,-0.013836277,0.00149445,0.009188315,-0.037710663,-0.00306874,-0.002347101
0.02,0.000753854,0.014851577,0.036304448,-0.002538323,-0.005270524,0.013478135,0.004037626,0.052501332,-0.028702707,-0.026223385,0.029469866,-0.001991041,0.006944493,-0.007837268,0.019590541,-0.035415976,0.026731156,-0.003185927,0.037620836,0.031861058,-0.014508695,-0.00709892,0.058141997,0.012139407,-0.037658606,-0.028752284,-0.03792609,0.051543278,0.018160483,-0.036447998,-0.003083754,-0.002348602
0.03,0.001974557,0.03145314,0.008105014,-0.00254509,-0.010153337,0.00963292,-0.004766695,0.016429554,-0.026291818,0.001852787,0.015637773,-0.046771772,-0.021543666,-0.007837268,0.014738246,-0.01697573,0.042537354,0.018212617,0.02899962,0.05726408,-0.02969882,-0.029590375,0.035742095,0.006150332,-0.030452643,-0.062756496,-0.036716831,0.051543278,0.049013754,-0.046549317,-0.003083754,-0.002344849
0.04,-0.010293509,0.042927749,-0.018868233,-0.002534564,-0.001608415,-0.014598037,-0.026151888,-0.000294078,-0.021439523,0.036047733,-0.006975752,-0.03652931,-0.011655971,-0.021318408,-0.016717747,0.018661172,0.038890504,0.053874314,0.000633531,0.005187264,-0.014508695,-0.027103193,-0.001428315,-0.025023374,-0.011245642,-0.046383815,-0.03912772,0.010710759,0.037447592,-0.037710663,-0.003065738,-0.00233284
0.05,-0.014001395,0.050618179,-0.007833745,-0.002534564,-0.017508073,-0.014598037,-0.03495621,0.071910511,-0.003281564,0.020178593,-0.010744673,-0.005824812,-0.01040475,0.00699046,-0.00824149,-0.030502646,0.013356828,0.028910935,-0.015388198,-0.008784542,-0.02969882,-0.014590986,0.001074126,-0.033415708,0.004364099,-0.017415004,-0.040333164,0.004057927,0.024599692,-0.009939667,-0.003064987,-0.002331338
0.06,-0.015222098,0.014851577,0.019139503,-0.00253306,-0.035910173,-0.013346817,-0.014829867,0.04609264,0.034346609,0.004294193,-0.022059065,-0.037811048,-0.050047084,0.004293469,0.025633022,-0.034187644,0.0072762,-0.006750762,-0.011695571,-0.027837047,-0.024634809,-0.018344648,0.017187408,0.018136111,0.034381952,-0.032536464,0.012664425,0.013335271,-0.003659585,-0.0225625,-0.003073995,-0.002341096
0.07,-0.002938773,-0.0055952,0.019139503,-0.002520278,-0.010153337,-0.01078334,0.015367277,-0.024769176,0.02097991,0.00307349,-0.055986982,-0.032691724,-0.025266811,-0.019968006,0.04015176,0.016204507,0.015788697,0.031289399,-0.000587172,-0.034187564,0.001946001,-0.029590375,0.009741118,0.026528445,0.019970026,-0.047650295,0.046390163,-0.003815608,-0.002377847,-0.016249176,-0.003073245,-0.002343348
0.08,0.026556466,-0.004252426,0.005652879,-0.002522534,0.029061751,-0.031230117,-0.032438509,0.002269398,-0.011765451,-0.005471432,-0.054735762,0.010807269,0.029237584,0.01373103,0.006277248,0.021125466,0.0072762,0.024157823,-0.007987685,0.040752163,-0.005649061,-0.004596479,-0.027490327,-0.003439817,-0.037658606,-0.028752284,0.006641018,0.000151677,0.022036215,0.024148468,-0.003070992,-0.002339595
0.09,0.026556466,-0.041361801,0.02036569,-0.002534564,-0.015097185,-0.066966201,-0.060117953,0.002269398,0.00523284,-0.014016354,-0.020792585,0.005687945,0.015626744,0.032602337,-0.010667637,0.030952127,0.00362935,-0.005564391,-0.012916274,0.055993786,-0.019572706,0.017910235,-0.022485444,0.000153628,-0.02085105,-0.011128383,-0.005405796,0.022551579,-0.021664956,-0.007414337,-0.003069491,-0.002339595
0.1,0.004431222,-0.041361801,0.008105014,-0.002536068,-0.062857194,-0.049082901,-0.039983981,-0.024769176,-0.005692453,0.007971561,-0.024569136,-0.033973463,-0.012876674,0.011034039,0.030477687,0.011291177,-0.012176849,-0.006750762,-0.004295058,0.005187264,-0.005649061,0.004162066,0.019689849,0.003754702,0.033180322,-0.024975734,0.042777645,0.015959782,-0.038358072,-0.037710663,-0.003072494,-0.002343348
