Time,B7030_18A,B4520_18A,B7037_18A,P-0463-0-CHAN-4,B7060_18A,B4524_18A,B5410_18A,B4531_18A,B7039_18A,B7056_18A,B5406_18A,B5395_18A,B6192_18A,B6190_18A,B7035_18A,B7059_18A,B7046_18A,B7032_18A,B5382_18A,B6191_18A,B6182_18A,B5401_18A,B7062_18A,B7029_18A,B7031_18A,B5412_18A,B7042_18A,B4523_18A,B6178_18A,B5381_18A,IW4-0627-0-CHAN-3,IW4-0627-0-CHAN-4
0.01,0.072922092,-0.045994285,0.016247891,-0.002535316,0.044183862,-0.002015558,-0.030300344,0.019245643,-0.013447501,0.005271796,0.004273848,0.011808482,0.011804479,-0.000341809,0.00701485,-0.004729875,0.025063231,0.056951858,-0.03209762,-0.026489323,-0.00993203,-0.003500786,0.049609002,0.008995872,0.025192086,-0.021400393,0.001260248,0.018664644,0.010948356,-0.007996712,-0.003064987,-0.002331338
0.02,0.034836155,0.010219094,-0.045055248,-0.002524789,0.014825952,-0.008424249,-0.071819509,0.015339393,-0.013447501,0.01505268,0.033173995,0.027158824,-0.015447718,0.023923481,-0.007511517,0.007568709,0.036007597,0.0605186,-0.027169031,0.016695911,-0.021326531,0.025246773,0.028551873,0.047364097,0.008392159,-0.007553042,0.033780542,0.009448335,0.004509147,-0.002949868,-0.00306799,-0.002324583
0.03,-0.011840481,0.051051613,0.024830006,-0.002527797,-0.00845896,-0.010957208,-0.064266409,-0.033610803,-0.025578239,0.06267536,-0.017088457,0.028440562,-0.029089076,-0.017862713,0.014278033,0.04812657,0.018982603,0.041498519,0.013510901,0.03574937,-0.006136406,0.029000435,0.04472619,-0.004195352,-0.028831657,-0.020133914,0.050641504,0.013415621,0.012230094,0.002100792,-0.003078499,-0.002317828
0.04,-0.026580471,0.051051613,0.038316868,-0.002533812,0.024622095,-0.028840509,-0.039112295,-0.01298092,-0.014668205,0.03458393,-0.059820695,-0.009942922,0.016763585,-0.039431011,0.032420734,0.041984908,-0.008982942,0.014156676,0.022147375,0.001454288,0.005258094,-0.024756279,0.018664178,-0.022170205,-0.031234916,-0.045318545,0.010896173,0.026538179,-0.001899545,0.04754528,-0.00306799,-0.002326084
0.05,-0.014297146,0.07149839,-0.032794811,-0.002540579,0.041772973,0.001799139,-0.040371145,0.032124061,-0.021946647,-0.011802789,-0.013319536,-0.009942922,0.015512365,0.02122649,0.00701485,-0.02193416,-0.026007936,-0.007241868,-0.03209762,-0.008707112,0.024241935,-0.04225811,0.006213006,0.022179465,0.010787789,-0.010063113,-0.01319364,-0.035351469,-0.027595345,0.066481437,-0.003052976,-0.002330588
0.06,0.010269504,0.048549172,-0.037699081,-0.002548097,0.011102807,0.017118964,-0.024021353,-0.018168908,-0.043766715,0.007713202,0.009301619,0.050188151,-0.010488612,0.014489734,0.004588702,-0.013335832,-0.001689241,-0.02507367,-0.004982752,0.023047382,0.020446311,-0.000998344,0.007433709,0.022179465,0.040801827,0.017646848,-0.009577307,-0.043347075,-0.014747445,0.018511619,-0.003058982,-0.002323832
0.07,0.027466159,0.017848488,-0.000917293,-0.002536819,0.012354028,-0.005860773,-0.00262853,-0.050395471,-0.019520499,0.019935492,0.024384932,0.025877086,-0.003057582,-0.039431011,0.021533588,0.034599654,0.018982603,-0.055982255,0.04679032,0.044639522,-0.027655114,0.008996163,0.003710565,-0.007788796,-0.007225211,0.010086118,-0.01319364,0.034533785,0.001976188,-0.009259377,-0.003064987,-0.002328336
0.08,0.038528781,0.074061867,0.017473362,-0.002527045,0.022180688,-0.010957208,-0.00388738,0.002460975,-0.013447501,-0.000816461,0.0595717,-0.043214711,-0.022878749,-0.009775555,0.014278033,-0.003501543,-0.00655298,-0.045282029,-0.00374679,0.012885982,-0.022591103,-0.023505058,0.009936151,-0.005393167,-0.052848991,0.017646848,-0.007170233,0.010730074,0.005790885,-0.001687203,-0.00306799,-0.002329837
0.09,0.005356174,0.07149839,0.032186173,-0.002536819,0.005029809,-0.005860773,-0.021496023,0.006367225,-0.027989127,-0.003273126,0.034440474,-0.018903646,-0.024129969,-0.017862713,0.005794147,-0.02684749,-0.016280458,-0.027450227,-0.037026209,-0.017598218,0.012851249,-0.052252617,-0.018628302,-0.006590982,-0.001220878,0.012603818,-0.002356085,-0.024853422,0.013511832,-0.013047371,-0.003070242,-0.002321581
0.1,-0.027816433,-0.026829246,0.016247891,-0.002544338,0.007440698,0.01074079,-0.035343374,-0.000102502,-0.012242057,-0.000816461,-0.003263994,0.019487468,0.009332555,-0.052908337,-0.001461408,0.037063948,0.012901976,-0.051225327,0.008582312,0.002724582,0.022977363,-0.024756279,-0.035962287,-0.02097239,0.056411568,0.015121518,0.013303247,0.026538179,0.027671989,-0.037034188,-0.003064987,-0.00232008
0.11,0.012741428,-0.039585594,0.007664822,-0.002542834,0.018488061,0.032438788,-0.012691702,0.045002479,-0.011021354,-0.035011407,-0.019598527,-0.002271566,0.009332555,-0.009775555,-0.012348554,0.064102522,0.027493193,-0.031016969,0.02460404,0.003994876,0.015382301,0.001504097,-0.009900275,-0.008986611,0.055213754,0.04786688,0.034985986,0.031848238,0.022514518,-0.028195534,-0.003071743,-0.002317077
0.12,0.020096164,0.034450051,0.019925736,-0.002542082,-0.019506323,0.008207831,-0.022754873,0.028217811,0.00959327,-0.053337213,-0.023375078,-0.025300893,0.013040441,-0.000341809,-0.018406293,0.022316328,0.011688902,0.037931777,-0.013603968,-0.034110135,-0.013729561,-0.029761162,0.008715448,-0.006590982,0.029998605,0.026451169,0.014512506,0.002795503,-0.009620492,0.004626121,-0.003082253,-0.00232083
0.13,-0.040099759,0.051051613,-0.00827346,-0.002533812,-0.047674048,-0.033936945,-0.046657766,-0.042644006,0.020503304,-0.010582086,0.001763777,-0.003545674,0.036584752,-0.003034985,-0.025661847,-0.010871538,0.015335753,0.034365035,-0.013603968,-0.040461606,-0.014996041,-0.034750786,-1.25798E-05,-0.019774575,-0.015625175,-0.027694644,-0.001146826,0.020007417,-0.019904916,-0.001687203,-0.003073245,-0.002331338
0.14,0.005356174,0.015285012,-0.007047512,-0.002531556,0.012354028,-0.018647638,-0.011432852,-0.015544396,-0.020725944,0.022376899,-0.017088457,0.042516795,0.019235509,0.053582752,-0.023243329,0.002647749,0.031140044,-0.031016969,0.027075964,-0.012517995,-0.003605355,-0.007254448,-0.007397834,0.005394797,-0.031234916,0.005043088,0.019326654,0.033129976,0.014824088,-0.004212532,-0.003066489,-0.002331338
0.15,0.069229465,0.003810402,0.038316868,-0.002536068,0.040521753,0.008207831,-0.010174001,0.060444373,-0.026783683,-0.002037164,-0.017088457,0.03867158,-0.009267909,0.02796706,-0.005092999,0.007568709,0.010468199,-0.045282029,0.022147375,0.002724582,0.001458656,0.000237618,0.021105584,0.024582725,0.005981271,0.0466004,0.043416467,0.025256441,0.043052848,0.026087608,-0.003072494,-0.002332089
0.16,0.002899509,-0.001316551,0.022377632,-0.002530053,-0.02319895,-0.023713556,-0.036586965,0.01021244,-0.024357536,-0.028907891,0.053285079,-0.030416402,0.011804479,-0.009775555,-0.012348554,-0.023170122,-0.008982942,-0.019128465,0.008582312,0.003994876,0.050824653,0.002755318,0.028551873,0.000603538,-0.008423026,0.037788449,0.026551691,0.002795503,0.022514518,0.029875602,-0.003076247,-0.002329087
0.17,-0.042541165,-0.01279116,-0.016855575,-0.002527045,-0.039129126,-0.035218683,-0.027782644,-0.059367639,-0.046192863,-0.026466485,0.028153853,-0.040651235,0.025430577,0.0414482,-0.026867291,-0.019477495,-0.016280458,-0.011996888,-0.001290125,-0.0112477,0.074876319,0.016503487,-0.017346564,0.005394797,-0.042038139,0.032753049,-0.026445898,-0.019543364,0.001976188,0.00967678,-0.003074746,-0.002314075
