Time,B5408_18A,B7057_18A,B6181_18A,B5397_18A,B7036_18A,B7048_18A,B4546_18A,B7040_18A,B7050_18A,B7052_18A,B7038_18A,B7049_18A,B7033_18A,B7034_18A,B7053_18A,B7041_18A,A2149,B7044_18A,B7058_18A,B7047_18A,B4541_18A,B4526_18A,B7061_18A,B6876_18B,IW4-0624-0-CHAN-1,IW4-0624-0-CHAN-2,B5411_18A,IW4-0624-0-CHAN-4,B7045_18A,B7051_18A,B7043_18A,B7054_18A,B5398_18A,B4535_18A,A2148,A2147,A2146_18A,B5404_18A,B7055_18A,B5384_18A
0.01,-0.013328028,-0.005572719,0.008873394,0.038877764,-0.002730023,-0.015085856,-0.017537435,-0.002837788,-0.009510503,0.056570328,0.034027909,0.012933478,0.013270021,-0.002461441,-0.01442701,0.010279532,-9.64818E-05,-0.016231857,0.011643737,-0.028650182,-0.007241914,0.104018703,0.021366351,0.044163097,-0.00136299,-0.000950046,0.025856249,-0.000840169,-0.00633065,-0.04403209,-0.0292815,0.022600771,7.16701E-06,-0.01178464,-1.89384E-05,6.02503E-05,5.5559E-05,0.020214634,-0.002809131,0.018904358
0.02,0.010658788,0.004162388,0.004875591,-0.002931318,0.03081261,-0.012613932,-0.006245931,0.022674907,-0.034763799,0.036018646,-0.010291244,0.000660167,0.029230715,0.023905747,0.003639396,0.034174795,-3.4099E-05,-0.029690109,-0.032179505,0.01517306,-0.013650605,0.079238429,0.016475909,0.01715504,-0.001362239,-0.000947793,0.029655688,-0.000843923,-0.018690269,-0.029627793,-0.0292815,0.027483583,-0.037590489,-0.013066379,9.48925E-06,1.66141E-05,-2.19084E-05,-0.00360815,-0.00522002,0.005446106
0.03,-0.029746485,-0.04085104,0.000877788,-0.025071821,0.026019443,-0.001658122,-2.03451E-05,-0.005263935,-0.027546391,-0.000247681,-0.00290599,-0.030023351,-0.003941893,0.027506821,0.051826652,0.068812247,-3.85242E-06,-0.049282394,-0.076033265,-0.027429479,0.01955252,0.049453273,-0.005550153,-0.003703724,-0.001368991,-0.000942535,0.011924975,-0.000845425,-0.03228585,-0.012827866,0.019180414,0.00307715,-0.026298985,-0.001530734,7.77235E-05,-3.46105E-05,-6.15902E-05,0.013943272,0.006864941,-0.002641052
0.04,-0.027213526,-0.061534328,-0.011130879,0.013044634,0.003257145,0.002003988,-0.057515462,-0.01012386,0.008525386,-0.041349136,0.019257401,-0.014067903,-0.003941893,0.011942856,0.009666618,0.062830801,1.88318E-05,-0.007686935,-0.026106507,-0.043252843,0.001669219,0.045791164,-0.004314191,0.07361256,-0.001356989,-0.000936527,0.000511401,-0.000840169,-0.008802574,-0.015223496,0.054275629,-0.005460142,-0.005028233,-0.00284299,7.01426E-05,-4.03008E-05,3.09981E-05,0.025230961,0.014112866,-0.036271423
0.05,0.022011327,-0.027469082,-0.005790303,0.025358477,0.00445496,0.004445394,-0.028828939,-0.011336933,0.000110164,-0.043765747,0.005722855,-0.045978799,-0.000249266,0.010783188,-0.019248788,0.025812979,3.70806E-06,0.025363602,0.039628356,0.009084803,-0.032815644,0.05201675,0.00057625,0.065021862,-0.001354738,-0.00093878,-0.021018751,-0.000836415,-0.001386803,-0.011622422,0.042190668,0.027483583,-0.023796544,-0.038670627,7.5968E-06,-7.06564E-05,6.50063E-05,-0.008624477,-0.056016529,-0.013383239
0.06,-0.005759669,0.012676792,0.008873394,0.004438677,0.016433109,-0.001658122,0.036234538,-0.033202778,-0.015522466,0.004587448,0.026642655,-0.057024732,-0.016240477,0.005961411,0.002433952,-0.01364625,-7.1907E-05,0.00824324,0.023820251,-0.009164708,-0.006021211,0.034682765,0.020153277,0.003635753,-0.001377242,-0.000939531,-0.013419874,-0.000843923,-0.008802574,0.005192764,0.021560785,0.007967592,-0.011284337,-0.005406466,3.03416E-05,-3.46105E-05,8.3223E-06,-0.047492428,-0.056016529,0.012159974
0.07,-0.022147608,0.000515537,-0.01779897,-0.002931318,0.014041294,0.004445394,-0.001302083,-0.034415852,0.018146053,0.028764999,0.010643815,0.027661548,-0.024846434,0.007182114,-0.002372567,-0.014836435,-9.64818E-05,0.00332991,0.021378845,-0.044473546,-0.007241914,0.06800796,-0.006763227,0.018375744,-0.001375742,-0.000942535,-0.010886915,-0.000850681,-0.031049889,0.009984024,0.019180414,-0.035962462,0.035102382,0.02916995,4.36073E-05,-4.59931E-05,-6.91451E-05,-0.027430935,0.026213085,0.004103333
0.08,0.018227148,-0.018954677,-0.0017925,-0.018922529,0.012841571,-0.015085856,-0.032552083,0.006882061,0.004916682,0.010633743,-0.025054122,0.031343684,0.002192141,0.023905747,-0.009605233,0.004298086,-2.84272E-05,0.00824324,0.038407653,-0.04567899,-0.054483125,0.080459132,-0.059367902,0.004871715,-0.001356238,-0.000959058,-0.047630079,-0.000845425,-0.022398155,0.006382949,0.000991938,-0.016438841,0.041358485,0.003596219,2.27587E-05,-9.15254E-05,-1.05724E-05,0.00893076,0.00082246,0.016218812
0.09,-0.018393946,0.007809239,0.038231304,-0.03000041,0.00205933,-0.030893962,-0.030049642,0.045753826,-0.043171391,-0.009917938,0.004479264,-0.021432176,0.015711428,-0.014424331,0.012077506,0.004298086,2.82838E-05,0.00824324,-0.010298401,-0.044473546,-0.049417207,0.008681789,-0.036128767,-0.031947743,-0.001353238,-0.000959058,-0.027366407,-0.000840169,0.012208778,0.001576431,-0.023239019,0.031145693,0.020057216,0.016383084,6.06654E-05,2.79986E-05,0.000114132,-0.009879513,-0.00522002,0.009504944
0.1,-0.066367579,0.012676792,0.000877788,-0.000474653,-0.006325375,-0.000406901,-0.012532552,0.029968609,-0.002300725,0.000961578,0.0561913,-0.011613145,-0.018681883,-0.053975113,2.30629E-05,0.007868643,-4.92218E-05,0.00824324,-0.029768616,-0.011606115,-0.013650605,-0.017319188,0.003025286,0.007313121,-0.001350987,-0.000941033,0.037254565,-0.000846927,-0.007566612,-0.006815903,-0.015914801,0.037249208,0.006293788,0.01253787,-1.89384E-05,8.49136E-05,4.23305E-05,-0.01614706,0.028639233,0.002730042
