Time,A2147,B5401_18A,B7049_18A,B6182_18A,P-0463-0-CHAN-1,B7048_18A,B7052_18A,B6181_18A,B6876_18B,B7030_18A,B4531_18A,B5397_18A,A2148,A2149,B7033_18A,B6191_18A,IW4-0624-0-CHAN-1,B4520_18A,B7060_18A,B6190_18A,B7035_18A,B7042_18A,B5395_18A,B7051_18A,B7039_18A,B5410_18A,B7032_18A,B5382_18A,IW4-0634-0-CHAN-1,B5406_18A,B7054_18A,B5381_18A,A2146_18A,B7031_18A,B6192_18A,B5404_18A
0.01,-3.59748E-05,0.050650629,0.101013999,0.02949093,-0.002066192,-0.042151531,-0.006389414,0.035200803,-0.001121929,-0.014816634,0.016055973,-0.004267278,-7.58939E-05,-0.000139988,-0.041452888,-0.015524595,-0.001563275,0.028363876,0.034567564,-0.045749519,0.047024618,0.053724566,0.013679446,0.002309144,0.001361294,0.023295541,-0.001823251,0.019424322,-0.003203849,-0.006774669,0.032651945,-0.003598162,-6.91245E-05,0.027749226,0.050569108,0.028724786
0.02,3.41377E-05,0.0644317,0.089981894,0.034556847,-0.002057179,-0.010352215,0.0395548,0.01785156,-0.003563335,0.013473161,0.048160466,0.04364532,-5.69396E-05,-1.32159E-05,0.003976341,-0.046026914,-0.001566275,0.004132919,0.006346433,-0.012035224,0.016636739,0.01637105,-0.011932431,0.028729737,0.02081625,0.014521737,0.030342277,0.003433111,-0.0031926,-0.00550819,0.027769132,-0.017498919,-5.02447E-05,0.045775339,0.021941892,0.090046045
0.03,0.00010425,0.058167967,0.049485068,0.063716393,-0.002051171,0.007958332,0.048023428,0.019186704,0.016089985,0.04423488,0.045535954,0.055928645,-6.0732E-05,0.000183565,0.059228417,-0.043486326,-0.001565525,-0.004808732,0.000204771,0.017635491,-0.01739799,-0.022203169,-0.011932431,-0.008501708,0.012301845,0.009509225,0.031532462,-0.015091059,-0.0031866,0.010864491,0.010679289,-0.027600237,-5.96809E-05,0.051784203,0.003271959,0.091299173
0.04,6.44567E-05,0.041880164,0.092423301,0.071330529,-0.002056428,0.025109211,0.022625173,-0.011513979,0.016089985,0.022109636,0.046878727,0.028901515,-5.12586E-05,5.86845E-05,0.039582726,0.001000674,-0.001561024,0.010511093,0.027205198,0.02167907,0.026360403,0.019972124,0.008552493,-0.025309264,-0.004711704,0.030818124,0.030342277,-0.005233881,-0.003202349,0.020935292,-0.029573397,-0.01118178,-1.24852E-05,0.016933367,0.038122496,0.04499447
0.05,0.00011183,0.084477934,0.081375937,0.033290368,-0.002051171,0.020226398,0.021419729,-0.038209231,0.022254536,-0.00743138,0.072513493,0.011701045,-1.335E-05,3.97633E-05,0.02484655,-0.032046049,-0.001555023,0.038617782,0.049292295,0.0149385,0.039734731,0.053724566,0.013679446,0.021519959,0.050006313,0.02204432,0.041069205,0.013290289,-0.003201599,0.024719471,-0.010042147,0.046938947,4.50588E-06,0.006117985,0.046835116,0.076280709
0.06,6.44567E-05,0.125822577,0.03106771,0.039622765,-0.002042909,-0.049536785,0.057689871,-0.008843691,0.040748189,0.004867204,0.053287419,-0.017778935,-4.36739E-05,5.86845E-05,0.069047447,-0.030775755,-0.001554273,0.039869003,0.045614927,0.016285088,-0.010104289,0.047697344,0.039291324,0.011922181,0.064608974,0.019538064,0.00295275,0.028091314,-0.0031911,0.048645252,0.025327726,0.072192243,-5.96809E-05,0.019337103,0.008250615,0.078783151
0.07,-9.09279E-05,0.079466376,0.0642098,0.091624719,-0.002047415,-0.051978191,0.058895315,0.023192136,0.041907856,0.012252458,0.013431462,-0.016550603,-0.000113795,7.19298E-05,0.060452934,0.031502993,-0.001555773,0.038617782,0.035795896,0.039215233,-0.019831767,0.070600786,0.086685122,-0.006090819,0.0244631,0.023295541,0.017250236,0.034225347,-0.003197099,0.066269154,0.043638273,0.035571149,-0.000125756,0.009723112,0.034388504,0.036234018
0.08,-3.2185E-05,0.073202166,0.103470664,0.091624719,-0.002054926,0.038597981,0.00086614,0.01117584,0.04312856,0.011001237,0.013431462,0.030129848,-6.0732E-05,5.49005E-05,0.015023705,0.025151522,-0.001554273,0.074353866,0.049292295,0.009544518,-0.006457438,0.059751787,0.085403384,0.033528626,0.037845058,0.018283029,0.069664176,0.007125738,-0.003208349,0.056198353,0.026548429,-0.004864642,-5.02447E-05,0.015731737,0.055547765,0.062515374
0.09,5.30871E-05,0.11579946,0.099793296,0.064998132,-0.002058681,0.037377277,-0.007602488,0.035200803,0.036964009,0.03932155,0.044254216,0.03873199,-1.52462E-05,-7.75484E-05,0.015023705,0.001000674,-0.001563275,0.079450302,0.057882993,-0.002593849,-0.002810587,-0.007737837,0.05722803,0.050336183,0.04878561,0.02204432,0.023201163,0.003433111,-0.003197099,0.048645252,-0.020997957,0.022921613,1.0172E-05,0.025345967,-0.000462034,0.095052835
0.1,7.60855E-06,0.098259482,0.097336631,0.087794763,-0.002061686,-0.015235027,0.054065908,0.077917783,0.013648579,0.031936296,0.045535954,0.012933192,-3.98853E-05,-5.86272E-05,0.032216545,-0.020609586,-0.001573027,0.02201622,0.017386167,0.041912224,0.012989889,-0.040269575,0.045700015,0.010716737,0.022036953,0.013270516,-0.022071664,0.033004644,-0.0031776,0.037307972,-0.012483553,0.062090925,-1.43739E-05,0.018135474,-0.010419348,0.031229135
