Time,B5408_18A,B7057_18A,B6181_18A,B5397_18A,B7036_18A,B7048_18A,B4546_18A,B7040_18A,B7050_18A,B7052_18A,B7038_18A,B7049_18A,B7033_18A,B7034_18A,B7053_18A,B7041_18A,A2149,B7044_18A,B7058_18A,B7047_18A,B4541_18A,B4526_18A,B7061_18A,B6876_18B,IW4-0624-0-CHAN-1,IW4-0624-0-CHAN-2,B5411_18A,IW4-0624-0-CHAN-4,B7045_18A,B7051_18A,B7043_18A,B7054_18A,B5398_18A,B4535_18A,A2148,A2147,A2146_18A,B5404_18A,B7055_18A,B5384_18A
0.01,0.020101766,-0.021694911,0.055650551,0.033054031,-0.017894745,0.008496466,0.02900987,-0.001654763,0.008510095,0.047996681,-0.034894637,0.004656479,-0.031513243,-0.00884637,0.009552118,0.039007289,-9.46917E-05,-0.025245026,-0.018239029,0.000253517,0.023948145,0.054709864,0.037561198,-0.043335194,-0.001358489,-0.000941784,0.028015486,-0.000859691,0.060678497,0.035596425,0.091465142,-0.002342341,0.047795845,-0.034137841,2.42611E-06,-3.73544E-05,-3.04169E-05,0.010819782,-0.018252517,0.02548842
0.02,0.018850545,-0.025341762,0.056978066,0.023212113,-0.032270432,0.02067298,0.006548932,0.017777305,-0.014339942,0.033489387,0.003267594,0.000974342,-0.024158507,0.016300114,0.001129267,0.048559291,-4.55421E-05,-0.057044342,-0.013386734,0.009988625,0.041831446,0.034934473,0.04245164,0.005767589,-0.001357739,-0.00094554,0.012817732,-0.000860441,0.027307525,0.045209462,0.045444634,0.004974249,0.036534858,-0.034137841,1.19032E-05,-3.35602E-05,5.83903E-05,-0.013003003,-0.003756668,-0.032433943
0.03,-0.00263383,0.014804112,0.008958656,-0.007534347,0.002468109,0.02067298,-0.012249896,0.037217002,-0.00591709,0.003267448,-0.016439132,-0.003935173,-0.029071837,0.02466193,-0.024185064,0.044958217,-2.66381E-05,-0.005652741,-0.035298355,0.007547218,0.041831446,0.073264552,0.020433208,0.040130382,-0.00136449,-0.000964315,-0.025191911,-0.000855936,0.014947906,0.003186757,0.0163919,0.022056463,-0.002314018,0.010692481,-4.68539E-05,-4.8737E-05,4.89393E-05,-0.054381024,0.039791916,-0.021661238
0.04,0.008718709,-0.00709225,-0.015058678,-0.007534347,-0.017894745,-0.022021112,0.002764753,0.020203452,-0.00832035,-0.010030586,-0.029973678,-0.005162552,-0.024158507,0.010318669,-0.010925176,0.039007289,3.95249E-05,-0.01422818,-0.060872085,0.022157509,0.011191798,0.073264552,0.004533549,0.005767589,-0.00136524,-0.000963564,-0.020125993,-0.000861943,0.014947906,-0.012407725,0.018772271,0.033035162,-0.008570122,0.024761084,-0.000111294,-2.59718E-05,1.68198E-05,-0.011747967,-0.012210037,0.037603898
0.05,0.006216268,-0.052105678,-0.003065269,0.030612625,0.002468109,-0.024432,-0.012249896,-0.00408854,-0.029972571,-0.030582268,-0.013974838,-0.029709175,-0.004474669,-0.012447445,0.010757563,0.023473842,5.8428E-05,-0.097419098,-0.042592056,0.025811989,-0.000282812,0.065940333,0.011865397,-0.016342396,-0.001357739,-0.00095305,0.01788365,-0.000860441,-0.007299409,-0.026827281,-0.001796577,0.012290838,-0.036127495,-0.004657861,-0.000120771,1.19722E-05,4.32731E-05,0.044671405,-0.05211177,0.030859514
0.06,-0.021554729,-0.027775539,0.000947792,0.008456864,0.037208557,-0.001238641,-0.017254778,0.014130454,-0.035976905,-0.003986198,-0.025052719,-0.039527252,0.006572694,0.001956852,0.032440302,0.035436732,2.81824E-05,-0.046058014,0.002451889,-0.000959557,0.007346583,0.093162012,0.015542766,0.005767589,-0.001356989,-0.000950797,0.047012679,-0.000849179,-0.01471518,-0.026827281,-0.006679389,-0.015770075,-0.049951958,0.013255957,-5.82235E-05,-9.0477E-05,6.02753E-05,0.037148822,-0.020678665,0.02548842
0.07,-0.010202189,-0.019261134,0.0263079,-0.035808884,-0.00951004,0.00114173,0.005267194,0.01291738,-0.029972571,0.026235741,-0.018895797,-0.033391312,-0.003253966,0.031864079,0.022812006,0.055730922,2.44021E-05,0.028587982,0.001231186,0.018510658,0.011191798,0.048606348,-0.001585225,0.026641613,-0.001358489,-0.000954552,0.024216048,-0.000852182,0.002573028,0.012784536,-0.001796577,-0.021865961,0.032781196,0.05039585,-5.63292E-05,-0.000126523,6.59452E-05,0.023358692,-0.029132034,0.032232805
0.08,0.00115035,-0.027775539,0.036958534,-0.012447677,-0.017894745,-0.002489862,-0.01975722,-0.005301614,-0.011936683,-0.00156768,0.024187394,-0.017436341,-0.014331847,0.017520817,0.021606562,0.047369105,9.2793E-06,0.000450775,-0.032856949,0.028245766,0.017539454,-0.000954198,0.003305217,-0.004043812,-0.001351738,-0.000957556,-0.021392473,-0.000856687,-0.001119599,-0.013613169,0.017551568,0.001312139,0.05780561,0.063152198,-3.35844E-05,-4.68408E-05,3.94919E-05,0.034642566,-0.032778884,-0.004144148
0.09,-0.01902177,-0.01074673,0.010286171,-0.002621017,0.042001724,-0.006151971,-0.0235414,-0.005301614,-0.004711646,-0.022119362,0.00079567,0.000974342,-0.032764464,0.001956852,0.044494745,0.048559291,2.62918E-05,-0.005652741,-0.025563247,0.012422401,0.03157754,0.005271387,0.057138225,-0.029831166,-0.001353988,-0.000959058,-0.015060075,-0.000853684,0.010004058,-0.053240245,0.028476861,0.024497869,0.000188423,0.055492286,4.03347E-05,-3.20464E-06,5.64979E-05,-0.001719128,0.00471196,-0.025689559
0.1,0.006216268,-0.021694911,-0.015058678,0.008456864,0.032419205,0.00114173,0.032733015,-0.00044169,0.014522057,-0.007613976,-0.026281051,-0.005162552,-0.036426573,0.022342595,0.032440302,0.05689059,1.68398E-05,0.004143402,0.018290512,0.053804237,0.03157754,-0.015724706,0.06324937,0.037688976,-0.001361489,-0.000961311,0.002685896,-0.000848428,0.035959258,0.016400869,0.015171197,-0.001121637,-0.001062798,0.005565528,-6.77025E-05,2.52529E-05,3.38258E-05,-0.026793133,-0.011004592,-0.01357408
