Time,B5408_18A,B7057_18A,B6181_18A,B5397_18A,B7036_18A,B7048_18A,B4546_18A,B7040_18A,B7050_18A,B7052_18A,B7038_18A,B7049_18A,B7033_18A,B7034_18A,B7053_18A,B7041_18A,A2149,B7044_18A,B7058_18A,B7047_18A,B4541_18A,B4526_18A,B7061_18A,B6876_18B,IW4-0624-0-CHAN-1,IW4-0624-0-CHAN-2,B5411_18A,IW4-0624-0-CHAN-4,B7045_18A,B7051_18A,B7043_18A,B7054_18A,B5398_18A,B4535_18A,A2148,A2147,A2146_18A,B5404_18A,B7055_18A,B5384_18A
0.01,0.035065622,0.021845615,-0.029240811,0.062810378,0.026410256,-0.062207171,-0.05753705,0.019080883,0.019626414,-0.055545079,0.018627545,0.03755109,0.023578991,0.052562829,0.020820849,0.030544628,0.000102181,-0.020195881,0.017292518,0.029890454,-0.007457005,0.086392235,-0.000615011,0.038244699,-0.001359989,-0.000950797,0.02040368,-0.000860441,-0.004569083,0.008944425,0.052279386,0.008226163,0.036091429,0.008623759,-4.8073E-05,3.44089E-05,-7.01419E-05,0.066158469,0.00092601,0.009891656
0.02,0.04391572,-0.014653408,0.002772129,0.021016554,-0.022705879,-0.03538222,-0.037517518,0.03852058,0.001590525,-0.033784138,0.012485883,0.008094475,0.0272411,0.015392419,0.032875292,0.030544628,0.000104072,0.00058659,-0.00706051,0.016508496,0.01805569,0.035610985,0.011622538,0.008779977,-0.00136449,-0.000961311,0.014071283,-0.000864196,0.005318613,-0.017468539,0.060763272,0.00700546,0.002247435,0.043169657,-9.92454E-05,4.0534E-06,-1.72354E-05,-0.000297372,-0.007542617,0.009891656
0.03,-0.01669219,-0.012219631,0.000101841,0.00746675,-0.015518989,0.019457868,-0.018779726,0.025153881,-0.015247549,0.014570964,-0.029368976,-0.020134285,0.008839,-0.001392249,0.003959887,0.023372997,3.79089E-05,-0.000634113,0.053822059,0.009191906,0.010426296,0.020718407,0.017733683,0.000189279,-0.001359239,-0.000968821,-0.010022345,-0.000864946,-0.010748892,-0.005459872,0.015963468,-0.013738863,-0.025309938,0.027819316,-6.13406E-05,-4.71712E-05,2.24427E-05,0.000957664,0.019068711,-0.008998725
0.04,-0.021727591,0.058337009,-0.00656625,-0.009745164,-0.019114341,0.020648054,-0.002544374,0.019080883,0.006397043,0.004900707,-0.04291878,-0.02872546,-0.009624134,0.057323571,-0.027351148,0.009029735,2.27851E-05,-0.004296223,0.01121952,0.033537304,-0.026622044,0.044277977,-0.018963705,0.00508735,-0.001356238,-0.000964315,0.035601434,-0.000853684,0.002846689,0.024554166,-0.009488192,0.01066757,-0.01029529,0.025255839,-5.94444E-05,-6.04519E-05,-4.55774E-05,0.053615745,0.002131455,-0.007625434
0.05,0.023713083,0.059557712,0.005427158,-0.024500413,-0.034685936,-0.020794818,0.005023985,0.03852058,0.035251414,-0.013232457,-0.0318409,-0.032407597,0.003895153,0.0549432,-0.035804517,0.019771923,-1.88022E-05,0.004248699,-0.04725216,0.03232423,-0.012583958,0.033169579,-0.015293966,-0.025598075,-0.001360739,-0.000951548,0.024203118,-0.000853684,0.052285165,0.019747647,0.047457608,0.046052702,0.014790159,0.021410624,-3.67015E-05,-3.76848E-05,-9.84839E-05,0.010986503,-0.020833023,0.020633843
0.06,-0.000273733,-0.003705227,0.013438022,-0.029413743,-0.020308342,-0.015881487,-4.19326E-05,0.019080883,0.00278834,0.002482189,-0.004756549,0.005639717,0.026020397,-0.001392249,-0.023750074,0.04488789,-5.66101E-05,0.00058659,0.002674598,0.031103527,0.015492214,0.065396141,-0.007954488,-0.01822808,-0.00136599,-0.000962062,-0.041684333,-0.00086795,0.041161508,-0.007870761,0.07162753,0.03019119,0.016010862,-0.03107961,1.44746E-05,-2.25079E-05,-2.29404E-07,-0.00907499,0.016642563,0.024692681
0.07,-0.005339651,0.001162327,0.018778599,-0.020807786,-0.026299324,0.007250837,0.018756896,-0.002777333,-0.016452993,0.008526576,0.022320172,0.019140884,0.010029186,-0.012134436,0.001548998,0.021023143,7.6623E-06,0.017737469,0.005146522,0.042066967,0.024464382,0.064053368,-0.027531515,0.006323312,-0.00136824,-0.000971074,-0.035351935,-0.000864946,0.011498422,-0.018673983,0.047457608,-0.003980868,0.018543821,-0.001630147,-3.29092E-05,2.87167E-05,7.91267E-05,0.051113303,0.021479599,0.008518365
0.08,0.011078806,0.036440647,0.026789463,-0.008524461,-0.002343025,-0.007367083,0.003742247,0.033660656,0.026836191,-0.024113881,0.022320172,-0.011542633,0.011280407,0.0214349,0.009987109,0.006649364,4.35797E-05,0.020178875,-0.009471398,0.009191906,0.006581081,0.033169579,0.004275431,0.012457345,-0.001369741,-0.000965066,-0.007474128,-0.000850681,0.031273813,0.020937833,0.031710538,-0.036916964,0.032307249,0.035509745,-9.54568E-05,7.4249E-05,2.43314E-05,0.042335685,0.004542343,0.001804497
0.09,-0.017943411,0.027926243,0.012110508,9.67546E-05,0.053961907,-0.014660784,-0.023784608,0.037307506,0.026836191,-0.034993397,-0.002292254,0.005639717,0.051838268,0.056163903,0.012397997,-0.002933155,-3.67935E-06,-0.007958332,0.034351844,-0.004190052,-0.031748997,0.062832665,0.033640971,0.033331369,-0.001369741,-0.00096807,-0.011273566,-0.00085894,0.053521127,0.012545499,0.023226651,-0.006414645,0.007282835,-0.004193624,-8.21892E-05,6.28664E-05,3.189E-05,-0.000297372,0.005763047,0.001804497
0.1,-0.039397269,0.007242954,-0.013234341,0.011174635,0.050368462,0.023119977,-0.025005311,-0.012497181,-0.003223623,0.004900707,-0.013370135,0.046142742,0.049366344,0.046520349,0.030464404,-0.023227345,-3.95967E-05,0.011603435,0.037983436,0.023802197,-0.022776829,0.064053368,0.006724467,0.039465402,-0.00136299,-0.000968821,-0.011273566,-0.00086795,0.044869394,-0.045086947,0.014742765,0.054589994,-0.025309938,-0.010602315,-6.32349E-05,4.57916E-05,-2.12185E-06,0.012241538,0.004542343,0.007175591
