Time,A2147,A2149,B7055_18A,B7038_18A,B7040_18A,B4541_18A,B4526_18A,B7044_18A,A2148,A2146_18A,B7050_18A,B7053_18A,B7046_18A,B6178_18A,B7029_18A,B4546_18A,B5398_18A,B5384_18A,B7058_18A,B5411_18A,B5408_18A,B7037_18A,B4524_18A,B7041_18A,B5412_18A,B7057_18A,B4523_18A,B7034_18A,B7045_18A,IW4-0638-0-CHAN-2,IW4-0638-0-CHAN-3,IW4-0638-0-CHAN-4,B4535_18A,B7036_18A,B7043_18A,B7061_18A,B7056_18A,B7062_18A,B7047_18A,B7059_18A,IW4-0631-0-CHAN-1,IW4-0631-0-CHAN-2,IW4-0631-0-CHAN-3,IW4-0631-0-CHAN-4
0.11,-0.00030191,-0.000393314,0.129792647,0.087153464,0.037358233,0.07523212,0.100031496,0.074146067,2.03324E-05,-0.000255636,-0.01806028,0.009876193,0.226232514,0.034966738,-0.014164815,-0.043529248,-0.107402074,0.162694334,0.084221571,-0.108998481,0.010342896,0.02931652,0.002203788,-0.018511823,-0.03526572,-0.014736754,0.028264132,0.034103856,0.017564584,-0.001963339,-0.001824545,-0.000941939,-0.027026321,-0.029566877,-0.049492114,0.031180757,0.020356496,-0.002603242,-0.004395629,-0.000149409,-0.002773498,-0.003356794,-0.00350353,-0.003080331
0.12,-0.000279159,-0.000302572,0.126183943,0.127863913,0.008152911,0.090551944,0.061701418,0.052234446,-6.48445E-05,-0.000270733,-0.019265724,-0.003414212,0.263853059,0.135186465,-0.032170187,-0.043529248,-0.103587376,0.135838865,0.073202817,-0.121670905,-0.001024901,0.02931652,0.049475517,0.080975482,0.031293118,-0.011074644,-0.009943875,0.011337743,0.064698984,-0.001961089,-0.001835048,-0.000953197,-0.057604934,0.031696208,-0.030143969,0.009185213,0.026444753,-0.00388498,-0.000725891,0.045508703,-0.002779493,-0.003370293,-0.003499782,-0.003071331
0.13,-0.000248825,-0.000141884,0.123773055,0.095774679,-0.014964155,0.066320987,0.031916262,0.049762522,-6.67369E-05,-6.88088E-05,0.053091454,-0.025157986,0.28084372,0.172463686,0.032649149,0.043506884,-0.098613011,0.090123533,0.058512418,-0.141942206,0.009076417,0.015887832,0.003455009,0.116986224,0.065213406,-0.022076231,-0.02047244,0.013718114,0.02996998,-0.001964838,-0.001829046,-0.00095695,-0.079302932,0.016080268,-0.026512377,-0.009132963,0.01791509,0.017294219,-0.025170471,0.02576383,-0.00279598,-0.003378542,-0.003513274,-0.003077331
0.14,-0.000163508,5.28323E-05,0.091210799,0.029154806,0.00450606,0.029333682,0.086481691,0.053424631,9.79395E-05,0.00010292,0.043447899,-0.017910061,0.263853059,0.158318789,0.066249003,0.033497119,-0.118693577,0.091466307,0.052391737,-0.15840644,-0.016176879,0.030536746,0.017493095,0.04508681,0.023770535,-8.8316E-05,-0.034998807,0.014938817,-0.002283286,-0.001985837,-0.001819293,-0.000947943,-0.057604934,-0.029566877,-0.042259448,-0.003021818,-0.000364939,0.033468535,-0.037392761,-0.01865832,-0.00279523,-0.003364293,-0.003502781,-0.003079581
0.15,1.84995E-05,4.7161E-05,0.075532393,0.064936667,0.006939837,0.043371768,0.09759009,0.049762522,0.000185011,0.000119905,0.032583641,0.032833042,0.231084809,0.194299014,0.014643778,-0.032359815,-0.106120335,0.102239012,0.062185972,-0.15840644,-0.042681396,-0.001202489,0.040503349,0.025860735,0.00114175,0.021914858,-0.050776395,0.040146336,0.048574258,-0.001985837,-0.001816292,-0.000950195,-0.010424758,-0.011548154,-0.02773308,0.015296358,0.019135793,0.024801543,-0.011727478,-0.013722102,-0.002793732,-0.003356794,-0.003496034,-0.003073581
0.16,0.000103815,-2.8457E-05,0.120149092,0.153773337,0.002072283,0.076513858,0.030573488,0.070483958,6.00831E-05,2.7435E-05,0.045858788,0.031619968,0.192251191,0.209725649,-0.034550558,-0.00495503,-0.078532445,0.08878076,0.076876371,-0.136876288,-0.006075561,-0.001202489,0.011145439,0.10380263,0.018735134,-0.015957457,-0.016505155,0.035324559,0.058500101,-0.001962589,-0.001815542,-0.000954698,-0.007891799,0.016080268,-0.020500414,0.022628206,0.038636525,-0.008828828,-0.010506774,0.015891393,-0.002799727,-0.003361294,-0.003506528,-0.003084081
0.17,-2.32107E-05,-3.79092E-05,0.126183943,0.171046286,-0.000361494,0.048437686,0.013239504,0.076587473,-9.89141E-05,-9.14548E-05,0.022940087,-0.007045804,0.158277497,0.166039736,-0.027348409,0.024830127,-0.070994603,0.100865721,0.095240324,-0.107739631,-0.011110961,0.006122207,0.012427177,0.070233294,0.028790676,-0.004986387,0.001927462,0.019760594,-0.012205313,-0.001961839,-0.001810291,-0.000949444,-0.057604934,0.011275179,-0.019279711,0.005523104,0.003281911,-0.02744455,0.001715516,0.003550847,-0.002792233,-0.003359794,-0.003505029,-0.003096831
0.18,-6.68162E-05,-0.000105965,0.091210799,0.106883078,0.028843829,0.047155948,0.041803957,0.048541819,-0.000110273,-6.50351E-05,-0.016870094,-0.020336209,0.154638276,0.185311587,-0.009343038,-0.017467237,-0.089793431,0.127751707,0.081772535,-0.114072028,-0.047732055,-0.023175622,0.013678398,-0.014910749,0.007428372,0.035342592,0.000584689,0.024521336,-0.027090262,-0.001970088,-0.001817043,-0.000944191,-0.037219192,0.002866633,-0.003563158,-0.004242521,0.019135793,-0.02128,0.048148011,-0.001381556,-0.002785488,-0.003360544,-0.00350353,-0.003087831
0.19,7.53772E-05,-6.05946E-05,0.103272872,0.058772116,0.054394671,0.084204288,0.076471926,0.048541819,-5.91671E-05,3.12092E-05,-0.043389869,-0.00583273,0.203168854,0.243127139,-0.023747335,-0.022411084,-0.136241185,0.127751707,0.06341049,-0.125477973,-0.018694579,-0.003643418,0.043066826,0.01987929,-9.42115E-05,0.017032045,0.0137988,0.018539891,0.013845254,-0.001957339,-0.001826045,-0.000941939,-0.010424758,-0.003139608,-0.004753344,-0.005470854,0.064240774,0.004843047,0.024931763,0.015891393,-0.002792233,-0.003362793,-0.003508028,-0.003081081
0.2,0.00013415,8.11891E-05,0.128594832,0.082209616,0.013020464,0.043371768,0.095148684,0.071704661,-7.05237E-05,4.78897E-06,-0.008416725,-0.000988064,0.214094147,0.2289975,-0.028538595,-0.00495503,-0.106120335,0.127751707,0.079325407,-0.108998481,0.010342896,0.012225723,0.073736992,0.004315325,0.045117581,0.001132387,-0.004694852,-0.007827296,-0.001043509,-0.001957339,-0.001820794,-0.00094344,-0.032122756,-0.019956701,0.002479322,0.009185213,0.016694387,0.023519805,-0.023949768,-0.017426173,-0.002797479,-0.003354544,-0.003505029,-0.003084081
0.21,2.03957E-05,4.90514E-05,0.120149092,0.097010641,-0.029566816,0.008886905,0.075251223,0.065631663,-6.48445E-05,-4.99379E-05,0.030188011,-0.016704617,0.165555939,0.208443911,-0.002171407,-0.041087842,-0.029612767,0.130437254,0.081772535,-0.115338507,-0.001024901,-0.021954442,0.012427177,-0.029254011,0.062695706,0.015796083,-0.034998807,-0.029433742,-0.01344509,-0.001976837,-0.001823795,-0.000944191,-0.000231887,-0.024761789,0.012153394,0.021407503,-0.013777415,0.01979666,-0.003174926,-0.054443995,-0.002801975,-0.003353794,-0.003500532,-0.003075831
0.22,-5.92324E-05,1.50233E-05,0.098443465,0.097010641,0.00450606,0.048437686,0.054255129,0.053424631,3.29853E-06,3.68707E-05,-0.010827614,0.000209751,0.1230831,0.211007388,-0.016545187,-0.044810987,-0.043406712,0.0968374,0.078100889,-0.141942206,-0.0174281,-0.029279137,-0.009270821,0.031842181,0.041333401,0.060992617,-0.02047244,0.001755223,0.020044138,-0.001968588,-0.001825295,-0.000941939,0.009960984,-0.003139608,0.018195875,-0.001808744,0.005723317,0.023519805,0.01148877,-0.011253993,-0.002799727,-0.003369543,-0.003506528,-0.003071331
0.23,5.83135E-05,0.000141684,0.100854353,0.140208273,0.025189349,0.027990909,0.066706301,0.041248118,9.9832E-05,0.000159535,-0.009622169,0.008670749,0.104879365,0.199441225,-0.04535378,-0.021190381,-0.059733616,0.060552,0.086670606,-0.1343357,-0.0174281,-0.012188817,0.03027996,0.030682513,0.017483914,0.071994204,-0.00597659,0.041306004,0.006398965,-0.001953589,-0.001816292,-0.000949444,-0.011706497,0.013677962,0.019416578,-0.02379666,-0.011351267,0.023519805,-0.001954223,-0.005085627,-0.002789985,-0.003373293,-0.003509527,-0.003076581
0.24,0.000187236,0.000154917,0.10568376,0.127863913,-0.036868146,-0.019250302,0.076471926,0.01689509,0.000114975,0.00016897,0.048269676,-0.00583273,0.101240144,0.185311587,0.00265037,-0.031139112,-0.023326146,0.076695799,0.089119642,-0.13306922,-0.018694579,0.008563613,-0.010583077,-0.055621198,-0.032763279,0.024356264,-0.019160184,0.002914891,-0.003523062,-0.001960339,-0.001810291,-0.000956199,0.001049851,-0.027165048,-0.014457934,-0.012802702,-0.001585642,0.002340606,-0.015397216,-0.045803706,-0.002788486,-0.003370293,-0.003498283,-0.003069831
0.25,0.000100024,9.82032E-05,0.075532393,0.039027243,-0.023486188,0.0343996,0.061701418,0.018085276,3.29853E-06,8.78238E-05,-0.002389503,-0.028789578,0.062406525,0.149331362,0.038630595,-0.01868794,-0.057200658,0.118352293,0.118502348,-0.153340522,-0.021227538,0.007343387,-0.052727852,-0.072405866,-0.059145725,-0.001309019,-0.024439725,-0.013869777,0.038652231,-0.001952839,-0.001805789,-0.000950195,-0.005328323,-0.065603845,-0.042259448,0.010413546,0.02522405,-0.022561738,-0.011727478,0.0023187,-0.002780992,-0.003377042,-0.003500532,-0.003063831
0.26,-0.000155924,6.98464E-05,0.08035417,0.032862692,0.05074782,0.053564639,0.054255129,0.059528147,-4.59163E-05,-5.37121E-05,-0.07715757,-0.065036831,0.032072053,0.14418915,-0.011753927,-0.006236768,-0.111155736,0.137151121,0.103810041,-0.126736823,0.009076417,-0.008526707,-0.018242989,0.01987929,-0.012667454,-0.002529722,-0.027064237,0.038925633,0.032449533,-0.00194384,-0.00180729,-0.000950195,-0.02955928,-0.024761789,-0.048301928,-0.001808744,0.044724782,0.007345489,0.031042908,0.02576383,-0.002779493,-0.003379292,-0.003515523,-0.003075081
0.27,-0.000279159,-7.19373E-05,0.115327315,0.088374167,0.053181597,0.020361514,0.036921144,0.086353098,-6.16743E-06,-0.000123536,-0.031335426,-0.06140524,0.066045747,0.196877749,-0.020146261,-0.013744092,-0.082286107,0.123723387,0.042595594,-0.111539069,0.021710694,0.011005496,0.025214042,0.051068255,0.04638406,0.007251162,0.000584689,0.031723485,-0.015924643,-0.001959589,-0.001810291,-0.000953197,-0.019366409,0.022086508,-0.048301928,-0.006691557,0.078858693,0.045919707,0.053030823,0.020827611,-0.002798228,-0.003383042,-0.003515523,-0.003088581
0.28,-4.5962E-05,-6.05946E-05,0.079156355,0.072337179,0.058041522,0.062475772,-0.001653074,0.081470286,0.000114975,-2.5405E-05,0.019323754,-0.066234646,0.107305512,0.209725649,0.025447001,-0.008739209,-0.06095432,0.08878076,0.064635007,-0.117871466,-0.026278197,0.015887832,0.048163261,0.02946181,0.097867214,0.015796083,0.042759982,0.001755223,-0.044454764,-0.001963339,-0.00180804,-0.000947943,0.016339158,0.013677962,-0.02773308,0.023856539,0.064240774,0.007345489,0.015150879,0.070185979,-0.002808719,-0.003378542,-0.003500532,-0.003085581
0.29,0.000217571,0.000156807,0.052628951,0.050135641,0.041012713,0.056067081,-0.008977293,0.072925364,0.000203939,8.21618E-05,0.04103701,-0.066234646,0.126722321,0.160897524,0.031428446,0.009876513,-0.103587376,0.060552,0.084221571,-0.088734809,-0.030047118,-0.012188817,0.036688652,0.077374407,0.119229519,0.004794496,0.004551974,0.022140965,-0.044454764,-0.001956589,-0.001801288,-0.000950946,0.016339158,0.011275179,-0.00115227,0.004302401,0.039857229,-0.002603242,-0.010506774,0.052909215,-0.002806471,-0.003362793,-0.003493036,-0.003084081
0.3,7.53772E-05,0.000149245,0.091210799,0.071101218,-0.016184858,0.001196475,0.050470949,0.079028879,0.000118762,3.8758E-05,0.079641747,-0.007045804,0.115797028,0.113351138,0.018244853,0.004932666,-0.121196019,0.08475244,0.046269147,-0.102666083,0.006558717,-0.007305527,0.025214042,0.072613665,0.07902261,-0.011074644,-0.028376493,0.018539891,-0.023367117,-0.001967088,-0.001797537,-0.000951696,-0.009173538,0.031696208,-0.003563158,-0.021347624,0.039857229,0.032247832,0.001715516,0.020827611,-0.002789985,-0.003367293,-0.003505029,-0.003091581
0.31,-0.000245032,-7.57183E-05,0.099656539,0.052592306,-0.012530378,0.027990909,0.096369387,0.069263254,-1.94164E-05,-0.000148069,0.079641747,0.001422824,0.104879365,0.127496035,-0.006962667,-0.039806104,-0.088572728,0.111638426,0.092793195,-0.1343357,0.011594117,0.025654411,0.020056572,0.022259661,0.023770535,-0.042828184,0.026951877,-0.000686183,0.001439859,-0.001964838,-0.001811791,-0.000941939,-0.025744583,-0.005541913,-0.015648119,0.006751436,0.016694387,0.014791778,0.001715516,0.026995977,-0.002781741,-0.003367293,-0.003511776,-0.003081081
0.32,-0.000273471,-0.000242078,0.106889205,0.067408591,0.019108721,0.056067081,0.044245363,0.047351633,-0.000199236,-0.000216006,0.067572045,-0.011867581,0.115797028,0.169884951,0.00265037,-0.026134229,-0.055918919,0.08878076,0.145436018,-0.100140754,0.010342896,0.042744254,0.012427177,0.0570497,0.017483914,-0.036724669,0.041447726,0.005356297,0.020044138,-0.001954339,-0.001817043,-0.000950946,-0.014269973,-0.035573118,-0.018089526,0.025069612,0.003281911,-0.012551972,-0.022729064,-0.010018031,-0.002801226,-0.003356794,-0.003502031,-0.003073581
0.33,-0.000180572,-0.000213721,0.128594832,0.10811904,0.026410052,0.063757511,0.004694582,0.055866038,-0.000267379,-0.000106552,0.059133934,0.007457675,0.10002707,0.14418915,0.031428446,0.011158252,-0.06095432,0.087437986,0.087895124,-0.08493537,-0.008593261,0.040303325,0.032843437,0.069012591,0.035077297,-0.012295347,-0.00597659,-0.011428371,0.032449533,-0.001965588,-0.001804289,-0.000959952,0.011212204,0.000464327,-0.047081225,0.011634249,-0.016218821,-0.016275117,-0.015397216,-0.032231013,-0.002806471,-0.003366543,-0.003505779,-0.003089331
0.34,-8.19837E-05,-5.30328E-05,0.09724565,0.051356345,0.027623126,0.079077335,0.050470949,0.054645334,-7.24161E-05,-7.63576E-05,0.022940087,0.013500156,0.072118745,0.1249173,-0.015355001,-0.027354932,-0.054698216,0.091466307,0.065857618,-0.098866645,-0.023745238,0.020771121,0.011145439,-0.016070417,-0.015169895,-0.041607481,-0.02047244,-0.033034816,0.031209756,-0.001966338,-0.001798287,-0.000940438,0.007397507,-0.025962942,-0.045860522,-0.004242521,-0.04180781,0.002340606,0.015150879,-0.035935084,-0.002791483,-0.003365793,-0.003517023,-0.003093082
0.35,0.000149318,3.77088E-05,0.074334578,0.035319357,0.026410052,0.052282901,0.080256105,0.048541819,6.95491E-05,4.44191E-05,0.025350975,0.023166599,0.074537263,0.149331362,0.003840556,-0.05598042,-0.008250462,0.063237547,0.114828794,-0.090001288,0.005292237,-0.034162427,-0.039940987,-0.049639753,-0.047838962,-0.037945372,0.007176486,0.01011704,0.007638742,-0.001956589,-0.001803539,-0.000930681,0.011212204,-0.063202016,0.002479322,-0.012802702,-0.006468455,0.03719168,0.006598328,-0.026062648,-0.002786987,-0.003356794,-0.003511026,-0.003075831
0.36,0.000238425,5.66132E-05,0.075532393,0.104411154,0.017895648,0.029333682,0.041803957,0.065631663,5.44058E-05,0.000193503,0.02416079,0.023166599,0.084249482,0.135186465,0.071040263,-0.027354932,-0.012004124,0.055180906,0.107481687,-0.081135932,0.017911256,-0.063459302,-0.032281075,-0.014910749,0.003659451,-0.002529722,0.019047824,0.041306004,0.003919412,-0.001964089,-0.001811041,-0.000944191,0.013806199,-0.012749307,-0.004753344,-0.027458769,0.01791509,0.038473418,-0.017838623,0.0023187,-0.002791483,-0.003372543,-0.003499033,-0.003069081
0.37,9.81276E-05,6.22846E-05,0.065888838,0.097010641,0.021534869,0.035681339,0.017023684,0.053424631,5.62982E-05,6.8952E-05,-0.022897316,0.011089267,0.079397187,0.103081973,0.006251444,-0.021190381,-0.038371312,0.094151854,0.057287901,-0.064664069,0.000241578,0.002460098,-0.033593331,-0.036395124,-0.00262717,-0.02573834,0.011143771,-0.005446925,0.002679636,-0.001964089,-0.001815542,-0.000955449,-0.025744583,-0.003139608,-0.045860522,-0.006691557,-0.000364939,0.01979666,-0.020287658,-0.021126429,-0.002784739,-0.003377792,-0.003506528,-0.003076581
0.38,1.84995E-05,0.000100094,0.070710616,0.052592306,0.048306414,0.017798038,0.040583254,0.052234446,2.22267E-05,2.36608E-05,-0.028924537,0.02075571,0.096387849,0.082513125,-0.041752706,-0.04603169,-0.029612767,0.110295652,0.043820112,-0.049466315,0.015393556,0.017109012,-0.04506794,-0.089129499,-0.062914646,-0.062389952,0.009831515,0.002914891,-0.012205313,-0.001953589,-0.001820044,-0.000952447,-0.025744583,-0.049987905,-0.047081225,0.009185213,0.000855764,0.022299102,-0.009286071,-0.026062648,-0.002784739,-0.003368043,-0.003526767,-0.003078831
0.39,0.000128463,0.000187054,0.094834761,0.087153464,0.042225787,0.006323429,0.071589113,0.070483958,-2.88805E-05,0.000110469,-0.040978981,0.012287082,0.107305512,0.07224396,-0.024968038,-0.003734327,-0.047160374,0.052495359,0.059736936,-0.03932685,0.029279054,-0.047590161,-0.011864815,-0.063983015,-0.050341404,-0.035503965,-0.013880643,0.026962743,0.006398965,-0.001953589,-0.001820794,-0.000947943,0.011212204,-0.060799711,-0.012016528,-0.026238066,0.022782644,0.038473418,0.006598328,0.022063573,-0.002797479,-0.003372543,-0.003526017,-0.003076581
0.4,9.81276E-05,0.000130341,0.103272872,0.131571799,-0.016184858,0.020361514,0.095148684,0.06074885,-3.64503E-05,2.55481E-05,-0.047006202,-0.007045804,0.066045747,0.067101748,-0.036961446,0.045948291,-0.067240941,0.018895506,0.049942701,-0.040593329,-0.006075561,-0.014630223,0.039252128,0.040265032,0.041333401,0.015796083,-0.04024783,-0.040298,-0.001043509,-0.001958839,-0.001811041,-0.000950946,0.013806199,-0.045182817,0.007301099,-0.029907805,0.049607595,0.017294219,0.01148877,0.02576383,-0.00279523,-0.003375543,-0.003511776,-0.003079581
0.41,-0.00014834,-5.49232E-05,0.064683394,0.095774679,-0.018611005,0.015234561,0.082819582,0.053424631,-0.000112163,-0.000108439,0.047064232,0.013500156,0.046636567,0.028558047,-0.032170187,-0.019908643,-0.067240941,0.040379881,0.043820112,-0.103932563,-0.006075561,0.018329715,0.035437431,0.083416888,0.095364773,0.012133974,0.00586423,-0.043899074,-0.034532736,-0.001956589,-0.001811791,-0.000947943,0.039288376,0.000464327,-0.026512377,-0.032349211,0.006944021,-0.012551972,0.001715516,-0.033466975,-0.002789985,-0.003370293,-0.003515523,-0.003091581
0.42,-0.000313285,-0.000213721,0.056237654,0.05506423,0.03979201,0.027990909,0.029474855,0.036365305,-0.000176519,-0.000253749,0.120642113,0.006244602,0.072118745,-0.01898834,-0.022557149,-0.067149854,-0.077281224,0.068639158,0.097689359,-0.122937384,0.014127076,-0.001202489,-0.054040108,0.051068255,0.058926785,-0.01717816,0.049351779,0.031723485,-0.028330039,-0.00194759,-0.001815542,-0.000944941,0.071148728,0.023287661,-0.039818041,-0.025024992,-0.035719554,0.001119903,-0.001954223,-0.061848323,-0.002796729,-0.003371793,-0.00352077,-0.003090831
0.43,-0.000313285,-0.000234516,0.092423873,0.072337179,0.036145159,0.061194034,0.030573488,0.018085276,-6.67369E-05,-0.000200909,0.072393822,-0.027576504,0.04420279,-0.015127866,-0.024968038,-0.006236768,-0.083567845,0.111638426,0.114828794,-0.060864631,-0.033846557,0.030536746,-0.055291329,0.0570497,0.038830959,-0.007397276,0.011143771,0.023361668,0.022527505,-0.00194609,-0.001811041,-0.000947943,0.050762986,-0.013950937,-0.015648119,0.018958467,0.034974416,-0.008828828,0.007826661,0.006018957,-0.002793732,-0.003374043,-0.003511776,-0.003070581
0.44,3.55632E-05,8.68605E-05,0.086389021,0.084666281,0.021534869,0.027990909,0.069147707,0.04613093,6.3868E-05,0.000180293,0.02655642,-0.028789578,0.009016022,0.011849673,-0.027348409,0.024830127,-0.093608128,0.118352293,0.059736936,-0.072262946,-0.054049193,0.021992301,0.069922294,0.121746966,0.074002468,0.012133974,-0.011256131,-0.042678371,0.053533365,-0.00194984,-0.00180804,-0.000937436,0.031628464,-0.028365724,-0.010826342,-0.003021818,0.063004812,-0.036233613,0.001715516,0.06771787,-0.002792982,-0.003364293,-0.003511776,-0.003068331
0.45,0.000407161,0.000357195,0.068299727,0.063700705,0.030064532,-0.007714657,0.069147707,0.036365305,9.60489E-05,0.000238794,0.08325808,-0.014286099,0.007802949,0.028558047,-0.009343038,0.024830127,-0.089793431,0.061894774,0.046269147,-0.100140754,-0.003542602,-0.029279137,0.073736992,0.133709857,0.068982327,0.013354677,-0.003352079,-0.06184341,0.020044138,-0.001952839,-0.00180729,-0.000932932,0.041821335,-0.033170335,-0.009605639,-0.016464811,-0.014998118,-0.049905488,-0.027611877,0.031932195,-0.002794481,-0.003356044,-0.003518522,-0.003084081
