Time,A2147,B5401_18A,B7049_18A,B6182_18A,P-0463-0-CHAN-1,B7048_18A,B7052_18A,B6181_18A,B6876_18B,B7030_18A,B4531_18A,B5397_18A,A2148,A2149,B7033_18A,B6191_18A,IW4-0624-0-CHAN-1,B4520_18A,B7060_18A,B6190_18A,B7035_18A,B7042_18A,B5395_18A,B7051_18A,B7039_18A,B5410_18A,B7032_18A,B5382_18A,IW4-0634-0-CHAN-1,B5406_18A,B7054_18A,B5381_18A,A2146_18A,B7031_18A,B6192_18A,B5404_18A
0.11,-8.3565E-05,-0.135233377,-0.065963745,-0.045420756,-0.002066192,-0.009556163,0.20844263,-0.000246799,0.0323306,0.039299705,0.004511515,-0.021841627,6.287E-05,2.35436E-05,0.039789476,0.026902439,-0.001568526,-0.032122756,0.044585372,-0.008561048,-0.001439801,0.026203418,0.024525067,0.032254634,-0.026690068,-0.007867071,0.011090461,-0.011893236,-0.003207599,-0.013373571,0.001067649,-0.045068639,0.000170025,0.01355574,-0.025110103,0.016230887
0.12,0.000181726,0.015110995,0.043243408,0.068684469,-0.002058681,-0.007053722,0.332977237,0.037121975,-0.018084439,0.028221824,0.005793254,-0.020613295,0.000390733,0.000311146,0.037332811,0.044698002,-0.001573027,-0.011675979,0.027403976,-0.008561048,0.004640827,0.082859301,0.052700421,0.033452449,-0.006014409,0.007174281,0.023007575,0.022622145,-0.003206849,0.00803451,0.023040306,0.01051913,-3.38676E-05,0.005143856,-0.05373735,-0.015055353
0.13,0.000287842,0.139144923,0.1144104,0.132084737,-0.00206469,0.045497547,0.301544132,0.065152371,0.00523099,0.0257499,0.023798625,-0.010786635,0.000237228,0.000180589,0.029962816,0.016736271,-0.001573027,0.002362107,0.048262741,-0.019352826,-0.002652874,0.074421191,0.015552899,0.015447078,0.031690059,0.049792079,0.05041236,0.042367018,-0.003209099,0.01685409,0.014464866,0.033254725,-0.000162241,0.005143856,-0.099789836,-0.10140484
0.14,6.61348E-05,0.046432997,0.051834106,0.067433248,-0.002072952,0.038234364,0.206031742,0.034451687,0.040936557,0.040520408,0.026423136,-0.050100905,-0.00021003,-0.000226217,0.027509966,-0.015040157,-0.001564775,0.001049851,0.065444137,0.035941211,-0.013593426,0.00210979,-0.053607562,0.019048152,-0.00966126,0.025976924,0.06112403,-0.040244066,-0.003211349,0.01937179,0.007171165,-0.005899327,-3.95337E-05,0.003941988,-0.087343223,-0.108912165
0.15,-0.000237055,-0.097647165,-0.089263916,-0.028926005,-0.002056428,-0.035251964,0.149208011,0.011761868,0.023724643,0.022057273,0.01226298,-0.057467085,-0.0002612,-0.000152424,-0.015466413,-0.036646603,-0.001570026,0.024029587,-0.025368546,0.042685595,-0.012376538,-0.048503614,-0.045924762,-0.013376775,-0.076555791,-0.010373327,-0.01510888,-0.062430345,-0.003214349,0.01306991,-0.013550271,-0.0387515,0.000134154,-0.018890883,-0.042535372,-0.04133671
0.16,-4.56665E-05,-0.048785184,-0.096633911,-0.063151469,-0.002042909,-0.021763195,0.144370975,-0.024279392,0.004071322,0.009758689,0.008417765,-0.014471632,0.000182266,0.000118149,-0.015466413,-0.031561611,-0.001570776,0.007428025,-0.048691605,-0.012604627,-0.009946576,-0.001506543,0.032207868,-0.028986516,-0.018175664,-0.036690923,-0.031786737,0.03742317,-0.003205349,-0.029746252,-0.036713112,-0.04001798,4.73102E-05,-0.000865008,-0.002706192,-0.011301691
0.17,0.000384484,0.045179869,0.028518677,-0.006114115,-0.002059432,0.056544911,0.195159854,-0.069659031,-0.010760221,0.004845359,-0.023686727,0.001500505,0.00026376,7.65228E-05,0.025053301,0.016736271,-0.001567776,-0.011675979,0.040900375,-0.047673139,-0.012376538,0.055134082,0.07703819,0.029851375,0.040204463,-0.000344488,-0.002016839,0.08304695,-0.003198599,0.00173263,-0.022095192,-0.008447545,-0.000237753,0.007547353,0.015963741,-0.03632992
0.18,0.000174146,0.062719847,0.080047607,0.021778951,-0.002073703,0.090785633,0.187896671,0.003751003,-0.013201627,0.012230613,-0.042973836,0.008870501,-0.000204341,-0.000131611,0.037332811,0.028176548,-0.001574527,0.008740281,0.0764915,-0.040928754,-0.006299725,0.018970752,0.010433576,0.059873042,0.008572993,0.062327174,0.02419776,0.025094069,-0.003214349,0.087380213,0.03155471,0.01051913,-8.67294E-05,-0.022496249,0.013474412,-0.008797342
0.19,-0.000271164,0.043926741,0.037109375,-0.004847636,-0.002072201,0.066310536,0.141960086,0.030446255,0.016339389,0.044213035,0.010981242,-0.004644972,-0.000247931,-7.86314E-05,0.000498095,-0.007410763,-0.001573777,-0.011675979,0.024939682,0.034590808,-0.025750866,-0.035258985,-0.06257973,0.014241634,-0.027910771,0.037256983,0.06112403,-0.024222338,-0.003226348,0.052117151,0.06204177,-0.022333043,0.000105831,-0.018890883,0.023431711,0.016230887
0.2,-0.000140413,0.022628333,0.032211304,0.019261251,-0.002072952,0.028407704,0.146797122,-0.038965977,0.018780795,0.003594138,0.050776164,-0.02306996,2.87612E-05,0.000142747,-0.00195857,-0.007410763,-0.001570026,-0.032122756,-0.010643815,0.042685595,-0.034257641,-0.02561543,-0.029277423,-0.008570256,-0.031542363,-0.007867071,-0.02821618,0.011544264,-0.003223348,-0.038550573,-0.012329567,-0.032434362,-6.78497E-05,0.015959476,0.013474412,-0.002541239
0.21,5.09752E-05,0.081512953,0.073913574,0.029393087,-0.002063188,0.018581044,0.157676639,-0.006930149,-0.003374967,-0.057929299,0.02764384,0.005181688,3.25536E-05,-5.59257E-05,0.059431353,0.002755405,-0.001570776,-0.024493362,0.013899948,-0.059807691,-0.016027203,0.006931567,0.020679852,0.02865356,0.010999141,-0.024155828,-0.123507318,0.060830153,-0.003224098,-0.029746252,-0.069672097,0.026937587,-3.95337E-05,0.041196083,0.00974042,0.042512243
0.22,1.70686E-06,0.170466925,0.098464966,0.016713033,-0.002056428,0.035731922,0.174598636,0.047795498,-0.010760221,-0.013648293,-0.018620809,0.028523821,-1.1036E-05,-8.05233E-05,0.072939196,-0.009955166,-0.001564025,-0.035967971,0.006537582,-0.054413709,-0.040338269,-0.003917432,0.045017621,0.033452449,0.045072017,-0.022900792,-0.019884881,0.044838942,-0.003218098,0.005516809,-0.001343239,0.050939662,0.00010395,0.054415201,0.049569614,0.091315573
0.23,8.6979E-05,0.144156481,0.121780396,0.061100851,-0.00206469,0.050441395,0.158882083,0.019765103,-0.032915982,0.0257499,-0.034001668,0.018697161,-4.89409E-05,8.78756E-05,0.06802968,-0.002325771,-0.001569276,0.009991501,0.012671615,0.042685595,-0.06464552,-0.01717732,0.057827374,-0.01217133,0.009793697,0.023470667,0.073041144,0.001687086,-0.003204599,0.01306991,0.036437522,0.026937587,2.4653E-05,0.020766471,0.012229748,0.038756674
0.24,0.000121088,0.060214068,0.10458374,0.061100851,-0.002060184,0.055324208,0.076675357,-0.025614536,-0.021807584,-0.009955666,-0.003178914,0.002725023,-7.54761E-05,-0.000110798,0.047155657,-0.009955166,-0.001580528,0.038098191,0.054396774,0.04942998,-0.020887127,0.023807788,0.036053082,-0.004969182,-0.03763062,0.04227331,0.017056647,-0.003256761,-0.003212099,0.02692489,-0.008697976,0.021886927,-9.23882E-05,-0.026101614,-0.072407283,-0.020062143
0.25,-4.18767E-05,0.038915183,0.033432007,0.009098897,-0.002059432,0.058986317,0.052490177,-0.010935581,0.029828158,-0.014868996,0.023798625,0.008870501,-9.06343E-05,-3.8897E-05,-0.014238081,-0.037916897,-0.001564775,-0.033404495,0.020033981,0.023806659,0.000990161,0.037067675,0.011715314,0.023854671,-0.059526982,-0.005360814,-0.04132348,-0.003256761,-0.003215848,0.014336389,-0.018433083,0.01051913,-9.32164E-06,0.006345485,-0.032578073,-0.011301691
0.26,-0.000125254,0.038915183,0.024841309,0.031926046,-0.002072952,0.071254383,0.05975336,0.018437588,0.015118686,-0.008704446,-0.000615438,0.026067156,-0.000119062,-2.94651E-06,-0.026513777,-0.040457485,-0.001549772,-0.056384231,-0.035187577,-0.000470075,-0.022104016,-0.014766431,0.012997052,0.008244929,-0.032763066,-0.035435888,-0.036562738,-0.020499193,-0.003205349,-0.007071692,-0.005035866,0.000402552,0.000136043,0.036389087,0.062016226,0.022488897
0.27,3.77106E-05,0.045179869,0.049377441,0.083897481,-0.002069196,0.068812977,0.03556818,-0.004252231,-0.048907193,-0.038245461,-0.024968465,0.002725023,7.91451E-06,6.70619E-05,0.011545458,-0.021395443,-0.001561775,-0.029589798,-0.026596879,-0.032837781,-0.009946576,-0.029231763,0.001469037,-0.001368108,0.020749507,-0.019143316,-0.024645623,0.00415901,-0.003205349,0.000481409,-0.011139382,0.018087489,1.89943E-05,-0.000865008,0.054548271,0.022488897
0.28,0.000255628,0.117846514,0.022384644,0.08517922,-0.002057179,0.027187001,0.039192142,-0.002924717,-0.064837369,-0.018531106,0.026423136,-0.008329969,3.06574E-05,0.000297901,0.031191149,0.011651279,-0.001577527,-0.021929885,0.01512828,-0.007210645,0.032598743,-0.012355542,0.01427879,-0.010973515,0.018308101,0.008429316,-0.006777581,0.034951246,-0.003203099,0.00803451,0.004729759,0.020605189,-0.000111268,-0.012882496,0.001027785,-0.013804132
0.29,4.71852E-05,0.10406449,0.001525879,0.038273702,-0.002056428,0.014918934,0.006553592,0.030446255,-0.00459567,0.013451316,0.045649211,0.043263811,-0.000130432,-0.000142963,-0.003186903,0.006570103,-0.001567025,-0.024493362,0.017584945,0.022456256,0.050829181,0.00210979,0.030926129,-0.027781072,-0.038851323,0.002161769,0.036099616,0.005379713,-0.003200099,0.01055221,0.027923118,0.009237391,5.10877E-05,-0.002066638,0.007251106,-0.020062143
0.3,-0.000322327,-0.004935239,-0.011962891,-0.036524882,-0.00206469,0.019862782,-0.067199765,-0.005587376,0.060589877,0.014672019,0.0006663,0.035893816,-4.13599E-05,-0.000139179,-0.013009748,-0.022665737,-0.001543771,-0.005328323,-0.005738114,0.044035998,0.054476032,0.02138164,-0.019023517,-0.037386479,-0.042498174,-0.034184667,0.04801673,0.001687086,-0.003198599,0.01558761,0.024230491,0.020605189,0.000124711,0.000336622,0.018453069,0.007470434
0.31,-0.000153678,0.017616774,-0.016876221,-0.032740702,-0.002072201,-0.026646007,-0.065986691,-0.021609104,0.037274447,-9.84885E-05,-0.022466024,-0.014471632,0.000205008,0.000152208,0.038557329,-0.001059292,-0.001549022,0.03684697,0.001624252,0.050776568,0.059339771,0.022587085,0.004024884,-0.020578923,-0.002367558,-0.009122106,0.00871009,0.042367018,-0.003196349,-0.017142492,-0.00259446,0.019353968,-9.32164E-06,0.001538728,-0.011418842,-0.003792459
0.32,0.000119193,0.057708766,0.026062012,0.028111349,-0.002060935,-0.029087413,-0.026092587,0.019765103,-0.019366178,-0.029639504,-0.037846883,0.002725023,0.000169004,-6.91705E-05,0.018911638,0.029446842,-0.001564775,0.013867234,0.008994247,0.014365283,0.026518116,0.015354419,0.062946698,0.021443782,-0.008440556,0.047285823,-0.021075067,0.038674391,-0.003215848,-0.081381994,-0.020905007,-0.000848668,-2.0654E-05,-0.023697878,-0.007684849,-0.020062143
0.33,4.33957E-05,0.012605216,0.048156738,0.010380636,-0.002042158,0.016139637,-0.023674069,-0.016268528,-0.035296353,-0.017310403,-0.014714559,0.029752153,-6.59953E-05,0.000133286,-0.044931135,0.03198743,-0.001566275,-0.019366409,0.012671615,0.010317889,-0.003869763,0.00210979,0.009151837,0.033452449,-0.006014409,0.049792079,-0.002016839,0.015236891,-0.003221848,-0.071311194,0.012053977,0.016836268,-9.32164E-06,-0.033311869,0.02467636,-0.00504368
0.34,2.6341E-05,0.003835227,-0.013198853,-0.006114115,-0.002049669,0.014918934,-0.04180914,-0.0336254,-0.037798795,0.008537986,0.023798625,0.033437151,-9.06343E-05,3.30035E-05,-0.038793287,0.030720951,-0.001569276,0.006176804,0.031081344,0.029200641,0.002210865,-0.032848096,-0.044643024,0.008244929,-0.007235112,0.03976324,0.025387946,0.007851637,-0.003208349,0.00425033,0.042541038,0.026937587,2.65417E-05,0.001538728,0.022187047,-0.011301691
0.35,2.06565E-05,-0.003682111,-0.062271118,-0.001032938,-0.00207145,0.016139637,-0.045440732,0.006421291,0.013897983,0.031914451,0.02764384,0.008870501,4.58156E-05,-2.94361E-05,-0.0068719,0.019280674,-0.001561024,0.015118454,0.03353038,0.03324422,-0.007516613,-0.050914502,-0.029277423,-0.003763738,-0.040072026,0.023470667,0.017056647,-0.015585863,-0.003220348,0.036995691,-0.003815163,-0.014749425,3.40966E-05,0.001538728,-0.002706192,-0.025067026
0.36,-6.84059E-05,0.001329447,-0.020568848,-0.034007182,-0.002069196,0.024745594,-0.030929623,-0.025614536,0.081524936,0.041771629,0.022516886,-0.007101637,5.15041E-05,0.000275196,-0.015466413,0.009110691,-0.001549772,0.030407761,0.002852584,0.008967486,0.004640827,0.003315234,-0.004939654,0.020245967,-0.004793706,0.000906733,-0.011538324,-0.024222338,-0.003225598,0.014336389,-0.018433083,-0.034967321,-0.000130148,-0.008075501,-0.011418842,-0.015055353
0.37,9.28666E-06,0.022628333,-0.005844116,-0.008631815,-0.002057179,-0.007053722,-0.044227658,-0.006930149,0.038434115,-0.028388283,-0.008305868,0.018697161,-4.32561E-05,-7.48469E-05,-0.055982313,-0.007410763,-0.001567025,0.035534714,-0.000832413,-0.007210645,0.024088153,0.062366748,0.019398114,0.026250301,0.028043208,0.003412989,-0.027025994,-0.021750414,-0.003200099,-0.019660193,0.049834739,-0.014749425,-0.00012637,0.009950851,-0.005195521,-0.013804132
0.38,8.31892E-05,-0.027486776,-0.037734985,0.010380636,-0.002063939,-0.033970226,-0.059944211,0.045132839,-0.00459567,-0.039466164,-0.019841512,0.015012163,-5.46294E-05,2.54355E-05,-0.031427107,-0.020121334,-0.001574527,-0.001513626,0.01021495,0.018412677,0.003423938,0.032230639,0.019398114,0.009442744,-0.030336919,-0.004105779,-0.006777581,-0.009421312,-0.003197849,-0.038550573,0.043731224,-0.007181066,3.59853E-05,-0.000865008,-0.033822738,0.002465552
0.39,-2.08292E-06,-0.028739904,-0.013198853,-0.011180033,-0.002069948,-0.036472667,-0.028518735,-0.029619968,0.018780795,0.026970603,-0.005681356,0.008870501,7.91451E-06,9.16596E-05,0.043470659,-0.009955166,-0.001556524,-0.010424758,-0.01800618,-0.038227948,0.019224414,-0.005122876,-0.002376178,0.020245967,-0.027910771,-0.034184667,0.025387946,0.030007399,-0.003214349,-0.023444372,0.014464866,0.000402552,0.000117163,-0.022496249,-0.082364567,-3.87972E-05
0.4,-6.65109E-05,0.021375205,-0.000930786,0.015446554,-0.002060184,-0.029087413,0.007751407,-0.034960544,0.000287143,0.006066062,-0.015996297,0.015012163,-2.43055E-05,-0.000182698,0.043470659,-0.023936031,-0.001557274,0.021466111,-0.01800618,-0.05037013,0.028951892,0.015354419,0.015552899,0.032254634,0.045072017,-0.019143316,0.031338874,0.026314772,-0.003217348,0.020623011,0.024230491,0.01555453,3.97628E-05,-0.017689015,-0.052492686,-0.051348383
0.41,7.39189E-06,-0.035004113,-0.047546387,0.004032979,-0.002062437,-0.024265636,-0.014007626,0.066487515,-0.005816373,-0.035773537,0.009638468,-0.003416639,-0.00013422,0.000103012,-0.013009748,-0.006144283,-0.001567025,0.022778367,0.011443283,0.039988604,0.000990161,0.047901416,0.023243329,-0.008570256,0.041409907,0.003412989,0.013470832,-0.004507982,-0.003219598,0.04204635,-0.018433083,0.025671107,-3.38676E-05,-0.01168039,0.007251106,-0.035078699
0.42,7.93992E-05,-0.098900293,-0.067184448,-0.020060648,-0.002070699,-0.035251964,-0.055107174,0.074498379,0.008954135,-0.009955666,0.004511515,0.002725023,-0.000120958,-0.00012215,-0.019147596,0.054867985,-0.001565525,-0.023181106,-0.00818715,0.025153247,-0.014810315,0.052723193,-0.004939654,-0.037386479,0.025601802,-0.015382024,-0.022265252,0.002907789,-0.003212849,0.034477991,-0.039185036,0.018087489,1.14394E-05,-0.01047876,-0.020131476,-3.87972E-05
0.43,3.77106E-05,-0.040015672,-0.016876221,0.026860128,-0.002066192,0.005153309,-0.050277768,0.049130642,-0.013201627,0.024529197,-0.044255575,0.033437151,2.49689E-05,-0.000142963,0.017687121,0.058682682,-0.001561024,-0.027056839,-0.02291951,0.004923907,-0.018453351,0.015354419,0.005306622,0.003438411,0.041409907,-0.004105779,-0.029406366,-0.004507982,-0.003197099,0.04204635,-0.014801491,-0.023599523,-5.46361E-05,-0.000865008,-0.051248021,-0.051348383
0.44,7.56094E-05,0.033904101,0.026062012,0.029393087,-0.002057179,0.049220692,-0.050277768,0.050473415,-0.007037076,0.019585349,-0.024968465,0.039582628,5.90814E-05,7.84148E-05,0.00540761,0.010380985,-0.001561775,-0.015551712,0.011443283,0.027850238,-0.02331709,-0.02801106,-0.007495502,0.025052486,0.021954951,0.007174281,0.006329718,-0.01927849,-0.003197099,0.044564051,-0.006226052,-0.047601598,-9.42769E-05,0.001538728,-0.02137614,-0.022564585
0.45,0.000162776,0.001329447,0.008880615,-0.022578349,-0.002060935,-0.007053722,-0.075668393,0.029111111,0.022442904,0.012230613,-0.023686727,0.000268358,-2.05132E-05,-0.000173237,-0.021604261,-0.031561611,-0.001567025,-0.015551712,0.034766342,0.015715686,-0.02331709,-0.030437207,-0.0395237,0.011846004,0.020749507,-0.002854558,0.025387946,0.014016188,-0.003208349,0.023140711,0.020568382,-0.021066564,1.14394E-05,-0.030908371,-0.001461543,0.012477225
0.46,0.000102138,-0.050038312,-0.018096924,-0.013728251,-0.002075205,-0.042576183,-0.065986691,0.021100247,0.010174838,0.031914451,-0.024968465,-0.015699965,4.58156E-05,0.000116257,-0.04002162,-0.034106014,-0.001565525,0.035534714,0.028624679,0.031893817,-0.005086651,-0.007533765,-0.015185931,0.008244929,0.059659419,0.015948084,0.012295905,0.020150221,-0.003212099,0.023140711,0.038878929,0.007986171,1.71056E-05,-0.042925622,0.002272449,-0.060106928
0.47,3.58156E-05,-0.02498052,-0.024246216,0.026860128,-0.002070699,-0.019321788,-0.063575802,-0.000246799,-0.02424899,0.029442527,0.026423136,0.027295488,0.000104563,2.73275E-05,-0.054757795,-0.029021023,-0.001562525,0.040661667,0.017584945,0.008967486,-0.006299725,-0.002711988,-0.00109444,0.021443782,0.035321651,0.004668025,-0.024645623,0.011544264,-0.003206099,0.02440719,0.018157493,0.019353968,-5.08586E-05,-0.006873633,0.001027785,-0.032576258
0.48,5.28702E-05,0.005087878,-0.025466919,0.029393087,-0.002059432,-0.00833546,-0.090171872,-0.045634067,-0.003374967,0.023277976,0.034113566,0.015012163,2.11803E-05,-0.000144855,-0.004415235,-0.029021023,-0.001564025,-0.014239456,0.008994247,-0.03688136,0.003423938,-0.007533765,0.006588361,0.013043819,-0.032763066,-0.019143316,-0.048464593,0.030007399,-0.003204599,0.002999109,0.002288352,0.025671107,1.33281E-05,-0.003268267,-0.000216879,0.019984549
0.49,5.85548E-05,-0.02498052,-0.013198853,0.024327169,-0.002062437,-0.00217091,-0.081710873,-0.02694968,0.024945346,-0.001319192,-0.009587606,-0.026754957,1.54917E-05,0.000140855,0.001726427,-0.001059292,-0.001568526,0.013867234,0.004080917,-0.018002423,0.024088153,0.024997973,0.021961591,-0.01457459,-0.044924321,0.00592306,-0.017489251,0.00415901,-0.003208349,-0.008338171,-0.006226052,0.024404628,6.99674E-05,-0.020092751,0.018453069,-0.017557794
0.5,3.96056E-05,-0.078854535,0.02116394,-0.016245951,-0.002063188,-0.02786671,-0.064773617,0.003751003,-0.005816373,-0.050544045,-0.059697469,-0.004644972,2.11803E-05,-6.53866E-05,-0.035112104,0.021821262,-0.001571526,0.064892624,-0.014328812,0.010317889,-0.000222912,0.041874194,0.005306622,-0.008570256,-0.002367558,0.014696864,0.018246833,-0.01927849,-0.003212849,-0.012107092,0.014464866,0.030721766,-2.4424E-05,-0.012882496,0.015963741,-0.031325037
0.51,-2.08292E-06,-0.066325639,0.019927979,-0.077098002,-0.002057179,-0.058445324,-0.085334836,-0.008257664,0.00523099,-0.025946877,-0.034001668,0.001500505,3.63385E-05,9.35516E-05,-0.011781416,-0.006144283,-0.001576777,0.018933152,-0.040100907,0.011664477,-0.002652874,0.011753344,-0.004939654,-0.007364812,0.01466125,-0.010373327,0.002759162,-0.000784838,-0.003210599,-0.020926672,0.038878929,0.024404628,-0.000130148,-0.015285756,-0.023865469,-0.025067026
0.52,-3.99817E-05,0.017616774,-0.000930786,-0.0390731,-0.002054926,-0.022983898,-0.09259039,0.00909158,0.056927768,0.007286765,0.026423136,-0.0132433,9.88824E-05,3.11115E-05,-0.004415235,-0.006144283,-0.001579028,-0.037219192,-0.033959244,-0.03014079,0.011934528,0.012958789,0.002750775,-0.021776738,-0.007235112,-0.006612035,-0.025835809,0.006600416,-0.003200099,-0.003302771,-0.025757302,-0.018548864,-7.53971E-05,-0.012882496,-0.02137614,-0.01005047
0.53,1.68665E-05,0.0489383,0.005203247,0.023045431,-0.002049669,0.022304188,-0.072036801,0.019765103,0.043438998,-9.84885E-05,-0.003178914,0.00395717,2.68651E-05,-0.000197835,0.016458788,0.039616825,-0.001563275,-0.016802932,-0.005738114,-0.053067121,0.016798267,0.035846972,0.021961591,0.009442744,5.85891E-05,0.034750727,-0.032976922,0.007851637,-0.003201599,0.04204635,-0.06597947,-0.019815343,1.14394E-05,0.007547353,0.03338901,0.012477225
0.54,0.000113508,0.012605216,0.01133728,-0.007365336,-0.002045162,0.024745594,-0.065986691,-0.02027396,0.016339389,0.033135154,-0.049443563,0.021153826,2.22971E-06,0.000218432,0.054521837,0.0040257,-0.001557274,0.004864548,0.018805648,-0.012604627,0.031381855,0.017780566,0.018116376,0.025052486,0.013440547,0.054804591,-0.013933953,0.016457594,-0.003206849,0.030693811,-0.00259446,0.021886927,-6.59609E-05,0.015959476,0.037122987,-0.006294901
0.55,6.80296E-05,0.010099436,0.023605347,-0.021311869,-0.002054926,0.022304188,-0.040611325,-0.02027396,-0.002093228,0.03066323,-0.045598348,0.024838823,9.509E-05,-0.00012215,0.028738298,-0.045542477,-0.001555023,-0.010424758,0.023718978,0.029200641,0.024088153,-0.002711988,-0.006221393,-0.018175664,0.010999141,0.004668025,0.02419776,0.022622145,-0.003205349,0.00676803,0.007171165,-0.000848668,-4.33037E-05,0.015959476,0.001027785,-0.023815805
