Time,B7030_18A,B4520_18A,B7037_18A,P-0463-0-CHAN-4,B7060_18A,B4524_18A,B5410_18A,B4531_18A,B7039_18A,B7056_18A,B5406_18A,B5395_18A,B6192_18A,B6190_18A,B7035_18A,B7059_18A,B7046_18A,B7032_18A,B5382_18A,B6191_18A,B6182_18A,B5401_18A,B7062_18A,B7029_18A,B7031_18A,B5412_18A,B7042_18A,B4523_18A,B6178_18A,B5381_18A,IW4-0627-0-CHAN-3,IW4-0627-0-CHAN-4
0.01,0.00402634,0.038864485,-0.014675472,-0.002540579,0.099369894,0.114522919,0.002218989,0.057818464,-0.152131977,0.003645926,0.034651901,0.001358957,0.01798557,0.017008716,-0.006314926,0.059583009,-0.003906915,0.032358661,-0.004837845,0.039509788,-0.03975165,-0.01383844,0.015688365,0.027938668,0.043260764,-0.001088091,0.057337404,0.027220282,0.026603236,0.010596969,-0.003051475,-0.002327585
0.02,0.050718235,0.028610579,-0.0220314,-0.002545842,0.061406026,0.092824921,0.047507075,0.068133405,-0.181245746,0.035399466,0.035910751,0.017991037,-0.006794704,-0.02343089,0.008203812,0.042386353,0.017981818,0.027603641,0.029677536,0.056022182,-0.035954119,0.017426818,0.038027232,0.006355111,0.033655356,0.035426191,0.034449221,0.029905829,0.05742599,0.037109115,-0.003058231,-0.00233359
0.03,0.04826157,-0.003249773,-0.010996911,-0.00254509,-0.009699931,0.053243623,0.066374568,0.055254987,-0.160615863,0.031722098,0.044707443,0.003918619,0.006816136,-0.019383496,0.025148697,0.012883485,0.014331153,0.028791919,0.038298751,-0.004946217,0.003283857,0.007401794,0.034304087,0.026740853,-0.002363016,0.02661424,-0.008908629,0.06945661,0.054893031,0.034583785,-0.003062735,-0.002344098
0.04,0.00402634,-0.03138698,0.001263287,-0.002536819,0.011113058,0.055807099,0.00976446,0.066851667,-0.137605609,0.023177176,0.040938522,-0.003760367,0.010539281,-0.007256573,-0.006314926,-0.009249389,-0.019711205,0.043056979,0.02596965,-0.012567029,0.002019285,-0.017592103,0.013246958,0.026740853,0.015642355,-0.022496172,0.013971926,0.037779364,0.011161342,0.056045272,-0.003052226,-0.002344098
0.05,0.032285618,0.003097884,-0.014675472,-0.002532308,9.62119E-05,0.044301972,-0.033013555,0.077166608,-0.136384906,0.006087332,0.015799667,0.009034128,0.045237767,-0.018040723,0.00457222,-0.000643432,0.007037452,0.014526858,0.008711959,0.042050376,-0.005575777,0.012421936,-0.000485952,-0.003235038,0.050462912,-0.036351153,0.045294405,0.012815985,0.020164027,0.07118962,-0.00304622,-0.002335842
0.06,0.072812961,0.043991438,-0.007318828,-0.002523286,0.009892354,0.025167451,-0.006585332,0.039813093,-0.12423891,0.036620169,-0.01561055,0.020550699,0.058848607,-0.012646741,0.027559586,0.011655152,0.065406135,-0.01400517,-0.020859574,0.052211299,-0.008106829,0.034913391,-0.021543081,0.017150704,0.036058615,-0.006131121,0.046496035,0.040464911,0.039451137,0.045943954,-0.003047722,-0.002331338
0.07,0.045789646,0.047836653,0.013524201,-0.002517271,0.062596212,0.021322236,0.013533381,0.017901472,-0.106050434,0.08058074,0.009520675,0.038460703,0.030360448,0.011614734,-0.006314926,0.01041919,0.047164252,0.002638354,-0.002365921,0.011566177,-0.010639788,0.011170715,-0.017819936,0.038734261,0.0168478,0.011508039,0.062155367,0.023314032,-0.024788365,0.037109115,-0.003052976,-0.002331338
0.08,0.002805637,0.067001692,0.002489712,-0.002532308,0.050328146,0.046865449,-0.005334112,0.046221784,-0.107271137,0.062254935,0.062300827,0.039738626,-0.003071559,0.00757497,-0.020833663,-0.008005797,-0.017281243,0.028791919,0.019820358,-0.011296735,-0.005575777,0.027421325,0.004518931,0.009956185,0.024049948,0.03921037,0.021204592,-0.017518488,-0.029945836,0.043418624,-0.00306799,-0.002328336
0.09,-0.009477688,0.064438216,0.007393506,-0.002539827,0.018498312,0.053243623,-0.001557561,0.073321393,-0.130311908,0.067137747,0.066077377,0.032063455,-0.017964137,0.015662128,-0.009946517,-0.006785094,-0.008766839,0.015715137,-0.019623612,-0.003675923,-0.001776339,0.042420715,0.026857798,-0.000831779,0.0168478,0.03669267,-0.039021849,0.003538641,0.054893031,0.044681289,-0.00306799,-0.002319329
0.1,0.017545627,0.055466048,0.038045075,-0.00253306,-0.006037821,0.017507539,0.01228979,0.048785261,-0.129091205,0.079360037,0.053504135,0.014149637,0.006816136,0.046664172,-0.032941512,0.033772767,0.026492408,-0.017570004,-0.033173417,-0.004946217,0.005816816,0.004914611,0.040529673,0.021941964,-0.019170572,-0.019978472,-0.00529611,0.037779364,0.056144252,0.03963063,-0.003054478,-0.002321581
0.11,0.047025608,0.056747786,0.023332265,-0.002530804,-0.02810203,0.017507539,0.00598791,0.028216413,-0.07937807,0.025633841,0.042197372,-0.029349356,0.005595433,0.019705707,-0.066808395,0.027631104,0.01676493,0.006205096,-0.006073807,-0.004946217,0.002019285,-0.010084778,0.014467662,0.030341927,-0.032377054,-0.001088091,0.022410036,0.007505926,0.008597865,0.037109115,-0.003057481,-0.002339595
0.12,0.069135593,0.0427097,0.001263287,-0.002533812,-0.01336204,0.063467011,-0.007844182,0.039813093,-0.046632709,-0.006119699,0.038420822,-0.002482443,-0.027851833,-0.00320918,-0.019628219,-0.020304381,0.017981818,0.031168475,9.07436E-05,-0.006216035,-0.005575777,0.022416442,0.009462779,0.001563851,-0.015569498,0.03291612,0.007952333,-0.000428644,0.011161342,0.062354781,-0.003061234,-0.0023456
0.13,0.031049656,0.056747786,0.013524201,-0.002542082,-0.024378886,0.057088837,0.000960139,0.03077989,-0.081819477,-0.00245759,0.027114059,0.078125925,-0.026615871,0.035880023,0.032404252,-0.014162719,0.032573035,0.002638354,-0.008545731,-0.02018784,0.021006941,0.041169494,0.056642955,-0.017616447,-0.019170572,0.006472639,0.02601874,0.060240301,0.003470912,0.066138961,-0.003070242,-0.002336592
