Time,A2147,B5401_18A,B7049_18A,B6182_18A,P-0463-0-CHAN-1,B7048_18A,B7052_18A,B6181_18A,B6876_18B,B7030_18A,B4531_18A,B5397_18A,A2148,A2149,B7033_18A,B6191_18A,IW4-0624-0-CHAN-1,B4520_18A,B7060_18A,B6190_18A,B7035_18A,B7042_18A,B5395_18A,B7051_18A,B7039_18A,B5410_18A,B7032_18A,B5382_18A,IW4-0634-0-CHAN-1,B5406_18A,B7054_18A,B5381_18A,A2146_18A,B7031_18A,B6192_18A,B5404_18A
0.11,2.51983E-05,-0.056800227,0.046638896,0.014150488,-0.002069196,0.007014419,-0.000823628,-0.022782355,0.00693378,-0.017597926,-0.030351246,-0.00737017,-3.34311E-05,-2.07266E-05,0.033451284,0.008071696,-0.001584278,0.011152556,0.012716293,-0.006781347,-0.024525242,0.004350502,0.00370212,-0.002078224,-0.00060278,-0.030891273,-0.00397439,-0.026703347,-0.003203849,0.001132412,0.023160279,0.030507444,3.68957E-06,-0.015494197,-0.019724653,-0.019813508
0.12,3.84629E-05,-0.024225574,-0.001212666,-0.039087427,-0.002052673,0.016841079,-0.017745625,-0.029458075,0.011877628,-0.038502467,-0.005937183,0.022113625,0.0001087,0.000138211,0.003982748,0.019511973,-0.00159103,0.004713347,-0.006914139,-0.012175329,0.021666927,0.010377724,-0.029600187,-0.022494484,-0.004249631,-0.008331153,-0.026603175,-0.024231423,-0.003209849,0.014987392,0.010953248,-0.007380129,6.40989E-05,0.028969914,0.008902743,0.000209837
0.13,-4.49145E-05,-0.016708236,-0.018394063,-0.008646142,-0.002049669,0.009455825,-0.029838215,-9.25353E-05,0.002050968,-0.006489528,0.030073559,0.039310281,2.91091E-05,7.0095E-05,-0.014434611,0.004260813,-0.001574527,0.026441863,0.010267258,-0.027014501,0.015590114,0.005555946,-0.016790434,0.007527184,-0.011543332,0.030521538,-0.013511134,0.012755882,-0.003214349,0.008685512,0.03045398,-0.027598024,9.05335E-05,0.040987641,0.0375299,0.00897029
0.14,4.79375E-05,-0.041766028,-0.003669331,0.021764624,-0.002065441,-0.013798569,-0.025001179,0.018591852,-0.000451474,-0.007740749,0.039045727,0.009826485,-0.00013198,5.87427E-05,-0.000930582,-0.00590917,-0.001579778,-0.004228303,-0.004465103,0.001305811,-0.017231541,-0.023359459,0.028039889,0.019535851,-0.02492529,0.022998955,-0.008735133,0.010283958,-0.003211349,-0.024059849,0.010953248,0.011556028,7.35425E-05,-0.013090938,0.01388128,0.000209837
0.15,0.000157844,-0.022972445,0.023323467,-0.015009057,-0.00206469,0.007014419,-0.014121662,0.019934625,-0.004113583,-0.015126003,0.013288891,0.011054818,-7.13359E-05,2.46842E-05,0.000301565,0.029678141,-0.00159553,-0.013139436,-0.013055801,0.008050196,0.003432674,-0.013731163,0.047258333,-0.027293373,-0.035865842,0.029266503,-0.020652247,-0.005737771,-0.003210599,-0.049236851,0.009732545,0.026723265,7.92012E-05,-0.034721702,-0.002299354,0.005216628
0.16,7.63617E-05,-0.002926211,0.041725566,0.007818091,-0.002055677,0.052302505,0.019722332,0.022597284,-0.013940243,0.002116429,0.003034985,0.012286965,-3.34311E-05,-1.69427E-05,-0.018115793,0.025867258,-0.001583528,0.03025656,0.023763657,0.043114893,0.003432674,0.011583168,0.045976595,-0.030894447,-0.016410886,0.039295342,-0.005164576,-0.005737771,-0.003214349,-0.026577549,0.037808717,0.015355467,1.12445E-05,0.004935414,0.02259393,0.001461058
0.17,4.41479E-05,-0.024225574,0.02454417,0.05092417,-0.002054175,0.007014419,0.020935405,0.011923761,0.002050968,0.00336765,0.019758618,-0.011055167,-8.46017E-05,-1.50502E-05,-0.018115793,0.037307535,-0.001572276,0.032820037,0.013944626,0.087617152,-0.014797764,0.027238686,0.038286165,0.005123925,-0.001808225,0.030521538,0.013893652,-0.030395974,-0.003214349,-0.01900919,0.053616822,0.012822508,-4.16174E-05,0.007338673,0.02259393,0.000209837
0.18,4.98325E-05,-0.036753993,0.013496807,-0.002313745,-0.002059432,-0.065190171,-0.023788105,0.005248041,0.01676044,-0.027424587,0.028730786,-0.006141837,-6.56511E-05,-2.6403E-05,-0.018115793,0.062724863,-0.00159028,0.011152556,-0.015504837,0.028279536,-0.023308354,0.021226723,0.007547335,0.008724999,0.007911624,0.017986443,-0.002784205,-0.015594948,-0.003219598,-0.01900919,0.048764527,0.021672606,-2.84038E-05,0.006137043,-0.008522556,0.027742415
0.19,-1.64903E-05,-0.002926211,0.071175029,-0.034021509,-0.002059432,-0.028447007,-0.011703144,0.026602716,0.002050968,-0.010182155,0.014631664,0.022113625,-3.53272E-05,4.54979E-05,-0.011977946,-0.007179464,-0.001601532,-0.009294221,0.026220322,-0.012175329,-0.007507877,0.01761039,-0.012945219,-0.002078224,0.022514285,-0.007083747,-0.007544947,0.02877761,-0.003218848,0.028842373,0.024350465,0.00272119,-3.86532E-06,0.027768284,-0.01847987,0.04526332
0.2,-1.64903E-05,0.024636407,0.068718364,0.010366309,-0.002059432,0.031489517,0.023361553,0.030608148,0.010595889,0.042704808,0.014631664,0.012286965,-1.63767E-05,-5.66771E-05,-0.019344126,-0.03514501,-0.00159178,0.00858908,0.066724777,0.033673518,-0.000214176,0.006761391,-0.009100004,-0.008082557,0.026161136,-0.005828712,0.032967138,0.011535179,-0.003207599,0.036395473,0.017056764,-0.012430788,5.65514E-05,0.007338673,-0.007278011,0.028993636
0.21,6.87816E-05,0.022130628,-0.017173359,0.007818091,-0.002060935,0.016841079,-0.020171772,0.023940057,0.02042255,0.004588353,0.035139477,0.012286965,4.42673E-05,-0.000105872,-0.043903147,-0.000824178,-0.001589529,0.046858123,0.022535324,0.022885554,-0.01358469,-0.026991051,0.002428011,-0.023692298,0.032249392,0.014225152,0.043678808,-0.014374245,-0.003211349,-0.008938389,-0.001223266,0.020406126,4.14491E-05,-0.004678577,0.007657959,0.015228301
0.22,6.68871E-05,0.012107987,-0.012260029,-0.01246084,-0.002048918,-0.018681382,-0.025001179,0.014594049,-0.006616025,-0.026173366,0.022322094,0.057739083,2.72129E-05,-3.39714E-05,-0.018115793,-0.017349447,-0.001588029,0.032820037,-0.004465103,-0.005434759,0.002215786,-0.033003014,0.007547335,-0.029696632,0.043189944,-0.00206742,0.015083837,0.002868186,-0.003221848,0.002398891,-0.015871703,0.012822508,3.01168E-05,0.014549405,0.006413414,0.026491194
0.23,-3.16499E-05,-0.004179339,0.028221538,0.025564063,-0.002053424,-0.005253647,0.049949993,-0.037468939,-0.011498837,0.015635716,-0.007218921,0.012286965,-4.1012E-05,-0.000164528,-0.016891276,-0.000824178,-0.001584278,0.002210906,0.051992416,0.039071314,0.020450039,-0.043852013,-0.007825895,-0.004481483,0.01035303,0.011718896,0.030571508,0.025084983,-0.003214349,0.012469692,-0.007326781,-0.036432863,4.71078E-05,-0.005880207,-0.03341584,0.017730742
0.24,-1.45953E-05,0.009602208,-0.008567402,0.040777075,-0.002065441,0.021662857,0.039070476,-0.037468939,-0.001672177,0.025492894,0.008161938,-0.073707755,6.81415E-07,-5.28931E-05,-0.056178843,0.015697275,-0.00159253,0.013685515,0.074079514,0.035020106,0.008292599,-0.042646568,-0.027036711,0.00632174,-0.022483884,0.038040307,0.035347509,0.037414085,-0.003197849,0.004916591,-0.017092406,-0.020029665,3.95604E-05,-0.009485096,-0.037149832,-0.003543825
0.25,4.22529E-05,0.010855336,-0.033118794,0.024312842,-0.002055677,0.024104263,-0.017745625,0.03461358,0.005713077,0.024272191,0.017134106,-0.033168967,2.72129E-05,1.52234E-05,-0.014434611,-0.024975027,-0.001601532,0.025190642,0.036031723,-0.002737768,0.005866451,-0.008894127,-0.025754972,-0.000880409,0.001838626,0.001690056,-0.000403834,0.044799339,-0.003203849,0.025058193,-0.010988891,0.022923826,2.82281E-05,0.027768284,-0.008522556,-0.004795045
0.26,1.38287E-05,-0.009191375,0.023323467,0.025564063,-0.002053424,0.025386001,-0.012908589,0.061308832,0.041418643,0.027964818,-0.003373707,0.011054818,-4.67006E-05,-0.000136146,0.039589132,-0.018619741,-0.001603032,0.013685515,0.02989769,0.041768305,0.007079525,-0.006498497,-0.002698942,0.029141259,0.01035303,0.016731408,0.010323095,0.015227806,-0.003215099,0.006167812,-0.004915893,-0.006128908,-1.51902E-05,0.016953141,-0.017235325,-0.007299394
0.27,3.46729E-05,0.00834908,0.052757671,0.02937876,-0.002055677,-0.011357163,-0.0104977,0.002577753,0.037695499,0.019328343,0.006941235,-0.023338493,-4.8593E-05,-7.48182E-06,0.026081289,0.011886393,-0.00159403,0.014967254,0.02989769,0.0754826,-0.011150913,0.007966835,0.021638827,0.030339074,-0.01396948,0.068123009,0.052010107,-0.030395974,-0.003206849,0.004916591,-0.006106078,-0.028864504,3.57829E-05,0.001330048,-0.014745996,0.001461058
0.28,7.82567E-05,0.015866418,0.002464702,0.024312842,-0.002056428,-0.030888413,0.000389446,-0.046807318,0.013098331,0.00828098,0.019758618,-0.00245684,8.97494E-05,-1.88346E-05,0.000301565,0.004260813,-0.001585029,0.020063689,0.004125595,0.033673518,0.005866451,0.028459389,0.051095919,0.009922814,-0.021263181,0.03428283,0.04843955,-0.015594948,-0.003200849,0.021289272,0.040219605,0.031773924,6.78763E-05,-0.014292568,-0.002299354,0.005216628
0.29,8.39412E-05,0.035912652,-0.018394063,0.021764624,-0.00207145,0.015559341,0.034241069,0.03461358,0.034033389,-0.020039333,0.004316723,0.033168618,8.78569E-05,-4.53243E-05,-0.018115793,-0.01353475,-0.00159028,0.018781951,-0.004465103,0.018841975,0.035037441,0.010377724,0.069032625,0.033940148,-0.015190183,-0.032146308,0.010323095,0.004119407,-0.003208349,-0.020275669,0.062192262,0.070927977,-3.59587E-05,-0.04313454,-0.014745996,0.011472731
0.3,0.00011426,0.06347527,-0.006125996,0.00908457,-0.002080462,-0.003971909,0.019722332,0.079993219,0.004492374,-0.022480739,-0.002091968,-0.027027305,-0.000103552,9.54741E-06,-0.0021551,-0.033870901,-0.00159328,0.035383513,-0.004465103,0.047162287,0.002215786,0.005555946,0.037012057,0.00392611,-0.018837033,-0.058467719,-0.013511134,-0.005737771,-0.003218848,-0.020275669,0.01949817,0.044408201,-4.91723E-05,-0.001073211,-0.040883825,0.015228301
0.31,9.1521E-05,0.010855336,-0.003669331,-0.001062524,-0.002072201,-0.044377182,-0.018958699,-0.012101202,-0.041039853,-0.012654079,0.005598461,-0.08353823,-6.94397E-05,-0.000162636,0.04327413,0.004260813,-0.00159403,0.03794699,-0.03146553,0.041768305,-0.025738316,0.003145058,0.010110811,-0.030894447,-0.022483884,-0.027133796,-0.031379176,0.018920433,-0.003218098,0.014987392,-0.023195922,-0.009913088,2.25693E-05,0.03137365,-0.038394497,-0.001041383
0.32,5.9307E-05,-0.054294448,0.027000835,0.017965186,-0.002065441,-0.015019272,-0.035880696,-0.028122931,-0.031152157,-0.000355495,0.003034985,-0.038082298,5.18483E-05,-0.000115333,0.037136282,0.067809855,-0.00159478,0.025190642,-0.030237198,-0.00139118,-0.016014652,-0.04023568,0.012674288,0.013531517,0.004280032,-0.005828712,-0.037330103,0.032470237,-0.003202349,0.016238613,-0.006106078,-0.025065065,7.46702E-06,-0.010687202,-0.001054571,0.003965407
0.33,9.1521E-05,-0.039259772,0.030693462,0.012884009,-0.002066943,-0.011357163,-0.038306843,0.046629877,-0.047204403,0.030436741,-0.014970386,0.011054818,6.36621E-06,-1.31582E-05,-0.026714121,0.02332667,-0.001584278,0.032820037,0.028676987,-0.00813175,-0.02209528,-0.043852013,0.02675815,0.023136925,0.018867434,-0.022117469,0.018654394,-0.002045144,-0.003196349,0.009951992,0.038998902,0.031773924,-2.84038E-05,-0.026309818,0.007657959,-0.001041383
0.34,6.12021E-05,0.009602208,-0.019614766,-0.025140893,-0.002067694,-0.027287339,-0.000823628,0.03461358,-0.034875302,-0.002796901,-0.016191089,0.004913155,1.39434E-05,1.33318E-05,-0.032851969,-0.027515615,-0.001583528,0.018781951,0.040945053,0.029629939,0.002215786,-0.005293053,0.035730318,-0.000880409,-0.00060278,-0.019611213,0.024605322,-0.006988991,-0.003212099,0.007434292,0.023160279,0.035558104,9.35574E-06,0.013347775,-0.015990541,-0.026069612
0.35,7.25716E-05,0.00208487,-0.025764058,-0.01246084,-0.002063939,0.002131607,0.04632603,-0.022782355,0.009375186,-0.050801051,-0.016191089,-0.006141837,-3.11093E-06,3.4145E-05,0.007667745,0.00934199,-0.001598531,-0.001664826,0.01149559,0.032323115,0.009513302,-0.004087608,-0.024473234,-0.008082557,-0.007881223,-0.00206742,-0.049247218,0.017699729,-0.003213599,0.007434292,0.008542359,-0.011179567,7.16538E-05,0.04218927,-0.028437183,-0.009801836
0.36,0.000116155,-0.024225574,-0.006125996,0.030645239,-0.002060935,0.01922145,0.026977886,-0.002762823,0.003210636,-0.01881863,-0.018815601,-0.006141837,-5.99626E-05,-0.000117225,-0.015662943,0.018241678,-0.001606782,0.017500213,0.018857956,0.004002802,-0.026959019,0.001939613,-0.057775541,-0.006884742,-0.016410886,0.038040307,-0.04090066,0.004119407,-0.003201599,-0.01649149,0.035336793,-0.006128908,5.84402E-05,0.016953141,-0.011011884,0.012723952
0.37,1.38287E-05,0.020878453,-0.012260029,0.03316294,-0.002061686,-0.003971909,-0.002036702,-0.01477149,0.014319034,-0.000355495,0.050581372,0.00736982,-1.82691E-05,-4.53243E-05,-0.021800791,-0.010994161,-0.00159553,0.025190642,0.007810593,0.017491572,-0.007507877,0.010377724,-0.005262419,0.015934777,-0.004249631,0.038040307,0.009132909,-0.011902321,-0.003207599,-0.013973789,0.026822389,-0.006128908,5.5783E-06,-0.005880207,0.012636616,0.002712279
0.38,-3.73344E-05,0.039671083,8.03707E-06,0.004018653,-0.002060184,-0.012577866,0.004013408,-0.069504767,0.015539737,-0.011433376,0.066023266,0.008598153,-2.58538E-05,-1.12658E-05,0.00521108,-0.02116033,-0.001583528,-0.009294221,-0.000780106,0.040417902,0.007079525,-0.013731163,0.001146273,0.021931481,0.017646731,-0.010837409,0.013893652,-0.024231423,-0.003210599,0.043948574,-0.004915893,-0.003595949,1.69032E-05,0.014549405,-0.003543899,-0.012304277
0.39,-5.12069E-06,0.000832219,0.014732769,-0.037820947,-0.002054926,-0.016239975,-0.005653035,-0.034791022,-0.020104794,0.014415013,-0.027787769,-0.009826835,-4.48044E-05,-9.64115E-05,-0.013206278,-0.019890035,-0.00159553,-0.041246125,0.022535324,0.021538966,-0.012371617,-0.01011483,0.002428011,-0.008082557,-0.003028928,-0.034652564,0.03772788,-0.040253151,-0.003202349,0.047717495,-0.013430297,0.010304808,2.25693E-05,0.006137043,-0.020969198,0.012723952
0.4,-7.33382E-05,0.009602208,-0.001212666,-0.035303247,-0.00206469,-0.013798569,0.001587261,-0.001427679,0.02042255,0.020579564,-0.00081023,0.006141488,4.42673E-05,4.92818E-05,0.001529897,-0.009720052,-0.001604532,-0.060380647,0.013944626,0.001305811,0.008292599,-0.005293053,0.031885103,-0.003283668,0.004280032,-0.025878761,0.024605322,-0.011902321,-0.003205349,0.021289272,-0.002443969,-0.00232947,6.40989E-05,-0.029915184,-0.002299354,0.028993636
0.41,-5.2494E-05,0.009602208,0.004921367,0.010366309,-0.002075956,0.009455825,0.001587261,-0.024117499,0.056128116,0.019328343,0.060835278,0.057739083,5.94255E-05,6.06346E-05,0.017490591,-0.023704733,-0.00159403,-0.042497346,-0.011819839,-0.005434759,0.044761104,0.001939613,0.00370212,0.032742333,0.024940432,0.035534051,-0.021842432,-0.018066872,-0.003214349,0.028842373,0.006070436,0.00523889,0.000143388,0.004935414,0.008902743,-0.018562288
0.42,4.22529E-05,-0.016708236,0.008598735,0.001485694,-0.002065441,-0.012577866,-0.034667622,-0.053483038,0.014319034,0.040263402,-0.00081023,0.065109078,1.01586E-05,7.0095E-05,-0.011977946,-0.03514501,-0.00159478,0.00858908,-0.008150101,0.01209759,0.030177517,0.03688224,-0.006544157,0.008724999,0.012779178,0.066871789,0.021050024,-0.064911355,-0.003212099,0.008685512,-0.023195922,0.006505369,0.000143388,0.043391377,-0.004788683,-0.018562288
0.43,-7.14432E-05,0.00834908,-0.009803364,-0.022592676,-0.002057179,-0.0260056,-0.006866108,-0.04413703,0.008154483,-0.000355495,-0.023942554,0.022113625,8.78569E-05,1.33318E-05,0.017490591,-0.00590917,-0.001600781,0.009840301,-0.004465103,0.025582545,-0.007507877,0.004350502,0.002428011,-0.029696632,-0.011543332,0.012973931,0.050819921,-0.015594948,-0.003207599,-0.011456089,-0.035402953,-0.008661867,9.61923E-05,0.010944039,0.003924086,0.040256529
0.44,-0.000137766,0.027142663,0.03437083,0.000203955,-0.002051922,0.014338638,0.007637371,-0.001427679,0.00693378,-0.039723171,-0.00850066,0.013511483,4.0475E-05,-0.000147499,0.037136282,0.000446116,-0.001597031,-0.008043,-0.005685806,-0.005434759,0.007079525,-0.041441124,-0.020628019,0.009922814,-0.039512693,-0.003322456,0.015083837,0.03369094,-0.003214349,0.056537075,-0.006106078,-0.004862429,4.14491E-05,-0.002274841,0.018859937,0.033998518
0.45,-1.83853E-05,-0.000420909,0.055229595,0.006551612,-0.002052673,0.009455825,-0.034667622,-0.005433111,-0.027490048,-0.007740749,-0.030351246,0.020881478,-9.5975E-05,-4.15398E-05,-0.009521281,-0.019890035,-0.00159328,0.002210906,0.017629623,0.010747187,0.026530666,-0.004087608,0.006265597,0.037541222,-0.010322629,-0.0008162,0.015083837,-0.010681618,-0.003220348,0.090548916,-0.014651,-0.016230226,-9.52403E-06,0.02055803,0.016370609,0.01022151
0.46,5.7412E-05,-0.026730876,-0.023307393,0.007818091,-0.002066192,-0.005253647,0.001587261,-0.00809577,-0.013940243,0.019328343,-0.023942554,0.009826485,4.0475E-05,-3.20794E-05,-0.021800791,-0.037685598,-0.00159328,-0.015702912,0.015172958,0.083573573,0.005866451,0.027238686,0.029321627,0.00152285,0.032249392,-0.020866248,0.012703466,-0.03283738,-0.003218098,-0.01522501,-0.024416625,-0.013697267,-6.23859E-05,0.0193564,0.02259393,0.002712279
0.47,0.000100996,-0.016708236,-0.047843525,0.042043555,-0.002069196,0.013117935,0.031814922,0.015929193,0.00693378,0.004588353,0.01078645,0.017200295,0.000106807,-2.26191E-05,0.006439413,-0.038955892,-0.001599281,-0.015702912,-0.004465103,0.086270564,-0.01358469,0.013994057,-0.007825895,0.002720665,0.005485476,-0.024623725,0.004356908,-0.041504372,-0.003217348,-0.060574131,-0.001223266,0.020406126,-8.12657E-05,0.010944039,-0.002299354,-0.031076402
0.48,6.30971E-05,-0.001674037,0.003685405,0.036977637,-0.002061686,0.005732681,0.000389446,0.001242609,-0.013940243,-0.021290553,0.033918774,0.011054818,8.26238E-06,2.27922E-05,0.010120596,0.033492838,-0.001606032,-0.010575959,-0.000780106,0.010747187,-0.011150913,-0.01251046,-0.012945219,0.037541222,-0.026130735,-0.014598701,-0.009925318,-0.071075905,-0.003216598,0.016238613,0.010953248,0.009038328,-4.53949E-05,-0.001073211,-0.006033228,-0.047344179
0.49,-4.11245E-05,-0.019213538,0.018410137,0.014150488,-0.002060935,-0.011357163,-0.006866108,-0.021447211,-0.011498837,-0.042195094,0.041609204,-0.01965731,1.01586E-05,-6.99219E-05,-0.030395304,0.060184275,-0.001596281,-0.041246125,-0.030237198,-0.036452062,0.007079525,-0.037824791,0.017793612,0.029141259,-0.020042478,0.014225152,-0.055198145,-0.035339821,-0.003213599,0.018771572,-0.008547484,-0.017496706,3.38942E-05,-0.022704452,0.023838594,-0.019813508
0.5,-4.68095E-05,-0.000420909,-0.006125996,0.049657691,-0.002069948,-0.029728745,-0.005653035,-0.03078559,-0.004113583,-0.053242458,0.039045727,-0.023338493,-4.8593E-05,5.11738E-05,-0.067230021,-0.045311178,-0.001588779,-0.031022737,-0.027780533,-0.002737768,0.025313778,-0.051084679,-0.005262419,0.021931481,-0.010322629,0.025505212,-0.007544947,0.026305686,-0.003216598,0.004916591,-0.031710326,0.00272119,5.08853E-05,-0.027511447,-0.020969198,-0.006046266
0.51,-1.45953E-05,0.05345263,-0.018394063,0.039510596,-0.002075205,-0.051762436,-0.011703144,-0.013436346,0.002050968,-0.032337917,0.028730786,-0.02948397,-6.18588E-05,1.97855E-06,-0.053725992,-0.070732321,-0.001600031,0.023878387,0.023763657,0.036370509,0.030177517,-0.052290123,-0.037282987,0.042340111,0.015220584,0.009212639,0.049629736,0.004119407,-0.003214349,0.043948574,-0.015871703,0.00523889,-3.784E-05,-0.022704452,-0.035905168,-0.019813508
0.52,1.00387E-05,0.050946851,0.002464702,-0.020074975,-0.002069196,-0.056645249,-0.017745625,-0.020112067,0.02042255,0.010722386,0.023603832,-0.028255637,3.28977E-05,-5.47851E-05,-0.016891276,-0.00590917,-0.001598531,0.045606902,0.009038925,0.030976527,-0.003861027,-0.030607384,0.006265597,0.014729332,0.031028689,0.007957604,-0.025428248,-0.041504372,-0.003203849,0.014987392,0.006070436,-0.009913088,-3.784E-05,-0.016696304,0.011391952,0.000209837
0.53,1.38287E-05,-0.000420909,0.018410137,-0.01246084,-0.002066192,-0.062748765,-0.01654781,-0.065499335,0.009375186,0.026744115,0.009443676,0.00736982,9.92302E-05,0.000123075,-0.027942454,-0.016075338,-0.001586529,0.016218474,-0.010599136,0.017491572,-0.028172093,0.005555946,0.013956026,-0.041705299,0.017646731,0.011718896,-0.04090066,-0.029144753,-0.003205349,0.017505092,0.009732545,0.009038328,-9.52403E-06,-0.003476947,-0.022213981,0.022735625
0.54,5.64104E-07,-0.04677711,0.007362773,0.00908457,-0.002067694,-0.03949437,-0.027427327,-0.034791022,0.005713077,0.00828098,-0.022660816,-0.012287315,0.000146608,-3.58639E-05,-0.052493845,-0.012264456,-0.001589529,0.011152556,0.004125595,-0.014876134,-0.020878391,0.015199501,-0.037282987,-0.035700965,0.034660281,0.012973931,0.012703466,0.017699729,-0.003212099,0.085513515,0.006070436,0.020406126,-3.02925E-05,0.007338673,-0.047107146,-0.001041383
