Time,A2147,A2149,B7055_18A,B7038_18A,B7040_18A,B4541_18A,B4526_18A,B7044_18A,A2148,A2146_18A,B7050_18A,B7053_18A,B7046_18A,B6178_18A,B7029_18A,B4546_18A,B5398_18A,B5384_18A,B7058_18A,B5411_18A,B5408_18A,B7037_18A,B4524_18A,B7041_18A,B5412_18A,B7057_18A,B4523_18A,B7034_18A,B7045_18A,IW4-0638-0-CHAN-2,IW4-0638-0-CHAN-3,IW4-0638-0-CHAN-4,B4535_18A,B7036_18A,B7043_18A,B7061_18A,B7056_18A,B7062_18A,B7047_18A,B7059_18A
0.11,4.47059E-05,-2.79816E-05,0.009356026,0.038296765,0.058662019,0.043964753,0.049339916,0.008538592,-0.000128266,-2.85949E-05,0.024052627,0.022400892,0.018564918,0.089683764,0.042380362,-0.014363144,0.130391361,-0.004751657,0.037327279,0.137314949,0.0038649,0.001938565,0.005854716,0.06629443,-0.000261962,0.024185996,0.038656919,0.027533378,0.009979685,-0.001967838,-0.001820044,-0.000958451,0.040912191,0.029178396,0.019144772,0.026960067,0.007582104,0.04328138,0.01573088,0.071079021
0.12,-4.06107E-05,-6.39001E-05,0.017794136,0.016095227,0.042846284,0.024799714,0.013451244,-0.002386701,-0.000168014,-0.000102194,0.028859146,0.052590407,0.027056434,0.069114916,0.029196768,0.009257461,0.156758549,-0.028952096,0.010393609,0.187989388,0.06068863,0.021470769,0.022456278,0.014841793,0.0034917,0.011994224,-0.007455141,0.021551933,0.032307108,-0.001964089,-0.0018403,-0.000953948,0.054950277,0.003952279,0.016733883,0.033063583,0.024656689,0.098029916,-0.007492997,0.019256359
0.13,-5.38811E-05,-0.000128175,0.044321541,0.025967663,0.046493135,-0.032634368,0.017113354,0.003686297,-0.000116909,-0.000104081,0.066258438,0.038102186,0.011278846,0.054985278,0.012381583,-0.006916855,0.186879398,-0.03835151,-0.00307418,0.163926277,0.061939851,0.027574284,0.033930888,0.018381832,-0.022875487,0.018097739,0.000448911,0.001105156,0.019901712,-0.001954339,-0.001838049,-0.000933683,0.061297934,0.006354585,0.009470699,0.046506576,0.003919995,0.083137337,-0.045372941,0.000743633
0.14,-1.78594E-05,-2.23102E-05,0.067232612,0.024731702,0.051360688,-0.064494719,0.048241283,-0.030432355,-2.9836E-05,-7.01124E-05,0.016804702,0.023598707,0.005213477,0.031868212,0.037589102,-0.011921738,0.15422559,0.011392142,0.045896996,0.119584236,-0.006236419,0.031236394,0.027552714,0.024424313,-0.031679809,0.044968467,0.033377378,-0.00121418,0.011219461,-0.001972338,-0.001835798,-0.000934433,0.033282797,0.012360826,0.023997067,0.059949569,-0.011918628,0.027107064,0.00350859,0.046401745
0.15,-1.02756E-05,2.30606E-05,0.056375984,-0.012270862,0.013633332,-0.008342376,0.051903393,-0.023108136,8.18408E-05,-9.46453E-05,-0.038691513,0.023598707,-0.008130334,0.043434374,0.024405508,0.001811172,0.141682865,0.039590384,0.061811913,0.148720894,-0.002452239,0.017807706,0.018641581,0.008799313,-0.020357787,0.051087241,0.025473325,0.019110527,0.013702829,-0.001972338,-0.001848552,-0.000953948,0.01799349,-0.034487471,0.057810543,0.045285873,-0.024110401,0.025886361,0.058501265,0.022956615
0.16,-2.92346E-05,-6.39001E-05,0.050348762,-0.019686633,0.029456697,0.072040925,0.039574291,0.030511249,7.04824E-05,-9.46453E-05,-0.009730332,0.011521376,-0.009351037,0.017723315,-0.003182382,-0.006916855,0.16304517,0.032876517,0.006718148,0.16011921,0.050572053,-0.024917857,0.017329325,-0.017567875,-0.016604125,0.020539145,0.018881528,0.013129081,0.02610441,-0.001956589,-0.001835798,-0.00095695,0.038348715,-0.044097647,0.014292477,0.003751449,-0.010697925,0.028388802,0.020613692,0.006915813
0.17,8.6833E-06,-9.22569E-05,0.055178169,-0.004870349,0.086646638,0.041401277,0.044457104,0.031731952,-2.9836E-05,-1.34977E-05,0.02162648,0.013932264,0.017344215,-0.005393751,0.025595694,0.022929336,0.12788892,0.063790824,0.014065255,0.115784798,0.044270173,-0.00782706,0.025019755,-0.006764652,-0.002779662,0.008316855,0.022848814,0.016730156,0.040989359,-0.001968588,-0.001824545,-0.000955449,0.040912191,0.020769611,-0.024373295,-0.002352067,0.027082836,-0.008964713,-0.018494584,0.043929821
0.18,4.84983E-05,-3.36529E-05,0.039492134,0.022259778,0.048926912,-0.009624114,0.055687572,0.006127704,3.45203E-05,4.12291E-05,0.013188369,0.013932264,0.016131141,0.030571215,0.026785879,0.060221817,0.095296146,0.049020316,0.048344124,0.114518318,0.032902375,0.062974675,0.016078104,0.0351665,-0.002779662,0.003434043,0.020193784,0.023932304,5.76573E-05,-0.001973088,-0.001829046,-0.0009577,0.026874105,0.012360826,0.009470699,0.034299545,0.014891064,-0.047599967,-0.001381852,0.02542091
0.19,-3.11307E-05,1.73892E-05,0.015383247,0.055569714,0.025802217,0.041401277,0.048241283,0.01952492,4.96599E-05,3.55671E-05,-0.015757553,-0.00781151,0.006426551,0.020286791,0.02199462,0.049052383,0.117848637,0.014077689,0.037327279,0.13604847,0.025334016,0.041002019,-0.014592062,-0.000783207,-0.019106566,0.010758262,0.005697935,0.001105156,-0.039638082,-0.001959589,-0.001822294,-0.000950946,0.016711752,-0.035688863,-0.001424076,0.02818077,-0.010697925,-0.023918327,0.007170699,-0.015293354
0.2,-4.44021E-05,5.14173E-05,-0.00632238,0.049405163,0.051360688,0.056782136,0.055687572,0.041467059,-7.14791E-05,-5.94937E-06,-0.023005478,0.007897413,0.011278846,0.019020312,0.051993399,0.017985488,0.126637699,0.027505423,0.005495537,0.104378853,0.011433259,-0.012710826,-0.038853536,-0.029530765,0.011029542,0.035187583,0.00173065,0.00470623,-0.00614504,-0.001962589,-0.001831297,-0.000958451,0.005237143,-0.00685905,-0.037678959,0.001310043,-0.014360035,0.019660775,0.008391402,-0.004192585
0.21,7.5041E-05,1.92797E-05,-0.017179009,0.009930676,0.033111177,-0.01218759,0.04689851,0.018334735,-8.473E-05,-5.87894E-05,-0.003687851,0.03326515,-0.004498742,0.044700854,0.041190176,0.00675502,0.085255863,0.020791556,-0.03000785,0.08791462,0.037953035,-0.004164951,-0.023564229,0.026804684,0.049969972,0.022965293,0.007010191,0.037176933,0.019901712,-0.001973838,-0.001843301,-0.000968208,-0.010082682,0.02557446,-0.036458256,-0.014574357,-0.038728321,-0.006523307,0.023062728,0.027892833
0.22,0.000114854,-4.6886E-05,-0.000302788,-0.044360095,0.013633332,-0.026225676,0.034569408,0.003686297,2.31637E-05,-1.72724E-05,0.004735,0.026024855,-0.01056411,0.042137377,0.007590323,0.030375625,0.050099613,0.024819876,0.005495537,0.141122017,0.051838533,-0.013930576,0.01223289,0.031565426,0.031125367,0.00221334,-0.008797915,0.027533378,-0.003665487,-0.001976087,-0.001833548,-0.000956199,0.001391928,0.000348344,0.004618404,-0.019457169,-0.019242847,-0.025200065,0.037726424,0.040233379
0.23,1.81632E-05,9.82751E-06,0.006945137,-0.062869006,0.017287812,0.022297273,0.042015697,0.025628436,3.45203E-05,-4.06205E-06,0.016804702,0.023598707,0.017344215,0.028007739,0.006400137,0.039103652,0.073933842,0.028848197,0.031202782,0.148720894,0.00764908,-0.023697154,0.018641581,0.010020016,-0.001528441,0.005875449,0.010977476,0.014349785,-0.013587515,-0.001976087,-0.001831297,-0.000955449,0.046008627,-0.026078925,0.049357174,0.01962059,0.023420727,0.029609505,0.037726424,0.024188762
0.24,-6.52572E-05,1.73892E-05,0.014177803,0.00622279,0.011199556,0.032551179,0.014671947,-0.007269513,-5.44452E-05,-0.000162582,0.014393814,0.029641188,0.022204139,0.00745415,0.014792471,0.027934219,0.119130375,0.006021048,-0.016541969,0.104378853,-0.004969939,0.004379018,0.004572978,0.014841793,-0.005297362,-0.000243325,0.05577728,0.023932304,0.036026438,-0.001980587,-0.001834298,-0.0009577,0.034534018,0.000348344,0.028818844,0.012296371,0.00271455,0.054450814,0.012061141,0.004443889
0.25,-1.02756E-05,-9.98186E-05,0.015383247,0.070385998,-0.016777434,0.001911531,0.012230541,-0.009710919,-7.90526E-05,-0.00020976,-0.01214122,0.010308302,0.023417213,-0.010535963,0.011191397,-0.008137558,0.116597416,-0.00206611,0.0250821,0.106911812,0.00764908,0.01170419,0.000697245,0.008799313,-0.001528441,0.004654746,0.034689634,0.027533378,0.062077005,-0.001983587,-0.001830547,-0.000945692,-0.022839029,0.015964523,0.005839108,-0.026796647,-0.03508147,0.03333265,-0.006272294,0.005676037
0.26,8.6833E-06,-6.01192E-05,0.003321174,0.058041638,-0.013138213,0.000568757,0.037010815,0.068261493,-5.25528E-05,-6.82251E-05,-0.010935776,-0.022314989,0.02584336,-0.027244337,0.01720336,-0.033039902,0.111562015,0.007333304,0.075279702,0.119584236,-0.011271819,-0.00660731,-0.012028585,0.00757861,0.013547242,-0.001464028,0.009634702,0.02637371,0.024864634,-0.001972338,-0.001844051,-0.000951696,-0.016460855,-0.010462746,0.033640621,0.008634262,-0.030198658,0.010932748,0.007170699,0.005676037
0.27,-0.000112654,-3.17624E-05,0.040705208,0.0358401,0.03432425,-0.033916106,0.02346101,0.036584247,2.88411E-05,-1.16113E-05,0.004735,0.004265822,-0.015416405,-0.019538648,0.008811026,-0.004414414,0.121602299,0.004647757,0.010393609,0.075242195,-0.018855437,-0.005386607,-0.028630147,-0.013966801,0.011029542,-0.031996865,0.012289732,-0.009637032,0.005016764,-0.001958839,-0.001856054,-0.000959202,0.014117758,0.006354585,0.032419918,0.024518661,-0.002168262,-0.004020866,0.013281844,0.019256359
0.28,-0.000129718,-0.000160313,0.040705208,0.029675549,0.037971101,-0.079814544,0.003441479,-0.035315167,0.000112126,-8.33223E-05,0.007145889,0.030846632,-0.032407067,-0.006690748,-0.01517579,0.010478164,0.089009525,-0.022207711,-0.00185157,0.030907784,0.016483918,0.019028409,-0.008213888,-0.015187504,-0.004046142,-0.011214395,0.000448911,-0.050469551,-0.019790213,-0.001966338,-0.001846301,-0.000953948,-0.008800943,0.036385789,-0.001424076,-0.030458756,0.007582104,0.013374154,-0.003823258,0.050102001
0.29,-4.58805E-06,-0.00010738,-0.023198601,0.014859265,0.007552705,-0.004497161,-0.0348886,-0.007269513,0.000110233,-6.82251E-05,-0.010935776,-0.000555956,-0.026334069,-0.016959913,-0.014016123,0.009257461,0.068928959,-0.03029487,0.039776314,0.094247017,0.053105012,0.022690518,0.005854716,0.026804684,0.049969972,0.02174459,0.014914243,-0.021660958,-0.044597189,-0.001985837,-0.001832797,-0.000955449,-0.00242277,-0.002053961,-0.000203373,-0.059786149,-0.008256519,0.027107064,-0.003823258,0.047633892
0.3,8.07285E-05,6.6541E-05,0.01900721,0.008694714,0.012420259,0.022297273,-0.037452076,0.006127704,9.1303E-05,1.10342E-05,-0.030238144,0.022400892,-0.036046288,-0.032386549,-0.005593271,0.025431777,0.078969242,-0.03432319,0.037327279,0.18165699,0.027851716,-0.005386607,-0.019719015,0.012400387,0.073834718,0.011994224,0.033377378,0.009528007,-0.00614504,-0.001988837,-0.001823795,-0.000948694,0.019244711,-0.02247499,0.025187252,-0.021913834,-0.038728321,-0.002800163,0.034056685,0.010619884
0.31,2.76432E-05,5.51983E-05,0.085321907,0.004986829,0.020942292,-0.046672454,0.013451244,0.006127704,3.64109E-05,-5.31278E-05,0.003529556,0.041726149,-0.014203332,-0.004112012,-0.019997568,0.039103652,0.073933842,-0.03835151,0.038549889,0.13604847,-0.023921355,0.019028409,-0.026066671,-0.01158643,-0.000261962,-0.000243325,0.033377378,0.021551933,0.018661936,-0.001982087,-0.001827546,-0.000948694,-0.029186686,0.01476337,0.03605151,0.009870223,-0.022889698,-0.013969596,0.060942672,-0.026401753
0.32,-8.42161E-05,-3.55434E-05,0.05276728,-0.007342273,0.013633332,-0.018535247,-0.00388274,0.045129168,-4.11962E-05,-7.76607E-05,0.042134292,-0.000555956,0.01249192,0.029289477,-0.028389902,0.039103652,0.094014408,-0.003408883,0.034878243,0.072709236,-0.017604216,0.055650456,0.007105937,0.010020016,-0.015337646,0.01443563,0.06233856,0.03595623,0.008739908,-0.001981337,-0.001835798,-0.00095695,-0.035595377,0.026775852,0.022776363,0.012296371,0.042936718,0.018379037,0.05605223,-0.005424732
0.33,-5.19859E-05,2.30606E-05,0.011766914,0.013623303,0.013633332,0.008198152,-0.015113209,0.037835467,4.23368E-06,5.4439E-05,0.028859146,0.011521376,0.023417213,0.003593676,-0.004403085,0.012980606,0.111562015,0.014077689,0.020185936,0.094247017,0.00764908,-0.002945201,0.021144022,0.014841793,0.034909547,0.022965293,0.045218198,0.02637371,0.019901712,-0.001978337,-0.0018403,-0.000946442,0.023059408,0.015964523,-0.012288334,0.020856552,0.059996044,0.037055795,0.043837569,0.052573925
0.34,9.39999E-05,9.11168E-05,-0.007535454,0.025967663,0.028235994,-0.054301848,0.037010815,0.004907001,5.53409E-05,5.25517E-05,0.016804702,0.032059706,0.024630286,-0.006690748,0.010001211,-0.018086289,0.094014408,-0.020895456,0.018961419,0.082848702,0.011433259,-0.022476451,0.008418192,0.017161129,0.037411988,-0.006346841,-0.02460602,0.029974785,0.034786661,-0.001976837,-0.001847052,-0.000938937,0.032001059,0.018367067,-0.007436039,-0.017015763,0.045362866,0.02338392,0.018172286,0.047633892
0.35,0.000101584,1.17179E-05,-0.009946343,-0.002413684,0.044059358,-0.041545501,0.039574291,2.4188E-05,-2.03737E-05,-7.57734E-05,0.031285293,0.003068007,0.005213477,-0.014396436,0.002799063,-0.02058873,0.070149662,-0.03432319,0.014065255,0.067643318,0.011433259,0.032457097,0.004572978,0.01362109,0.013547242,-0.011214395,-0.015389712,0.031134453,0.021145304,-0.001985837,-0.001847802,-0.000945692,0.016711752,0.043593183,0.005839108,-0.035356827,0.041716015,0.020881478,-0.006272294,0.014320141
0.36,-7.95705E-07,-2.42006E-05,0.014177803,0.0124026,0.028235994,0.015949617,0.011009838,0.001244891,-3.33611E-06,-7.57734E-05,0.028859146,-0.009024584,0.005213477,-0.050361402,-0.006813974,-0.005635117,0.060139896,0.010049369,0.026308526,0.098046456,0.006397859,0.017807706,-0.006932149,0.010020016,0.0060094,-0.000243325,0.007010191,0.019110527,0.001297434,-0.001982087,-0.001837299,-0.000953948,0.015399496,0.054404512,-0.023183109,0.013532333,0.03195039,0.032050912,-0.001381852,0.024188762
0.37,1.24756E-05,1.54988E-05,0.016588692,0.039532727,0.012420259,-0.024943938,0.02346101,0.015862811,4.39825E-05,4.12291E-05,0.003529556,-0.017477953,0.007639625,-0.020820386,-0.007973642,0.01670375,0.063893558,0.050363089,0.048344124,0.084115181,-0.016337737,0.000716908,-0.006932149,0.039988278,0.027371705,-0.01367106,-0.029855044,0.014349785,0.024864634,-0.001972338,-0.001832047,-0.000954698,-0.027935465,-0.016468987,-0.019551517,0.01595848,-0.009492481,0.007209603,0.001067183,0.041465526
0.38,1.05795E-05,-6.57905E-05,0.012972359,0.014859265,0.018508516,-0.051738372,0.056786205,0.018334735,-3.17303E-05,4.12291E-05,-0.004908554,-0.017477953,-0.019055627,0.006157153,-0.018807382,0.011698867,0.051381351,0.044991996,0.032429207,0.075242195,-0.008769377,0.028794988,0.031367411,0.036387203,0.04746753,0.007096152,-0.008797915,-0.010857735,0.044708689,-0.001977587,-0.0018403,-0.000952447,-0.054699381,-0.063317523,-0.014699222,-0.014574357,-0.039949024,-0.020195182,-0.005043962,0.018016582
0.39,-6.52572E-05,-0.000128175,0.01900721,-0.012270862,0.003905854,-0.007060637,0.054344799,0.002465594,-6.2015E-05,-0.000113516,0.011982925,-0.009024584,-0.017842553,-0.01825691,-0.063179941,-0.036763047,0.046315433,0.022103812,0.009167183,0.118317757,0.039219514,0.047105534,0.035243144,-0.003163578,0.036160768,0.016877036,0.02150604,-0.006035958,0.00625654,-0.001979087,-0.001844801,-0.000949444,-0.016460855,-0.008060202,-0.025593998,0.012296371,0.012464916,-0.006523307,0.012061141,0.001979595
0.4,-2.92346E-05,4.1561E-06,-0.00632238,-0.033251697,0.007552705,-0.018535247,0.029564525,0.03414284,-4.68736E-05,-0.000126726,0.02162648,-0.035605394,-0.014203332,0.004875414,-0.042794199,-0.04793248,0.076436283,-0.000723336,0.003046502,0.106911812,0.030369416,0.050767644,0.017329325,-0.005604984,0.049969972,-0.01367106,0.004385679,0.037176933,0.009979685,-0.001970838,-0.0018403,-0.000951696,-0.029186686,-0.004456506,-0.015919926,0.036725692,0.055113232,0.0059889,0.026724837,0.035293346
0.41,-1.21718E-05,7.22123E-05,0.002108101,-0.023394519,0.02702292,-0.051738372,0.054344799,0.052453387,-4.68736E-05,1.66962E-05,0.011982925,-0.045271837,-0.0202687,0.001030199,0.019583731,0.003031875,0.070149662,0.004647757,-0.025109779,0.061310921,-0.001185759,0.017807706,0.017329325,0.017161129,0.052487672,-0.003905435,0.018881528,0.050360527,0.048431833,-0.001965588,-0.001831297,-0.00095695,-0.021557291,-0.023676381,-0.028004887,0.012296371,0.018553173,0.0059889,0.034056685,0.013084179
0.42,-7.47362E-05,-2.04198E-05,0.044321541,0.021039075,0.013633332,-0.022441497,0.073021557,0.041467059,-4.11962E-05,1.66962E-05,0.010762222,-0.028357469,-0.002064965,-0.042670972,-0.007973642,0.041606094,0.056355717,0.008676078,-0.027558814,0.052445565,0.0013472,0.022690518,0.017329325,0.02320361,0.008527101,0.035187583,0.026785581,0.02033123,0.017422159,-0.001968588,-0.001827546,-0.000950946,0.035815756,0.01476337,-0.015919926,-0.007234879,-0.009492481,0.028388802,0.035277388,-0.031337971
0.43,-3.11307E-05,-9.03664E-05,0.015383247,0.008694714,0.012420259,-0.010905852,0.028343822,0.08290993,-5.23042E-06,-5.12405E-05,0.010762222,-0.017477953,0.004000404,-0.013114698,-0.043984384,0.024211074,0.073933842,-0.00609443,0.022633065,0.057511483,0.022801057,0.067858441,0.010920634,0.014841793,0.002240479,0.049866538,0.034689634,-5.45123E-05,-0.016067068,-0.001981337,-0.001835798,-0.000950195,0.001391928,-0.000852809,0.009470699,-0.020677872,0.00271455,0.039558236,0.001067183,0.005676037
0.44,4.09145E-05,-0.000120614,-0.002713677,-0.022158557,0.0306774,-0.044108977,-0.010108326,0.076806415,5.15542E-05,-9.72402E-06,-0.002497666,0.001854933,-0.004498742,0.019020312,-0.007973642,0.004313613,0.050099613,0.008676078,0.031202782,0.061310921,0.046787873,0.034898503,-0.027378927,0.034006832,0.034909547,0.031525474,0.03600189,0.021551933,0.001297434,-0.001981337,-0.001831297,-0.000953948,-0.018993814,-0.004456506,-0.014699222,-0.032900162,0.023420727,0.012153451,-0.022156694,-0.002960438
0.45,5.03935E-05,-3.40571E-06,0.01900721,-0.018450671,0.044059358,-0.056865325,0.018456127,-0.007269513,-2.03737E-05,3.48632E-06,0.007145889,-0.00781151,-0.005704186,0.008720629,0.019583731,0.010478164,0.04005933,0.020791556,0.014065255,0.073975716,0.029102937,0.010483487,-0.044011007,0.041147945,0.032391847,0.015656333,-0.003518374,0.062323417,0.003780802,-0.001970838,-0.001826796,-0.000945692,0.016711752,0.033983245,-0.012288334,-0.017015763,0.012464916,-0.033867057,-0.011155107,-0.047378773
0.46,6.78712E-06,0.000136488,-0.018376824,-0.027087146,0.059875093,-0.049174895,0.054344799,-0.001196515,-6.76924E-05,-2.85949E-05,0.001118667,-0.04888817,-0.002064965,0.019020312,-0.012795419,-0.004414414,0.068928959,0.024819876,0.02385949,0.070176277,0.013966218,0.023911221,0.021144022,-0.02354932,-0.011583983,-0.000243325,0.005697935,0.038336601,-0.007384817,-0.001977587,-0.001836548,-0.000945692,0.028155844,0.008757129,0.01551318,-0.002352067,-0.002168262,-0.025200065,0.002287887,0.004443889
0.47,-6.52572E-05,-1.51525E-06,-0.050939079,-0.030795032,0.02702292,-0.05302011,0.017113354,0.056084979,4.39825E-05,3.48632E-06,-0.039881699,-0.070639574,-0.002064965,0.001030199,-0.029580087,-0.004414414,0.057637455,0.042275931,0.028757561,0.049904976,0.012699739,0.001938565,0.036494364,-0.052296879,-0.017855346,0.00221334,0.045218198,-0.024041329,0.018661936,-0.001977587,-0.001838799,-0.000952447,0.024341146,0.001549735,0.003397701,-0.009691544,0.000273144,0.030830209,0.014502547,0.051334148
0.48,-4.06107E-05,-0.00010738,-0.007535454,0.007458752,-0.005829253,-0.058147063,0.009789135,0.031731952,2.88411E-05,-2.48212E-05,-0.023005478,-0.044058763,-0.023915551,-0.013114698,0.01720336,0.024211074,0.035054447,0.038247611,0.012840737,0.067643318,8.07202E-05,0.010483487,-0.031224142,0.012400387,0.037411988,0.041306357,0.029410093,0.015509453,0.016182383,-0.001963339,-0.001835798,-0.000953197,0.012866537,0.013562217,-0.020741703,-0.010912247,-0.010697925,0.024604623,0.01573088,0.014320141
0.49,7.88324E-05,6.04657E-06,0.021418098,0.043240613,0.033111177,-0.069621672,0.071800854,-0.003607404,-1.46964E-05,-0.000115404,0.019215591,0.001854933,-0.027554772,0.004875414,0.036398917,0.000590469,0.016225101,0.008676078,-0.005523216,0.089181099,0.016483918,0.019028409,-0.042698751,0.041147945,0.052487672,0.007096152,-0.014046938,0.052740898,-0.014827291,-0.001970088,-0.001833548,-0.000953948,0.012866537,-0.030884013,-0.009877445,0.007413558,-0.008256519,-0.001518424,0.016951583,0.000743633
0.5,0.000109166,1.73892E-05,-0.008733269,0.042004651,0.031890474,-0.093852629,0.076683666,0.028069842,8.37332E-05,-8.14349E-05,0.008366592,-0.000555956,-0.000859521,-0.015678175,0.005209952,-0.036763047,-0.002573727,-0.000723336,-0.005523216,0.067643318,0.035420076,0.009262784,0.018641581,0.00757861,0.000989259,-0.031996865,-0.020669253,0.015509453,0.013702829,-0.001985087,-0.001831297,-0.000950195,0.001391928,-0.030884013,0.005839108,0.01595848,0.025877392,0.022102181,0.004729293,0.019256359
