Time,B5408_18A,B7057_18A,B6181_18A,B5397_18A,B7036_18A,B7048_18A,B4546_18A,B7040_18A,B7050_18A,B7052_18A,B7038_18A,B7049_18A,B7033_18A,B7034_18A,B7053_18A,B7041_18A,A2149,B7044_18A,B7058_18A,B7047_18A,B4541_18A,B4526_18A,B7061_18A,B6876_18B,IW4-0624-0-CHAN-1,IW4-0624-0-CHAN-2,B5411_18A,IW4-0624-0-CHAN-4,B7045_18A,B7051_18A,B7043_18A,B7054_18A,B5398_18A,B4535_18A,A2148,A2147,A2146_18A,B5404_18A,B7055_18A,B5384_18A
0.01,-0.023810234,-0.003263459,0.004224122,-0.000309951,-0.01962321,-0.032744197,-0.012350068,0.018782055,-0.023311095,-0.015173883,0.039344325,0.028517384,-0.028839805,0.04792462,0.048596006,0.005544258,-3.73344E-05,0.007140882,0.016129002,0.018614798,-0.006670071,0.141997592,0.010649703,0.041236004,-0.001353238,-0.000946291,0.002095579,-0.00085894,0.029791514,0.01140398,0.028395219,0.018161542,0.010388692,0.009490736,-2.87749E-05,-1.0362E-05,7.80825E-05,0.016462846,-0.010589022,0.004152703
0.02,-0.037695732,0.008905425,0.020230592,-0.001545913,-0.001654079,-0.018126277,0.023904815,0.029707348,-0.025714354,-0.017592401,0.03688766,0.04938187,-0.038696983,0.058727842,-0.002002138,0.049764229,1.7486E-05,0.032836683,0.053879247,-0.017914743,-0.005388333,0.114775912,0.022887252,0.060889324,-0.001354738,-0.000940282,-0.014383913,-0.000855936,0.012488047,0.005407276,-0.003098921,0.030360944,0.046735128,0.040191419,-3.8252E-05,1.43013E-05,-5.04028E-05,-0.018647627,0.009949308,0.031069206
0.03,-0.011175956,0.035669341,0.049573243,0.002161972,-0.017227581,-0.005980281,0.002603545,0.047933972,-0.002864317,0.002957373,-0.036980138,0.016243595,0.001860879,0.022839171,-0.035724062,0.056966377,-1.65408E-05,-0.017334216,0.005173192,-0.003296823,-0.001543118,0.0317681,0.03878691,0.019156536,-0.001358489,-0.000932021,-0.027048708,-0.000853684,-0.015939077,0.004201831,-0.011521773,0.004741438,0.022931417,0.008208997,-5.91006E-05,1.61974E-05,-2.39458E-05,-0.052499251,0.036560637,0.009523796
0.04,-0.017493095,0.012552276,0.049573243,0.005839341,-0.037592342,-0.01568487,-0.031148896,0.07101289,0.034405275,0.019883185,-0.046829686,-0.007076126,0.046111367,-0.001208681,0.000408751,0.036611152,-4.48967E-05,-0.045471423,-0.000899806,0.031996756,-0.006670071,0.032988803,0.042449019,-0.002953449,-0.001359239,-0.000939531,-0.037180544,-0.000862694,0.02731959,-0.000604687,0.018751665,-0.003795855,0.022931417,0.006927259,-1.74034E-05,5.98336E-05,4.21856E-05,-0.003598647,0.014786345,-0.005307747
0.05,-0.004858818,-0.023939118,0.018887818,0.01568126,-0.017227581,-0.033995417,-0.023580537,0.050360119,0.030796571,0.015048056,0.022117152,0.01133408,0.015380166,0.004833799,0.002819639,0.043782783,2.50474E-05,0.002227552,0.047806249,0.028349905,0.020124363,0.084990756,0.021658919,0.031424602,-0.001356238,-0.000937278,-0.037180544,-0.000865697,0.006308238,-0.035425244,0.032057329,0.027927167,0.031720479,0.072204359,-4.58311E-05,1.80936E-05,-5.22878E-05,0.003923936,-0.006972689,0.006807732
0.06,0.038048897,-0.01421164,0.009549439,0.02675914,0.015117238,-0.023039607,0.015115752,0.00662843,-0.010081725,0.013838797,0.019652858,0.022380489,-0.015351035,0.013195616,-0.016452211,0.040181709,5.71837E-05,-0.011200182,0.033188329,0.033217459,0.016340183,0.040435092,-0.002816178,0.026526531,-0.001356989,-0.000932772,-0.025782228,-0.000863445,-0.062905629,-0.055826245,0.025953813,0.029147871,0.005414327,0.041473157,-7.8053E-05,-5.77924E-05,-0.000107083,-0.05124803,-0.009383577,-0.017392708
0.07,0.041833077,0.01741983,0.01621753,0.029200547,0.025897572,0.0184643,0.023904815,0.004202282,-0.005275206,0.015048056,-0.007431493,0.023607868,0.012908242,0.018017393,0.006435972,0.02705915,-3.54448E-05,-0.050354235,-0.005782619,0.017394095,-0.011735989,0.013213412,0.005759261,0.019156536,-0.00136524,-0.000941033,-0.011850954,-0.000864946,0.005087535,-0.01619917,-0.006699996,-0.008678667,0.034222921,-0.037903063,9.13183E-06,-5.2102E-05,-2.20571E-05,-0.028676467,0.00753842,-0.016080452
0.08,0.01281086,0.013772979,0.012219727,0.013224594,0.009126256,0.033082219,-0.009847626,-0.001870716,0.044025941,0.007792502,-0.001282201,0.016243595,0.025206826,0.001232725,0.034145933,0.04143293,-6.19101E-05,-0.013672106,0.019791112,-0.002091379,-0.030901028,0.049102084,0.047339461,0.019156536,-0.00136524,-0.000944789,-0.006785036,-0.000860441,0.050818125,0.019811572,-0.030930953,-0.01721596,0.02918752,-0.010986559,7.73642E-05,3.51703E-05,4.40743E-05,0.017714067,0.040192228,0.013552117
0.09,-0.011175956,-0.004476533,-0.001131713,0.023066513,-0.006447246,0.042817327,0.003885284,0.013922131,0.053638978,0.00658515,-0.023430333,-0.02057634,0.001860879,-0.017932314,0.006435972,0.028249336,-5.24582E-05,-0.012420885,0.039291844,0.003996878,-0.002824856,0.044097202,0.039999984,-0.009087482,-0.001355488,-0.000939531,-0.02198279,-0.000865697,-0.009759267,0.016210498,-0.010362105,0.001079328,-0.022173564,0.015868909,2.42956E-05,2.56839E-05,-1.27368E-06,-0.012376265,0.055908781,0.006807732
0.1,0.02163044,0.010126128,0.030896485,0.013224594,0.022304127,0.020844671,0.013895049,0.043074047,0.015163942,0.023509054,0.003646388,-0.02057634,0.007994912,-0.007129091,-0.034533876,0.000783516,-0.00011106,-0.049133532,0.001511083,0.013731985,0.052106785,0.042998569,-0.010155656,-0.005394856,-0.001350237,-0.000932021,-0.028330446,-0.000874707,0.00136439,0.012609424,-0.018845992,-0.018444292,0.035474141,-0.014831774,1.29223E-05,-6.9175E-05,4.39621E-06,-0.03619905,0.009949308,0.012209343
0.11,0.026696358,-0.01055716,0.025555909,-0.0150652,0.037875721,-0.051054743,-0.044881806,0.005415356,0.013966127,0.03197196,0.046729579,0.016243595,0.007994912,7.30572E-05,0.013668638,0.005544258,-8.97936E-06,-0.003875964,-0.015517726,0.035643606,0.026533054,0.086211459,-0.010155656,-0.005394856,-0.001355488,-0.000932772,-0.001703859,-0.000869451,0.014959971,0.015005054,-0.038194136,-0.035518877,0.058026632,-0.01614403,0.00011148,-5.39982E-05,9.69771E-05,0.00141768,-0.038421053,0.008181023
