Time,B7030_18A,B4520_18A,B7037_18A,P-0463-0-CHAN-4,B7060_18A,B4524_18A,B5410_18A,B4531_18A,B7039_18A,B7056_18A,B5406_18A,B5395_18A,B6192_18A,B6190_18A,B7035_18A,B7059_18A,B7046_18A,B7032_18A,B5382_18A,B6191_18A,B6182_18A,B5401_18A,B7062_18A,B7029_18A,B7031_18A,B5412_18A,B7042_18A,B4523_18A,B6178_18A,B5381_18A,IW4-0627-0-CHAN-3,IW4-0627-0-CHAN-4
0.01,-0.012819246,-0.000726831,0.043033469,-0.002531556,0.024697806,0.00842192,-0.029466236,0.00111261,-0.102810946,0.010312167,-0.027375135,-0.007465045,-0.009824078,0.010057156,-0.040709628,-0.041932678,0.004594162,-0.026005825,-0.026670733,0.002268913,-0.024514846,0.004357025,0.08195018,-0.030848438,-0.016519159,-0.001778567,-0.010033227,0.027893525,-0.03954752,0.017421781,-0.003062735,-0.002326084
0.02,0.021589323,0.014654029,-0.02072109,-0.002536819,0.038156058,0.060759566,0.0195984,0.007582337,-0.102810946,0.037167636,0.011572925,0.021965345,-0.016034405,-0.006117161,-0.024977816,-0.041932678,0.031344727,0.016787449,-0.011884966,-0.026944992,0.015991517,0.044350311,0.029826157,0.000317639,-0.030931086,-0.021927798,-0.02449093,0.021301728,-0.010006504,0.027523099,-0.003073245,-0.002322331
0.03,-0.001756624,0.015935767,0.007477868,-0.002546594,0.009988333,0.063323043,0.01582185,0.032057435,-0.111294833,0.049374667,0.014098254,0.033478101,-0.033353131,-0.029035862,0.013733732,-0.039476013,0.032559708,0.046505848,0.000428877,-0.012973187,0.012193986,0.046852752,0.002543442,0.042279309,-0.011716455,-0.020668948,0.003215216,0.034485322,-0.021572666,-0.012874545,-0.003071743,-0.002323082
0.04,-0.017732577,0.017217505,0.007477868,-0.00253306,0.005075003,-0.006928422,-0.016877735,0.033400208,-0.113705722,0.027402011,-0.032410535,-0.010020892,-0.024701397,-0.019598301,0.002846586,-0.028413391,-0.019724533,0.013220707,-0.029142656,-0.007892487,-0.042236022,0.034355804,0.01743602,0.015904492,-0.014119715,-0.004303896,-0.000401117,0.002869111,-0.017696934,-0.052009524,-0.003069491,-0.002335091
0.05,0.003141447,-0.02367605,-0.055050981,-0.00252103,0.036965872,0.00842192,0.01833955,0.015333802,-0.10036954,0.038388339,-0.011040601,-0.004901568,-0.032132428,-0.03712302,-0.03829111,-0.019807434,-0.03188388,-0.020064434,-0.002027788,-0.014243242,0.008396454,0.008095428,0.057108872,-0.024851733,-0.021321863,0.000739133,-0.011238672,-0.002379912,0.00543539,-0.012874545,-0.00306874,-0.00234635
0.06,-0.021409945,-0.032587182,-0.039112222,-0.002530804,0.01734307,0.050536178,0.027143872,-0.001389831,-0.096737948,0.04694852,0.009055224,0.041157087,-0.016034405,-0.035772617,-0.017714632,-0.007516479,0.013106659,0.012034336,0.031251631,0.035293224,0.059028931,-0.013160065,0.036051743,-0.020060474,0.021898657,-0.005555117,0.006827734,0.013428193,-0.004849034,0.037624417,-0.00306874,-0.002350103
0.07,-0.037385897,0.029973853,0.020964491,-0.002526293,-0.013266061,0.035216353,-0.005555713,0.024367005,-0.117337314,0.05059537,-0.021096143,0.043712934,0.013704975,-0.00342017,0.01615225,0.00723877,0.011891678,0.026297489,0.018937788,0.05180538,0.003334351,-0.003150299,-0.017292984,0.002713269,0.024305731,-0.013108218,-0.007622339,-0.012938994,-0.034420567,0.05277258,-0.00307925,-0.002341847
0.08,0.004377409,-0.001947534,0.028321135,-0.002520278,0.001412894,0.049254439,-0.009332264,0.048842103,-0.097958651,0.035946933,-0.00853053,0.056511243,-0.002393048,-0.007467563,-0.006827486,-0.006288147,-0.007565185,-0.011742672,0.022630415,-0.014243242,-0.040969543,0.016853973,-0.001179702,0.000317639,-0.029725641,-0.009339297,-0.019669153,-0.016906279,-0.052425938,0.003536283,-0.003083003,-0.002332089
0.09,0.009290739,-0.046686304,0.006252158,-0.002536068,-0.008413766,0.056944869,-0.003053272,0.021803528,-0.066403476,-0.014117154,-0.004761609,0.04627641,-0.004895489,-0.03038245,-0.016509188,-0.025956726,0.008241013,-0.028386196,0.02508708,-0.038376448,-0.034639053,0.015602752,0.013712876,-0.020060474,-0.03572616,0.000739133,0.003215216,-0.002379912,-0.017696934,-0.053272189,-0.00306799,-0.002338094
0.1,-0.000535921,-0.017328393,0.001347888,-0.002545842,-0.019400094,0.036498092,-0.001786793,0.019179017,-0.088254062,-0.012896451,-0.031144055,0.007885297,0.026095112,-0.019598301,-0.00804819,-0.017350769,-0.006348297,0.010844151,0.009065351,-0.006622193,-0.025779418,-0.013160065,-0.021077163,-0.003275806,-0.011716455,0.012068784,0.009238623,0.01599167,0.037539883,-0.001514377,-0.003058982,-0.002338844
0.11,0.012968107,0.018438208,0.001347888,-0.002538323,0.009988333,0.039031051,-0.003053272,0.021803528,-0.113705722,0.032284823,-0.022354993,0.000213941,0.002566059,-0.00342017,-0.02014078,-0.006288147,-0.056202575,0.048884312,0.001680098,-0.001541731,-0.019450836,-0.024405792,-0.009846695,0.019505566,-0.017720789,0.007033384,-0.008831598,0.038452607,0.034976406,0.033836423,-0.003064237,-0.002338094
0.12,-0.005449251,0.033758032,0.022190917,-0.002529301,0.039407279,0.056944869,-0.000527942,0.003737122,-0.088254062,0.03472623,-0.00601283,-0.018977801,-0.044522564,-0.014204319,-0.02619089,-0.023500061,-0.036745712,-0.002232632,0.001680098,-0.001541731,-0.018186263,-0.006903961,0.05460643,0.002713269,0.00629273,-0.008072817,-0.017262079,0.005493623,0.019565029,-0.021713199,-0.003071743,-0.002347851
0.13,-0.023881869,-0.001947534,0.03199898,-0.002528549,0.045510794,0.03777983,0.025885021,0.019179017,-0.050656405,0.012753573,0.006552783,-0.021533648,-0.017285626,-0.03712302,-0.02014078,-0.055451965,0.02283223,-0.046217998,-0.020506182,0.008619669,-0.008058242,0.018089935,0.068339341,-0.008074695,0.033907324,-0.008072817,0.002009772,-0.031432647,0.034976406,-0.01161188,-0.003073995,-0.002342597
0.14,-0.006669954,0.000615943,0.022190917,-0.002522534,0.027139212,-0.017121293,0.043493664,0.006300599,-0.077328769,0.024960605,0.030432788,0.005333265,0.006273945,-0.02364188,0.002846586,-0.046846008,0.003379181,-0.031951031,-0.026670733,0.02894223,0.007131882,0.029350921,0.019938462,-0.002077991,-0.006917566,0.000739133,0.032119177,-0.030089873,0.032412929,0.018684445,-0.003073995,-0.00233359
0.15,0.011747404,0.014654029,0.033225405,-0.002521782,0.000192191,-0.001801469,0.01833955,-0.000108093,-0.093106357,0.042050448,0.034201709,0.007885297,-0.034604351,-0.018251713,0.01010214,0.003546143,-0.020939514,-0.036706051,0.005372724,0.042914036,-0.001729659,-0.00440152,0.00748729,0.012311047,-0.023721308,0.015852964,0.006827734,-0.007689971,0.011844082,0.006061612,-0.003075497,-0.002340345
0.16,0.031400724,-0.01598562,0.036903489,-0.002535316,-0.026754831,0.050536178,0.005766308,0.043715149,-0.059140292,0.010312167,0.012831775,-0.010020892,-0.046994488,-0.069475467,-0.017714632,0.001089478,0.007026032,-0.001042446,-0.003248491,0.008619669,-0.015653304,-0.038153961,0.00748729,0.002713269,0.023100286,0.014586485,-0.04496441,0.021301728,-0.016445713,0.02247244,-0.00307925,-0.002342597
0.17,0.032636686,0.001836646,0.040581334,-0.002536819,-0.046347116,0.03777983,0.014570629,0.044935853,-0.071255771,0.005414096,0.009055224,-0.025378863,-0.017285626,-0.024988468,-0.021346224,-0.025956726,-0.008780166,0.029864231,-0.025450029,-0.009162781,0.003334351,-0.016898468,-0.02351857,-0.036845142,0.020697027,0.007033384,-0.011238672,-0.027465361,-0.034420567,0.030048429,-0.003082253,-0.00233359
0.18,0.027723356,0.0248469,0.045485842,-0.002540579,-0.010855172,-0.005646684,0.013311779,0.014052063,-0.073697177,0.042050448,0.027915088,-0.029212634,-0.003644268,0.065328305,0.005265104,-0.014886475,-0.039181396,-0.00342091,0.012757978,0.012430075,0.007131882,0.016853973,-0.021077163,-0.020060474,-0.020120234,0.000739133,0.029712103,-0.070983428,-0.004849034,0.021209775,-0.003074746,-0.002323832
0.19,0.037550016,0.0427302,0.036903489,-0.002547346,0.033273246,-0.008179643,0.028402722,-0.009141296,-0.036099521,0.044507113,0.034201709,-0.03177611,-0.024701397,0.016797726,0.018578397,-0.013665771,-0.03188388,0.003710667,0.015229902,0.006079319,-0.020715408,0.019356415,0.001261704,0.018307751,-0.015321344,-0.055932009,-0.005215265,-0.02484085,0.010562343,0.035099088,-0.003070242,-0.002328336
0.2,0.011747404,0.070867407,0.022190917,-0.002533812,0.006326224,0.002043746,0.043493664,0.010145813,-0.051846591,0.03106412,0.022887317,-0.022815386,-0.038327496,-0.060037906,0.01615225,-0.021035767,-0.018507644,0.038187901,-0.046400347,-0.015513537,-0.011855773,-0.008139923,0.011210434,-0.01166814,-0.004514307,-0.06600281,0.016467474,-0.011657256,-0.00741251,0.046459256,-0.003071743,-0.00234635
0.21,-0.034929232,0.086187232,-0.002330196,-0.002531556,-0.018209909,-0.037568071,0.056082165,0.026930481,-0.10036954,0.049374667,0.015349475,-0.017699877,-0.014783184,-0.03038245,0.007691251,-0.027185059,0.008241013,0.023920933,-0.041456499,-0.018053648,0.010927506,-0.026892975,0.018656723,-0.026057178,-0.014119715,0.019629514,0.062232398,-0.03668167,-0.017696934,0.048984586,-0.003070242,-0.002344098
0.22,-0.042299227,0.082342017,0.001347888,-0.002548849,0.014871146,-0.038849809,0.046011364,-0.025864929,-0.099179355,0.065259066,0.012831775,-0.018977801,-0.001172345,0.011403744,-0.016509188,-0.029641724,-0.003918335,-0.004611095,0.023866377,-0.029485342,-0.010591201,-0.000647858,0.00748729,0.007512158,-0.038133234,0.025923765,-0.005215265,-0.020873565,-0.031826573,0.05277258,-0.003080751,-0.002332089
0.23,-0.020189242,0.023565161,0.034451354,-0.002542082,0.029611136,0.009703658,0.007017529,-0.042649597,-0.074887362,0.043271151,-0.009781751,0.005333265,0.016176899,-0.00342017,0.007691251,-0.017350769,-0.056202575,0.008465687,0.033723555,-0.024404642,-0.052362136,0.040611908,-0.007344253,-0.021258289,-0.039334864,-0.035782778,-0.050987817,0.03576706,0.00027792,0.045196591,-0.003087507,-0.002331338
0.24,-0.015275912,-0.026239526,0.033225405,-0.002525541,-0.012075876,0.009703658,0.0170807,-0.031052917,-0.074887362,0.01153287,-0.028641614,0.001495679,0.027315815,-0.011507328,0.042778837,-0.014886475,-0.039181396,0.020356098,-0.006941118,-0.018053648,-0.043502502,0.028114959,-0.003682144,-0.060824329,-0.010518641,-0.019410098,0.003215216,0.054260713,0.028567715,0.021209775,-0.003080001,-0.002326084
0.25,-0.004213289,-0.003290307,0.018512356,-0.002535316,-0.041494821,0.00842192,0.0195984,-0.038804382,-0.057919589,-0.022662076,-0.003510388,-0.02793471,-0.004895489,0.004666989,-0.006827486,-0.016122437,0.011891678,-0.014119228,0.007829389,-0.032025454,-0.004260711,-0.03565152,4.10007E-05,-0.034441882,-0.028524012,-0.001778567,0.003215216,0.008118135,-0.026699619,0.009849607,-0.003080001,-0.002328336
0.26,0.026487394,0.010808814,0.014834511,-0.002538323,-0.023092721,0.005858443,-0.015618885,0.006300599,-0.042172519,-0.029986295,0.015349475,-0.020259539,-0.018506329,0.018148129,-0.02014078,-0.024720764,-0.017292663,-0.009366116,0.04234477,0.003538969,-0.011855773,-0.056907013,-0.002400406,0.019505566,-0.046537012,-0.019410098,-0.02569256,0.001587373,-0.03954752,-0.015399875,-0.003085255,-0.002339595
0.27,0.003141447,-0.004511011,-0.006008756,-0.002527045,-0.030477975,-0.065644242,0.005766308,0.019179017,-0.074887362,-0.011675748,-0.011040601,-0.008746783,-0.007352154,0.001969998,0.022209989,-0.045625305,-0.042828247,0.014410893,0.004136763,0.011160019,-0.039703063,-0.034400299,-0.002400406,0.045880383,-0.010518641,0.009551084,-0.002808191,-0.009032744,0.011844082,-0.04822153,-0.003087507,-0.002344098
0.28,-0.015275912,-0.001947534,0.000121462,-0.002533812,-0.046347116,-0.092469194,0.035948193,-0.025864929,-0.097958651,-0.032427701,-0.023606214,-0.008746783,-0.029645245,-0.010164554,-0.01409067,-0.014886475,0.013106659,-0.005797466,-0.018049517,-0.056158898,-0.028312377,-0.034400299,-0.02968312,0.008709973,0.026701361,0.018370664,-0.008831598,-0.035399932,0.020846767,-0.01413721,-0.003076998,-0.002344849
