Time,B5408_18A,B7057_18A,B6181_18A,B5397_18A,B7036_18A,B7048_18A,B4546_18A,B7040_18A,B7050_18A,B7052_18A,B7038_18A,B7049_18A,B7033_18A,B7034_18A,B7053_18A,B7041_18A,A2149,B7044_18A,B7058_18A,B7047_18A,B4541_18A,B4526_18A,B7061_18A,B6876_18B,IW4-0624-0-CHAN-1,IW4-0624-0-CHAN-2,B5411_18A,IW4-0624-0-CHAN-4,B7045_18A,B7051_18A,B7043_18A,B7054_18A,B5398_18A,B4535_18A,A2148,A2147,A2146_18A,B5404_18A,B7055_18A,B5384_18A
0.01,0.036315918,0.023708979,0.034535495,-0.016063343,-0.020000414,-0.028877782,-0.022446494,0.024780856,-0.014243733,-0.019195716,-0.0139474,0.025820566,0.022992316,0.025656664,0.032534883,0.055207697,-2.41853E-05,0.001602289,-0.026115592,0.019123398,0.015673455,0.072520948,0.002155741,0.065283739,-0.001343486,-0.000940282,0.039305947,-0.000858189,0.045583594,-0.024568165,0.002871448,-0.035785821,-0.003604802,-0.025935049,-3.08324E-05,0.000136207,-2.85455E-05,-0.010862103,0.019329857,0.013669545
0.02,0.048919678,0.027363459,0.058552829,0.015934337,-0.04874988,-0.013039159,-0.036179404,0.023567782,0.025429119,-0.026449362,-0.001641187,0.002500845,0.013165656,-0.022255934,0.056628511,0.013398615,4.00881E-05,0.001602289,0.006751839,-0.008868851,-0.000928107,0.048961377,-0.000293295,0.055457079,-0.001347987,-0.000944789,0.015242837,-0.000848428,0.031988013,-0.024568165,0.025881702,-0.023578789,0.065334407,-0.02718627,6.20391E-05,-7.98025E-06,2.24723E-05,-0.043462506,0.006024193,0.02444225
0.03,0.016113281,0.004246394,0.029210177,0.035602916,-0.006820635,0.030875636,-0.064926963,0.010201083,0.002586712,-0.019195716,0.02297124,-0.03063743,0.04511756,0.016074144,0.033740328,-0.000975165,7.03337E-05,-0.024093511,0.01770765,0.019123398,0.039904412,0.025401807,0.01438566,-0.008355177,-0.001352488,-0.000947793,0.026641152,-0.000850681,0.039403784,-0.008958423,0.050112659,0.00692353,0.015194027,0.032963877,-7.632E-05,-6.48952E-05,7.35512E-06,-0.088598004,-0.025424171,0.006955678
0.04,-0.049530029,-0.012782415,0.01985654,0.017170299,0.005157514,0.02477212,-0.076218467,0.001694308,-0.016654621,0.008607705,-0.005333814,0.011092497,0.058636847,0.075949632,0.015673921,0.016969171,-2.22947E-05,-0.00697315,0.03232557,-0.023463883,0.054003534,0.020518995,-0.024753134,-0.030465162,-0.001347237,-0.000934274,0.027907632,-0.000856687,0.01097666,0.024656689,0.008913928,-0.011379388,-0.060001286,0.000950937,-8.20067E-05,-1.17745E-05,-4.93289E-05,-0.022149792,-0.024218727,-0.030764048
0.05,-0.017974854,0.009113948,0.039876071,0.026996959,-0.002031283,0.012595606,-0.059983115,0.000481234,0.017013897,0.007400354,-0.031189832,0.038094354,0.000867072,0.048361742,0.040972994,0.015809503,-2.41853E-05,0.011398432,0.01770765,-0.072154678,0.034838494,0.027965284,-0.025981466,0.027228319,-0.001348737,-0.000937278,0.044387124,-0.000850681,-0.029810083,0.039076245,0.013735706,-0.03944793,-0.019901188,-0.022089834,3.28569E-06,1.5062E-06,-9.65083E-06,0.043051014,0.04108889,0.001554067
0.06,0.035064697,0.018849055,-0.004145536,0.062656749,0.000364347,0.032065821,-0.002426963,0.007767306,0.003792156,0.014654001,0.003279773,0.00741036,-0.012621698,0.013693773,0.045794771,0.003846613,4.76485E-05,-0.01554859,0.009193246,-0.027118363,0.004198846,0.021739698,0.020512064,0.040717089,-0.001361489,-0.000950046,0.051986001,-0.000837917,-0.003870141,-0.000550831,0.035586292,-0.002834466,0.020198909,0.025273447,2.98172E-05,4.13463E-05,4.32557E-05,-0.008355847,0.019329857,0.01638561
0.07,0.033782959,0.046826045,-0.024165067,0.045444835,-0.000833468,0.015006495,0.0376121,0.023567782,-0.016654621,0.009816964,0.01805028,0.00741036,-0.010180291,0.026816332,0.031329439,0.028932062,1.17321E-05,0.021164057,0.055457894,0.011829697,-0.003491584,0.031627393,0.009495218,0.023535692,-0.001353988,-0.00094554,-0.012634971,-0.000847677,0.028264868,0.003050244,-0.015317029,0.002040717,-0.006107243,0.026585703,4.30867E-05,4.13463E-05,-8.14484E-05,-0.012117138,-0.018160987,0.01638561
0.08,0.02243042,0.06994311,0.00385007,0.011005748,0.015937849,-0.020332861,0.030104775,0.027207003,0.024231304,-0.010734717,-0.016411695,0.036866976,-0.040911493,0.042441332,0.037356661,0.045625177,-2.98561E-05,0.068893549,0.04328138,0.004528366,-0.000928107,0.05762837,0.010723551,0.016196215,-0.001338235,-0.000949295,-0.035446861,-0.000861943,0.00972544,0.012648022,-0.010434216,-0.0162622,0.000148861,-0.02718627,1.38952E-06,2.80675E-05,-0.00018348,0.011705646,0.01690371,0.021756704
0.09,0.000946045,0.016415278,-0.018824491,0.01224171,0.03390698,-0.034950781,-0.00120626,0.011414157,0.021828045,0.012235483,-0.052117261,0.038094354,0.01072425,0.047202074,0.056628511,0.044465509,3.81966E-05,0.045639155,0.004340951,0.011829697,-0.004773322,0.066295362,0.037640055,0.030905687,-0.001348737,-0.00095305,-0.001221397,-0.000847677,-0.016214502,-0.034165943,0.039187366,0.008144233,0.000148861,-0.029749747,-3.84133E-05,6.98057E-05,-9.27844E-05,-0.027162304,0.010861229,-0.003847544
0.1,-0.005340576,-0.026164373,-0.016169461,0.015934337,0.00156407,-0.014229345,-0.048691611,0.007767306,-0.02146114,0.003772577,-0.043496045,0.024593187,0.048810187,0.025656664,0.038562105,0.03009173,7.95092E-06,0.010177729,0.027442757,0.037388168,0.013109979,0.035411573,-0.019855062,0.059149706,-0.001356238,-0.000940282,0.017775796,-0.00084092,-0.02240957,-0.038957203,0.006472522,0.005695197,-0.013645085,0.032963877,-4.22057E-05,-1.36706E-05,-1.5317E-05,-0.025911084,0.007229638,-0.006502574
