Time,A2147,B5401_18A,B7049_18A,B6182_18A,P-0463-0-CHAN-1,B7048_18A,B7052_18A,B6181_18A,B6876_18B,B7030_18A,B4531_18A,B5397_18A,A2148,A2149,B7033_18A,B6191_18A,IW4-0624-0-CHAN-1,B4520_18A,B7060_18A,B6190_18A,B7035_18A,B7042_18A,B5395_18A,B7051_18A,B7039_18A,B5410_18A,B7032_18A,B5382_18A,IW4-0634-0-CHAN-1,B5406_18A,B7054_18A,B5381_18A,A2146_18A,B7031_18A,B6192_18A,B5404_18A
0.01,-1.10313E-06,-0.006273722,0.050644376,0.043469557,-0.002059432,-0.021734064,0.013539979,0.020986788,0.006005309,-0.009197493,0.021051163,0.034759206,-8.39778E-05,2.11143E-05,-0.028565176,0.013208996,-0.00159253,0.031320745,0.006817847,0.019422213,0.053891124,0.024548733,0.05509758,-0.011135708,0.045709481,0.016727476,-0.006409839,0.036199125,-0.003245847,-0.030873349,-0.036197289,0.015185937,5.26079E-05,0.014483857,-0.019503013,-0.07283717
0.02,7.27994E-05,0.046346689,0.03346298,0.051083693,-0.002054175,-0.009465998,0.011121461,0.007635348,0.010949156,0.016650895,0.013299698,0.015102071,-2.90148E-05,2.19353E-06,-0.034706838,-0.005854953,-0.001600781,0.038980657,-0.007906885,-0.006201108,0.022286357,-0.010393894,0.048688889,-0.019543301,-0.011449943,-0.015861483,-0.013566211,0.000432524,-0.003248847,0.032099674,-0.031314477,-0.011349097,9.41375E-05,0.021694588,0.021571025,-0.059071835
0.03,0.000108803,0.012519384,0.031006315,0.025738844,-0.002059432,0.000299627,0.011121461,0.055685275,0.001061461,0.0302007,0.024896378,-0.013153392,-9.34474E-05,-3.94338E-05,-0.02365566,-0.008397449,-0.001600031,0.072153265,-0.001772852,-0.016989072,-0.016612111,-0.006777561,0.017950058,-0.000324856,-0.03455175,-0.025890322,0.000716016,-0.003260103,-0.003236098,0.010676334,-0.00204812,-0.006298438,-5.31158E-05,-0.016760898,0.045219525,-0.005259808
0.04,6.71146E-05,-0.032584165,0.075195768,0.009244093,-0.002066943,-0.015630549,-0.0191062,0.020986788,0.009728453,0.032672624,0.059564347,0.032302541,-9.34474E-05,-2.24041E-05,0.013179057,-0.003312458,-0.001606032,0.037698919,-0.000552149,0.026166598,0.029576244,0.054684841,0.034605026,0.0344957,-0.012670646,-0.018367739,0.007872388,0.031255277,-0.003239847,-0.033391049,-0.011783227,0.020236596,-9.46453E-05,-0.010752273,0.020326242,-0.01402026
0.05,9.36438E-05,0.007507826,0.054337003,0.032071242,-0.00205793,-0.052312678,-0.029985717,-0.063104398,0.002282164,0.005573015,-0.004644638,0.040897054,3.35216E-05,9.76145E-06,-0.002781637,-0.022376407,-0.001614284,0.009622747,-0.004229517,0.005937258,0.086708965,0.04865762,0.06278038,0.052504886,-0.012670646,0.009208708,-0.008805469,-0.013117281,-0.003250347,0.015711734,-0.048373803,-0.010097877,-7.01069E-05,0.003668713,0.011613711,-0.03654414
0.06,7.27994E-05,0.048852469,-0.000884554,0.066296706,-0.002049669,-0.044988459,-0.011850646,-0.044420011,-0.017371156,-0.025188704,-0.047064071,-0.019295054,-1.38566E-05,4.94963E-05,-0.012604482,-0.027461399,-0.001614284,0.026193792,-0.001772852,-0.042612394,0.027150096,0.000439846,0.029478073,0.033294071,-0.021169792,0.020488768,-0.021912768,-0.048883883,-0.003243597,0.018244693,-0.044711694,-0.005031959,-5.31158E-05,0.014483857,0.01410304,-0.016522702
0.07,-3.14221E-05,0.078921343,0.02488754,0.067578444,-0.002048918,-0.020513361,0.000241944,0.034330599,-0.019873598,-0.011669417,0.02361464,-0.031578379,-5.55463E-05,2.19353E-06,0.007041209,-0.018563617,-0.001608283,0.007089788,0.009266882,-0.027780851,-0.077391682,0.034192288,0.015386581,0.024886478,-0.012670646,0.001686125,-0.013566211,-0.003260103,-0.003236098,-0.028355649,-0.020328149,0.073276147,-2.14266E-06,0.055343556,-0.010790244,-0.012769039
0.08,-8.6827E-06,0.091450239,0.065369108,0.054867873,-0.002048166,-0.042547053,0.011121461,0.05435013,-0.007544496,0.017871599,0.027459854,0.007732076,9.60618E-05,-0.000141608,-0.012604482,-0.000769962,-0.001600781,0.009622747,0.037495642,-0.008898099,-0.056727467,0.036603176,0.002584457,0.018885959,-0.016317497,0.006702452,0.004301831,0.018956693,-0.003236098,0.006892154,-0.017886743,0.042972192,1.48484E-05,0.05293982,-0.009545699,-0.017773922
0.09,2.73211E-05,0.006255175,0.035919645,0.03713716,-0.002052673,-0.041326349,0.006284425,0.008970492,-0.016150453,0.011737565,-0.048284774,0.021243734,3.54178E-05,-9.2413E-05,-0.017513998,-0.000769962,-0.001600781,0.037698919,0.036274939,-0.016989072,0.023499431,-0.011614597,-0.042245865,0.009276737,-0.000509391,0.01422122,0.007872388,0.009068998,-0.003230848,0.035868595,-0.003238305,-0.05050315,9.18222E-06,6.33476E-05,0.020326242,-0.016522702
0.1,6.47691E-06,-0.058894133,-0.013167879,0.038403639,-0.002060184,-0.020513361,0.007497498,-0.023065336,-0.016150453,0.000659684,-0.02515245,-0.019295054,-9.34474E-05,4.00355E-05,0.009497874,-0.043986667,-0.001605282,0.009622747,-0.014048547,-0.035871824,0.046593608,0.004056179,-0.011507034,0.022487033,0.026254525,0.010459929,0.000716016,0.005376371,-0.003236098,0.009409854,0.000393287,-0.026516334,5.40478E-06,-0.03238399,0.035262212,-0.031539257
