Time,A2147,A2149,B7055_18A,B7038_18A,B7040_18A,B4541_18A,B4526_18A,B7044_18A,A2148,A2146_18A,B7050_18A,B7053_18A,B7046_18A,B6178_18A,B7029_18A,B4546_18A,B5398_18A,B5384_18A,B7058_18A,B5411_18A,B5408_18A,B7037_18A,B4524_18A,B7041_18A,B5412_18A,B7057_18A,B4523_18A,B7034_18A,B7045_18A,IW4-0638-0-CHAN-2,IW4-0638-0-CHAN-3,IW4-0638-0-CHAN-4,B4535_18A,B7036_18A,B7043_18A,B7061_18A,B7056_18A,B7062_18A,B7047_18A,B7059_18A
0.12,1.61517E-05,0.000108275,0.000215021,-0.005493397,-0.038651852,0.027766337,0.026772535,-0.016607852,0.000120477,6.30978E-06,0.017439864,0.055018127,-0.011562726,0.016229644,0.009137103,-0.007122011,0.029022217,-0.037431091,0.047111511,0.106102077,-0.011872736,0.036007463,0.018051497,0.022168341,-0.027963187,-0.020284289,-0.006442703,-0.000234356,-0.016023578,-0.001979837,-0.001820794,-0.000948694,-0.003952143,-0.034872748,0.056259039,0.019516108,-0.01275495,0.075101663,0.020381782,-0.027107909
0.13,-3.31423E-05,-1.08232E-05,-0.021490607,0.019195324,-0.008225827,-0.010563741,0.055336989,-0.011755557,0.000112906,6.30978E-06,-0.023560502,0.022402465,-0.001858136,-0.000463471,-0.028063825,-0.022075624,0.07421875,-0.006516784,0.04221344,0.106102077,0.027266058,0.042110978,0.018051497,-0.00779992,-0.053094413,0.038355238,0.013332687,0.026132831,0.031114636,-0.001979087,-0.001835798,-0.000941188,-0.005233881,-0.03006766,-0.017440912,-3.04011E-05,0.028687921,0.012906839,0.060710761,0.017310426
0.14,5.02781E-05,-9.77839E-05,-0.007017645,0.051269298,-0.004578976,-0.023320089,0.039223707,-0.0422121,6.55851E-05,3.8391E-05,-0.004273393,0.006693542,-0.00306358,0.017526641,-0.024462751,0.005268126,0.086730957,-0.030717224,0.03364563,0.090900509,0.036100897,0.034786283,-0.004897722,-0.010180291,-0.031732108,0.027384168,-0.001163162,0.015390644,0.022432385,-0.001992586,-0.001838049,-0.000956199,0.024093511,-0.025262811,0.011550787,0.013404963,0.007966486,0.011686136,0.050929878,0.01978235
0.15,6.54456E-05,-1.64945E-05,-0.020277533,0.020416027,-0.033784298,-0.036076437,0.029213942,-0.032476993,-4.23068E-05,3.8391E-05,0.040373824,0.003069579,-0.020054242,0.052209869,0.004345843,0.051288634,0.024017334,-0.029343933,0.037317276,0.06303033,0.036100897,0.000605165,-0.011275896,0.00416297,0.013494943,-0.020284289,-0.024875321,0.010568866,0.002584515,-0.001993336,-0.001814042,-0.000952447,0.038131597,-0.010847904,0.069564703,-3.04011E-05,0.011613336,0.034086038,-0.007724908,0.021014497
0.16,-1.22872E-05,1.56431E-05,-0.043188605,-0.003021473,0.000288577,-0.037358175,0.075112379,0.001641659,-0.000133163,-3.89818E-05,0.037947677,0.007906615,-0.009128949,0.034219756,0.01395888,0.0401192,0.026489258,-0.011887878,0.001813889,0.032627193,0.041151556,-0.042120398,0.012985579,0.026990119,0.007208322,-0.017827624,-0.056522049,0.004587421,-0.007341327,-0.001985837,-0.00180879,-0.000937436,0.033035162,0.049214385,0.011550787,-0.01956928,0.049409357,0.006681253,0.003276679,0.027186678
0.17,-1.79757E-05,-4.10703E-05,0.007462946,0.019195324,0.030706973,0.008601298,0.046669996,-0.004461856,8.7986E-06,-0.000103144,0.048811934,0.036905944,0.016353229,-0.00690268,0.016339251,0.015277892,0.036529541,-0.010545105,-0.032464981,0.033893673,0.024733099,-0.025029601,0.050033919,0.039014045,0.022268747,0.015146619,-0.051242508,0.03333498,-0.014779987,-0.001985837,-0.001826796,-0.000942689,0.016433599,0.057623051,-0.017440912,-3.04011E-05,0.034776178,0.022855569,0.059482429,0.027186678
0.18,8.56791E-06,-3.26142E-06,0.0171065,0.017944103,-0.011880307,0.012446513,-0.042685472,-0.032476993,0.00016969,-9.55955E-05,0.060866378,0.016359984,0.000575641,-0.019750581,0.009137103,0.019001036,-0.008605957,0.00288263,0.016504288,0.042762844,0.005796942,0.00792986,0.0321201,0.070141974,0.047399972,0.013925916,-0.006442703,0.075388202,0.000101147,-0.001990336,-0.001832797,-0.000959202,0.012618902,-0.022860267,0.001876715,0.001197931,0.000657526,0.04653721,0.063152168,0.044459627
0.19,-1.0391E-05,6.29043E-05,-0.029921088,0.021651989,-0.047166257,-0.00415505,-0.030356371,-0.04587421,8.07284E-05,3.46169E-05,0.043990157,-0.031964601,-0.016415021,0.012384429,-0.005236677,0.032611876,0.000183105,-0.028031677,0.0679245,0.045295803,0.010847601,0.00915104,-0.01386989,0.084485236,0.027304147,-0.028829211,-0.001163162,0.027414569,0.011266766,-0.001991086,-0.001832797,-0.00097121,0.002426031,-0.048086383,-0.004165766,-0.013473394,-0.003004584,0.020353128,0.009387824,0.030886934
0.2,4.45905E-05,6.29043E-05,0.002641168,0.041396862,-0.024049191,0.02520286,0.039223707,-0.028814884,-7.25934E-05,0.000136522,0.029509566,-0.012631715,-0.000637433,0.023950591,-0.032855085,0.050067931,0.057891846,-0.071030944,0.03364563,0.044029323,0.005796942,0.016475259,0.021896712,0.023389045,0.018515085,-0.055715197,-0.00509993,-0.030202618,0.01002699,-0.001990336,-0.001835798,-0.00097121,-0.009048578,-0.012049176,0.01277149,0.004860041,0.010407892,0.017850687,-0.023609307,0.00497751
0.21,0.000150761,5.15617E-05,0.038812128,0.03398109,0.007589908,-0.00415505,0.034218825,-0.017859073,-0.000125591,3.65037E-05,0.029509566,-0.000554383,-0.004284284,-0.018453583,-0.047259382,0.030109435,0.075439453,-0.023972839,-0.020223618,0.030094234,-0.001771417,0.038448869,0.034683577,-0.005419549,0.023535226,-0.031255358,0.009365402,-0.020620099,0.027391492,-0.001990336,-0.001838049,-0.000956199,0.02537525,-0.014451601,0.01277149,0.040290949,0.042100397,0.014127542,0.011829231,-0.003662779
0.22,5.59657E-05,3.45476E-05,0.009873834,0.014251476,-0.014314084,-0.047551046,-0.014121019,-0.030005069,-0.000123701,-8.80472E-05,0.033125899,-0.016263307,-0.004284284,-0.031316743,-0.005236677,-0.007122011,0.054138184,0.014998108,-0.0189991,0.036430446,0.01716474,0.055538713,-0.041946062,-0.000597772,-0.030496146,-0.004384631,0.009365402,0.018930683,0.027391492,-0.001996336,-0.001837299,-0.000953197,0.067428472,-0.021658995,-0.015030024,0.02439892,0.012834039,0.004178812,0.021602485,-0.011067107
0.23,-8.81239E-05,-2.59468E-05,0.002641168,-0.006729359,-0.043519406,-0.019474874,-0.017905199,-0.017859073,-7.25934E-05,-0.000123903,0.021071456,-0.01142627,0.016353229,-0.008184418,0.043927142,-0.003398866,0.041564941,0.004255921,0.005485535,0.069366542,0.046202216,0.042110978,-0.05216945,-0.046129998,-0.043038871,-0.011724108,-0.018283524,0.021372089,0.000101147,-0.002006835,-0.001828296,-0.000969709,0.029189947,-0.013250329,-0.013809321,-0.023246649,-0.067610297,0.026639749,-0.006504204,-0.03081198
0.24,-2.74547E-05,-6.18654E-05,-0.010633978,0.011779552,-0.010659604,-0.016911397,-0.015341722,-0.011755557,-1.58069E-05,-0.00012579,-0.021149613,0.006693542,0.015132525,-0.005605683,0.01395888,-0.02451703,0.064178467,0.019026429,0.009157181,0.094703762,0.033583197,0.00792986,0.004013411,-0.034167108,0.007208322,0.004145033,-0.018283524,-0.017019024,-0.006097736,-0.002008335,-0.001823044,-0.000978716,-0.034561274,0.001164577,-0.022293207,-0.017135504,-0.044462714,0.026639749,0.014270637,-0.048088743
0.25,2.18393E-05,-5.15178E-06,-0.051626715,0.047576671,0.03679523,-0.03351296,-0.022788011,-0.011755557,1.25854E-05,-5.01324E-06,-0.053727128,0.026026427,0.022418597,0.000818267,-0.012438825,-0.044414491,0.075439453,0.027083069,0.016504288,0.08836755,0.004530463,-0.00793928,0.011673323,0.018567267,-0.007867362,0.040796644,0.014644943,0.003366718,-0.006097736,-0.001995586,-0.001820044,-0.000966707,-0.020523188,0.031195662,-0.03196728,0.00852978,0.022599664,0.009183694,0.03993592,-0.018471434
0.26,-7.86439E-05,-1.46041E-05,-0.003393683,0.027831798,0.023405643,-0.009282003,0.018105543,0.015069394,9.01925E-05,9.87794E-05,-0.024765946,0.015146911,0.045474628,0.027795806,0.036724993,0.01277545,0.091766357,0.00288263,0.012830734,0.054164974,0.012114081,-0.00793928,0.005325667,-0.004137811,-0.022943045,0.038355238,0.005428635,0.051401386,-0.004857959,-0.001986587,-0.001815542,-0.000955449,0.008804205,0.016780756,0.001876715,-0.015907171,0.032350031,0.014127542,0.036266181,0.006209657
0.27,-9.57076E-05,-5.24131E-05,0.037599054,-0.014129872,0.010023685,0.021357646,0.02054695,0.006524472,7.69416E-05,-2.95461E-05,0.019866012,-0.004185975,0.017566302,0.032938018,0.033154437,0.048786192,0.094238281,-0.015916198,0.010381699,0.011093227,0.01338056,0.023799954,0.010422102,-0.015002069,0.014730905,-0.011724108,0.013332687,0.040598163,0.032354413,-0.001988837,-0.001817043,-0.000949444,0.016433599,-0.016854145,0.016403082,-0.028129461,0.017716852,0.034086038,0.037494514,0.023482607
0.28,-6.72688E-05,-2.40563E-05,-0.021490607,-0.027694935,0.035574527,0.031611552,-0.016684496,-0.026373477,-0.000112344,-0.00015221,0.039153121,0.003069579,-0.027332684,0.008523956,-0.002856306,0.020221739,0.045349121,-0.018632263,0.027523041,-0.000312718,-0.018189874,0.042110978,0.0142368,0.028149787,0.021017526,-0.049596423,0.054165207,-0.005056134,0.037313519,-0.001985087,-0.001820794,-0.000942689,0.016433599,0.007170818,-0.005386469,0.006080744,0.021363702,0.036527444,0.005718086,0.050627992
0.29,-8.62277E-05,-3.35086E-05,-0.019079718,-0.040039295,0.012457462,0.012446513,-0.005576097,-0.027594181,-0.000119914,-7.295E-05,0.054839156,0.022402465,-0.010349652,0.013650909,0.005536028,0.016498595,0.027770996,-0.022660583,0.001813889,0.041496364,-0.024491754,0.000605165,0.052566878,0.054578009,0.03734443,-0.000722521,0.015957199,-0.042226544,-0.008581104,-0.001978337,-0.001821544,-0.000944941,-0.029434321,0.060025475,0.021224859,0.037841913,0.055512872,0.006681253,-0.024837639,0.029650972
0.3,6.54456E-05,6.47949E-05,0.019517389,-0.026474232,0.001509281,-0.053959737,0.006875075,-0.038549991,0.000165905,6.66981E-05,0.050017379,0.032061278,0.001788714,0.039361968,0.00312514,0.030109435,0.00894165,-0.007859558,-0.017776489,0.044029323,0.051252875,-0.010381164,0.083206526,0.062939826,0.057440255,0.039575941,-0.015659012,-0.018178692,0.007547436,-0.001987337,-0.001827546,-0.000950195,-0.057510492,0.058824323,0.057479742,0.046402094,0.025025812,0.010465433,0.010608527,-0.002430632
0.31,0.000224702,0.000197126,0.005052057,0.0401609,0.003935428,-0.064152608,0.006875075,-0.051947208,0.000302189,0.000142184,0.050017379,0.010317504,-0.010349652,0.031641021,-0.014849714,0.017719298,0.011474609,0.020338685,0.036092758,0.041496364,0.08407453,0.032345353,0.051285139,0.055737677,0.007208322,-0.001943224,0.027828537,-0.005056134,0.029871045,-0.001991836,-0.001822294,-0.000950195,-0.011612055,-3.66946E-05,-0.001754877,0.006080744,-0.032255682,0.011686136,0.032604072,0.008673952
0.32,9.57798E-05,0.000161208,0.006249872,0.066070324,-0.030137448,0.041804423,0.015542067,-0.014196964,0.000162119,9.87794E-05,0.037947677,0.018770873,-0.027332684,0.027795806,-0.025652936,0.000324278,0.075439453,0.014998108,0.050783157,0.090900509,0.009596381,0.045773088,0.018051497,0.010205451,-0.03926995,-0.026387804,0.022548996,-0.043447247,-0.003618183,-0.001980587,-0.001812541,-0.000953948,0.01390064,-0.038476445,-0.048874018,-0.007362249,-0.010313544,-0.015718649,0.005718086,0.027186678
0.33,-5.0206E-05,9.12611E-05,-0.010633978,0.038924938,-0.021615414,0.064814677,0.018105543,0.006524472,1.44778E-05,-6.91758E-05,-0.011506059,0.057436645,-0.024914166,0.026514068,-0.008868268,-0.030742616,0.066650391,-0.013230651,-0.005531311,0.08710107,0.004530463,0.010371743,0.005325667,-0.023363885,-0.022943045,-0.004384631,-0.031467117,-0.039846173,-0.006097736,-0.001981337,-0.001817043,-0.000955449,-0.019271967,-0.024061539,-0.009018061,0.050064203,0.011613336,0.019132425,-0.008945611,0.021014497
0.34,-5.58936E-05,-2.02754E-05,-0.009428534,0.036468273,-0.008225827,-0.019474874,0.01310066,0.015069394,-0.000108557,-0.000206937,0.000563643,0.041727721,0.023631671,-0.004339204,0.00312514,-0.045696229,0.021484375,-0.040116638,-0.015327454,0.061763851,0.038618597,-0.016484679,0.005325667,-0.01372033,0.023535226,0.005365736,-0.026218094,-0.031423321,0.016229687,-0.001988087,-0.001816292,-0.000951696,-0.034561274,0.002365849,0.035720709,0.034179804,0.007966486,0.062711526,0.011829231,-0.007363035
0.35,-9.38114E-05,-0.00016584,0.037599054,0.0401609,-0.017968564,-0.00415505,0.003212965,0.038232236,-0.000195627,-0.00015221,0.023467086,0.007906615,0.006641009,-0.010747895,-0.014849714,-0.013347597,0.015228271,-0.021287292,0.012830734,0.069366542,-0.004289117,-0.005497874,0.012985579,-0.016161737,0.031057809,-0.004384631,-0.002475418,-0.039846173,0.031114636,-0.001983587,-0.001818543,-0.000942689,-0.009048578,0.010774515,0.042983892,-0.011024359,0.007966486,0.024137308,-0.000393059,-0.041912749
0.36,-0.000150689,-0.000213101,0.005052057,0.031524425,-0.008225827,0.016230692,0.004433668,0.000451474,-0.000135057,-8.61603E-05,-0.029587724,-0.007794679,-0.018841168,-0.009466157,0.000744769,0.010273009,0.029022217,0.033827454,0.000589371,0.060497371,-0.003037897,0.018916665,-0.007461198,-0.001818475,-0.022943045,-0.003163927,-0.020938553,-0.030202618,0.04599577,-0.001976087,-0.001831297,-0.000936685,-0.000137446,0.021585725,0.016403082,-0.001251104,-0.000563177,-0.02566738,-0.04071441,-0.034516051
0.37,-0.000129834,-0.000128031,-0.010633978,0.025359874,-0.00944653,-0.034794698,0.01310066,-0.036108585,-3.47351E-05,-0.000116354,-0.025971391,-0.012631715,0.01999245,0.000818267,0.022320696,0.041339903,0.045349121,0.037855774,-0.014102936,0.061763851,0.037352118,0.028682767,-0.018996843,0.055737677,-0.049325492,-0.000722521,-0.020938553,-0.031423321,0.033594189,-0.001976837,-0.001826045,-0.000947193,-0.034561274,0.022786997,-0.000534174,-0.006141546,-0.010313544,-0.010713767,-0.018726494,0.011142061
0.38,-3.31423E-05,4.58903E-05,0.0171065,0.021651989,-0.013093381,-0.015629659,0.006875075,-0.020269962,4.2872E-05,5.53751E-05,0.043990157,0.006693542,0.01999245,0.039361968,0.012738177,0.035175353,0.022735596,0.016340882,-0.026344299,0.078231899,0.01464704,0.044551908,0.006576888,0.0509159,-0.012887503,-0.026387804,-0.026218094,-0.037404767,0.012506543,-0.001988087,-0.001810291,-0.000948694,-0.043472407,0.015579484,0.024825933,-0.00369251,-0.006666693,0.021634866,-0.001613763,-0.003662779
0.39,9.57798E-05,0.000223593,-0.023901495,0.022887951,-0.00944653,0.02520286,-0.01045891,-0.032476993,0.000237833,0.000261073,0.035536788,0.036905944,0.018771747,0.027795806,0.022320696,-0.025798768,0.012695313,0.014998108,-0.041036606,0.057964412,-0.004289117,0.027462064,0.001449934,0.005444709,-0.00284722,-0.050817126,-0.040683426,-0.021840802,0.016229687,-0.001997836,-0.001820044,-0.000948694,0.007522467,0.013177059,0.021224859,0.001197931,0.012834039,0.00546055,-0.018726494,-0.035748198
0.4,0.000175408,0.000257621,-0.013044867,0.009307628,-0.010659604,0.000971903,0.001992262,-0.044653507,0.000287046,0.000130861,-0.015122392,0.02965039,0.018771747,-0.000463471,0.01875014,-0.018352479,0.047851563,0.009627015,-0.031240463,0.017425624,0.018415961,-0.03235382,-0.007461198,-0.001818475,-0.025460746,-0.023946398,0.013332687,0.013010273,0.021188794,-0.001994836,-0.001839549,-0.000951696,0.027908209,-0.007244207,-0.036819574,-0.009803655,0.035996881,-0.020723532,-0.004055169,-0.027107909
0.41,0.000173512,0.000117727,0.048455682,-0.001785511,0.014891239,-0.020756612,0.005654371,-0.021490665,-1.01277E-05,2.32938E-05,-0.021149613,0.013949096,-0.015201947,0.026514068,0.021161028,0.016498595,0.055389404,0.045881897,-0.010429382,0.025024501,0.007063422,-0.036016406,0.034683577,-0.023363885,-0.012887503,0.033472425,0.02123674,0.034555683,-0.003618183,-0.001978337,-0.001822294,-0.000935184,0.00495899,-0.026463964,-0.022293207,0.017074701,0.035996881,0.000455667,0.009387824,-0.009834959
0.42,8.63008E-05,4.58903E-05,0.035188165,0.006850963,0.031927677,0.008601298,-0.03401848,-0.011755557,-6.1235E-05,5.72624E-05,-0.001847245,0.018770873,0.006641009,0.034219756,0.053540179,0.025165587,0.034057617,0.060682923,-0.000635147,0.051632015,-0.000504938,0.00915104,0.027023665,-0.030566034,-0.012887503,0.042032606,-0.032779373,0.002146015,-0.032148303,-0.001972338,-0.001805789,-0.000925427,0.008804205,-0.009646632,0.040573004,0.032959101,-0.010313544,0.017850687,-0.000393059,0.017310426
0.43,-2.74547E-05,-1.37096E-06,0.009873834,-0.007965321,0.000288577,0.037959208,-0.011679613,-0.023932071,0.000146977,-5.03044E-05,-0.000641801,-0.012631715,0.02969704,-0.003042207,0.039135882,0.062519103,0.034057617,-0.007859558,0.000589371,0.023761837,0.042418036,0.023799954,-0.026656755,0.017407599,-0.026696707,-0.003163927,-0.016971268,-0.008657208,-0.020982685,-0.001982837,-0.001814792,-0.000936685,0.00495899,0.004768274,0.029678228,0.001197931,-0.045668158,0.020353128,-0.005275872,0.022250459
0.44,-3.12461E-05,-0.000182854,0.021928278,-0.031402821,-0.026482968,0.011164774,0.056435621,-0.019079776,0.000120477,-3.33199E-05,-0.004273393,-0.016263307,-0.007923505,-0.004339204,0.015149066,0.048786192,0.041564941,-0.029343933,0.006710052,0.006023494,0.029799017,0.000605165,-0.008773454,0.040173713,-0.020440604,-0.00804674,-0.00509993,0.015390644,0.012506543,-0.001985087,-0.00180879,-0.000939687,0.001144293,-0.015652873,-0.002945063,0.001197931,-0.009092841,0.025358011,0.01549134,0.014846132
0.45,1.99431E-05,-0.000156388,0.04483172,-0.011657948,0.003935428,-0.024601827,0.034218825,0.016259579,0.000101549,7.04723E-05,0.004179976,0.030863463,-0.00306358,0.023950591,0.006756732,-0.003398866,0.024017334,-0.005174011,-0.0116539,0.017425624,-0.021974054,-0.021367492,0.037247054,0.008984748,-0.020440604,0.016382581,-0.036746658,-0.036245099,0.024911938,-0.001990336,-0.00180879,-0.000944941,0.022842291,-0.004841663,-0.03196728,0.007293818,0.033570734,-0.004549216,0.033824775,0.04322748
0.46,7.11332E-05,9.88229E-05,0.029160944,0.031524425,0.042875858,-0.031010519,-0.017905199,0.03212872,0.000128049,-3.52072E-05,0.005385421,0.028437316,0.013927081,0.023950591,-0.007647565,0.021442442,0.00769043,-0.002488464,-0.028793335,-0.000312718,0.000746283,-0.001835765,0.047470442,0.012585822,0.014730905,-0.011724108,-0.019626297,-0.082998028,0.019949017,-0.001997836,-0.001821544,-0.00095695,0.006240728,0.02999439,-0.059768793,-0.023246649,0.025025812,-0.02566738,-0.006504204,0.029650972
0.47,8.25084E-05,0.000180112,-0.032331976,0.024123913,-0.005799679,0.004756083,0.005654371,0.012627987,-2.5271E-05,-3.89818E-05,0.039153121,0.012736022,0.015132525,0.017526641,-0.011279157,0.041339903,0.017730713,-0.010545105,-0.000635147,0.008556453,0.01589826,0.038448869,0.044906966,0.056897345,0.039846872,-0.001943224,0.008053146,-0.020620099,0.03855711,-0.001982837,-0.001820044,-0.000950946,-0.011612055,0.015579484,-0.019851801,-0.002464178,-0.009092841,-0.013216208,-0.061489251,-0.017239287
0.48,-3.50385E-05,2.88763E-05,-0.049215826,-0.011657948,-0.064202694,0.039240946,0.030556715,0.013848691,-0.00021834,-3.89818E-05,0.083785079,0.039316833,0.033336261,0.008523956,-0.032855085,-0.015850038,0.002655029,-0.029343933,0.021400452,0.030094234,-0.019441095,0.039669095,0.038498274,0.034192267,0.002172921,0.043253309,-0.010379471,0.010568866,0.039796887,-0.001977587,-0.001821544,-0.000940438,0.01390064,0.001164577,0.016403082,0.061058161,-0.003004584,-0.006990622,-0.041942742,-0.018471434
0.49,-0.000129834,-0.000126141,-0.027510199,-0.011657948,-0.016747861,0.013728251,0.000771559,0.030908017,-0.00029027,-0.000206937,0.04760649,0.040529906,0.033336261,-0.005605683,-0.041247419,-0.056865663,-0.012390137,-0.022660583,-0.004308701,0.025024501,-0.020707575,0.020137368,0.038498274,-0.020983514,-0.017922904,0.002924329,-0.026218094,-0.008657208,-0.014779987,-0.001988837,-0.001835798,-0.00094344,0.021560552,0.009573243,-0.013809321,0.046402094,0.053056207,-0.009493063,0.004497382,0.009909914
0.5,-7.29563E-05,-5.24131E-05,-0.013044867,-0.007965321,0.007589908,-0.018193136,-0.012900316,0.002862362,-0.00011045,-0.000101258,-0.012696244,0.005480468,0.022418597,0.003381744,0.016339251,-0.028240175,0.022735596,0.008284241,-0.039812088,0.031360714,0.008329901,0.00792986,0.038498274,-0.00779992,0.012228463,-0.010503405,0.00674089,0.005747089,-0.002374591,-0.001988837,-0.001830547,-0.000950946,0.003677252,-0.001237967,-0.027114985,-0.008575323,0.043305841,-0.015718649,0.002048347,0.018550203
