Time,B5408_18A,B7057_18A,B6181_18A,B5397_18A,B7036_18A,B7048_18A,B4546_18A,B7040_18A,B7050_18A,B7052_18A,B7038_18A,B7049_18A,B7033_18A,B7034_18A,B7053_18A,B7041_18A,A2149,B7044_18A,B7058_18A,B7047_18A,B4541_18A,B4526_18A,B7061_18A,B6876_18B,IW4-0624-0-CHAN-1,IW4-0624-0-CHAN-2,B5411_18A,IW4-0624-0-CHAN-4,B7045_18A,B7051_18A,B7043_18A,B7054_18A,B5398_18A,B4535_18A,A2148,A2147,A2146_18A,B5404_18A,B7055_18A,B5384_18A
0.01,0.021000986,0.008517957,-0.016962182,0.045787782,-0.010334306,-0.001028046,-0.039047125,-0.006537343,-0.027899193,0.012474219,0.028306094,0.001209093,0.0226296,0.054457337,0.040065154,0.009889792,4.30922E-05,-0.00297662,0.014382796,0.05731126,0.026474461,0.050865405,-0.02600115,0.0398837,-0.001372741,-0.000972576,-0.002623818,-0.000849179,-0.003438083,-0.027333231,0.045441136,0.023208098,0.017095901,0.021671907,4.64484E-06,2.11161E-05,3.99364E-05,-0.006499377,0.090559295,0.003266768
0.02,0.042485361,0.054744458,0.044408667,0.01871869,-0.003145509,-0.009603486,-0.000289801,-0.000464345,-0.006254601,-0.012912591,0.006150332,0.017164064,0.028763633,0.022108704,0.043681487,0.043367575,5.28419E-06,0.020277775,-0.000204606,0.036627972,0.007309422,0.05696892,-0.037017996,0.046002475,-0.00136599,-0.000952299,0.012573936,-0.000873205,-0.012089816,0.037486105,0.01388596,0.015883879,-0.017999314,0.058781282,-0.000122345,4.00872E-05,2.86004E-05,0.016072187,0.051863006,-0.030394121
0.03,-0.008021231,0.051097608,0.043081153,-0.00711444,0.000446028,-0.01811789,-0.03532398,0.010468578,-0.003851341,0.029398123,-0.02216998,-0.001245665,-0.009322305,0.010145813,-0.012943879,0.054079245,-3.06332E-05,0.012923038,0.033853011,0.006194317,0.007309422,0.045860522,-0.03456896,0.014081088,-0.001357739,-0.000956805,0.02777169,-0.000872455,0.001505765,0.065089255,-0.029693141,0.034194426,0.003332473,0.042149202,-5.41104E-05,5.33678E-05,0.000106068,0.033623609,0.037351897,0.014039473
0.04,-0.001704092,-0.001217151,-0.004953515,0.00764081,-0.007936769,-0.004690156,-0.060287359,-0.030836964,0.004563881,0.018518607,-0.025862607,0.02207358,-0.032668252,0.026930481,-0.011723176,0.018251608,4.8763E-05,-0.048234188,0.021707015,0.032981121,0.031540379,0.061973803,-0.00521105,0.00674161,-0.001357739,-0.000959809,0.012573936,-0.000861943,-0.018284884,0.002680807,-0.020049586,0.036628203,0.034643508,-0.001399382,-9.96E-05,-4.1493E-05,7.77258E-05,0.002278241,0.022856048,0.036927657
0.05,0.007146005,-0.004864001,0.007055152,0.034709901,-0.012729936,0.001352325,0.002212641,-0.050269032,-0.003851341,-0.005658944,-0.001234922,0.026983095,-0.021620889,0.022108704,0.042476043,-0.005643655,-6.05839E-06,-0.022538387,-0.002646013,0.024459087,-0.004165187,0.064415209,-0.011322195,0.033749667,-0.001359239,-0.000951548,-0.000106118,-0.000867199,-0.020756808,0.014674216,0.024811253,0.003684477,0.024603225,-0.001399382,-0.000188681,-7.56408E-05,-3.37535E-05,-0.025305835,-0.035188386,0.005952315
0.06,-0.021906729,0.049876905,0.015066016,0.048229188,-0.021114641,-0.002279267,0.014724848,0.011681651,0.005761696,0.01126496,0.007378665,-0.009837317,-0.016707559,-0.001817077,0.024409636,-0.018827249,-4.16687E-06,0.044752872,0.005868392,-0.03883437,-0.042495265,0.069420092,-0.051696951,0.04845914,-0.00136524,-0.000955303,-0.008956216,-0.000869451,0.015101346,0.008677512,0.006683812,-0.01461844,0.010839797,-0.011622771,-5.79009E-05,1.73219E-05,-1.29701E-05,0.014817151,-0.036409089,-0.002134843
0.07,0.007146005,0.068126416,0.013738501,0.022396059,-0.040281587,0.024545684,-0.026595953,0.0214015,0.041841102,0.023353736,-1.42184E-05,-0.004927801,0.001725059,-0.020982116,-0.011723176,-0.010404398,0.000114926,0.012923038,-0.002646013,-0.058319843,0.003464208,0.097862475,-0.045578176,0.017773715,-0.001362239,-0.000956805,0.006241538,-0.000855936,0.01757327,-0.023747415,-0.044219508,-0.017052217,0.008306838,0.008854524,3.68649E-05,2.47064E-07,9.09543E-05,0.031117353,0.00832968,0.0126967
0.08,0.026066904,0.003650403,0.033742774,-0.000965148,-0.017519288,0.036752715,-0.027816656,-0.022330189,0.004563881,0.026981513,0.007378665,0.019618822,0.029984336,0.004164368,0.000316008,-0.00924473,0.000120597,0.016615665,-0.007528825,-0.03883437,0.02006577,0.05696892,-0.007652456,-0.034991178,-0.001356989,-0.000951548,0.041702964,-0.000851432,0.018793973,0.011073141,-0.027251735,-0.006073518,0.003332473,0.038273469,-6.72661E-06,-4.52872E-05,4.56063E-05,-0.020289508,0.011961272,0.028840498
0.09,-0.002985831,-0.036495471,0.0324,0.006404848,0.008834548,0.001352325,-0.026595953,-0.00896349,-0.059164452,0.010055701,0.003678409,0.04907496,-0.014235635,0.029310853,-0.005711213,-0.028348733,2.79693E-05,0.049635685,0.016824202,-0.016922748,-0.002883449,-0.01346565,-0.003990347,-0.017809781,-0.001369741,-0.000955303,0.017639854,-0.000855936,0.008921537,0.005076437,0.006683812,0.026870207,0.009588576,0.025486604,2.54916E-05,-5.28756E-05,-6.96504E-05,0.014817151,0.005918792,0.026154952
0.1,-0.006739493,0.010951734,0.017721045,-0.012043028,0.001643843,-0.013265595,-0.040328863,0.040841197,-0.035108971,0.001592795,-0.014784726,0.06012137,-0.046187539,0.029310853,-0.024983064,-0.022397806,-4.19748E-05,0.000716007,0.041177229,0.00011369,0.017502293,-0.006019361,-0.017440969,0.004269687,-0.001371991,-0.000956805,-0.034301064,-0.000863445,0.01014224,0.001475363,-0.018767848,0.029311614,0.028387405,0.013950959,7.28754E-05,-0.000102202,-2.43062E-05,0.064972791,-0.001344392,0.007295088
0.11,0.015965585,0.054744458,-0.00628103,-0.010807066,0.005239195,0.017221465,-0.036605718,0.040841197,0.017785621,-0.002033075,-0.006155881,0.038029505,-0.026534219,0.02455011,-0.010532991,0.002718161,5.28419E-06,0.019057072,0.033853011,-0.012062824,0.034103856,0.03719353,-0.018661672,-0.015368375,-0.00136524,-0.000951548,-0.024169228,-0.000870202,0.054652127,0.061503439,-0.012725368,0.009787993,0.04218135,-0.015467986,9.94106E-05,-6.0464E-05,0.000100402,0.012310895,-0.014634797,-0.003477617
0.12,0.028599863,0.029201245,-0.019617212,0.045787782,0.010032363,0.003824249,-0.015304449,0.012902354,0.016587806,-0.003242334,0.036919681,0.017164064,-0.035140176,-0.016160339,0.018382415,0.01584072,-1.17292E-05,0.044752872,0.019265608,-0.002327717,-0.004165187,0.042198412,-0.014991934,-0.011675748,-0.001373491,-0.00096056,0.026520469,-0.000864196,0.023737821,0.054301291,0.016327367,0.009787993,0.028387405,-0.011622771,5.20268E-05,2.68065E-05,6.4501E-05,-0.002734271,0.013181975,-0.00482039
0.13,-0.005488272,0.004863477,0.008382666,0.069133729,0.00643701,-0.01811789,0.018447992,0.029900645,0.017785621,0.026981513,0.071389285,-0.002473044,-0.037581582,-0.032945007,0.005122527,0.01104946,-7.97819E-05,0.017836368,-0.002646013,0.013495648,-0.05012466,-0.003577955,-0.010101492,0.003064242,-0.001374992,-0.000974829,0.016373374,-0.000855186,-0.010869113,-0.004521341,-0.006682887,-0.003632112,0.013342239,0.034428254,-3.70523E-05,-7.34322E-06,-6.96504E-05,0.032372388,0.050657561,-0.00482039
0.14,-0.049677725,0.007297254,-0.000955713,0.034709901,-0.018717103,0.024545684,-0.004012945,0.043267345,0.040635658,0.039068381,0.034455386,-0.004927801,-0.008101602,0.000563294,-0.021366731,0.01584072,2.9859E-05,0.043532169,-0.02699904,-0.012062824,-0.042495265,0.002647631,0.007026499,0.00674161,-0.001372741,-0.000961311,-0.033034585,-0.000845425,0.006449613,-0.008137674,0.01388596,-0.030472322,0.024603225,0.005009309,1.4122E-05,-3.01085E-05,-7.34316E-05,0.036133679,0.039778045,-0.014250322
0.15,-0.020624991,-0.013386035,-0.063654077,0.010112733,-0.042679124,0.022134795,-0.079086187,-0.000464345,0.010575844,0.046322028,-0.007399472,0.002436472,0.016495566,0.016188294,-0.004505769,0.013460349,8.6571E-05,0.012923038,-0.008719011,-0.018151081,-0.033523097,0.065757983,0.031493967,0.011639682,-0.001374242,-0.000947793,-0.010237954,-0.000845425,-0.009617892,0.02067092,0.039337621,-0.017052217,0.01584468,-0.033381804,5.58192E-05,-5.44518E-06,-1.10777E-05,0.037388715,-0.001344392,-0.00482039
0.16,0.015965585,3.55262E-06,-0.034296167,0.016246767,-0.001947694,-0.026662812,-0.060287359,-0.00896349,-0.029104637,0.043905417,0.023377505,-0.013519453,0.000534873,0.005385071,0.031642302,-0.029538919,9.06536E-06,-0.0274212,0.019265608,0.009848797,-0.030959621,0.03353142,0.03271467,0.016553012,-0.00136524,-0.000959058,0.029038169,-0.000861192,0.018793973,0.01827529,-0.005462184,0.00856729,-0.012963914,-0.029567107,4.44458E-05,-7.34322E-06,-5.07595E-05,0.016072187,0.001081756,0.019410567
0.17,-0.008021231,0.014598584,0.053762305,0.000270814,0.048364348,0.01111795,0.002212641,0.010468578,-0.002645897,0.005220572,0.019684878,-0.027020621,-0.015456338,0.000563294,0.036448821,-0.033109476,3.36402E-05,0.023939884,0.044839339,0.025664532,0.018845067,-0.038245924,0.005798166,-0.023959073,-0.00136449,-0.000953801,-0.005156777,-0.000862694,0.028696927,-0.010533304,-0.00790359,0.011008696,-0.012963914,-0.023158416,8.61449E-05,-2.44162E-05,-9.79962E-05,-0.009005633,0.018019012,-0.015593095
