Time,B5408_18A,B7057_18A,B6181_18A,B5397_18A,B7036_18A,B7048_18A,B4546_18A,B7040_18A,B7050_18A,B7052_18A,B7038_18A,B7049_18A,B7033_18A,B7034_18A,B7053_18A,B7041_18A,A2149,B7044_18A,B7058_18A,B7047_18A,B4541_18A,B4526_18A,B7061_18A,B6876_18B,IW4-0624-0-CHAN-1,IW4-0624-0-CHAN-2,B5411_18A,IW4-0624-0-CHAN-4,B7045_18A,B7051_18A,B7043_18A,B7054_18A,B5398_18A,B4535_18A,A2148,A2147,A2146_18A,B5404_18A,B7055_18A,B5384_18A
0.01,-0.003923722,-0.014482862,-0.035699044,-0.005989599,-0.046545931,-0.028015137,-0.031009121,-0.038418835,0.029342709,0.036531766,-0.008639596,0.006248788,0.039274958,0.011723875,0.03597277,-0.004993002,3.78509E-05,-0.030734696,0.001607181,-0.007647565,-0.00762847,0.060325854,-0.005060023,0.046973489,-0.001352488,-0.000946291,0.026589018,-0.00084993,-0.0403058,-0.059178127,0.014069768,0.056180823,0.031162175,-0.026403529,-0.00012521,-7.32799E-06,2.13755E-05,-0.00855721,-0.015289307,0.012158576
0.02,-0.026659318,-0.012056715,-0.017022286,0.006293726,-0.039357134,-0.04385376,-0.039737148,-0.015332288,0.017318783,0.02565225,0.012280204,0.024658517,-0.01480219,0.012883543,0.0383684,0.023663004,3.59603E-05,-0.013644852,0.036885502,-0.013735822,0.002564401,0.01577019,0.015730078,0.046973489,-0.001356989,-0.000943286,0.008858305,-0.000849179,-0.001990981,-0.050770534,-0.016203669,0.040319312,0.014865788,-0.025121791,-6.45563E-05,7.80464E-05,-6.96646E-06,-0.037392507,0.011306763,0.009442511
0.03,-0.055681534,0.00375902,-0.007683907,0.001380396,-0.014203021,-0.046325684,-0.056033535,0.025965625,0.016113339,-0.003362338,0.011051872,0.0528868,-0.012330266,0.033269285,-0.007392709,0.026073893,-8.69137E-05,0.00838884,0.019856693,0.016690203,0.012818308,0.026878588,0.035307104,0.012595437,-0.001355488,-0.000935025,0.036736113,-0.000852933,-0.019294448,-0.019551051,-0.02224615,0.008596289,0.002353581,0.012018102,-7.40335E-05,2.30275E-05,4.36959E-06,-0.00855721,-0.018920898,-0.009417352
0.04,0.004895858,0.018361681,-0.007683907,-0.005989599,-0.015400836,-0.023132324,-0.028506679,0.012598926,0.029342709,0.003891309,0.001202323,0.061478452,0.028197077,0.045232176,-0.03510267,0.017651041,-0.000175762,-0.001376785,0.015004398,0.006939837,0.048584909,0.030662768,-0.001382654,0.0052407,-0.001353238,-0.000939531,0.015190702,-0.000855186,-0.036597914,-0.006352199,-0.012602595,-0.003603113,-0.005184261,0.012018102,-5.80292E-06,-8.13178E-05,-4.66445E-05,0.045359721,-0.041900635,-0.013445672
0.05,0.033948593,0.004979723,-0.009011421,-0.019539404,0.008559278,0.017089844,0.016537266,0.002879077,-0.004325809,0.026861509,-0.001254342,0.028340177,-0.008637639,0.044011473,0.014290031,0.027233561,-0.000103927,0.035305344,0.028401615,-0.034441999,0.030701608,-0.002784498,-0.045427149,0.021186135,-0.001353988,-0.000944037,-0.002555269,-0.00084993,0.012840562,0.008052098,0.030976507,-0.003603113,-0.011440364,0.009454625,4.34771E-05,-1.30202E-05,-0.000112776,0.029055705,-0.020126343,0.028302375
0.06,-0.015276261,-0.035166151,-0.019692574,0.001380396,-0.014203021,0.006134033,0.025265293,-0.006833142,-0.000717105,0.038950284,0.001202323,0.014839487,-0.008637639,0.020085691,0.044395621,0.017651041,-3.73733E-06,0.064663254,0.050313236,-0.018618635,-0.017821341,0.017112963,-0.046655482,0.027320168,-0.001353238,-0.000939531,0.036736113,-0.000852933,0.020256334,0.008052098,0.07339594,0.008596289,0.009860905,0.015832799,-7.21392E-05,3.25121E-05,-6.36505E-05,-0.002289663,0.005249023,0.051190558
0.07,-0.01402504,-0.035166151,-0.00499836,0.051810694,-0.056128451,-0.007293701,0.009029942,-0.023839062,0.043769894,0.048620542,-0.002490304,0.038159208,0.017149714,0.017644285,0.029945548,0.023663004,7.94391E-05,0.005947433,0.05882764,0.020337054,-0.030638724,0.049217455,0.013281042,0.040808938,-0.001350987,-0.000941033,-0.00380649,-0.000866448,-0.011878676,0.038066136,0.064912053,0.008596289,0.036197575,0.017114537,-3.8023E-05,-1.49183E-05,-3.18902E-06,0.019026865,0.002838135,-0.001330194
0.08,-0.002672501,0.018361681,0.020346489,0.037040186,-0.041754672,0.008575439,0.015255528,0.012598926,0.040161191,0.020817121,-0.01110389,0.043068723,-0.00497553,0.02728784,0.054039176,0.076244791,2.46177E-05,-0.029513992,0.023518803,0.030072161,-0.019103079,0.041771166,0.042646581,0.058005593,-0.001353238,-0.000944789,-0.055747408,-0.000862694,-0.009406752,0.060878026,0.004365178,-0.010927331,0.021152409,0.026086705,6.62218E-05,-7.94217E-05,-7.8764E-05,0.049121012,-0.028594971,-0.010729608
0.09,-0.0215934,0.043904894,0.012335624,-0.004784155,-0.008212039,-0.014587402,0.019039707,0.062403613,0.052185116,-0.002151171,-0.017268441,0.029567556,-6.21999E-05,-0.013483644,0.020301994,0.058300455,-5.66681E-05,-0.008731522,0.012532474,0.009381243,-0.006285696,0.01577019,0.01695841,0.038367532,-0.001360739,-0.00094554,0.003792387,-0.000842422,0.012840562,0.009257542,-0.004118708,-0.001169336,-0.030208675,0.012018102,5.57039E-06,-0.000162898,-3.1531E-05,0.045359721,-0.011672974,0.029645148
0.1,-0.024126359,0.020795458,-0.007683907,0.011222315,-0.02618117,-0.023132324,-0.013492031,0.040545398,0.04256445,-0.005778948,-0.034495614,0.000111894,0.020842341,-0.021845461,-0.053184335,-0.014575521,4.35217E-05,-0.002597489,0.032033207,0.00451369,0.001343698,-0.01145149,0.002279455,0.008918069,-0.001359989,-0.000941033,0.058266264,-0.000845425,0.014076524,-0.008747829,0.056428167,0.012258399,-0.028957454,0.009454625,4.34771E-05,-4.71681E-05,0.000110179,0.026553263,0.034286499,0.022900763
