Time,B5408_18A,B7057_18A,B6181_18A,B5397_18A,B7036_18A,B7048_18A,B4546_18A,B7040_18A,B7050_18A,B7052_18A,B7038_18A,B7049_18A,B7033_18A,B7034_18A,B7053_18A,B7041_18A,A2149,B7044_18A,B7058_18A,B7047_18A,B4541_18A,B4526_18A,B7061_18A,B6876_18B,IW4-0624-0-CHAN-1,IW4-0624-0-CHAN-2,B5411_18A,IW4-0624-0-CHAN-4,B7045_18A,B7051_18A,B7043_18A,B7054_18A,B5398_18A,B4535_18A,A2148,A2147,A2146_18A,B5404_18A,B7055_18A,B5384_18A
0.01,-0.008236581,0.023831177,0.021975934,0.018648614,-0.031815551,-0.025954385,-0.036428204,0.026875503,0.018024066,0.017072881,0.012443659,0.020893039,-0.036172251,-0.01172861,0.011235516,0.091823167,0.000102744,-0.02652327,0.018611995,0.030568014,-0.023364817,0.028196379,0.065609182,0.011827891,-0.001341986,-0.000939531,0.017479234,-0.000858189,-0.010799612,0.058586179,0.026250708,0.030235989,0.028014906,0.049671289,3.9485E-06,-3.82159E-05,2.53481E-06,0.01296815,-0.018148596,0.044448853
0.02,0.014468497,-0.026042175,-0.046063006,0.018648614,0.018498399,-0.045485635,-0.032644024,0.014737136,0.043277362,-0.005897318,-0.017104986,0.01966566,-0.01651893,-0.041635836,-0.004420002,0.014186448,0.000117868,-0.050998367,0.01250848,0.035450826,0.008617605,0.029417082,0.032581533,-0.02621227,-0.001360739,-0.000942535,0.02509337,-0.000857438,-0.004635061,0.033378659,-0.014948022,0.052193387,0.019225843,-0.002849463,-2.06924E-05,-5.9642E-06,5.92188E-05,0.004190532,-0.006048376,0.039077759
0.03,0.035922354,-0.04185791,0.004626691,-0.017011176,0.032874086,-0.068587441,-0.011464825,0.024449356,0.033656695,0.006191458,-0.006027105,0.003710212,-0.006661753,-0.021250094,-0.015253742,-0.004948073,8.57304E-05,-0.020419754,0.019802181,0.011097799,0.069896902,0.076536222,0.021564687,-0.023740346,-0.001359989,-0.000952299,0.044105821,-0.000855936,-0.025646414,-0.015846194,-0.014948022,0.019249661,0.01422096,-0.013072852,-3.2062E-05,1.68029E-05,1.7652E-05,0.007951823,0.001214808,1.52588E-05
0.04,0.018283194,0.011669922,0.045993268,-0.021939765,0.002924897,-0.062544961,0.017343769,0.019597061,0.004802325,0.019489492,-0.015869024,-0.002426683,-0.026315073,0.00743643,-0.005625446,0.06078679,4.41422E-05,0.010189377,0.033199398,0.017186056,0.066051687,0.081419035,0.020351614,0.019197886,-0.001346487,-0.000954552,0.004814439,-0.000855936,-0.019466604,-0.03745264,0.010503638,0.010712369,0.004211195,0.030445214,-7.18649E-05,1.49049E-05,-2.76959E-05,0.019235698,0.013299769,0.020217896
0.05,-0.017086679,0.022618103,-0.004696429,0.022341241,-0.011448882,-0.047866006,0.034860858,0.02930928,0.027644733,0.046085562,-0.047881964,-0.006108819,-0.030038217,0.01347891,0.005208294,0.041652269,-2.95822E-05,-0.020419754,0.010067073,0.045185934,0.009838308,0.071531339,0.027691091,0.04498524,-0.001359239,-0.000956054,-0.038261122,-0.000871704,0.005267893,-0.007438601,0.017766821,0.050972684,0.028014906,0.039386865,-3.2062E-05,1.30068E-05,2.53481E-06,0.015474406,-0.014501745,0.010787964
0.06,-0.00194996,-0.012660217,-0.003384173,0.023577203,-0.013846419,-0.022292275,0.024851093,0.020810135,0.010814288,0.024326528,-0.049110296,-0.00488144,-0.03492103,0.020620023,0.030522625,0.024928636,3.84714E-05,-0.048556961,0.019802181,0.052479635,0.012401785,0.056638761,0.006885732,0.048677867,-0.001369741,-0.000962062,-0.026847548,-0.000876959,-0.02317449,-0.007438601,0.031072486,0.037552579,0.009216077,0.025348779,3.80647E-05,4.33624E-05,-1.24636E-06,-0.024652394,-0.031439001,-0.021530151
0.07,0.035922354,0.003155518,0.032657086,0.007570733,-0.028220199,0.017929893,0.016123066,-0.013209336,-0.015644452,-0.014360224,-0.029411199,0.029484214,-0.011575083,-0.008127535,0.055821698,0.05599553,0.00012732,-0.008182205,-0.004550846,0.018406759,0.030285085,0.026975675,-0.010227,0.020433848,-0.00136824,-0.000961311,0.004814439,-0.000863445,-0.025646414,-0.053062381,0.026250708,0.000946744,-0.033386462,0.04838955,7.40752E-05,9.4587E-05,-4.28132E-05,-0.05223647,-0.015722448,-0.03364563
0.08,-0.005703622,0.011669922,0.016635358,0.030962457,-0.006655715,0.003311973,-0.002675763,0.00259114,0.00600014,0.006191458,0.011215326,0.006164969,0.014212271,-0.069162692,0.047383587,0.035670823,2.90194E-05,0.015072189,-0.072727116,-0.01323997,-0.004199778,0.042966886,0.026462759,-0.001660878,-0.00136599,-0.000954552,0.022560411,-0.000860441,0.023807322,-0.029045047,0.020208228,-0.013686435,0.01422096,0.043262597,4.18552E-05,4.14662E-05,-1.06937E-05,-0.028409871,0.002420252,-0.018844604
0.09,-0.042324716,-0.007792664,0.001971662,0.034639825,0.042458512,-0.022292275,-0.047658673,0.028096206,-0.014439008,0.041250433,0.016136286,-0.023291646,-0.007912973,-0.039255465,0.023289959,-0.014530593,1.57872E-05,-0.015506424,-0.047153386,0.025715719,-0.015674387,0.051755949,0.006885732,0.035173838,-0.001352488,-0.000949295,0.040291124,-0.000854435,0.021335398,0.017768918,0.034734595,-0.006369846,0.039275892,0.034290429,-3.2062E-05,-5.9642E-06,5.73264E-05,-0.002080831,-5.89544E-06,0.008102417
0.1,0.004367178,0.016529846,0.033984601,0.023577203,0.005322435,-0.010085244,-0.037648907,0.008664138,-0.019245526,0.052129949,-0.012176397,0.034393729,-0.011575083,0.032582914,0.024495404,-0.014530593,5.35942E-05,0.013851486,0.003994075,0.050038229,0.020092214,-0.00634952,-0.064060007,0.04498524,-0.001348737,-0.000948544,0.02509337,-0.000849179,-0.018230642,0.009361325,0.008062232,0.014366849,-0.020874255,0.034290429,-5.48068E-05,5.28488E-05,6.31225E-06,0.002931682,-0.038686926,0.001358032
