Time,A2147,A2149,B7055_18A,B7038_18A,B7040_18A,B4541_18A,B4526_18A,B7044_18A,A2148,A2146_18A,B7050_18A,B7053_18A,B7046_18A,B6178_18A,B7029_18A,B4546_18A,B5398_18A,B5384_18A,B7058_18A,B5411_18A,B5408_18A,B7037_18A,B4524_18A,B7041_18A,B5412_18A,B7057_18A,B4523_18A,B7034_18A,B7045_18A,IW4-0638-0-CHAN-2,IW4-0638-0-CHAN-3,IW4-0638-0-CHAN-4,B4535_18A,B7036_18A,B7043_18A,B7061_18A,B7056_18A,B7062_18A,B7047_18A,B7059_18A,IW4-0631-0-CHAN-1,IW4-0631-0-CHAN-2,IW4-0631-0-CHAN-3,IW4-0631-0-CHAN-4
0.01,0.000105572,0.000137614,0.009356779,-0.06058289,0.059540132,-0.003978505,0.073734957,0.024953954,9.60494E-06,-2.04393E-05,0.199736651,0.045651772,0.113049361,0.088132093,0.105912926,0.306640179,0.052872602,-0.026801165,-0.00931629,0.050366402,-0.016205502,-0.009186351,0.179573226,0.182630107,0.179377163,0.003202326,0.030227212,0.076749914,0.048119124,-0.001959589,-0.001822294,-0.000956199,0.053524691,0.06512332,0.085013446,0.143555978,0.213364882,0.18551187,-0.02928055,0.291084542,-0.002789985,-0.003373293,-0.00352077,-0.003076581
0.02,-5.99258E-07,-6.06058E-06,0.012980742,-0.01245667,0.036423066,0.04069923,-0.00316934,0.021322363,-7.55738E-05,-8.46018E-05,0.198531207,0.033574441,0.100918624,0.093274304,0.117906334,0.321532758,0.046616498,-0.01602846,-0.006867254,0.071904182,-0.008621884,-0.023835266,0.141243148,0.179029033,0.137919033,0.015424616,-0.047531577,0.047880285,0.014629897,-0.001954339,-0.001811791,-0.000962954,0.050961214,0.060318232,0.091086444,0.110566476,0.167054457,0.176783842,-0.019499667,0.267639413,-0.002791483,-0.003365793,-0.003515523,-0.003072081
0.03,-5.55808E-05,-0.000134611,0.000926298,0.009744869,0.023041108,0.113453136,0.001835543,0.048147314,3.92387E-06,5.98045E-06,0.153914508,0.011815408,0.123974654,0.077847669,0.128709556,0.300414594,0.046616498,0.037743512,-0.015438879,0.113705635,0.005263614,0.015228188,0.097816634,0.173047588,0.091440762,-0.024904363,-0.023788901,0.052763097,-0.010177079,-0.001955089,-0.00180954,-0.000959952,0.022885042,0.102362394,0.107993182,0.106904366,0.120728773,0.175563139,5.44716E-05,0.272575631,-0.002798977,-0.003362793,-0.003508777,-0.003069081
0.04,4.49024E-05,-7.95105E-06,-0.014752108,-0.026036992,0.047371247,0.137684093,0.058842379,0.010336034,4.74613E-05,9.65632E-05,0.115309771,0.028737405,0.167660567,0.093274304,0.132280113,0.278014691,0.08427519,0.057854596,-0.014214361,0.089634895,0.007796573,0.020111477,0.086342025,0.11909251,0.0876871,0.030088312,0.017043619,0.043119543,0.008427199,-0.001957339,-0.001813292,-0.000951696,0.042019564,0.110770464,0.115225848,0.110566476,0.170701307,0.210414213,-0.001166231,0.214580788,-0.002804223,-0.003376293,-0.003509527,-0.003089331
0.05,-2.49543E-06,5.44338E-05,0.021418852,-0.040838017,0.046158174,0.061084972,0.02039023,-0.015237696,-6.23248E-05,3.61749E-05,0.111693438,0.044438699,0.147030684,0.127972791,0.138292076,0.275573285,0.071701947,0.030999128,0.018841898,0.075695992,-0.007355405,-0.006745422,0.091407943,0.098767803,0.093973721,0.092374689,-0.019852133,0.061124914,-0.010177079,-0.001953589,-0.001811791,-0.000949444,0.070065218,0.08073926,0.085013446,0.115449288,0.169495863,0.204188627,-0.036604769,0.198539986,-0.002794481,-0.003375543,-0.003513274,-0.003090831
0.06,-9.53949E-05,-5.71027E-05,0.043132109,-0.023565068,0.025474885,0.001087413,0.004276949,0.027425878,-0.000160751,1.1642E-05,0.102049884,-0.007509849,0.089993331,0.111249158,0.139482261,0.261840375,0.08049101,-0.01602846,0.004149591,0.098507881,-0.008621884,0.011566079,0.092720199,0.105969951,0.102747524,0.036176569,-0.021164389,0.064725988,-0.06599373,-0.001952839,-0.001817043,-0.000953197,0.011410433,0.068726778,0.069296893,0.1362165,0.115845961,0.178004545,-0.010947115,0.261471047,-0.00278399,-0.003360544,-0.003517772,-0.003074331
0.07,2.59434E-05,-9.49117E-05,0.019007963,0.012216792,-0.002517364,0.061084972,0.050175386,0.048147314,-0.000189145,5.31594E-05,0.082747516,-0.038920066,0.086354109,0.064999768,0.139482261,0.269347699,0.114365522,-0.038886126,-0.032578314,0.103573799,-0.019989682,0.023773587,0.063331771,0.079541728,0.104014004,0.005643732,0.003890542,0.046720617,-0.036227647,-0.001955089,-0.001814042,-0.00095695,-0.037020964,0.053110838,0.094687518,0.1362165,0.125596327,0.178004545,0.03182327,0.259002938,-0.002786987,-0.003357544,-0.003526767,-0.003080331
0.08,6.76536E-05,-4.38696E-05,0.016589445,0.007272945,-0.015899322,0.109607921,0.031498629,0.027425878,-0.00010586,-1.56792E-06,0.076720294,0.022694924,0.10941014,0.062436292,0.164689781,0.273070844,0.077988568,-0.059027728,-0.026457632,0.109906197,-0.030091,-0.025056446,0.02756517,0.055615947,0.076365078,0.022764094,-0.014572592,0.053922765,0.015869674,-0.001958839,-0.001814792,-0.000954698,-0.014071745,0.043501139,0.091086444,0.106904366,0.120728773,0.158107084,-0.002394564,0.233089699,-0.002793732,-0.003368793,-0.003532014,-0.003096082
0.09,-7.64359E-05,2.41867E-05,0.029864592,-0.032201543,0.009651521,0.080250011,-0.014399809,0.027425878,-1.68949E-05,-2.61008E-05,0.055007037,0.04202781,0.089993331,0.111249158,0.176683189,0.240722211,0.04533476,-0.075171527,-0.012989844,0.109906197,-0.007355405,-0.043367469,0.036476302,0.060376689,0.038706387,0.011747248,-0.014572592,0.062284582,0.019589003,-0.001962589,-0.001819293,-0.000946442,0.020352083,0.055513144,0.081381854,0.0922483,0.124375624,0.156886381,-0.02072037,0.234321847,-0.002796729,-0.003367293,-0.003529765,-0.003098332
0.1,-5.36846E-05,5.82148E-05,0.033488554,-0.01245667,0.023041108,0.071338878,0.026615816,0.035940282,-7.55738E-05,2.67392E-05,0.022444781,0.009404519,0.092419478,0.111249158,0.155107261,0.253173383,0.040360395,-0.01200014,0.012719309,0.106099129,-0.003586484,-0.009186351,0.04544847,0.113111064,0.042460049,0.015424616,-0.002701254,0.064725988,0.045639571,-0.001960339,-0.001820794,-0.000941188,0.039486605,0.085544348,0.094687518,0.099572518,0.206055922,0.154444975,0.020829313,0.225685372,-0.002796729,-0.003357544,-0.003520021,-0.003093082
0.11,7.14451E-05,-1.36223E-05,0.027453703,0.03441833,0.038856843,0.076404796,0.079960543,0.009145849,-7.55738E-05,-3.45524E-06,0.055007037,0.04202781,0.123974654,0.075284192,0.156297447,0.266845258,0.025254193,0.022942487,0.039652979,0.128911018,-0.040192319,-0.007966125,0.049263168,0.155103252,0.0902048,0.047178156,-0.022476645,0.055082433,0.071690139,-0.001953589,-0.001817793,-0.000945692,0.017819124,0.107166529,0.089865741,0.099572518,0.224335951,0.130763334,0.040375822,0.236789956,-0.002789985,-0.003365043,-0.003511026,-0.003093831
0.12,-2.49543E-06,1.50117E-06,-0.006306368,0.039346919,0.086311677,0.068775401,0.0439498,-0.007913477,4.5567E-05,-3.36492E-05,0.112898883,0.050488809,0.111836287,0.05729408,0.156297447,0.233275922,0.041581098,-0.01602846,0.038428461,0.106099129,-0.038925839,-0.016511047,0.08249681,0.132276103,0.109034146,0.053296931,-0.038284751,0.064725988,0.043160018,-0.001952839,-0.00180729,-0.000952447,-0.005130095,0.131191969,0.088645037,0.110566476,0.157288832,0.145716948,0.022050016,0.260235085,-0.002787736,-0.003372543,-0.003511776,-0.003088581
