Time,B7030_18A,B4520_18A,B7037_18A,P-0463-0-CHAN-4,B7060_18A,B4524_18A,B5410_18A,B4531_18A,B7039_18A,B7056_18A,B5406_18A,B5395_18A,B6192_18A,B6190_18A,B7035_18A,B7059_18A,B7046_18A,B7032_18A,B5382_18A,B6191_18A,B6182_18A,B5401_18A,B7062_18A,B7029_18A,B7031_18A,B5412_18A,B7042_18A,B4523_18A,B6178_18A,B5381_18A,IW4-0627-0-CHAN-3,IW4-0627-0-CHAN-4
0.01,0.069689569,0.00192517,-0.049847159,-0.002553361,0.028873822,0.028467076,0.015938737,0.056670444,-0.041470011,0.00022166,0.034959924,0.000727035,0.027911587,0.035224012,0.017816267,0.010661875,-0.03059208,0.043488589,0.018679417,0.00789987,0.001875142,0.008258965,0.025224293,-0.003521286,0.026448681,0.011434428,0.003131979,-0.016643157,-0.008798331,0.067150794,-0.003064987,-0.002337343
0.02,0.048815545,0.030062377,-0.051073107,-0.002545842,0.022739789,0.001611608,0.017197587,0.056670444,-0.036617716,0.001427104,0.032449853,0.027593948,0.027911587,0.052744916,0.010560713,0.040157114,0.00588787,0.042300311,0.028536594,0.001549352,-0.03356721,-0.00049958,0.036454761,-0.005924545,0.043256237,-0.007463582,-0.023368722,0.014973054,0.027181894,0.093659125,-0.003067239,-0.002348602
0.03,0.02670556,0.059420287,-0.021647963,-0.002543586,-0.005397418,0.036096471,0.012162187,0.048980014,0.011889975,0.012428691,0.043756616,0.014795638,0.021731777,0.004218152,-0.014845171,0.008197581,0.014398459,0.026846972,0.061816013,0.037113775,-0.009517451,0.005756524,0.058732593,0.042033829,0.032453014,0.031576029,-0.03782261,0.03078116,0.036154062,0.014130317,-0.003050725,-0.002350854
0.04,0.037752923,0.021090209,-0.057203326,-0.002547346,0.008060834,0.023340123,0.013421037,0.01034476,0.017947714,0.001427104,0.056322229,0.005842544,0.032885952,-0.009262988,-0.032995501,-0.017612661,-0.011137124,0.001881686,0.064272678,0.065057386,0.014532308,0.007023003,0.019059742,0.015659012,0.026448681,0.04038798,-0.022159463,-0.028545012,0.028463632,0.007816993,-0.003048472,-0.002343348
0.05,0.054949578,0.040255248,-0.042490992,-0.002538323,0.057102582,-0.032842738,0.028519609,0.048980014,0.019153158,0.00022166,0.034959924,0.039106704,0.010592861,0.004218152,0.011766157,0.038936411,0.020479087,-0.039725217,0.01990012,0.021872152,-0.022176524,0.025760796,0.019059742,0.007266678,0.004834606,0.011434428,0.006744498,-0.053630462,0.038748056,0.0633628,-0.003052976,-0.002344098
0.06,0.056170282,0.09390515,0.015133825,-0.002533812,0.028873822,-0.004736049,0.026001908,0.087615268,-0.00266691,0.012428691,-0.000226843,0.023748733,-0.009228306,0.020392469,0.028703413,0.059825693,0.056955222,-0.025458249,0.000185764,-0.014962565,-0.048757335,0.0320169,0.051286304,0.046832718,-0.013170765,0.025281779,0.010360831,-0.010112395,0.033590585,0.058312141,-0.003040215,-0.002341096
0.07,0.029146966,0.074740111,-0.011839423,-0.002537571,-0.001735309,0.059076207,0.009652116,0.051543491,-0.02207609,0.042961528,-0.011541236,-0.008233689,0.00934164,0.04331117,0.03112956,0.016803538,0.052091483,0.022091952,-0.002270901,-0.003531824,-0.010783931,-0.002986762,0.035173023,0.016856827,-0.007174061,0.025281779,0.028427237,0.032062898,0.025869638,0.069676124,-0.00304547,-0.002334341
0.08,0.005816278,0.092623412,-0.04862121,-0.002539075,0.028873822,0.050165074,0.014679887,0.025786655,-0.00266691,0.060051372,0.045015466,0.051905013,0.014300747,-0.010609576,0.045648298,0.009433542,0.043580893,0.005448428,-0.00719949,0.001549352,0.042379598,0.007023003,0.026506031,-0.008320175,-0.003565357,0.008909098,0.054927939,0.039997468,0.032308847,0.065888129,-0.003060483,-0.002336592
0.09,-0.002789679,0.096468627,-0.02900413,-0.002535316,0.041141889,0.011834996,0.043610551,0.042510287,0.009463827,0.011207988,0.051294458,0.049341537,-0.00552042,-0.026783892,0.037172041,0.026637827,-0.007490274,-0.032591733,0.002642429,0.029492963,0.033519963,0.020755913,0.061235035,0.012057938,0.013242199,0.022756449,0.016384238,0.036030183,0.006582529,0.009079658,-0.003050725,-0.002352355
0.1,-0.01261634,-0.000638307,-0.026552233,-0.002535316,0.046024701,0.024591344,0.051156022,0.051543491,0.004611532,-0.015662739,-0.035413611,-0.022306107,-0.030300694,0.05679231,0.027497969,0.021716868,-0.03059208,0.003069964,0.017443455,0.058705915,-0.00571992,-0.017986152,0.061235035,0.012057938,0.009641125,0.025281779,-0.019752389,0.045307527,-0.025521964,0.004028998,-0.00304547,-0.002353856
