Time,B5408_18A,B7057_18A,B6181_18A,B5397_18A,B7036_18A,B7048_18A,B4546_18A,B7040_18A,B7050_18A,B7052_18A,B7038_18A,B7049_18A,B7033_18A,B7034_18A,B7053_18A,B7041_18A,A2149,B7044_18A,B7058_18A,B7047_18A,B4541_18A,B4526_18A,B7061_18A,B6876_18B,IW4-0624-0-CHAN-1,IW4-0624-0-CHAN-2,B5411_18A,IW4-0624-0-CHAN-4,B7045_18A,B7051_18A,B7043_18A,B7054_18A,B5398_18A,B4535_18A,A2148,A2147,A2146_18A,B5404_18A,B7055_18A,B5384_18A
0.01,0.04654578,0.002202236,0.077885252,0.012011441,0.100500511,-0.010943095,-0.012735078,0.012304422,0.030563123,0.066012368,0.032345223,-0.002259897,0.051179828,0.023492062,0.048915516,0.058273315,1.08231E-05,0.037014794,0.004779146,0.026595021,0.022693981,0.094745058,0.065946232,0.075840574,-0.00136674,-0.000957556,0.011160995,-0.000855936,0.040660511,-0.00463925,0.050084432,0.059420846,0.042138253,0.027726268,5.383E-06,-9.17759E-05,-3.23049E-05,0.070093964,0.048312216,0.066830722
0.02,0.049078739,0.026532375,0.068546873,0.050127896,0.054979729,0.014630636,0.072286895,0.008657571,0.05580879,0.036999688,0.020023751,0.016150785,0.045045795,0.070183956,0.048915516,0.0415802,1.37111E-06,0.066372704,0.048602388,0.033888722,0.04185902,0.089862246,0.083074223,0.057407957,-0.001356238,-0.000952299,0.014960433,-0.00084993,0.007274281,-0.026230436,0.039220174,0.021601937,0.013329659,0.005997752,3.94973E-05,6.87912E-06,-4.36447E-05,0.029970978,0.033801108,0.056058017
0.03,0.020056522,0.031399929,0.009846312,0.064913663,0.04659121,0.029309591,0.055990508,-0.002267722,0.038978345,0.018866525,0.033573555,0.052971197,0.048738422,0.067803585,0.029643666,0.086929321,-5.91211E-05,0.013790917,0.052264497,0.048499013,0.036732067,0.046405214,0.030469548,0.068470579,-0.00136374,-0.000957556,0.001029159,-0.00085894,-0.018680919,0.01338138,0.050084432,0.030146859,0.005822335,0.062302684,2.24411E-05,1.18874E-06,-1.3414E-05,-0.000123168,0.026537924,0.027768222
0.04,0.02890662,-0.002665317,0.009846312,0.032915982,0.027424263,0.014630636,0.014791778,-0.024141196,0.029357679,0.058758721,0.016331124,0.066472364,0.018007221,0.012749874,0.039271962,0.107284546,-9.97146E-06,-0.015566993,0.01695566,0.044852162,0.040577282,0.058856386,0.029256474,0.065998655,-0.001371241,-0.000956054,-0.009102677,-0.000864946,0.010982167,0.022979158,0.065831502,0.048442147,0.0107967,0.071244334,5.27668E-05,-7.2803E-05,-8.1434E-05,0.062567566,0.016879111,0.006222812
0.05,0.044043339,0.003422939,0.020527464,-0.022427646,0.001070427,0.030499776,0.054769805,0.000158426,0.038978345,0.068430886,0.017574715,0.062790228,-0.004118023,0.017510616,0.086253773,0.051101685,0.000122356,0.04436953,0.021807955,0.008330251,0.04185902,0.083514589,0.094091069,0.038990599,-0.001360739,-0.000949295,0.002295639,-0.0008687,0.06537975,-0.011841398,0.080357869,0.058200143,0.017083321,0.018784618,0.000100151,-3.4859E-05,-3.98635E-05,0.091406678,0.014452963,0.03182706
0.06,-0.016534054,0.031399929,0.036533934,-0.042111483,0.023832726,0.046368917,0.073568633,0.020803567,0.048591383,0.040625558,0.010189461,0.01124127,0.010621967,0.05223962,0.081431996,0.031997681,3.16167E-05,0.050503563,0.036425874,0.018065358,0.026539196,0.067401308,0.083074223,0.035313231,-0.001368991,-0.000944789,-0.002770279,-0.000872455,0.046825062,-0.017822844,0.06094869,0.052104256,-0.001746025,0.029008006,3.57069E-05,-3.67571E-05,3.00453E-05,0.056300019,0.053149252,0.048001376
0.07,-0.005181515,0.024098599,0.044529539,-0.023663608,0.057375359,-0.014574687,0.047262481,-0.026567344,0.036567457,0.036999688,-0.029216362,-0.018214869,0.016786518,0.036675655,0.051326405,0.101303101,-9.69291E-05,0.024807763,-0.000103667,0.065535451,0.053333629,0.076190371,0.045156132,0.059864622,-0.001378742,-0.000947042,0.016242172,-0.000860441,0.01345409,0.001372713,0.044041951,0.058200143,0.004540596,0.053330516,-2.49427E-05,-4.24475E-05,-5.87619E-05,0.036238526,0.053149252,0.062802401
0.08,0.061713016,-0.016047275,0.021854979,-0.027340976,0.054979729,-0.017046611,0.055990508,-0.008348349,0.006515272,0.064803109,-0.010745598,0.028424574,0.030275287,0.001946652,0.059749256,0.113235474,-6.19123E-06,0.019894432,-0.000103667,0.059447194,0.10826527,0.110858339,0.053723942,0.072147947,-0.001369741,-0.00095305,0.031424667,-0.000856687,0.020869862,0.01817264,0.052525838,0.083827279,0.042138253,0.022629832,2.24411E-05,-4.62417E-05,-9.84363E-05,0.038744782,0.018084555,0.062802401
0.09,0.009955204,-0.029429233,0.008503538,0.003405484,0.056177544,0.057324727,0.063558867,0.049963113,0.010123975,0.076893792,0.021267342,0.051743818,0.038881244,0.01506921,0.065776478,0.049942017,4.4849E-05,0.001553368,0.059558199,0.031462575,0.076282848,0.07985248,0.032918583,0.057407957,-0.001361489,-0.000948544,-0.012902115,-0.000864196,0.046825062,0.01338138,0.046483358,0.041125558,0.043389473,0.003434276,6.98231E-05,-7.65972E-05,-1.3414E-05,0.009905671,0.015658408,0.017026034
0.1,-0.019067013,-0.003878391,-0.004832643,0.053835782,0.08492701,0.031750997,0.043539336,0.029310342,0.01372505,0.05634211,-0.010745598,0.034560514,0.00692934,0.033074581,0.051326405,0.037979126,-5.19472E-07,-0.029025245,0.047381685,0.04362383,0.007374157,0.0291933,0.003553044,0.038990599,-0.001356238,-0.000947042,-0.035714005,-0.000864946,0.031993519,0.001372713,0.050084432,-0.00035546,0.040856514,0.017502879,0.000109626,-7.09298E-07,5.27174E-05,-0.002629425,0.020495444,0.025082675
0.11,0.059180057,0.003422939,0.028523069,0.007082852,0.070551323,-0.008471171,0.039755157,-0.011987571,-0.005508654,0.023701653,-0.029216362,0.012468649,0.020479144,0.046258175,0.052531849,0.049942017,8.93252E-06,-0.032687355,-0.01228018,0.037543202,0.038013805,0.062518496,0.040258061,0.023045164,-0.00136299,-0.000952299,-0.002770279,-0.000864196,-0.010029186,0.009780306,0.065831502,0.024043343,0.034600411,0.049485301,6.98231E-05,4.67211E-05,-5.85534E-06,0.017428254,0.013247519,0.050656405
0.12,0.050360477,-0.003878391,0.048527342,-0.023663608,0.025030541,0.017102559,0.052267364,-0.026567344,0.001701124,0.00194262,-0.000896049,-0.010850596,0.073305072,0.043877804,0.066981922,0.037979126,3.26077E-06,0.007656884,-0.007397368,-0.017228221,0.063587536,0.072406191,0.08185352,0.023045164,-0.001376492,-0.000950046,0.035239364,-0.000862694,0.010982167,0.009780306,0.052525838,0.035022042,0.020836983,0.061020946,-3.6316E-05,3.91308E-05,-6.25394E-05,0.012415741,0.019305258,0.021054355
0.13,-0.010247433,-0.012392795,0.013859373,0.015688809,0.026226448,0.019543966,0.041036895,-0.022920493,0.016128309,0.03820704,0.016331124,-0.001032519,0.053621234,0.004327023,0.062160145,0.053512573,-3.83265E-05,0.021115136,0.032794283,-0.03425703,0.030384411,0.009295839,0.08185352,0.07336865,-0.001368991,-0.000952299,0.041571762,-0.000861192,0.072795521,0.006179232,0.059789022,0.035022042,0.042138253,0.018784618,-5.71646E-05,8.65612E-05,5.48445E-06,0.017428254,0.022921591,0.022397128
0.14,0.042792118,-0.002665317,0.024510008,0.023089322,0.053780007,0.026868184,0.012289336,0.011083719,0.014930494,0.082936272,0.023724007,0.021060301,0.00326723,-0.01605872,0.044093739,0.092941284,-7.42439E-05,0.023587059,0.053485201,-0.001404857,0.050770153,0.019183535,0.072065007,0.084416014,-0.001350237,-0.000959058,0.037772323,-0.000861943,0.060420643,0.014586824,0.07669576,0.033801339,0.030846749,0.023911571,-4.20008E-05,4.10289E-05,3.1934E-05,0.022444581,-0.00126359,0.038571444
0.15,0.071814335,0.058163845,0.044529539,0.025530728,0.071751045,0.037823995,0.033529571,0.041463968,0.02455116,0.039418206,0.018803047,0.008786512,0.013093891,0.013909542,0.045299183,0.096511841,-5.53408E-05,0.041928124,0.030322359,0.027808095,0.077625621,0.057635683,0.058606755,0.032856566,-0.001357739,-0.000957556,0.02382579,-0.000859691,0.015926014,0.022979158,0.06094869,0.048442147,-0.002966728,0.08024702,-5.33741E-05,-6.52146E-05,1.49281E-05,0.002383088,-0.003689737,0.026425448
0.16,-0.006432736,0.054516995,0.06454907,0.039080533,0.04659121,0.029309591,0.057272246,0.060896035,0.042587049,-0.011357322,0.010189461,0.007559133,0.026613178,0.055840695,0.058559071,0.046340942,-8.08088E-06,0.006436181,0.008441255,0.041205312,0.064808239,0.037738222,0.059835087,0.035313231,-0.001369741,-0.00096056,0.009894516,-0.000860441,0.01345409,0.032576937,0.074315389,0.050883553,0.020836983,0.062302684,-2.11522E-05,-8.41856E-05,2.43754E-05,-0.005139495,0.033801108,0.029110995
0.17,-0.020348751,-0.003878391,0.053867918,0.036608609,0.014248299,0.015881856,0.029806426,0.073042031,0.054610975,0.027327523,0.001575875,0.023515058,0.030275287,0.053460323,0.054942738,0.000930786,1.08231E-05,-0.009463478,0.029132173,0.032675648,0.057178844,0.035296816,0.063497197,0.052494627,-0.00136299,-0.000972576,0.022574569,-0.000862694,0.007274281,0.009780306,0.082799276,0.009402535,0.029595528,0.016221141,3.94973E-05,-0.00010126,5.48445E-06,0.012415741,0.04951766,0.017026034
