Time,A2147,A2149,B7055_18A,B7038_18A,B7040_18A,B4541_18A,B4526_18A,B7044_18A,A2148,A2146_18A,B7050_18A,B7053_18A,B7046_18A,B6178_18A,B7029_18A,B4546_18A,B5398_18A,B5384_18A,B7058_18A,B5411_18A,B5408_18A,B7037_18A,B4524_18A,B7041_18A,B5412_18A,B7057_18A,B4523_18A,B7034_18A,B7045_18A,IW4-0638-0-CHAN-2,IW4-0638-0-CHAN-3,IW4-0638-0-CHAN-4,B4535_18A,B7036_18A,B7043_18A,B7061_18A,B7056_18A,B7062_18A,B7047_18A,B7059_18A,IW4-0631-0-CHAN-1,IW4-0631-0-CHAN-2,IW4-0631-0-CHAN-3,IW4-0631-0-CHAN-4
0.11,-5.61251E-05,-0.000288445,-6.581823509,-3.459882896,-8.168740134,-5.629552244,-7.816376431,1.194195463,-0.00040053,-0.000278663,-46.59490955,-1.559780791,-19.87173293,-0.442630448,0.473629085,-17.58974171,14.73533293,-7.824260217,-2.486269594,15.42500876,4.336386178,1.487257047,-43.10758308,-53.04603728,-61.21553191,-4.447775688,1.823074923,-2.21297449,1.870654785,-0.001982837,-0.001836548,-0.000944941,-8.212884335,-25.59500927,-1.990292848,-4.900626379,-58.68472672,-5.555932247,0.737965642,-24.42046046,,,,
0.12,-3.527E-05,-0.00030735,-6.602316063,-3.445066612,-8.194290976,-5.60529077,-7.817719205,1.192944243,-0.000551958,-0.000378681,-46.38021839,-1.515072539,-19.85354445,-0.380969681,0.534847347,-17.45790578,14.69395109,-7.859202844,-2.51687491,15.36040305,4.304831003,1.471389814,-42.98239998,-52.80513152,-61.16276702,-4.362265434,1.866531954,-2.216575564,1.926471436,-0.001978337,-0.001832047,-0.000958451,-8.22945538,-25.51692909,-1.869412721,-4.839530188,-58.57745743,-5.420251095,0.817395268,-24.26868128,,,,
0.13,-0.00015092,-0.000326254,-6.572179954,-3.458646934,-8.177254538,-5.586125731,-7.815277798,1.21125479,-0.00042703,-0.000454166,-46.18360889,-1.432919218,-19.74917434,-0.31029097,0.622432796,-17.26894093,14.67893644,-7.86188839,-2.496061922,15.35027121,4.270742868,1.53242497,-42.93256477,-52.65413054,-61.06228789,-4.199789848,1.866531954,-2.197410525,1.994693482,-0.001973838,-0.001827546,-0.000975714,-8.232018857,-25.3956036,-1.723172486,-4.669715124,-58.35925674,-5.156396114,0.878499089,-23.90713953,,,,
0.14,-0.000277947,-0.000210937,-6.554083031,-3.475919884,-8.167519431,-5.601476072,-7.774262173,1.200268462,8.025E-05,-7.8626E-05,-46.07023609,-1.413586333,-19.64239333,-0.282031693,0.753231136,-16.94698048,14.617413,-7.867290002,-2.510756136,15.31352805,4.25937507,1.561723753,-42.82013801,-52.50435027,-60.92286834,-3.939596977,1.819107638,-2.110984744,2.144782745,-0.001973088,-0.001826796,-0.000958451,-8.25881329,-25.39440197,-1.434262574,-4.743018347,-58.37875748,-4.87142297,0.938378392,-23.59370875,,,,
0.15,-0.000177463,-8.6167E-05,-6.619207542,-3.483320396,-8.183342795,-5.629552244,-7.774262173,1.175915434,0.000856314,0.000498838,-45.87001026,-1.411175444,-19.60355208,-0.216495194,0.828792659,-16.66597462,14.61613127,-7.851146203,-2.551157595,15.27805136,4.292211984,1.578813597,-42.70771126,-52.31739959,-60.91281279,-3.695273246,1.829636203,-2.083396853,2.453643524,-0.001974588,-0.001826045,-0.00095695,-8.275353818,-25.38599342,-0.897610963,-5.390525061,-58.49333572,-4.588891232,1.116795598,-23.26301264,,,,
0.16,0.000220678,0.000394007,-6.63246743,-3.483320396,-8.184563498,-5.616765379,-7.754364713,1.189312651,0.001916302,0.001340502,-45.69270313,-1.359219267,-19.69820235,-0.057178177,0.843196956,-16.59511281,14.58482023,-7.814830285,-2.580534578,15.30846213,4.345236276,1.66304402,-42.58634285,-52.12446746,-60.55734404,-3.334891166,1.79539548,-2.078575076,2.753818237,-0.001979087,-0.001828296,-0.000977965,-8.195031552,-25.07126755,-0.363339723,-5.825446325,-57.93141556,-4.313805782,1.267106114,-22.62875818,,,,
0.17,0.000897518,0.001150187,-6.593877953,-3.531446617,-8.083557944,-5.536351561,-7.742035611,1.171032622,0.001026669,0.000864943,-45.60707081,-1.380963042,-19.63874648,0.058468185,0.892391292,-16.4384966,14.44804045,-7.900889855,-2.740915895,15.31352805,4.369207834,1.675251051,-42.22736458,-51.71699675,-59.7371231,-2.691122856,1.709763156,-1.676597537,2.915069306,-0.001973838,-0.001837299,-0.000968959,-8.151696591,-24.67725986,-0.10467273,-4.931174475,-57.08182144,-3.995202267,1.249993382,-21.90072321,,,,
0.18,0.000429228,0.000138797,-6.739782494,-3.705412071,-8.118851523,-5.634679197,-7.744477017,0.965069487,-0.00185423,-0.001375089,-45.26693714,-1.371288969,-19.11451552,0.08802446,0.927181331,-15.98470021,14.35398527,-7.912974816,-2.858442903,15.29706381,4.325033639,1.617876097,-41.8760157,-51.25325164,-59.20704802,-1.854315605,1.713699923,-0.827049197,2.983295166,-0.001969338,-0.001843301,-0.000955449,-8.133843808,-24.38295502,-0.007962525,-3.148688513,-56.60277176,-3.633080685,1.206002293,-21.26894068,,,,
0.19,-0.00095289,-0.001573951,-6.775961082,-3.762174766,-8.247834067,-5.818456053,-7.553559048,0.767681792,-0.002285797,-0.001888391,-44.90509022,-1.322964384,-18.67643569,0.111141525,0.814388363,-15.79945851,14.36149259,-7.684489709,-2.772749544,15.28946494,4.225286935,1.571489378,-41.60138801,-51.03987273,-58.70712432,-0.80863079,1.750595675,0.052467404,2.958484375,-0.001978337,-0.001828296,-0.000966707,-8.008874325,-23.86521906,0.133455932,-1.308783728,-55.85678482,-3.254662716,1.195004521,-20.10655665,,,,
0.2,-0.000924452,-0.001141038,-6.546850365,-3.643720787,-7.981354575,-5.634679197,-7.367523892,0.79328604,-0.000671206,-0.000850465,-44.76277149,-1.329006865,-18.5417311,0.150982223,0.723201839,-15.71492482,14.2122006,-7.591777306,-2.781317354,15.15770529,4.145758127,1.520217939,-40.95749763,-50.33882293,-57.60051116,0.757485543,1.712387667,1.057960568,3.091209137,-0.001981337,-0.001821544,-0.00097046,-7.832940487,-23.07960648,0.380037963,0.902504724,-54.31848526,-2.804162228,1.11190897,-17.97058558,,,,
0.21,-0.000492184,-0.000596588,-6.560117882,-3.680738609,-7.74527822,-5.440617918,-7.445648892,0.803021147,4.42861E-05,-0.000448505,-43.87263477,-1.251690581,-17.97381423,0.2576259,0.86117181,-14.66566945,13.62119718,-7.769175988,-2.968630434,14.85873984,4.147024606,1.578813597,-39.89200691,-48.61311492,-56.08691558,3.052865181,1.63334714,2.483436643,3.520385468,-0.001981337,-0.001847052,-0.000961453,-7.613641171,-22.07416529,0.742617309,3.655022425,-52.42547989,-2.264001095,1.032471715,-15.77167963,,,,
0.22,-0.000477017,-0.00039242,-6.790434044,-3.848539513,-7.980133872,-5.621892332,-7.579560025,0.667736723,0.001159167,0.00091967,-42.04048145,-1.121197417,-17.07218001,0.3488582,1.015956966,-13.39259816,12.8571591,-7.997630578,-3.229399324,14.47870444,4.200048898,1.687458082,-38.43943123,-46.47877654,-54.00557097,5.222436104,1.601700411,3.767311154,3.866458618,-0.001979087,-0.001847802,-0.000959202,-7.305108456,-20.94019169,1.108889281,5.422837061,-50.70190811,-1.702721798,1.019032536,-14.15643381,,,,
0.23,0.000698447,0.001325999,-6.965269249,-4.028684776,-7.967964988,-5.661443113,-7.639008267,0.589764311,0.002226727,0.002202923,-40.09857166,-1.004009917,-16.38168929,0.361690842,1.037563411,-12.90645314,12.28379484,-8.020488244,-3.333460451,14.06317709,4.090200876,1.622758909,-36.71347908,-44.18147429,-51.50345,5.946816597,1.621475802,4.135719358,3.868938172,-0.001972338,-0.001820044,-0.000969709,-6.916253476,-19.90231759,1.275667846,4.746010584,-49.00879288,-1.179955685,0.990925847,-12.38694453,,,,
0.24,0.001473875,0.001881791,-7.094297569,-4.161939781,-7.649155478,-5.475072264,-7.512543423,0.538586333,0.001320058,0.001070641,-38.13253773,-0.86144705,-15.46063826,0.422085129,1.074764339,-12.07851125,11.79819914,-7.646861535,-3.076365114,13.52225302,3.732931588,1.404247328,-35.1650782,-41.93806609,-49.23619231,5.399560128,1.628067599,3.658180295,3.623336517,-0.001971588,-0.001826045,-0.000974213,-6.53502789,-18.75513035,1.326449096,2.815712732,-46.89393997,-0.634850704,1.014142094,-10.08809351,,,,
0.25,0.00042354,0.000346746,-7.014707725,-3.996610802,-7.63211904,-5.458470701,-7.112030728,0.31193228,0.000205178,-0.000206951,-36.4053191,-0.826412871,-14.16705153,0.487621628,1.115535823,-10.75691701,11.22739836,-7.192607385,-2.827837587,12.67476462,3.522085641,1.288276716,-33.75721077,-40.01704558,-47.17621001,4.815621529,1.58458005,2.903419553,3.469527924,-0.001967088,-0.001836548,-0.000962204,-6.266015439,-17.47940988,1.419527709,1.657524866,-44.40608597,-0.066064083,1.076462803,-7.303059332,,,,
0.26,-0.000408764,-0.000382968,-6.795255821,-3.735029381,-7.489746909,-5.38956201,-6.752289517,0.098675444,9.3499E-05,-0.000223936,-34.60092151,-0.86144705,-13.0785353,0.527447067,1.132351009,-9.849446304,10.37675138,-7.079722863,-2.867014528,11.7183132,3.652121042,1.495801969,-32.07340339,-37.52913054,-45.08984526,4.846154366,1.51213132,2.290260373,3.703963959,-0.001964838,-0.001828296,-0.000959202,-6.023766903,-16.21089703,1.482363402,1.300774378,-41.39409256,0.34342078,0.975037633,-3.928196661,,,,
0.27,-0.000304489,-0.000105071,-6.527563255,-3.704176109,-7.016404014,-5.111241697,-6.677948697,0.151074126,-0.000497064,-0.000352261,-31.72425831,-0.704373076,-12.15869735,0.622539841,1.221126644,-8.652119644,9.311504801,-7.320292931,-3.130232454,11.1140499,3.688726877,1.726522489,-30.05487922,-34.44929656,-42.58897551,5.210198555,1.440964328,1.942298947,4.019027435,-0.001977587,-0.001824545,-0.00097046,-5.656579403,-14.68171448,1.524691283,0.940377039,-37.85309219,0.496496952,0.761181889,-0.932160132,,,,
0.28,-2.01025E-05,-2.98722E-06,-6.308096092,-3.825102013,-6.808327537,-4.978490233,-6.820526822,0.249767973,-0.001326127,-0.000733463,-29.03210438,-0.484478667,-11.20123885,0.718914352,1.283535091,-7.022297866,8.651592691,-7.575633508,-3.465681673,10.89867209,3.429922555,1.570268675,-28.05680183,-32.21302947,-39.67987212,5.309167061,1.404068576,1.71671301,4.028949463,-0.001984337,-0.001829796,-0.000972711,-5.300866513,-13.22700876,1.554903686,0.525002283,-35.08731461,0.482825077,0.585213719,0.506629236,,,,
0.29,-0.000133857,-0.000445352,-6.51187722,-4.079267662,-6.822930198,-4.983617186,-7.030121548,0.198589995,-0.000847239,-0.000582492,-27.94657886,-0.425289824,-10.48406051,0.718914352,1.269130794,-6.11726857,8.506084879,-7.386149865,-3.542811037,10.81633566,3.118093942,1.256538435,-26.38065437,-30.80012664,-37.19909819,4.943902169,1.44886838,1.387916623,3.768466675,-0.001987337,-0.001844051,-0.000972711,-5.075189023,-12.13387722,1.487215697,0.217125696,-33.21989822,0.475317753,0.463009892,0.942218072,,,,
0.3,-0.00056802,-0.000723248,-6.753050011,-4.200193565,-6.609986167,-4.739751219,-6.929657681,0.153515532,0.000118108,-1.06892E-05,-27.12397754,-0.378170683,-9.893079976,0.65594133,1.221126644,-5.994160659,8.252605875,-6.921153527,-3.438746096,10.67445944,2.878225778,1.066103025,-24.83478645,-29.12239226,-35.00721892,4.311104927,1.51213132,0.99796301,3.454642975,-0.001991836,-0.001844801,-0.000980217,-4.746270566,-10.80410141,1.392916381,0.066857141,-30.3676033,0.713049686,0.361580906,2.084857233,,,,
0.31,-0.000433411,-0.000175018,-6.539617699,-3.969465416,-6.131768088,-4.358037352,-6.387787564,0.08524771,0.000542102,0.000210106,-25.49929798,-0.285137846,-8.828832845,0.650799118,1.200740902,-5.581379898,7.645367105,-6.754497033,-3.470579744,10.21333884,2.749441598,0.986755415,-23.02835945,-26.90175017,-32.43600615,3.647790108,1.431748019,0.738746701,3.341766083,-0.001990336,-0.001831297,-0.000977965,-4.26561871,-9.153592529,1.305880248,0.039986414,-26.1781044,1.107580936,0.111065922,4.616931207,,,,
0.32,7.52615E-07,8.77544E-05,-6.42265908,-3.874464195,-5.90908895,-4.405278563,-5.985932095,-0.191363619,0.000727601,0.000189348,-23.31735218,-0.212643339,-7.311956624,0.71503862,1.360317318,-4.262349136,6.735760172,-6.866038781,-3.544035555,9.267019257,2.779745553,1.090518995,-20.98044685,-24.12147673,-29.90747222,3.083413277,1.272324191,0.482032834,3.362853729,-0.001990336,-0.001833548,-0.000968208,-3.812981991,-7.611196937,1.170534789,-0.07363053,-22.10808182,1.26315955,-0.35330862,7.099642999,,,,
0.33,0.000285139,0.000170934,-6.701193016,-4.068159264,-6.248589377,-4.834233641,-6.045502408,-0.548388765,0.000349033,0.00041203,-20.49616993,-0.1365325,-6.235578755,0.779293381,1.513912288,-2.929646499,5.688091715,-6.997752648,-3.627283693,8.235845551,2.880743478,1.307809873,-18.89420418,-21.16383513,-27.49327239,2.609414254,1.203812228,0.152076779,3.325641358,-0.001989587,-0.001844801,-0.000968208,-3.357812314,-6.164899292,1.013369262,-0.304541784,-18.21722794,1.222082889,-0.827452602,8.455760248,,,,
0.34,0.00055815,0.000766426,-6.938741844,-4.234739464,-6.474915366,-4.959355711,-6.191742642,-0.701953218,-0.000101462,0.000555452,-17.80403126,-0.059200957,-5.870313863,0.821697555,1.425106136,-2.557881363,4.945354898,-7.040751916,-3.73134482,7.6961727,2.788580392,1.312692686,-16.90375618,-18.86531218,-24.79518279,2.185525093,1.187973605,-0.047141971,3.166869843,-0.001985087,-0.001845551,-0.000965957,-2.868249325,-4.484360161,0.862276732,-0.493903357,-13.18057632,1.250708378,-1.233164729,9.539168603,,,,
0.35,0.000503169,0.000779659,-6.95442025,-4.372938316,-6.162194114,-4.642766356,-6.152069791,-0.671466158,-0.000489494,-9.56105E-05,-16.26136768,3.14494E-06,-5.138563375,0.820400558,1.338710872,-2.146382339,4.663067301,-6.887553674,-3.755831362,7.587224946,2.451498483,1.041688963,-15.03473762,-17.32173308,-21.83081206,1.869118843,1.187973605,-0.128745974,2.782348358,-0.001984337,-0.001831297,-0.000956199,-2.387566952,-2.396600189,0.713625609,-0.620963293,-6.850635529,1.299292362,-1.604659023,10.63121725,,,,
0.36,8.33638E-06,-0.000188251,-6.85915963,-4.417356651,-5.894486289,-4.465306639,-5.94870065,-0.723895357,-0.000900239,-0.000888208,-15.44239795,0.045916841,-3.534315328,0.775432907,1.383113948,-0.778828628,4.545086344,-6.659068566,-3.933352114,7.545431123,2.091680978,0.782892271,-13.02384285,-15.86329802,-18.52101287,1.600365792,1.216995822,-0.201927127,2.272544586,-0.001982087,-0.001826045,-0.000959202,-1.857201962,-0.388120117,0.554079711,-0.740699011,-0.61699295,1.24198035,-1.990820827,11.01250768,,,,
0.37,-0.000437203,-0.000745934,-6.748228233,-4.313703697,-5.836083274,-4.503606199,-5.634857877,-0.935900972,-0.00027939,-0.000614573,-14.38580311,0.112368868,-2.084173421,0.682934128,1.321926204,0.322672837,4.197613199,-6.445384484,-4.207583071,7.360464082,1.805105661,0.659597441,-10.75238899,-13.8559738,-15.14087065,1.218011055,1.189316378,-0.294334353,1.866931641,-0.001980587,-0.001835798,-0.000968208,-1.231164364,1.010126648,0.377627074,-0.920279699,4.902347565,1.001807011,-2.533400478,10.853328,,,,
0.38,-0.000755716,-0.000658973,-6.519117516,-4.217466515,-5.389504294,-4.232976316,-5.265351041,-1.06508188,-9.38905E-05,-0.0005372,-12.60913074,0.194522188,-1.411894063,0.587841354,1.165950863,0.573771469,3.442303141,-6.177958947,-4.161062838,6.784063325,1.613211129,0.58024983,-8.345467604,-11.27699431,-11.8222824,0.805108223,1.086533175,-0.487510623,1.610168182,-0.001980587,-0.001830547,-0.000968208,-0.535058407,2.25581604,0.189028441,-1.167075354,11.14696884,0.66574744,-3.211626949,10.92489935,,,,
0.39,-0.000992704,-0.000910403,-6.025945824,-4.110120933,-4.614380698,-3.667455076,-5.024750455,-0.833575533,-0.000692027,-0.000778754,-10.20407093,0.267016695,-1.1873915,0.562145553,1.041164486,0.901957505,2.44608732,-5.945476037,-3.952936769,5.697134003,1.509680246,0.565601393,-5.750771559,-8.227067554,-8.091706836,0.508263741,0.957413302,-0.743064822,1.487373078,-0.001967838,-0.001827546,-0.000960703,0.243963809,3.735748825,-0.004361451,-1.356436926,19.05787277,0.482825077,-3.845854701,11.13220144,,,,
0.4,-0.000547166,-0.000630616,-5.746191185,-4.017591637,-4.187279563,-3.261479734,-5.130219205,-0.555712984,-4.92688E-06,0.000130847,-7.168182257,0.372134493,-0.982305745,0.537731491,0.939174739,1.527323716,1.311932047,-5.85407589,-3.878260256,4.346715913,1.457922433,0.649831816,-3.006569899,-4.652299488,-4.016954029,0.257821236,0.832260714,-0.933860721,1.430312836,-0.001959589,-0.0018418,-0.000953197,1.11731586,5.073933182,-0.177213014,-1.429740149,29.75160599,0.447974003,-4.283343257,10.55964971,,,,
0.41,0.000489898,0.000622752,-5.941534203,-4.049665611,-4.233521323,-3.164494871,-5.278900845,-0.655658052,0.00098692,0.001172546,-3.663085821,0.479663179,-0.232359151,0.495327316,0.939174739,2.078104966,0.178997477,-5.772105676,-3.81092322,3.147039399,1.436453317,0.756036802,-0.524300612,-1.329118336,-0.084123218,-0.051230278,0.754532443,-1.020225467,1.271541321,-0.001965588,-0.001846301,-0.000950946,2.039099307,6.155052719,-0.350064576,-1.465171057,45.50880051,0.400671757,-4.471537532,8.90615011,,,,
0.42,0.001123131,0.001505592,-6.0416166,-4.080503624,-4.211617331,-3.258916258,-5.035858853,-0.859149263,0.000964204,0.00134805,-0.893768194,0.47360544,0.936242839,0.446499191,0.970363704,2.243449204,-0.401935141,-5.505992394,-3.692171694,2.436361298,1.248358224,0.70720677,1.302603685,0.599104321,3.436705029,-0.354178276,0.688644992,-1.034690799,0.946555817,-0.001974588,-0.001837299,-0.0009577,2.917547794,6.864986954,-0.492673219,-1.534796911,61.01124191,0.322241581,-4.543635311,6.957740076,,,,
0.43,0.000965771,0.001265505,-5.95480172,-3.999067467,-3.971901755,-3.364873289,-4.477875455,-1.104083345,0.000142716,0.000264833,0.158004877,0.408358858,1.659494182,0.351421677,0.90917596,2.147746079,-0.334186117,-5.097423058,-3.596674562,2.262792573,0.855719064,0.489915891,2.371909105,1.159956372,6.428694164,-0.589957084,0.575333224,-1.085044803,0.575677597,-0.001976087,-0.001834298,-0.000958451,3.671057315,6.915438233,-0.568845094,-1.642325598,64.16950607,0.136816776,-4.594958248,5.456015832,,,,
0.44,-0.000179359,-0.000337597,-5.953588646,-3.889249962,-3.959732871,-3.414677977,-3.951996548,-1.537890718,-0.001131164,-0.001580787,0.031356928,0.399905489,1.784486552,0.261486374,0.834804622,2.168864243,-0.183612387,-4.832683068,-3.552603365,2.370473847,0.586813424,0.349531217,2.788382494,1.085615551,9.178266918,-0.814734306,0.448837863,-1.207420291,0.291625702,-0.001972338,-0.001839549,-0.000953197,4.174688907,6.413321076,-0.709042848,-1.791358191,52.15566635,-0.226586544,-4.536303462,4.235636957,,,,
0.45,-0.001440139,-0.001708173,-5.943945091,-3.820158165,-3.997452598,-3.327885984,-3.785736783,-1.682910249,-0.001142523,-0.001490205,-0.371505621,0.40353708,1.464113017,0.177959762,0.72079095,1.932658188,-0.11085848,-4.932139855,-3.679926516,2.493368134,0.561560128,0.345869108,2.675955736,0.638655102,11.63770906,-1.03583416,0.315781222,-1.325096072,0.20479747,-0.001977587,-0.001844051,-0.000958451,4.195074649,5.394665299,-0.941129029,-2.006385046,34.26288986,-0.660973751,-4.320006313,2.939986475,,,,
0.46,-0.001059062,-0.000967116,-5.778753441,-3.827558678,-3.687165122,-3.007451414,-4.014008267,-1.329516695,0.000104859,8.36682E-05,-0.874465826,0.349170015,0.710527202,0.126568161,0.556453792,1.344584458,0.020855387,-5.118937951,-3.840307833,2.563039765,0.636053537,0.383712812,1.92476555,-0.369218433,13.24677888,-1.271597709,0.12339841,-1.458213748,0.220922196,-0.001988087,-0.001837299,-0.000964455,3.775610538,3.977198181,-1.153867066,-2.251944738,19.38941574,-1.065453732,-3.952174129,1.465411432,,,,
0.47,-1.63111E-05,0.000180386,-5.410978477,-3.855940025,-3.372002463,-2.670476316,-4.33151315,-0.866442964,0.000288462,0.000663019,-1.836974981,0.259753511,-0.094022969,0.097011886,0.418453304,0.839884751,0.377178629,-5.055766564,-3.790110231,2.74165915,0.720633004,0.383712812,0.590994799,-2.094926441,14.47898713,-1.550131645,-0.141433133,-1.627403201,0.096881592,-0.001974588,-0.001832797,-0.000958451,3.152136417,2.599371491,-1.318234742,-2.414435583,9.012599945,-1.350487911,-3.438921871,-0.529888861,,,,
0.48,0.000590381,0.000794783,-5.085401695,-3.818922203,-3.262490134,-2.54279077,-4.496430142,-0.565478609,0.000127572,0.000729069,-3.55334461,0.169146822,-0.761450032,-0.028903641,0.29488763,0.123759262,1.068523844,-4.963054162,-3.716654421,3.14323996,0.643606637,0.242107435,-0.876900709,-4.098649586,15.59187165,-1.814001884,-0.453688993,-1.692222537,-0.120186127,-0.00194759,-0.001844801,-0.000953197,2.338720889,1.250376282,-1.452420533,-2.484076696,0.801845551,-1.511071407,-2.907339992,-3.071835272,,,,
