Time,B7030_18A,B4520_18A,B7037_18A,P-0463-0-CHAN-4,B7060_18A,B4524_18A,B5410_18A,B4531_18A,B7039_18A,B7056_18A,B5406_18A,B5395_18A,B6192_18A,B6190_18A,B7035_18A,B7059_18A,B7046_18A,B7032_18A,B5382_18A,B6191_18A,B6182_18A,B5401_18A,B7062_18A,B7029_18A,B7031_18A,B5412_18A,B7042_18A,B4523_18A,B6178_18A,B5381_18A,IW4-0627-0-CHAN-3,IW4-0627-0-CHAN-4
0.01,-0.012574989,-0.017911722,-0.01329011,-0.002548097,-0.035456068,0.057330415,0.012362415,0.041264891,0.010432669,0.017139259,0.008882904,0.022829819,0.055830278,0.000440816,-0.01643855,-0.00259347,0.011822824,0.042378229,0.000507384,0.023280151,-0.002686886,0.013961559,-0.006911882,0.002021906,-0.011530723,0.009375478,0.040759312,0.045047673,-0.023147699,-0.006861825,-0.00306799,-0.002341847
0.02,-0.013795693,-0.034513284,0.000196633,-0.00255712,-0.035456068,0.073931978,0.037531787,0.014226316,0.009227224,-0.012157616,-0.00870285,0.029227066,-0.002382002,-0.010339519,-0.001919812,-0.00259347,-0.025870199,0.018603128,-0.021678895,0.00168658,0.016300769,0.016464,-0.009353288,0.042785761,0.008881722,0.045897389,0.068465459,0.025272282,0.034652593,-0.015700479,-0.003052226,-0.002331338
0.03,-0.002748329,-0.031949808,-0.00838572,-0.002542834,-0.018305189,0.025409029,0.004816943,-0.005121828,0.003169485,-0.037807641,-0.061490631,0.008761215,-0.00857707,0.00448821,-0.026120251,-0.000144434,-0.027087088,-0.018248755,-0.057430238,0.005497463,0.008705707,0.006454235,0.021652571,0.020004389,0.037697945,0.004340077,-0.009827388,-0.009029476,0.023086431,-0.013175149,-0.003061234,-0.002341847
0.04,0.009550255,0.029390524,0.008778868,-0.002534564,0.001317614,-0.026959135,-0.051793164,0.005193113,0.026194998,4.9415E-05,-0.027562714,0.024111557,0.005049028,0.005834798,-0.034588879,-0.001365137,0.023984079,-0.015872198,-0.020442934,0.047413356,-0.005217938,-0.003555531,0.009262434,0.020004389,-0.000727501,-0.014557933,-0.074871791,-0.003780452,-0.006454584,-0.004336495,-0.003075497,-0.002356108
0.05,-0.010103066,0.061311911,0.014909325,-0.002536819,0.039311999,-0.024395659,-0.036686963,0.014226316,0.005580374,0.023258033,0.025225067,0.053538132,-0.011048994,-0.039994975,-0.012806958,0.004776525,0.038575296,-0.038459021,0.038715392,0.044873245,-0.010280041,0.015197521,0.020370833,0.060768244,-0.001921501,0.020697499,-0.017060054,0.052921208,0.026962164,-0.004336495,-0.003072494,-0.002348602
0.06,-0.015016396,0.044710349,-0.012064042,-0.002536068,0.051549548,0.062426851,-0.012791699,0.041264891,-0.00168281,-0.004848656,0.013910675,0.02155571,0.008772173,-0.034604808,0.010172778,0.037964391,0.005746012,-0.045590597,0.01529315,-0.018635266,0.008705707,0.031448131,0.061386458,0.034385798,0.028088723,0.03707018,0.027507054,0.042362126,0.00382984,-0.019484658,-0.003064987,-0.002347101
0.07,0.027982872,0.060030173,-0.009611788,-0.002528549,0.00375902,0.071368501,-0.011532849,0.032231688,0.00802178,-0.020717797,0.015169525,-0.00787468,0.02116231,0.011224965,0.033167774,0.036736059,0.009392862,-0.002795416,-0.013042421,-0.044038765,0.027693363,0.001449352,0.057663313,-0.03394306,-0.017531242,0.035826588,-0.009827388,-0.011653988,-0.032180903,-0.00812449,-0.003057481,-0.00234635
0.08,0.050092857,0.047273825,0.014909325,-0.002523286,-0.030573255,0.02287607,0.004816943,-0.008967043,-0.010166696,0.017139259,0.054125214,-0.018105698,0.002561846,0.009878377,0.0319547,-0.007514429,0.010609751,0.010281366,-0.004421205,-0.004663937,-0.019141583,-0.016052479,0.026596419,-0.051925543,-0.02474102,0.003081227,-0.02668835,-0.001094905,0.01667774,0.008286338,-0.003061984,-0.002343348
0.09,0.004636925,0.015352438,0.016135392,-0.00253306,-0.012171156,0.038165376,0.035014087,0.018071531,-0.019871286,0.035465064,0.072977448,-0.01170845,0.026121416,-0.003602763,0.025912219,0.001083898,-0.007628317,-0.00160523,-0.024150819,0.024549968,-0.022939114,0.01269508,0.011764876,-0.013557318,0.019684944,-0.029664134,0.003421055,0.030521305,0.035964849,-0.011912484,-0.003063486,-0.002347851
0.1,-0.015016396,0.020479392,-0.004707756,-0.002541331,0.015996569,0.027941988,0.035014087,0.015508055,-0.032002024,0.02934629,0.023966217,0.015158463,0.026121416,-0.02651765,0.028323108,0.018295812,-0.000334616,0.001959604,-0.020442934,0.032171257,0.022629352,0.015197521,-0.006911882,0.024795649,0.007680092,-0.004479503,0.044375645,0.031864079,-1.53753E-05,-0.014437814,-0.003049223,-0.002339595
