Time,B5408_18A,B7057_18A,B6181_18A,B5397_18A,B7036_18A,B7048_18A,B4546_18A,B7040_18A,B7050_18A,B7052_18A,B7038_18A,B7049_18A,B7033_18A,B7034_18A,B7053_18A,B7041_18A,A2149,B7044_18A,B7058_18A,B7047_18A,B4541_18A,B4526_18A,B7061_18A,B6876_18B,IW4-0624-0-CHAN-1,IW4-0624-0-CHAN-2,B5411_18A,IW4-0624-0-CHAN-4,B7045_18A,B7051_18A,B7043_18A,B7054_18A,B5398_18A,B4535_18A,A2148,A2147,A2146_18A,B5404_18A,B7055_18A,B5384_18A
0.01,0.057529595,0.04135161,0.039252944,-0.010445282,0.017411035,-0.019813363,0.023048459,0.064621088,0.010623585,0.031688416,0.002027569,-0.009103031,-0.021209251,0.028839344,0.023476404,0.013579856,0.000117418,0.014346498,0.017816255,0.03540409,-0.005458023,0.025292599,0.016326615,0.057282997,-0.001348737,-0.000943286,0.011320403,-0.000848428,0.015219419,0.015479284,-0.000974699,0.028730145,0.022927321,0.006410555,8.77209E-05,-7.22684E-06,-2.63099E-06,0.032126542,-0.004144264,-0.039828214
0.02,0.020939019,-0.003661818,0.048591323,-0.00920932,0.005432886,-0.006385629,0.003028928,0.043975947,-0.024250377,0.009927475,0.004491864,0.001943379,0.030395974,0.046844715,0.03070907,0.031524192,5.88164E-05,0.011874575,0.02266855,0.064624671,-0.001612808,0.050072872,0.007751176,0.059724403,-0.00136599,-0.000948544,-0.001359651,-0.000841671,0.010275571,0.005881506,0.024476961,-0.033495197,0.007882155,0.014100985,-2.97897E-05,-4.7067E-05,-2.9088E-05,0.013320085,-0.006570411,-0.006167325
0.03,-0.005580757,-1.49676E-05,0.069938368,-0.028893158,-0.000558096,-0.036872689,-0.006919803,-0.021621588,0.003406178,-0.000952042,0.020490704,-0.006648273,0.002136696,0.039642567,-0.015082556,-0.009125222,9.28432E-05,-0.000332457,0.028772065,0.064624671,-0.010523941,0.055077755,-0.016716292,-0.023741173,-0.00136824,-0.000951548,-0.00389261,-0.000854435,0.0028598,0.023886877,0.032960848,0.040937176,0.019143141,0.043550448,-0.000181418,-6.41437E-05,-4.79789E-05,-0.001728896,0.005514549,0.014035312
0.04,0.001987603,-0.01460237,0.025916762,-0.005531952,-0.02092095,-0.030830209,-0.060691775,-0.00218952,0.0563084,-0.002161301,0.009412823,-0.015239448,-0.028594505,0.038421864,-0.017478186,-0.001953591,-3.75923E-05,0.033938784,0.021478364,0.024463538,-0.013087417,0.059960568,-0.030166915,-0.038465904,-0.001359989,-0.000947042,0.011320403,-0.000854435,-0.00332001,-0.002526087,0.001466707,0.071439496,0.059243239,0.024354891,-0.000188999,-4.51708E-05,-4.23128E-05,-0.000473861,0.036962914,0.045010653
0.05,0.02722564,-0.054755873,-0.002098375,0.012931183,0.010224146,-0.012519662,-0.053245486,0.035469172,0.032260548,0.02564212,-0.004136981,0.019126206,0.005829323,0.032440419,0.047570032,0.072112571,-0.000118879,0.084079164,0.02266855,-0.020565149,0.007298325,0.029076779,-0.004478744,0.013093544,-0.001361489,-0.000946291,0.04424887,-0.000846927,0.027579038,-0.03373031,0.002687411,0.006772747,0.036690748,0.003847079,-0.000147302,-7.55244E-05,-5.36488E-05,0.027110215,0.007940697,0.02615079
0.06,0.042392876,-0.047454543,0.043266005,-0.00920932,0.060538095,-0.007636849,-0.01943201,0.018463251,0.002200734,0.057075226,0.01802641,0.009307652,-0.006469261,0.006134266,0.035530847,0.057769309,4.36935E-05,0.03146686,0.040948579,-0.010830041,0.028965806,-0.03281287,0.024879167,0.013093544,-0.001354738,-0.000948544,0.054380706,-0.000847677,0.023871152,0.004676062,0.014772371,-0.018854389,-0.000906908,0.012819246,-8.47563E-05,-7.93205E-05,-5.743E-05,0.043406602,-0.024697853,0.024808017
0.07,0.028507378,0.020668321,0.035255141,-0.019051239,0.019806665,0.011863883,0.004310666,0.016029474,0.007014881,0.020806992,0.006940899,-0.004193515,-0.044555198,0.024017567,-0.011466223,-0.012726296,2.47895E-05,-0.016262632,0.042169282,-0.00353634,0.009861802,-0.045141971,0.02243776,-0.015150475,-0.001347987,-0.000953801,0.041715911,-0.000849179,-0.013207705,0.031089026,0.020875887,0.009214154,-0.017203295,0.005128817,-0.000109395,-2.61979E-05,-4.98714E-05,0.065978166,0.007940697,0.058468905
0.08,0.013340142,0.058388048,-0.003441148,-0.027657196,-0.025714117,0.007011588,0.045570432,0.062194941,-0.019436229,-0.020294464,0.005720196,0.043672829,-0.035949241,0.066009754,0.005409998,-0.001953591,-0.000103756,0.029025454,0.017816255,-0.001094934,-0.014430191,-0.019263065,0.029777238,0.017991615,-0.001350987,-0.000961311,0.032835296,-0.000861192,-0.004555972,0.005881506,0.025697664,0.026288739,-0.005911791,0.039674715,-0.00016057,2.12307E-05,-5.743E-05,0.087294694,0.02969973,0.02212247
0.09,0.007053521,0.029182725,0.036597914,-0.028893158,-0.044881064,-0.019813363,0.021827756,0.074340937,-0.027859081,0.013553345,0.043874798,0.026490002,-0.024901878,0.059967274,0.015053553,0.042235862,-1.30175E-05,0.029025454,0.016595551,0.047580603,-0.019496109,0.031518185,0.026115128,0.060960365,-0.001352488,-0.00096056,0.026502898,-0.000863445,0.028815,-0.004936975,0.025697664,0.029958477,0.044198073,0.078096346,-8.85468E-05,1.55403E-05,3.03518E-06,0.012061235,0.04784243,-0.010195645
0.1,-0.019466255,0.037704759,0.060615248,-0.010445282,-0.023318487,-0.007636849,-0.021934451,0.020889399,0.003406178,0.036523544,0.024183331,-0.011557312,-0.013823997,0.033661122,-0.006629187,0.048217308,3.42415E-05,-0.008907896,0.043359467,0.078021888,-0.030970718,0.053857052,0.026115128,0.042543007,-0.001354738,-0.000952299,0.046781829,-0.000849179,0.044882505,0.01187821,0.055971102,0.048253766,0.03919319,0.044832186,-4.1163E-05,-3.94804E-05,2.19299E-05,-0.051884536,0.055105614,0.02212247
