Time,B7030_18A,B4520_18A,B7037_18A,P-0463-0-CHAN-4,B7060_18A,B4524_18A,B5410_18A,B4531_18A,B7039_18A,B7056_18A,B5406_18A,B5395_18A,B6192_18A,B6190_18A,B7035_18A,B7059_18A,B7046_18A,B7032_18A,B5382_18A,B6191_18A,B6182_18A,B5401_18A,B7062_18A,B7029_18A,B7031_18A,B5412_18A,B7042_18A,B4523_18A,B6178_18A,B5381_18A,IW4-0627-0-CHAN-3,IW4-0627-0-CHAN-4
0.01,0.040814465,-0.022255468,0.011072035,-0.002527045,0.052250718,-0.007363753,-0.027349472,0.031501076,-0.033299803,0.0175002,-0.016616006,-0.010644956,0.046485144,-0.005060502,-0.007775518,0.01022234,-0.027171332,0.00752366,-0.015715854,-0.008668627,-0.01533335,0.001475909,-0.007142045,0.056729499,0.010004983,0.007263696,0.041241034,0.064107411,0.015015114,0.018481888,-0.003070242,-0.002339595
0.02,0.012570447,0.004538966,0.009845848,-0.002536068,-0.000422622,-0.000985579,-0.048734665,0.0289376,-0.001759886,-0.00203105,-0.030432839,-0.01576428,0.022956091,-0.03336937,-0.028344365,0.006544972,-0.032031256,0.00752366,-0.028044955,-0.001046861,-0.020397361,-0.001011273,-0.009644487,0.018368903,-0.00079824,0.003494775,-0.002124445,0.023213856,0.000885476,0.019744553,-0.003078499,-0.002332089
0.03,-0.007098132,0.037742091,-0.004866724,-0.002541331,-0.011500503,-0.02781053,-0.009740829,0.004401467,0.000651003,-0.028917036,-0.03420939,-0.024721189,-0.008003992,-0.036066361,-0.022294256,0.021292592,-0.030818182,-0.006743307,-0.003386752,0.00149325,-0.027992423,-0.011021039,0.026305221,-0.03438836,-0.010407462,0.042519128,0.014744147,-0.049356945,-0.031219017,0.012168564,-0.003072494,-0.002337343
0.04,0.017483777,0.063315821,-0.006092672,-0.002542834,0.01303563,-0.015023665,0.002847672,0.034125588,-0.024815916,-0.01425334,-0.017867227,-0.005529447,0.031638342,-0.027979203,0.028525141,0.018828297,-0.027171332,-0.031706686,-0.004622714,0.005303656,-0.02166384,-0.01227226,0.079649947,-0.011599359,-0.009202018,0.029938257,0.000290259,-0.015055187,-0.009398948,-0.009289108,-0.003072494,-0.002348602
0.05,0.00887782,0.078635645,0.008619662,-0.002534564,-0.002894546,-0.009927229,0.016679764,0.057257912,-0.051473021,-0.005708418,-0.019126077,0.02518268,-0.003060144,-0.014498063,0.011580256,-0.014359569,-0.016226965,-0.021008368,-0.035445468,0.020545756,0.01251394,0.02024422,0.036253951,0.014767829,0.012412057,-0.014144385,-0.050300257,0.041646473,0.016296853,-0.048424087,-0.003078499,-0.002342597
0.06,-0.005862171,0.003257227,0.00371563,-0.002523286,0.003239487,-0.012460188,0.040575027,0.037970803,-0.033299803,-0.044786177,-0.011588235,0.016221956,-0.055092615,-0.021238633,-0.012620183,-0.034012889,-0.018656927,0.015845423,-0.012023227,0.019274985,0.018842522,0.01772652,-0.005921342,0.00517768,0.02201365,-0.007842505,-0.017776148,0.020528309,0.017609108,-0.009289108,-0.003075497,-0.002344098
0.07,0.021161145,-0.060585546,-0.008545046,-0.002530053,-0.009028579,0.036032243,0.021699905,0.030219338,-0.024815916,-0.054551802,-0.006560464,0.016221956,-0.022881311,-0.076505967,0.009169367,-0.021729564,-0.044192511,0.031298761,0.013855679,-0.012478079,0.00618345,0.006480792,0.039977096,-0.004412469,-0.010407462,-0.014144385,0.00872074,-0.026896007,0.020172585,0.046256699,-0.003076998,-0.002344098
0.08,0.01870448,-0.022255468,-0.007318859,-0.002538323,-0.044581558,0.052664323,0.002847672,0.0289376,-0.052693724,-0.030137739,-0.016616006,0.055883364,-0.003060144,-0.069765397,-0.01140711,-0.029107188,-0.045405584,0.00752366,-0.014495151,-0.037881578,0.020107095,0.02024422,0.056090377,0.00278205,-0.001999869,-0.016669715,-0.000915186,-0.017618663,0.025299538,0.018481888,-0.00307925,-0.002334341
0.09,0.017483777,0.007102442,0.009845848,-0.002528549,0.006901597,0.02712111,0.019197464,0.025092385,-0.016316771,-0.005708418,0.004753928,0.067399935,-0.019173426,-0.006410905,-0.041657659,-0.015587901,-0.002852636,-0.01982009,-0.013259189,-0.01374885,-0.007740195,-0.011021039,0.015196822,0.013570014,0.013606057,-0.002807105,0.01835285,0.007344716,0.050995339,-0.015602432,-0.003067239,-0.002335842
0.1,0.046963757,-0.004372167,0.004941817,-0.002519526,0.019169663,0.028402849,0.012895584,0.016059182,0.02248633,0.032148638,0.002236228,0.043092684,-0.020394129,0.004373245,-0.028344365,0.007773305,0.027550501,-0.012686606,0.005234464,0.009114538,-0.038118537,-0.033527753,0.005187056,-0.00200921,-0.028412833,-0.024215186,-0.014167444,0.015279286,0.044586648,-0.013077103,-0.003062735,-0.0023456
0.11,0.017483777,-0.008217382,-0.010996942,-0.002527045,-0.042109634,-0.000985579,-0.023580551,0.004401467,-0.024815916,0.039472857,-0.037978311,0.037969546,-0.010491175,-0.025282212,-0.005364629,-0.008202647,0.003231806,0.018221979,-0.012023227,-0.020099844,0.015044991,-0.011021039,0.010191939,0.003979865,-0.045220389,-0.017913306,-0.045482294,0.013997548,0.003448952,-0.010551773,-0.003067239,-0.002348602
0.12,-0.021838123,0.000693751,-0.009770994,-0.00253306,-0.012690689,-0.072488265,-0.016027451,-0.004570701,-0.038152098,-0.020356855,-0.027922769,0.035413698,-0.003060144,-0.041460343,0.003111628,-0.011895274,-0.032031256,0.013466959,-0.007094638,-0.01374885,0.049220864,-0.007267377,0.015196822,0.019566718,-0.036816611,0.014816797,-0.012962,-0.007120616,0.009888161,-0.002975784,-0.00306799,-0.002344849
0.13,-0.00094884,0.024985743,-0.015901212,-0.002525541,0.005711411,-0.063546614,-0.005971909,0.014777444,-0.046635984,-0.048433027,-0.001532693,-0.001691862,0.000678259,-0.011804886,-0.010201665,-0.006981944,-0.0125763,-0.005553122,0.006470425,0.019274985,0.01251394,-0.01227226,0.051085494,0.00038642,-0.032013907,0.007263696,-0.006938593,-0.016336925,0.027863015,0.03615538,-0.00306874,-0.002341096
0.14,-0.008318836,0.036521387,0.004941817,-0.002536068,-0.027369644,-0.044381575,-0.022321701,0.048224709,-0.091496824,-0.005708418,-0.015357156,-0.03623776,-0.004296106,-0.002367325,-0.023507329,0.000388051,0.003231806,-0.003176565,-0.021880405,0.00149325,-0.014068778,0.01772652,0.042479537,0.013570014,-0.011601462,-0.006591284,-0.012962,0.008687489,0.002167214,0.042468704,-0.003063486,-0.002338844
0.15,-0.036562854,-0.001869726,0.013523932,-0.002550353,0.022831772,-0.060983138,0.002847672,0.032782815,-0.08058679,0.023603716,-0.020384927,-0.037511869,-0.000572962,-0.015844651,-0.015031072,0.01022234,-0.019873816,0.001580362,-0.034209506,-0.00358745,-0.010271247,0.037730792,-0.013367631,0.026753608,0.001601205,-0.011626685,0.00872074,0.027120106,-0.001678001,-0.009289108,-0.00306874,-0.002338844
0.16,-0.003405505,-0.024818945,-0.041648512,-0.002531556,0.046116684,-0.015023665,0.004091263,0.01343467,-0.06117761,0.024824419,-0.006560464,-0.017042204,0.013037878,0.03133171,-0.007775518,0.01513567,-0.008929449,0.026541834,-0.007094638,0.007843767,0.00618345,0.000224689,-0.003479936,0.00517768,-0.00079824,-0.015403235,0.025581701,0.012654774,0.034302224,-0.000450455,-0.00307925,-0.002339595
0.17,0.037137097,0.001975489,-0.035518293,-0.002513511,-0.009028579,-0.0022368,-0.01477623,0.007025979,-0.062398314,0.018720903,-0.002791543,0.018781618,-0.006783289,0.019200973,0.005537776,0.028662587,0.010525507,0.050318842,-0.003386752,-0.028990473,0.00618345,-0.006016156,0.039977096,-0.005610284,0.008810983,0.014816797,0.00872074,0.039021962,0.002167214,0.034892716,-0.003064237,-0.002338844
0.18,0.035901135,-0.003090429,0.01965415,-0.002522534,-0.011500503,-0.022683577,0.024225235,-0.025200584,-0.04543054,-0.003251753,0.004753928,0.037969546,-0.009255213,-0.053587266,0.020056513,0.026213551,0.009308618,0.011088495,0.001541837,-0.054393972,-0.025461372,0.031474689,0.035033248,-0.011599359,0.020815835,0.037483728,-0.021392481,0.070638173,-0.036376487,0.023532547,-0.00305673,-0.002329087
0.19,0.012570447,-0.05423789,-0.020805483,-0.002537571,0.00937352,0.002859636,0.046869278,-0.045769431,-0.043004393,-0.004487715,0.029885154,0.032854037,0.019248205,-0.042803116,-0.004143926,-0.000840282,0.010525507,-0.042405005,0.006470425,-0.025180067,-0.033054527,0.021480182,0.00274565,-0.014002618,0.002802835,-0.012877906,0.012329443,0.008687489,-0.004241477,-0.001713119,-0.003064237,-0.002323832
