Time,A2147,A2149,B7055_18A,B7038_18A,B7040_18A,B4541_18A,B4526_18A,B7044_18A,A2148,A2146_18A,B7050_18A,B7053_18A,B7046_18A,B6178_18A,B7029_18A,B4546_18A,B5398_18A,B5384_18A,B7058_18A,B5411_18A,B5408_18A,B7037_18A,B4524_18A,B7041_18A,B5412_18A,B7057_18A,B4523_18A,B7034_18A,B7045_18A,IW4-0638-0-CHAN-2,IW4-0638-0-CHAN-3,IW4-0638-0-CHAN-4,B4535_18A,B7036_18A,B7043_18A,B7061_18A,B7056_18A,B7062_18A,B7047_18A,B7059_18A
0.11,-8.56176E-05,-9.18157E-05,0.011837584,0.000904314,-0.006631909,-0.0290925,-0.012269916,0.0219715,0.000162381,-6.97809E-05,-0.0151896,0.011440714,0.034198878,-0.031490267,0.031940871,-0.001776593,0.036532104,0.001371194,0.031627859,0.048084812,-0.035191427,-0.019195571,-0.013466871,-0.024570611,0.027671756,-0.001425707,-0.008398158,-0.01516514,0.003117937,-0.001967088,-0.001827546,-0.000951696,0.020731309,-0.014432669,0.007939058,0.087214526,0.016208873,0.005159715,-0.002326348,0.045509675
0.12,3.38245E-05,-2.96458E-06,-0.030352968,-0.020076521,-0.002977429,-0.031625459,-0.002382221,0.039030826,0.000168058,-3.76996E-05,0.012550878,-0.009097616,0.014782069,-0.019924105,0.031940871,0.051690204,0.001375854,0.038999368,0.05366155,0.03034647,-0.007405172,0.040620789,0.003134691,-0.041355279,0.025154056,-0.025855028,-0.043981654,-0.04275303,-0.019205671,-0.001973088,-0.001820044,-0.000946442,0.048776963,-0.008426428,-0.017451567,0.022456225,0.01498817,0.006380418,0.023331306,0.017135957
0.13,1.67617E-05,6.48771E-06,0.008221251,-0.011440046,0.02500719,0.007925323,0.026182232,0.023192203,4.12383E-05,9.81743E-05,0.062004614,0.017467936,-0.003421666,0.019901334,0.046345168,0.030511005,-0.001126588,0.059171487,0.041420187,0.001202183,0.003947367,0.01254271,0.000571215,-0.004184868,-0.002479611,0.012002028,-0.042669398,-0.04275303,-0.005564314,-0.001985087,-0.001827546,-0.000947943,0.025827744,-0.018036127,0.004307466,-0.039845411,0.010105357,-0.017240188,0.035553596,0.013428071
0.14,3.19293E-05,8.96674E-05,0.038357359,0.005832903,0.012838306,0.009237578,0.052305279,0.015867985,1.48756E-06,0.000152902,0.046318578,0.000561197,0.051197169,0.026325285,0.058338576,0.034295185,0.028963744,0.018857767,0.007137502,0.003742771,0.011530985,-0.002105727,-0.003243483,0.044948432,0.020133914,0.023003615,0.024530309,0.022066306,0.001881975,-0.001992586,-0.001830547,-0.0009577,-0.008596084,0.020403624,0.036930757,0.015132006,0.056431041,0.006380418,0.028225562,0.057846406
0.15,4.51997E-05,0.000229561,0.004604918,-0.015147932,-0.006631909,-0.022714326,0.034849225,0.029295719,9.04512E-05,8.49644E-05,0.013771581,-0.009097616,0.0378381,0.00319296,0.039143019,0.054131611,0.006380736,0.006772806,0.012035574,0.012615757,0.027934184,0.007659898,0.005698168,0.046169135,0.056556643,-0.003867113,0.050866979,0.018404196,-0.01052342,-0.001980587,-0.001818543,-0.000962954,0.005442002,0.032415628,-0.010218901,0.045664843,0.069843517,-0.002286574,-0.019435265,0.050445893
0.16,2.62417E-05,0.000174738,-0.03398456,-0.039821394,0.026220264,-0.035440156,-0.019716205,0.003691471,0.000137772,-2.07151E-05,0.030647802,0.017467936,-0.027683141,-0.000667513,0.027149611,0.026787861,-0.014920533,0.041715433,0.036522115,0.013874607,0.031733622,-0.020418182,-0.001931227,0.012599799,0.072883548,0.003472365,0.033746617,-0.025968362,-0.005564314,-0.001970838,-0.001819293,-0.000965206,0.004160264,0.002384901,-0.022303862,-0.009312574,0.017414317,-0.068265578,-0.045100549,-0.001380584
0.17,5.46796E-05,6.50916E-05,-0.036395449,-0.017619855,0.035963001,-0.035440156,-0.019716205,-0.02679559,0.000116951,-1.88278E-05,0.045128393,0.015057047,-0.003421666,0.010898649,0.001942092,0.003167255,0.005098998,0.034971048,0.001018728,0.002476292,0.006480326,-0.048494354,-0.022378004,-0.011325982,0.031425418,-0.035635912,0.039026158,-0.024747659,-0.004324537,-0.001970838,-0.001829796,-0.000966707,-0.008596084,0.001183748,0.013951021,-0.004414502,0.008884654,-0.075711867,0.009892127,0.010956147
0.18,5.27844E-05,4.59724E-06,-0.021930117,0.024341814,-0.028528271,-0.025216767,0.026182232,-0.012147152,4.5025E-05,1.3253E-05,0.028236913,0.015057047,0.029346583,0.018604337,-0.02323491,0.001946552,-0.012418092,0.013486673,-0.040607249,-0.003856106,-0.01120461,-0.0277424,0.000571215,-0.011325982,-0.027595578,-0.060049974,0.033746617,-0.000760843,-0.004324537,-0.001964089,-0.001829046,-0.0009577,0.014353135,0.014397383,-0.00417642,0.055445727,0.021076427,-0.009793899,0.033112189,0.023300507
0.19,-1.54685E-05,-1.99786E-05,-0.002627748,0.037922137,-0.029748974,-0.0469758,0.032407818,-0.00851556,-0.000136687,-3.39254E-05,-0.009162379,0.040432413,0.006290553,0.014759122,-0.001658982,0.008172138,-0.050076783,0.018857767,-0.003879343,0.011341648,0.011530985,0.021087632,0.027396166,-0.013767388,-0.008766233,0.014443434,0.002130407,0.026827048,-0.005564314,-0.001978337,-0.001828296,-0.000955449,0.044962266,0.013195753,-0.00417642,0.037119922,-0.006953969,0.012606004,-0.00110183,-0.02852597
0.2,-8.37214E-05,-5.40067E-05,0.014248472,0.009540789,0.032308521,-0.058419892,-0.001039447,-0.021912777,-0.000248366,-3.01508E-05,-0.004325343,0.058559855,0.000217555,0.045581876,0.028339797,-0.009222882,-0.046292603,0.002744485,0.025501455,0.03034647,0.033000102,0.003997788,-0.009652174,-0.022129204,0.015098514,0.027901686,0.000818151,0.03158779,-0.035330397,-0.001992586,-0.001824545,-0.000964455,0.03092418,0.018000841,0.033299166,-0.006871167,0.01498817,-0.015958449,-0.01332412,-0.033462188
0.21,-6.28663E-05,-0.000131515,0.020275694,0.008304827,0.02500719,-0.026529023,-0.001039447,-0.001191342,-0.000155617,-1.12799E-05,0.0185781,0.074261148,0.005085109,0.058445035,0.039143019,-0.030341046,-0.019986451,0.013486673,0.004692281,0.032879429,-0.002354513,-0.024078384,-0.012154616,-0.018589165,0.003791751,-0.023398363,0.024530309,0.012422751,-0.044012648,-0.001976837,-0.001814792,-0.000965957,-0.014974258,0.030013323,0.027256685,-0.004414502,0.035709605,-0.023465774,-0.014548638,0.013428071
0.22,-4.0116E-05,-5.58972E-05,0.031124693,0.041614764,0.016492786,-0.009927461,0.045957623,2.93616E-05,-7.80101E-05,-2.63771E-05,-0.01758523,0.079082926,-0.005840184,0.004474699,0.024738723,0.001946552,-0.017422975,0.04440098,0.013260092,0.015141087,-0.040226827,0.01254271,0.024893724,-0.025730279,0.00254053,-0.0148687,0.010034459,-0.007962991,-0.026648146,-0.001970838,-0.001813292,-0.000962954,-0.014974258,-0.002420187,0.00186606,-0.010533277,-0.020366444,-0.006070754,-0.016990045,0.023300507
0.23,-6.09711E-05,1.78303E-05,0.007015806,0.03914284,0.007978382,-0.012490937,0.067075787,-0.020692074,-3.25821E-05,-2.63771E-05,-0.023627711,0.050091227,0.013576625,-0.000667513,-0.010051316,-0.001776593,-0.023709596,-0.003999899,0.038971151,0.003742771,-0.01750649,0.028411851,0.015921556,-0.030491021,0.003791751,0.010781325,0.008722203,0.008821677,-0.01052342,-0.001979837,-0.001828296,-0.000963705,0.015634873,-0.05167079,0.010349947,-0.010533277,-0.015498891,0.018892625,-0.003550866,0.004791596
0.24,3.49039E-06,-6.72398E-05,-0.032763857,0.050251238,-0.041917859,-0.018899629,0.027402936,2.93616E-05,6.77381E-05,-4.90226E-05,-0.018805933,0.035595377,0.045124171,0.019901334,-0.020854539,-0.039069073,-0.01369983,-0.014742087,0.024280752,0.00627573,-0.007405172,0.01254271,-0.02369026,0.000636909,-0.003746091,-0.013647997,0.054834264,0.043611716,0.010564226,-0.001977587,-0.00184255,-0.000961453,0.014353135,-0.031249762,0.033299166,0.005351123,0.056431041,-0.011014602,0.006226203,-0.012481353
0.25,6.98471E-05,-2.565E-05,-0.032763857,0.068760149,-0.005411206,0.00026541,-0.002382221,-0.001191342,4.31307E-05,-1.69409E-05,-0.029654932,0.054928263,0.015995143,-0.027645052,0.006733351,0.005669697,-0.002408326,0.02422886,0.004692281,0.001202183,-0.025090108,-0.002105727,-0.039010084,0.032985542,0.020133914,-0.069830858,0.04958524,0.018404196,0.042813677,-0.001976837,-0.001832797,-0.0009577,-0.006032607,0.015598536,0.047795015,-0.009312574,0.045459972,-0.060819289,0.008667609,-0.002608916
0.26,2.81369E-05,9.34484E-05,-0.049670595,0.050251238,0.042043628,0.027090362,0.043516217,-0.034089291,-4.2048E-05,0.000109497,0.035484838,0.046474894,0.001445888,-0.036647738,0.033131057,0.042962177,-0.002408326,0.008115579,0.004692281,0.008808689,0.005213847,-0.015535369,0.014670336,0.019801948,0.067863406,-0.069830858,0.017938512,-0.011564065,0.040330309,-0.001978337,-0.001821544,-0.000950946,-0.027730605,0.0119946,0.035740572,-0.012974683,-0.014262929,-0.040860793,0.016003272,0.002319673
0.27,7.28181E-06,8.7777E-05,-0.064135927,0.011997454,0.004323902,0.009237578,0.077085553,-0.028016293,-5.5297E-05,8.87386E-05,0.04995017,0.034389933,0.020855067,0.012180387,0.036762648,0.000725849,-0.021207154,0.008115579,-0.007552897,0.03161295,-0.001088033,-0.004547134,0.049155199,0.012599799,0.052787723,-0.001425707,0.010034459,-0.019986917,-0.025408369,-0.001973088,-0.001831297,-0.000955449,-0.034108779,-0.025243521,0.005497652,-0.008076612,-0.024028554,-0.022184035,0.009892127,-0.016181609
0.28,5.27844E-05,4.9968E-05,-0.020709413,-0.006511457,-0.005411206,-0.002298066,0.024961529,0.041441715,-7.99044E-05,-4.5248E-05,-0.001914454,0.053722818,-0.024043919,0.008335172,0.019947463,-0.025397198,-0.033780396,0.010801126,-0.006324564,0.020207005,-0.046543966,-0.014314666,0.003134691,0.03414521,0.008811892,0.029122389,0.023218053,-0.034391214,-0.022928816,-0.001981337,-0.001832047,-0.000965957,-0.000966689,-0.013231516,0.006718355,-0.048405591,0.001575694,-0.02969136,-0.012103417,0.00109134
0.29,3.00331E-05,8.37812E-06,0.033535582,0.018177264,0.003103198,0.014303496,-0.002382221,0.062163151,-7.04403E-05,-2.26024E-05,-0.010352564,0.052517374,-0.033756139,-0.01607889,-0.019633836,-0.010443585,-0.012418092,0.006772806,0.018158163,-0.01905386,-0.009938131,-0.032623306,-0.017312086,0.014980171,0.025154056,-0.020987474,0.057489293,-0.007962991,0.034131426,-0.001985087,-0.001822294,-0.00095695,0.029672959,0.031214476,0.027256685,-0.052067701,0.055210338,0.002718308,-0.018214562,0.028236726
0.3,-7.42415E-05,-6.3459E-05,0.049221617,0.014469378,-0.000543652,-0.002298066,0.02117735,-0.009705746,-5.5297E-05,6.98672E-05,0.011345434,0.040432413,0.000217555,-0.013500155,-0.026835984,-0.001776593,9.41153E-05,0.043027689,0.026729788,-0.031726284,0.033000102,-0.02651979,0.004446947,-0.000583794,0.050270022,-0.041739427,0.062738317,0.012422751,0.004357714,-0.001972338,-0.001832047,-0.000954698,0.011789658,0.018000841,0.013951021,0.009028491,0.084461437,0.010103562,-0.00110183,0.038101533
0.31,-0.000104577,-7.10207E-05,0.03594647,-0.001567609,0.000677051,-0.026529023,0.012510357,0.013426578,-5.5297E-05,1.3253E-05,0.04995017,0.036800821,-0.003421666,-0.010936678,-0.007640428,-0.005499737,-0.012418092,0.0484293,0.016933645,-0.008922024,0.012797465,-0.015535369,0.015921556,0.029384467,0.013847293,0.004693068,0.031122106,0.011202048,-0.017965895,-0.001979087,-0.001837299,-0.000962204,-0.00221791,0.0119946,-0.007808012,0.005351123,0.010105357,-0.047147414,0.005009315,0.03070865
0.32,-8.56176E-05,-4.83354E-05,0.031124693,0.011997454,-0.022447644,-0.025216767,-0.022157611,0.060942448,-2.50123E-05,-9.24265E-05,0.025826025,-0.000644247,0.026920436,-0.007091464,-0.056834764,-0.015448468,-0.022488893,0.040372659,0.018158163,-0.008922024,-0.01247109,0.005218491,-0.000680006,0.007839057,-0.03765112,0.013222731,0.006067174,0.012422751,0.024205584,-0.001991836,-0.001822294,-0.00095695,-0.01115956,0.02881217,-0.01867227,-0.031300489,-0.067897572,-0.037137649,0.008667609,0.002319673
0.33,-8.75138E-05,-0.00011072,0.014248472,0.009540789,-0.01392561,-0.050790498,-0.025819721,-0.001191342,-3.06915E-05,-4.90226E-05,-0.04051919,0.000561197,0.046329616,-0.023799838,-0.065227098,0.015618427,-0.007413209,0.029599954,0.030399526,-0.01526205,-0.038975606,-0.010650649,-0.030098951,-0.037754204,-0.071571408,-0.025855028,0.021905797,-0.009122659,-0.001841169,-0.001984337,-0.001811791,-0.000953197,-0.026448867,0.005988359,-0.019862455,-0.015416089,-0.028896107,0.04251323,0.000115058,-0.012481353
0.34,-1.73647E-05,-0.000101268,-0.032763857,-0.002803571,0.007978382,-0.064828584,0.011289654,0.001250065,7.16862E-06,9.6287E-05,-0.012778712,0.062191446,0.002651332,-0.044338168,0.003162795,0.05791579,0.007601439,-0.005342673,-0.002654825,0.027813511,-0.030140768,-0.04727365,-0.02369026,-0.013767388,-0.062782346,-0.052725756,0.024530309,-0.009122659,-0.040293318,-0.001973838,-0.001824545,-0.000956199,-0.008596084,-0.007225275,0.006718355,-0.003193799,0.016208873,0.035005906,-0.030436852,-0.000144622
0.35,6.60548E-05,9.91197E-05,-0.027942079,-0.010204084,-0.009065686,-0.025216767,0.028623639,0.041441715,8.28814E-05,0.000162337,0.046318578,0.048901041,-0.016765477,-0.018657626,0.016346389,0.025567157,-0.014920533,-0.005342673,-0.0087736,0.043018894,0.002680888,-0.030181899,0.003134691,0.004237983,-0.001228391,-0.033179247,-0.022894008,-0.009122659,-0.008043867,-0.001973838,-0.001838799,-0.000964455,0.007974961,-0.024042368,0.015171724,0.009028491,-0.030116811,-0.009793899,-0.026767114,-0.001380584
0.36,6.60548E-05,0.000293836,0.016659361,-0.025020368,-0.002977429,-0.003549287,0.022520123,-0.001191342,-6.08223E-06,4.9109E-05,0.043922948,-0.003055136,-0.00462711,-0.004512728,0.019947463,-0.017950909,-0.03121692,0.018857767,0.035297598,0.010075169,-0.023823629,-0.031402602,0.008292162,-0.040134576,0.00254053,0.016900099,0.002130407,-0.034391214,-0.017965895,-0.001974588,-0.001827546,-0.000969709,0.000315049,-0.03605485,-0.021083159,-0.003193799,-0.04473473,-0.004789016,-0.004771569,-0.030997893
0.37,-9.78095E-06,0.000248465,0.008221251,-0.050929792,0.000677051,-0.017587373,0.02117735,-0.021912777,-6.85479E-05,-9.43138E-05,-0.00070901,0.018688639,0.00872433,-0.017360629,0.040333205,-0.041571514,-0.012418092,0.01617222,0.024280752,-5.66672E-05,-0.045292745,-0.043611541,0.005698168,-0.070102837,-0.050224362,0.003472365,0.032434362,-0.004361917,-0.025408369,-0.001970088,-0.001814792,-0.000960703,-0.009877822,0.015598536,-0.038020414,-0.044743482,0.01498817,0.002718308,-0.026767114,-0.027290008
0.38,-3.06361E-05,7.26534E-05,-0.032763857,-0.031184919,-0.01758009,-0.027780244,-0.011049213,0.018309391,5.27431E-06,-6.97809E-05,-0.016395045,0.048901041,0.015995143,0.000629484,0.024738723,-0.040350811,0.010164916,0.009427835,-0.011222636,0.012615757,-0.038975606,0.007659898,0.005698168,-0.038913872,-0.020057736,-0.017310106,-0.032140834,0.013643454,0.032887834,-0.001973838,-0.001819293,-0.000959202,0.007974961,0.003586054,-0.011439604,-0.028843824,0.035709605,0.015108445,-0.059764245,0.033172944
0.39,5.65758E-05,7.64343E-05,-0.046039003,0.025577776,-0.028528271,-0.025216767,-0.028383197,0.013426578,-5.34046E-05,1.13657E-05,0.006523656,0.054928263,-0.003421666,0.00961691,0.017536574,-0.002997296,-0.003629029,0.013486673,-0.033260142,0.008808689,-0.055378805,0.032075867,0.024893724,0.007839057,0.036445559,0.015664137,-0.034765345,-0.046354105,0.039090532,-0.001984337,-0.001824545,-0.00097046,0.01819835,-0.044463396,0.00186606,0.010233935,0.006458507,0.010103562,-0.040210107,0.045509675
0.4,4.33044E-05,6.13107E-05,-0.020709413,0.035434954,-0.026094494,-0.007363984,0.022520123,-0.012147152,-0.000155617,-7.5052E-06,0.006523656,0.05131193,-0.030116918,-0.021221102,0.017536574,-0.017950909,-0.033780396,0.004056741,-0.017345225,-0.003856106,-0.013722311,-0.014314666,0.053000414,0.013820503,0.027671756,0.026680983,-0.001836879,-0.019986917,-0.005564314,-0.001982087,-0.001829796,-0.000974963,-0.035390517,-0.008426428,-0.005366606,0.020014819,-0.008174672,-0.028470656,0.007450721,0.013428071
0.41,-4.9595E-05,-0.000135296,-0.005038637,0.026798479,-0.015146313,0.027090362,0.038633404,0.039030826,-0.000117761,-9.43138E-05,0.00774436,0.017467936,-0.028896214,-0.025066317,-0.001658982,-0.051520245,-0.022488893,0.013486673,0.029178823,-0.008922024,0.04813682,-0.028963104,0.03893181,-0.00656524,0.026405276,0.046212233,-0.028173549,0.04721279,-0.006804091,-0.001976837,-0.001829796,-0.000974963,-0.050679824,0.007189989,0.005497652,0.020014819,-0.000865712,-0.037137649,0.014778754,0.023300507
0.42,-3.25322E-05,-0.000142858,-0.024341005,0.018177264,-0.029748974,0.036001494,-0.002382221,0.06582526,-6.66536E-05,-0.000128282,0.04151206,-0.000644247,-0.007060887,0.012180387,-0.01844365,-0.02045335,-0.003629029,0.029599954,0.037746633,-0.006389065,0.015315165,-0.004547134,0.015921556,0.012599799,0.025154056,0.04499153,-0.04529391,0.017244528,0.034131426,-0.001985837,-0.001816292,-0.000971961,-0.00221791,0.034818411,-0.000544829,0.011454638,0.019870982,0.000215867,-0.008437493,0.025772431
0.43,2.81369E-05,-2.37596E-05,-0.014697451,0.011997454,-0.020013867,-0.020150849,0.016172467,0.026823795,-7.04403E-05,-1.84416E-06,0.054771947,-0.00186495,0.003864406,0.030170499,-0.034038133,-0.000555889,-0.033780396,-0.009370993,0.031627859,0.011341648,-0.023823629,-0.002105727,0.008292162,0.038966987,0.018867434,0.001030958,-0.028173549,0.02566738,0.029168505,-0.001995586,-0.001813292,-0.000963705,0.005442002,0.084069014,-0.015040678,0.017573413,0.030826793,0.030062058,-0.024325707,-0.003844878
0.44,2.05532E-05,-1.05264E-05,0.003399473,0.046543353,0.010412158,-0.059732148,0.033628522,0.004912174,-4.39405E-05,6.42062E-05,0.054771947,0.007809122,-0.007060887,0.005756437,-0.042460984,-0.027899639,-0.078885377,-0.020143698,0.036522115,-0.01526205,-0.008671651,-0.043611541,0.015921556,0.013820503,0.010078372,0.019341505,-0.009740931,0.030428122,-0.022928816,-0.001982837,-0.001826045,-0.000959202,-0.004781386,0.032415628,0.004307466,0.038340625,0.018650279,0.04251323,-0.014548638,0.006027558
0.45,-2.11561E-05,-2.1869E-05,-0.020709413,0.037922137,-0.005411206,-0.026529023,-0.002382221,-0.006074154,-6.08223E-06,-8.67654E-05,0.042717504,0.007809122,-0.008273961,-0.000667513,-0.031627244,-0.031622784,-0.052579225,0.002744485,0.030399526,-0.050731106,0.005213847,-0.058259979,0.042777025,-0.000583794,-0.033882199,0.031563795,-0.014989955,-0.023587991,-0.014246565,-0.001967838,-0.001823044,-0.000955449,0.016916612,-0.03605485,-0.001765532,0.020014819,-0.019145741,0.04251323,-0.0108789,0.035637238
0.46,1.10742E-05,-2.1869E-05,-0.023120302,-0.002803571,-0.018800793,-0.013772675,0.001401959,0.008574283,-5.5297E-05,-0.000132057,0.019798803,-0.021182577,0.014782069,0.000629484,-0.01844365,-0.00672044,0.033968627,-0.026827048,0.004692281,-0.01905386,-0.025090108,0.001556382,0.014670336,0.017421577,-0.062782346,-0.017310106,-0.008398158,-0.003202249,0.029168505,-0.001981337,-0.001826045,-0.000953948,0.020731309,-0.008426428,-0.029536528,0.00413042,-0.028896107,0.003939012,-0.014548638,0.020828584
0.47,6.60548E-05,3.2954E-05,-0.024341005,0.01570534,-0.01758009,-0.044412324,0.001401959,0.0219715,-0.000108297,3.81782E-06,0.025826025,0.009014566,0.012355922,-0.019924105,0.005543166,0.003167255,0.05282849,-0.00802822,-0.029586588,-0.010196133,-0.065495382,0.028411851,-0.024941481,0.018581245,-0.080360471,-0.02217766,0.004785436,0.013643454,0.009324449,-0.001994086,-0.00184255,-0.000963705,0.000315049,0.045629263,-0.022303862,0.022456225,0.001575694,-0.017240188,-0.014548638,-0.012481353
0.48,-1.73647E-05,2.53922E-05,-0.041217226,0.008304827,-0.026094494,-0.053353974,-0.041933002,-0.003632748,-6.47611E-05,6.42062E-05,-0.010352564,0.038021524,-0.022830846,0.012180387,0.027149611,-0.022894757,-0.008694947,0.047086526,-0.021018778,-0.024127407,-0.01498879,0.016204819,-0.009652174,0.006618354,-0.095436154,-0.007529222,-0.005773646,-0.000760843,-0.029131514,-0.001985087,-0.001832797,-0.000958451,-0.02263417,0.013195753,-0.010218901,0.029795703,-0.015498891,0.017610887,-0.045100549,0.00109134
0.49,-7.61377E-05,-8.61444E-05,-0.013476747,-0.017619855,-0.007844983,-0.035440156,-0.046937885,-0.00851556,-1.93312E-05,-1.5054E-05,-0.075492335,-0.006686728,-0.025256993,0.045581876,0.005543166,-0.041571514,9.41153E-05,-0.009370993,0.012035574,-0.003856106,0.036769022,0.024749741,-0.021126784,-0.013767388,-0.066551267,-0.013647997,0.006067174,0.013643454,-0.024168593,-0.001979837,-0.001818543,-0.000941188,-0.037923476,-0.032450914,0.005497652,0.020014819,-0.020366444,0.025057176,-0.038989404,0.044281342
