Time,A2147,A2149,B7055_18A,B7038_18A,B7040_18A,B4541_18A,B4526_18A,B7044_18A,A2148,A2146_18A,B7050_18A,B7053_18A,B7046_18A,B6178_18A,B7029_18A,B4546_18A,B5398_18A,B5384_18A,B7058_18A,B5411_18A,B5408_18A,B7037_18A,B4524_18A,B7041_18A,B5412_18A,B7057_18A,B4523_18A,B7034_18A,B7045_18A,IW4-0638-0-CHAN-2,IW4-0638-0-CHAN-3,IW4-0638-0-CHAN-4,B4535_18A,B7036_18A,B7043_18A,B7061_18A,B7056_18A,B7062_18A,B7047_18A,B7059_18A,IW4-0631-0-CHAN-1,IW4-0631-0-CHAN-2,IW4-0631-0-CHAN-3,IW4-0631-0-CHAN-4
0.23,4.65216E-05,-8.57434E-05,0.005831632,0.041049842,0.001114527,-0.004085194,0.035700018,-0.018686699,-0.000103594,-3.17405E-05,0.132070097,0.04677903,0.026794434,0.025587718,-0.063641404,0.043006203,-0.061184302,0.003468908,0.049632811,-0.021010607,-0.013179663,0.066761747,0.131255179,0.144037882,0.113629908,0.118567445,0.014072275,0.059288082,0.150128018,-0.001970088,-0.001830547,-0.0009577,0.074608136,0.023013255,0.049075478,0.030319214,0.070420688,0.015750742,0.051223984,0.024812024,-0.002793732,-0.003350794,-0.003487039,-0.003057081
0.24,-5.01692E-05,-0.000167033,-0.001401034,0.048450354,-0.030516942,-0.000239979,0.002130682,-0.016245293,-0.00011495,-0.000116662,0.163426908,0.032283181,-0.037513733,0.029432933,-0.049237107,0.035559914,-0.081264869,-0.0113016,0.077792906,-0.062819689,0.043644067,0.038684144,0.150450735,0.102045695,0.11738357,0.092902162,0.019351816,0.002891598,0.141445767,-0.001956589,-0.001829796,-0.000948694,0.094993878,0.030220648,0.082919472,0.027885437,0.060670322,0.051822519,0.028000107,0.039616864,-0.002788486,-0.003353044,-0.003494535,-0.003063831
0.25,-3.68988E-05,-9.14147E-05,0.003420743,0.006503943,0.031540553,-0.036006581,0.009576971,0.028859688,5.91886E-05,-2.79668E-05,0.103124174,-0.016041404,-0.021743774,0.040999095,-0.001232956,0.016944192,-0.100033179,0.029012121,0.022699141,-0.129958361,0.049961206,0.063099637,0.160643606,0.115229289,0.112363428,0.123434999,0.000858163,0.055687008,0.151367794,-0.00195059,-0.001826045,-0.000944191,0.046531964,0.04223313,0.062381142,0.015663147,0.060670322,0.031925058,0.012123337,0.058125776,-0.002782491,-0.003344045,-0.003502781,-0.003075081
0.26,4.46254E-05,1.06696E-05,0.014277371,0.028705481,0.035187403,-0.007930409,0.018243963,0.012990547,5.11555E-07,7.88869E-06,0.029546293,0.00570237,0.017089844,0.055128733,0.014361526,0.028113625,-0.052364722,-0.00727328,-0.01770041,-0.072951525,0.02344143,0.063099637,0.092955618,0.126032511,0.097287745,0.147879579,-0.012294913,0.079673824,0.141445767,-0.00194909,-0.001822294,-0.000954698,-0.036323261,0.020610949,0.030978554,0.033981323,0.063111728,-0.017879629,-9.89527E-05,0.005063337,-0.002776496,-0.003346294,-0.003497534,-0.003068331
0.27,-3.68988E-05,-2.5249E-05,-0.023106662,0.053394202,0.014504115,0.030399669,-0.03375799,0.01421125,-7.14145E-05,-3.92893E-05,0.052464994,0.038325661,0.026794434,0.007597605,0.019152786,0.045508645,-0.024776832,-0.019358241,0.032493376,0.041062147,0.020908471,0.024035707,0.061034231,0.105646769,0.098554224,0.08435724,0.000858163,0.064048824,0.153847348,-0.001963339,-0.001823044,-0.00095695,0.00576048,0.002592227,0.050296181,0.026657104,0.050919956,-0.012874747,-0.009879836,-0.014677722,-0.002780992,-0.003359044,-0.003484041,-0.003060831
0.28,-5.58578E-05,-2.5249E-05,-0.047215548,0.015140418,0.03762118,-0.004085194,-0.028875178,0.045888496,4.59396E-05,8.14874E-05,0.058492216,0.022624367,0.014663696,-0.038667043,-0.008435105,0.015662453,-0.026028052,0.018269933,0.061876082,0.043595106,0.004505273,0.022815004,0.08273223,0.116449992,0.137494654,0.067236879,0.014072275,0.04848486,0.130280148,-0.001976837,-0.001829796,-0.000955449,0.065666486,0.056647917,0.046664589,-0.01121521,0.066758579,0.007022714,-0.019653091,0.055657666,-0.002798977,-0.003351544,-0.003478794,-0.003061581
0.29,-2.93151E-05,2.39027E-05,-0.003811923,0.010211829,0.002335231,-0.014278065,0.039362127,0.020314766,0.000110298,0.000141876,0.066945585,0.021411293,-0.015670776,0.016585032,-0.028820847,0.020667336,-0.039821998,0.026326574,0.010457777,-0.024810045,-0.018215064,0.054553762,0.09167388,0.120051066,0.161374659,0.105124452,0.023288583,0.038841305,0.07198013,-0.001967838,-0.001831297,-0.000962204,0.047813702,0.067459723,0.016452187,0.004669189,0.070420688,-0.009151602,-0.040427932,0.070466321,-0.002806471,-0.003350794,-0.003484791,-0.003061581
0.3,-0.000141173,1.82313E-05,0.014277371,0.010211829,0.009628932,0.01123463,0.030695135,-0.0259804,6.86546E-05,3.99704E-05,0.081410917,0.031070107,-0.014465332,0.098829905,0.014361526,0.050452492,-0.047390357,0.030354894,0.003110671,-0.042548388,-0.010646704,0.059437051,0.109557181,0.124811808,0.12493667,0.07213495,0.041721201,0.031639156,0.119114529,-0.001961839,-0.001820044,-0.000959202,0.029960919,0.006195685,0.010440224,0.047424316,0.025315708,-0.009151602,-0.025764236,0.044553083,-0.002793732,-0.003367293,-0.003491537,-0.003064581
0.31,-0.00014307,1.44505E-05,0.023920926,-0.014461633,0.040054957,0.01123463,-0.030095881,-0.010141777,4.4049E-05,-2.60794E-05,0.100713285,0.018992775,0.04864502,0.083403269,-4.27708E-05,0.03183677,-0.012203589,0.016896642,0.041063094,-0.021010607,0.001972314,0.033801809,0.123595267,0.158381144,0.094800562,0.081915834,0.014072275,0.035240231,0.148884426,-0.001967838,-0.001817793,-0.000950946,0.001945782,-0.020231584,0.005587929,0.058425903,0.013139194,0.009525156,0.00478386,0.027276319,-0.00278399,-0.003360544,-0.003499033,-0.003068331
0.32,1.0499E-05,4.28072E-05,0.04201785,-0.00706112,0.004769007,0.050785411,-0.048772638,0.031270576,2.89057E-05,-2.41921E-05,0.144139799,0.020205849,0.078979492,-0.000123342,-0.03004155,0.000769875,-0.042324439,0.007497228,0.049632811,-0.024810045,-0.001796607,0.014269605,0.109557181,0.16082255,0.129956812,0.16008661,0.012729501,0.058006344,0.094307553,-0.001969338,-0.001826045,-0.000954698,-0.015937518,-0.020231584,0.026126259,0.048652649,0.076524204,0.019473886,-0.007430801,0.005063337,-0.002789985,-0.003351544,-0.003496784,-0.003062331
0.33,-8.45996E-06,5.22595E-05,0.003420743,-0.003368493,0.036400477,0.075077404,-0.017644709,0.022756172,-8.95068E-06,1.73248E-05,0.116384062,0.029872292,0.0389328,-0.032243093,0.025164749,-0.019127586,-0.07873191,0.035725988,0.03616693,-0.050147265,0.013340112,0.021593824,0.104460745,0.135615031,0.156339258,0.146658876,0.074680185,0.041282711,0.107952725,-0.001968588,-0.001825295,-0.000962204,-0.017219257,-0.002212861,0.097445839,0.043754578,0.105775303,0.050601816,-0.026984939,0.022340101,-0.002794481,-0.003359794,-0.003488539,-0.00305558
0.34,-0.000118422,3.71359E-05,-0.000187961,0.013919715,0.061958949,0.025272716,0.007135565,0.004476143,-7.05823E-06,2.67605E-05,0.082616361,-0.001545555,0.034080505,0.016585032,0.03233638,0.008216164,-0.037350074,0.024953283,-0.006683565,-0.031150072,0.044910547,0.037463918,0.119780569,0.105646769,0.131223291,0.095343568,0.052280283,0.043663082,0.137722622,-0.001966338,-0.001821544,-0.000959202,-0.000617694,0.050641677,0.101077431,0.037643433,0.065537876,0.07171998,-0.025764236,0.034680646,-0.002789235,-0.003362044,-0.00348629,-0.003057081
0.35,-8.24005E-05,4.46977E-05,0.044428739,0.086704139,0.043709437,0.034183849,-0.002874201,0.01421125,4.02623E-05,1.54375E-05,0.124837431,-0.028126365,0.059562683,0.037138621,-0.015637253,0.064185403,-0.059902564,-0.000559412,-0.007908083,-0.014678209,0.057529565,0.033801809,0.10830596,0.097284953,0.113629908,0.101447084,0.011417246,0.074852047,0.119114529,-0.001967838,-0.001825295,-0.000952447,0.049125958,0.051842829,0.016452187,0.003448486,0.055802768,0.059329843,-0.012321243,0.043317121,-0.002788486,-0.003359794,-0.003484791,-0.003069831
0.36,-5.01692E-05,1.44505E-05,0.01668826,0.089176062,0.085076014,0.048221935,-0.022649592,0.017873359,3.83698E-05,2.86479E-05,0.128453764,-0.018452293,0.041358948,0.026869456,0.010760452,0.025611184,-0.087490455,0.037068761,0.053306364,-0.066619127,0.042377588,0.014269605,0.084044485,0.130854289,0.12620315,0.073355653,0.058841562,0.047264156,0.129040371,-0.001968588,-0.001823795,-0.000956199,0.033775616,0.014604708,0.015262001,0.010780334,0.057008213,0.045657968,-0.007430801,0.053189557,-0.002784739,-0.003365043,-0.003490038,-0.003076581
0.37,-8.99842E-05,-5.92771E-05,-0.006222812,0.021320227,0.055870692,-0.006648671,0.002130682,0.009358955,-1.65242E-05,-1.28696E-05,0.10191873,-0.002750999,0.008590698,0.01786677,0.033526565,-0.019127586,-0.029781714,0.070668615,0.043512129,-0.086890429,0.000721093,-0.001599536,0.101897269,0.135615031,0.134992212,0.053824403,0.052280283,0.028038082,0.150128018,-0.001955839,-0.001818543,-0.000954698,0.003197003,0.032622954,0.050296181,0.047424316,0.046052402,-0.009151602,0.00478386,0.040849012,-0.002773498,-0.003365043,-0.003498283,-0.003069081
0.38,-1.22514E-05,-4.60439E-05,0.032366666,0.006503943,-0.0049661,-0.000239979,0.034357244,-0.006510185,-4.49165E-05,-2.04179E-05,0.129659208,0.008120888,-0.018104553,-0.001389821,-4.27708E-05,0.040564797,-0.015987769,0.024953283,0.003110671,-0.019744127,-0.046001319,0.017931714,0.104460745,0.115229289,0.12493667,0.117346742,-0.000423575,0.053245602,0.138962399,-0.001958089,-0.001821544,-0.000947193,0.051658917,0.04223313,0.014041298,0.020553589,0.059449619,-0.045284415,0.042663804,0.011235517,-0.00278399,-0.003359044,-0.003492286,-0.003066081
0.39,0.000109087,3.3355E-05,0.054072293,0.000324134,0.027886073,0.038029064,0.003473455,-0.016245293,-2.59883E-05,-3.55151E-05,0.134480985,0.009326332,-0.008392334,0.01144282,0.010760452,0.06912925,-0.072445289,-0.00727328,0.003110671,0.024590284,-0.035884742,0.027698293,0.062285452,0.090082804,0.099820703,0.116126039,0.007480478,0.062889156,0.12779678,-0.001973088,-0.001826045,-0.000948694,0.055473614,0.02661719,0.001956337,0.008331299,0.043610996,0.028201913,0.037780991,0.001366895,-0.002792233,-0.003353044,-0.003487039,-0.003057831
0.4,-8.76205E-07,1.6341E-05,0.062510404,-0.004604455,0.04127566,0.026554454,-0.007757013,-0.018686699,-1.65242E-05,-0.000131759,0.075383695,0.012957924,0.036506653,-0.015534719,0.034747268,0.030555032,-0.092525855,0.022298254,0.008008742,-0.009604662,0.004505273,-0.005262122,0.041838675,0.039789836,0.077191919,0.079474428,0.020633554,0.049644528,0.121597897,-0.001967088,-0.001822294,-0.000959202,-0.000617694,0.031421801,0.004367226,0.046203613,0.013139194,0.069278574,0.002342454,0.040849012,-0.002780243,-0.003353044,-0.003496034,-0.00304508
0.41,-6.53368E-05,-5.54961E-05,0.04201785,0.045993689,0.021797816,0.006107677,0.008356268,-0.034525322,-7.05823E-06,-2.23053E-05,0.041615995,0.025035256,0.030441284,-0.06692632,0.026354934,0.003211282,-0.044857398,0.034383215,0.039840483,-0.038748949,0.018390771,0.009386792,0.077635794,0.057734172,0.08222732,0.111227968,-0.014919424,0.024437008,0.119114529,-0.001957339,-0.001818543,-0.000956199,-0.01465578,0.013403556,0.005587929,0.052314758,0.044831699,0.021976328,0.007232895,0.049485486,-0.002785488,-0.003355294,-0.003498283,-0.00305558
0.42,0.000122358,-5.73866E-05,0.007044705,0.043521766,0.019371668,-0.009212147,-0.016424006,0.002034736,-3.27334E-06,0.000107907,0.066945585,0.034701699,0.02558136,-0.024522146,0.016741897,-0.040306785,-0.017269507,0.037068761,0.045961165,-0.032416552,0.015873071,0.046008363,0.095519095,0.114069621,0.097287745,0.118567445,-0.025478506,0.013694821,0.114155423,-0.00195059,-0.001829796,-0.000941188,0.0070117,0.012201926,0.043063515,0.004669189,0.066758579,0.020694589,0.015785447,0.018639844,-0.002791483,-0.003347794,-0.00348554,-0.003061581
0.43,0.000129942,4.46977E-05,0.015475186,-0.008312341,0.013283412,0.002262462,-0.035100763,0.051992012,-7.14145E-05,-1.85306E-05,0.094686064,0.04073655,0.049850464,0.033293406,0.019152786,-0.024132468,-0.049862281,0.046468175,0.020250105,-0.022277086,-0.006862525,0.043567434,0.072508841,0.099665324,0.086011499,0.077017763,0.014072275,0.030479489,0.078182827,-0.001953589,-0.001836548,-0.000952447,0.013420392,-0.001011709,0.051516884,-0.045425415,0.038728183,0.043155527,-0.001327285,0.000130933,-0.00278399,-0.003354544,-0.003478794,-0.00305183
0.44,-2.74189E-05,0.000163796,-0.013455478,0.001575354,0.007202784,0.047001232,-0.026433771,0.030049873,-7.33069E-05,-7.32579E-05,0.07658914,0.023837441,0.019515991,0.014021556,0.02275386,0.067908547,-0.079952613,0.024953283,0.043512129,-0.010878771,-0.008113745,0.049670949,0.077635794,0.100886027,0.075955957,0.061148622,0.019351816,0.041282711,0.053372036,-0.001967088,-0.001824545,-0.000969709,0.001945782,-0.047860483,0.049075478,-0.012435913,0.044831699,0.02698121,-0.002540359,-0.002337176,-0.002788486,-0.003370293,-0.003491537,-0.003057831
0.45,2.91614E-06,0.000124097,-0.037571994,0.00528324,0.003548304,0.047001232,-0.001531428,0.011769844,6.48697E-05,-1.47569E-05,0.070546659,0.014155739,0.02558136,-0.006532033,0.011950637,0.075354836,-0.041103736,0.026326574,0.054528975,-0.03621599,0.015873071,0.050891652,0.086546927,0.135615031,0.108609766,0.089255311,0.031162119,0.016014156,0.058338772,-0.001962589,-0.001820044,-0.000955449,-0.019752216,-0.001011709,0.06845414,0.054748535,0.070420688,0.015750742,0.020675889,0.026044172,-0.002792233,-0.003370293,-0.003502031,-0.003063081
