Time,B7030_18A,B4520_18A,B7037_18A,P-0463-0-CHAN-4,B7060_18A,B4524_18A,B5410_18A,B4531_18A,B7039_18A,B7056_18A,B5406_18A,B5395_18A,B6192_18A,B6190_18A,B7035_18A,B7059_18A,B7046_18A,B7032_18A,B5382_18A,B6191_18A,B6182_18A,B5401_18A,B7062_18A,B7029_18A,B7031_18A,B5412_18A,B7042_18A,B4523_18A,B6178_18A,B5381_18A,IW4-0627-0-CHAN-3,IW4-0627-0-CHAN-4
0.01,0.023499344,-0.036545725,-0.018232883,-0.002528549,0.021840182,-0.003845677,0.002535155,0.006527063,-0.029686552,0.002911076,0.007617546,0.038740649,-0.009760233,-0.020320462,0.008138786,-0.001853427,-0.016932083,-0.011455088,-0.003374042,0.032476024,-0.002236531,0.035063435,0.012736156,0.062394737,0.007431518,-0.025976138,0.012281604,0.012143243,-0.025193417,-0.003282634,-0.003076998,-0.002364364
0.02,0.008759354,-0.032761545,-0.024363221,-0.002546594,0.009572116,0.012755885,0.015116027,0.049007531,-0.011498076,-0.030047908,0.003840996,0.005476489,0.01376882,-0.048629331,-0.010003915,0.004295865,-0.023008896,0.003998251,0.01386839,0.037556247,0.016751124,0.011305501,0.011515452,0.027627586,-0.009379853,0.000474973,0.003851123,0.014767754,-0.035477841,-0.012113658,-0.003083754,-0.002355357
0.03,0.019806717,-0.037888498,0.000157892,-0.002544338,-0.012492093,-0.014069066,1.74551E-05,0.029720422,-0.049080473,-0.016620174,-0.009975838,-0.00348042,0.027410177,-0.008189725,-0.045099129,0.021507779,0.020762848,0.053926916,0.00895506,0.018504219,0.016751124,-0.026185344,0.012736156,-0.025122047,-0.014182557,0.004243894,0.014688678,0.005551446,-0.036759579,-0.012113658,-0.003086006,-0.002351604
0.04,0.001389359,-0.050644846,0.005062162,-0.00253306,0.021840182,-0.071503148,-0.002492616,-0.017948035,-0.086678129,0.037106023,0.006358696,0.014433398,0.016240744,0.003941013,0.000883231,0.01167349,0.029275345,0.025396795,0.017576275,-0.000548287,0.009154155,0.035063435,-0.00710027,-0.002340675,-0.014182557,0.004243894,0.011072345,0.013424981,-0.03032037,0.001768025,-0.003080001,-0.002359861
0.05,-0.02319255,-0.003403635,0.002610027,-0.002542082,0.031636325,-0.070251927,0.016367248,0.018123742,-0.066078764,0.011455998,0.013904167,0.004198566,0.042256979,-0.014930295,0.056547294,-0.005538424,0.001309799,0.011131735,0.011411725,0.007072525,-0.013629125,0.028807332,-0.005818532,-0.008337379,0.002624999,0.034479184,-0.008195691,-0.007632148,-0.002061092,0.014390859,-0.003064987,-0.002349353
0.06,-0.012129928,0.014540701,-0.007198394,-0.002532308,-0.003916654,-0.017883763,0.051599792,0.059322473,-0.044243437,-0.005633845,0.020183159,-0.030347333,0.059606222,-0.031104611,0.012975822,-0.037490328,-0.002340866,0.009941549,-0.019411029,0.014693336,-0.040209935,-0.038697551,0.036295726,-0.052694679,0.01943637,0.029443784,-0.02023869,-0.003664863,0.012068546,-0.004545298,-0.003062735,-0.002341847
0.07,-0.020720626,-0.023789377,-0.0145548,-0.00251276,-0.022318753,-0.014069066,0.03901892,0.019405481,-0.024834257,0.022442326,-0.002430367,-0.026509747,0.01376882,-0.016276883,0.004514823,-0.037490328,-0.012066437,-0.01026681,-0.031740131,0.017233924,-0.003503011,-0.023698161,0.048746898,-0.021528603,-0.009379853,0.005510373,-0.010602765,0.033200372,-0.003342831,0.0093402,-0.003074746,-0.00235836
0.08,-0.007216598,-0.012314768,-0.012102664,-0.002527797,-0.007578763,0.012755885,1.74551E-05,0.005184289,-0.005440336,0.013897405,-0.038883614,0.006754413,-0.03083262,0.028206302,0.029920707,-0.015365084,-0.008419586,-0.013831644,-0.007081928,0.022314624,0.024344279,-0.007447551,0.042521312,0.00125277,-0.024989594,0.015581174,0.005052753,0.010861504,0.004347599,0.023229512,-0.003070992,-0.002359861
0.09,0.019806717,-0.018723459,-0.009650529,-0.002547346,0.005910006,0.049773708,0.010080627,0.034847375,-0.034538847,-0.003192439,-0.016262459,0.016989246,-0.007303568,0.030899478,-0.007585396,-0.006766757,0.024409699,0.001621694,0.010175763,-0.001818581,-0.009831593,5.97732E-05,0.036295726,-0.032316566,-0.002177705,-0.003301577,-0.003377728,0.02666961,0.001784122,0.018178853,-0.003070242,-0.00234635
0.1,0.008759354,-0.055710764,-0.007198394,-0.002536819,-0.00144473,-0.033234105,0.017626098,0.020687219,-0.049080473,-0.049594417,0.02646978,-0.002198682,0.029866842,-0.006843137,-0.022104134,-0.000617465,0.009818482,-0.007888346,-0.005845966,-0.023411198,0.006623103,0.037565877,0.005289867,-0.009535194,0.01943637,-0.059965091,-0.013009839,0.096554864,-0.021348202,0.040903005,-0.003072494,-0.002341096
0.11,-0.012129928,0.003005057,-0.048884333,-0.002528549,0.01204404,-0.056213841,-0.010045716,0.034847375,-0.029686552,-0.077685847,0.028979851,-0.025228009,0.010045675,-0.012233304,0.002088676,-0.026435336,-0.02544458,-0.02928689,-0.035417499,-0.010710164,0.023079707,0.016310384,0.011515452,0.024034142,0.024239074,-0.042348819,-0.028669171,0.046445,-0.008500301,0.016916188,-0.003060483,-0.00233359
0.12,-0.029326583,0.057936697,-0.081987918,-0.002531556,0.031636325,0.031890407,-0.013814637,0.055477258,-0.038170439,-0.001971736,0.012637687,-0.006040082,-0.024622293,0.010685397,0.010564933,-0.033805331,-0.005987716,-0.001945048,-0.020631732,0.007072525,-0.002236531,-0.018693279,0.03007014,-0.016729713,0.00142337,0.019365354,-0.027471356,-0.035281074,0.003065861,0.001768025,-0.003067239,-0.002335091
0.13,-0.018263961,0.014540701,-0.042753995,-0.002522534,-0.00635806,0.006377711,0.016367248,0.003963586,-0.056374174,0.040768132,-0.001179146,0.02083446,-0.035791727,0.003941013,0.017828117,0.004295865,0.009818482,0.038473577,0.037290631,0.013423519,0.006623103,0.002562215,0.007792308,-0.023924232,-0.005778779,0.015581174,-0.016626172,-0.003664863,0.012068546,0.045953664,-0.003075497,-0.002350103
