Time,B7030_18A,B4520_18A,B7037_18A,P-0463-0-CHAN-4,B7060_18A,B4524_18A,B5410_18A,B4531_18A,B7039_18A,B7056_18A,B5406_18A,B5395_18A,B6192_18A,B6190_18A,B7035_18A,B7059_18A,B7046_18A,B7032_18A,B5382_18A,B6191_18A,B6182_18A,B5401_18A,B7062_18A,B7029_18A,B7031_18A,B5412_18A,B7042_18A,B4523_18A,B6178_18A,B5381_18A,IW4-0627-0-CHAN-3,IW4-0627-0-CHAN-4
0.01,0.034542315,-0.035116485,-0.032127792,-0.002542082,-0.00536647,0.091216347,0.011657715,0.028921879,-0.147069758,-0.018983436,-0.001874461,-0.007840157,-0.016957677,0.010604916,-0.009729658,0.004722308,-0.037943464,0.039346767,-0.03348102,0.062748461,0.039269736,0.017727707,0.010406494,0.047030247,0.016268643,-0.003952662,-0.010530154,0.005187064,-0.00469833,0.021268802,-0.003054478,-0.002326835
0.02,0.028400652,0.012124726,-0.01373809,-0.002542082,0.01303563,0.045287392,0.031784058,0.048270023,-0.205236262,-0.026307655,-0.033292308,-0.004002571,-0.00949613,0.009250698,0.014463152,-0.049362469,0.016774553,0.020324779,0.026913267,0.018291979,0.022813132,0.017727707,0.047637939,0.043429172,-0.007741061,0.02500089,-0.020166079,0.048644095,0.023591465,0.038946109,-0.003055228,-0.002325334
0.03,0.028400652,0.00577707,0.019365853,-0.002540579,0.006901597,0.026122353,0.015426636,0.049551762,-0.172521418,0.001783776,-0.049634471,-0.01295948,0.009073817,-0.019054355,0.012044634,-0.075172711,0.075139421,0.008438183,0.025677305,0.00432065,0.010155967,-0.00851741,0.063751221,0.053019321,0.011469754,0.01870664,-0.006917636,0.039427786,0.024873203,0.026319461,-0.00305673,-0.002322331
0.04,-0.015819318,-0.03127127,0.018139427,-0.002548097,-0.00045314,0.026122353,-0.062561035,0.022513187,-0.133703058,0.000563072,-0.025754466,-0.019356728,0.048716151,-0.032531681,-0.008524214,-0.030922223,0.026502031,0.002494884,0.003491026,-0.009651632,0.01521807,0.013974045,0.03024292,0.042231357,0.009066495,-0.012779872,-0.010530154,0.017027884,-0.030394131,0.038946109,-0.003059732,-0.00232008
0.05,0.008754961,0.000650117,0.03162629,-0.002551857,0.01303563,0.015898965,-0.048736572,-0.000741207,-0.18710882,-0.006776405,-0.033292308,0.004954338,0.058634364,-0.020400944,-0.008524214,0.034217548,0.017991442,0.013193203,-0.000201601,-0.014731855,0.006358436,0.018978928,0.005401611,0.029040134,-0.022145358,0.002333959,-0.024984042,0.013060599,-0.02523666,0.071767764,-0.00306874,-0.002329837
0.06,0.04682564,0.045327851,0.019365853,-0.002546594,0.008152817,0.010802529,0.010391235,0.016043461,-0.185827082,0.001783776,-0.025754466,-0.019356728,0.021463953,-0.019054355,-0.033930097,0.003493976,0.03987636,0.031025005,0.004726988,-0.023622961,0.005091956,-0.002276565,0.005401611,0.035036838,-0.031758395,-0.000183741,-0.034619967,0.031493216,0.00045914,0.045255618,-0.003071743,-0.00233284
0.07,-0.001079328,0.047891328,-0.024772102,-0.002536819,-0.006587173,-0.00067208,-0.004699707,0.03923682,-0.166417902,-0.023866249,0.008173451,-0.027031898,0.012781702,-0.016357365,-0.039987837,-0.027229596,-0.023352247,0.009628368,-0.001437563,-0.02235362,-0.005034158,-0.004779006,0.028961182,0.033839023,-0.007741061,-0.055596034,-0.026189486,0.038085013,-0.038084561,-0.015337033,-0.003078499,-0.002337343
0.08,-0.025645979,0.041482636,-0.024772102,-0.002535316,-0.018855239,0.006957314,-0.019790649,0.021170414,-0.200414484,-0.064164711,0.022005544,0.022864342,0.03385409,-0.00557703,0.01688167,0.012099933,-0.039156538,0.009628368,-0.003909487,0.003050356,-0.013895699,-0.00851741,0.045135498,0.050623691,0.009066495,-0.040474574,-0.000894229,0.005187064,-0.061216885,-0.027959867,-0.003085255,-0.002341096
0.09,0.022266619,0.051736543,-0.005155021,-0.002551857,-0.020045425,0.031249306,-0.02734375,-0.009713375,-0.185827082,-0.042176796,0.028284535,0.010069847,0.032602869,-0.021751346,0.018087115,0.008414935,0.007047075,0.039346767,-0.000201601,0.013211756,0.012687018,0.02273259,0.033966064,0.051829136,-0.002942172,-0.000183741,0.023195585,-0.001404733,0.001740879,0.014959292,-0.003083754,-0.002339595
0.1,0.037006609,0.03513498,0.008330887,-0.002556368,0.010563706,0.013335488,-0.039932251,0.022513187,-0.120397394,0.012770104,-0.003133311,-0.025753975,0.048716151,-0.044666233,-0.021837507,-0.02478056,0.022855181,0.015571666,-0.00513019,-0.012191267,0.039269736,0.042736863,0.025299072,0.024248875,-0.006543246,-0.021591822,0.014765104,0.036803274,0.044129795,0.018747287,-0.003083003,-0.002348602
0.11,-0.010905988,-0.005758575,0.007105416,-0.002542834,0.048588608,-0.012177207,-0.003433228,0.053396976,-0.065831965,0.057951378,-0.020726695,-0.023198128,0.079676234,-0.025794926,0.003568377,0.001029681,0.035016436,-0.012960362,0.008419615,-0.029973478,0.039269736,0.015240525,-0.023101807,0.003863132,0.001864347,-0.039223353,-0.00812308,0.048644095,0.010743564,-0.000192685,-0.003080001,-0.00234635
