Time,B7030_18A,B4520_18A,B7037_18A,P-0463-0-CHAN-4,B7060_18A,B4524_18A,B5410_18A,B4531_18A,B7039_18A,B7056_18A,B5406_18A,B5395_18A,B6192_18A,B6190_18A,B7035_18A,B7059_18A,B7046_18A,B7032_18A,B5382_18A,B6191_18A,B6182_18A,B5401_18A,B7062_18A,B7029_18A,B7031_18A,B5412_18A,B7042_18A,B4523_18A,B6178_18A,B5381_18A,IW4-0627-0-CHAN-3,IW4-0627-0-CHAN-4
0.01,0.014035873,-0.024412199,-0.052598506,-0.002531556,0.010595657,0.016668422,0.028744588,0.037591133,-0.040719884,-0.032880477,-0.044553276,-0.003118209,0.036683527,-0.021239652,-0.006247368,0.039430342,-0.002199391,0.017132694,0.022067237,-0.033896643,-0.001870372,0.01400699,-0.010910959,0.032847954,-0.020605962,0.029688555,-0.015951515,0.063514652,0.01213761,-0.014310997,-0.003048472,-0.002341096
0.02,0.023862533,0.02411075,-0.03911212,-0.002527045,-0.023706101,-0.007593053,0.04132546,0.001458321,-0.003122228,-0.063413314,-0.054608818,-0.040219955,0.026765314,-0.023932828,-0.005026664,0.020990095,-0.009496907,0.023075992,0.002352882,-0.044058043,-0.015794017,-0.017258268,-0.027085275,-0.000713753,-0.000197332,0.049837786,-0.015951515,0.055641117,0.008292395,-0.018098991,-0.003060483,-0.002337343
0.03,-0.010530778,0.015138582,0.003799886,-0.00253306,-0.016381883,0.052404506,0.019940267,0.014336739,-0.011621373,-0.020673446,-0.028211113,-0.037664108,0.005692926,-0.013148679,-0.017134514,-0.034315386,-0.020441274,-0.011397427,0.013446022,-0.011034208,-0.009463527,-0.017258268,0.007704764,-0.01750605,0.007004817,-0.000546735,-0.025579811,0.04111475,0.005728918,0.003362495,-0.003071743,-0.002338094
0.04,-0.021578141,-0.018064543,-0.008460551,-0.002532308,-0.005304002,0.044744593,0.016171346,0.043999825,-0.012826818,0.029390641,-0.000569817,-0.01079338,0.008195367,-0.005061521,-0.013502922,-0.012197771,0.014821788,-0.03398425,-0.001339745,-0.00849362,-0.029717662,-0.008514982,0.039931326,-0.003117012,-0.000197332,-0.037061017,0.000917076,0.06479639,0.04943009,0.028611977,-0.003069491,-0.0023456
0.05,0.011579208,-0.020628019,-0.007234602,-0.002534564,-0.021234177,0.014104945,0.014912496,0.006646309,-0.007974523,0.023287125,0.035875801,0.0058387,0.013123956,-0.001017942,0.015534554,-0.003591814,0.044004222,-0.039927548,-0.025997948,-0.013573843,-0.025920131,0.012740511,0.032485037,0.012469841,0.031014521,-0.011876386,0.017778038,0.06479639,0.051993567,-0.007997673,-0.003061234,-0.0023456
0.06,-0.011751481,0.0202045,0.011156053,-0.002534564,-0.024926804,0.035802943,-0.002696146,0.027215157,0.001730067,0.020845719,0.024569038,-0.003118209,0.014375177,0.001675234,0.020379219,-0.020803728,0.056165477,-0.018530911,0.00111692,-0.016114431,0.020914815,0.033996004,0.026259451,-0.023495125,0.029816706,0.005755145,0.014161705,0.009437504,-0.025124353,-0.033247154,-0.003067239,-0.00234635
0.07,-0.044924088,0.06494327,0.022190542,-0.00252103,-0.042108201,0.040899379,-0.003954997,0.076226387,0.008993251,0.024507828,-0.01313543,0.0096801,-0.006697211,-0.011802091,-0.001395073,0.020990095,0.037927409,0.032586032,-0.000119042,-0.005953032,0.023445866,0.012740511,0.036208182,-0.036686348,-0.044623296,0.009531695,0.000917076,0.001563969,0.010855871,-0.016836327,-0.003074746,-0.002354607
0.08,-0.035097428,0.040712313,0.043033571,-0.002510504,-0.028588914,0.033269984,0.018689046,0.029778633,-0.029794591,0.0135215,-0.009366509,0.025034257,-0.01287702,-0.041457547,-0.007452812,0.020990095,-0.024088124,0.034964496,-0.034634423,0.02199058,0.013319752,0.000243563,0.012648611,0.012469841,-0.074637334,0.028429705,0.016572594,0.031898441,0.08925553,0.005887825,-0.003067239,-0.002352355
0.09,-0.019136735,-0.006589933,0.043033571,-0.002507496,0.030187942,-0.001214879,0.023716817,0.037591133,-0.052850621,0.007402726,-0.031987663,0.0096801,0.018083063,-0.026629819,-0.002615776,-0.022032061,-0.038675527,-0.006642407,-0.01614077,0.019449991,-0.001870372,0.027739901,-0.014634103,0.018466545,-0.014601629,0.029688555,0.037046074,0.046424808,0.027579504,0.026086647,-0.003064237,-0.002347101
0.1,-0.000704117,-0.007871671,0.012382001,-0.002516519,-0.009027146,-0.049737828,-0.020304789,0.068474922,-0.039499181,-0.030439071,-0.047063347,0.0096801,0.034196344,-0.003714933,0.004639778,-0.009733477,0.001447459,-0.005454129,0.010989357,-0.007223326,-0.028451183,0.01400699,0.016371756,0.000484062,0.010605891,0.034723956,-0.002699257,0.056922855,-0.04053573,0.00462516,-0.003065738,-0.002347101
0.11,0.036145858,-0.025754972,-0.014590769,-0.002526293,-0.05925908,-0.035699742,-0.063082804,0.042657051,-0.031015294,-0.064634017,0.010744575,0.007120438,-0.000486883,-0.025283231,0.021584664,0.000100813,-0.019224385,0.011189395,-0.008740258,0.01309852,-0.025920131,-0.031006437,0.043654471,0.038844658,-0.033820073,0.008280474,-0.032812477,0.04111475,-0.009682459,-0.005472343,-0.003058982,-0.002338094
0.12,0.06194847,-0.07555966,-0.010912924,-0.002524789,-0.002893113,-0.012720006,-0.03163444,0.022088204,-0.021325963,-0.013349227,0.009485725,-0.028707199,-0.022795233,-0.011802091,-0.002615776,-0.013426104,-0.054483632,-0.009018964,-0.006268334,0.019449991,-0.018325069,-0.013504606,0.023818045,0.06402166,-0.011000554,-0.018163007,-0.003904701,0.012123051,0.008292395,0.017251808,-0.003058982,-0.002325334
