Time,A2147,A2149,B7055_18A,B7038_18A,B7040_18A,B4541_18A,B4526_18A,B7044_18A,A2148,A2146_18A,B7050_18A,B7053_18A,B7046_18A,B6178_18A,B7029_18A,B4546_18A,B5398_18A,B5384_18A,B7058_18A,B5411_18A,B5408_18A,B7037_18A,B4524_18A,B7041_18A,B5412_18A,B7057_18A,B4523_18A,B7034_18A,B7045_18A,IW4-0638-0-CHAN-2,IW4-0638-0-CHAN-3,IW4-0638-0-CHAN-4,B4535_18A,B7036_18A,B7043_18A,B7061_18A,B7056_18A,B7062_18A,B7047_18A,B7059_18A,IW4-0631-0-CHAN-1,IW4-0631-0-CHAN-2,IW4-0631-0-CHAN-3,IW4-0631-0-CHAN-4
0.11,-0.000138011,-9.12178E-05,-0.044315484,0.211108958,-2.063281088,-1.331359401,-1.990328702,2.433669813,0.000170254,0.000171312,-23.31512742,-0.949979243,-7.664190744,-0.20952414,0.131187381,-6.832250231,7.820219782,-0.891166629,0.464949775,6.645663778,1.958381245,0.509865754,-22.53746603,-27.2485934,-32.80633383,-3.663717097,-0.541145094,-1.320133094,0.026264711,-0.001973838,-0.001843301,-0.000965957,-4.408177,-12.36517941,-1.276828881,-3.228885766,-24.48815044,-2.04064988,-0.618828723,-10.63887108,,,,
0.12,0.000117937,4.86755E-05,-0.080494073,0.202472483,-2.099780112,-1.351775661,-1.953097257,2.387374647,0.000122934,5.99708E-05,-23.23190599,-0.943936763,-7.650854562,-0.218511567,0.164787234,-6.798680895,7.783842829,-0.872367801,0.441687751,6.645663778,1.965949605,0.507424347,-22.494009,-27.11321742,-32.71589499,-3.68446905,-0.564826734,-1.293765906,0.093245073,-0.001973838,-0.001847802,-0.000960703,-4.396732908,-12.31833111,-1.228489038,-3.095707055,-24.41744122,-2.003296364,-0.655491778,-10.5574273,,,,
0.13,0.000140688,5.24564E-05,-0.137165215,0.233310496,-2.143588095,-1.37219192,-1.909762296,2.365432508,-9.66348E-05,-4.75961E-05,-23.14988237,-0.951184688,-7.633856271,-0.219808564,0.170799197,-6.731542223,7.741179255,-0.887138308,0.430670906,6.669742147,1.982352803,0.520853989,-22.40590476,-27.02209193,-32.66441183,-3.696706598,-0.596442945,-1.234989051,0.175112291,-0.001985837,-0.001826796,-0.000961453,-4.427311522,-12.28950154,-1.228489038,-2.983326074,-24.24802288,-1.969665993,-0.646939227,-10.468583,,,,
0.14,4.21006E-05,-4.20661E-05,-0.117862847,0.198779856,-2.150889426,-1.338988795,-1.95444003,2.370284803,-0.000143957,-2.87251E-05,-23.06666093,-0.930646358,-7.570753549,-0.197973237,0.197166385,-6.629613512,7.712309626,-0.897911014,0.391493965,6.649478476,1.965949605,0.542826645,-22.31261252,-26.95977504,-32.63926535,-3.733342951,-0.543769605,-1.083804969,0.294191881,-0.001985837,-0.001825295,-0.000959952,-4.413303953,-12.25586544,-1.30948269,-2.879474755,-24.11881145,-1.867676247,-0.60172362,-10.32791222,,,,
0.15,-4.51113E-05,-8.3656E-05,-0.138355401,0.176563059,-2.137507468,-1.327514186,-1.982882413,2.321548231,-0.000145848,-2.30491E-06,-22.94725328,-0.890790401,-7.495527719,-0.172262177,0.215171756,-6.55252611,7.704802302,-0.881767215,0.378024269,6.650744955,1.948264668,0.609967224,-22.28706931,-26.81481654,-32.6870101,-3.983770197,-0.530555494,-0.967349891,0.500095888,-0.001970088,-0.001838799,-0.000969709,-4.396732908,-12.22703778,-1.430332299,-2.709659692,-24.16512188,-1.756836403,-0.578503558,-10.15269555,,,,
0.16,-7.1654E-05,-2.69426E-05,-0.162479546,0.206180369,-2.12411788,-1.346648708,-1.960543546,2.274001844,3.7755E-05,0.000226039,-22.85798936,-0.869031367,-7.49916694,-0.147848115,0.21398157,-6.531407946,7.717314509,-0.864280642,0.415976692,6.659610311,1.99877126,0.694199555,-22.31642722,-26.75005824,-32.87667685,-4.551809138,-0.57407356,-0.869022254,0.713446184,-0.001970088,-0.001830547,-0.000978716,-4.422215086,-12.25947033,-1.762760278,-2.42377102,-24.16757854,-1.672241677,-0.585835406,-9.899735342,,,,
0.17,0.000114146,0.000198021,-0.076862481,0.214816843,-2.04624465,-1.28411819,-1.939425382,2.282577283,0.000268682,0.000305299,-22.83748918,-0.882321773,-7.562262033,-0.128576264,0.211570682,-6.551244372,7.75875738,-0.858940066,0.369456459,6.634280722,2.053062031,0.746691697,-22.3087673,-26.78606898,-32.94953757,-5.166280573,-0.571449049,-0.661441687,0.918110414,-0.001982087,-0.001831297,-0.000972711,-4.44900952,-12.26067196,-2.226902124,-2.053608056,-23.99082073,-1.520386208,-0.552838275,-9.524613271,,,,
0.18,0.000199461,0.000213145,-0.033451226,0.198779856,-1.995135336,-1.236876979,-1.865084561,2.24720741,-3.98521E-05,-0.000149502,-22.71687608,-0.864194331,-7.521002267,-0.106725678,0.227195682,-6.527623766,7.744963435,-0.891166629,0.249480415,6.679873983,2.073249409,0.80650615,-22.22319602,-26.64220912,-32.77368002,-5.518102472,-0.563514478,-0.431033973,1.133940263,-0.001976087,-0.001848552,-0.000964455,-4.473209959,-12.16457211,-2.510959741,-1.784809228,-23.77994427,-1.372314919,-0.47218413,-9.248207937,,,,
0.19,-7.92377E-05,-0.000163055,-0.133533623,0.113635813,-2.104655295,-1.353026881,-1.817965421,2.122939832,-0.000342703,-0.000338215,-22.50699907,-0.797742305,-7.331694101,-0.063055024,0.248771609,-6.413243883,7.677214411,-0.940910281,0.206629921,6.750812094,2.094718525,0.852894776,-22.14906882,-26.49120814,-32.65058737,-5.641485041,-0.55429817,-0.265445594,1.287752672,-0.001959589,-0.001838799,-0.000960703,-4.488529783,-12.08168637,-2.548435327,-1.679752465,-23.70072063,-1.326233376,-0.397641131,-9.240799795,,,,
0.2,-0.000194888,-0.00014415,-0.214328911,0.019870554,-2.188616782,-1.420684352,-1.819186124,2.015670545,-3.98521E-05,3.73252E-05,-22.5226851,-0.754254756,-7.22975776,-0.043783173,0.21877283,-6.420751208,7.707304743,-0.919395389,0.256823707,6.71028475,2.092200825,0.833361618,-22.14906882,-26.56072718,-32.64430075,-5.533986872,-0.508186109,-0.125064734,1.411789461,-0.001971588,-0.001820794,-0.000963705,-4.464298826,-12.04324566,-2.379184838,-1.545353051,-23.67389568,-1.313843239,-0.37686629,-9.206253896,,,,
0.21,-4.13189E-05,0.000128074,-0.122699883,0.077853953,-2.08883193,-1.310912624,-1.721163663,1.982772596,0.000219467,9.77135E-05,-22.62159257,-0.757886348,-7.331694101,-0.068197236,0.155174197,-6.555028551,7.75875738,-0.856224002,0.305796791,6.669742147,2.077048848,0.785754197,-22.07503317,-26.4876681,-32.42071371,-5.075887507,-0.498969801,0.004512902,1.537071748,-0.001994836,-0.001829796,-0.00097046,-4.377598387,-11.89669453,-2.039554712,-1.313236352,-23.3350285,-1.256592263,-0.401307055,-8.799050222,,,,
0.22,-0.000174033,-0.00014415,0.002712104,0.158054148,-1.952548056,-1.245818629,-1.672823819,1.96205116,-1.14579E-05,-0.000281601,-22.2995482,-0.763928828,-7.334127878,-0.056631074,0.139610232,-6.44315111,7.593169001,-0.885795535,0.233565498,6.634280722,2.101035664,0.793076508,-21.7747402,-25.99749476,-31.88059836,-4.357580012,-0.534522779,0.087337609,1.618937059,-0.001984337,-0.001832797,-0.000962954,-4.269199949,-11.62881695,-1.568149682,-1.072559472,-22.76335796,-1.173157204,-0.38908858,-8.275856863,,,,
0.23,-0.000382583,-0.000416375,-0.040699151,0.085254465,-1.968363791,-1.299438014,-1.795626554,1.898696668,-0.000433559,-0.000415588,-21.7025023,-0.768750606,-7.070791696,-0.028356538,0.168388308,-6.126073473,7.298308161,-0.952995242,0.130725074,6.487323324,2.127540181,0.844349854,-21.41319846,-25.40063197,-31.38571005,-3.563543146,-0.546394117,0.176082727,1.6995645,-0.001967088,-0.001820044,-0.000949444,-4.213139158,-11.45944249,-0.956516381,-0.828220483,-22.4695805,-1.154480446,-0.390313098,-8.05373467,,,,
0.24,-0.000115259,-0.000164945,-0.132343438,0.026035105,-2.013384848,-1.30453445,-1.847750577,1.856063612,-0.000431669,-0.000102323,-21.36477189,-0.773587642,-6.852354501,-0.014226899,0.157585086,-6.061437243,7.185332087,-0.908653201,0.205405403,6.358111898,2.089667866,0.860218994,-21.21651267,-25.10705287,-31.16085654,-2.648565119,-0.514747388,0.378902551,1.862055345,-0.001974588,-0.001831297,-0.000962204,-4.177433592,-11.36934887,-0.261509057,-0.550891992,-22.30502972,-1.135864724,-0.428193041,-7.924179922,,,,
0.25,0.000182398,0.000122403,-0.050342705,0.090198313,-1.880755453,-1.183227077,-1.72006503,1.882858045,0.000105898,0.000180747,-21.24174028,-0.732495723,-6.839018319,-0.005224213,0.106010379,-6.167089098,7.189177302,-0.8360824,0.284983802,6.316302816,2.056846211,0.851672165,-20.9839382,-24.88775355,-30.71871786,-1.403737848,-0.481818922,0.602108117,2.14362578,-0.001982087,-0.001843301,-0.00097121,-4.021885496,-11.03059803,0.457668189,-0.213703271,-21.69800457,-0.962830056,-0.406201312,-7.420723806,,,,
0.26,9.32907E-05,0.000133746,0.042507026,0.127200876,-1.765154867,-1.130919948,-1.603365811,1.853622205,0.00036711,3.16637E-05,-20.7797957,-0.666058955,-6.709166024,0.008905425,0.122795047,-5.920934313,7.013518122,-0.919395389,0.151538063,6.283359091,2.018973897,0.849230759,-20.42696188,-24.1171847,-29.70379477,0.144022161,-0.476569898,0.772457238,2.438839479,-0.001976087,-0.001828296,-0.000959202,-3.793675047,-10.48403393,1.201045874,0.173580054,-20.80817303,-0.77111863,-0.386643359,-6.712433706,,,,
0.27,-6.78616E-05,-3.45043E-05,-0.125110772,0.043308054,-1.889269858,-1.275146022,-1.66916171,1.695205457,-0.000107991,-0.000325005,-19.81367021,-0.580274043,-6.337835763,0.069299712,0.216361941,-5.395055407,6.677214411,-1.083366336,-0.011288475,6.222552816,1.912925313,0.851672165,-19.72557639,-22.92840297,-28.70898276,1.697900945,-0.487098463,0.990841027,2.64226584,-0.001966338,-0.001816292,-0.000958451,-3.655979734,-10.10083615,1.890010718,0.512004737,-20.2462376,-0.703979958,-0.426976153,-6.329903493,,,,
0.28,-0.000227119,-0.000251906,-0.368671563,-0.076381887,-2.020693808,-1.361999049,-1.690279874,1.545303114,-0.000325669,-0.000287263,-18.89939409,-0.498105464,-6.007765268,0.109125152,0.242759646,-5.136510485,6.388640193,-1.056480349,0.000952888,6.000873129,1.882621357,0.862660401,-19.2170925,-22.09429652,-28.16381674,3.10396784,-0.514747388,1.211666223,2.791115327,-0.001970088,-0.001826796,-0.000962204,-3.560337645,-9.890619625,2.46899021,0.801540259,-19.8647221,-0.639221657,-0.433083483,-6.090523611,,,,
0.29,-0.000213847,-0.000166836,-0.326481011,-0.059093679,-1.891703635,-1.242003932,-1.500460538,1.517287977,0.00028761,9.2052E-05,-18.26255327,-0.501737056,-5.817236398,0.110422149,0.189994754,-5.097936266,6.169096736,-0.885795535,0.114810157,5.610690634,1.926810811,0.880970948,-18.7393093,-21.45794398,-27.49056845,4.508798773,-0.514747388,1.359249231,2.968491121,-0.001984337,-0.001835048,-0.000968959,-3.390751463,-9.56267773,3.064906958,1.143627051,-19.09801372,-0.526001442,-0.426976153,-5.438988576,,,,
0.3,9.51859E-05,0.000171555,-0.141986993,0.024799143,-1.710398703,-1.122008815,-1.428561124,1.551406629,0.000429572,0.000159989,-17.30607133,-0.487241206,-5.603666757,0.116846099,0.205589236,-4.76724779,5.80148199,-0.853568973,0.114810157,5.254718344,1.886420796,0.912711136,-17.94341086,-20.22240931,-26.27592306,6.035806829,-0.485786207,1.512813684,3.155792757,-0.001975338,-0.001825295,-0.000967458,-3.207157713,-9.056955684,3.67892063,1.466152076,-18.0716618,-0.432617653,-0.433083483,-4.554253469,,,,
0.31,0.000262026,0.000199911,-0.207096245,-0.00603887,-1.734728842,-1.11047317,-1.517916593,1.496566541,-0.000151529,-5.32576E-05,-15.89969926,-0.370053706,-5.303923105,0.102701202,0.26677698,-4.250096911,5.315947322,-0.969139041,0.004626442,5.011477987,1.776572773,0.899281494,-16.99159811,-18.6860934,-25.04119711,7.54448908,-0.501594312,1.654415246,3.250061555,-0.001964838,-0.001821544,-0.000947943,-3.088596922,-8.628111232,4.15032566,1.698268775,-17.26959881,-0.362915505,-0.391529986,-3.996498952,,,,
0.32,0.000117937,-5.71897E-05,-0.406055596,-0.118328298,-1.756640463,-1.092620387,-1.498019132,1.368606336,-0.000142065,-3.0612E-05,-14.86120134,-0.315686641,-5.034529184,0.128397002,0.237968387,-4.026280993,5.032377986,-0.919395389,0.008299995,4.793597738,1.700828145,0.830920212,-16.35924338,-17.77526576,-24.34657126,8.88093012,-0.530555494,1.749202844,3.266190095,-0.001973088,-0.001829046,-0.000944941,-2.998081785,-8.403478969,4.475459937,1.958507422,-16.77104839,-0.278259743,-0.341427752,-3.773156057,,,,
0.33,5.72681E-05,5.19512E-06,-0.367466118,-0.146709646,-1.552210837,-0.998137965,-1.365328702,1.33692909,0.000264895,0.000210941,-14.54639726,-0.380917964,-4.81003425,0.165658965,0.164787234,-3.94302904,4.944548396,-0.639854373,0.138072181,4.569354574,1.681891987,0.804064743,-16.12291525,-17.4876681,-23.96472006,10.18070429,-0.547706373,1.81036007,3.266190095,-0.001972338,-0.001830547,-0.000956199,-2.930515867,-8.186054577,4.647121314,2.1820792,-16.23837933,-0.194946755,-0.360985705,-3.436287771,,,,
0.34,0.000172919,0.00027931,-0.125110772,-0.015926565,-1.300326376,-0.881988063,-1.236300382,1.392989881,0.000304646,0.000227926,-14.31722551,-0.409924922,-4.550344919,0.139963165,0.152793826,-3.695592516,4.812834529,-0.598197879,0.17847364,4.455356161,1.65917165,0.812609665,-15.79967307,-17.06701381,-23.35426169,11.47927302,-0.549018629,1.833187219,3.299679323,-0.001963339,-0.001831297,-0.000959202,-2.860386473,-7.883341182,4.650722388,2.307918433,-15.56552776,-0.12646531,-0.433083483,-2.879769216,,,,
0.35,0.000125521,0.000122403,-0.047931817,0.085254465,-1.283289938,-0.862853542,-1.2201871,1.406387098,0.000257326,9.96009E-05,-13.75997453,-0.322919307,-4.354963754,0.138681426,0.152793826,-3.44693529,4.624663142,-0.823997439,0.074408699,4.460422079,1.617515156,0.788195603,-15.24013327,-16.31322963,-22.67471152,12.30140131,-0.508186109,1.878780481,3.384026094,-0.001961089,-0.001831297,-0.000961453,-2.739262205,-7.621469844,4.557674292,2.414195899,-15.13280376,-0.082886208,-0.481961199,-2.493546377,,,,
0.36,9.87027E-06,-8.3656E-05,-0.214328911,-0.010982717,-1.38672164,-0.883269801,-1.339205655,1.349136121,2.45042E-05,-4.19224E-06,-13.27631669,-0.222653804,-4.356176828,0.159250274,0.149192752,-3.32382738,4.520537165,-0.881767215,-0.008843254,4.427478353,1.59856374,0.758898728,-14.9360256,-15.87701136,-22.42977743,12.27086847,-0.516090162,1.902767297,3.421238466,-0.001967088,-0.001827546,-0.000968959,-2.665318113,-7.502546657,4.381191138,2.450862769,-15.04869732,-0.069214333,-0.440415331,-2.436783681,,,,
0.37,-4.13189E-05,-4.77375E-05,-0.314411309,-0.122036184,-1.368472128,-0.833465114,-1.417330655,1.324752576,-0.000316203,-6.64679E-05,-13.21117692,-0.223859248,-4.384092782,0.139963165,0.199577273,-3.275365465,4.481596736,-0.791740359,0.016867805,4.341342489,1.616248677,0.761340134,-14.9743862,-15.96209437,-22.49006491,11.60021418,-0.588538892,1.867977258,3.412556215,-0.001972338,-0.001817043,-0.000959952,-2.671696287,-7.489332546,4.185390357,2.513164405,-14.923148,-0.019409646,-0.380536028,-2.417038808,,,,
0.38,3.45177E-05,-1.74903E-05,-0.257740166,-0.09612676,-1.312495261,-0.82708694,-1.341647061,1.345443494,-9.09575E-05,6.37449E-05,-13.22082048,-0.297559199,-4.231184457,0.130960479,0.217582644,-3.308934801,4.406340388,-0.799797,0.043803382,4.315997641,1.65917165,0.761340134,-14.90923117,-15.95129115,-22.34939413,10.63636225,-0.607002027,1.895626184,3.429920717,-0.001968588,-0.001814792,-0.000942689,-2.611759764,-7.352390636,4.028224829,2.671977881,-14.52211651,0.085082542,-0.368313738,-2.236885915,,,,
0.39,0.000159647,9.21558E-05,-0.254123833,-0.052929128,-1.357523947,-0.920257106,-1.238741788,1.278426893,0.000136183,5.05351E-05,-12.9856215,-0.286679683,-4.052801584,0.150247588,0.200797976,-3.311437243,4.323515681,-0.905967654,-0.05413897,4.356540243,1.65665395,0.729599945,-14.57066916,-15.52709681,-21.84570151,9.489267523,-0.56613899,1.962764856,3.439842744,-0.001969338,-0.001823044,-0.000956199,-2.471531492,-7.001627315,3.837276343,2.740398291,-14.03333172,0.187194358,-0.379315325,-1.929627309,,,,
0.4,4.39967E-05,7.13608E-05,-0.413288262,-0.110927786,-1.481631308,-1.001952663,-1.241305265,1.117568739,-0.000308634,-0.000228761,-12.67203813,-0.181577144,-3.948439096,0.155374542,0.253593387,-3.15976488,4.258269099,-0.970451297,-0.170445275,4.405948202,1.585944722,0.714951508,-14.19890402,-15.03808314,-21.32064658,8.300653631,-0.545051344,1.991573449,3.422478242,-0.001973088,-0.001820044,-0.000971961,-2.374638182,-6.672487606,3.617275122,2.717189673,-13.62985882,0.256896507,-0.398865649,-1.670498739,,,,
0.41,-0.000111468,-8.17656E-05,-0.588138726,-0.197292532,-1.566813498,-1.072204127,-1.235079679,0.976241834,-0.000295385,-0.000191018,-12.46335893,-0.14773315,-3.796751474,0.159250274,0.311180057,-2.985692614,4.167937068,-0.973167361,-0.193703484,4.41101412,1.540488789,0.712510102,-13.92168234,-14.74810511,-20.90112143,7.363702947,-0.530555494,2.016780969,3.40511374,-0.001967088,-0.001820044,-0.000961453,-2.299412352,-6.443050731,3.420253638,2.680538062,-13.04964336,0.314147483,-0.379315325,-1.394093404,,,,
0.42,-0.000126636,-4.77375E-05,-0.609836724,-0.221965994,-1.486498862,-1.091369167,-1.164278897,0.950637586,0.000238395,5.43093E-05,-12.09548478,-0.146542964,-3.577108835,0.165658965,0.290763797,-2.883763903,3.955900935,-0.981224002,-0.20717318,4.294467489,1.568275044,0.681992524,-13.46556662,-14.20885951,-20.26804953,6.6319372,-0.500251539,2.070736047,3.416275545,-0.001970088,-0.001829046,-0.000963705,-2.164249998,-6.105501522,3.228053931,2.624339942,-12.09155926,0.395019065,-0.348763415,-0.77588738,,,,
0.43,-0.000143698,-9.68891E-05,-0.535068658,-0.218273367,-1.352648764,-0.998137965,-1.182955655,1.01158119,4.15418E-05,-4.1935E-05,-11.15951066,-0.064374385,-3.304075692,0.177225127,0.282371463,-2.585424059,3.56320074,-0.99599451,-0.199826073,4.036044638,1.560691426,0.669785492,-12.68883322,-13.10632045,-19.32346945,5.91608637,-0.533210523,2.101925012,3.37658362,-0.001983587,-0.001828296,-0.000977965,-2.012547117,-5.561338771,3.056423072,2.629222754,-10.90431866,0.473449241,-0.364647814,0.101454844,,,,
0.44,1.36626E-05,-6.66419E-05,-0.489261773,-0.233074392,-1.321017294,-0.944549098,-1.237521085,0.988418348,-8.33858E-05,-4.1935E-05,-10.01969438,0.021410527,-2.97157142,0.226053252,0.31957239,-2.083104723,3.21566656,-0.961051883,-0.16187365,3.705401937,1.486198018,0.669785492,-11.85072897,-11.89471156,-18.23568564,5.393243963,-0.57407356,2.073177453,3.269909425,-0.001980587,-0.001829046,-0.000966707,-1.851902586,-5.00396191,2.882381324,2.623119239,-9.712179985,0.533141624,-0.379315325,0.835658183,,,,
0.45,0.000178606,0.000186678,-0.469959405,-0.246639456,-1.268687277,-0.922820583,-1.175509366,0.892135389,0.000208111,0.000101487,-9.082514814,0.03952271,-2.596601938,0.25304605,0.31957239,-1.733739489,2.969755915,-0.833396853,-0.149632286,3.365893881,1.411719868,0.649029724,-11.02544211,-10.75030238,-17.05621176,5.118387396,-0.51346565,2.028743859,3.212849184,-0.001977587,-0.001832047,-0.000953197,-1.646610838,-4.579922069,2.675685767,2.513164405,-8.757773246,0.575438987,-0.368313738,1.304564585,,,,
0.46,-5.45903E-05,4.86755E-05,-0.413288262,-0.202236379,-1.109286337,-0.779845729,-1.047823819,0.871444471,4.7221E-05,-3.81604E-05,-7.996974042,0.063692632,-2.241034005,0.231195464,0.269157351,-1.488866442,2.569548396,-0.700340213,-0.105557274,3.033984701,1.290519307,0.620953553,-10.06984519,-9.427182263,-15.83781271,4.859415228,-0.475227125,1.98199093,3.204166933,-0.001973088,-0.001824545,-0.000959202,-1.432438475,-4.115040172,2.490749244,2.442302588,-7.869162407,0.609130393,-0.353650042,1.727805247,,,,
0.47,-0.000158866,-7.04228E-05,-0.326481011,-0.118328298,-0.912158041,-0.589660182,-0.926241788,0.883590467,-5.77871E-06,-8.72262E-05,-6.723277143,0.130144658,-1.976492379,0.26073648,0.221153201,-1.194188708,2.101530818,-0.670799197,-0.067608666,2.672946493,1.170585225,0.595318787,-9.031179414,-8.021542615,-14.67341452,4.549112493,-0.520026929,1.977169152,3.150829835,-0.001964838,-0.001820794,-0.000956199,-1.237339598,-3.594902385,2.317897681,2.4630698,-6.842810478,0.678771507,-0.347538897,2.21768867,,,,
