Time,B7030_18A,B4520_18A,B7037_18A,P-0463-0-CHAN-4,B7060_18A,B4524_18A,B5410_18A,B4531_18A,B7039_18A,B7056_18A,B5406_18A,B5395_18A,B6192_18A,B6190_18A,B7035_18A,B7059_18A,B7046_18A,B7032_18A,B5382_18A,B6191_18A,B6182_18A,B5401_18A,B7062_18A,B7029_18A,B7031_18A,B5412_18A,B7042_18A,B4523_18A,B6178_18A,B5381_18A,IW4-0627-0-CHAN-3,IW4-0627-0-CHAN-4
0.01,-0.048495693,-0.006246086,0.020608989,-0.00254509,-0.011010789,0.028065456,0.017076623,-0.007492415,-0.099036708,-0.001294107,0.031151743,0.022535786,0.033371411,0.028600377,0.01040128,0.025520489,-0.009573894,0.01562352,0.035593175,0.033356293,0.004312657,0.032816908,0.016080729,0.043907618,0.061445612,0.041138736,0.091657003,0.015090942,-0.02713491,0.014092517,-0.003063486,-0.00234635
0.02,-0.010425014,0.005289558,0.021835057,-0.002537571,0.02454219,0.062550319,-0.025701392,0.03755153,-0.106299892,0.037783652,0.028641672,0.013575063,0.025940381,-0.011839229,0.030970127,0.058708356,-0.002276378,0.008491943,0.012170934,0.03716646,0.003048084,0.03531935,0.019803874,0.021126246,0.048235315,0.091500369,0.061543783,0.049331665,0.008845315,0.031766009,-0.003069491,-0.002341847
0.03,0.023983555,0.098490242,0.009574501,-0.002530804,0.063757278,0.043415798,-0.025701392,0.055617937,-0.096595302,0.037783652,0.044983835,0.026373372,-0.005019702,0.002984685,0.034601719,0.050102399,0.05852036,0.025131653,0.015863561,0.029545649,0.011907719,0.030329725,-0.006258138,0.025925135,-0.006993872,0.085213748,0.00493749,0.02961731,0.055109963,0.02293117,-0.003078499,-0.002352355
0.04,-0.007968349,0.056375984,-0.010042461,-0.002531556,0.040472366,0.029347194,-0.014371741,0.004104265,-0.085700526,-0.011059732,0.006012888,0.018702016,0.013550244,0.043428105,0.045488865,0.041496442,0.054869694,0.016809891,0.031885289,0.061299904,0.027097843,0.00532057,0.009855143,0.005539393,0.025423426,-0.000418576,0.033845266,-0.000717163,0.035853372,0.017880511,-0.003072494,-0.002356108
0.05,0.008007603,0.016764168,0.015704719,-0.00253306,-0.003656052,0.024250759,-0.00556742,0.002761491,-0.123298183,-0.041592569,-0.032935171,0.000788197,0.016022168,0.021859807,0.040659459,0.035354779,0.020825429,-0.017661621,0.025720739,0.094323738,0.044819019,0.000330946,0.038419596,-0.032821203,0.018217462,0.023499576,0.060342153,-0.024459839,-0.004002585,0.026719164,-0.003064237,-0.002338844
0.06,0.0559202,0.032145027,0.016930787,-0.002538323,0.01105342,-0.005107152,0.010782373,0.051772722,-0.135413661,-0.00617692,-0.022887259,0.021254048,-0.008758106,-0.017233211,0.011606724,-0.021186664,0.035416646,0.001356552,0.014642858,0.068920716,0.008110188,0.026576063,0.00863444,-0.007644201,-0.022599798,0.066323367,0.048299154,0.005874634,-0.000126853,0.011567187,-0.003064987,-0.002334341
0.07,0.053463535,-0.013875481,-0.012494477,-0.002536068,0.038030959,-0.001292454,0.079973352,0.03755153,-0.109962001,0.047549277,0.008530588,0.025091634,0.022217236,-0.01453622,-0.000485866,-0.015045001,0.035416646,0.032265136,0.003534459,0.028275355,-0.000749447,0.025324843,-0.006258138,0.02472732,-0.004594427,0.020989505,0.063958486,0.040176392,0.029414163,0.030507159,-0.003070992,-0.002343348
0.08,0.035030918,-0.001119133,0.003444163,-0.002527797,0.015936233,0.00255276,0.073679101,0.019546159,-0.083289638,0.032900839,0.027375192,0.016138539,0.046997509,0.000291509,0.007975132,0.034126446,-0.013220744,0.021564911,-0.000158168,-0.000938312,0.048616551,-0.018422106,0.022306315,0.009132837,0.019419092,0.027291385,0.04589208,-0.011276245,0.028132424,0.040604663,-0.003076998,-0.002335091
0.09,0.030117588,0.027018074,-0.007590326,-0.002524038,-0.006066941,0.016590846,-0.021917212,0.020827898,-0.068732753,0.003588705,0.033669443,0.022535786,0.002411328,0.023206395,0.011606724,0.00093858,-0.02051826,0.025131653,0.025720739,-0.000938312,0.027097843,-0.01093004,0.043363444,0.015129541,0.014616388,0.068848697,-0.003496806,-0.024459839,0.023005471,0.026719164,-0.003077748,-0.002321581
0.1,0.047329502,0.021891121,-0.017398747,-0.002520278,0.0098022,0.045948757,-0.023183692,-0.010116927,-0.118445888,0.023135214,0.039940805,-0.005612865,-0.007522144,0.058255834,0.001932652,0.002166913,0.000153584,0.041777084,0.035593175,0.007952793,0.003048084,0.03531935,0.057035319,0.019928431,-0.003392798,0.049950686,0.007348378,0.020401001,0.028132424,0.05701549,-0.00306799,-0.002323832
0.11,0.053463535,0.043619636,0.029191343,-0.002529301,0.015936233,-0.020426976,-0.00430857,-0.013962141,-0.131782069,0.032900839,0.029892893,-0.001775279,0.030899487,0.070386571,0.01040128,0.045181439,0.020825429,0.026321838,0.013406896,0.002872093,0.016971729,0.015330336,0.034696452,-0.000457312,-0.004594427,0.024766055,0.018185933,0.032241821,0.010127053,0.060803485,-0.003065738,-0.002331338
0.12,0.020290928,0.027018074,0.038999764,-0.002537571,0.015936233,-0.047251927,-0.025701392,-0.0036472,-0.06751205,0.014575033,0.029892893,0.048120961,-0.003798999,0.044774694,0.017656834,-0.012588336,0.043929143,0.01562352,0.019571447,0.015573843,-0.009610988,-0.004673937,-0.018648275,0.022324061,0.045828241,0.029801455,0.003732045,0.04145813,0.02428721,0.050705981,-0.003076998,-0.002330588
0.13,-0.000583095,0.015482429,0.02551326,-0.002532308,0.017187453,0.035755885,0.003236902,-0.001083723,-0.073585048,0.024355917,0.033669443,0.02765511,-0.027343311,0.027249974,0.00435117,-0.0494612,0.022042317,0.042963455,0.040521764,0.023194655,-0.002015926,0.002833388,-0.02853597,0.017532801,0.047033686,0.028542605,0.029023488,0.021682739,0.051264749,0.055752825,-0.00306874,-0.002338844
0.14,-0.000583095,0.038492683,0.036547748,-0.002536068,-0.007348679,0.035755885,0.033426416,0.044021257,-0.091743007,0.058535605,0.01480958,-0.009446635,0.043289624,0.033990544,0.01645139,0.008316205,0.001370473,0.059608886,0.052850866,0.014303549,0.008110188,-0.014668443,-0.021150716,-0.032821203,-0.039411169,0.031067935,0.031438192,-0.013900757,0.015254006,0.020405841,-0.003050725,-0.002347101
0.15,-0.034991665,0.030802254,0.03041741,-0.002539075,-0.004876756,-0.022990452,0.014558923,0.056899675,-0.059028163,0.049990683,0.027375192,0.026373372,0.065582714,0.029946965,0.055178196,0.021827862,0.001370473,0.032265136,0.055307531,-0.007289068,-0.047584392,-0.01093004,-0.018648275,-0.042411352,-0.034608465,0.044915286,0.016976674,0.004592896,-0.012974753,0.011567187,-0.003059732,-0.002338844
0.16,-0.053409023,0.016764168,0.005896298,-0.00253306,0.036810256,-1.07161E-05,-0.00556742,0.00025905,-0.056617274,0.031680136,0.043717355,0.045568929,0.025940381,0.028600377,0.057589085,0.012001202,0.024472279,0.022755096,0.035593175,-0.014910118,-0.029863216,0.009074232,-0.009981283,-0.024428869,0.035025019,0.051209536,0.03625234,0.03352356,0.019129739,0.041867327,-0.003074746,-0.002341847
0.17,-0.012866421,0.04105616,0.016930787,-0.002530804,0.035559035,0.045948757,0.012041223,-0.001083723,-0.1026683,0.028002768,0.013558359,0.007185445,0.030899487,0.031293553,0.029757054,0.01077287,0.063382191,0.047718475,0.019571447,0.016843899,0.034692906,0.011576674,0.013578288,0.013931727,0.0290245,0.062546817,0.021798452,0.030899048,0.035853372,0.043129992,-0.003071743,-0.002347101
0.18,0.021511631,0.055094246,0.057390658,-0.002529301,-0.004876756,-0.002574193,0.033426416,0.050429948,-0.1026683,0.007250815,0.002243967,-0.008172527,0.049469433,0.025903386,0.028551609,-0.010124042,0.00988297,0.034641693,0.026956701,0.020654543,-0.010875561,0.034083388,0.040922038,0.039108728,0.041033167,0.058770266,-0.007105509,0.034866333,0.001124368,0.058278155,-0.003069491,-0.002341847
0.19,0.035030918,0.016764168,0.052486388,-0.002526293,0.008612014,-0.028086888,0.020845544,0.059463152,-0.026282802,0.024355917,0.038689584,-0.001775279,0.01850935,0.016465825,0.020082981,-0.013809039,-0.036324458,0.000168274,0.017099523,0.002872093,-0.048850872,0.03531935,-3.25521E-05,0.000748133,0.065046686,0.036103335,0.018185933,0.075759888,-0.015568747,0.051968646,-0.003074746,-0.002341096
0.2,0.043621617,-0.030477043,0.045130102,-0.002532308,0.028204299,0.044697536,0.014558923,0.023391374,-0.032325282,0.030444174,0.048737497,-0.012010112,0.012299023,0.007032079,0.006769688,0.013229535,0.017176671,0.028700302,-0.002614833,0.018113955,0.006843708,-0.019673326,-0.02853597,-0.024428869,0.013418573,0.051209536,0.038659414,0.081008911,0.0050001,0.017880511,-0.003076998,-0.002338094
0.21,0.021511631,0.009073738,0.05126032,-0.002542834,-0.001214646,0.037007106,0.008272302,-0.0036472,-0.082068935,-0.003735513,0.0185785,-0.003057017,0.030899487,0.007032079,0.045488865,0.040268109,0.02811913,0.034641693,0.009714269,0.030815705,0.006843708,-0.020924547,0.004911296,0.016327356,-0.017804724,0.056244937,0.020593007,0.044082642,0.008845315,0.024193835,-0.003071743,-0.002338844
0.22,-0.012866421,0.079325203,0.026739208,-0.00253306,0.0098022,-0.020426976,-0.00430857,-0.025558821,-0.042029872,0.012133627,0.036171884,0.003344045,-0.003798999,0.004335088,0.069689305,0.027977154,0.014744801,-0.010530045,0.029413366,0.030815705,-0.04125581,0.022822401,-0.018648275,0.028320765,0.001413721,0.043648806,0.020593007,0.024307251,0.002406106,-0.004843641,-0.003063486,-0.002343348
0.23,-0.007968349,0.018045906,0.037773816,-0.002517271,0.02088008,0.005085719,-0.000532019,-0.026840559,-0.032325282,0.024355917,0.050003977,-0.012010112,-0.029799976,-0.018583613,0.029757054,0.020607159,0.036631627,0.01562352,0.029413366,0.020654543,-0.029863216,0.006571791,-0.037263997,-0.020835424,-0.006993872,0.056244937,0.02420934,-0.008651733,0.020411477,-0.038927961,-0.003061984,-0.00233284
0.24,0.009243565,-0.022847649,0.041451899,-0.002520278,-0.026940965,0.01402737,-0.029462683,0.022109636,-0.074805751,0.001147299,0.002243967,0.000788197,-0.017409839,0.012422246,-0.015004604,0.032898114,0.047575993,0.022755096,0.052850866,0.007952793,0.003048084,-0.007176378,0.023527018,-0.01723435,-0.003392798,0.080178348,-0.004698435,-0.023178101,0.021693215,0.011567187,-0.003061984,-0.002326835
0.25,0.012920933,0.053812507,-0.006364258,-0.00253306,-0.048974656,0.00255276,-0.052114356,0.03755153,-0.082068935,0.002368002,-0.010321646,0.008459554,0.007339917,0.063646001,-0.021062343,0.004623578,0.018391652,-0.001020005,0.046671056,-0.004748956,0.01570525,-0.003422716,0.02602946,0.02712295,0.012216944,0.088990298,0.010960897,0.016433716,-0.010441794,0.034291339,-0.003067239,-0.002336592
