Time,A2147,A2149,B7055_18A,B7038_18A,B7040_18A,B4541_18A,B4526_18A,B7044_18A,A2148,A2146_18A,B7050_18A,B7053_18A,B7046_18A,B6178_18A,B7029_18A,B4546_18A,B5398_18A,B5384_18A,B7058_18A,B5411_18A,B5408_18A,B7037_18A,B4524_18A,B7041_18A,B5412_18A,B7057_18A,B4523_18A,B7034_18A,B7045_18A,IW4-0638-0-CHAN-2,IW4-0638-0-CHAN-3,IW4-0638-0-CHAN-4,B4535_18A,B7036_18A,B7043_18A,B7061_18A,B7056_18A,B7062_18A,B7047_18A,B7059_18A,IW4-0631-0-CHAN-1,IW4-0631-0-CHAN-2,IW4-0631-0-CHAN-3,IW4-0631-0-CHAN-4
0.11,4.0073E-05,-2.7655E-05,0.028693517,-0.006066062,0.052697904,0.032231186,-0.038435502,0.020975749,-1.50275E-05,6.10651E-05,0.129740708,0.065615064,0.107992288,0.293745792,0.2148456,0.361726241,0.03425293,0.086954074,0.092137061,0.139688223,0.029272192,-0.012144664,0.091242173,0.171139437,0.125629397,0.037506772,0.020759527,0.083086668,0.03211487,-0.001983587,-0.00184105,-0.000963705,0.065968233,0.072790032,0.027835622,0.107418453,0.262786304,0.194634381,0.04457743,0.248385317,-0.002780243,-0.003355294,-0.003505029,-0.003057081
0.12,5.94654E-06,-3.52168E-05,0.026282628,0.00133445,0.05148483,0.048832749,0.014787154,0.03318278,-9.26327E-05,-0.000108777,0.156275742,0.058374769,0.11527073,0.262892521,0.201662006,0.354279952,0.054333496,0.060098606,0.081118308,0.139688223,0.019155615,0.008608243,0.123194077,0.126766878,0.133182498,0.038727475,0.003639166,0.099932371,0.058161623,-0.001978337,-0.001834298,-0.000968208,0.076191622,0.071588879,0.021762624,0.103748714,0.27253667,0.194634381,0.012801002,0.259493716,-0.002789235,-0.003363543,-0.003494535,-0.00305558
0.13,-8.12653E-05,9.33338E-05,-0.003868739,-0.008537986,0.087991483,0.09228978,0.042130904,0.042917887,4.93288E-05,1.95486E-05,0.111659043,0.013666517,0.11527073,0.22434882,0.207643451,0.293366866,0.107037354,0.014383274,0.086016379,0.105485648,-0.006082423,0.044009587,0.116815904,0.142330843,0.138202639,0.027756406,0.003639166,0.102312742,0.034594424,-0.001964838,-0.001827546,-0.000946442,0.083821016,0.099217539,0.021762624,0.140392696,0.274978077,0.198357526,0.015242408,0.292811282,-0.002781741,-0.003365793,-0.003481792,-0.003054081
0.14,-6.23064E-05,-5.97927E-05,0.008193334,0.011206887,0.081903226,0.046269272,0.01735063,0.024668376,7.96154E-05,0.00013089,0.087519638,-0.0177437,0.13832676,0.172957218,0.218446674,0.320710616,0.078167725,0.064126926,0.049288474,0.087747305,0.019155615,0.019594571,0.13085399,0.180721956,0.133182498,0.00451727,-0.009544428,0.086687742,0.023432619,-0.001974588,-0.001830547,-0.000948694,0.087666231,0.07759512,0.052005543,0.145290767,0.246932422,0.179680768,0.012801002,0.302679903,-0.002772749,-0.003361294,-0.003496034,-0.003057831
0.15,-5.42956E-06,-9.38207E-05,0.044364293,0.050696633,0.049051054,0.004155015,0.026017623,0.013682048,8.34003E-05,-1.81942E-05,0.153849594,0.006426222,0.139547464,0.108702457,0.187257709,0.35556169,0.056866455,0.136697727,0.022354804,0.05354473,0.083547704,-0.009703258,0.175562241,0.181881624,0.14323804,0.022858334,-0.017448481,0.063921629,0.056921847,-0.001979087,-0.00184255,-0.000965957,0.08125754,0.046362763,0.04474236,0.095196163,0.248153126,0.185906354,0.010359596,0.287875063,-0.00278399,-0.003359044,-0.003512525,-0.003064581
0.16,-1.11171E-05,7.06484E-05,0.04075559,0.02477195,0.042962797,0.02588353,0.049577193,0.01856486,1.14724E-05,-5.40497E-05,0.175562851,0.016092664,0.118917581,0.023909366,0.160860004,0.318208174,0.066906738,0.088296848,0.071324073,0.062417716,0.086065405,0.002503774,0.161524156,0.197506624,0.162067385,0.057068539,0.033943121,0.078325926,0.037073977,-0.001972338,-0.001843301,-0.000962954,0.050678926,0.084802514,0.026614918,0.076870357,0.281066334,0.20586485,0.009138893,0.305151827,-0.002784739,-0.003347044,-0.00350353,-0.00305633
0.17,-5.47226E-05,1.96062E-05,0.022658666,-0.044319846,0.032014616,0.076908921,0.042130904,0.00394694,-0.00014374,6.10651E-05,0.14420604,0.013666517,0.144392129,-0.050614559,0.196870746,0.298310713,0.030499268,0.046670871,0.087240897,0.108010977,0.082296484,0.04523029,0.120630601,0.21545096,0.207279177,0.064377499,0.087959234,0.075945555,0.002344973,-0.001974588,-0.001836548,-0.000952447,0.013722139,0.132852202,0.029025807,0.095196163,0.264007007,0.199578229,-0.012856652,0.328593142,-0.002763756,-0.003344045,-0.003498283,-0.00304958
0.18,-7.36825E-05,-5.97927E-05,0.022658666,-0.07022927,0.039315946,0.078190659,0.006120162,0.013682048,-0.00011724,5.91782E-05,0.191248886,0.039041883,0.167455789,-0.07631036,0.21005434,0.31448503,0.022991943,0.07755466,0.060307227,0.070008963,0.04189121,0.0488924,0.1027473,0.227474886,0.193469973,0.068054867,0.072151128,0.041094481,0.033354647,-0.001969338,-0.001839549,-0.000945692,0.03538962,0.14246214,0.013309254,0.111080562,0.232314502,0.183403913,-0.0043041,0.30391968,-0.002769751,-0.003356794,-0.00350428,-0.003065331
0.19,-2.43885E-05,-3.07914E-06,0.014228185,-0.039391258,0.084337003,0.047551011,-0.038435502,0.041697184,-7.18121E-05,-6.91469E-05,0.237086289,0.020914442,0.137121316,-0.049332821,0.184877338,0.345551924,0.056866455,0.06949802,0.061531745,0.023141593,-0.011133082,0.001284024,0.121881822,0.221493441,0.126895877,0.06071539,0.024726812,0.057940184,0.056921847,-0.001958839,-0.001838799,-0.000948694,0.076191622,0.12083972,0.019351735,0.115963375,0.227446949,0.192192975,0.042128395,0.290339358,-0.002798228,-0.003353044,-0.003505029,-0.003072831
0.2,1.54255E-05,6.68676E-05,-0.027977626,9.84885E-05,0.081903226,0.062870835,-0.028547807,0.0478007,-0.000107776,-6.34853E-05,0.18401622,-0.005666369,0.123769876,-0.018494808,0.218446674,0.354279952,0.071881104,0.056070285,0.062756263,0.033273428,0.035574072,-0.03411732,0.151300767,0.178341585,0.130664798,0.055847836,0.020759527,0.079485594,0.008543856,-0.001966338,-0.001833548,-0.000959202,0.065968233,0.076393729,0.025394215,0.114742672,0.209151661,0.197136823,0.033575843,0.313788302,-0.002803474,-0.003338795,-0.003502781,-0.00305558
0.21,-2.62847E-05,6.4977E-05,-0.005066554,0.00133445,0.05148483,0.053959702,0.014787154,0.028299967,-7.45583E-06,4.59688E-05,0.114054673,0.017290479,0.158956643,-0.021073544,0.232850971,0.335664229,0.06184082,0.058725315,0.057858192,0.040872305,0.057027929,-0.030455211,0.129602769,0.165157991,0.131916018,0.041168881,0.031318609,0.063921629,-0.005097501,-0.001972338,-0.00184255,-0.000959952,0.055775362,0.061978703,0.015720143,0.131847774,0.189650928,0.190911237,0.009138893,0.333533175,-0.002798977,-0.003345544,-0.003496034,-0.00305633
0.22,-3.76598E-05,-2.38741E-05,0.054007848,-0.030739524,0.062440641,0.014408921,0.013688521,0.008799235,6.25796E-05,-2.76299E-05,0.099589341,0.024538404,0.185651895,0.011061466,0.18005556,0.325715498,0.046826172,0.027841526,0.040716849,0.056077689,0.028005712,0.003725431,0.092554429,0.140011507,0.087940188,0.037506772,0.006263677,0.059099852,0.059405215,-0.001967838,-0.001849302,-0.000950946,0.060902315,0.11002863,0.048373952,0.119625484,0.223769581,0.179680768,0.029906105,0.311316378,-0.002789235,-0.003357544,-0.003494535,-0.003074331
0.23,4.19682E-05,-2.95454E-05,0.04075559,-0.039391258,0.060006864,0.041203354,-0.001326127,0.034403483,-6.23461E-05,-8.42441E-05,0.08510875,-0.003240221,0.186872598,0.050886906,0.195650043,0.313264327,0.045574951,0.027841526,-0.013148583,0.092813223,0.025472753,0.022035977,0.070795396,0.089596468,0.067844363,0.081497861,-0.002952631,0.072344481,0.042036898,-0.001970838,-0.001835048,-0.000952447,0.018788057,0.124443417,0.061679616,0.057323848,0.234755909,0.167229596,0.011587928,0.27430237,-0.002772749,-0.003353044,-0.00350353,-0.003074331
0.24,6.85109E-05,5.36344E-05,0.058829625,-0.02210305,0.036882169,0.083317612,0.027238326,0.057535807,5.79317E-06,3.84195E-05,0.068232529,-0.0177437,0.177160379,0.032896793,0.211244525,0.272248702,0.036785889,0.056070285,-0.011925973,0.071275443,0.007803075,0.025698087,0.033777574,0.076473909,0.054035159,0.083939267,0.027351324,0.065142332,-0.02370178,-0.001976837,-0.001835048,-0.000964455,-0.015635771,0.081198817,0.03024651,0.040218746,0.195754444,0.156060163,0.001807045,0.294043429,-0.002778744,-0.003354544,-0.003498283,-0.003062331
0.25,-3.53339E-06,3.47298E-05,0.067275365,-0.015938499,0.034448392,0.08459935,0.026017623,0.06241862,0.000155328,7.05012E-05,0.068232529,-0.000829333,0.134687539,0.020048893,0.182466449,0.249848799,0.040539551,0.050699192,0.034596168,0.023141593,0.026739233,0.015932462,0.041437486,0.058468538,0.071628543,0.048508359,0.044471685,0.044695555,0.007304079,-0.001972338,-0.001846301,-0.000965206,0.027729708,0.08840621,0.042300954,0.082981502,0.22012273,0.151116315,0.045798133,0.316252596,-0.002784739,-0.003359044,-0.00348554,-0.003060831
0.26,-6.04102E-05,-4.65594E-05,0.010604223,9.84885E-05,0.045404203,0.09228978,-0.002546831,0.072184245,-3.20632E-05,-3.09699E-06,0.067011826,0.013666517,0.131048318,-0.021073544,0.2148456,0.272248702,0.06184082,0.030527072,0.015007697,0.048478812,0.050726049,-0.006040194,0.086145738,0.093258577,0.135684939,0.06071539,0.066871587,0.059099852,0.013510592,-0.001966338,-0.001838799,-0.000951696,0.040486055,0.111229783,0.093112721,0.09397546,0.245726978,0.151116315,0.028693031,0.294043429,-0.002772749,-0.003356044,-0.003490038,-0.003066831
0.27,-6.79939E-05,-0.000108944,-0.000244776,0.00751426,0.055131681,0.065434311,0.038468794,0.056315104,-0.000194845,-7.29215E-05,0.093562119,0.014879591,0.195364114,-0.081452572,0.220857562,0.272248702,0.03928833,0.023782688,-0.016822137,0.07508251,0.022939794,0.003725431,0.073358872,0.183163362,0.121875735,0.083939267,0.058998052,0.09150952,-0.032384031,-0.001972338,-0.001839549,-0.000944941,-0.013072294,0.096814757,0.108798756,0.075642025,0.218917286,0.117485944,-0.001862694,0.286635287,-0.002780243,-0.003359794,-0.003495285,-0.003069081
0.28,-3.57637E-05,-0.00017511,0.010604223,-0.013466575,0.060006864,0.031010483,0.067033248,0.020975749,-0.000103989,-9.36798E-05,0.109232895,0.034204847,0.167455789,-0.095582211,0.170473041,0.254853682,0.046826172,0.034555393,0.000317298,0.043412894,0.017889135,0.014711759,0.072107652,0.183163362,0.065341922,0.065598202,0.028694097,0.074724852,-0.001378172,-0.001970838,-0.001853804,-0.000950946,-0.030925078,0.081198817,0.088260426,0.096409237,0.222564136,0.101250592,0.031134437,0.270602114,-0.002790734,-0.003362793,-0.003494535,-0.003063831
0.29,-5.09312E-05,-0.000167548,0.026282628,0.013663552,0.053918607,0.093510483,0.026017623,0.013682048,-2.25991E-05,2.56405E-06,0.067011826,0.026956922,0.088575479,-0.085313046,0.175264301,0.262299971,0.071881104,0.043954807,0.023579322,0.039605826,-0.003564722,0.013491056,0.114252427,0.13518973,0.10051343,0.054627133,0.0405044,0.032732664,0.042036898,-0.001967838,-0.001850053,-0.000956199,0.013722139,0.086003666,0.072543874,0.120853817,0.22012273,0.119988385,0.03235514,0.25332535,-0.002782491,-0.003355294,-0.003495285,-0.003066081
0.3,-8.12653E-05,-3.71072E-05,0.037131627,0.038352273,0.038102872,0.116520737,-0.007429643,0.023417155,-4.34198E-05,6.67271E-05,0.070628159,-0.000829333,0.128622171,-0.02363702,0.181245746,0.254853682,0.017926025,0.04126926,0.022354804,0.048478812,-0.030069239,0.020815274,0.100183824,0.148373323,0.160800906,0.065598202,0.035255376,0.059099852,0.033354647,-0.001979087,-0.001838049,-0.000965206,0.06853171,0.090808754,0.078586354,0.097637569,0.192092335,0.110039655,-0.016526391,0.276766665,-0.002780992,-0.003359044,-0.003496034,-0.003071331
0.31,-5.42956E-06,2.52776E-05,0.002166112,-0.017174461,0.021066434,0.05524144,-0.00999312,0.027079264,-3.39557E-05,-1.81942E-05,0.146632187,0.028169996,0.183233377,0.043181217,0.156068744,0.279694991,0.011700439,0.053354221,-0.010701455,-0.012327463,0.009069555,0.003725431,0.06444774,0.175900179,0.149494143,0.055847836,0.023414556,0.129900633,0.024668581,-0.001978337,-0.001836548,-0.00097121,0.027729708,0.078796273,0.089481129,0.082981502,0.204284107,0.091362897,-0.015298058,0.240984804,-0.002779493,-0.003367293,-0.003496034,-0.003066081
0.32,0.000117805,-1.25314E-05,-0.002655665,-0.065285423,0.023500211,0.070561265,0.039689498,0.051462809,6.8257E-05,-7.48084E-05,0.147822373,0.046282179,0.145612832,0.050886906,0.164461078,0.326936202,0.04307251,0.050699192,-0.026616372,-0.037664682,0.050726049,6.23675E-05,0.059320786,0.151974398,0.095493289,0.030197812,0.037879888,0.116717039,0.008543856,-0.001968588,-0.001837299,-0.00095695,-0.041117949,0.055972701,0.091892018,0.076870357,0.217696583,0.102532331,0.005476783,0.203966982,-0.002778744,-0.003360544,-0.003495285,-0.003066081
0.33,0.00010643,-4.27786E-05,0.041953405,-0.067757346,0.068521268,0.107548569,0.059464888,0.061197917,0.000121257,2.52096E-05,0.076670639,-0.018956774,0.11527073,0.052183903,0.174043598,0.307038741,0.024212646,0.025155979,0.019905769,0.039605826,0.031789892,0.012270352,0.060572007,0.118405062,0.095493289,0.003296567,0.010200445,0.042376219,-0.001378172,-0.001975338,-0.001836548,-0.000947943,-0.009257597,0.045161372,0.060458913,0.068317806,0.205489551,0.136162702,0.010359596,0.264426119,-0.002789235,-0.003353044,-0.003487789,-0.003072081
0.34,-5.28274E-05,-6.92449E-05,0.052810033,-0.052956321,0.098939664,0.079472397,0.013688521,0.028299967,6.63664E-05,9.88083E-05,0.08510875,-0.037076586,0.134687539,0.09329108,0.170473041,0.279694991,0.04307251,0.023782688,0.040716849,0.081414908,-0.012399561,0.003725431,0.07717357,0.122006136,0.128162356,0.005737973,0.002296392,0.061541258,0.007304079,-0.001983587,-0.001838049,-0.000962954,0.003498751,0.072790032,0.026614918,0.102520382,0.206710254,0.142327253,0.059241127,0.273066408,-0.00278324,-0.003347794,-0.00348629,-0.003063081
0.35,-1.87E-05,-3.89976E-05,0.019049962,-0.023339011,0.058786161,0.057743882,-0.001326127,0.024668376,-2.82765E-05,8.74853E-05,0.122492783,0.034204847,0.117696878,0.167815006,0.159639301,0.279694991,0.066906738,0.046670871,0.00643798,0.056077689,0.014104955,0.018373868,0.091242173,0.112423616,0.094226809,0.047287656,0.04843897,0.115557371,-0.015019529,-0.001973088,-0.001835798,-0.000962204,-0.047496122,0.07759512,0.039890065,0.114742672,0.178679859,0.100029889,0.067793678,0.191626437,-0.002769751,-0.003347044,-0.003495285,-0.00305183
0.36,3.62807E-05,-2.00932E-05,-0.014710108,-0.012230613,0.033235319,0.053959702,-0.019880815,0.036814372,-7.5597E-05,7.05012E-05,0.099589341,0.046282179,0.093427774,0.189650333,0.123659076,0.253571944,0.030499268,0.068155246,0.015007697,0.035806387,0.058294408,0.014711759,0.046533921,0.068112093,0.076648684,0.066818906,0.035255376,0.068743406,-0.028668516,-0.001961839,-0.001833548,-0.000947193,-0.044932646,0.023538952,0.052005543,0.084202205,0.145766651,0.09636778,0.001807045,0.134863741,-0.002768252,-0.003359044,-0.003496034,-0.003057831
0.37,-8.50576E-05,-0.000108944,-0.014710108,-0.017174461,0.062440641,0.048832749,-0.032209917,0.013682048,-3.585E-05,-6.726E-05,0.083903305,0.010034925,0.128622171,0.13954047,0.103273334,0.197663741,0.020458984,0.04126926,0.049288474,0.035806387,0.017889135,-0.019468883,-0.002019546,0.075253206,0.103015872,0.032623959,0.006263677,0.027910887,-0.002617948,-0.001972338,-0.0018418,-0.000950195,-0.01816873,0.015130406,0.045932545,0.095196163,0.146987354,0.142327253,-0.0043041,0.13979996,-0.002773498,-0.003362793,-0.00348554,-0.003069831
0.38,-5.47226E-05,-0.000146753,0.006995519,-0.014702537,0.056352384,0.053959702,0.007462935,-0.002156576,-2.6384E-05,-0.000135197,0.088725083,0.019701368,0.158956643,0.103575504,0.111665668,0.171540694,0.049328613,-0.013845486,0.054184638,0.042146414,-0.0212344,-0.004820445,0.038874009,0.131588655,0.086704226,0.011856747,0.027351324,0.037493406,0.011027224,-0.001978337,-0.001846301,-0.000962954,-0.032206816,0.057173853,0.032657399,0.107418453,0.131148731,0.119988385,0.027464698,0.170649416,-0.002779493,-0.003352294,-0.003487039,-0.003066831
0.39,2.11131E-05,-3.14359E-05,0.003371557,-0.006066062,0.011331327,0.08459935,0.029801802,-0.002156576,-3.01708E-05,-2.38557E-05,0.088725083,0.012461073,0.145612832,0.094588077,0.130861225,0.207612471,0.060620117,0.007669406,0.029700004,0.058610648,0.006536596,0.019594571,0.095117906,0.101620394,0.069110843,0.037506772,0.020759527,0.025530516,0.020949252,-0.001960339,-0.001836548,-0.000966707,-0.048747343,0.047563916,0.039890065,0.082981502,0.112868702,0.062676374,-0.003075768,0.166945345,-0.002782491,-0.003345544,-0.003496784,-0.003054081
0.4,8.74708E-05,9.33338E-05,-0.014710108,9.84885E-05,0.025933988,0.075688218,0.003678755,-0.003377279,2.47232E-05,6.10651E-05,0.076670639,0.004000074,0.11527073,0.085585392,0.136873187,0.237458663,0.059368896,0.035898166,0.008887015,0.045938223,0.030523412,0.018373868,0.055475572,0.035702425,0.072864505,0.039948178,-0.009544428,0.01954907,0.013510592,-0.001955839,-0.001829796,-0.000963705,-0.042399687,0.02834404,0.090671315,0.091526424,0.110412037,0.085076276,-0.040963341,0.165713198,-0.00278399,-0.003344795,-0.003489288,-0.00305633
0.41,7.04071E-05,-3.07914E-06,-0.006279627,-0.02210305,0.055131681,0.000370835,-0.035994096,0.001475016,5.31155E-05,8.5598E-05,0.05134105,0.028169996,0.08251011,0.057310856,0.102052631,0.221284346,0.048046875,0.013071018,0.012560569,0.018075675,0.002752416,0.018373868,0.004389146,0.050106722,0.089206668,0.024079037,-0.001609858,0.023150145,-0.028668516,-0.001973838,-0.001831297,-0.000955449,-0.029643339,0.059576397,0.090671315,0.128185665,0.136016285,0.124932233,-0.03241079,0.208899386,-0.002782491,-0.003353044,-0.003484041,-0.003066831
0.42,-0.000105913,-0.000141082,0.016639074,-0.052956321,0.038102872,0.015629624,-0.037214799,0.030741374,3.79722E-05,-3.09699E-06,0.074259751,0.005213148,0.074010965,0.031615055,0.082857074,0.203828291,0.06184082,0.010354953,0.001541816,0.051011771,-0.019983179,0.030580899,0.038874009,0.074032503,0.103015872,0.035065366,0.037879888,0.041094481,-0.021226041,-0.001982087,-0.001833548,-0.000950946,-0.046214384,0.048765069,0.054416432,0.146503841,0.16039983,0.111260358,-0.018967797,0.21753586,-0.002774247,-0.003364293,-0.003490787,-0.003070581
0.43,9.73796E-06,4.04012E-05,0.020247777,-0.025810935,0.028360136,0.070561265,-0.00620894,0.0478007,3.98665E-05,1.76613E-05,0.11887645,-0.022580736,0.107992288,0.000777042,0.103273334,0.172761397,0.065625,0.019754367,-0.008252419,0.056077689,0.004003637,0.030580899,0.083582261,0.068112093,0.09799573,0.042404843,0.045783941,0.044695555,0.01598633,-0.001972338,-0.001836548,-0.000963705,-0.062785429,0.007923012,0.078586354,0.134281551,0.137236988,0.081353131,-0.003075768,0.178053744,-0.002771999,-0.003356044,-0.003491537,-0.003067581
0.44,0.000159515,0.000174623,-0.01229922,-0.01100991,0.014978178,0.051396225,0.007462935,0.022196452,6.06872E-05,0.000179955,0.123713486,0.011247999,0.127409097,-0.028763973,0.115266742,0.142976241,0.015454102,0.018411594,0.003988944,-0.011060983,0.035574072,0.015932462,0.073358872,0.069271761,0.09674451,0.032623959,0.031318609,0.01954907,-0.008820646,-0.001958839,-0.001835798,-0.000960703,-0.042399687,0.033149128,0.080997243,0.089085018,0.126265919,0.086358014,0.011587928,0.173117525,-0.002774997,-0.003353044,-0.00350428,-0.003060081
0.45,-1.63722E-06,2.59221E-06,-0.009888331,-0.060356834,-0.025175326,0.05524144,0.01735063,0.002726237,1.14724E-05,4.78552E-05,0.112849228,0.028169996,0.0922147,0.007200992,0.109254779,0.172761397,0.000378418,0.029184299,-0.016822137,-0.021200448,0.030523412,0.003725431,0.044000962,0.12560721,0.091724368,0.015518857,0.060279791,0.033953367,-0.026185148,-0.001955839,-0.001825295,-0.000938186,-0.038554472,0.081198817,0.041110768,0.062206661,0.136016285,0.095086042,0.009138893,0.200262911,-0.002776496,-0.003362793,-0.003517772,-0.003066831
0.46,-6.98901E-05,-7.49162E-05,0.039542516,-0.041847923,-0.000837557,0.053959702,0.012345748,0.017344157,-3.01708E-05,-8.04699E-05,0.098368637,0.001589185,0.064306375,0.022627628,0.105653705,0.203828291,0.024212646,0.047983127,-0.024169244,0.00540325,-0.002313502,-0.013365367,0.052912095,0.183163362,0.110568972,0.042404843,0.090583746,0.066302,0.037073977,-0.001964838,-0.001821544,-0.000946442,-0.050029081,0.07759512,0.037509694,0.09397546,0.136016285,0.05150694,0.00791819,0.182986147,-0.002782491,-0.003349294,-0.003502031,-0.003075831
