Time,B5408_18A,B7057_18A,B6181_18A,B5397_18A,B7036_18A,B7048_18A,B4546_18A,B7040_18A,B7050_18A,B7052_18A,B7038_18A,B7049_18A,B7033_18A,B7034_18A,B7053_18A,B7041_18A,A2149,B7044_18A,B7058_18A,B7047_18A,B4541_18A,B4526_18A,B7061_18A,B6876_18B,IW4-0624-0-CHAN-1,IW4-0624-0-CHAN-2,B5411_18A,IW4-0624-0-CHAN-4,B7045_18A,B7051_18A,B7043_18A,B7054_18A,B5398_18A,B4535_18A,A2148,A2147,A2146_18A,B5404_18A,B7055_18A,B5384_18A
0.01,0.067366738,-0.015140854,0.029340555,0.027403271,-0.017579845,0.014107444,0.003588127,0.052018483,-0.041779316,0.022061146,-0.039303115,0.015946247,-0.007793164,0.021147517,0.038342541,0.008657441,2.29136E-06,0.06168851,0.036868471,0.011375369,-0.037012274,0.036855062,0.013353232,0.042135181,-0.001341236,-0.000961311,0.00308775,-0.000860441,-0.002614727,0.018728708,-0.005954422,0.01914087,0.002825419,0.007147124,-3.25219E-05,4.615E-05,-3.87916E-06,0.048860521,-0.032991929,0.033113653
0.02,0.05223002,0.000674881,0.001325418,-0.00950774,-0.04872494,-0.021262429,-0.035230232,0.05080541,-0.044182575,0.024479664,-0.013462356,0.017173626,-0.039745069,0.064238337,0.041943616,-0.005624786,2.68662E-05,0.034772006,0.041720766,-0.02391821,-0.003809149,0.060414632,-0.033140298,0.051946582,-0.001344986,-0.000959809,0.010686627,-0.000852182,0.007272968,0.001913522,-0.00711409,-0.018685668,0.011614482,-0.001825044,-0.000115918,-1.0765E-05,2.8244E-05,0.061399431,0.028684096,0.019655401
0.03,0.000472207,0.051776566,0.007993509,-0.005799854,-0.051122478,0.017769553,-0.037732673,0.010720571,-0.002106464,0.012390888,-0.009769729,0.036810734,-0.018871045,0.030730036,0.044354504,0.025442109,-1.48888E-06,0.001721469,0.01004352,-0.002006589,-0.028101141,0.067860921,-0.012350198,0.024938526,-0.001351738,-0.000959809,-0.020990619,-0.000861943,0.054254779,-0.014886405,-0.036166824,-0.012582153,0.046679179,0.009710601,-0.000125393,-4.49148E-05,-4.92271E-05,-0.008813887,0.048016982,0.011568243
0.04,0.019393106,0.012843765,0.052030374,0.006483471,-0.054714015,-0.000540993,-0.00892408,0.038659414,0.038779461,0.005137241,-0.028225234,0.03067384,0.005726123,0.018767146,0.027493542,0.033773408,8.54678E-05,-0.015398892,-0.005764586,0.024764957,-0.030664617,0.009633382,0.036592368,-0.014322339,-0.001356989,-0.000964315,-0.010858783,-0.00086795,0.025812397,-0.005288626,-0.02286116,0.058180481,0.040423075,-0.022302339,-0.000140557,9.54784E-05,-0.000102134,-0.026369124,0.037137465,0.006197149
0.05,0.020674844,-0.026089035,0.045347024,-0.002122486,-0.034351161,-0.081015847,-0.006421638,0.062951406,-0.003311909,0.001511371,-0.003612807,-0.00123658,0.003254199,0.031889704,0.007016247,0.015859589,6.46741E-05,-0.021502408,0.003970522,0.005287113,-0.001306707,0.008412679,0.025575522,-0.004510937,-0.001350987,-0.000964315,-0.017191181,-0.00084993,0.004801044,0.00911567,0.025600754,0.026457459,0.037920634,-0.042779633,-2.49428E-05,0.000131524,-4.92271E-05,0.015005083,0.020200209,0.004823858
0.06,0.016890664,0.023791947,0.022657205,0.013868725,0.002786824,-0.05174949,-0.011426521,0.030160268,-0.034569538,-0.005742275,0.045627305,-0.031920097,0.004474902,-0.003998968,0.016644543,0.017080292,-2.60637E-05,-0.022723111,0.005191225,-0.010528622,-0.05105036,0.046864827,0.008455161,0.029867114,-0.001353238,-0.000957556,-0.042536029,-0.000838668,0.001093158,-0.005288626,0.020717941,-0.024789184,0.030382792,-0.014611909,1.48619E-05,-1.83534E-05,-4.16685E-05,0.025041551,-0.014864488,0.019655401
0.07,0.034529824,0.037173905,0.036008646,0.020002758,0.015962789,-0.01760032,-0.0051399,0.021653493,0.007514202,-0.000907147,0.01116533,-0.031920097,0.038868213,-0.006379339,0.023877209,0.055318818,1.17433E-05,-0.034991178,-0.006985289,-0.015396176,-0.080469305,0.056752523,0.021905783,0.026174487,-0.001358489,-0.000948544,0.011953106,-0.000837917,-0.035985699,-0.025689627,0.007412277,0.014258057,-0.002179464,0.008428863,-0.000114022,-6.76819E-05,-0.000122917,0.012498827,-0.032991929,0.010225469
0.08,0.004256387,0.011630692,0.054685403,0.018797314,0.023151586,-0.03346946,-0.006421638,0.021653493,0.002707684,0.00392989,-0.025768569,-0.003691337,0.04872539,0.009123591,0.021466321,0.066030488,-1.66126E-05,-0.022723111,-0.013058287,0.007728519,-0.020410711,0.031850179,0.009675864,0.006551685,-0.001353238,-0.000957556,0.041097393,-0.000846176,-0.033513775,0.000708078,0.034023605,0.024023682,0.002825419,0.040441802,-0.000100756,2.51563E-06,-0.000119136,-0.022607832,0.008115248,-0.008634394
0.09,0.002974649,0.007976212,0.061368753,0.015089428,-0.018777659,-0.007865212,-0.011426521,0.019227346,-0.026146686,-0.002116406,0.022243211,0.003672936,-0.010265088,0.018767146,0.045559949,0.027791962,-9.41182E-05,0.010296908,-0.006985289,0.039375247,0.020421808,0.025746663,0.008455161,0.017583789,-0.001353238,-0.000959809,-0.015909442,-0.000864196,0.025812397,0.036734079,0.012234054,-0.010140747,0.011614482,0.028906158,-6.09515E-05,4.615E-05,1.87967E-05,-0.02887538,0.048016982,0.041200811
0.1,0.042128701,-0.005405746,0.045347024,0.007719433,-0.051122478,0.006752708,-0.035230232,0.027726491,0.013526165,0.000302112,0.002551743,-0.017192505,-0.05573628,0.017546443,0.046765393,0.014669404,-2.79552E-05,-0.020281705,-0.004543882,0.02598566,0.014013117,0.055409749,0.031694297,0.016363086,-0.001355488,-0.000947042,-0.034921894,-0.000872455,0.050531635,0.035528634,0.003750168,0.004500062,0.005358378,-0.009484956,-9.31734E-05,-1.27858E-06,7.73694E-05,0.020025224,0.010541396,0.062715704
