Time,B5408_18A,B7057_18A,B6181_18A,B5397_18A,B7036_18A,B7048_18A,B4546_18A,B7040_18A,B7050_18A,B7052_18A,B7038_18A,B7049_18A,B7033_18A,B7034_18A,B7053_18A,B7041_18A,A2149,B7044_18A,B7058_18A,B7047_18A,B4541_18A,B4526_18A,B7061_18A,B6876_18B,IW4-0624-0-CHAN-1,IW4-0624-0-CHAN-2,B5411_18A,IW4-0624-0-CHAN-4,B7045_18A,B7051_18A,B7043_18A,B7054_18A,B5398_18A,B4535_18A,A2148,A2147,A2146_18A,B5404_18A,B7055_18A,B5384_18A
0.01,0.008303556,-0.014694965,0.078613512,0.000732884,0.003693696,-0.021850586,0.010148944,0.019925551,0.04842444,-0.001733724,0.007232273,-0.012002475,-0.038979311,0.025426794,-0.003878784,0.00898641,-6.4385E-05,0.012609411,0.028300194,0.014120822,-0.008478913,0.045337818,0.008051441,0.009894703,-0.001361489,-0.000949295,-0.018963397,-0.000848428,-0.011961208,0.00635091,0.019730512,0.020153775,0.038746778,0.047854031,-3.0702E-05,2.25439E-05,9.92172E-06,-0.008793555,0.033619973,-0.001377134
0.02,0.032290372,0.037619793,-0.001434095,0.005646214,-0.001097564,0.007446289,0.0064258,0.008992629,0.098923403,0.024862346,0.020774449,0.024816983,-0.029122134,0.009862829,-0.009890747,0.010176595,-1.52354E-05,-0.00451095,0.030711082,-0.009003872,0.018376555,0.055225514,0.011728809,-0.006081249,-0.001370491,-0.00093878,-0.051907123,-0.00084993,-0.016905055,0.054370319,0.024552289,0.012829556,0.048756543,0.010744656,3.94265E-05,5.47956E-05,8.033E-06,-0.017571174,0.002171608,0.020137759
0.03,0.025973233,-9.23041E-05,-0.01611305,-0.002975001,-0.001097564,0.028167725,-0.009870587,-0.00072722,0.043610292,0.052665767,0.019538487,-0.000956066,0.008963804,0.0122432,0.005764771,0.038863118,-7.67399E-06,0.006505896,0.028300194,0.028723484,0.001774993,0.004566334,0.016619251,-0.012215282,-0.001373491,-0.000943286,-0.03417641,-0.000853684,-0.005781398,0.049579059,0.056107465,-0.031092868,-0.021403369,0.027376736,4.13209E-05,-3.24749E-05,-2.78676E-05,0.03132943,0.013051125,-0.010837583
0.04,0.023470792,-0.02320937,0.041244738,0.010574803,0.015673753,0.035461426,-0.016096173,0.006558852,-0.029731077,0.028488215,0.029388035,0.007634633,0.017569761,0.002721716,0.028668213,0.029280599,-1.71251E-05,0.010168005,0.007578758,0.061583286,-0.01104239,-0.04755769,0.004389332,-0.03920808,-0.00136374,-0.00096056,3.37954E-05,-0.000849179,0.005342259,0.019565021,0.050003949,-0.006694064,-0.026408252,0.093935574,-1.36439E-05,-5.91545E-06,-3.35338E-05,0.002486504,0.048131081,-0.032352476
0.05,-0.005581942,0.00112077,0.038589709,0.070831761,0.025254365,0.0184021,-0.007368146,0.007779555,0.031586367,0.009145793,0.061393345,0.034636014,0.008963804,-0.017725061,0.014187622,0.01615804,5.55917E-06,-0.006952356,-0.007008644,0.032377964,0.000432219,0.016773365,0.015390919,-0.024483349,-0.00136674,-0.000955303,0.003833234,-0.000852182,0.011522069,0.0291628,0.016129438,0.023808255,0.032460157,0.054232205,2.42646E-05,5.10014E-05,8.033E-06,-0.035126411,0.019108864,-0.009464292
0.06,-0.015683261,-0.004959858,0.002563708,0.026566014,0.014474031,-0.014526367,0.003923358,0.019925551,0.073670107,0.013982829,0.051551426,0.007634633,0.020011167,-0.008081507,-0.024356079,0.019759115,5.849E-05,-0.020410608,0.006358055,-0.012650723,0.001774993,0.065113209,0.052095936,0.0270761,-0.00136299,-0.000937278,-0.007565082,-0.000865697,0.036241307,0.023150837,0.006424848,0.022587552,0.014943067,-0.01614133,0.000120927,2.82343E-05,2.69277E-05,-0.010048591,0.021535012,0.020137759
0.07,-0.006833163,-0.007393635,-0.017455823,-0.034942165,0.004891511,0.002532959,0.005205097,0.038144545,-0.000876707,-0.007778112,0.039245213,0.022362225,-0.010720034,-0.000879358,-0.024356079,0.005415853,7.92836E-05,0.008947302,0.047770408,-0.030915493,0.023442473,0.039112232,0.039858387,0.051627491,-0.001350237,-0.000947042,-0.016430438,-0.000870953,0.042421117,-0.01885661,0.003983442,0.023808255,-0.02390581,0.024813259,0.000103867,6.0486E-05,-4.10924E-05,-0.015064918,0.051762673,0.017482729
0.08,-0.005581942,-0.009827412,0.002563708,0.015488133,0.004891511,-0.003570557,0.000200214,0.018712477,-0.022521299,-0.005359594,0.020774449,0.056728833,-0.026680727,-0.000879358,0.008175659,0.00898641,1.778E-06,0.028509069,0.063609031,0.006819492,0.059209075,0.028003834,0.006830738,0.049155567,-0.001357739,-0.000954552,-0.045574725,-0.000860441,-0.002058254,-0.026058758,-0.016585406,0.004284634,-0.012644824,0.049135769,3.37399E-05,0.000115505,-5.99871E-05,-0.016319953,0.022725197,0.014766665
0.09,0.000704679,-0.012261188,0.005233996,0.032700047,-0.023859862,-0.026702881,-0.007368146,0.018712477,0.0219657,0.027280864,-0.02107278,0.021134846,-0.004555483,-0.003320765,0.02505188,0.024519857,-1.14542E-05,-0.00817306,0.045329002,0.049414402,0.015813079,0.018116139,0.017839955,0.013572071,-0.00136674,-0.000941033,-0.037975848,-0.000848428,0.002870335,-0.009243572,-0.035994586,-0.001811252,-0.00638872,-0.005917942,-3.0702E-05,0.000121197,5.71621E-05,-0.022587501,0.008229348,0.055171938
0.1,-0.001797763,-0.008606708,-0.026778944,0.006882176,-0.005890731,0.015930176,0.016435565,0.047864394,0.0219657,0.022445735,0.009696568,-0.00709296,-0.005776186,0.005041052,0.022640991,-0.002945964,0.000115201,-0.005731653,0.018565086,-0.000481839,-0.020014558,0.023121021,0.03251891,-0.019585277,-0.00136374,-0.000938029,0.001300275,-0.000849179,0.041185155,0.007556354,-0.02384859,0.021366849,0.022450391,-0.020017063,-4.01792E-05,7.56647E-05,9.68365E-05,-0.04515525,0.038457009,0.049770327
