Time,A2147,A2149,B7055_18A,B7038_18A,B7040_18A,B4541_18A,B4526_18A,B7044_18A,A2148,A2146_18A,B7050_18A,B7053_18A,B7046_18A,B6178_18A,B7029_18A,B4546_18A,B5398_18A,B5384_18A,B7058_18A,B5411_18A,B5408_18A,B7037_18A,B4524_18A,B7041_18A,B5412_18A,B7057_18A,B4523_18A,B7034_18A,B7045_18A,IW4-0638-0-CHAN-2,IW4-0638-0-CHAN-3,IW4-0638-0-CHAN-4,B4535_18A,B7036_18A,B7043_18A,B7061_18A,B7056_18A,B7062_18A,B7047_18A,B7059_18A
0.11,0.000150587,7.16062E-05,0.00199168,-0.024088153,-0.022925926,-0.018644853,0.028743859,0.001306938,0.00014114,0.000137257,0.010756864,0.016067505,0.006039685,0.054013318,-0.000980057,0.010090369,-0.029109809,-0.005498289,-0.01562631,-0.011351957,-0.052280921,0.005776879,0.025421143,0.013919743,-0.002728896,-0.023766489,-0.026692708,-0.009473396,-0.034087844,-0.001982837,-0.001832797,-0.000962954,-0.022721618,-0.013672144,0.000461025,-0.037089923,-0.00564715,0.001107485,-0.009252708,-0.0125581
0.12,5.95831E-05,0.000116977,0.004402568,-0.042597065,0.000191139,-0.01742415,-0.002262,-0.015752388,3.3246E-05,0.000178774,0.034896268,0.023323059,0.015751904,0.064313,0.025417648,-0.011027795,-0.005275581,-0.043156981,0.014979006,0.013985263,-0.043446082,-0.016195778,0.034393311,-0.025692073,-0.009015517,-0.015206308,0.022043864,0.038500237,-0.024165816,-0.001979837,-0.0018418,-0.00095695,-0.00871405,-0.018477232,0.022220058,0.045994183,0.004103217,0.042184145,0.000520546,-0.028595087
0.13,-5.60667E-05,1.48927E-05,-0.013686726,-0.038889179,-0.02779348,0.020905928,0.010189172,0.011072563,-4.62498E-05,4.28996E-05,-0.012146578,0.011245728,0.007245129,-0.038485462,0.005031906,0.000141639,0.012302544,-0.018956541,0.045588137,0.001312838,-0.001789588,-0.011312965,0.025421143,0.033084782,-0.005246596,-0.027428598,0.006235758,0.052904534,-0.008041091,-0.001979087,-0.001827546,-0.000964455,0.012953431,0.030773847,0.028262539,0.000782391,0.015074286,0.023507388,0.017633278,0.017055395
0.14,2.73528E-05,-4.56017E-05,-0.022132466,-0.009287128,-0.037528587,0.040070967,-0.007266883,0.011072563,8.64046E-06,-6.27799E-05,0.005935087,-0.008079529,-0.007304126,-0.069323474,-0.04895369,0.011372108,-0.020290229,-0.0108999,0.021101595,-0.005019559,0.000743371,-0.00520945,0.002410889,0.02466193,-0.030362563,-0.027428598,-0.031972249,0.056505608,-0.008041091,-0.001978337,-0.001818543,-0.000971961,0.032087952,0.041585176,0.004092617,-0.056636432,0.00897077,0.00483063,0.000520546,0.005954626
0.15,7.09592E-05,7.72775E-05,-0.025741169,-0.040125141,0.009933876,-0.01742415,-0.004825476,-0.030370308,-5.38233E-05,8.93149E-06,0.046950712,-0.011711121,0.01089198,0.020611829,-0.03937117,-0.013530236,-0.030330512,-0.029698729,-0.010728239,0.006378756,-0.024509925,0.009438988,0.013946533,-0.032833187,-0.035382704,0.010443716,-0.01482137,0.045702385,0.011806779,-0.001977587,-0.001836548,-0.000959952,0.007856995,-0.004062445,-0.023708897,-0.015102008,0.022383246,0.001107485,-0.019029777,-0.049572107
0.16,-5.41705E-05,3.19068E-05,-0.05950124,-0.059870014,0.008713173,-0.014799638,0.013851281,-0.010869575,-9.35722E-05,-5.33442E-05,-0.020599948,0.02936554,0.023030347,0.028332776,0.011013351,-0.001079064,0.016086724,-0.033757566,0.007635714,-0.020224943,-0.023243445,0.047282692,0.001159668,-0.008907405,-0.011533217,0.010443716,0.033915202,-0.005872322,0.018009477,-0.001983587,-0.0018418,-0.000948694,-0.036759704,-0.002860815,-0.011623936,-0.007777789,-0.009309259,0.008553774,0.011522133,-0.007618067
0.17,-9.20893E-05,-9.09725E-05,-0.05950124,-0.000635395,0.001411843,0.034944014,-0.019595984,0.054956841,1.9997E-05,-0.000234509,-0.06039487,0.040237427,0.007245129,-0.053912097,0.025417648,0.023762244,-0.001491401,-0.028386473,0.01252997,-0.02529086,-0.001789588,0.04239988,-0.035888672,0.012638005,-0.034131484,-0.017647714,0.029947917,-0.015515877,-0.008041091,-0.001981337,-0.001832047,-0.000953948,-0.043137878,-0.00045851,0.000461025,-0.006541827,-0.023942438,0.016061099,0.010297615,0.051612738
0.18,-1.24612E-05,-9.68315E-06,-0.036597798,0.02034544,-0.011977745,0.011994795,-0.028262976,0.063471245,4.46063E-05,-0.000113733,-0.019394503,0.011245728,-0.019450122,-0.032061511,-0.008182205,-0.006083947,-0.067958686,-0.022984861,-0.029092192,0.008919345,-0.001789588,-0.006430153,-0.016693115,-0.036495296,-0.073071913,-0.027428598,0.002268473,-0.019116951,-0.010516829,-0.001976087,-0.001838049,-0.000959952,-0.015092224,-0.061722071,-0.017666416,-0.001659015,-0.017838922,0.002328188,-0.027582329,0.029395941
0.19,3.11452E-05,4.89208E-05,-0.049857686,-0.011743793,-0.047263695,0.01584001,-0.013370398,0.029352593,4.08195E-05,8.81917E-05,-9.21351E-05,-0.002052307,-0.027941638,0.011624402,-0.03457991,-0.029704553,-0.055446479,-0.032414793,-0.045007109,0.002586947,0.004527551,0.011880394,0.019042969,-0.077205745,-0.042920546,-0.055520029,-0.000356038,-0.031140877,-0.021682448,-0.001984337,-0.001843301,-0.000962954,0.005293519,-0.094155581,-0.005581455,-0.01998482,-0.036118951,-0.008841245,-0.000700157,-0.002681849
0.2,8.23344E-05,0.000105634,-0.032981465,-0.017923603,-0.024146629,0.052827315,-0.007266883,0.022028374,0.000110853,0.000107063,-0.006119357,-0.009300232,-0.019450122,5.82397E-05,-0.028567948,0.011372108,0.003543999,-0.028386473,-0.029092192,-0.015151395,0.00706051,0.015544411,-0.005218506,-0.016109554,-0.015286879,-0.045739145,-0.016164144,-0.005872322,-0.01176042,-0.001986587,-0.001838799,-0.000974213,-0.002366394,-0.050910742,0.0113558,0.003223798,0.00166181,-0.002615659,0.033513863,0.002250555
0.21,7.28554E-05,0.000164238,-0.002837727,-0.030252704,0.003845619,0.009431319,-0.012149695,0.0390877,0.000124102,0.000107063,-0.024216281,-0.000831604,-0.008524829,0.005200452,-0.020175614,0.015095252,0.021091607,-0.014928221,-0.019296049,-0.011351957,-0.015675086,-0.014975075,-0.043548584,0.045047673,-0.022824721,0.022681265,-0.010884603,0.003649163,-0.003078169,-0.001976087,-0.001832047,-0.000974963,-0.013841003,-0.010068209,0.001681728,-0.010203937,0.032133612,0.042184145,-0.009252708,0.015823248
0.22,5.57917E-05,3.55002E-06,-0.024543355,-0.037653217,-0.001021934,-0.013578935,-0.010928992,0.034235405,0.000165745,0.000129708,-0.009750949,0.036613464,-0.019450122,-0.011507922,-0.014163651,-0.02469967,0.021091607,0.007929445,-0.003381132,-0.010085477,-0.027027625,-0.007650856,-0.046112061,0.004337223,0.017366929,0.006781607,0.019419352,-0.004712654,-0.013000197,-0.001978337,-0.001833548,-0.000961453,-0.009995788,-0.007665904,-0.017666416,-0.057857135,0.029707465,0.049630434,-0.047140282,-0.011322138
0.23,0.000158171,-2.29163E-05,-0.046248982,-0.001886615,0.000191139,0.022187666,0.043636438,0.026911186,0.000196032,0.000163677,0.051772489,0.058357239,-0.050997669,-0.016634876,-0.012973465,0.010090369,0.027378228,0.041529299,0.005186678,-0.005019559,-0.016926307,-0.0247407,-0.024353027,0.005496891,0.050020738,-0.043297739,0.004923503,0.020494866,0.030411058,-0.001981337,-0.001844801,-0.0009577,0.001478821,0.000742643,-0.023708897,-0.016322711,0.037016425,-0.003836362,-0.009252708,-0.06315243
0.24,0.00013542,9.99629E-05,-0.029365132,0.009237042,0.029396462,-0.003386064,0.026302453,0.053736138,5.02836E-05,9.76269E-05,0.042128934,0.035400391,-0.037638599,0.028332776,0.003811203,0.031269569,-0.000209663,0.022699953,-0.029092192,0.001312838,-0.020725745,-0.007650856,-0.021850586,0.039066227,0.011080308,0.021445303,-0.0174764,0.027697014,0.045299821,-0.001975338,-0.001835048,-0.000964455,-0.002366394,-0.002860815,-0.015255528,0.000782391,-0.004426447,-0.011343687,0.038408119,-0.058208582
0.25,8.10123E-07,-2.48068E-05,0.005608013,-0.016672382,0.033050942,-0.012297197,-0.050601844,0.0390877,-0.000133323,-8.16508E-05,-0.009750949,0.003990173,0.016957349,0.029614514,0.014644943,-0.002360803,-0.017787788,-0.0108999,-0.032765745,-0.007552518,-0.035877723,0.033854958,-0.030761719,-0.01250848,-0.020307021,0.058081656,0.003611247,0.019274163,0.02048903,-0.001990336,-0.001829046,-0.000965206,0.006575257,-0.050910742,-0.016476231,-0.044414142,-0.023942438,-0.000113218,0.018850166,-0.035999415
0.26,-1.43574E-05,-0.000102315,0.01042979,-0.024088153,-0.030227257,0.040070967,-0.017154578,-0.018193794,-0.000123859,-0.000147701,0.016799344,-0.016548157,0.00118739,-0.007647449,-0.017764725,-0.004802209,0.003543999,-0.0108999,-0.000932097,0.005112277,-0.019459266,0.010659691,-0.001403809,-0.006527034,-0.014035658,0.003119498,0.029947917,0.012072014,0.035377794,-0.002000086,-0.001844051,-0.000962954,0.023146302,-0.046105654,-0.016476231,-0.018764117,0.015074286,0.011056216,-0.023916405,-0.042175409
0.27,1.977E-05,1.65955E-06,-0.00645406,-0.016672382,-0.042396141,0.013215498,0.02129757,0.003748345,-2.35367E-05,-5.14569E-05,0.028853788,-0.008079529,-0.058276111,-0.016634876,-0.057376541,-0.019755822,0.011051324,0.006586672,-0.018075346,0.036781893,-0.009357947,0.000895973,0.01651001,0.03424445,-0.031629042,-0.020089121,0.016764323,-0.019116951,0.014290147,-0.001989587,-0.001832797,-0.000968959,0.009108216,-0.010068209,-0.009213047,0.028889081,0.007765326,0.033456118,-0.021471184,-0.013790247
0.28,1.02901E-05,1.11118E-05,0.017662456,-0.003107318,0.001411843,-0.068449541,-0.017154578,0.033014702,-5.76101E-05,-1.18268E-05,-0.023010836,0.0414505,-0.031580859,-0.010226184,-0.04895369,-0.037150842,0.013584283,0.022699953,-0.03031671,0.002586947,-0.005573768,0.006999489,-0.015441895,-0.018489925,-0.054227309,-0.020089121,0.016764323,-0.01307447,-0.030364699,-0.001988837,-0.001820044,-0.000969709,0.00276056,-0.030489714,-0.003170567,0.022770307,-0.023942438,-0.005118101,0.009080727,0.019527319
0.29,-8.07132E-05,-4.93826E-05,0.016464641,0.009237042,0.001411843,-0.055693193,-0.014591101,0.006220268,-9.35722E-05,-9.86353E-05,-0.026627169,0.036613464,0.006039685,-0.008944446,-0.003390946,0.003864783,-0.001491401,-0.000157713,-0.01562631,-0.041755094,0.024730187,-0.022299293,-0.030761719,-0.040035335,-0.025342421,-0.042077036,0.011515299,-0.004712654,-0.01176042,-0.001981337,-0.001832797,-0.000962954,0.006575257,-0.042501719,-0.006802159,0.017887494,-0.022721735,-0.030020444,0.021295387,0.009658697
0.3,-0.000122423,-2.10258E-05,-0.024543355,0.011708966,-0.002235008,0.008088545,0.032405969,0.01351397,-3.48933E-05,-8.91996E-05,-0.001297579,0.000358582,-0.015810901,0.011624402,0.020626388,0.023762244,-0.021571967,-0.036443113,-0.013177275,0.010185824,0.00706051,-0.018637184,-0.025665283,-0.008907405,0.017366929,-0.065300913,-0.035939535,-0.002271248,0.008087449,-0.001976087,-0.001838049,-0.0009577,0.010389954,-0.034093172,-0.007992344,0.015446088,0.00532392,-0.001333921,-0.004366081,-0.019958613
0.31,2.7063E-06,0.000139662,-0.010078022,0.026494732,0.006279396,-0.012297197,0.029964563,0.022028374,2.96311E-06,3.91259E-05,-0.012146578,0.01486969,-0.013377124,0.007763928,0.00863298,-0.002360803,0.002262261,-0.063298582,-0.029092192,0.043114291,-0.000523109,0.01798391,-0.009063721,-0.025692073,0.007326646,-0.042077036,0.000956217,0.045702385,-0.004317946,-0.001993336,-0.001838049,-0.000948694,0.023146302,-0.025684626,0.010135097,0.005665204,0.013853583,0.009835513,-0.023916405,-0.065616724
0.32,6.52716E-05,0.0001718,0.016464641,0.015401593,-0.018058372,-0.031401201,-0.013370398,0.00985186,1.9997E-05,9.57401E-05,-0.020599948,0.005210876,-0.014582568,-0.039782459,-0.000980057,-0.032145959,-0.014003608,-0.039098143,-0.04990518,0.002586947,0.052501183,-0.012533668,0.028015137,-0.029232113,-0.041669325,-0.006646127,0.054972331,0.043322014,-0.016723342,-0.001990336,-0.001839549,-0.000954698,0.016768128,0.009151189,0.031894131,0.017887494,-0.02026507,0.012337954,0.000520546,-0.065616724
0.33,1.59776E-05,2.81258E-05,0.028519084,-0.04505373,-0.047263695,0.01584001,-0.028262976,0.018366265,7.67835E-05,7.68682E-05,-0.009750949,-0.003257751,-0.031580859,-0.065463001,-0.009372391,-0.064494592,-0.045406196,0.026728273,-0.025422453,0.010185824,0.024730187,-0.060142998,0.020355225,-0.00292596,-0.034131484,-0.015206308,-0.005635579,-0.014295173,-0.001834578,-0.001973088,-0.001845551,-0.000976464,0.00276056,0.037981241,0.045169277,0.024006268,-0.01295611,-0.023794859,0.006631691,-0.016254542
0.34,-4.84829E-05,2.0564E-05,0.03575175,-0.059870014,-0.03144033,0.028535323,-0.014591101,0.035456108,0.000103283,1.38312E-06,-0.007324801,0.028160095,-0.008524829,-0.024355823,-0.017764725,-0.06199215,-0.000209663,0.002558351,0.011309267,0.031715975,-0.023243445,-0.056478981,-0.007781982,-0.02447137,0.008577867,-0.035988779,-0.029347738,-0.05390699,0.014290147,-0.001979087,-0.001849302,-0.000983219,0.012953431,0.025968759,0.008944912,-0.016322711,0.018721136,-0.062369077,-0.011701744,0.001018408
0.35,-6.55466E-05,1.86736E-05,0.01887553,-0.024088153,-0.011977745,0.009431319,-0.009708289,0.046411919,8.64046E-06,-7.59898E-05,-0.036270724,0.013656616,0.014531201,0.020611829,-0.012973465,-0.017253381,0.004764702,-0.048497557,0.00396216,0.016518222,0.00200985,-0.036947731,0.011383057,-0.050838558,0.013598009,-0.023766489,-0.000356038,-0.034741951,-0.025405593,-0.001991836,-0.001831297,-0.000975714,-0.001084655,-0.03289202,-0.023708897,-0.034648517,-0.016618219,0.003609927,-0.006807487,-0.011322138
0.36,-2.38364E-05,-6.82871E-05,0.034538677,-0.015451679,0.003845619,-0.030180498,-0.02582157,0.017145561,-6.32874E-05,-7.59898E-05,-0.047134982,0.000358582,0.004826611,-0.010226184,-0.006961502,0.015095252,-0.049190376,-0.013585447,0.007635714,0.005112277,0.008326989,-0.018637184,-0.011627197,-0.03405389,0.026155992,-0.010308237,-0.030659993,0.003649163,-0.061378188,-0.001992586,-0.001816292,-0.000964455,-0.0176557,-0.041300566,-0.007992344,0.012989423,-0.036118951,0.043404849,-0.005590599,-0.008857844
0.37,-0.000103464,-0.000142015,0.038162639,-0.026560077,0.031830239,-0.044218584,0.007625695,-0.020604683,-1.78594E-05,-4.76827E-05,-0.002503024,0.02091217,-0.009737903,-0.014071399,-0.000980057,0.010090369,-0.014003608,0.014643312,0.032122255,-0.013892545,-0.006840247,-0.019857887,-0.02053833,-0.017269222,0.047518297,-0.010308237,-0.038564046,-0.039502693,-0.041530318,-0.001985087,-0.001823795,-0.000958451,0.012953431,0.013956277,-0.01043375,-0.007777789,0.016294989,-0.027518003,-0.012918632,0.004714849
0.38,-0.000105361,-0.000204399,0.004402568,-0.016672382,0.017227577,0.013215498,0.044857141,0.020838188,2.9463E-05,1.4593E-05,0.014373197,-0.002052307,-0.032793933,0.038601941,0.01342424,-0.027202111,0.047458794,0.02941382,0.000288607,-0.02655734,0.00327633,-0.016195778,0.030578613,-0.026851741,0.029924913,-0.002999277,-0.01482137,-0.041944099,-0.014239974,-0.001976837,-0.001833548,-0.000962954,-0.012528747,0.013956277,-0.026119785,-0.040752032,0.055296454,-0.058584898,0.010297615,0.012122991
0.39,2.54576E-05,-4.74921E-05,0.008018901,0.015401593,-0.003455711,0.046418623,-0.005924109,0.053736138,7.48892E-05,7.12072E-05,-0.007324801,-0.027412415,-0.032793933,0.033459729,0.0338405,-0.009807092,0.019870904,0.042872072,-0.037663816,-0.02655734,0.01209591,-0.022299293,-0.012878418,-0.043636409,-0.011533217,-0.006646127,-0.012196859,0.010912346,-0.006801314,-0.001977587,-0.001832047,-0.000968959,-0.068650573,-0.005263598,0.000461025,-0.016322711,0.00166181,-0.018789976,0.011522133,0.004714849
0.4,-4.87746E-06,0.000111306,-0.004043171,0.004293194,0.014793801,0.028535323,-0.02960575,0.001306938,8.814E-05,1.4593E-05,0.016799344,-0.04070282,0.019391125,0.00648219,0.026638351,0.017536658,-0.027828071,-0.001469969,-0.013177275,-0.02529086,-0.004307288,-0.029623512,-0.056335449,-0.011287777,-0.030362563,-0.007866831,0.003611247,-0.016675545,-0.010516829,-0.001988837,-0.001830547,-0.000971961,0.00276056,0.017560213,0.023410244,-0.052974322,-0.053178278,0.002328188,-0.028806847,-0.015022394
0.41,1.02901E-05,-3.04781E-05,-0.013686726,-0.04630495,0.024528908,0.024690108,-0.028262976,0.002527642,7.48892E-05,3.72386E-05,0.039702787,-0.056419373,0.054577893,-0.011507922,-0.002170242,-0.058269006,-0.031612251,-0.020299315,0.000288607,-0.017684354,-0.020725745,0.015544411,0.00881958,0.036624821,0.014864488,0.001898794,0.02335612,4.80883E-05,0.001884752,-0.001993336,-0.001831297,-0.000967458,0.05757013,0.011553972,-0.009213047,-0.028545001,0.010191473,-0.008841245,-0.01780526,-0.042175409
0.42,4.44165E-05,-4.93826E-05,0.012840679,-0.029016742,0.012360024,0.032441573,-0.071720008,0.053736138,0.00011464,0.000131596,0.005935087,-0.021369934,0.020604199,-0.020495349,-0.004550614,-0.057048303,-0.009029243,-0.008214354,-0.002160429,-0.041755094,-0.004307288,0.054606911,0.031829834,0.036624821,0.051271959,0.004340201,0.003611247,0.056505608,-0.001834578,-0.001985837,-0.001828296,-0.000965957,-0.011247009,-0.026885779,-0.040646153,0.037434003,0.026045355,0.009835513,0.021295387,-0.02736294
0.43,-2.76278E-05,9.24012E-05,-0.002837727,0.017858258,-0.019279075,0.01584001,-0.035709266,0.012293267,9.00325E-05,3.91259E-05,-0.003708468,-0.015342712,-0.018229419,-0.015368396,-0.006961502,0.028767127,0.004764702,-0.022984861,-0.004609465,-0.067092313,-0.004307288,0.047282692,0.010131836,0.006656559,-0.005246596,-0.000557871,0.012827555,0.022875237,-0.01176042,-0.001984337,-0.001823795,-0.000968959,-0.002366394,-0.024483473,-0.043057041,-0.010203937,-0.043427911,0.039742739,0.005410988,0.013358953
0.44,3.49366E-05,-2.29163E-05,-0.013686726,0.009237042,-0.036315513,-0.000822587,0.018856164,-0.009648872,-2.35367E-05,-7.78771E-05,-0.0181738,-0.038291931,-0.010943347,-0.023058826,-0.026157059,0.015095252,-0.000209663,0.017328859,-0.018075346,-0.020224943,-0.030811805,0.009438988,-0.00390625,-0.040035335,-0.032880263,-0.009087534,0.081339518,-0.008313728,0.031654649,-0.001991836,-0.001824545,-0.000962204,0.012953431,-0.00045851,-0.024899082,-0.026088336,-0.02026507,0.002328188,0.001745064,-0.00638592
0.45,6.14793E-05,-0.000143905,0.01042979,-0.00434328,0.002624916,0.026032881,-0.028262976,0.033014702,-9.7359E-05,-7.97644E-05,-0.056778536,-0.026222229,-0.026728565,-0.015368396,-0.033359207,-0.028422814,-0.007747505,0.064356447,-0.014401793,0.039322482,0.00579403,-0.030844215,-0.015441895,-0.055660335,0.033693834,-0.00421998,0.056315104,0.001329827,0.041576677,-0.001991086,-0.001831297,-0.000962204,-0.057175964,0.006748884,-0.016476231,0.014225385,0.022383246,-0.041189878,0.017633278,-0.029834864
0.46,-1.43574E-05,-2.29163E-05,0.00199168,-0.005579242,0.013573097,0.040070967,-0.048160437,-0.002355171,-4.24668E-05,-1.37141E-05,-0.037491427,-0.052787781,-0.030360156,-0.006365711,-0.016574539,-0.013530236,-0.020290229,0.011957766,-0.01562631,0.025383578,0.018413049,-0.030844215,0.00881958,-0.037654964,0.039980455,0.0202246,-0.034596761,-0.005872322,-0.013000197,-0.001985837,-0.001828296,-0.000965206,-0.026597351,0.011553972,-0.03097208,0.034992597,0.030928168,-0.035025327,-0.01414315,0.001018408
0.47,4.60247E-06,4.70303E-05,-0.018508503,-0.010507831,-0.014403892,0.029817061,-0.004825476,-0.030370308,9.19249E-05,7.12072E-05,-0.03506528,-0.061256409,0.020604199,-0.010226184,0.009823166,0.013813514,-0.020290229,-0.037785887,0.016207338,-0.010085477,-0.038395423,0.013101097,0.022857666,-0.038814632,0.003542467,0.031210928,-0.047780355,-0.008313728,-0.03160829,-0.001991086,-0.001823795,-0.000967458,-0.00871405,0.031975,-0.001949864,0.0362133,0.039457831,-0.0262973,-0.010477226,-0.007618067
0.48,-2.98129E-06,-2.85877E-05,-0.012488911,0.004293194,0.001411843,0.005586104,-0.005924109,0.025690483,7.67835E-05,2.21414E-05,-0.071259127,-0.008079529,-0.003664905,-0.010226184,0.03863176,0.010090369,-0.021571967,0.007929445,0.034571291,4.63588E-05,-0.021992225,0.027751442,-0.015441895,-0.029232113,0.01861815,-0.005440683,-0.020100911,0.013292717,0.001884752,-0.001989587,-0.001839549,-0.000981718,-0.067368835,0.035578458,0.045169277,-0.013881305,0.016294989,0.001107485,0.018850166,-0.026130793
