Time,B5408_18A,B7057_18A,B6181_18A,B5397_18A,B7036_18A,B7048_18A,B4546_18A,B7040_18A,B7050_18A,B7052_18A,B7038_18A,B7049_18A,B7033_18A,B7034_18A,B7053_18A,B7041_18A,A2149,B7044_18A,B7058_18A,B7047_18A,B4541_18A,B4526_18A,B7061_18A,B6876_18B,IW4-0624-0-CHAN-1,IW4-0624-0-CHAN-2,B5411_18A,IW4-0624-0-CHAN-4,B7045_18A,B7051_18A,B7043_18A,B7054_18A,B5398_18A,B4535_18A,A2148,A2147,A2146_18A,B5404_18A,B7055_18A,B5384_18A
0.01,-0.03810975,-0.037073482,0.071926579,-0.004699013,-0.019586621,-0.015583766,-0.026992914,0.027477526,-0.00577314,0.026696826,-0.0303369,0.009892978,-0.019399238,0.055834221,0.07254745,0.084239382,4.77784E-05,-0.044338314,-0.00020943,-0.003103009,0.046473845,0.027012017,0.028491654,0.007917448,-0.00136749,-0.000956054,0.011650959,-0.000870202,0.027488015,-0.003737825,0.008479263,0.023893356,-0.008819347,0.003142612,0.000130881,-2.71533E-05,-2.24012E-05,0.026349686,-0.033872182,-0.009865331
0.02,0.009863882,-0.062624324,0.03991364,-0.021941445,-0.004015027,-0.024159206,0.006759527,0.02504375,0.014666008,-0.001108502,-0.037722154,0.009892978,-0.023091865,0.025865959,0.066520229,0.086619753,7.80249E-05,-0.005184261,0.002201459,0.03219057,0.001796111,0.031894829,0.065189041,-0.008058504,-0.00136824,-0.000941033,-0.070700726,-0.000875458,-0.044197776,0.026276213,-0.024235581,0.034872055,0.004944081,0.040251987,1.99718E-06,1.26868E-05,-3.75147E-05,-0.030073501,-0.018155629,0.007651759
0.03,0.014899283,-0.010309566,0.021236882,0.002655723,0.025934161,0.000285374,0.021774176,-0.004108167,0.00745623,0.01944318,-0.008173509,0.013575115,-0.030477119,0.003099846,0.108680263,0.071086306,1.37525E-05,-0.002742855,0.001011273,0.049234638,-0.039036409,0.031894829,0.060298599,-0.025239901,-0.001362239,-0.000950797,-0.051703533,-0.000874707,-0.028130271,0.04068051,0.016902114,0.02145195,-0.001312023,0.018492953,-2.83304E-05,4.11443E-05,-3.75147E-05,-0.045118667,0.035051768,0.019767237
0.04,-0.001519174,-0.007875789,0.031902776,-0.019469521,0.012756289,0.005137669,-0.011978266,0.001964831,0.000238823,0.018233921,-0.018015428,0.001301803,-0.045217109,0.010301995,0.097846522,0.051951784,-8.93265E-06,0.008304509,-0.019679645,0.000543842,-0.031407014,-0.000209663,0.034610428,-0.004381136,-0.001350987,-0.000959058,0.007866779,-0.000864946,0.013892434,0.019074064,0.065364028,0.037321091,0.013733143,-0.010925992,7.21239E-05,-1.19765E-05,-5.39524E-06,-0.002489425,0.027788584,-0.009865331
0.05,0.014899283,-0.01517712,-0.006778255,-0.0391381,-0.000419675,-0.003376735,-0.028274653,0.021396899,0.011057305,-0.027704571,-0.03525023,-0.04779192,-0.019399238,-0.016065193,0.049644008,0.013713259,-3.16169E-05,0.019290837,-0.003871539,0.026102314,-0.010960237,0.014682915,0.032161392,0.004224821,-0.001359989,-0.000950797,0.004052082,-0.000862694,-0.012062766,-0.006133455,-0.003666733,0.054395676,0.03002953,0.008269565,9.86592E-05,-3.09494E-05,2.74648E-07,0.036378526,-0.007276113,-0.015236425
0.06,0.016150503,0.001851689,-0.029468074,0.007599571,-0.008806287,0.00638889,0.004257086,0.003185534,0.033899712,-0.0325397,-0.010630174,-0.061292372,0.022379326,-0.018445564,0.07494308,0.001780886,-0.000109122,0.014377507,0.020481488,0.055322895,-0.002049104,0.095127251,0.006465592,-0.006822542,-0.001370491,-0.000950046,0.01038448,-0.0008687,-0.023186424,-0.019347567,-0.049687241,0.02145195,-0.008819347,-0.001984341,5.12753E-05,-4.38804E-06,-2.42899E-05,0.013810777,0.003618663,0.029197169
0.07,0.022467642,-0.020044674,0.015896306,0.011292197,0.013956012,0.023448216,0.021774176,-0.002895093,0.00745623,-0.010778759,0.000455336,-0.004834852,0.017465996,0.02824633,0.103858485,0.013713259,-9.58893E-05,0.030307682,0.038761517,0.001764545,0.01327072,0.093784478,-0.008205734,-0.015428499,-0.001359989,-0.000955303,0.001519123,-0.000863445,-0.00092385,-0.0073389,-6.5659E-05,0.022672653,-0.021362072,-0.016052945,5.78767E-06,-7.45837E-05,4.18414E-05,-0.016279555,0.035051768,0.022452784
0.08,0.03256896,-0.023691524,0.031902776,-0.005934975,0.052287997,0.008769261,-0.035720942,0.006824755,-0.022603584,-0.016823147,-0.015558763,0.00498394,0.01502459,0.010301995,0.107474818,0.018474001,-8.07665E-05,0.038883122,0.054569623,0.000543842,0.031154021,0.031894829,0.011363663,-0.014192537,-0.001344986,-0.000952299,-0.033957561,-0.000866448,-0.013298728,-0.010939974,0.024226333,0.053174973,0.024994129,0.023619907,-3.78057E-05,-7.45837E-05,7.20722E-05,-0.018789626,0.037477916,0.000937891
0.09,-0.002770395,0.04443134,-0.00545074,0.035889365,0.025934161,-0.008290065,-0.053238032,-0.010181165,0.015863823,0.006145145,-0.014322801,-0.028154574,-0.005879951,-0.028089119,0.101462855,0.053172487,-7.50957E-05,-0.016201107,0.026554486,0.029764423,0.031154021,0.022007134,0.017482437,-0.028932528,-0.001341986,-0.000950046,-0.009879192,-0.000870953,-0.038017967,-0.008544344,0.004817153,0.049520493,0.040039295,0.032561557,-3.78057E-05,3.54521E-05,4.18414E-05,-0.003740646,0.035051768,0.013022852
0.1,-0.03307435,0.068761479,-0.006778255,0.033417442,-0.00161749,-0.000965846,-0.004470942,-0.016254163,0.005045342,0.01944318,-0.013094469,-0.008516989,-0.045217109,0.009081291,0.073752895,0.062724489,3.07659E-05,-0.070034114,0.010746381,0.001764545,0.046473845,0.022007134,0.006465592,-0.046113924,-0.001352488,-0.000959809,-0.003546795,-0.000861192,-0.0207145,0.032272917,0.033869888,0.051954269,0.017486805,-0.010925992,1.01009E-07,4.68366E-05,4.18414E-05,0.022588395,0.024172251,-0.0004354
