Time,A2147,A2149,B7055_18A,B7038_18A,B7040_18A,B4541_18A,B4526_18A,B7044_18A,A2148,A2146_18A,B7050_18A,B7053_18A,B7046_18A,B6178_18A,B7029_18A,B4546_18A,B5398_18A,B5384_18A,B7058_18A,B5411_18A,B5408_18A,B7037_18A,B4524_18A,B7041_18A,B5412_18A,B7057_18A,B4523_18A,B7034_18A,B7045_18A,IW4-0638-0-CHAN-2,IW4-0638-0-CHAN-3,IW4-0638-0-CHAN-4,B4535_18A,B7036_18A,B7043_18A,B7061_18A,B7056_18A,B7062_18A,B7047_18A,B7059_18A,IW4-0631-0-CHAN-1,IW4-0631-0-CHAN-2,IW4-0631-0-CHAN-3,IW4-0631-0-CHAN-4
0.18,-4.61663E-06,0.000209421,1.472018642,0.625785769,-0.619834492,-0.454521354,-0.675118716,0.703517768,0.000364284,0.000333409,-21.05772562,-1.333779942,-1.959137252,0.065687931,0.069416393,-1.63942048,7.240592263,0.791079666,-0.041669455,4.374822906,-0.873302807,-0.335064606,-16.07030071,-24.06312677,-17.40899984,-1.159775013,0.55353715,0.137060267,-1.646928209,-0.001975338,-0.001824545,-0.000972711,-2.699000002,-4.615350567,-0.744553661,-0.379948507,-6.052310507,-0.352957456,1.025577836,-2.454929614,,,,
0.19,1.62385E-05,0.000184846,1.416545315,0.603568973,-0.608878682,-0.394523795,-0.683785708,0.737636421,-1.04966E-05,-0.00010252,-21.11561746,-1.3446442,-1.970047286,0.050276554,0.038227428,-1.665482492,7.240592263,0.713168289,-0.078399268,4.406484893,-0.860668529,-0.309429841,-16.08308757,-24.11818048,-17.42282431,-1.179336781,0.557473918,0.153844935,-1.630807299,-0.001972338,-0.001833548,-0.000968959,-2.676050783,-4.575709663,-0.791703319,-0.349400411,-6.051089804,-0.357901304,1.026802354,-2.48824718,,,,
0.2,-0.000197999,-0.000295329,1.426188869,0.532005252,-0.611312459,-0.417534049,-0.691231997,0.723018501,-0.000390955,-0.000464851,-21.16386575,-1.383309971,-1.93849974,-0.01268121,0.07902943,-1.62947175,7.256949685,0.73330989,-0.040446845,4.466039947,-0.85183369,-0.321636872,-16.13933147,-24.16615411,-17.44292013,-1.146347279,0.54560258,0.14786349,-1.681661028,-0.001956589,-0.001829796,-0.000969709,-2.66713965,-4.60694202,-0.796525096,-0.394612203,-6.066943686,-0.380301206,1.046356492,-2.496883654,,,,
0.21,-0.000239709,-0.000283986,1.435832424,0.535713138,-0.636863301,-0.472404655,-0.666451724,0.720607612,0.000139038,4.8451E-05,-21.2217576,-1.395394932,-1.897239974,-0.001130306,0.103016246,-1.638138742,7.298331521,0.787051345,-0.026980964,4.476171783,-0.914959301,-0.366804795,-16.15846599,-24.20448419,-17.45422689,-1.108474964,0.517953654,0.13223849,-1.733758348,-0.00195134,-0.001820794,-0.000965957,-2.682428957,-4.658595882,-0.800156688,-0.406834493,-6.073031942,-0.364187925,1.05124312,-2.501819873,,,,
0.22,5.22602E-05,0.000260464,1.392428799,0.54311365,-0.644164631,-0.47624987,-0.635445864,0.710841987,0.000462712,0.00033907,-21.29533548,-1.424386631,-1.943352035,0.005308903,0.081409801,-1.676712961,7.320914529,0.72928157,-0.063706962,4.467291167,-0.936413158,-0.382673935,-16.15336956,-24.22364923,-17.51074545,-1.169555897,0.51926591,0.119054896,-1.737477678,-0.001968588,-0.001824545,-0.000961453,-2.710474611,-4.692230545,-0.808610057,-0.395832906,-6.107165853,-0.355459898,1.020691209,-2.470966601,,,,
0.23,0.000186871,0.000266135,1.416545315,0.51967615,-0.622268269,-0.458397086,-0.63788727,0.675502632,0.000180682,2.0144E-05,-21.31100626,-1.452172886,-1.991890243,-0.017823422,0.100605358,-1.665482492,7.274466775,0.687625076,-0.060035315,4.450826934,-0.883388866,-0.3326232,-16.14442791,-24.20094415,-17.55220358,-1.224533314,0.529824992,0.120275599,-1.721352953,-0.001979837,-0.001825295,-0.000971961,-2.730890871,-4.698236786,-0.792924022,-0.404377828,-6.104724447,-0.354239194,1.014580064,-2.448757434,,,,
0.24,0.000120513,-4.0118E-05,1.470805569,0.544349612,-0.612525532,-0.400932487,-0.697457583,0.714504096,-7.29604E-05,-0.000111956,-21.27121134,-1.449761998,-1.95185881,-0.011399471,0.125812877,-1.663041086,7.254386208,0.738680984,-0.041669455,4.409033111,-0.837948192,-0.303326325,-16.12523235,-24.18293878,-17.51326315,-1.186645741,0.566720744,0.133459193,-1.711430925,-0.001977587,-0.001821544,-0.000978716,-2.690058351,-4.664602123,-0.796525096,-0.399495016,-6.097415487,-0.382803648,1.030468278,-2.507984423,,,,
0.25,6.17401E-05,-0.000155435,1.424991054,0.552986087,-0.641730855,-0.367729362,-0.745797427,0.765682075,-0.000411779,-0.00023462,-21.23141641,-1.434045445,-1.944572738,-0.007554257,0.076618541,-1.679215402,7.284537575,0.723910476,-0.039222327,4.395086577,-0.840465892,-0.341168122,-16.11500896,-24.17695733,-17.50447409,-1.175674671,0.623361369,0.127477748,-1.713914293,-0.001969338,-0.001828296,-0.000968959,-2.662012697,-4.628564201,-0.812241649,-0.364079366,-6.120578329,-0.423880308,1.024357133,-2.561046862,,,,
0.26,-9.94122E-05,-0.00030289,1.410518093,0.512260379,-0.650245259,-0.413658317,-0.697457583,0.721797798,-0.000625667,-0.000372381,-21.20367593,-1.418344151,-1.956703475,-0.011399471,0.021412243,-1.715226145,7.283316872,0.69702449,-0.023309318,4.425497344,-0.85940205,-0.376568512,-16.14183391,-24.18531915,-17.53462545,-1.217193836,0.607553264,0.099889857,-1.753606218,-0.001962589,-0.001834298,-0.000958451,-2.668421389,-4.604540192,-0.820725536,-0.365284811,-6.102283041,-0.379080503,1.031685167,-2.533901477,,,,
0.27,-0.000247293,-0.00034448,1.458751125,0.523384036,-0.630782673,-0.429008659,-0.626778872,0.699886176,-0.000127853,-8.55355E-05,-21.2229783,-1.409875523,-1.908165267,-0.001130306,0.069416393,-1.733902902,7.259452126,0.731967117,-0.045344916,4.452093413,-0.854366649,-0.387556748,-16.17506755,-24.228471,-17.50824301,-1.231857533,0.54560258,0.06986056,-1.793298143,-0.001970088,-0.001826796,-0.000949444,-2.655665041,-4.615350567,-0.824357127,-0.431263814,-6.088885824,-0.3778598,1.045131975,-2.520321154,,,,
0.28,-0.000167665,-4.38988E-05,1.414134426,0.567787112,-0.646606038,-0.381767448,-0.646554263,0.735225532,0.000610355,0.000359829,-21.2905137,-1.401422154,-1.915443709,-0.006257259,0.113788952,-1.696610422,7.278250954,0.707797195,-0.062484351,4.449560454,-0.85940205,-0.382673935,-16.17250408,-24.26802179,-17.51578085,-1.207428211,0.549569865,0.06986056,-1.808183092,-0.001976837,-0.001820794,-0.000952447,-2.673487307,-4.635771595,-0.812241649,-0.445912252,-6.103503744,-0.406485288,1.01702147,-2.510456347,,,,
0.29,1.43423E-05,0.000230216,1.377963466,0.561622561,-0.657554219,-0.370292838,-0.675118716,0.735225532,0.000591426,0.000327747,-21.30378885,-1.400216709,-1.979759505,-0.021668636,0.05861317,-1.691605539,7.284537575,0.682253982,-0.024531928,4.421697906,-0.854366649,-0.363140778,-16.17000164,-24.26924249,-17.56853048,-1.206207508,0.587777873,0.081884486,-1.792054552,-0.001970088,-0.001832047,-0.000964455,-2.729609133,-4.628564201,-0.807419872,-0.395832906,-6.094974081,-0.376578062,1.007252031,-2.432720446,,,,
0.3,2.76137E-05,7.709E-05,1.424991054,0.53076929,-0.602790425,-0.376671012,-0.647897036,0.716914985,-4.45681E-05,-7.04393E-05,-21.24588175,-1.428018223,-1.995537093,-0.002396786,0.039417614,-1.709000559,7.199210427,0.707797195,-0.026980964,4.402700713,-0.820278515,-0.343609528,-16.18272747,-24.25483819,-17.5722994,-1.220855946,0.603585979,0.044653041,-1.752366442,-0.001973088,-0.00184255,-0.000964455,-2.71175635,-4.642978989,-0.800156688,-0.403157125,-6.086429159,-0.410208433,1.031685167,-2.404331469,,,,
0.31,-7.85571E-05,-0.00017434,1.421367092,0.539405765,-0.562636921,-0.363914664,-0.675118716,0.714504096,-0.000347421,-6.85519E-05,-21.2338273,-1.428018223,-1.985832503,0.023283756,0.071827282,-1.641861887,7.185416482,0.686282302,-0.036773292,4.412832549,-0.837948192,-0.363140778,-16.20317424,-24.2907879,-17.58360617,-1.224533314,0.597024699,0.030309779,-1.795777697,-0.001976837,-0.001829796,-0.000962204,-2.660761476,-4.667004429,-0.790513133,-0.436161886,-6.114474813,-0.448782651,1.042690568,-2.498111987,,,,
0.32,0.000126201,7.14186E-05,1.385196133,0.550514163,-0.606444905,-0.363914664,-0.732125552,0.732784126,-0.000108924,0.000195648,-21.28930826,-1.395394932,-1.985832503,-0.015244686,0.085010875,-1.621964426,7.294547341,0.651339675,-0.029429999,4.450826934,-0.877086986,-0.403425889,-16.21721233,-24.35072442,-17.59743063,-1.275833363,0.560128947,0.092687709,-1.885087389,-0.001968588,-0.001815542,-0.000962204,-2.682428957,-4.689827762,-0.819504832,-0.388508687,-6.191272299,-0.433829038,1.056129747,-2.590664172,,,,
0.33,0.000342335,0.000228326,1.386409206,0.539405765,-0.618613789,-0.400932487,-0.706124575,0.75591645,-0.000281172,-0.000151586,-21.35203714,-1.42679752,-1.983398726,-0.049943173,0.08861195,-1.757523508,7.332206032,0.645938064,-0.056363669,4.523046783,-0.893490184,-0.387556748,-16.23131145,-24.37825128,-17.57606832,-1.292938465,0.539041301,0.102209193,-1.877644915,-0.001967088,-0.001823795,-0.000960703,-2.69134009,-4.687425457,-0.844895457,-0.342076192,-6.202243368,-0.440054624,1.050018602,-2.565983081,,,,
0.34,-0.000122163,-0.000293438,1.388820095,0.54311365,-0.574805806,-0.443046745,-0.647897036,0.729122016,-0.000809273,-0.000617709,-21.38339395,-1.466668736,-1.994324019,-0.034531796,0.06340443,-1.791092844,7.309623025,0.659396316,-0.090640632,4.559774688,-0.914959301,-0.375349717,-16.28367962,-24.37825128,-17.57355062,-1.262405628,0.57987382,0.035070521,-1.836713213,-0.001971588,-0.001830547,-0.000954698,-2.663294435,-4.665803276,-0.83036909,-0.388508687,-6.149829428,-0.417654722,1.024357133,-2.51168468,,,,
0.35,-0.00045774,-0.000452236,1.385196133,0.535713138,-0.607665608,-0.43920153,-0.640328677,0.673061225,-0.000504528,-0.000304444,-21.36770792,-1.441308628,-1.987045577,-0.043519222,0.065815319,-1.677994699,7.334708474,0.663424636,-0.083297339,4.478704742,-0.901073803,-0.407087998,-16.31050457,-24.39741632,-17.6225466,-1.279495472,0.60886552,0.018285853,-1.83423366,-0.001968588,-0.001822294,-0.000955449,-2.673487307,-4.735474907,-0.841263866,-0.460591207,-6.191272299,-0.385306089,1.047573381,-2.541301989,,,,
0.36,-0.000177145,-0.000151654,1.396052761,0.508567752,-0.674583027,-0.425163444,-0.657784731,0.692561958,5.76445E-05,3.15943E-06,-21.38820047,-1.437677037,-1.980972579,-0.03837701,0.098224987,-1.714005441,7.338492654,0.627139236,-0.025754538,4.398886016,-0.858150829,-0.389998154,-16.28242839,-24.47651788,-17.71423666,-1.263626332,0.570657512,0.039831263,-1.84663524,-0.001968588,-0.001817043,-0.000967458,-2.678583742,-4.787128769,-0.871476268,-0.463017354,-6.259524862,-0.416434019,1.070793443,-2.55363872,,,,
0.37,-0.000177145,-0.000166778,1.400874538,0.511039676,-0.663634846,-0.408561881,-0.646554263,0.7754477,0.000229894,7.29839E-05,-21.4183671,-1.475122105,-2.035583785,-0.008820736,0.093433727,-1.788590402,7.298331521,0.620425369,-0.024531928,4.420416167,-0.826580394,-0.374129014,-16.27855266,-24.4525921,-17.76198141,-1.275833363,0.540353557,0.041051967,-1.888810533,-0.001962589,-0.001822294,-0.000964455,-2.673487307,-4.715053879,-0.865433788,-0.411717306,-6.213214437,-0.440054624,1.053684526,-2.52402904,,,,
0.38,9.58666E-05,0.000345534,1.368312282,0.51842493,-0.647819111,-0.394523795,-0.646554263,0.771755073,0.000634962,0.000671206,-21.36891336,-1.487222325,-2.042869857,-0.020386898,0.087391246,-1.695389719,7.278250954,0.658053543,-0.078399268,4.463506988,-0.817745556,-0.448591904,-16.30156292,-24.36628839,-17.7029299,-1.357696766,0.525857707,0.031469447,-1.926022905,-0.001958089,-0.001824545,-0.000956199,-2.664576174,-4.68862661,-0.870286082,-0.411717306,-6.166888754,-0.422659605,1.063461595,-2.558574939,,,,
0.39,0.000736684,0.000906997,1.350222988,0.509788455,-0.651465962,-0.423881705,-0.672677309,0.69744477,0.000445676,0.000644786,-21.39785928,-1.498086583,-1.997963241,-0.019120419,0.085010875,-1.704056711,7.318412087,0.688967849,-0.064933387,4.497701934,-0.85183369,-0.482773499,-16.29646648,-24.46693536,-17.68156759,-1.365005726,0.511392375,0.003881556,-1.939664263,-0.001970088,-0.001820794,-0.000960703,-2.654383303,-4.712651573,-0.912583446,-0.447148214,-6.247348349,-0.417654722,1.068348222,-2.611637378,,,,
0.4,0.000344231,0.000109228,1.36468832,0.514732303,-0.639297078,-0.434074577,-0.673898013,0.705989692,-0.000523454,-0.000393139,-21.53053446,-1.508966099,-2.018593123,-0.034531796,0.057422985,-1.855729074,7.368582986,0.686282302,-0.044118491,4.525564483,-0.885921825,-0.418074326,-16.29646648,-24.56642266,-17.7268099,-1.329590077,0.566720744,0.005041224,-1.964475054,-0.001969338,-0.001827546,-0.000968959,-2.686243654,-4.715053879,-0.940384959,-0.46547402,-6.269290487,-0.413931577,1.034134202,-2.58942821,,,,
0.41,-0.000385695,-0.000584567,1.368312282,0.512260379,-0.635650227,-0.402183707,-0.660226138,0.74129853,-0.000464777,-0.000527126,-21.55949564,-1.479959141,-2.06349211,-0.094926083,0.028614391,-1.876847238,7.37609031,0.649996902,-0.062484351,4.519232085,-0.878338207,-0.39121695,-16.34498943,-24.54725763,-17.71423666,-1.344238514,0.623361369,0.024267299,-1.991761583,-0.001960339,-0.0018403,-0.000965957,-2.70028174,-4.764305435,-0.906540965,-0.488682638,-6.18394808,-0.425162046,1.03902083,-2.520321154,,,,
0.42,-0.000342089,-0.000178121,1.363490505,0.506095828,-0.619834492,-0.381767448,-0.666451724,0.729122016,0.000224215,6.93361E-06,-21.55224771,-1.469079625,-2.055000594,-0.096192562,0.011829723,-1.79731843,7.378653786,0.648654129,-0.05758628,4.50783377,-0.872036327,-0.414412217,-16.3935429,-24.56398126,-17.7217745,-1.393097157,0.535074016,-0.000940221,-1.999204058,-0.001970088,-0.00184105,-0.00095695,-2.701532961,-4.795536838,-0.866654491,-0.478917013,-6.221744101,-0.461233823,1.073234849,-2.51168468,,,,
0.43,-1.59918E-05,0.000147037,1.359866543,0.50115198,-0.617393086,-0.397117789,-0.708565981,0.746181342,0.000246928,7.48703E-05,-21.58119363,-1.494454991,-2.038002303,-0.03837701,0.027424205,-1.72889802,7.344779275,0.663424636,-0.062484351,4.50404959,-0.882137645,-0.41197081,-16.40758098,-24.53047296,-17.76700155,-1.407776112,0.448129436,-0.011682408,-1.985558886,-0.001978337,-0.001838049,-0.000959202,-2.766596437,-4.741481148,-0.902909374,-0.428822408,-6.283908407,-0.464956968,1.03902083,-2.58942821,,,,
0.44,0.000202037,7.89804E-05,1.363490505,0.488822879,-0.651465962,-0.421348746,-0.712350161,0.766902778,-6.71173E-06,1.82566E-05,-21.50279398,-1.486001622,-2.078056624,0.007872379,0.052631725,-1.755021066,7.308341286,0.633853103,-0.088195411,4.483770659,-0.869503368,-0.414412217,-16.38463176,-24.44899102,-17.76198141,-1.388229603,0.536416789,0.005041224,-1.978116411,-0.001976837,-0.001837299,-0.000961453,-2.798456789,-4.72706636,-0.919816112,-0.410496603,-6.24002413,-0.428885191,1.001140886,-2.632618213,,,,
0.45,4.84688E-05,-0.000198916,1.377963466,0.491294803,-0.647819111,-0.40984362,-0.673898013,0.760799262,-0.000392849,-0.000295008,-21.42439432,-1.464257847,-2.085335067,-0.02552911,0.037037243,-1.865677805,7.307120583,0.648654129,-0.074727622,4.471090606,-0.874569286,-0.45469542,-16.33604778,-24.45497247,-17.74187033,-1.411438221,0.577249309,0.008642299,-2.027734178,-0.001970088,-0.001829796,-0.000952447,-2.749994875,-4.754694782,-0.91139326,-0.466694723,-6.23271517,-0.425162046,1.050018602,-2.612873339,,,,
0.46,-0.000258669,-0.000268862,1.377963466,0.496223391,-0.62591512,-0.40984362,-0.69623688,0.724239204,-0.000360672,-0.000323315,-21.46902628,-1.502923619,-2.029510787,-0.094926083,0.02623402,-1.868180246,7.287040017,0.69702449,-0.071054068,4.490103057,-0.906124462,-0.464462952,-16.34498943,-24.51008722,-17.77829306,-1.493286366,0.503488322,0.006261927,-2.098435778,-0.001963339,-0.001818543,-0.000947943,-2.71300757,-4.723462902,-0.957291698,-0.531437765,-6.28879122,-0.462454526,1.080570512,-2.662235522,,,,
0.47,-3.30555E-05,0.000184846,1.356257839,0.51967615,-0.651465962,-0.449424918,-0.687569888,0.684047553,0.000205287,0.000223955,-21.5088212,-1.516214024,-2.031944564,-0.085923397,0.047809948,-1.809708566,7.342215798,0.683596756,-0.083297339,4.515432647,-0.897274364,-0.469345765,-16.38075603,-24.56880304,-17.83356039,-1.551910633,0.544320842,-0.018945592,-2.103398699,-0.001973088,-0.001816292,-0.000959952,-2.720667482,-4.713852726,-0.953660106,-0.52167214,-6.343646566,-0.479910581,1.034134202,-2.711582446,,,,
