Time,B5408_18A,B7057_18A,B6181_18A,B5397_18A,B7036_18A,B7048_18A,B4546_18A,B7040_18A,B7050_18A,B7052_18A,B7038_18A,B7049_18A,B7033_18A,B7034_18A,B7053_18A,B7041_18A,A2149,B7044_18A,B7058_18A,B7047_18A,B4541_18A,B4526_18A,B7061_18A,B6876_18B,IW4-0624-0-CHAN-1,IW4-0624-0-CHAN-2,B5411_18A,IW4-0624-0-CHAN-4,B7045_18A,B7051_18A,B7043_18A,B7054_18A,B5398_18A,B4535_18A,A2148,A2147,A2146_18A,B5404_18A,B7055_18A,B5384_18A
0.01,0.014903213,0.008500937,0.001423922,0.011719097,0.02488262,0.019521077,-0.024912054,0.037422296,-0.015781082,0.073105266,0.043243816,0.036089344,-0.04073958,-0.019276012,-0.012651154,-0.007216482,9.22304E-06,0.02778533,0.030687506,0.018622312,-0.011927481,0.066999829,0.039218932,-0.020212887,-0.001359239,-0.00094554,-0.027003165,-0.000852182,0.002799757,0.014554804,0.078303944,-0.021942717,-0.04027901,0.041731507,-5.91453E-05,9.00085E-05,-1.73232E-06,0.009241278,-0.006842064,-0.002167673
0.02,0.003520156,0.020662192,-0.019923123,-0.00180019,0.041653937,0.006123861,0.01384527,-0.003883246,0.027508102,0.06101649,0.01862376,0.002951307,-0.029661699,-0.0300182,0.012647918,-0.005995779,2.24553E-05,0.002089529,0.005113775,0.027151975,-0.013209219,0.088117993,0.067363768,0.059560062,-0.00136449,-0.000950046,-0.005457754,-0.000853684,-0.003380053,-0.025057012,0.08074535,0.021979708,-0.011470416,0.067335755,4.69919E-05,2.55032E-05,2.28322E-05,0.023033315,0.034280372,0.009947806
0.03,-0.000264023,-0.046247598,0.029439059,-0.043624531,0.002124136,0.025624593,0.01762945,-0.023322943,0.014278732,-0.012725422,0.001388957,0.025043411,0.020692305,-0.031238903,0.03794699,0.028641672,1.30033E-05,0.005751639,0.056261236,-0.004494754,0.007237558,0.077009594,0.00497058,0.059560062,-0.001376492,-0.000956805,-0.024454947,-0.000854435,0.033698804,0.014554804,0.04925121,2.23102E-05,0.019871137,0.043013245,3.75166E-05,-8.64654E-06,0.000102188,0.051870519,0.071771217,0.03018096
0.04,0.033854629,-0.051115152,0.040120212,-0.047301899,-0.018242533,0.014638265,-0.016184027,-0.041541938,-0.014575638,-0.001845906,0.0137028,0.021361275,0.045289473,0.008311879,0.030714324,0.017899484,6.97143E-05,0.025343924,0.084245855,0.027151975,0.000828867,0.070661938,8.01378E-05,-0.02143359,-0.001373491,-0.00094554,-0.054865713,-0.000859691,0.048530347,0.051770991,0.021358143,-0.012177092,-0.011470416,0.027632386,-4.77757E-05,-1.05626E-06,0.00012486,0.050617391,0.040322853,0.028807669
0.05,0.03635707,-0.013403054,-0.010584745,0.008041729,0.014102286,-0.018259684,0.00011236,-0.016029242,-0.010966934,0.006617,0.0137028,0.010315342,0.017030196,0.017894398,0.010237029,0.002366037,9.42891E-05,0.009444266,0.031908209,0.092871579,0.021275644,0.085676586,0.015979796,-0.015299557,-0.001378742,-0.000944037,-0.048533316,-0.000872455,0.027518995,0.027768915,0.001948964,0.023200411,-0.01897774,0.060927063,-3.45063E-05,-4.65886E-05,4.17232E-05,0.036825353,0.01250608,0.009947806
0.06,-0.010365342,0.026750449,-0.03458682,0.074463237,-0.001471216,0.018330892,0.025075739,0.022842523,0.003460251,-0.017560551,-0.004760335,0.020133896,0.012116866,0.017894398,0.007841399,0.020310373,-1.72424E-05,0.011885672,-0.01435644,0.084341916,0.046849375,0.049665844,-0.006046266,0.01662183,-0.001382493,-0.000947793,-0.014323111,-0.000861943,0.018867261,-0.008257086,0.017696034,0.020759005,-0.006435016,0.057081849,-0.000102739,-5.03847E-05,2.09398E-05,0.026796514,0.010095192,0.032835989
0.07,-0.019184922,0.03404415,-0.019923123,0.070785869,-0.0242297,0.031728109,0.005117243,0.02162182,-0.001353897,-0.000636647,0.019859722,-0.021595554,0.015809493,0.035838734,0.012647918,0.033432932,-8.90771E-05,-0.000351877,0.006334478,0.056357297,0.007237558,0.025007641,-0.015834779,0.01662183,-0.001380243,-0.000939531,0.021153574,-0.000852182,0.018867261,-0.022661383,0.022578846,-0.01950131,0.001072308,0.000746399,-0.000136855,-2.9543E-06,4.17232E-05,0.045602972,0.005258156,0.062499075
0.08,0.006053115,-0.017049905,0.004094211,0.005585064,0.002124136,-0.008494059,-0.023691351,0.009475824,-0.026599564,0.030794551,0.024780681,0.000496549,0.001038985,0.014293324,0.001814178,0.019059152,7.72766E-05,-0.005234689,0.047746832,0.014975461,0.012364511,0.043562329,-0.014606447,0.022755863,-0.001377242,-0.000944037,-0.013056631,-0.000870953,0.027518995,0.00616247,-0.002872814,-0.036583525,-0.007716754,-0.018449157,1.28776E-05,-2.19253E-05,3.22796E-05,0.069425756,0.047586036,0.042296439
0.09,0.024974014,-0.04016697,0.048131076,-0.00671352,0.003321951,-0.042643229,-0.028696234,0.026481744,-0.025394119,0.048927715,0.006317546,0.069227619,0.013337569,-0.012073864,-0.007829377,-4.48516E-05,0.000175576,0.014327078,0.05381983,-0.00693616,0.03531373,0.044783032,-0.012157411,0.004323246,-0.00136374,-0.00095305,-0.053599234,-0.000874707,0.041114576,0.00616247,0.012874256,-0.001198393,-0.045283893,0.003340394,-3.07158E-05,-5.60751E-05,2.66097E-05,0.028049642,0.068139625,0.031523733
0.1,0.026255752,-0.031652566,0.049443332,0.030182232,-0.021835977,-0.048746745,-0.013681585,0.055633661,-0.006160416,0.053762844,0.026009014,0.042226,0.023164229,-0.002430309,0.009031585,0.021470041,2.24553E-05,0.010664969,0.033128912,0.025931272,0.009801035,0.037336743,0.009868651,-0.004252194,-0.001357739,-0.000948544,-0.028254385,-0.000861943,0.007743604,-0.015459234,0.033504139,0.032966036,-0.04027901,0.036574036,-0.000112216,-6.74596E-05,-9.29093E-06,-0.0145796,0.041528297,0.028807669
