Time,B5408_18A,B7057_18A,B6181_18A,B5397_18A,B7036_18A,B7048_18A,B4546_18A,B7040_18A,B7050_18A,B7052_18A,B7038_18A,B7049_18A,B7033_18A,B7034_18A,B7053_18A,B7041_18A,A2149,B7044_18A,B7058_18A,B7047_18A,B4541_18A,B4526_18A,B7061_18A,B6876_18B,IW4-0624-0-CHAN-1,IW4-0624-0-CHAN-2,B5411_18A,IW4-0624-0-CHAN-4,B7045_18A,B7051_18A,B7043_18A,B7054_18A,B5398_18A,B4535_18A,A2148,A2147,A2146_18A,B5404_18A,B7055_18A,B5384_18A
0.01,-0.030175129,0.004618637,0.054226475,-0.016224053,-0.02389455,-0.007943656,-0.036440784,0.026108138,-0.020594881,-0.016869509,0.017748825,0.029924717,-0.011178985,0.00566136,0.026349599,0.003197124,3.11624E-05,-0.007096955,0.037528992,0.005210183,-0.00283697,0.042536379,-0.001662334,0.016144265,-0.001356238,-0.000959058,0.029860872,-0.000842422,0.003146316,-0.034553643,0.019773079,0.008047624,0.043003198,0.056357875,9.70688E-06,-9.3868E-05,5.22186E-05,0.027471918,0.036304936,0.000693119
0.02,-0.033959309,0.025301926,-0.016498012,-0.011295464,0.028815029,-0.037148978,-0.040163928,0.017601363,-0.009776399,-0.01203438,0.016505234,-0.004440937,-0.017343536,0.01524388,0.079358632,0.000786235,-2.8644E-06,0.016126922,0.035118103,0.01129844,-0.018217829,0.083429934,0.020363728,-0.055068504,-0.001357739,-0.000955303,0.042525667,-0.000852933,0.006869461,0.011070136,0.006406379,0.017813249,-0.000820044,0.102439418,1.16012E-05,-2.36724E-05,-4.22548E-05,0.026216883,0.012119756,-0.016823971
0.03,0.008948406,-0.013623245,-0.029834194,0.031764839,0.070742367,-0.025002982,-0.055178577,0.007881514,0.027500822,-0.013241731,0.020197861,-0.006895695,0.006002412,0.024826399,0.027555043,0.034264019,-1.23155E-05,0.045515349,0.031455994,-0.000878074,0.014985296,0.073542238,0.038704792,0.000168313,-0.001362239,-0.000950046,0.007048983,-0.000870202,0.05136409,0.025474433,-0.015322136,0.023916765,-0.04220188,0.023093715,2.48688E-05,-6.92047E-05,-7.05968E-05,0.04502334,-0.010859981,0.030325687
0.04,0.015265545,0.010706894,0.003521519,0.056362007,0.031212566,0.009146188,-0.052676135,-0.018836626,0.033505156,0.021815336,-0.005650528,0.018878784,-0.008737579,0.029587141,0.00466686,0.003197124,1.4149E-05,0.028394988,0.032646179,-0.00331948,0.009919378,0.061091066,0.030152241,0.075027932,-0.001356238,-0.000944789,-0.005615812,-0.000867199,0.034060623,-0.009346124,-0.010500359,-0.007806258,0.02420437,0.006431117,-6.04217E-05,-8.24835E-05,3.52126E-05,0.05756225,0.036304936,0.041067875
0.05,0.003913006,0.031390183,0.002194004,0.029292915,0.008450268,0.014029001,-0.022585803,-0.01033748,0.044331267,0.064126051,-0.025341995,0.03728899,-0.019784942,0.014023177,0.050443227,-0.015937397,5.1957E-05,-0.002214143,0.022911072,0.008857033,0.01883051,0.03509009,0.027703205,0.057846535,-0.001353238,-0.000944037,-0.00943051,-0.000857438,-0.017865036,-0.015342828,0.006406379,-0.056619124,0.035495874,0.030753627,-0.000121071,-2.93628E-05,7.11132E-05,0.027471918,0.071369634,0.035696781
0.06,0.016547283,0.005839341,-0.007144375,0.019450996,0.001261471,0.035971139,0.004880017,0.015167586,0.016674712,0.037529982,0.000506394,0.036061611,0.034261689,-0.001540788,0.039609487,0.006767681,6.5876E-06,0.014906219,0.053367615,0.028327248,0.046967718,-0.004460691,0.031365315,0.04682969,-0.001359989,-0.000952299,-0.034760099,-0.000857438,-0.010449265,0.01467121,0.020993782,-0.015130477,-0.023403052,0.002585902,-6.80027E-05,-6.35125E-05,4.98187E-06,0.016188044,0.030262456,0.022238529
0.07,0.03296574,0.032603257,-0.025836391,0.01700959,-0.007123234,0.103018258,-0.013857776,0.000587813,-0.008570955,0.015770949,0.021441452,0.015196647,0.063772187,0.012863509,0.010678823,0.018730571,-2.55486E-05,0.008802703,0.04485321,0.049033425,0.03799555,0.014093996,0.039925495,0.04682969,-0.001352488,-0.00096056,-0.013229948,-0.000855936,0.019213821,0.01467121,0.004026008,0.038557573,0.000400659,0.035850063,-6.42122E-05,-6.59752E-06,-3.09188E-05,0.048788446,0.009693608,0.010123051
0.08,0.056952557,0.032603257,-0.041842861,0.025600288,0.004854916,0.055471872,-0.026369983,-0.000625261,0.014271452,0.018189467,0.014056198,-0.014259491,0.04533957,-0.001540788,-0.000154917,0.046196392,-2.3658E-05,-0.009538362,0.010765076,0.028327248,0.072480413,0.046320559,0.057053486,0.019791115,-0.001353238,-0.000959058,-0.001816374,-0.000858189,0.035296585,0.003867987,0.004026008,0.028791948,0.045536157,0.06914474,-2.63036E-05,6.1702E-05,-6.11495E-05,0.017439264,0.041141972,0.020895756
0.09,0.029151043,0.014353745,-0.047168178,0.053890083,-0.034674885,-0.029855277,-0.002627307,0.017601363,0.029904082,-0.013241731,0.000506394,0.004150238,0.012166962,0.000839583,-0.012209361,0.06890147,-2.74392E-05,0.018598846,0.05821991,-0.005745628,0.05966303,0.047541262,0.042374531,0.032089699,-0.00136299,-0.00095305,-0.038574797,-0.000865697,0.041476394,0.023078803,0.030698372,0.044653459,0.022953149,2.24258E-05,7.81071E-06,-1.60821E-05,-2.903E-05,-0.008889776,0.016956792,-0.006020748
0.1,-0.018792072,0.042338364,-0.017825527,0.046520088,-0.041863682,0.01769111,0.021115369,0.00666844,0.062367155,-0.026539766,0.012812607,0.027469959,-0.007486358,0.02720677,-0.00377125,0.051018169,5.57372E-05,-0.005876252,0.064323425,0.024680398,-0.010466365,0.049982668,0.015465656,0.034531106,-0.001356989,-0.000956805,-0.043625456,-0.000861943,0.057543899,0.007469062,0.03185804,0.044653459,-0.010860328,-0.038368687,2.67631E-05,-5.97183E-05,2.57653E-05,0.03123321,-0.019328609,-0.010079586
