Time,B5408_18A,B7057_18A,B6181_18A,B5397_18A,B7036_18A,B7048_18A,B4546_18A,B7040_18A,B7050_18A,B7052_18A,B7038_18A,B7049_18A,B7033_18A,B7034_18A,B7053_18A,B7041_18A,A2149,B7044_18A,B7058_18A,B7047_18A,B4541_18A,B4526_18A,B7061_18A,B6876_18B,IW4-0624-0-CHAN-1,IW4-0624-0-CHAN-2,B5411_18A,IW4-0624-0-CHAN-4,B7045_18A,B7051_18A,B7043_18A,B7054_18A,B5398_18A,B4535_18A,A2148,A2147,A2146_18A,B5404_18A,B7055_18A,B5384_18A
0.01,-0.046723337,0.035989877,0.004973556,-0.004994479,0.000712717,-0.025496404,-0.070583257,-0.014111913,0.037322015,-0.024177176,-0.004636302,0.007103169,0.038627625,0.039667765,-0.004605496,0.023747762,5.3131E-05,0.018424757,0.021450158,0.00256024,0.061761105,0.038907138,-0.033072616,-0.065988945,-0.001352488,-0.000929017,0.003672744,-0.000858189,-0.007294164,-0.01931913,0.0782258,0.0345926,-0.061637647,-0.050905401,-6.87488E-05,-7.57009E-05,2.32746E-05,0.014893821,0.008811488,0.031452063
0.02,-0.020203561,0.020174142,0.014311935,0.063898954,-0.011267339,-0.021834295,-0.074306402,0.010180079,0.00966546,-0.026595694,-0.024327769,-0.008851803,0.033714294,0.062433879,-0.013028347,0.01419576,7.39256E-05,-0.003608935,-0.01385868,0.031765562,0.013238155,0.037686435,-0.014716293,-0.026697563,-0.001358489,-0.000932772,0.034083511,-0.000859691,-0.02459763,0.00349276,0.040689179,0.007760019,0.002266161,-0.025301153,3.27406E-06,-0.000107953,-5.41928E-05,0.028683951,0.020896449,0.019336585
0.03,0.002501517,0.010439035,0.000960495,0.062662992,0.023471201,-0.016920965,-0.013027105,-0.006825841,0.001250238,0.021759409,-0.025571361,-0.003942287,-0.000679016,0.054072062,-0.013028347,0.008214315,6.2583E-05,-0.010933154,-0.005313758,0.042729002,-0.054449833,0.015347567,0.018311356,-0.013193535,-0.001356238,-0.000935776,0.053080703,-0.0008687,-0.032013402,0.010694908,-0.005331328,0.007760019,0.026069872,0.060453242,1.37789E-06,-9.657E-05,-0.000116547,-0.002657601,0.003974452,0.0125922
0.04,0.006316214,0.010439035,-0.012375687,0.017161283,0.029462183,-0.025496404,-0.021816168,-0.018971838,-0.013176947,0.024177927,-0.026792064,0.007103169,-0.00806427,-0.002202352,0.013476169,-0.001337687,5.3131E-05,0.006187208,0.016597863,0.018383604,0.005547726,0.008023349,-0.018386032,-0.02056353,-0.001348737,-0.000939531,0.022685195,-0.000865697,-0.044373021,-0.013322426,-0.028341582,0.039483041,-0.025321729,0.033567255,-4.22136E-05,-5.67299E-05,-7.11988E-05,-0.008928964,0.017264857,0.030078772
0.05,0.029021292,0.00193226,-0.017701004,0.00976077,-0.014860784,-0.044997136,-0.054286871,-0.006825841,-0.008370428,0.014505762,-0.021871104,0.010785305,0.025108337,0.007319132,0.008654392,-0.007319132,1.34334E-05,8.36921E-05,0.042141076,0.013508421,0.029839718,0.022793857,-0.039183761,0.001531196,-0.001350237,-0.000951548,0.002406265,-0.000859691,-0.012238011,-0.015733314,-0.000509551,0.055336923,-0.020286329,0.006711786,3.5496E-05,-3.7757E-05,-1.26261E-05,0.041222861,0.025733485,0.004505042
0.06,0.020201712,0.015306588,0.027648117,0.034357938,-0.023247396,-0.040083806,-0.009242925,0.006540858,-0.002358465,0.019340891,0.001528249,-0.012533462,0.037406921,0.04931132,0.00262717,0.009435018,-2.81548E-05,-0.035408251,0.037288781,0.014729124,-0.034003055,0.015347567,-0.002478744,0.024861885,-0.001360739,-0.000957556,0.023951675,-0.000864196,0.010009303,-0.020524574,0.050332734,0.010193796,0.008522265,0.051511591,2.79131E-05,-3.20666E-05,-4.47455E-05,0.041222861,-0.008125768,-0.014354821
0.07,-0.015137644,0.038423654,0.048995163,0.007319364,-0.00408045,-0.00715534,-0.019313726,0.015040003,-0.027604132,0.019340891,0.008913503,-0.013760841,-0.00806427,0.038508097,0.003832615,0.026158651,5.87102E-06,-0.043953173,-0.012637976,0.009853941,-0.048102177,0.015347567,-0.042861129,0.023625923,-0.001353238,-0.000956054,0.01255336,-0.00086795,-0.00482224,-0.018128944,0.022500703,-0.027632742,-0.037833936,0.015653437,-5.16926E-05,1.53638E-05,1.5716E-05,0.028683951,-0.01779984,0.0125922
0.08,-0.003785104,0.008005258,-0.005707596,-0.040669528,-0.00168482,0.014756282,-0.071803961,0.004107081,-0.040833502,0.019340891,-0.015714183,0.008330547,-0.03263092,0.013361613,0.012270725,0.039281209,8.33775E-05,-0.010933154,-0.005313758,0.030552488,-0.012335575,0.031460849,-0.064879562,-0.003382134,-0.001340486,-0.000946291,-0.017857407,-0.000874707,0.002593532,-0.007325722,-0.027181914,0.018738718,-0.052848585,-0.030428106,1.37789E-06,3.98115E-06,8.94059E-05,0.018655112,-0.002083287,0.01662052
0.09,0.005034476,-0.027273063,-0.007035111,-0.017277804,-0.002882635,0.009903987,-0.030544195,0.008967005,-0.046845465,0.019340891,-0.031713023,-0.024807251,-0.010536194,0.007319132,0.033953464,0.030919393,0.000117403,0.014762647,0.01537716,0.011067015,0.006829464,0.009121982,-0.035514022,-0.003382134,-0.001351738,-0.000932772,0.006220962,-0.000870953,0.026076808,-0.000123573,-0.013815215,0.041916818,0.012306445,0.01308996,8.28798E-05,-1.30937E-05,1.94971E-05,0.002358726,0.001548305,0.01662052
0.1,-0.012604685,0.00557911,0.032988693,0.013468656,-0.011267339,-0.001112859,0.015720453,0.004107081,-0.052857428,-0.002418142,-0.036649242,-0.053036011,-0.004371643,0.013361613,0.039980686,0.011784871,2.09948E-05,0.004966505,-0.021152381,-0.014491457,-0.014899052,-0.013094815,-0.055091049,0.024861885,-0.001358489,-0.000932772,0.05816188,-0.000856687,0.023604884,0.001081871,0.010415742,-0.008109122,0.007271044,0.018216913,6.96103E-05,1.86942E-07,-9.38709E-05,0.014893821,0.001548305,0.031452063
