Time,A2147,A2149,B7055_18A,B7038_18A,B7040_18A,B4541_18A,B4526_18A,B7044_18A,A2148,A2146_18A,B7050_18A,B7053_18A,B7046_18A,B6178_18A,B7029_18A,B4546_18A,B5398_18A,B5384_18A,B7058_18A,B5411_18A,B5408_18A,B7037_18A,B4524_18A,B7041_18A,B5412_18A,B7057_18A,B4523_18A,B7034_18A,B7045_18A,IW4-0638-0-CHAN-2,IW4-0638-0-CHAN-3,IW4-0638-0-CHAN-4,B4535_18A,B7036_18A,B7043_18A,B7061_18A,B7056_18A,B7062_18A,B7047_18A,B7059_18A
0.16,0.000145319,-2.95978E-05,0.020675776,0.043568385,-0.015191743,0.016696814,-0.031425707,-0.020130273,1.88284E-05,6.04316E-05,0.000525555,-0.040280233,-0.008964539,-0.029896592,0.044591961,-0.033022794,-0.105823313,0.003977302,0.000204552,-0.096879129,0.007963457,0.019755094,0.007809239,0.029193441,0.058802015,0.027877691,-0.017784992,-0.001921443,0.00837326,-0.001982837,-0.001826796,-0.000959952,-0.002565573,0.005392045,0.003347382,-0.033720177,-0.022523603,0.038177723,-0.023335872,0.014706939
0.17,0.000103609,-8.80282E-06,0.026702997,-0.003306615,0.010359099,0.039707068,0.000800855,0.010295752,6.61489E-05,-2.63769E-05,0.004157146,-0.002819906,0.017730713,0.011225845,0.031408368,-0.023135099,-0.098315989,0.006693367,-0.0255046,-0.108277445,-0.009706221,-0.013204844,0.049984532,0.059161703,0.061319715,0.029098394,-0.011223713,0.024445745,-0.002792358,-0.001974588,-0.001831297,-0.000962204,0.010190774,-0.004218131,0.015462861,-0.017820518,-0.023744306,0.018280262,0.012102666,0.004830688
0.18,-7.08147E-05,-2.01456E-05,-0.016700628,-0.005778538,0.012792876,0.07156742,-0.031425707,0.052959327,5.85772E-05,1.70273E-05,0.039130291,0.053958048,0.006813049,0.000941421,0.032598553,-0.009402188,-0.080768381,-0.02824926,-0.061007987,-0.086743479,-0.01223918,-0.002218516,0.057644444,0.021991293,0.023630506,-0.025863764,0.026984295,0.012482854,-0.005271912,-0.001968588,-0.001838799,-0.00095695,0.021665384,-0.021035462,0.004568085,-0.003172081,-0.015214643,0.025726551,-0.00256103,-0.037123353
0.19,5.05236E-05,8.19387E-05,-0.033584478,-0.0070145,-0.001809785,0.048618201,-0.051201098,0.049327735,-2.47072E-05,0.000158563,0.035513958,0.012889018,-0.007743835,0.012507583,0.00378996,0.00549039,-0.080768381,-0.010793205,-0.042644035,-0.07154191,-0.016023359,-0.018087656,0.000149326,-0.033123453,0.047510511,-0.006332514,0.029639324,-0.017546443,-0.005271912,-0.001980587,-0.001836548,-0.000954698,0.039518167,-0.027041703,-0.008707061,-0.032499474,-0.011552534,-0.015350109,-0.012341914,-0.021082551
0.2,0.000103609,0.000144324,-0.009467962,-0.023051488,0.004278472,0.017978553,-0.033867114,0.003002051,-3.22789E-05,5.28833E-05,-0.000664631,-0.012486349,0.008026123,0.05363002,-0.028589191,-0.006899747,-0.090808665,0.038950447,0.003878106,-0.0588733,-0.003404341,-0.026632578,-0.029239101,-0.017559488,0.053781873,0.030319097,0.024359783,0.007661077,0.000930786,-0.001981337,-0.001827546,-0.000951696,0.017850687,-0.033047944,0.004568085,-0.020277183,-0.001802168,-0.05892921,0.026766362,0.0504888
0.21,-3.47921E-05,-5.79545E-05,0.01344311,0.002857936,0.007932952,0.040927771,-0.040092699,0.000560645,-3.41713E-05,-6.03455E-05,-0.027214924,-0.001614461,-0.008964539,0.024073745,-0.037012042,-0.018130216,-0.048114573,0.00803614,0.005102624,-0.051270609,-0.00718852,0.022197454,0.000149326,0.017169516,0.033686048,0.002227667,0.049384197,0.041230413,0.017055511,-0.001976837,-0.001823044,-0.000956199,-0.02679653,0.005392045,-0.002695098,0.009050209,0.012815752,-0.056426769,0.032869878,0.068993896
0.22,-1.96255E-05,-0.000146806,-0.004646185,0.00532986,0.000623992,0.033298377,-0.023979418,0.013988379,-0.000107994,-1.69408E-05,-0.016350666,-0.001614461,-0.000473022,-0.028599595,-0.015405597,-0.014346036,-0.025531565,-0.0524497,-0.037747871,-0.056340341,-0.040025434,0.020975797,-0.001101894,0.011249105,0.012323744,-0.028320429,0.048071941,0.031708928,-0.018917084,-0.001980587,-0.001821544,-0.000953197,-0.003847311,0.053441495,-0.022012725,0.006608803,0.003065386,-0.014129406,-0.00256103,0.011002868
0.23,-4.45797E-06,-2.58169E-05,-0.032386663,-0.026759373,-0.005456635,0.028232459,0.010810621,0.009105567,1.31492E-05,-2.82638E-05,-0.015145222,0.002009501,0.040786743,-0.056874131,0.005010663,-0.029299649,-0.049365793,-0.037648674,-0.042644035,-0.043671732,-0.023606977,-0.011984141,-0.024112148,-0.003155191,-0.010289782,-0.019775507,0.005896648,0.0028393,-0.049926758,-0.001980587,-0.001824545,-0.000956199,0.008909036,0.00178811,-0.031686797,0.026155312,-0.029847822,0.03695702,0.001101079,-0.011206299
0.24,-4.61682E-05,-3.90501E-05,-0.007057073,-0.023051488,-0.027360627,0.047336463,-0.007866137,0.044444922,0.000102111,-7.54418E-05,-0.040474812,-0.042691122,-0.00289917,-0.058155869,-0.021387042,-0.030520352,-0.035571848,0.005350593,-0.01448394,-0.029736643,0.002912798,-0.011984141,-0.035586758,-0.013958414,0.018610365,-0.009994623,0.003272137,-0.018706111,-0.007751465,-0.001984337,-0.001834298,-0.000972711,-0.039552878,-0.063078909,-0.017190948,0.012712318,-0.046907148,0.020721669,-0.007459102,0.043084472
0.25,-2.72083E-05,-7.6859E-05,0.031524775,-0.015650975,-0.029794404,0.053745154,-0.041313403,0.06879795,-6.06712E-05,-9.43137E-05,-0.053734699,-0.054768453,-0.079345703,-0.015751694,-0.018976154,-0.020632657,-0.03807429,-0.001363274,-0.003467094,-0.07027543,-0.018556318,0.00632736,-0.034335537,-0.015179117,0.014841444,-0.007553217,0.050726971,-0.015105036,-0.001552582,-0.001988087,-0.001838799,-0.000962204,-0.038240622,-0.05827406,0.010610566,-0.015394371,-0.037156782,-0.027801281,-0.028233943,0.049256652
0.26,-2.91045E-05,-4.09405E-05,0.035148737,-0.023051488,0.007932952,0.047336463,-0.022636645,0.033458594,-9.47446E-05,-8.67653E-05,-0.063393513,0.012889018,-0.069641113,0.004801895,0.01941496,-0.035525235,-0.079486643,-0.014821526,-0.015708457,-0.098141794,-0.016023359,0.019755094,-0.001101894,-0.006756266,-0.034139269,-0.00021374,0.046759685,0.0028393,-0.00030899,-0.001980587,-0.001836548,-0.000954698,-0.008943747,-0.039054184,0.026327119,-0.00683419,-0.020097456,-0.022796398,-0.008672176,-0.00010553
0.27,-6.65625E-07,-2.77074E-05,0.000175593,-0.031687962,0.015226653,0.023105506,-0.004081957,-0.000660058,6.61489E-05,-1.50535E-05,-0.063393513,-0.012486349,-0.02230835,-0.011906479,-0.01058382,-0.040469083,-0.080768381,-5.10179E-05,-0.019382011,-0.056340341,0.007963457,0.020975797,-0.007510586,-0.016338785,-0.012792223,-0.005111811,0.01645573,0.007661077,0.03565979,-0.001980587,-0.001835048,-0.000965957,-0.001283835,-0.029444247,0.022726044,-0.003172081,-0.001802168,-0.031524425,-0.012341914,-0.029719025
0.28,4.10446E-05,1.5773E-05,-0.028762701,-0.024287449,-0.001809785,0.025668982,-0.00896477,0.000560645,8.31846E-05,6.798E-05,-0.033242146,-0.064434896,-0.005325317,-0.002919053,-0.06817049,-0.026858243,-0.061939036,0.001322273,0.010000695,-0.024670725,-0.009706221,0.005106657,-0.038150234,-0.016338785,0.012323744,-0.023422358,0.021704754,0.006440374,-0.026359558,-0.001980587,-0.001826045,-0.000962204,0.028043558,-0.022236853,-0.006296172,0.004152138,0.009168902,-0.056426769,-0.031888423,-0.044523865
0.29,2.77723E-05,2.71157E-05,-0.004646185,-0.004557835,0.000623992,0.017978553,0.024482496,0.012737159,3.9649E-05,8.87387E-05,-0.012734333,-0.013691793,-0.004112244,-0.015751694,-0.057367267,-0.036745938,-0.064441477,0.003977302,0.024691094,-0.04747117,-0.017289839,-0.01930836,0.002712803,0.016009848,-0.012792223,-0.035644648,0.000647625,-0.00674322,-0.079696655,-0.001972338,-0.001820794,-0.000954698,0.011472513,0.00178811,-0.014749542,-0.012952965,-0.02496501,0.00582909,-0.020894466,-0.018610627
0.3,6.00035E-05,9.51719E-05,0.032737848,-0.018122899,0.012792876,0.017978553,0.024482496,0.02128208,0.000128611,8.87387E-05,-0.025994221,0.024966349,-0.010177612,-0.047886704,-0.032190265,-0.040469083,-0.050647532,-0.012135979,0.000204552,-0.090542917,-0.00467082,-0.003438265,0.028256016,0.001605551,-0.021581286,-0.002670405,-0.00988094,-0.028349665,-0.02015686,-0.001975338,-0.001820794,-0.00095695,-0.019136618,0.041429014,0.014242158,-0.032499474,-0.038377485,0.018280262,-0.018453059,0.028279632
0.31,9.60261E-05,0.000185913,0.029113886,-0.037867772,0.023741057,0.07156742,-0.041313403,0.033458594,0.00016079,8.87387E-05,-0.013939777,0.002009501,-0.000473022,-0.02475438,-0.028589191,-0.000735196,-0.033099924,-0.057820793,0.005102624,-0.098141794,-0.046327314,0.030742376,-0.026675625,-0.033123453,0.004785902,0.021758917,0.011176189,-0.00674322,-0.00030899,-0.001982837,-0.001817793,-0.000962954,0.007627298,0.02941677,0.028738007,-0.001951378,0.016477861,-0.042693859,-0.006230769,0.013467163
0.32,6.75873E-05,3.84584E-05,-0.008270147,-0.025523411,0.011572173,0.072910193,-0.046196215,0.033458594,7.18281E-05,4.28195E-08,0.028266033,-0.017323385,-0.010177612,0.000941421,-0.016595783,0.004269687,-0.034320627,-0.061849114,0.014896859,-0.04747117,-0.037492475,-0.009542735,-0.012637539,0.023150961,0.023630506,-0.012451288,0.00461491,0.034028264,-0.006511688,-0.001981337,-0.001823795,-0.000968208,0.012754251,-0.017431765,0.026327119,0.006608803,0.04208211,0.010833973,0.02553803,-0.022314698
0.33,2.39809E-05,-9.95445E-05,-0.022735479,0.016423,-0.000596711,0.03842533,0.003364332,0.043224219,-8.7171E-05,-3.58126E-05,0.018622478,-0.02457131,-0.04536438,-0.019612168,-0.014184894,-0.044253263,-0.025531565,-0.045705315,-0.003467094,-0.028470163,0.042051592,-0.076683314,0.044857578,0.043597738,0.00103224,-0.011215326,-0.012535969,0.016083928,0.003414154,-0.001978337,-0.001823795,-0.000962204,0.01528721,-0.003016978,0.013051972,-0.023939293,0.016477861,0.044403309,0.02553803,-0.019850403
0.34,-1.20408E-05,-8.80282E-06,-0.033584478,0.0398605,0.000623992,0.040927771,0.004585035,0.05418003,-0.000195063,3.96729E-05,-0.027214924,-0.012486349,-0.034446716,-0.045307969,-0.015405597,-0.042971524,-0.023059641,-0.026906487,0.008776177,-0.063939218,0.000379839,-0.060813219,0.02315958,-0.016338785,-0.010289782,-0.003891108,-0.020440022,-0.003142146,-0.016433716,-0.001970088,-0.001814792,-0.000956199,0.016568948,0.033020467,-0.009927764,-0.021497887,-0.011552534,-0.011626964,-0.007459102,-0.003805787
0.35,2.01895E-05,2.33348E-05,-0.058914068,0.002857936,-0.007890412,0.033298377,-0.023979418,0.015178565,-0.000102314,-3.95864E-05,-0.019966999,-0.000401388,0.001960754,-0.022175644,-0.024988117,-0.013125333,-0.023059641,-0.001363274,0.017345894,-0.051270609,-0.047578535,0.009989469,0.028256016,-0.00077482,0.03870619,-0.018554804,0.00461491,0.026887151,-0.013954163,-0.001965588,-0.001815542,-0.000954698,-0.039552878,0.007794351,-0.024423614,0.028596718,-0.03227397,-0.010345226,-0.023335872,-0.011206299
0.36,7.70663E-05,-0.000131682,-0.019119146,-0.014415013,0.005491546,0.039707068,-0.045097582,0.006664161,-3.03883E-05,-0.000198106,-0.011528889,-0.008854757,0.025016785,-0.001622056,-0.033380451,-0.019350919,-0.020526682,0.006693367,0.005102624,-0.033536081,0.004179277,0.009989469,0.069119053,0.007586996,0.036203748,0.025436285,0.048071941,0.038911077,0.003414154,-0.001982087,-0.001819293,-0.000949444,-0.038240622,-0.029444247,-0.019601836,0.050584633,-0.016435347,0.022003407,-0.008672176,-0.035887391
0.37,8.81431E-06,-0.000195957,0.033935663,0.012730373,0.014013579,0.07547367,-0.053642504,0.05418003,-8.90635E-05,-0.000179235,-0.025994221,-0.010067831,-0.004112244,-0.040165757,-0.008203449,-0.030520352,-0.058154856,0.025492195,0.014896859,-0.052540903,0.002912798,-0.05715111,0.03463419,-0.03190275,-0.001485461,0.046188238,0.037543377,0.014863225,0.00837326,-0.001984337,-0.001833548,-0.000953197,0.003812601,-0.0306454,0.010610566,0.012712318,0.001844683,0.014557118,-0.018453059,-0.021082551
0.38,-8.02937E-05,-5.79545E-05,-0.010681036,0.00532986,-0.006669709,0.061374549,-0.047538989,0.05051792,-4.74222E-05,-0.000105637,-0.021187702,0.00442039,-0.055076599,-0.032460068,-0.00579256,-0.033022794,-0.048114573,-0.008107659,0.018570412,-0.015801554,-0.008455,-0.03761986,0.000149326,-0.03190275,0.012323744,0.030319097,0.021704754,-0.028349665,0.03194046,-0.001967838,-0.001836548,-0.00095695,-0.015321921,-0.017431765,0.025136933,-0.021497887,-0.00668498,0.014557118,-0.029447017,0.019639343
0.39,-5.94386E-05,2.14443E-05,-0.078201177,0.010258449,0.009146026,0.012851599,-0.027641528,0.03956211,3.77547E-05,-0.000113185,-0.023583332,0.008051981,-0.004112244,-0.002919053,-0.020196857,-0.014346036,-0.001697336,-0.039021965,0.025913704,0.014601584,0.004179277,0.025859563,-0.00241415,-0.035503824,-0.006505602,0.042526129,0.023047527,-0.046355036,0.025737762,-0.001976087,-0.001811041,-0.000952447,-0.007662009,0.018605442,0.025136933,-0.012952965,-0.005464277,0.038177723,-0.007459102,0.033212036
0.4,-4.80634E-05,-4.2831E-05,-0.051673773,0.022602809,0.035909942,0.019260291,-0.018974535,0.090740088,-2.28148E-05,-6.03455E-05,-0.011528889,-0.019734273,0.04322052,-0.040165757,-0.027399005,0.026608554,-0.018024241,0.017435554,0.021017541,-0.044938211,0.011747637,-0.002218516,-0.012637539,-0.043926676,-0.011525744,0.035217169,0.000647625,-0.003142146,0.012096405,-0.001983587,-0.001815542,-0.00095695,0.029325296,0.053441495,0.034780488,0.02125724,-0.028627119,0.022003407,-0.024564204,0.009763092
0.41,-9.35651E-05,-0.000114668,0.008613703,-0.016886937,0.012792876,0.051181678,-0.048759692,0.082195166,-5.77903E-06,8.11899E-05,0.01621159,-0.04510201,-0.02230835,-0.026036118,-0.021387042,0.021664706,-0.004199778,0.030893806,0.00142907,-0.063939218,0.026899614,-0.01564625,0.002712803,-0.034344156,0.027399427,0.008315924,0.009863934,0.025666448,0.017055511,-0.001963339,-0.001838799,-0.000964455,0.017850687,0.045032949,-0.005105987,0.039583046,-0.037156782,0.015777821,-0.053891597,-0.003805787
0.42,-5.3751E-05,-4.85023E-05,0.012230036,-0.014415013,-0.026147553,0.080539588,-0.046196215,0.040782813,0.000158897,0.000162337,0.015006145,-0.043904195,-0.03565979,0.029215957,0.026617108,-0.018130216,0.017101492,0.012064461,0.013672341,-0.004399423,0.009229937,0.014873235,0.018032627,-0.011578043,0.019861585,0.024215582,0.023047527,0.011262151,-0.02015686,-0.00195059,-0.001830547,-0.000968959,-0.012758444,0.02941677,-0.037729278,0.015153725,-0.004243574,0.046905751,-0.016011653,0.023343414
0.43,5.43159E-05,0.000125419,-0.001037481,0.020115627,-0.009111115,0.109897498,-0.020195239,0.040782813,0.000206218,0.000169886,-0.019966999,-0.025776754,0.010452271,-0.013188218,0.035009442,-0.010622892,-0.043140208,0.021463875,0.010000695,-0.020867471,0.016798296,-0.008322031,0.00527628,0.027972738,0.022379286,0.040084722,-0.005944172,0.025666448,-0.02015686,-0.001961089,-0.001820044,-0.000977215,-0.008943747,0.013800592,0.002157197,-0.012952965,0.026228228,0.007049794,0.032869878,-0.011206299
0.44,9.03386E-05,0.000176461,0.018264887,-0.002085911,0.033483794,0.07547367,-0.040092699,-0.000660058,0.000151324,8.30772E-05,-0.022377888,-0.002819906,0.004386902,-0.050450181,-0.022607746,-0.005679044,-0.088275706,0.00803614,0.022242058,-0.07154191,0.018064776,-0.049825938,-0.007510586,0.01485018,0.031168348,0.004669073,0.003272137,0.03042719,0.023258209,-0.001991086,-0.001835048,-0.000974963,0.01528721,-0.011425524,0.00942038,-0.00683419,0.04208211,-0.053924328,0.008432927,-0.023546845
0.45,8.84424E-05,0.000108405,0.029113886,0.000386012,0.003057769,0.002658728,-0.061210864,-0.026233789,4.15415E-05,-1.50535E-05,0.046362957,-0.017323385,-0.000473022,0.00738063,-0.032190265,-0.041750821,-0.077014719,-0.010793205,0.045504082,-0.017068033,-0.043794355,-0.048606188,-0.006228847,-0.006756266,0.023630506,-0.027084467,0.017767986,0.022065374,-0.002792358,-0.001995586,-0.0018403,-0.000954698,0.012754251,-0.01502946,-0.001474395,0.016374428,0.03111104,0.00582909,-0.018453059,0.066529602
0.46,7.5171E-05,5.54724E-05,-0.001037481,0.038639797,-0.013978669,0.00137699,-0.079765551,0.016399268,-5.49938E-05,-1.88281E-05,0.064459881,-0.014904867,0.005599976,0.035639907,0.009801922,-0.02185336,-0.026813303,-0.006734368,0.003878106,0.014601584,-0.024858198,-0.016866953,0.015499668,0.035174887,0.031168348,-0.040542719,0.001959881,0.035310003,-0.035041809,-0.001968588,-0.001827546,-0.000953948,-0.001283835,0.000586957,0.042043671,0.004152138,0.017698565,0.076751942,0.008432927,0.041852325
0.47,2.58771E-05,-5.22832E-05,-0.032386663,0.038639797,0.026182464,0.040927771,-0.070976489,0.001781348,-2.47072E-05,-5.46836E-05,0.04997929,0.012889018,-0.000473022,0.012507583,-0.009393634,0.009274569,-0.001697336,-5.10179E-05,-0.013261329,-0.04873765,0.016798296,0.001444547,0.011623936,0.060321371,0.016107923,-0.028320429,0.000647625,0.020844671,0.00837326,-0.001970088,-0.001823795,-0.000980217,-0.011476706,0.007794351,0.054128632,-0.021497887,-0.003022871,0.029449696,0.026766362,-0.026018769
0.48,-2.91045E-05,-0.000154367,-0.020324591,0.037403835,0.014013579,0.053745154,-0.021415942,-0.034778711,-9.56579E-06,-0.000145267,0.089789471,0.002009501,-0.007743835,-0.000340317,-0.052576007,-0.045473966,-0.050647532,0.006693367,0.002653588,-0.057606821,-0.017289839,0.003885953,-0.011325283,0.038775961,-0.00023424,0.001006964,0.007239422,0.019685003,0.044342041,-0.001965588,-0.001822294,-0.000978716,-0.02679653,0.006593198,0.006978974,0.020051796,-0.020097456,-0.016570812,0.048761907,0.014706939
0.49,-7.65023E-05,-8.82017E-05,0.006195185,0.020115627,0.009146026,0.063938025,-0.035087817,-0.000660058,-7.01371E-05,-0.000139605,0.064459881,-0.002819906,-0.004112244,-0.008046006,-0.021387042,-0.042971524,-0.061939036,0.030893806,-0.004691612,-0.015801554,0.001646319,-0.000996859,0.000149326,0.012408773,0.009821302,-0.005111811,0.009863934,0.024445745,0.025737762,-0.001958089,-0.001817043,-0.000960703,-0.040834616,-0.012626677,-0.028055206,0.053026039,-0.03227397,-0.001617199,0.069536748,-0.009974152
