Time,B5408_18A,B7057_18A,B6181_18A,B5397_18A,B7036_18A,B7048_18A,B4546_18A,B7040_18A,B7050_18A,B7052_18A,B7038_18A,B7049_18A,B7033_18A,B7034_18A,B7053_18A,B7041_18A,A2149,B7044_18A,B7058_18A,B7047_18A,B4541_18A,B4526_18A,B7061_18A,B6876_18B,IW4-0624-0-CHAN-1,IW4-0624-0-CHAN-2,B5411_18A,IW4-0624-0-CHAN-4,B7045_18A,B7051_18A,B7043_18A,B7054_18A,B5398_18A,B4535_18A,A2148,A2147,A2146_18A,B5404_18A,B7055_18A,B5384_18A
0.01,-0.000347715,-0.007773024,-0.01350634,0.020993435,-0.002902898,0.035685684,-0.027547663,-0.000509956,-0.008684216,-0.010614771,0.051044002,0.018270825,0.054941192,0.009282469,0.004087259,0.006231876,-1.52382E-05,-0.046120214,-0.002357308,-0.013574382,0.012459032,0.052309903,0.018497698,0.034107671,-0.001351738,-0.000957556,-0.012124842,-0.000862694,0.029226056,0.021586527,0.021782562,0.071636346,0.052832916,0.003915801,-6.77842E-05,1.46415E-05,-4.87353E-06,0.041395144,-0.009268491,-0.025921305
0.02,0.002154726,-0.001684767,0.04520948,0.019757473,-0.007696065,0.025981094,-0.023824518,-0.007796027,0.028577747,0.012353521,0.033809199,0.047726964,0.019296661,0.035649656,0.029386331,0.014563175,-7.7621E-05,-0.071816015,0.009849723,0.009550313,-0.014335401,0.046084317,-0.020641096,0.053760991,-0.001355488,-0.000952299,-0.04252035,-0.000864946,0.014394513,0.009593119,0.035088226,0.021610406,-0.018578216,0.020547881,-0.000154971,-0.000152311,8.77074E-05,0.058946566,-0.014120786,-0.019207438
0.03,-0.000347715,0.012910265,0.002515388,0.008679592,0.001886454,-0.010609482,-0.010091608,0.003136895,0.071866931,-0.002151865,0.017810359,0.044044827,-0.006490693,0.046391844,0.04263096,0.043219181,-4.35942E-05,-0.022896337,0.024437125,0.008337239,-0.021964796,0.07464877,0.012386553,0.091816411,-0.001349487,-0.000959809,0.003088171,-0.000861943,-0.02022768,-0.034825216,0.100517914,-0.019878242,-0.004784271,0.041025176,-9.43176E-05,-0.000121957,6.31465E-05,0.02008243,0.004021914,-0.021862467
0.04,-0.002880674,0.023858446,-0.024172234,0.01235696,0.016262141,0.011302139,0.02244013,0.029862664,0.034597339,-0.0154499,0.021502986,0.037907933,0.003335967,0.021245359,0.016126443,0.028936954,5.28145E-05,0.024802637,0.021995719,0.01198409,-0.021964796,0.094424161,0.022175066,0.077076421,-0.001351738,-0.000969572,0.02590006,-0.000852933,-0.00043703,-0.012013326,0.05809848,0.024051812,0.039069489,0.029489532,6.48901E-05,1.84357E-05,4.80293E-05,-0.025056883,-0.023794859,-0.025921305
0.05,-0.000347715,0.010476488,0.039853645,-0.006075657,0.03902444,0.010111953,0.02622431,0.015282891,-0.01229292,0.012353521,0.026423946,0.0514091,0.014383331,0.012883543,0.002881815,-0.006951718,3.95822E-05,-0.02777915,0.041465934,0.049719075,-0.023246534,0.072085294,-0.004741438,0.030415044,-0.001356238,-0.000953801,-0.007043665,-0.000859691,0.004491559,0.008387675,-0.02783902,0.052112725,0.003974274,4.00689E-05,0.000131226,4.3099E-05,0.000100936,-0.036340757,-0.057638853,0.010425131
0.06,0.03120746,-0.011419874,0.042523933,-0.023287571,0.064178553,0.000346328,-0.006307429,-0.017508247,-0.017107068,0.038951498,0.007953181,0.021952961,0.024209991,0.027226805,0.017331888,-0.003350644,-8.51824E-05,-0.051033544,0.043937858,0.06918929,0.017585986,0.047427091,0.011158221,0.023075566,-0.001345737,-0.000936527,0.00435465,-0.000869451,-0.006632099,-1.9918E-05,0.010918304,0.031368401,-0.008537933,0.024393096,0.000144496,-4.22735E-05,4.23594E-05,-0.028818174,-0.062475889,0.042743246
0.07,0.024890322,0.016564745,0.018521858,0.005002224,0.021055308,0.045451309,0.018716986,0.014069817,-0.037546216,0.020816427,-0.015430913,-0.000139858,0.027902618,0.056035399,-0.005556296,0.030096622,-0.000132441,0.012595606,0.013481315,0.025373677,0.043159716,-0.004696933,0.018497698,0.041462407,-0.001338235,-0.000941033,0.034765417,-0.000852182,-0.006632099,-0.010823141,0.064201996,0.000866082,0.031562165,0.041025176,0.000241158,-6.50406E-05,-8.42334E-05,-0.026311918,-0.033453672,0.025226156
0.08,-0.009197813,0.015344042,0.03185804,0.030835354,-0.026863011,0.032023574,0.051187689,0.046868584,-0.047166882,-0.029957193,-0.010509953,0.031771992,0.013162627,0.029668211,-0.013979147,0.046820255,-3.41422E-05,0.004020167,0.011039909,-0.000184794,0.012459032,-0.013241855,0.017276995,0.046390996,-0.001352488,-0.00095305,0.015752966,-0.000851432,-0.011575946,-0.016835104,0.018181488,0.017948296,-0.00353305,0.037179961,0.000208936,-1.00218E-05,-5.58914E-05,-0.035089536,0.006448061,-0.016491373
0.09,0.014789003,-0.03088246,0.002515388,0.01235696,0.010273066,-0.028920029,0.0124914,0.027436517,-0.013498364,-0.050506967,-0.01420258,0.039135312,0.006998077,-0.024286867,0.000470926,0.045630069,4.71436E-05,-0.052254247,0.018364127,0.004682759,0.011238329,0.05487338,0.009937518,0.039021001,-0.00136749,-0.000957556,0.014501745,-0.000884468,-0.004160175,0.020381083,-0.016974762,0.054554131,-0.033592865,0.023111358,7.2473E-05,1.08473E-05,-1.05434E-05,-0.036340757,0.004021914,-0.017834147
0.1,0.019854921,0.011697191,-0.022844719,0.0025303,0.015064326,0.006449844,-0.010091608,0.015282891,-0.002679883,-0.002151865,-0.015430913,0.031771992,0.011941924,-0.00384009,-0.015199851,0.02533588,7.446E-06,-0.010658788,0.006187614,-0.012361308,0.007393114,0.064639005,0.014827959,0.035343633,-0.001360739,-0.000954552,0.029699499,-0.000878461,-0.006632099,0.044398417,0.014519378,0.033809807,0.021521881,0.001352325,-3.34227E-06,-1.5714E-05,-2.75494E-05,-0.03132443,-0.006857603,-0.001690348
